osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,bridge,access,junction
"[27778669, 1157358527]",True,1,Lower Forster Street,unclassified,30 mph,False,37.2,"LINESTRING (-1.9773677 52.5888786, -1.9774311 52.5888612, -1.9774729 52.5888458, -1.9775146 52.5888246, -1.9775449 52.5888035, -1.9775652 52.5887759, -1.9775758 52.588747, -1.977586 52.5887012, -1.97759 52.5886382, -1.9775952 52.5886059)",,,,
836865864,True,2,Littleton Street East,trunk,30 mph,False,148.82100000000003,"LINESTRING (-1.9773677 52.5888786, -1.9774605 52.5888838, -1.9776007 52.5888862, -1.977716 52.5888846, -1.9778295 52.5888722, -1.9782208 52.5888386, -1.9787499 52.5887921, -1.9792165 52.5887498, -1.979269 52.5887453, -1.9795484 52.5887134)",A4148,,,
61314339,False,,Teddesley Street,residential,,False,25.945999999999998,"LINESTRING (-1.9783131 52.5889387, -1.9783104 52.5890605, -1.9782987 52.5891718)",,,,
"[836865865, 642301694]",True,2,Littleton Street East,trunk,30 mph,False,88.76499999999999,"LINESTRING (-1.9783131 52.5889387, -1.9779799 52.5889591, -1.9777552 52.5889646, -1.9775289 52.5889669, -1.9773736 52.5889614, -1.9771394 52.5889455, -1.9770582 52.5889392, -1.9770071 52.5889272)",A4148,,,
61314339,False,,Teddesley Street,residential,,True,25.945999999999998,"LINESTRING (-1.9782987 52.5891718, -1.9783104 52.5890605, -1.9783131 52.5889387)",,,,
642301689,False,3,Hatherton Street,tertiary,,False,13.884,"LINESTRING (-1.9795484 52.5887134, -1.9795258 52.5888375)",,,,
23822182,False,2,Hatherton Street,tertiary,,True,68.92599999999999,"LINESTRING (-1.9795484 52.5887134, -1.9795998 52.5885328, -1.979604 52.5885061, -1.9796156 52.5884333, -1.9796288 52.5883109, -1.9796341 52.5882656, -1.9796392 52.5882237, -1.9796544 52.5880975)",,,,
"[61374904, 833412226, 61374916, 398183006]",True,"['2', '3']","['Littleton Street East', 'Littleton Street West']",trunk,30 mph,False,131.621,"LINESTRING (-1.9795484 52.5887134, -1.9798221 52.5886845, -1.9801326 52.5886579, -1.9803917 52.5886358, -1.9804383 52.5886318, -1.9807429 52.5886058, -1.9811674 52.588569, -1.9814755 52.5885395)",A4148,yes,,
23822178,True,1,Hatherton Street,tertiary,,False,61.312,"LINESTRING (-1.9797508 52.5873918, -1.9797231 52.5873692, -1.9797351 52.5872755, -1.9797454 52.5871958, -1.9797725 52.5870785, -1.9797678 52.587045, -1.9797457 52.5870049, -1.9797156 52.5869616, -1.9796713 52.5869171, -1.9796264 52.5868683)",,,,
23822182,False,2,Hatherton Street,tertiary,,False,78.74199999999999,"LINESTRING (-1.9797508 52.5873918, -1.9797469 52.5874217, -1.9797298 52.5875531, -1.9797242 52.5875957, -1.9796962 52.5878111, -1.9796925 52.5878367, -1.9796544 52.5880975)",,,,
"[23822184, 23822180]",True,1,"['Hatherton Street', 'Hatherton Road']",tertiary,,False,94.845,"LINESTRING (-1.9807029 52.5869415, -1.9806211 52.5869709, -1.9801257 52.5870205, -1.9800614 52.5870257, -1.9800033 52.5870358, -1.9799557 52.5870505, -1.9799133 52.5870677, -1.9798816 52.5870865, -1.9798556 52.5871079, -1.9798343 52.5871269, -1.9798226 52.5871455, -1.979813 52.587171, -1.9798091 52.5871997, -1.9797792 52.5873709, -1.9797508 52.5873918)",,,,
"[833508841, 262076811, 838615846]",False,2,Hatherton Road,tertiary,,True,161.04200000000003,"LINESTRING (-1.9807029 52.5869415, -1.9808063 52.5869243, -1.9808891 52.5869083, -1.980937 52.5868959, -1.9809622 52.5868893, -1.9810193 52.586876, -1.9810709 52.5868625, -1.9810911 52.586857, -1.9811605 52.5868365, -1.9812098 52.5868215, -1.9812446 52.5868065, -1.9812717 52.5867949, -1.981327 52.5867711, -1.9813523 52.5867603, -1.9813761 52.5867501, -1.9814304 52.5867268, -1.9814738 52.5867048, -1.9815321 52.586671, -1.9815674 52.5866456, -1.9816501 52.5865746, -1.9816563 52.5865692, -1.9816974 52.5865287, -1.9817375 52.5864895, -1.9817726 52.5864548, -1.9818072 52.5864204, -1.9818776 52.5863508, -1.9819075 52.5863214, -1.9820204 52.5862104, -1.9820785 52.5861509, -1.9821024 52.5861293, -1.9822186 52.586024, -1.9822511 52.5859945, -1.982298 52.585952, -1.9823095 52.5859416)",,,,
"[833508841, 262076811, 838615846]",False,2,Hatherton Road,tertiary,,False,161.042,"LINESTRING (-1.9823095 52.5859416, -1.982298 52.585952, -1.9822511 52.5859945, -1.9822186 52.586024, -1.9821024 52.5861293, -1.9820785 52.5861509, -1.9820204 52.5862104, -1.9819075 52.5863214, -1.9818776 52.5863508, -1.9818072 52.5864204, -1.9817726 52.5864548, -1.9817375 52.5864895, -1.9816974 52.5865287, -1.9816563 52.5865692, -1.9816501 52.5865746, -1.9815674 52.5866456, -1.9815321 52.586671, -1.9814738 52.5867048, -1.9814304 52.5867268, -1.9813761 52.5867501, -1.9813523 52.5867603, -1.981327 52.5867711, -1.9812717 52.5867949, -1.9812446 52.5868065, -1.9812098 52.5868215, -1.9811605 52.5868365, -1.9810911 52.586857, -1.9810709 52.5868625, -1.9810193 52.586876, -1.9809622 52.5868893, -1.980937 52.5868959, -1.9808891 52.5869083, -1.9808063 52.5869243, -1.9807029 52.5869415)",,,,
7983703,True,,Hatherton Road,tertiary,,False,32.507999999999996,"LINESTRING (-1.9826201 52.5857235, -1.9825632 52.5857455, -1.9825115 52.5857726, -1.9824599 52.5858016, -1.9823095 52.5859416)",,,,
"[534617000, 292905178]",False,"['2', '3']",Saint Paul's Street,tertiary,,True,97.08200000000001,"LINESTRING (-1.9842222 52.5863983, -1.983979 52.5862768, -1.9837835 52.5861896, -1.9836749 52.5861365, -1.9835688 52.5860847, -1.9833731 52.5859888, -1.98315 52.5858386, -1.9831365 52.5858299)",,,,
686197563,True,2,Saint Paul's Street,tertiary,,False,26.118,"LINESTRING (-1.9842222 52.5863983, -1.9844806 52.5864424, -1.9845287 52.5864506, -1.9845944 52.5864618)",,,,
679723126,True,2,Saint Paul's Street,tertiary,,False,30.544000000000004,"LINESTRING (-1.9845211 52.5866044, -1.9844202 52.5865348, -1.9842222 52.5863983)",,,,
686197562,True,2,Wisemore,tertiary,30 mph,False,17.207,"LINESTRING (-1.9845211 52.5866044, -1.9845228 52.5865802, -1.9845245 52.5865569, -1.9845259 52.5865391, -1.9845411 52.5865071, -1.9845631 52.5864827, -1.9845944 52.5864618)",,,,
76846861,True,2,Stafford Street,tertiary,30 mph,False,28.678,"LINESTRING (-1.9851791 52.5869586, -1.9851364 52.5869019, -1.9851114 52.5868774, -1.9850726 52.5868537, -1.9849841 52.5868219, -1.9848784 52.586792)",,,,
"[7983705, 836658340]",False,"['2', '3']",Stafford Street,tertiary,30 mph,True,139.774,"LINESTRING (-1.9851791 52.5869586, -1.985172 52.5871964, -1.9851669 52.5873669, -1.985162 52.5874635, -1.9851502 52.5876976, -1.9851346 52.5879784, -1.9851364 52.5880199, -1.9851385 52.5880908, -1.9851401 52.5882152)",,,,
76846859,True,1,Stafford Street,tertiary,30 mph,False,35.609,"LINESTRING (-1.985188 52.5866384, -1.985184 52.586784, -1.9851791 52.5869586)",,,,
292905256,True,1,Stafford Street,tertiary,,False,27.834,"LINESTRING (-1.985188 52.5866384, -1.9851479 52.5866832, -1.9850926 52.5867199, -1.9850381 52.5867441, -1.9849788 52.5867666, -1.9848784 52.586792)",,,,
7983708,False,2,,trunk_link,,True,8.519,"LINESTRING (-1.9851401 52.5882152, -1.9851426 52.5882918)",,,,
"[7983705, 836658340]",False,"['2', '3']",Stafford Street,tertiary,30 mph,False,139.774,"LINESTRING (-1.9851401 52.5882152, -1.9851385 52.5880908, -1.9851364 52.5880199, -1.9851346 52.5879784, -1.9851502 52.5876976, -1.985162 52.5874635, -1.9851669 52.5873669, -1.985172 52.5871964, -1.9851791 52.5869586)",,,,
"[1089314860, 7983710]",True,"['2', '3']",Court Way,trunk,,False,114.03299999999999,"LINESTRING (-1.9851401 52.5882152, -1.9853135 52.5882189, -1.9853675 52.5882221, -1.9856813 52.5882497, -1.9860788 52.5883043, -1.9862934 52.5883323, -1.9864436 52.5883638, -1.986795 52.5884029)",A4148,,,
61382619,True,1,,trunk_link,30 mph,False,69.456,"LINESTRING (-1.9841288 52.5882802, -1.9842172 52.5883112, -1.9848616 52.5882943, -1.984939 52.5882923, -1.9851426 52.5882918)",,,,
398183007,True,2,Littleton Street West,trunk,30 mph,False,68.86500000000001,"LINESTRING (-1.9841288 52.5882802, -1.9848199 52.5882171, -1.984891 52.5882132, -1.9851401 52.5882152)",A4148,,,
1189268848,True,,Blue Lane West,trunk_link,30 mph,False,16.548,"LINESTRING (-1.9837498 52.5883157, -1.9835872 52.588427)",,,,
82766883,True,2,Littleton Street West,trunk,,False,25.907000000000004,"LINESTRING (-1.9837498 52.5883157, -1.9839456 52.588297, -1.9840348 52.5882892, -1.9841288 52.5882802)",A4148,,,
61374918,True,2,Wisemore,trunk,,False,53.937000000000005,"LINESTRING (-1.9836905 52.5889044, -1.9836651 52.5888754, -1.9836488 52.5888425, -1.9836326 52.5888066, -1.9836169 52.5886489, -1.9836079 52.5885925, -1.9836049 52.5885688, -1.9835872 52.588427)",A4148,,,
"[358292632, 430802074]",True,"['2', '3']",Green Lane,trunk,30 mph,False,45.479,"LINESTRING (-1.9878612 52.5890879, -1.9875694 52.5887502, -1.987552 52.5887247)",A34,,,
61374913,True,2,Blue Lane West,trunk,,False,14.162,"LINESTRING (-1.9872718 52.5884332, -1.9874802 52.5884194)",A4148,,,
11929609,True,1,Green Lane,tertiary,30 mph,False,34.261,"LINESTRING (-1.9872718 52.5884332, -1.9871904 52.5883147, -1.9870763 52.5881489)",,,,
358292656,True,1,,trunk_link,,False,37.021,"LINESTRING (-1.986795 52.5884029, -1.9868819 52.5883698, -1.9869963 52.5883249, -1.9870248 52.5883058, -1.9870434 52.5882805, -1.9870559 52.5882533, -1.9870623 52.5882292, -1.9870591 52.5881873, -1.9870763 52.5881489)",,,,
435484343,True,3,Court Way,trunk,,False,32.412,"LINESTRING (-1.986795 52.5884029, -1.9869826 52.5884205, -1.9870401 52.588423, -1.9872718 52.5884332)",A4148,,,
7983786,True,2,Lichfield Street,trunk,30 mph,False,15.043,"LINESTRING (-1.9752986 52.589247, -1.9753366 52.5891856, -1.9753992 52.5891272)",,,,
54603096,True,2,Stafford Street,tertiary,,False,16.347,"LINESTRING (-1.985191 52.5864914, -1.985188 52.5866384)",,,,
683852110,False,,Lichfield Street,tertiary,,False,11.487,"LINESTRING (-1.9782396 52.586456, -1.9783415 52.5863733)",,,,
27789134,False,,Whittimere Street,unclassified,,False,27.384,"LINESTRING (-1.9782396 52.586456, -1.9780212 52.586367, -1.9779371 52.5863466, -1.9778853 52.5863462)",,,,
