osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,bridge,junction,access
479041063,True,1,A3,Governors Road,primary,30 mph,False,10.61,"LINESTRING (-6.0475099 54.5077868, -6.0473478 54.5078025)",,,
23309212,True,2,,Hillsborough Road,tertiary,30 mph,False,22.082,"LINESTRING (-6.0475099 54.5077868, -6.0475076 54.5078623, -6.0475113 54.5079169, -6.0475078 54.5079853)",,,
1209429826,True,3,A1,Queens Road,primary,30 mph,False,10.36,"LINESTRING (-6.0408169 54.5097875, -6.0408556 54.5098326, -6.0408783 54.5098733)",,,
1110820869,True,4,A1,Queens Road,primary,30 mph,False,8.185,"LINESTRING (-6.0406397 54.5101138, -6.0405163 54.5101307)",,,
1110820871,True,3,A1,Queens Road,primary,30 mph,False,29.856,"LINESTRING (-6.0395672 54.5101605, -6.0399299 54.5099939)",,,
"[323059335, 91897888, 38791111]",True,2,A30,Antrim Street,"['primary', 'tertiary']",30 mph,False,171.80800000000002,"LINESTRING (-6.0486634 54.5112438, -6.0485571 54.5112821, -6.0484226 54.5113273, -6.0482393 54.5113801, -6.048038 54.511427, -6.0479889 54.5114371, -6.0478703 54.511458, -6.0477827 54.5114943, -6.0477749 54.5115276, -6.0478021 54.5115731, -6.0480786 54.5118993, -6.0484359 54.5123651, -6.0484483 54.5123812)",,,
425796763,True,1,A30,Antrim Street,primary,30 mph,False,45.922000000000004,"LINESTRING (-6.0485273 54.5124883, -6.0485662 54.5125113, -6.0486734 54.5125929, -6.0487102 54.5126269, -6.0488286 54.5128028, -6.0488384 54.5128516)",,,
1221428538,True,,,Bachelors Walk,tertiary,30 mph,False,33.07,"LINESTRING (-6.0485273 54.5124883, -6.0485229 54.512525, -6.0485507 54.5126096, -6.048527 54.5126358, -6.0484459 54.5126827, -6.0483408 54.512732)",,,
"[41425355, 28973381, 28973383]",False,2,C5,Magheralave Road,tertiary,30 mph,False,164.642,"LINESTRING (-6.0444858 54.5134978, -6.0444461 54.5135254, -6.0443815 54.5135421, -6.0443357 54.513556, -6.0441296 54.5136109, -6.0439953 54.5136594, -6.0438969 54.5137032, -6.0438223 54.5137525, -6.0437504 54.5138211, -6.0436966 54.5138959, -6.04367 54.5139749, -6.0436579 54.5140546, -6.0436798 54.5141364, -6.0437307 54.5142589, -6.0437868 54.514383, -6.0438554 54.5145146, -6.0439188 54.5146241, -6.0439819 54.5147178)",yes,,
"[902643632, 902643630]",True,"['2', '3']",,Railway Street,tertiary,30 mph,False,93.01899999999999,"LINESTRING (-6.0444858 54.5134978, -6.0444428 54.5134785, -6.0444009 54.5134341, -6.0440394 54.5129646, -6.0440146 54.5129374, -6.0439591 54.5128741, -6.0438613 54.512748)",,,
323059327,False,3,A519,,primary,30 mph,False,48.628,"LINESTRING (-6.0519191 54.5102074, -6.0518802 54.510095, -6.0518464 54.5099973, -6.0518635 54.5098853, -6.0519129 54.5097785)",,circular,
323059327,False,3,A519,,primary,30 mph,True,21.811,"LINESTRING (-6.0519191 54.5102074, -6.0519877 54.5103077, -6.0520438 54.5103897)",,circular,
148607057,True,1,,Chapel Hill,tertiary,30 mph,False,43.101,"LINESTRING (-6.0514453 54.5104772, -6.0517519 54.5103261, -6.0518579 54.5102631, -6.0519191 54.5102074)",,,
148607058,False,2,,Chapel Hill,tertiary,30 mph,False,29.921000000000003,"LINESTRING (-6.0514453 54.5104772, -6.0512405 54.5104962, -6.051046 54.5105142, -6.0509884 54.510522)",,,
1221428536,True,2,A30,,primary,30 mph,False,4.165,"LINESTRING (-6.053816 54.5157156, -6.0538142 54.5157254, -6.0537952 54.5157507)",,roundabout,
1218545161,True,2,A30,,primary,30 mph,False,2.999,"LINESTRING (-6.0536637 54.5156133, -6.0537097 54.5156171)",,roundabout,
8324498,True,2,A30,,primary,30 mph,False,3.423,"LINESTRING (-6.0535221 54.5157362, -6.053511 54.5157061)",,roundabout,
148615216,True,2,,Linenhall Street,tertiary,30 mph,False,37.531,"LINESTRING (-6.0445996 54.5101328, -6.0447721 54.5101425, -6.0448428 54.5101444, -6.0449502 54.5101473, -6.0450708 54.5101467, -6.0451798 54.5101433)",,,
"[148615220, 1163119917]",False,"['2', '3']",,Linenhall Street,tertiary,30 mph,True,101.514,"LINESTRING (-6.0445996 54.5101328, -6.0442007 54.5101002, -6.0439641 54.5100787, -6.0434808 54.5100379, -6.0430408 54.5100147)",,,
148615215,True,2,,Linenhall Street,tertiary,30 mph,False,51.179,"LINESTRING (-6.0414286 54.5100736, -6.0412856 54.5100877, -6.0411034 54.5101, -6.0408492 54.5101081, -6.0406397 54.5101138)",,,
148615220,False,2,,Linenhall Street,tertiary,30 mph,False,104.422,"LINESTRING (-6.0414286 54.5100736, -6.0418953 54.5100397, -6.0421942 54.5100257, -6.0424444 54.5100156, -6.0425022 54.5100133, -6.0427966 54.5100147, -6.0430408 54.5100147)",,,
148607058,False,2,,Chapel Hill,tertiary,30 mph,False,142.00600000000003,"LINESTRING (-6.0509884 54.510522, -6.0505708 54.5105816, -6.050422 54.5106028, -6.0503074 54.5106219, -6.0500511 54.5106645, -6.0498055 54.5107187, -6.0496573 54.5107624, -6.0495371 54.5107992, -6.0493085 54.5108915, -6.0490374 54.5110337, -6.0490202 54.5110417)",,,
148607058,False,2,,Chapel Hill,tertiary,30 mph,True,29.921,"LINESTRING (-6.0509884 54.510522, -6.051046 54.5105142, -6.0512405 54.5104962, -6.0514453 54.5104772)",,,
382686561,False,,,Ridgeway Street,unclassified,,False,221.645,"LINESTRING (-6.0509884 54.510522, -6.0510387 54.5106313, -6.0510944 54.5107226, -6.0511992 54.5108434, -6.0512114 54.5108574, -6.0513265 54.5109622, -6.0514991 54.5110992, -6.0516399 54.511204, -6.0517172 54.5112708, -6.0517668 54.5113664, -6.0517668 54.5114746, -6.051741 54.5115967, -6.0517351 54.511698, -6.0517569 54.5118062, -6.0517986 54.5119433, -6.0518541 54.5120584, -6.0519096 54.5121747, -6.0518858 54.5122991, -6.0518837 54.5123781)",,,
38624186,False,2,A3,Longstone Street,primary,30 mph,False,17.576999999999998,"LINESTRING (-6.0539631 54.5098279, -6.0541177 54.5098157, -6.0542329 54.5098066)",,,
"[38625984, 1163119920]",True,"['2', '3']",A3,Longstone Street,primary,30 mph,False,45.708999999999996,"LINESTRING (-6.0539631 54.5098279, -6.0536123 54.5099466, -6.053522 54.5099865, -6.0533887 54.5100639)",,,
