osmid,name,highway,maxspeed,oneway,reversed,length,ref,geometry,bridge
24850136,Railway Street,secondary,30 mph,False,False,27.181,,"LINESTRING (-2.234279 53.8238032, -2.2346815 53.8238607)",
24850137,Burnley Road,trunk,30 mph,False,True,51.053,A682,"LINESTRING (-2.234279 53.8238032, -2.2342542 53.8233443)",
25051058,Colne Road,trunk,30 mph,False,False,21.49,A682,"LINESTRING (-2.234279 53.8238032, -2.2342655 53.8239963)",
25913276,Halifax Road,residential,,False,True,24.657,,"LINESTRING (-2.234279 53.8238032, -2.2339397 53.823781, -2.2339056 53.8237788)",
102729449,Sackville Street,residential,,False,True,62.744,,"LINESTRING (-2.2354529 53.8239523, -2.2357062 53.8234082)",
102729487,Cross Street,residential,,False,False,18.513,,"LINESTRING (-2.2354529 53.8239523, -2.2354006 53.8241159)",
24850136,Railway Street,secondary,30 mph,False,False,39.459999999999994,,"LINESTRING (-2.2354529 53.8239523, -2.2359447 53.8238934, -2.2360395 53.8238758)",
24850136,Railway Street,secondary,30 mph,False,True,38.213,,"LINESTRING (-2.2354529 53.8239523, -2.2351956 53.8239315, -2.2348818 53.8238876)",
24850137,Burnley Road,trunk,30 mph,False,False,56.709,A682,"LINESTRING (-2.2348316 53.8217277, -2.2343477 53.8221502)",
72405877,Richard Street,residential,,False,True,38.516,,"LINESTRING (-2.2348316 53.8217277, -2.2343026 53.8215778)",
24850137,Burnley Road,trunk,30 mph,False,True,38.900999999999996,A682,"LINESTRING (-2.2348316 53.8217277, -2.2350015 53.8215658, -2.2351437 53.8214303)",
102729491,Albion Street,residential,,False,True,41.71,,"LINESTRING (-2.2348316 53.8217277, -2.2351581 53.8217947, -2.2354318 53.8218509)",
24850137,Burnley Road,trunk,30 mph,False,True,56.709,A682,"LINESTRING (-2.2343477 53.8221502, -2.2348316 53.8217277)",
24850137,Burnley Road,trunk,30 mph,False,False,18.57,A682,"LINESTRING (-2.2343477 53.8221502, -2.2342834 53.8222304, -2.2342466 53.8223056)",
102730385,Guilford Street,residential,,False,True,59.979,,"LINESTRING (-2.2343477 53.8221502, -2.2349451 53.8222465, -2.2352292 53.8222923)",
24850137,Burnley Road,trunk,30 mph,False,False,16.344,A682,"LINESTRING (-2.2341891 53.8227001, -2.2341974 53.822847)",
24850137,Burnley Road,trunk,30 mph,False,True,21.623,A682,"LINESTRING (-2.2341891 53.8227001, -2.2341974 53.8225057)",
72405918,High Street,residential,,False,True,21.595,,"LINESTRING (-2.2341891 53.8227001, -2.2338629 53.8227254)",
24850137,Burnley Road,trunk,30 mph,False,False,15.806,A682,"LINESTRING (-2.2342312 53.8232028, -2.2342542 53.8233443)",
24850137,Burnley Road,trunk,30 mph,False,True,39.625,A682,"LINESTRING (-2.2342312 53.8232028, -2.2341974 53.822847)",
102730359,Oxford Street,residential,,False,False,36.607,,"LINESTRING (-2.2342312 53.8232028, -2.2347741 53.8232782)",
830467398,Colne Road,trunk,30 mph,False,True,29.326,A682,"LINESTRING (-2.2340424 53.8256405, -2.2340978 53.8253788)",
"[199399408, 102730378]","['Oak Street', 'Timber Street']",residential,,False,True,70.56800000000001,,"LINESTRING (-2.2340424 53.8256405, -2.2343979 53.8256781, -2.2346519 53.825705, -2.2347362 53.8254405)",
199401234,Commercial Street,residential,,False,True,45.934,,"LINESTRING (-2.2340424 53.8256405, -2.2337204 53.825621, -2.2336382 53.825616, -2.2333462 53.8255983)",
830467398,Colne Road,trunk,30 mph,False,False,108.19,A682,"LINESTRING (-2.2340424 53.8256405, -2.2339108 53.8261105, -2.2338629 53.8262816, -2.2338521 53.8263201, -2.2337942 53.8266022)",
102734177,Ann Street,residential,,False,True,56.782,,"LINESTRING (-2.2337206 53.8269332, -2.2328661 53.8268532)",
25101281,Manchester Road,trunk,30 mph,False,False,35.784,A682,"LINESTRING (-2.2337206 53.8269332, -2.2336727 53.8270912, -2.2336463 53.8271753, -2.2336229 53.8272498)",
830467398,Colne Road,trunk,30 mph,False,True,37.123000000000005,A682,"LINESTRING (-2.2337206 53.8269332, -2.2337599 53.8267696, -2.2337942 53.8266022)",
25101281,Manchester Road,trunk,30 mph,False,True,54.031000000000006,A682,"LINESTRING (-2.2295999 53.8297774, -2.2297581 53.8296917, -2.2300042 53.8295594, -2.2302119 53.8294524)",
25913276,Halifax Road,residential,,False,False,23.12,,"LINESTRING (-2.2317215 53.8237869, -2.2320737 53.8237836)",
25913276,Halifax Road,residential,,False,True,14.536,,"LINESTRING (-2.2317215 53.8237869, -2.2315003 53.8237933)",
72405859,Mount Street,residential,,False,False,49.0,,"LINESTRING (-2.2317215 53.8237869, -2.2317274 53.8235807, -2.2317341 53.8233463)",
24850131,Clitheroe Road,secondary,30 mph,False,False,17.133,B6248,"LINESTRING (-2.2369375 53.8237824, -2.2371965 53.8237632)",
24850136,Railway Street,secondary,30 mph,False,True,59.896,,"LINESTRING (-2.2369375 53.8237824, -2.2366349 53.8238058, -2.2364486 53.8238233, -2.2363876 53.8238304, -2.2363104 53.8238391, -2.2360395 53.8238758)",
"[804333201, 29497484]",Glen Way,"['unclassified', 'residential']",,False,False,500.66,,"LINESTRING (-2.2369375 53.8237824, -2.2368335 53.8240018, -2.2367447 53.824126, -2.2367211 53.824159, -2.2363701 53.82465, -2.2363125 53.8247305, -2.2357224 53.8255031, -2.2349499 53.8264657, -2.2345894 53.8269007, -2.234573 53.8269214, -2.2341831 53.8272504, -2.2337715 53.8275401, -2.2335234 53.8276863, -2.2334776 53.8276944, -2.2333988 53.8276779)",
60676508,Chatburn Park Drive,residential,,False,False,40.451,,"LINESTRING (-2.2402844 53.8249534, -2.239705 53.8248294)",
60676508,Chatburn Park Drive,residential,,False,True,40.451,,"LINESTRING (-2.239705 53.8248294, -2.2402844 53.8249534)",
60676575,Berkeley Street,residential,,False,False,92.835,,"LINESTRING (-2.239705 53.8248294, -2.2402593 53.8240613)",
60676515,Chatburn Park Drive,residential,,False,True,266.473,,"LINESTRING (-2.239705 53.8248294, -2.239574 53.8249383, -2.238866 53.8256551, -2.2387823 53.8257691, -2.2387651 53.8258818, -2.238823 53.8259844, -2.238941 53.8261035, -2.2391578 53.8261668, -2.2394131 53.8261985, -2.2397221 53.826201, -2.2401963 53.8261427, -2.240486 53.8260731)",
