osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,width
30253544,True,1,A254,Belgrave Road,primary,30 mph,False,48.378,"LINESTRING (1.3803279 51.385009, 1.3802656 51.3850684, 1.3801961 51.3851225, 1.3800506 51.3851986, 1.3799491 51.3852687, 1.3798775 51.3853372)",
"[29140915, 886026831]",False,2,A254,Belgrave Road,primary,30 mph,True,39.55,"LINESTRING (1.3790151 51.3870254, 1.3791446 51.386812, 1.3792094 51.3866911)",
148182125,False,2,,Marine Gardens,tertiary,30 mph,False,70.417,"LINESTRING (1.3790151 51.3870254, 1.3795307 51.3871545, 1.3799569 51.3872612)",
148182126,False,4,A254,Marine Terrace,primary,20 mph,False,44.443,"LINESTRING (1.3790151 51.3870254, 1.3786999 51.3869642, 1.3785845 51.3869484, 1.3785057 51.3869468, 1.3783947 51.3869612)",
4598570,False,3,B2055,Cecil Street,secondary,30 mph,False,8.429,"LINESTRING (1.3825404 51.3878567, 1.3825396 51.3877809)",
"[29142021, 879047150]",False,"['2', '3']",B2055,Hawley Street,secondary,30 mph,False,59.55799999999999,"LINESTRING (1.3825404 51.3878567, 1.3825409 51.3879041, 1.3826049 51.3880712, 1.3826397 51.3881882, 1.3826718 51.3882923, 1.3827096 51.3883806)",
29140883,True,1,,Charlotte Square,residential,30 mph,False,11.18,"LINESTRING (1.383476 51.3848543, 1.3836349 51.3848377)",
51680845,False,2,B2055,Churchfields,secondary,30 mph,False,78.95299999999999,"LINESTRING (1.383476 51.3848543, 1.3835039 51.3849722, 1.3834985 51.3850975, 1.3834958 51.3851656, 1.383472 51.3852414, 1.3834288 51.3853177, 1.3833744 51.3854291, 1.3832953 51.3855415)",
564805041,False,2,B2055,Churchfields,secondary,30 mph,True,108.797,"LINESTRING (1.383476 51.3848543, 1.3834224 51.3847223, 1.3834056 51.3846903, 1.3833493 51.384566, 1.3832782 51.3844313, 1.383238 51.3843501, 1.3832031 51.3842773, 1.3830167 51.3839191)",
30272890,True,1,,Market Street,unclassified,20 mph,False,10.888,"LINESTRING (1.3802586 51.3896235, 1.3803513 51.3895445)",
79834772,False,2,B2051,The Parade,secondary,20 mph,False,115.72299999999998,"LINESTRING (1.3802586 51.3896235, 1.3804399 51.3897161, 1.3808598 51.3899113, 1.3810358 51.3900184, 1.3812103 51.3901536, 1.3814215 51.3903551)",
"[169605546, 482774863, 214757521, 879047445, 169609978]",False,"['2', '3']",B2051,Marine Drive,secondary,20 mph,True,330.89900000000006,"LINESTRING (1.3802586 51.3896235, 1.3800694 51.3895164, 1.3799623 51.3894563, 1.379872 51.3893845, 1.3797959 51.3892829, 1.3797577 51.3891762, 1.3796048 51.3887784, 1.379474 51.3883813, 1.3793932 51.3881871, 1.3793059 51.3880134, 1.379223 51.3878808, 1.3790596 51.387652, 1.3789708 51.3875354, 1.3789265 51.3874881, 1.3788903 51.387448, 1.3788482 51.3874087, 1.3786847 51.3872791, 1.3785262 51.38717, 1.3784276 51.3870983, 1.3784094 51.3870717, 1.3784024 51.3870443, 1.3783993 51.3870223, 1.3783947 51.3869612)",
30253432,False,2,B2051,Fort Crescent,secondary,30 mph,True,64.398,"LINESTRING (1.3881183 51.3917884, 1.3879399 51.391764, 1.3876187 51.3917021, 1.3872201 51.391644)",
"[879045432, 879045433]",False,3,B2051,Fort Crescent,secondary,30 mph,False,27.793999999999997,"LINESTRING (1.3881183 51.3917884, 1.3882627 51.3918061, 1.388511 51.3918377)",
150357605,False,2,,Zion Place,residential,30 mph,True,209.109,"LINESTRING (1.388511 51.3918377, 1.3885123 51.3917966, 1.3885133 51.3917681, 1.3884973 51.3915228, 1.3884599 51.3912085, 1.3884421 51.3909507, 1.388434 51.3907304, 1.388417 51.3904404, 1.3884098 51.3903729, 1.3883904 51.3900588, 1.3883909 51.3899944, 1.3883912 51.3899591)",
"[879045432, 879045433]",False,3,B2051,Fort Crescent,secondary,30 mph,True,27.793999999999997,"LINESTRING (1.388511 51.3918377, 1.3882627 51.3918061, 1.3881183 51.3917884)",
30253083,False,2,B2055,Northdown Road,secondary,30 mph,True,51.328,"LINESTRING (1.3883912 51.3899591, 1.3879748 51.3899644, 1.3876516 51.3899677)",
150357605,False,2,,Zion Place,residential,30 mph,False,209.109,"LINESTRING (1.3883912 51.3899591, 1.3883909 51.3899944, 1.3883904 51.3900588, 1.3884098 51.3903729, 1.388417 51.3904404, 1.388434 51.3907304, 1.3884421 51.3909507, 1.3884599 51.3912085, 1.3884973 51.3915228, 1.3885133 51.3917681, 1.3885123 51.3917966, 1.388511 51.3918377)",
5071905,False,2,B2055,Trinity Square,secondary,30 mph,False,17.808999999999997,"LINESTRING (1.3843257 51.3901545, 1.3844418 51.3901499, 1.3845731 51.390119)",
30273127,False,2,B2055,Trinity Square,secondary,30 mph,True,65.892,"LINESTRING (1.3843257 51.3901545, 1.3842672 51.3901493, 1.3841901 51.3901261, 1.3840823 51.3900649, 1.3837036 51.3897282)",
