osmid,lanes,name,highway,oneway,reversed,length,maxspeed,geometry,ref,junction
5209003,2,V7 Saxon Street,secondary,True,False,90.223,30 mph,"LINESTRING (-0.7342034 51.9968939, -0.7342757 51.9968237, -0.7343382 51.9967272, -0.7343858 51.9965889, -0.7343892 51.9961059)",B4034,
1164011021,,Princes Way Roundabout,secondary,True,False,28.536,30 mph,"LINESTRING (-0.7342034 51.9968939, -0.7343672 51.9968766, -0.7344703 51.9968904, -0.7345911 51.9969399)",,roundabout
1164011020,,Princes Way Roundabout,secondary,True,False,45.912,30 mph,"LINESTRING (-0.7345911 51.9969399, -0.7346477 51.9969723, -0.7347026 51.997037, -0.7347229 51.997109, -0.7347065 51.9971814, -0.7346552 51.9972473, -0.7345737 51.9973004)",,roundabout
1880425,,Princes Way Roundabout,secondary,True,False,35.85,30 mph,"LINESTRING (-0.7345737 51.9973004, -0.7344581 51.9973382, -0.7343286 51.99735, -0.7342002 51.9973344, -0.7340876 51.9972932)",,roundabout
"[45172868, 1065205197]","['1', '2']",Princes Way,tertiary,True,False,81.31800000000001,30 mph,"LINESTRING (-0.7340004 51.9972272, -0.7337902 51.9971699, -0.7336018 51.9971585, -0.7334074 51.9971666, -0.732835 51.9971906)",,
1164138694,,Princes Way Roundabout,secondary,True,False,24.372999999999998,30 mph,"LINESTRING (-0.7340004 51.9972272, -0.7339599 51.9971585, -0.7339554 51.9970855, -0.7339871 51.9970151)",,roundabout
1164140569,,Princes Way Roundabout,secondary,True,False,9.498,30 mph,"LINESTRING (-0.7340876 51.9972932, -0.7340392 51.9972626, -0.7340004 51.9972272)",,roundabout
"[557058961, 557058963, 4287927]","['1', '2']",Water Eaton Road,tertiary,False,False,227.126,30 mph,"LINESTRING (-0.7343058 51.9910495, -0.734593 51.991106, -0.7348371 51.9911574, -0.7349835 51.9911893, -0.735305 51.9912517, -0.7353874 51.991276, -0.7356445 51.9913723, -0.7356993 51.9913928, -0.7364971 51.9918112, -0.7370314 51.9921448)",,
4287927,2,Water Eaton Road,tertiary,False,True,75.59100000000001,30 mph,"LINESTRING (-0.7343058 51.9910495, -0.7339393 51.9909691, -0.7336067 51.9908962, -0.7332579 51.9908369)",,
179358230,,,unclassified,False,True,37.766,,"LINESTRING (-0.7343058 51.9910495, -0.7344067 51.9908425, -0.7344347 51.9907202)",,
179417840,,,unclassified,False,True,21.645000000000003,,"LINESTRING (-0.7376926 51.9925386, -0.7377482 51.9925162, -0.7378334 51.9924621, -0.737887 51.992391)",,
"[557058961, 1065131199]","['2', '3']",Water Eaton Road,tertiary,False,False,38.876,30 mph,"LINESTRING (-0.7376926 51.9925386, -0.737761 51.9926141, -0.7378567 51.9927197, -0.7379533 51.9928489)",,
557058961,2,Water Eaton Road,tertiary,False,True,62.984,30 mph,"LINESTRING (-0.7376926 51.9925386, -0.7375784 51.9924706, -0.7370314 51.9921448)",,
186075976,2,Water Eaton Road,tertiary,True,False,46.884,30 mph,"LINESTRING (-0.7379533 51.9928489, -0.738209 51.9931507, -0.7382627 51.9932249)",,approach
"[557058961, 1065131199]","['2', '3']",Water Eaton Road,tertiary,False,True,38.876,30 mph,"LINESTRING (-0.7379533 51.9928489, -0.7378567 51.9927197, -0.737761 51.9926141, -0.7376926 51.9925386)",,
4571583,,Dukes Drive,residential,False,False,124.17399999999999,,"LINESTRING (-0.7322195 51.9981589, -0.7323565 51.9981694, -0.7324995 51.9981326, -0.732875 51.9978972, -0.7330909 51.9977779, -0.7331385 51.9977381, -0.7331691 51.9976815, -0.7331725 51.9976145, -0.7331533 51.9974119, -0.7331487 51.9973633)",,
4571583,,Dukes Drive,residential,False,True,121.688,,"LINESTRING (-0.7322195 51.9981589, -0.7320825 51.9981246, -0.7318329 51.9979527, -0.7316587 51.9977796, -0.7315255 51.9975267, -0.7314839 51.9974058, -0.7314633 51.9972266)",,
38905932,,Viscount Way,residential,False,True,66.75,,"LINESTRING (-0.7322195 51.9981589, -0.7321742 51.9982523, -0.7321275 51.9982948, -0.7320667 51.9983502, -0.7319153 51.9984867, -0.731646 51.9986303)",,
45172835,2,Princes Way,tertiary,False,False,73.998,30 mph,"LINESTRING (-0.7292339 51.9973093, -0.7295891 51.9973111, -0.7303139 51.9972896)",,
45172835,2,Princes Way,tertiary,False,True,113.136,30 mph,"LINESTRING (-0.7292339 51.9973093, -0.7289402 51.9972625, -0.7285628 51.9971607, -0.7283391 51.9970595, -0.7281217 51.9969466, -0.7279075 51.996757)",,
"[38905936, 1149662516]",,North Street,residential,False,False,46.891,,"LINESTRING (-0.7292339 51.9973093, -0.7291818 51.9974906, -0.7291296 51.997726)",,
45172834,1,Princes Way,tertiary,True,False,58.236999999999995,30 mph,"LINESTRING (-0.7274915 51.9957775, -0.7273232 51.9954255, -0.7272791 51.9953343, -0.7272518 51.995275)",,
45172835,2,Princes Way,tertiary,False,False,113.596,30 mph,"LINESTRING (-0.7274915 51.9957775, -0.7275056 51.9958165, -0.7275149 51.995873, -0.7276521 51.9964032, -0.7277916 51.996626, -0.7279075 51.996757)",,
79686529,2,V7 Saxon Street,secondary,True,False,278.82599999999996,30 mph,"LINESTRING (-0.7348664 51.9944517, -0.7348369 51.9945824, -0.7347292 51.9950096, -0.734646 51.9953152, -0.7345896 51.995738, -0.7345642 51.9961194, -0.7345488 51.9964415, -0.7345254 51.9967008, -0.7345321 51.9968146, -0.7345562 51.9968965, -0.7345911 51.9969399)",B4034,
898544182,,Brunel Roundabout,secondary,True,False,27.109,30 mph,"LINESTRING (-0.7348664 51.9944517, -0.7348199 51.9944872, -0.7347679 51.9945115, -0.7347047 51.9945272, -0.7345976 51.9945294, -0.7345211 51.9945125)",B4034,roundabout
80501811,,Wellington Place,unclassified,False,False,146.73499999999999,,"LINESTRING (-0.7370314 51.9921448, -0.7372298 51.9920145, -0.737467 51.9917711, -0.7377932 51.9914362, -0.7372805 51.9910926)",,
557058961,2,Water Eaton Road,tertiary,False,False,62.984,30 mph,"LINESTRING (-0.7370314 51.9921448, -0.7375784 51.9924706, -0.7376926 51.9925386)",,
"[557058961, 557058963, 4287927]","['1', '2']",Water Eaton Road,tertiary,False,True,227.12599999999998,30 mph,"LINESTRING (-0.7370314 51.9921448, -0.7364971 51.9918112, -0.7356993 51.9913928, -0.7356445 51.9913723, -0.7353874 51.991276, -0.735305 51.9912517, -0.7349835 51.9911893, -0.7348371 51.9911574, -0.734593 51.991106, -0.7343058 51.9910495)",,
5209004,,Brunel Roundabout,secondary,True,False,25.872,30 mph,"LINESTRING (-0.734631 51.9942237, -0.7347038 51.9942272, -0.7347778 51.9942468, -0.7348403 51.9942815, -0.7348757 51.9943189, -0.7348928 51.9943606)",B4034,roundabout
8252762,,Buckingham Road,secondary,True,False,262.904,30 mph,"LINESTRING (-0.734631 51.9942237, -0.7347211 51.9941768, -0.7348693 51.9940874, -0.7349841 51.9940326, -0.7353844 51.9939398, -0.7364092 51.9937391, -0.7379453 51.9933621, -0.7381216 51.9932892)",B4034,
1734327,,Sherwood Drive,tertiary,True,False,34.07299999999999,,"LINESTRING (-0.7384486 51.9936766, -0.7383854 51.9935481, -0.7383227 51.9934696, -0.7383048 51.9934473, -0.7382429 51.9934012)",,approach
186075975,,Sherwood Drive,tertiary,False,False,136.517,30 mph,"LINESTRING (-0.7384486 51.9936766, -0.7384364 51.9937545, -0.7383886 51.9938585, -0.7382192 51.9940557, -0.7381641 51.9941514, -0.7381489 51.9941778, -0.7381174 51.9942581, -0.7381014 51.994366, -0.7380058 51.9948603)",,
"[1164011022, 1164011023]",,Princes Way Roundabout,secondary,True,False,20.582,30 mph,"LINESTRING (-0.7339871 51.9970151, -0.7340538 51.9969529, -0.7341485 51.9969066, -0.7342034 51.9968939)",,roundabout
38905908,,Clifford Avenue,residential,False,False,54.139,,"LINESTRING (-0.732402 51.9923245, -0.7323447 51.9918389)",,
38905916,,Osborne Street,residential,False,True,26.411,,"LINESTRING (-0.732402 51.9923245, -0.7320263 51.9923783)",,
38905916,,Osborne Street,residential,False,False,115.193,,"LINESTRING (-0.732402 51.9923245, -0.7334741 51.9921718, -0.7340149 51.9920394)",,
38905909,,Sunset Close,residential,False,False,74.203,,"LINESTRING (-0.731056 51.991138, -0.730544 51.9911831, -0.7299832 51.9912324)",,
38905913,,Windsor Street,residential,False,False,68.215,,"LINESTRING (-0.731056 51.991138, -0.7310285 51.9908604, -0.7311535 51.990534)",,
38905913,,Windsor Street,residential,False,True,151.023,,"LINESTRING (-0.731056 51.991138, -0.7311652 51.9918934, -0.7312624 51.9924902)",,
38905909,,Sunset Close,residential,False,False,92.70400000000001,,"LINESTRING (-0.7299832 51.9912324, -0.7300211 51.9914154, -0.7300696 51.9915221, -0.7301333 51.9916621, -0.7301679 51.9917507, -0.7302827 51.9920442)",,
38905909,,Sunset Close,residential,False,True,74.203,,"LINESTRING (-0.7299832 51.9912324, -0.730544 51.9911831, -0.731056 51.991138)",,
38905910,,Sunset Close,residential,False,False,60.957,,"LINESTRING (-0.7299832 51.9912324, -0.7299561 51.9911184, -0.7299054 51.990905, -0.7298388 51.9908249, -0.7296344 51.9908057)",,
38905909,,Sunset Close,residential,False,True,92.704,,"LINESTRING (-0.7302827 51.9920442, -0.7301679 51.9917507, -0.7301333 51.9916621, -0.7300696 51.9915221, -0.7300211 51.9914154, -0.7299832 51.9912324)",,
38905911,,Birchfield Grove,residential,False,False,96.069,,"LINESTRING (-0.7297139 51.9924021, -0.72832 51.9925008)",,
496702876,2,Brooklands Road,tertiary,False,False,177.69400000000002,30 mph,"LINESTRING (-0.7297139 51.9924021, -0.7297032 51.992349, -0.729568 51.9917114, -0.7295129 51.9914516, -0.7294512 51.9911604, -0.7293433 51.990821)",,
496702876,2,Brooklands Road,tertiary,False,True,185.678,30 mph,"LINESTRING (-0.7297139 51.9924021, -0.7297943 51.9928132, -0.7298402 51.992953, -0.7300576 51.9940109, -0.7300675 51.9940573)",,
38905911,,Birchfield Grove,residential,False,True,96.069,,"LINESTRING (-0.72832 51.9925008, -0.7297139 51.9924021)",,
38905911,,Birchfield Grove,residential,False,False,47.63099999999999,,"LINESTRING (-0.72832 51.9925008, -0.7282366 51.9925066, -0.7280559 51.9925278, -0.7279279 51.9925713, -0.7277962 51.9926594, -0.7277364 51.9926984)",,
38910905,,Ashfield Grove,residential,False,False,164.373,,"LINESTRING (-0.72832 51.9925008, -0.7283038 51.9924475, -0.7277877 51.9910594)",,
38905916,,Osborne Street,residential,False,False,53.764,,"LINESTRING (-0.7312624 51.9924902, -0.7320263 51.9923783)",,
38905913,,Windsor Street,residential,False,False,151.023,,"LINESTRING (-0.7312624 51.9924902, -0.7311652 51.9918934, -0.731056 51.991138)",,
"[44287128, 38905913]",,"['Windsor Street', 'Sandringham Place']",residential,False,"[False, True]",195.88799999999998,,"LINESTRING (-0.7312624 51.9924902, -0.7314042 51.9935385, -0.7314245 51.9935647, -0.7314902 51.9935656, -0.7324907 51.9933913)",,
38905921,2,Oliver Road,residential,False,False,117.042,30 mph,"LINESTRING (-0.7324907 51.9933913, -0.7322309 51.9928271, -0.7320263 51.9923783)",,
38905921,2,Oliver Road,residential,False,True,48.011,30 mph,"LINESTRING (-0.7324907 51.9933913, -0.7326631 51.9937369, -0.7326669 51.9938071)",,
"[44287128, 38905913]",,"['Windsor Street', 'Sandringham Place']",residential,False,"[False, True]",195.88799999999998,,"LINESTRING (-0.7324907 51.9933913, -0.7314902 51.9935656, -0.7314245 51.9935647, -0.7314042 51.9935385, -0.7312624 51.9924902)",,
38905916,,Osborne Street,residential,False,False,26.411,,"LINESTRING (-0.7320263 51.9923783, -0.732402 51.9923245)",,
38905916,,Osborne Street,residential,False,True,53.764,,"LINESTRING (-0.7320263 51.9923783, -0.7312624 51.9924902)",,
38905921,2,Oliver Road,residential,False,True,117.042,30 mph,"LINESTRING (-0.7320263 51.9923783, -0.7322309 51.9928271, -0.7324907 51.9933913)",,
38905916,,Osborne Street,residential,False,True,115.193,,"LINESTRING (-0.7340149 51.9920394, -0.7334741 51.9921718, -0.732402 51.9923245)",,
105887573,2,Duncombe Street,tertiary,False,False,143.50799999999998,20 mph,"LINESTRING (-0.7340149 51.9920394, -0.7332866 51.9909145, -0.7332579 51.9908369)",,
"[1107370292, 105887573]",2,Duncombe Street,tertiary,False,True,120.66900000000001,20 mph,"LINESTRING (-0.7340149 51.9920394, -0.7342634 51.9924199, -0.7345048 51.9928016, -0.7345213 51.9928797, -0.734505 51.9929632, -0.7344458 51.9930591)",,
1065205209,,Oliver Road,unclassified,False,False,41.129000000000005,30 mph,"LINESTRING (-0.7328664 51.9941514, -0.732711 51.9938334, -0.7326669 51.9938071)",,
38905919,2,Findlay Way,unclassified,False,False,182.778,30 mph,"LINESTRING (-0.7326669 51.9938071, -0.732585 51.993844, -0.7318623 51.9939766, -0.7309184 51.9940893, -0.7300675 51.9940573)",,
38905921,2,Oliver Road,residential,False,False,48.011,30 mph,"LINESTRING (-0.7326669 51.9938071, -0.7326631 51.9937369, -0.7324907 51.9933913)",,
1065205209,,Oliver Road,unclassified,False,True,41.129000000000005,30 mph,"LINESTRING (-0.7326669 51.9938071, -0.732711 51.9938334, -0.7328664 51.9941514)",,
496702875,2,Findlay Way,tertiary,False,False,120.515,30 mph,"LINESTRING (-0.7300675 51.9940573, -0.7283192 51.994183)",,
38905919,2,Findlay Way,unclassified,False,True,182.77800000000002,30 mph,"LINESTRING (-0.7300675 51.9940573, -0.7309184 51.9940893, -0.7318623 51.9939766, -0.732585 51.993844, -0.7326669 51.9938071)",,
"[38905929, 1065205206]",2,Brooklands Road,residential,True,False,72.427,"['20 mph', '30 mph']","LINESTRING (-0.7300675 51.9940573, -0.7301482 51.9944905, -0.7301738 51.9945998, -0.7301931 51.994704)",,
496702876,2,Brooklands Road,tertiary,False,False,185.678,30 mph,"LINESTRING (-0.7300675 51.9940573, -0.7300576 51.9940109, -0.7298402 51.992953, -0.7297943 51.9928132, -0.7297139 51.9924021)",,
38905920,2,Findlay Way,tertiary,False,False,104.284,30 mph,"LINESTRING (-0.7267693 51.9943912, -0.7267715 51.9944531, -0.72721 51.9951318, -0.7272518 51.995275)",,
496702878,2,Findlay Way,tertiary,False,True,110.738,30 mph,"LINESTRING (-0.7267693 51.9943912, -0.7268155 51.9943499, -0.726925 51.9943149, -0.7271017 51.9942825, -0.7275602 51.9942423, -0.7283192 51.994183)",,
38905925,,Oxford Street,residential,True,False,150.038,,"LINESTRING (-0.7307077 51.9946565, -0.7307214 51.9946984, -0.7307435 51.9947663, -0.730964 51.9952586, -0.7313276 51.9959499)",,
1065205204,2,Queensway,residential,False,False,35.737,20 mph,"LINESTRING (-0.7307077 51.9946565, -0.7304496 51.9946931, -0.7301931 51.994704)",,
"[38905930, 1065205203, 1065205204, 38905935]",2,"['Queensway', 'Albert Street']",residential,False,True,250.16400000000002,"['20 mph', '30 mph']","LINESTRING (-0.7307077 51.9946565, -0.7308994 51.9946306, -0.7317892 51.994507, -0.7319199 51.9944926, -0.7319792 51.994498, -0.7320258 51.9945096, -0.7320615 51.9945258, -0.7320922 51.9945449, -0.7321068 51.9945629, -0.7321241 51.9945948, -0.7323259 51.9949957, -0.7323456 51.9950306, -0.7325267 51.9953653, -0.7325496 51.9954131, -0.7326698 51.9957301, -0.7327321 51.995849)",,
38905927,,St Martin's Street,residential,False,False,80.60300000000001,,"LINESTRING (-0.7313276 51.9959499, -0.7306735 51.9960503, -0.730187 51.9961294)",,
105781402,,Regent Street,residential,False,False,111.87100000000001,,"LINESTRING (-0.7313276 51.9959499, -0.7314072 51.9960957, -0.7320285 51.9959776, -0.7327321 51.995849)",,
"[38905930, 1065205203, 1065205204, 38905935]",2,"['Queensway', 'Albert Street']",residential,False,False,250.16400000000004,"['20 mph', '30 mph']","LINESTRING (-0.7327321 51.995849, -0.7326698 51.9957301, -0.7325496 51.9954131, -0.7325267 51.9953653, -0.7323456 51.9950306, -0.7323259 51.9949957, -0.7321241 51.9945948, -0.7321068 51.9945629, -0.7320922 51.9945449, -0.7320615 51.9945258, -0.7320258 51.9945096, -0.7319792 51.994498, -0.7319199 51.9944926, -0.7317892 51.994507, -0.7308994 51.9946306, -0.7307077 51.9946565)",,
38905935,2,Albert Street,residential,False,True,20.709,30 mph,"LINESTRING (-0.7327321 51.995849, -0.7327841 51.9959527, -0.7328365 51.9960234)",,
105781402,,Regent Street,residential,False,True,111.871,,"LINESTRING (-0.7327321 51.995849, -0.7320285 51.9959776, -0.7314072 51.9960957, -0.7313276 51.9959499)",,
38905927,,St Martin's Street,residential,False,True,7.126,,"LINESTRING (-0.7300866 51.9961463, -0.730187 51.9961294)",,
38905927,,St Martin's Street,residential,False,False,81.757,,"LINESTRING (-0.7300866 51.9961463, -0.7294956 51.9962368, -0.7289278 51.9963239)",,
79702014,,Bedford Street,residential,True,False,152.16699999999997,,"LINESTRING (-0.7300866 51.9961463, -0.7298037 51.9954642, -0.7297975 51.9954485, -0.7295904 51.9948634, -0.7295715 51.9948153)",,
887546756,,Cambridge Street,residential,False,False,96.173,,"LINESTRING (-0.7289278 51.9963239, -0.7292677 51.9971631)",,
38905927,,St Martin's Street,residential,False,True,81.757,,"LINESTRING (-0.7289278 51.9963239, -0.7294956 51.9962368, -0.7300866 51.9961463)",,
887546756,,Cambridge Street,residential,False,True,80.121,,"LINESTRING (-0.7289278 51.9963239, -0.7286566 51.9956724, -0.7286394 51.9956256)",,
"[155063385, 1065205205, 1065205207]",2,Queensway,residential,False,False,72.657,20 mph,"LINESTRING (-0.7295715 51.9948153, -0.7293761 51.9948415, -0.7290918 51.9948869, -0.7287449 51.9949422, -0.7286318 51.9949602, -0.7285405 51.9949516)",,
155063385,2,Queensway,residential,False,True,44.431,20 mph,"LINESTRING (-0.7295715 51.9948153, -0.729873 51.9947649, -0.7300912 51.994714, -0.7301931 51.994704)",,
155063385,2,Queensway,residential,False,False,44.431,20 mph,"LINESTRING (-0.7301931 51.994704, -0.7300912 51.994714, -0.729873 51.9947649, -0.7295715 51.9948153)",,
1065205204,2,Queensway,residential,False,True,35.737,20 mph,"LINESTRING (-0.7301931 51.994704, -0.7304496 51.9946931, -0.7307077 51.9946565)",,
"[155063385, 1065205205, 1065205207]",2,Queensway,residential,False,True,72.657,20 mph,"LINESTRING (-0.7285405 51.9949516, -0.7286318 51.9949602, -0.7287449 51.9949422, -0.7290918 51.9948869, -0.7293761 51.9948415, -0.7295715 51.9948153)",,
"[1065205208, 38910904]",1,Westfield Road,residential,True,False,87.483,30 mph,"LINESTRING (-0.7285405 51.9949516, -0.728473 51.9948842, -0.7283192 51.994183)",,
38905932,,Viscount Way,residential,False,False,66.75,,"LINESTRING (-0.731646 51.9986303, -0.7319153 51.9984867, -0.7320667 51.9983502, -0.7321275 51.9982948, -0.7321742 51.9982523, -0.7322195 51.9981589)",,
38905933,,Lords Close,residential,False,False,121.968,,"LINESTRING (-0.731646 51.9986303, -0.7315333 51.9985481, -0.7313042 51.9983809, -0.7311079 51.9982377, -0.7310531 51.9981976, -0.7310048 51.9981408, -0.7310081 51.9980844, -0.7310888 51.9978835, -0.7311434 51.9977893, -0.7311695 51.9976873)",,
38905935,2,Albert Street,residential,False,False,64.669,30 mph,"LINESTRING (-0.7327716 51.9968494, -0.732806 51.9967051, -0.7329727 51.9965595, -0.7329579 51.9964482, -0.7329531 51.9963023)",,
179405161,1,Albert Street,residential,True,False,40.217,30 mph,"LINESTRING (-0.7327716 51.9968494, -0.7327995 51.9969299, -0.7328317 51.9970257, -0.7329175 51.9970736, -0.7329765 51.9970934, -0.7330866 51.9971055)",,
79686537,,Barons Close,residential,False,False,41.665,,"LINESTRING (-0.7329531 51.9963023, -0.7323469 51.9963353)",,
38905935,2,Albert Street,residential,False,False,32.164,30 mph,"LINESTRING (-0.7329531 51.9963023, -0.732935 51.9962083, -0.7328365 51.9960234)",,
38905935,2,Albert Street,residential,False,True,64.669,30 mph,"LINESTRING (-0.7329531 51.9963023, -0.7329579 51.9964482, -0.7329727 51.9965595, -0.732806 51.9967051, -0.7327716 51.9968494)",,
38905936,,North Street,residential,False,True,90.405,,"LINESTRING (-0.7289887 51.9985927, -0.7291264 51.9977841)",,
38905936,,North Street,residential,False,False,90.405,,"LINESTRING (-0.7291264 51.9977841, -0.7289887 51.9985927)",,
38905936,,North Street,residential,False,True,6.464,,"LINESTRING (-0.7291264 51.9977841, -0.7291296 51.997726)",,
38907645,,Western Road,residential,False,False,160.42000000000002,,"LINESTRING (-0.7291264 51.9977841, -0.728977 51.9977796, -0.7287299 51.9978032, -0.7285223 51.9978374, -0.7268521 51.9981119)",,
55093313,,Willow Way,residential,False,True,88.441,,"LINESTRING (-0.7260074 51.9910061, -0.7264964 51.991041, -0.726821 51.9910132, -0.727053 51.9909602, -0.7272646 51.9909146)",,
4287926,2,Water Eaton Road,tertiary,False,True,39.793,30 mph,"LINESTRING (-0.7269403 51.9899417, -0.7275151 51.9899944)",,
38910894,,Willow Way,residential,False,False,111.233,,"LINESTRING (-0.7269403 51.9899417, -0.7269334 51.9899835, -0.7269322 51.990138, -0.7269406 51.9901843, -0.7270016 51.9903473, -0.7272646 51.9909146)",,
38910903,,Westfield Road,residential,False,False,109.765,,"LINESTRING (-0.7293433 51.990821, -0.7280915 51.9910113, -0.7278844 51.9910441, -0.7277877 51.9910594)",,
496702876,2,Brooklands Road,tertiary,False,False,64.068,30 mph,"LINESTRING (-0.7293433 51.990821, -0.729288 51.9905777, -0.7292992 51.9904117, -0.7293912 51.9902574)",,
496702876,2,Brooklands Road,tertiary,False,True,177.69400000000002,30 mph,"LINESTRING (-0.7293433 51.990821, -0.7294512 51.9911604, -0.7295129 51.9914516, -0.729568 51.9917114, -0.7297032 51.992349, -0.7297139 51.9924021)",,
"[236460875, 496702877, 38910903]",,Westfield Road,residential,False,"[False, True]",250.77600000000004,,"LINESTRING (-0.7277877 51.9910594, -0.727703 51.9910713, -0.7274778 51.9911044, -0.7273835 51.9911114, -0.7270798 51.9911596, -0.726878 51.9911898, -0.7268018 51.9912676, -0.7271637 51.9922576, -0.727249 51.9923883, -0.7273615 51.9924841, -0.7277364 51.9926984)",,
38910903,,Westfield Road,residential,False,True,109.76500000000001,,"LINESTRING (-0.7277877 51.9910594, -0.7278844 51.9910441, -0.7280915 51.9910113, -0.7293433 51.990821)",,
38910905,,Ashfield Grove,residential,False,True,164.373,,"LINESTRING (-0.7277877 51.9910594, -0.7283038 51.9924475, -0.72832 51.9925008)",,
38910906,,Knowles Green,residential,False,False,46.092,,"LINESTRING (-0.7281706 51.9934086, -0.7276074 51.9934536, -0.7275029 51.9934614)",,
496702877,,Westfield Road,residential,False,False,51.379,,"LINESTRING (-0.7281706 51.9934086, -0.7281034 51.9931047, -0.7280282 51.9929564)",,
496702877,,Westfield Road,residential,False,True,86.71000000000001,,"LINESTRING (-0.7281706 51.9934086, -0.7281899 51.9935229, -0.7283192 51.994183)",,
226958695,,Knowles Green,residential,False,False,49.579,,"LINESTRING (-0.7280282 51.9929564, -0.7278451 51.992998, -0.7273209 51.9930415)",,
496702877,,Westfield Road,residential,False,False,35.111000000000004,,"LINESTRING (-0.7280282 51.9929564, -0.7279144 51.9928303, -0.7277364 51.9926984)",,
496702877,,Westfield Road,residential,False,True,51.379,,"LINESTRING (-0.7280282 51.9929564, -0.7281034 51.9931047, -0.7281706 51.9934086)",,
38905911,,Birchfield Grove,residential,False,True,47.631,,"LINESTRING (-0.7277364 51.9926984, -0.7277962 51.9926594, -0.7279279 51.9925713, -0.7280559 51.9925278, -0.7282366 51.9925066, -0.72832 51.9925008)",,
