osmid,oneway,name,highway,reversed,length,geometry,ref,maxspeed,lanes,bridge
3713235,False,Friars Lane,unclassified,False,87.398,"LINESTRING (-0.5353136 53.2291609, -0.5352385 53.2299456)",,,,
30268577,False,Saint Rumbold's Street,residential,False,91.68700000000001,"LINESTRING (-0.5353136 53.2291609, -0.5349853 53.2291225, -0.5347907 53.2291024, -0.5346396 53.2290868, -0.5342351 53.2290627, -0.5339502 53.2290506)",,,,
30268577,False,Saint Rumbold's Street,residential,True,79.886,"LINESTRING (-0.5353136 53.2291609, -0.535513 53.2291851, -0.5357613 53.2292012, -0.5362965 53.2292256, -0.5365064 53.2292322)",,,,
25454714,False,Monks Road,secondary,False,61.955,"LINESTRING (-0.5353353 53.2308334, -0.5355462 53.2308198, -0.535734 53.2308077, -0.5360186 53.2307839, -0.5362177 53.2307672, -0.5362587 53.2307638)",B1308,,,
25454714,False,Monks Road,secondary,True,87.00200000000001,"LINESTRING (-0.5353353 53.2308334, -0.5347331 53.2308689, -0.5346587 53.2308676, -0.5344761 53.2308634, -0.5340347 53.2308304)",B1308,,,
29457868,False,Spring Hill,residential,False,36.059,"LINESTRING (-0.541464 53.232989, -0.5413588 53.2329291, -0.5412226 53.2328483, -0.5411308 53.2327811, -0.5411009 53.2327501)",,,,
29457868,False,Spring Hill,residential,True,96.562,"LINESTRING (-0.541464 53.232989, -0.5415636 53.2330591, -0.541664 53.2331373, -0.5418724 53.2333118, -0.54231 53.2336939)",,,,
39175426,True,Beaumont Fee,residential,False,99.59200000000001,"LINESTRING (-0.541464 53.232989, -0.5419293 53.232936, -0.5420879 53.2329122, -0.5421013 53.2329065, -0.5421312 53.2328937, -0.5421573 53.2328674, -0.5421738 53.2328268, -0.5422122 53.232679, -0.5422535 53.2324804, -0.5422703 53.2324209)",,,,
29460446,False,Yarborough Road,secondary,False,4.776,"LINESTRING (-0.5458249 53.2332155, -0.5457776 53.2331832)",B1308,,,
3713272,False,The Avenue,secondary,False,94.41699999999999,"LINESTRING (-0.5458249 53.2332155, -0.5458336 53.2331411, -0.5458759 53.233054, -0.5461954 53.2325503, -0.546218 53.2325147, -0.5462814 53.2324147)",B1273,,,
"[220011528, 200769764]",True,Wigford Way,secondary,False,186.642,"LINESTRING (-0.5414678 53.2269474, -0.5416874 53.2269772, -0.5417722 53.227006, -0.5418372 53.227032, -0.5419104 53.2270623, -0.5419913 53.2270996, -0.5420463 53.2271421, -0.5420852 53.2271775, -0.5421187 53.22722, -0.5421549 53.2272642, -0.5422074 53.2273364, -0.5422349 53.2273996, -0.5422486 53.2274601, -0.5422877 53.2276527, -0.5423225 53.2277571, -0.5423909 53.2279426, -0.5424553 53.2280951, -0.5424714 53.228132, -0.5425009 53.2281802, -0.5426332 53.2283523)",B199,30 mph,1,
"[489084112, 489273883, 868204397, 868204398]",False,St Mary's Street,secondary,False,183.83499999999998,"LINESTRING (-0.5414678 53.2269474, -0.5412968 53.2269191, -0.5412162 53.2269045, -0.5410998 53.2268856, -0.5409452 53.2268609, -0.5407078 53.2268326, -0.5405039 53.2268113, -0.540376 53.2267955, -0.5401449 53.2267584, -0.5400131 53.2267326, -0.539831 53.2266901, -0.5392043 53.2265449, -0.5388381 53.2264572)",B199,30 mph,2,
"[29457846, 29479247]",True,"['Mint Street', 'Silver Street']",secondary,False,195.98600000000002,"LINESTRING (-0.541472 53.2295922, -0.5413499 53.2296094, -0.5411858 53.2296117, -0.5411137 53.2296092, -0.5410515 53.2296031, -0.5409971 53.2295958, -0.5407571 53.2295587, -0.5405938 53.2295392, -0.5404313 53.2295118, -0.5403178 53.2294962, -0.5402577 53.2294927, -0.5401835 53.2294916, -0.5401181 53.2294948, -0.5400334 53.2295053, -0.5399666 53.2295161, -0.5398495 53.2295317, -0.539581 53.2295779, -0.5394381 53.2295912, -0.5394014 53.2295996, -0.5392243 53.2296406, -0.5389806 53.2297068, -0.5388703 53.2297532, -0.5387327 53.2297973, -0.5386651 53.2298189)",B1003,,,
"[284632602, 29457846]",True,Silver Street,secondary,False,82.87,"LINESTRING (-0.5386651 53.2298189, -0.5386057 53.2298437, -0.5383411 53.2299618, -0.5381168 53.2300465, -0.5379404 53.2301192, -0.53779 53.2301774, -0.5377405 53.2301924, -0.5376344 53.2302359)",B1003,,,
3713484,True,Free School Lane,unclassified,False,145.553,"LINESTRING (-0.5376344 53.2302359, -0.5376173 53.2301981, -0.5376106 53.2301552, -0.5376242 53.2299846, -0.5376268 53.2299332, -0.5376416 53.2297433, -0.5376546 53.2296949, -0.537688 53.2295699, -0.537702 53.229499, -0.537707 53.2293984, -0.5377701 53.2291794, -0.5378187 53.2290625, -0.5378267 53.2290281, -0.5378184 53.2289389)",,30 mph,1,
284632603,True,Silver Street,secondary,False,91.966,"LINESTRING (-0.5376344 53.2302359, -0.5375282 53.2302794, -0.5370135 53.2304193, -0.5366562 53.2305312, -0.5364009 53.2306063)",B1003,,,
5042603,False,Newland Street West,residential,False,55.874,"LINESTRING (-0.5472327 53.2312755, -0.5475688 53.2313805, -0.5479935 53.2314868)",,20 mph,,
5042605,True,Whitehall Grove,unclassified,False,138.838,"LINESTRING (-0.5479935 53.2314868, -0.5472732 53.2326586)",,20 mph,,
5042603,False,Newland Street West,residential,True,55.874,"LINESTRING (-0.5479935 53.2314868, -0.5475688 53.2313805, -0.5472327 53.2312755)",,20 mph,,
5044144,False,West Parade,residential,True,23.315,"LINESTRING (-0.5479335 53.2328531, -0.5476164 53.232764)",,20 mph,,
5044144,False,West Parade,residential,False,23.315,"LINESTRING (-0.5476164 53.232764, -0.5479335 53.2328531)",,20 mph,,
5044144,False,West Parade,residential,True,25.674,"LINESTRING (-0.5476164 53.232764, -0.5472732 53.2326586)",,20 mph,,
5044150,False,North Parade,unclassified,False,120.315,"LINESTRING (-0.5476164 53.232764, -0.546827 53.2337374)",,20 mph,,
5044144,False,West Parade,residential,False,25.674,"LINESTRING (-0.5472732 53.2326586, -0.5476164 53.232764)",,20 mph,,
5044144,False,West Parade,residential,True,71.369,"LINESTRING (-0.5472732 53.2326586, -0.5465215 53.232471, -0.5464548 53.2324554, -0.5462814 53.2324147)",,20 mph,,
868204396,False,Sincil Street,unclassified,True,21.339,"LINESTRING (-0.5388381 53.2264572, -0.5387511 53.2266419)",,,,
858215192,False,Oxford Street,secondary,False,125.115,"LINESTRING (-0.5388381 53.2264572, -0.5387869 53.2264451, -0.5387109 53.2264271, -0.5385477 53.2263871, -0.5383825 53.2263364, -0.5382823 53.2263012, -0.5381009 53.2262179, -0.5378389 53.226067, -0.5377103 53.2259889, -0.5374792 53.2258485, -0.5373604 53.2257844)",B199,30 mph,2,
"[489084112, 489273883, 868204397, 868204398]",False,St Mary's Street,secondary,True,183.835,"LINESTRING (-0.5388381 53.2264572, -0.5392043 53.2265449, -0.539831 53.2266901, -0.5400131 53.2267326, -0.5401449 53.2267584, -0.540376 53.2267955, -0.5405039 53.2268113, -0.5407078 53.2268326, -0.5409452 53.2268609, -0.5410998 53.2268856, -0.5412162 53.2269045, -0.5412968 53.2269191, -0.5414678 53.2269474)",B199,30 mph,2,
257783545,True,Broadgate,primary,False,16.132,"LINESTRING (-0.5362587 53.2307638, -0.5362668 53.2306188)",A1434,30 mph,2,
751679944,True,Monks Road,secondary,False,8.466,"LINESTRING (-0.5362587 53.2307638, -0.536385 53.2307548)",B1308,,,
25454714,False,Monks Road,secondary,True,61.955,"LINESTRING (-0.5362587 53.2307638, -0.5362177 53.2307672, -0.5360186 53.2307839, -0.535734 53.2308077, -0.5355462 53.2308198, -0.5353353 53.2308334)",B1308,,,
257971864,False,West Parade,secondary,True,1.81,"LINESTRING (-0.5438203 53.231964, -0.5438467 53.2319679)",B1308,,,
29457858,False,Orchard Street,unclassified,False,202.86399999999998,"LINESTRING (-0.5438203 53.231964, -0.5438726 53.2318282, -0.543926 53.231676, -0.5439809 53.2314981, -0.5440466 53.231312, -0.5440845 53.2311994, -0.5441287 53.2310963, -0.5441627 53.2310339, -0.5442059 53.2309753, -0.54427 53.2309201, -0.54435 53.2308664, -0.5444609 53.2307921, -0.5445563 53.2307279, -0.5446177 53.2306807, -0.5446479 53.230652, -0.5447139 53.2305747, -0.5448425 53.2304168, -0.5448947 53.23036, -0.5449377 53.230304)",,30 mph,2,
29457865,False,West Parade,secondary,True,42.528000000000006,"LINESTRING (-0.5438203 53.231964, -0.5433145 53.2318887, -0.5432004 53.2318713)",B1308,,,
5044150,False,North Parade,unclassified,True,120.315,"LINESTRING (-0.546827 53.2337374, -0.5476164 53.232764)",,20 mph,,
25454717,False,Flaxengate,unclassified,False,68.452,"LINESTRING (-0.5382201 53.2305454, -0.5382096 53.2305919, -0.5382026 53.2306235, -0.5381885 53.2306817, -0.5381334 53.2308348, -0.5380646 53.2310244, -0.5380431 53.2310526, -0.5380156 53.2310731, -0.5379882 53.2310951, -0.5379304 53.23112)",,30 mph,,
284632600,True,Clasketgate,secondary,False,63.257999999999996,"LINESTRING (-0.5382201 53.2305454, -0.5383623 53.2305336, -0.5386866 53.2305064, -0.5387736 53.2305002, -0.539164 53.2304809)",B1308,,,
25454717,False,Flaxengate,unclassified,True,68.452,"LINESTRING (-0.5379304 53.23112, -0.5379882 53.2310951, -0.5380156 53.2310731, -0.5380431 53.2310526, -0.5380646 53.2310244, -0.5381334 53.2308348, -0.5381885 53.2306817, -0.5382026 53.2306235, -0.5382096 53.2305919, -0.5382201 53.2305454)",,30 mph,,
744480029,False,Grantham Street,unclassified,True,72.33800000000001,"LINESTRING (-0.5379304 53.23112, -0.5377517 53.2310868, -0.5371063 53.230998, -0.5369847 53.2311201)",,,,
"[744480032, 377984225, 25454716, 258099999]",False,"['Danesgate', 'Flaxengate', 'Danes Terrace']",unclassified,"[False, True]",257.29100000000005,"LINESTRING (-0.5379304 53.23112, -0.5378795 53.2311457, -0.5378557 53.231165, -0.5378412 53.2311837, -0.537821 53.2312317, -0.5377993 53.2312889, -0.5377987 53.2313385, -0.5377938 53.2314176, -0.5377903 53.2314829, -0.5377883 53.2315199, -0.537779 53.2316207, -0.5377666 53.2317387, -0.5377392 53.2318426, -0.5377294 53.2319061, -0.5377221 53.2319572, -0.5377201 53.2320149, -0.5377227 53.2320438, -0.5376863 53.2320433, -0.5376289 53.2320425, -0.5372374 53.2320318, -0.5370333 53.2320264, -0.5369537 53.2320231, -0.5369553 53.2320044, -0.5369588 53.2318921, -0.5369591 53.2318648, -0.536964 53.2314734, -0.5369662 53.2314361, -0.5369847 53.2311201)",,30 mph,1,
377984225,False,Danesgate,unclassified,False,35.582,"LINESTRING (-0.5369847 53.2311201, -0.5369714 53.2308002)",,30 mph,,
"[744480032, 377984225, 25454716, 258099999]",False,"['Danesgate', 'Flaxengate', 'Danes Terrace']",unclassified,"[False, True]",257.29099999999994,"LINESTRING (-0.5369847 53.2311201, -0.5369662 53.2314361, -0.536964 53.2314734, -0.5369591 53.2318648, -0.5369588 53.2318921, -0.5369553 53.2320044, -0.5369537 53.2320231, -0.5370333 53.2320264, -0.5372374 53.2320318, -0.5376289 53.2320425, -0.5376863 53.2320433, -0.5377227 53.2320438, -0.5377201 53.2320149, -0.5377221 53.2319572, -0.5377294 53.2319061, -0.5377392 53.2318426, -0.5377666 53.2317387, -0.537779 53.2316207, -0.5377883 53.2315199, -0.5377903 53.2314829, -0.5377938 53.2314176, -0.5377987 53.2313385, -0.5377993 53.2312889, -0.537821 53.2312317, -0.5378412 53.2311837, -0.5378557 53.231165, -0.5378795 53.2311457, -0.5379304 53.23112)",,30 mph,1,
744480029,False,Grantham Street,unclassified,False,72.338,"LINESTRING (-0.5369847 53.2311201, -0.5371063 53.230998, -0.5377517 53.2310868, -0.5379304 53.23112)",,,,
377984225,False,Danesgate,unclassified,True,35.582,"LINESTRING (-0.5369714 53.2308002, -0.5369847 53.2311201)",,30 mph,,
571375686,False,St Martins Street,residential,False,22.26,"LINESTRING (-0.5395687 53.2317969, -0.539612 53.2315984)",,,1,
3713485,False,St Swithins Square,unclassified,True,18.772,"LINESTRING (-0.5372701 53.2289149, -0.5369881 53.2289129)",,,,
3713485,False,St Swithins Square,unclassified,False,36.622,"LINESTRING (-0.5372701 53.2289149, -0.5373365 53.2289163, -0.5376929 53.2289379, -0.5378184 53.2289389)",,,,
29457827,False,Thorngate,unclassified,False,62.899,"LINESTRING (-0.5372701 53.2289149, -0.5372687 53.2288338, -0.5372686 53.228824, -0.5372899 53.2285491, -0.5372909 53.2285321, -0.5372935 53.2284298, -0.5372913 53.228397, -0.5372838 53.2283747, -0.5372742 53.2283507)",,30 mph,1,
730303151,True,West Parade,secondary,False,3.307,"LINESTRING (-0.5410205 53.2306878, -0.541052 53.2307108)",B1308,,,
29457849,False,Hungate,unclassified,False,32.811,"LINESTRING (-0.5410205 53.2306878, -0.5410342 53.2306669, -0.5410438 53.2306497, -0.5410931 53.2305531, -0.5411554 53.2304042)",,30 mph,2,
3713273,True,Beaumont Fee,tertiary,False,89.742,"LINESTRING (-0.5421141 53.2305778, -0.5421247 53.2305532, -0.5421403 53.2305146, -0.5421577 53.2304816, -0.5424427 53.2300664, -0.5425674 53.2298836, -0.5426019 53.2298262)",,30 mph,2,
258094215,False,Park Street,unclassified,True,49.589,"LINESTRING (-0.5421141 53.2305778, -0.542059 53.2305707, -0.5420411 53.2305688, -0.5417848 53.2305205, -0.541482 53.230468, -0.5414668 53.2304654, -0.5414014 53.2304493)",,30 mph,1,
3713273,True,Beaumont Fee,tertiary,False,42.199,"LINESTRING (-0.5426019 53.2298262, -0.5426235 53.2297876, -0.5426419 53.2297389, -0.5426951 53.2295473, -0.542702 53.2295226, -0.5427303 53.2294551)",,30 mph,2,
258092899,True,Park Street,residential,False,142.973,"LINESTRING (-0.5426019 53.2298262, -0.5426362 53.2298389, -0.5426566 53.2298453, -0.5426974 53.2298582, -0.5429294 53.2299637, -0.5429571 53.2299852, -0.5429669 53.2300048, -0.5429693 53.2300233, -0.542968 53.2300817, -0.5429605 53.2301182, -0.5429462 53.2301679, -0.542923 53.2302724, -0.5429014 53.2303315, -0.5428828 53.2303826, -0.5428604 53.2304282, -0.5427965 53.23053, -0.5427717 53.23056, -0.542751 53.2305767, -0.5426991 53.2306059, -0.5426742 53.2306142, -0.5426353 53.2306244, -0.5425885 53.230631, -0.5425289 53.2306318, -0.5424419 53.2306292, -0.542303 53.2306139, -0.5422401 53.2306026, -0.5421889 53.2305898, -0.5421692 53.2305849, -0.5421141 53.2305778)",,,,
29479275,False,Hungate,residential,True,25.214,"LINESTRING (-0.5406968 53.2316549, -0.540705 53.2318816)",,,,
29479242,True,Hungate,unclassified,False,109.27100000000002,"LINESTRING (-0.5406968 53.2316549, -0.5406975 53.2314476, -0.5407081 53.231359, -0.540712 53.2312961, -0.5407135 53.2312719, -0.5407253 53.2312226, -0.5407368 53.231188, -0.5407584 53.2311382, -0.5407785 53.2311004, -0.5408234 53.2310292, -0.5408814 53.2309375, -0.540963 53.2308118, -0.5410114 53.2307569, -0.5410305 53.2307351, -0.541052 53.2307108)",,30 mph,1,
29457865,False,West Parade,secondary,False,25.067999999999998,"LINESTRING (-0.5421288 53.2313737, -0.5421667 53.2314253, -0.5421864 53.2314612, -0.5423456 53.2315515)",B1308,,,
730015547,True,Beaumont Fee,tertiary,False,89.668,"LINESTRING (-0.5421288 53.2313737, -0.5421751 53.2313266, -0.5421885 53.231257, -0.5421599 53.2310519, -0.5421491 53.2309724, -0.5421364 53.2308785, -0.5421033 53.2306376, -0.5421066 53.2306069, -0.5421141 53.2305778)",,,,
571375686,False,St Martins Street,residential,True,22.26,"LINESTRING (-0.539612 53.2315984, -0.5395687 53.2317969)",,,1,
29479244,True,Saint Martins Lane,unclassified,False,72.524,"LINESTRING (-0.539612 53.2315984, -0.5398438 53.2316189, -0.540082 53.2316332, -0.5403168 53.2316431, -0.5406968 53.2316549)",,,,
29479275,False,Hungate,residential,False,25.214,"LINESTRING (-0.540705 53.2318816, -0.5406968 53.2316549)",,,,
29457852,True,Garmston Street,residential,False,76.25,"LINESTRING (-0.540705 53.2318816, -0.5402709 53.2318404, -0.5398179 53.2318085, -0.5395687 53.2317969)",,,,
"[29479275, 29457868]",False,"['Spring Hill', 'Hungate']",residential,True,112.391,"LINESTRING (-0.540705 53.2318816, -0.5406954 53.2319662, -0.5406891 53.2320174, -0.54064 53.2321673, -0.5406072 53.2322322, -0.5405409 53.2323274, -0.5405431 53.2323619, -0.5405663 53.232391, -0.5406225 53.2324222, -0.5407657 53.2324978, -0.5408835 53.2325631, -0.540988 53.2326492, -0.5411009 53.2327501)",,,,
"[29479275, 29457868]",False,"['Spring Hill', 'Hungate']",residential,False,112.39100000000002,"LINESTRING (-0.5411009 53.2327501, -0.540988 53.2326492, -0.5408835 53.2325631, -0.5407657 53.2324978, -0.5406225 53.2324222, -0.5405663 53.232391, -0.5405431 53.2323619, -0.5405409 53.2323274, -0.5406072 53.2322322, -0.54064 53.2321673, -0.5406891 53.2320174, -0.5406954 53.2319662, -0.540705 53.2318816)",,,,
29457868,False,Spring Hill,residential,True,36.059,"LINESTRING (-0.5411009 53.2327501, -0.5411308 53.2327811, -0.5412226 53.2328483, -0.5413588 53.2329291, -0.541464 53.232989)",,,,
39896768,False,Stanthaket Court,residential,False,59.17500000000001,"LINESTRING (-0.5411009 53.2327501, -0.5410442 53.2327716, -0.5410076 53.2327824, -0.5409726 53.2327858, -0.5409432 53.2327856, -0.5407905 53.2327677, -0.5407349 53.2327597, -0.5406606 53.2327313, -0.5405864 53.2326963, -0.5405426 53.2326818, -0.5404949 53.2326742, -0.5404412 53.2326648, -0.5404079 53.2326661, -0.5403827 53.2326738, -0.5403666 53.2326892, -0.5403518 53.2327323)",,,,
30268577,False,Saint Rumbold's Street,residential,False,79.886,"LINESTRING (-0.5365064 53.2292322, -0.5362965 53.2292256, -0.5357613 53.2292012, -0.535513 53.2291851, -0.5353136 53.2291609)",,,,
"[29480048, 827694085]",True,"['Magpie Square', 'Broadgate']",primary,False,111.21600000000001,"LINESTRING (-0.5365064 53.2292322, -0.5365111 53.2289782, -0.5365152 53.2289359, -0.5365392 53.2286919, -0.5365491 53.2284748, -0.5365841 53.2282335)",A1434,30 mph,2,
"[751679945, 257783941, 750255071]",True,Lindum Road,primary,False,128.66199999999998,"LINESTRING (-0.5354477 53.2317391, -0.5355902 53.2316663, -0.5356672 53.2316435, -0.5357718 53.2316093, -0.5358788 53.2315511, -0.5359675 53.2314876, -0.5360579 53.231407, -0.5361141 53.2313122, -0.5362318 53.2308726, -0.5362587 53.2307638)",A1434,30 mph,2,
29479228,False,Brayford Street,unclassified,False,77.642,"LINESTRING (-0.5435057 53.2275913, -0.5434222 53.2275713, -0.5431748 53.2275031, -0.5429706 53.2274427, -0.5428734 53.2274136, -0.5425425 53.2273368, -0.5424365 53.2273138)",,,,
443346580,False,Brayford Wharf East,unclassified,True,107.26199999999999,"LINESTRING (-0.5435057 53.2275913, -0.5433574 53.2278334, -0.5432113 53.2280387, -0.5431549 53.2281076, -0.5431108 53.2281475, -0.5430686 53.2281876, -0.5430043 53.2282301, -0.5429361 53.2282553, -0.5428699 53.2282762, -0.5427919 53.2282942, -0.5427105 53.228321, -0.5426332 53.2283523)",,,,
29457849,False,Hungate,unclassified,True,32.811,"LINESTRING (-0.5411554 53.2304042, -0.5410931 53.2305531, -0.5410438 53.2306497, -0.5410342 53.2306669, -0.5410205 53.2306878)",,30 mph,2,
258094209,False,Park Street,unclassified,False,17.158,"LINESTRING (-0.5411554 53.2304042, -0.5413279 53.2304312, -0.5414014 53.2304493)",,30 mph,,
258094209,False,Park Street,unclassified,True,30.98,"LINESTRING (-0.5411554 53.2304042, -0.5410354 53.2303806, -0.5409308 53.2303685, -0.5407886 53.2303431, -0.5407079 53.2303287)",,30 mph,,
29479248,True,Mint Lane,unclassified,False,96.39499999999998,"LINESTRING (-0.5414014 53.2304493, -0.5414193 53.2304198, -0.5414254 53.2304097, -0.5414402 53.2303736, -0.5414534 53.2302332, -0.5414679 53.2300351, -0.5414759 53.2299706, -0.541489 53.2298643, -0.541515 53.2296679, -0.5415119 53.2296575, -0.5415078 53.2296438, -0.5414957 53.2296232, -0.541472 53.2295922)",,30 mph,,
258094209,False,Park Street,unclassified,True,17.158,"LINESTRING (-0.5414014 53.2304493, -0.5413279 53.2304312, -0.5411554 53.2304042)",,30 mph,,
258094215,False,Park Street,unclassified,False,49.589000000000006,"LINESTRING (-0.5414014 53.2304493, -0.5414668 53.2304654, -0.541482 53.230468, -0.5417848 53.2305205, -0.5420411 53.2305688, -0.542059 53.2305707, -0.5421141 53.2305778)",,30 mph,1,
3713235,False,Friars Lane,unclassified,True,87.398,"LINESTRING (-0.5352385 53.2299456, -0.5353136 53.2291609)",,,,
63231479,False,Unity Square,residential,True,72.925,"LINESTRING (-0.5352385 53.2299456, -0.5363197 53.2300516)",,,,
29479265,True,Friars Lane,unclassified,False,99.06700000000001,"LINESTRING (-0.5352385 53.2299456, -0.5352385 53.2300149, -0.5352385 53.2301327, -0.5352385 53.2302977, -0.5353353 53.2308334)",,,,
63231479,False,Unity Square,residential,False,72.925,"LINESTRING (-0.5363197 53.2300516, -0.5352385 53.2299456)",,,,
827694085,True,Broadgate,primary,False,92.012,"LINESTRING (-0.5363197 53.2300516, -0.5363488 53.2299438, -0.5364442 53.2295815, -0.5364911 53.2293786, -0.5365064 53.2292322)",A1434,30 mph,2,
"[281428907, 3713676]",False,Waterside South,unclassified,False,133.85,"LINESTRING (-0.5367156 53.2280555, -0.5367584 53.228059, -0.5367981 53.2280622, -0.5369568 53.228075, -0.5372266 53.2281037, -0.5382754 53.2282108, -0.5384072 53.2282253, -0.5385032 53.228225, -0.5385622 53.2282093, -0.5386082 53.2281836, -0.5386587 53.2281529)",,,,
"[29480041, 544714733, 109073831]",True,"['Magpie Bridge', 'Melville Street', 'Magpie Square']",primary,False,33.11,"LINESTRING (-0.5367156 53.2280555, -0.5367121 53.2280962, -0.5367095 53.2281152, -0.5367004 53.2282275, -0.5366798 53.2283524)",A1434,30 mph,2,yes
107856896,True,Melville Street,primary,False,103.26400000000001,"LINESTRING (-0.5365907 53.2280552, -0.5365869 53.2279034, -0.5365931 53.2277736, -0.5365972 53.2276179, -0.5366016 53.2275094, -0.5365704 53.2273128, -0.5365569 53.2271277)",A1434,30 mph,2,
29480049,False,Butchery Court,unclassified,False,63.049,"LINESTRING (-0.539164 53.2304809, -0.539159 53.2304378, -0.5391539 53.2303938, -0.5391433 53.2303081, -0.5391309 53.2302234, -0.5391344 53.2302066, -0.5391458 53.2301963, -0.5391585 53.2301923, -0.5391699 53.2301887, -0.5391884 53.2301865, -0.5392967 53.2301907, -0.539406 53.230205, -0.5395964 53.2302423)",,30 mph,2,
"[284632600, 29479276]",True,"['Corporation Street', 'Clasketgate']",secondary,False,126.819,"LINESTRING (-0.539164 53.2304809, -0.5392182 53.230479, -0.5392869 53.2304762, -0.5393788 53.2304724, -0.5394258 53.230474, -0.5396133 53.2304858, -0.5399392 53.23051, -0.5400375 53.2305177, -0.5401476 53.2305339, -0.5403681 53.2305702, -0.5405702 53.2306027, -0.5407722 53.230634, -0.5408788 53.2306493, -0.5409327 53.2306598, -0.5409639 53.2306659, -0.5409942 53.2306751, -0.5410205 53.2306878)",B1308,,,
30268067,False,Brook Street,residential,False,86.924,"LINESTRING (-0.5346984 53.2286892, -0.5340774 53.2286599, -0.5340468 53.2286681, -0.5340265 53.2286882, -0.5339502 53.2290506)",,,,
25454714,False,Monks Road,secondary,False,87.00200000000001,"LINESTRING (-0.5340347 53.2308304, -0.5344761 53.2308634, -0.5346587 53.2308676, -0.5347331 53.2308689, -0.5353353 53.2308334)",B1308,,,
30269120,True,Rosemary Lane,residential,False,60.641,"LINESTRING (-0.5340347 53.2308304, -0.5340061 53.2304539, -0.5340024 53.2304047, -0.5339934 53.2302856)",,,,
30268577,False,Saint Rumbold's Street,residential,True,3.262,"LINESTRING (-0.5339018 53.2290552, -0.5339502 53.2290506)",,,,
30269122,False,Rosemary Lane,residential,True,39.771,"LINESTRING (-0.5339018 53.2290552, -0.5339137 53.2294128)",,,,
30269122,False,Rosemary Lane,residential,False,39.771,"LINESTRING (-0.5339137 53.2294128, -0.5339018 53.2290552)",,,,
30269123,False,Spa Buildings,residential,False,54.637,"LINESTRING (-0.5331764 53.2302381, -0.5339934 53.2302856)",,,,
