osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,access
1207034896,2,A94,Glamis Road,primary,30 mph,False,False,25.572,"LINESTRING (-2.8938473 56.6420634, -2.8942248 56.6419644)",
8008982,,A926,Dundee Loan,primary,,False,True,21.308999999999997,"LINESTRING (-2.8938473 56.6420634, -2.8938224 56.6420426, -2.8938041 56.6420245, -2.8937882 56.6420044, -2.8937778 56.6419814, -2.8937661 56.6418812)",
33798633,2,A926,Craig O'Loch Road,primary,30 mph,False,False,34.978,"LINESTRING (-2.8938473 56.6420634, -2.8939319 56.6421455, -2.8941398 56.6423337)",
34859949,2,,West High Street,tertiary,,False,False,241.44,"LINESTRING (-2.8938473 56.6420634, -2.8936988 56.6421134, -2.8936274 56.6421424, -2.893482 56.6422012, -2.8930046 56.6423944, -2.892858 56.6424587, -2.8928129 56.6424807, -2.8927668 56.6425016, -2.8926109 56.6425623, -2.8925269 56.642595, -2.8921957 56.642724, -2.8917897 56.6428821, -2.891654 56.6429348, -2.8914152 56.643027, -2.8912537 56.6430914, -2.8911638 56.6431367, -2.8910639 56.643189, -2.8907379 56.6433688, -2.8907176 56.64338)",
33798633,2,A926,Craig O'Loch Road,primary,30 mph,False,False,141.977,"LINESTRING (-2.8952422 56.6437528, -2.8952641 56.6438489, -2.8953092 56.6439873, -2.8954782 56.6444592, -2.8954985 56.6445486, -2.8955399 56.6447306, -2.895564 56.6450152)",
33798633,2,A926,Craig O'Loch Road,primary,30 mph,False,True,98.946,"LINESTRING (-2.8952422 56.6437528, -2.8952395 56.6434962, -2.89522 56.6433129, -2.8951993 56.6432418, -2.8951724 56.643185, -2.8951187 56.6431143, -2.8950209 56.643025, -2.8948801 56.6429107)",
77771358,,,Myre Road,unclassified,,False,False,388.498,"LINESTRING (-2.8952422 56.6437528, -2.8951554 56.6437725, -2.8949534 56.6438217, -2.8946994 56.6438846, -2.8935907 56.6441374, -2.8926482 56.6443531, -2.8925905 56.6443575, -2.8925248 56.644362, -2.8924645 56.6443577, -2.892397 56.6443591, -2.8923371 56.6443644, -2.8922962 56.6443723, -2.8916911 56.6445065, -2.8915816 56.6445311, -2.8911797 56.6446228, -2.8910756 56.6446476, -2.8909633 56.644672, -2.8909158 56.644691, -2.8908833 56.644704, -2.8908556 56.6447144, -2.8908163 56.6447291, -2.8907425 56.6447431, -2.8905031 56.6447656, -2.8903978 56.6447851, -2.8903037 56.6448049, -2.8902013 56.6448264, -2.8893428 56.645009)",
"[33798635, 33798636]",2,A926,Queenswell Road,primary,30 mph,False,True,245.055,"LINESTRING (-2.8888983 56.6475222, -2.8891224 56.6474491, -2.8892841 56.6473992, -2.8894833 56.6473464, -2.8895201 56.647339, -2.8897407 56.6472946, -2.8897902 56.6472846, -2.8899901 56.6472543, -2.8901039 56.6472461, -2.8901637 56.6472418, -2.8903802 56.6472323, -2.8904669 56.6472275, -2.8909842 56.64719, -2.8913688 56.6471579, -2.8917642 56.64712, -2.8927631 56.6470192)",
39239049,2,A926,Castle Street,primary,30 mph,False,True,135.029,"LINESTRING (-2.8888983 56.6475222, -2.8888953 56.6475729, -2.8888838 56.647768, -2.8889149 56.6479172, -2.8889519 56.64801, -2.8889863 56.6480982, -2.8890634 56.6482962, -2.8890717 56.6483185, -2.8891468 56.6485243, -2.889213 56.6487188)",
39239053,,B9128,Castle Street,secondary,,False,False,42.092,"LINESTRING (-2.8888983 56.6475222, -2.8888115 56.647459, -2.8887569 56.6474076, -2.8886756 56.6473079, -2.8886346 56.6471793)",
"[1201146800, 34859950]",2,,East High Street,tertiary,,False,"[False, True]",181.03500000000003,"LINESTRING (-2.8881752 56.6442998, -2.888064 56.6443194, -2.8878508 56.6443418, -2.8877869 56.644348, -2.8872242 56.6443807, -2.8871967 56.6443823, -2.8871391 56.6443856, -2.8864825 56.6444224, -2.8862882 56.6444374, -2.8861881 56.6444442, -2.8859707 56.6444601, -2.8857271 56.6444893, -2.8854963 56.6445296, -2.8852709 56.6445796)",
548618227,2,,The Cross,tertiary,,False,True,32.293,"LINESTRING (-2.8881752 56.6442998, -2.8884355 56.6442243, -2.8886396 56.6441615)",
581614248,,B9128,South Street,secondary,30 mph,False,False,45.302,"LINESTRING (-2.8805257 56.6453095, -2.8800942 56.6449783)",
39239045,,A932,Academy Street,primary,,False,True,210.81599999999997,"LINESTRING (-2.8805257 56.6453095, -2.8810266 56.6451133, -2.8811968 56.6450171, -2.8815586 56.644765, -2.8817248 56.6446877, -2.8818091 56.6446485, -2.8818419 56.6446333, -2.8823781 56.6444507, -2.8832658 56.6441936)",
39239046,,A932,South Street,primary,,False,True,60.568999999999996,"LINESTRING (-2.8805257 56.6453095, -2.8807997 56.6457051, -2.880855 56.6457684, -2.8809022 56.6458125)",
77774448,,,Viewmount,residential,,False,False,42.009,"LINESTRING (-2.889214 56.6405288, -2.8887752 56.6402381)",
37572933,,A932,St. James Road,primary,,False,False,56.510000000000005,"LINESTRING (-2.889214 56.6405288, -2.8887924 56.6408086, -2.8886476 56.6409296)",
37572933,,A932,St. James Road,primary,,False,True,96.513,"LINESTRING (-2.889214 56.6405288, -2.8894726 56.6404002, -2.8899567 56.6401828, -2.8904773 56.6400136)",
37572933,,A932,St. James Road,primary,,False,True,74.138,"LINESTRING (-2.8879517 56.6414756, -2.8882199 56.6412652, -2.8886476 56.6409296)",
77771178,,,New Road,unclassified,,False,False,144.059,"LINESTRING (-2.8879517 56.6414756, -2.8880924 56.6415522, -2.8885301 56.6418641, -2.8886167 56.6419258, -2.888761 56.6420286, -2.8889103 56.6421346, -2.8889793 56.6421863, -2.8891342 56.6423011, -2.8894 56.6424962)",
1201146801,,A932,St. James Road,primary,,False,False,115.72,"LINESTRING (-2.8879517 56.6414756, -2.8872624 56.6419263, -2.8870417 56.6420706, -2.8869217 56.6421626, -2.88682 56.6422406, -2.8867626 56.6422845)",
39240214,,,Lour Road,tertiary,,False,True,143.154,"LINESTRING (-2.8863462 56.6426234, -2.8860653 56.6424885, -2.8845828 56.6417765)",
1201146801,,A932,St. James Road,primary,,False,False,111.027,"LINESTRING (-2.8863462 56.6426234, -2.8856971 56.6431566, -2.8855895 56.6432343, -2.8853538 56.6433483, -2.8852304 56.6434021)",
1201146801,,A932,St. James Road,primary,,False,True,45.477999999999994,"LINESTRING (-2.8863462 56.6426234, -2.8865341 56.6424705, -2.8867626 56.6422845)",
51352478,,,Don Street,residential,,False,True,74.446,"LINESTRING (-2.889213 56.6487188, -2.8880031 56.6487949)",
39238366,,,Lochside Road,residential,,False,True,295.03299999999996,"LINESTRING (-2.889213 56.6487188, -2.8894955 56.6487166, -2.8904875 56.6487439, -2.8923305 56.6487945, -2.8926714 56.6488042, -2.8930975 56.6488005, -2.8934939 56.6487793, -2.8940278 56.6487373)",
