osmid,oneway,ref,highway,maxspeed,junction,reversed,length,geometry,name,access,lanes,bridge
397472701,True,,residential,,,False,30.53,"LINESTRING (0.1866519 51.5774019, 0.1867357 51.5773891, 0.1867976 51.5773797, 0.1870872 51.5773575)",,,,
23649396,True,A1251,primary,30 mph,,False,76.43900000000001,"LINESTRING (0.1872782 51.5756058, 0.1872261 51.5758111, 0.1871228 51.5761009, 0.1870597 51.5762794)",Mercury Gardens,,,
"[1235905664, 352607516]",True,A1251,primary,30 mph,,False,427.399,"LINESTRING (0.1875837 51.5749927, 0.1876433 51.5742593, 0.187506 51.5738859, 0.1874683 51.5738082, 0.1873429 51.5735498, 0.1871301 51.573282, 0.1866977 51.5729295, 0.1864769 51.5728024, 0.1861584 51.5726323, 0.185446 51.5723336, 0.1848025 51.572061, 0.1845802 51.5719669)",Thurloe Gardens,,"['2', '3']",
"[4799539, 992361115]",True,A1251,primary_link,30 mph,,False,47.57300000000001,"LINESTRING (0.1874743 51.5747931, 0.1873996 51.5749397, 0.1873597 51.5750251, 0.1873025 51.5750617, 0.1872338 51.5750819, 0.187094 51.5750815)",,,,
352607513,True,A1251,primary,30 mph,,False,41.341,"LINESTRING (0.1874743 51.5747931, 0.1874165 51.5750681, 0.1874077 51.5751056, 0.1873939 51.5751615)",Thurloe Gardens,,,
4799537,True,A1251,primary_link,,,False,36.257999999999996,"LINESTRING (0.1845237 51.5719373, 0.184475 51.5718807, 0.1844583 51.5718446, 0.1844447 51.5718151, 0.1844087 51.5717377, 0.1843998 51.5716777, 0.1843677 51.5716288)",,,1,
352611085,True,A1251,primary,30 mph,,False,26.287,"LINESTRING (0.1845237 51.5719373, 0.1843816 51.5718876, 0.1843465 51.5718747, 0.1841947 51.5718187)",Thurloe Gardens,,2,
4799538,True,A1251,primary_link,,,False,49.98499999999999,"LINESTRING (0.1835605 51.5718444, 0.1837573 51.5719691, 0.1837956 51.5720253, 0.1838507 51.5720908, 0.1839175 51.5722244)",,,,
226598400,True,A1251,primary,30 mph,,False,39.759,"LINESTRING (0.1835605 51.5718444, 0.1838418 51.5719078, 0.1839063 51.5719223, 0.1840972 51.5719728)",Oldchurch Road,,2,
352607517,False,,tertiary,,,True,27.276,"LINESTRING (0.1888625 51.5755887, 0.1885034 51.5754869)",Victoria Road,,,
"[48478945, 1235917061]",True,A1251,primary_link,30 mph,,False,33.144,"LINESTRING (0.1877628 51.575267, 0.187669 51.5751678, 0.1876563 51.5751448, 0.1876216 51.5750658, 0.1875837 51.5749927)",,,,
315413421,False,,tertiary,,,True,18.123,"LINESTRING (0.1877628 51.575267, 0.1876575 51.5752382, 0.1876044 51.5752236, 0.1875228 51.5752013)",Victoria Road,,,
352607517,False,,tertiary,,,False,48.764,"LINESTRING (0.1877628 51.575267, 0.1878926 51.5753069, 0.188277 51.575425, 0.1883985 51.5754571)",Victoria Road,,,
1235905648,False,,tertiary,,,True,14.024,"LINESTRING (0.1839175 51.5722244, 0.1840043 51.5721104)",South Street,,,
48375733,True,A1251,primary_link,,,False,44.391999999999996,"LINESTRING (0.1839175 51.5722244, 0.1841687 51.5721161, 0.1842106 51.5721093, 0.1843592 51.5720824, 0.1844977 51.5720807)",,,1,
"[597555857, 352611083]",False,,tertiary,20 mph,,True,54.18299999999999,"LINESTRING (0.1839175 51.5722244, 0.1839148 51.57227, 0.1839116 51.5723008, 0.183919 51.5725038, 0.1839779 51.5726038, 0.1840338 51.5726989)",South Street,,,
"[4799681, 976029327]",False,,tertiary,20 mph,,False,39.049,"LINESTRING (0.186594 51.5749179, 0.1866642 51.5749409, 0.1869405 51.5750313, 0.187094 51.5750815)",Victoria Road,,,
4799681,False,,tertiary,20 mph,,True,206.729,"LINESTRING (0.186594 51.5749179, 0.186264 51.5748203, 0.1861187 51.5747773, 0.1855993 51.5746236, 0.1853094 51.5745379, 0.1851221 51.5744825, 0.1846153 51.5743326, 0.1842404 51.57422, 0.1841744 51.5742011, 0.1841271 51.574192, 0.1840545 51.5741817, 0.1839712 51.5741733, 0.1838686 51.5741728)",Victoria Road,,,
23649096,False,,residential,,,True,99.57400000000001,"LINESTRING (0.186594 51.5749179, 0.1870016 51.5743665, 0.187197 51.5741046)",King Edward Road,,,
48478947,True,A1251,primary_link,30 mph,,False,61.534000000000006,"LINESTRING (0.187094 51.5750815, 0.1871941 51.5751501, 0.1872109 51.5751779, 0.1872232 51.5752073, 0.1872336 51.5752329, 0.1872689 51.5754157, 0.1872782 51.5756058)",,,,
"[1064282502, 352607518]",False,,tertiary,30 mph,,False,22.556,"LINESTRING (0.187094 51.5750815, 0.1872294 51.5751164, 0.1872705 51.5751277, 0.1873042 51.5751369, 0.1873939 51.5751615)",Victoria Road,,,
"[4799681, 976029327]",False,,tertiary,20 mph,,True,39.049,"LINESTRING (0.187094 51.5750815, 0.1869405 51.5750313, 0.1866642 51.5749409, 0.186594 51.5749179)",Victoria Road,,,
48375728,False,,tertiary,30 mph,,False,9.947,"LINESTRING (0.1873939 51.5751615, 0.1875228 51.5752013)",Victoria Road,,,
4824553,True,A1251,primary,30 mph,,False,50.047000000000004,"LINESTRING (0.1873939 51.5751615, 0.1873696 51.5752547, 0.1872782 51.5756058)",Mercury Gardens,,,
"[1064282502, 352607518]",False,,tertiary,30 mph,,True,22.556,"LINESTRING (0.1873939 51.5751615, 0.1873042 51.5751369, 0.1872705 51.5751277, 0.1872294 51.5751164, 0.187094 51.5750815)",Victoria Road,,,
48375728,False,,tertiary,30 mph,,True,9.947,"LINESTRING (0.1875228 51.5752013, 0.1873939 51.5751615)",Victoria Road,,,
4824546,True,A1251,primary,30 mph,,False,23.577,"LINESTRING (0.1875228 51.5752013, 0.1875384 51.5751392, 0.1875837 51.5749927)",Thurloe Gardens,,,
315413421,False,,tertiary,,,False,18.123,"LINESTRING (0.1875228 51.5752013, 0.1876044 51.5752236, 0.1876575 51.5752382, 0.1877628 51.575267)",Victoria Road,,,
223903859,True,A118,primary,,roundabout,False,18.838,"LINESTRING (0.1785104 51.579939, 0.1784484 51.5798865, 0.1783872 51.5798493, 0.1783121 51.5798285)",,,,
223903865,True,A118,primary,,roundabout,False,20.064,"LINESTRING (0.1784921 51.5801119, 0.1785347 51.5800482, 0.1785374 51.580001, 0.1785104 51.579939)",,,,
4831758,True,,residential,,,False,24.411,"LINESTRING (0.1776708 51.5767942, 0.1776533 51.5767483, 0.1776358 51.5767023, 0.1776122 51.576652, 0.1776124 51.5765793)",High Street,,,
98461559,False,,residential,,,True,84.42099999999999,"LINESTRING (0.1776708 51.5767942, 0.1776816 51.5767858, 0.1780981 51.5766559, 0.1784613 51.5770554)",Logan Mews,,,
131635226,False,,residential,,,False,102.697,"LINESTRING (0.1776708 51.5767942, 0.177716 51.5768852, 0.177751 51.5769384, 0.1778377 51.5770502, 0.1779017 51.5771033, 0.1779902 51.5771787, 0.1781727 51.5773202, 0.1783366 51.5774136, 0.1784682 51.5774814, 0.1785421 51.577522)",High Street,,,
4831794,False,,residential,20 mph,,False,117.891,"LINESTRING (0.1824028 51.5754165, 0.182267 51.5755504, 0.1820912 51.5756671, 0.1819284 51.5757528, 0.181807 51.5758411, 0.1817081 51.5759222, 0.1815919 51.5760213, 0.1815056 51.5761101, 0.1813681 51.5762515)",Exchange Street,,,
"[1064282500, 315413422, 4863711]",False,,residential,20 mph,,False,325.538,"LINESTRING (0.1824028 51.5754165, 0.1823497 51.5753513, 0.1821874 51.575275, 0.1820628 51.5752276, 0.1819084 51.575179, 0.1817527 51.5751473, 0.1816301 51.5751161, 0.1815459 51.5750911, 0.1814736 51.5750461, 0.1814375 51.5750078, 0.1813968 51.5749646, 0.181384 51.5749169, 0.181386 51.5748797, 0.1814159 51.5747152, 0.1814096 51.5746637, 0.1813828 51.5746061, 0.1812909 51.5745637, 0.181134 51.5745104, 0.180871 51.574421, 0.1807858 51.5743967, 0.1803474 51.5742716, 0.1800188 51.574182, 0.1796436 51.5740796, 0.1792659 51.5740049, 0.1790799 51.5739924, 0.1789741 51.5739836, 0.1788942 51.5739725, 0.1788336 51.5739703, 0.1787615 51.5739676)",Exchange Street,,,
132794517,False,,residential,,,False,66.552,"LINESTRING (0.1813681 51.5762515, 0.1821923 51.5765611)",,,,
4831794,False,,residential,20 mph,,False,146.095,"LINESTRING (0.1813681 51.5762515, 0.1812008 51.5763947, 0.1810258 51.5765834, 0.180907 51.576729, 0.1808014 51.5769362, 0.1808113 51.5770859, 0.180742 51.5771741, 0.1806555 51.5772754, 0.1805877 51.5773548, 0.1805706 51.5774401)",Exchange Street,,,
4831794,False,,residential,20 mph,,True,117.89099999999999,"LINESTRING (0.1813681 51.5762515, 0.1815056 51.5761101, 0.1815919 51.5760213, 0.1817081 51.5759222, 0.181807 51.5758411, 0.1819284 51.5757528, 0.1820912 51.5756671, 0.182267 51.5755504, 0.1824028 51.5754165)",Exchange Street,,,
251246854,False,,residential,20 mph,,False,42.231,"LINESTRING (0.1805706 51.5774401, 0.1811219 51.577604)",Exchange Street,,,
4831794,False,,residential,20 mph,,True,146.095,"LINESTRING (0.1805706 51.5774401, 0.1805877 51.5773548, 0.1806555 51.5772754, 0.180742 51.5771741, 0.1808113 51.5770859, 0.1808014 51.5769362, 0.180907 51.576729, 0.1810258 51.5765834, 0.1812008 51.5763947, 0.1813681 51.5762515)",Exchange Street,,,
"[786458154, 33820151]",False,,residential,,,True,51.647999999999996,"LINESTRING (0.1805706 51.5774401, 0.1803611 51.5776705, 0.1802162 51.5778489)",Exchange Street,,,
"[286881469, 286881254]",False,,residential,,,"[False, True]",164.79299999999998,"LINESTRING (0.1805706 51.5774401, 0.1796575 51.5771866, 0.1793999 51.5771151, 0.1791716 51.5775033, 0.1790195 51.5777582)",,,,
132794517,False,,residential,,,True,66.552,"LINESTRING (0.1821923 51.5765611, 0.1813681 51.5762515)",,,,
251246854,False,,residential,20 mph,,True,42.231,"LINESTRING (0.1811219 51.577604, 0.1805706 51.5774401)",Exchange Street,,,
4834573,False,,residential,,,False,4.866,"LINESTRING (0.1872654 51.5767088, 0.1873258 51.5767313)",Eastern Road,,,
4834438,False,,residential,,,True,225.57500000000005,"LINESTRING (0.1888674 51.5793275, 0.1882881 51.5790524, 0.1876272 51.5787674, 0.187485 51.5787061, 0.1873873 51.5786662, 0.1872188 51.5785974, 0.1871896 51.5785855, 0.1864937 51.5782643, 0.1863128 51.5781805, 0.1862062 51.5781593)",Western Road,,,
4834439,False,,residential,,,False,49.968999999999994,"LINESTRING (0.1888674 51.5793275, 0.1887717 51.5794284, 0.1885157 51.5797201)",Junction Road,,,
4834439,False,,residential,,,False,41.423,"LINESTRING (0.1885157 51.5797201, 0.1882104 51.5800407)",Junction Road,,,
4834439,False,,residential,,,True,49.968999999999994,"LINESTRING (0.1885157 51.5797201, 0.1887717 51.5794284, 0.1888674 51.5793275)",Junction Road,,,
4834439,False,,residential,,,True,41.423,"LINESTRING (0.1882104 51.5800407, 0.1885157 51.5797201)",Junction Road,,,
4834581,False,,residential,,,False,87.006,"LINESTRING (0.1882104 51.5800407, 0.1893598 51.5803602)",Kingston Road,,,
4834581,False,,residential,,,True,87.006,"LINESTRING (0.1893598 51.5803602, 0.1882104 51.5800407)",Kingston Road,,,
1235905660,False,,tertiary,,,True,18.412,"LINESTRING (0.1841947 51.5718187, 0.1840972 51.5719728)",South Street,,,
1235905680,True,,tertiary,30 mph,,False,19.12,"LINESTRING (0.1841947 51.5718187, 0.1842839 51.5717978, 0.1843135 51.5717697, 0.1843042 51.5716908)",South Street,,2,
1235905684,True,A1251,primary,30 mph,,False,30.009999999999998,"LINESTRING (0.1841947 51.5718187, 0.184027 51.5717868, 0.1837795 51.5717397)",Oldchurch Road,,2,
597555857,False,,tertiary,20 mph,,True,25.403,"LINESTRING (0.1840338 51.5726989, 0.1841368 51.5729182)",South Street,,,
23649158,False,,residential,20 mph,,True,119.91,"LINESTRING (0.1840338 51.5726989, 0.1844247 51.572643, 0.1845534 51.572675, 0.1855319 51.5731017)",Gloucester Road,,,
"[597555857, 352611083]",False,,tertiary,20 mph,,False,54.18299999999999,"LINESTRING (0.1840338 51.5726989, 0.1839779 51.5726038, 0.183919 51.5725038, 0.1839116 51.5723008, 0.1839148 51.57227, 0.1839175 51.5722244)",South Street,,,
597555857,False,,tertiary,20 mph,,False,39.748,"LINESTRING (0.1840681 51.5732731, 0.1841368 51.5729182)",South Street,,,
23649159,False,,residential,20 mph,,True,71.432,"LINESTRING (0.1840681 51.5732731, 0.1842272 51.5732991, 0.1849396 51.5736085)",Marden Road,,,
597555857,False,,tertiary,20 mph,,True,26.442,"LINESTRING (0.1840681 51.5732731, 0.184043 51.5733658, 0.1840046 51.5735076)",South Street,,,
"[1235917065, 130164197]",True,,residential,20 mph,,False,39.248000000000005,"LINESTRING (0.1828162 51.5744077, 0.1828216 51.5744271, 0.1828434 51.5744485, 0.1828695 51.5744595, 0.1829081 51.5744646, 0.1829392 51.574461, 0.1829664 51.574451, 0.1829858 51.5744364, 0.1829971 51.5744162, 0.1829962 51.5743966, 0.1829853 51.5743792, 0.1829646 51.5743643, 0.1829326 51.5743538, 0.1829011 51.5743517, 0.1828636 51.5743585, 0.182839 51.5743708, 0.1828225 51.5743875, 0.1828162 51.5744077)",Atlanta Boulevard,,,
"[1064282501, 214785029, 1235917067, 4863600, 214785020, 214785023]",False,,residential,20 mph,,"[False, True]",270.75999999999993,"LINESTRING (0.1828162 51.5744077, 0.1823549 51.5742619, 0.1822708 51.574238, 0.1822011 51.5742298, 0.1821406 51.5742183, 0.1817375 51.5741017, 0.1816786 51.574075, 0.1816528 51.5740513, 0.1816488 51.5740381, 0.1816414 51.5740136, 0.1816514 51.5739732, 0.1816964 51.5739028, 0.1817651 51.5738539, 0.1819725 51.5737957, 0.1820115 51.5737865, 0.182076 51.573778, 0.1821778 51.5737801, 0.1827664 51.5739359, 0.1830994 51.5740295, 0.1833725 51.5741011, 0.1834263 51.5741145, 0.1835033 51.5741362, 0.1835763 51.5741561, 0.1836266 51.5741647, 0.1837066 51.5741729, 0.1837762 51.574175, 0.1838686 51.5741728)",Atlanta Boulevard,,,
246484826,True,,residential,20 mph,,False,64.693,"LINESTRING (0.1830253 51.5767037, 0.1831551 51.5765739, 0.1832946 51.5764572, 0.1833107 51.5764105, 0.1833053 51.5763505, 0.1832993 51.5763031, 0.1832991 51.576249, 0.1833154 51.5761756)",Chandlers Way,,,
4863633,True,,tertiary,,,False,47.129999999999995,"LINESTRING (0.1858851 51.5779341, 0.1857706 51.5779163, 0.1856922 51.5778787, 0.1856018 51.5778334, 0.1854501 51.5777662, 0.1852931 51.57774)",Western Road,,,
521605769,True,A1251,primary,30 mph,roundabout,False,17.585,"LINESTRING (0.1858851 51.5779341, 0.1858127 51.5779696, 0.185776 51.5780029, 0.1857496 51.5780611)",,,,
23649396,True,A1251,primary,30 mph,,False,167.73100000000005,"LINESTRING (0.1869522 51.5765574, 0.1868791 51.5767246, 0.1866845 51.5770759, 0.1865008 51.577337, 0.1862943 51.5776009, 0.1861289 51.577794, 0.1860825 51.5778367, 0.1860238 51.5778744, 0.1859527 51.5779186)",Mercury Gardens,,,
1031329163,False,,residential,,,False,8.383,"LINESTRING (0.1787615 51.5739676, 0.1786405 51.5739729)",,,,
"[1064282500, 315413422, 4863711]",False,,residential,20 mph,,True,325.53799999999995,"LINESTRING (0.1787615 51.5739676, 0.1788336 51.5739703, 0.1788942 51.5739725, 0.1789741 51.5739836, 0.1790799 51.5739924, 0.1792659 51.5740049, 0.1796436 51.5740796, 0.1800188 51.574182, 0.1803474 51.5742716, 0.1807858 51.5743967, 0.180871 51.574421, 0.181134 51.5745104, 0.1812909 51.5745637, 0.1813828 51.5746061, 0.1814096 51.5746637, 0.1814159 51.5747152, 0.181386 51.5748797, 0.181384 51.5749169, 0.1813968 51.5749646, 0.1814375 51.5750078, 0.1814736 51.5750461, 0.1815459 51.5750911, 0.1816301 51.5751161, 0.1817527 51.5751473, 0.1819084 51.575179, 0.1820628 51.5752276, 0.1821874 51.575275, 0.1823497 51.5753513, 0.1824028 51.5754165)",Exchange Street,,,
"[1031329164, 4831693, 4831695]",True,A125,primary,,,False,302.22,"LINESTRING (0.1787615 51.5739676, 0.1788549 51.5737861, 0.1790373 51.5734929, 0.1791605 51.5732785, 0.1792428 51.5731386, 0.1792653 51.5731004, 0.1794165 51.5728433, 0.1797169 51.5724663, 0.1800439 51.5721561, 0.1803804 51.571858, 0.1804577 51.5717786, 0.1805153 51.5717335, 0.1805918 51.571696, 0.180636 51.5716735, 0.1807071 51.571641, 0.1808068 51.5716215)",Waterloo Road,,,
1031329163,False,,residential,,,True,8.383,"LINESTRING (0.1786405 51.5739729, 0.1787615 51.5739676)",,,,
"[234143129, 1031329162]",True,A125,primary,,,False,273.16400000000004,"LINESTRING (0.1786405 51.5739729, 0.1785028 51.5742261, 0.1779806 51.5752798, 0.1777733 51.5756823, 0.1775786 51.5760603, 0.1775491 51.576107, 0.1775193 51.5761428, 0.1774804 51.5761711, 0.1774496 51.5761869, 0.1773959 51.5762078, 0.177344 51.5762186, 0.1772778 51.5762229)",Waterloo Road,,,
5019992,False,,residential,,,False,84.833,"LINESTRING (0.1801095 51.5803699, 0.1801946 51.5802891, 0.180253 51.5802337, 0.1804247 51.580015, 0.1805963 51.579855, 0.180616 51.5798397, 0.1807616 51.5797265)",Market Link,,,
492442108,True,A118,primary,,,False,122.248,"LINESTRING (0.1801095 51.5803699, 0.179832 51.5802766, 0.1793687 51.5801184, 0.1791028 51.5800301, 0.1790213 51.580003, 0.1788899 51.5799865, 0.1787517 51.579981, 0.178623 51.5799792, 0.1785104 51.579939)",St. Edwards Way,,,
5020006,True,,residential,,,False,51.83,"LINESTRING (0.1785421 51.577522, 0.1785252 51.5775573, 0.1783631 51.577666, 0.1781933 51.5777665, 0.1780183 51.5778471)",Angel Way,,,
131635226,False,,residential,,,True,102.697,"LINESTRING (0.1785421 51.577522, 0.1784682 51.5774814, 0.1783366 51.5774136, 0.1781727 51.5773202, 0.1779902 51.5771787, 0.1779017 51.5771033, 0.1778377 51.5770502, 0.177751 51.5769384, 0.177716 51.5768852, 0.1776708 51.5767942)",High Street,,,
5020009,True,,residential,,,False,162.492,"LINESTRING (0.1780183 51.5778471, 0.1776589 51.5779848, 0.1776011 51.5780255, 0.1775776 51.5780675, 0.1775764 51.5781081, 0.1776554 51.5781748, 0.1780046 51.5783863, 0.1783878 51.5785912, 0.1784904 51.5786265, 0.1786082 51.5786417, 0.1787064 51.5786242, 0.1788009 51.57862, 0.1789271 51.5786633)",,,,
203324092,True,,residential,,,False,127.74599999999998,"LINESTRING (0.1780183 51.5778471, 0.178075 51.5778749, 0.178502 51.5780842, 0.1790685 51.5783722, 0.1790832 51.5784294, 0.1790514 51.5784789, 0.1789271 51.5786633)",Angel Way,,,
203324092,True,,residential,,,False,162.305,"LINESTRING (0.1789271 51.5786633, 0.1792243 51.5787884, 0.17929 51.5788538, 0.1792912 51.5789179, 0.1788911 51.5793058, 0.1783746 51.5797673, 0.1783121 51.5798285)",Angel Way,,,
223903859,True,A118,primary,,roundabout,False,7.84,"LINESTRING (0.1783121 51.5798285, 0.1781992 51.5798215)",,,,
223903864,True,,primary,,roundabout,False,3.166,"LINESTRING (0.1776124 51.5765793, 0.1776254 51.576552)",,,,
"[570995727, 5020046, 570995726]",True,,residential,,,False,159.32799999999997,"LINESTRING (0.1785418 51.576329, 0.178602 51.5762236, 0.1786622 51.5761182, 0.1786782 51.5760902, 0.1787581 51.5759374, 0.1788712 51.575721, 0.1789118 51.5756432, 0.1789574 51.5755385, 0.1788647 51.5754612, 0.1788222 51.5754526, 0.178093 51.5753043)",,,,
"[286877320, 286877321]",True,,residential,,,False,163.838,"LINESTRING (0.1785418 51.576329, 0.1786838 51.5762317, 0.178775 51.5761983, 0.178885 51.5761966, 0.1795104 51.5762937, 0.1796072 51.5763106, 0.1796322 51.5763292, 0.1796418 51.5763428, 0.1796471 51.5763668, 0.179632 51.5763991, 0.1795979 51.5764219, 0.1795718 51.57643, 0.1795332 51.5764339, 0.1794949 51.5764294, 0.1794542 51.5764128, 0.1794294 51.5763886, 0.1794223 51.5763626, 0.1794299 51.5763388, 0.179439 51.5763274, 0.1794649 51.5763092, 0.1795138 51.5762959, 0.1795531 51.5762951, 0.1797803 51.5763234, 0.1800989 51.5763627)",,,,
48661381,True,A125,primary,,,False,155.662,"LINESTRING (0.178093 51.5753043, 0.1786071 51.5742511, 0.1787615 51.5739676)",Waterloo Road,,,
54950238,False,,residential,,,False,69.905,"LINESTRING (0.1752712 51.5768985, 0.1762383 51.5770829)",Pettley Gardens,,,
22795171,False,,residential,,,False,156.68,"LINESTRING (0.1752712 51.5768985, 0.1757828 51.5758492, 0.1761426 51.5756307)",Knightsbridge Gardens,,,
22795170,False,,residential,,,False,43.981,"LINESTRING (0.1762383 51.5770829, 0.1761099 51.5774703)",Yew Tree Gardens,,,
54950238,False,,residential,,,True,69.905,"LINESTRING (0.1762383 51.5770829, 0.1752712 51.5768985)",Pettley Gardens,,,
22795170,False,,residential,,,True,58.05200000000001,"LINESTRING (0.1762383 51.5770829, 0.176464 51.5766219, 0.1764888 51.5766055, 0.1765083 51.5765926)",Yew Tree Gardens,,,
22795170,False,,residential,,,True,43.981,"LINESTRING (0.1761099 51.5774703, 0.1762383 51.5770829)",Yew Tree Gardens,,,
