osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,bridge,junction,width,tunnel
4892531,False,,Canmore Street,residential,20 mph,False,66.36,"LINESTRING (-3.4576516 56.0702149, -3.4578312 56.0701796, -3.4579912 56.0701761, -3.4581499 56.0701896, -3.4587033 56.07023)",,,,,
4892533,False,,St Margaret Street,residential,20 mph,False,65.763,"LINESTRING (-3.4615799 56.0704874, -3.4615882 56.069896)",,,,,
4892531,False,,Canmore Street,residential,20 mph,True,181.06400000000002,"LINESTRING (-3.4615799 56.0704874, -3.4612104 56.0704735, -3.4609581 56.0704637, -3.4605095 56.0704204, -3.4603512 56.0704014, -3.4602506 56.0703912, -3.4596843 56.0703288, -3.4594872 56.070302, -3.4592208 56.0702747, -3.4587033 56.07023)",,,,,
"[680716008, 79874537, 389212193]",True,,"['Abbot Street', 'Maygate']",unclassified,20 mph,False,150.21099999999998,"LINESTRING (-3.4615799 56.0704874, -3.4621913 56.070551, -3.4622765 56.0705794, -3.4623442 56.0706019, -3.4623901 56.0706171, -3.4625771 56.0706498, -3.4629409 56.0706795, -3.4632259 56.0707057, -3.4639297 56.0707741)",,,,,
79874542,True,,Kirkgate,unclassified,20 mph,False,43.59,"LINESTRING (-3.4639297 56.0707741, -3.4638431 56.0710222, -3.463837 56.0710587, -3.4638429 56.0711012, -3.4638563 56.0711607)",,,,,
"[680716009, 4892530, 122229457]",False,,"[""St Catherine's Wynd"", 'Kirkgate']",unclassified,30 mph,True,118.18900000000001,"LINESTRING (-3.4639297 56.0707741, -3.4639915 56.0705912, -3.463998 56.0705699, -3.4640141 56.0705499, -3.4643974 56.0700738, -3.464458 56.0700138, -3.4644945 56.0699777, -3.4645185 56.0699075, -3.4645357 56.0698306, -3.464541 56.0697787)",,,,,
32677572,False,2,,primary,30 mph,False,27.94,"LINESTRING (-3.4641514 56.0727334, -3.4640733 56.0727462, -3.4637194 56.0728041)",A907,,,,
"[202354849, 202354850, 1033995509]",False,2,Glen Bridge,primary,30 mph,True,167.99800000000002,"LINESTRING (-3.4641514 56.0727334, -3.4642941 56.0727041, -3.4645321 56.0726552, -3.466117 56.0723597, -3.4664682 56.0722967, -3.466503 56.0722917, -3.466718 56.0722539)",A907,yes,,,
4433104,True,2,Carnegie Drive,primary,30 mph,False,16.223,"LINESTRING (-3.4612327 56.0735473, -3.4609886 56.0734951)",A907,,,,
644995181,True,1,Pilmuir Street,primary,30 mph,False,18.952,"LINESTRING (-3.4612327 56.0735473, -3.4611918 56.0737162)",A823,,,,
40332924,False,2,Pilmuir Street,primary,30 mph,False,65.708,"LINESTRING (-3.4613876 56.0757169, -3.4613754 56.0753826, -3.461366 56.0751261)",A823,,,,
206140515,True,1,,primary_link,30 mph,False,49.991,"LINESTRING (-3.4605205 56.0733997, -3.4601442 56.0733051, -3.4600838 56.0732732, -3.4600717 56.0732302, -3.4601188 56.0731807, -3.4602328 56.0731444)",A907,,,,
219262955,True,2,Carnegie Drive,primary,30 mph,False,66.455,"LINESTRING (-3.4605205 56.0733997, -3.4597488 56.0733204, -3.4594674 56.0732915)",A907,,,,
8061306,False,,Inglis Street,unclassified,30 mph,True,13.113,"LINESTRING (-3.4594674 56.0732915, -3.4594183 56.0731768)",,,,,
673844577,False,3,Inglis Street,unclassified,30 mph,False,76.143,"LINESTRING (-3.4594674 56.0732915, -3.4595152 56.0734127, -3.4595234 56.0734335, -3.4595854 56.0735675, -3.4596426 56.0736957, -3.4596996 56.0738435, -3.459707 56.0738978, -3.4596955 56.0739607)",,,,,
"[673844578, 375283263]",True,2,Carnegie Drive,primary,30 mph,False,351.69,"LINESTRING (-3.4594674 56.0732915, -3.4593569 56.0732837, -3.4591204 56.073267, -3.4589978 56.0732583, -3.4581502 56.0731022, -3.4576525 56.0730424, -3.4573059 56.0730007, -3.4565563 56.0729399, -3.4558105 56.0729063, -3.4549927 56.0729123, -3.4540533 56.0729299, -3.4538797 56.0729331)",A907,,,,
8061307,True,,,unclassified,,False,57.591999999999985,"LINESTRING (-3.4596955 56.0739607, -3.4597184 56.0739702, -3.4597376 56.0739821, -3.4597524 56.0739957, -3.4597622 56.0740107, -3.4597667 56.074036, -3.4597573 56.0740607, -3.4597349 56.0740828, -3.4597015 56.0741, -3.4596604 56.0741108, -3.4596154 56.0741141, -3.4595677 56.074109, -3.4595294 56.0740974, -3.4594989 56.07408, -3.4594788 56.0740584, -3.4594708 56.0740345, -3.4594756 56.0740103, -3.4594928 56.0739879, -3.4595103 56.0739751, -3.4595319 56.0739645, -3.4595568 56.0739563, -3.4595841 56.073951, -3.4596127 56.0739488, -3.4596415 56.0739497, -3.4596695 56.0739537, -3.4596955 56.0739607)",,,roundabout,,
673844577,False,3,Inglis Street,unclassified,30 mph,True,76.143,"LINESTRING (-3.4596955 56.0739607, -3.459707 56.0738978, -3.4596996 56.0738435, -3.4596426 56.0736957, -3.4595854 56.0735675, -3.4595234 56.0734335, -3.4595152 56.0734127, -3.4594674 56.0732915)",,,,,
8061306,False,,Inglis Street,unclassified,30 mph,False,13.113,"LINESTRING (-3.4594183 56.0731768, -3.4594674 56.0732915)",,,,,
673844579,True,2,Carnegie Drive,primary,30 mph,False,50.678,"LINESTRING (-3.4594183 56.0731768, -3.4597579 56.0731633, -3.4602328 56.0731444)",A907,,,,
94407410,False,,Pilmuir Street,primary,30 mph,False,12.712,"LINESTRING (-3.4611457 56.0730755, -3.4611801 56.0731882)",A907,,,,
31001099,False,2,Pilmuir Street,unclassified,30 mph,False,66.607,"LINESTRING (-3.4611457 56.0730755, -3.4611163 56.0729814, -3.4609904 56.0725781, -3.460984 56.0725574, -3.4609686 56.0725109, -3.4609603 56.0724855)",,,,,
74864054,True,,,primary,30 mph,False,162.58300000000003,"LINESTRING (-3.4611457 56.0730755, -3.4614026 56.0730485, -3.4615992 56.0730278, -3.4617557 56.0730113, -3.4623418 56.0729383, -3.462495 56.0729234, -3.4633933 56.0728359, -3.4637194 56.0728041)",A907,,,,
4892536,False,,Park Avenue,residential,20 mph,False,239.627,"LINESTRING (-3.4535663 56.0698602, -3.4574239 56.0697728)",,,,,
"[4892538, 122229475]",False,2,"['Comely Park', 'West Drive']","['unclassified', 'residential']",20 mph,"[False, True]",325.452,"LINESTRING (-3.4535663 56.0698602, -3.4535613 56.0694915, -3.453542 56.0692951, -3.4534352 56.0689883, -3.4534608 56.0689189, -3.4534832 56.0688531, -3.4535635 56.0687435, -3.4537641 56.0686361, -3.4539475 56.0686005, -3.4541123 56.0685804, -3.4545516 56.0685267, -3.4546486 56.0685148, -3.4561662 56.0683233, -3.4566201 56.068265)",,,,,
"[4892537, 122229475]",False,2,"['Viewfield Terrace', 'West Drive']","['unclassified', 'residential']",20 mph,True,316.58399999999995,"LINESTRING (-3.4535663 56.0698602, -3.4534325 56.0704264, -3.4537109 56.0704354, -3.45498 56.0704765, -3.4550737 56.0705098, -3.4553452 56.070947, -3.4554278 56.0710909, -3.4554444 56.0711181, -3.4554687 56.0711582, -3.4556304 56.0714256, -3.4556807 56.0714796, -3.4557523 56.0715566, -3.4558606 56.0717827)",,,,,
"[4892538, 122229475]",False,2,"['Comely Park', 'West Drive']","['residential', 'unclassified']",20 mph,"[False, True]",325.45200000000006,"LINESTRING (-3.4566201 56.068265, -3.4561662 56.0683233, -3.4546486 56.0685148, -3.4545516 56.0685267, -3.4541123 56.0685804, -3.4539475 56.0686005, -3.4537641 56.0686361, -3.4535635 56.0687435, -3.4534832 56.0688531, -3.4534608 56.0689189, -3.4534352 56.0689883, -3.453542 56.0692951, -3.4535613 56.0694915, -3.4535663 56.0698602)",,,,,
4892538,False,,Comely Park,residential,20 mph,True,20.958,"LINESTRING (-3.4566201 56.068265, -3.4567434 56.0682656, -3.456948 56.0683013)",,,,,
74863861,False,,New Row,residential,20 mph,False,110.47899999999998,"LINESTRING (-3.4566201 56.068265, -3.4566073 56.0682001, -3.4565433 56.068059, -3.4565272 56.0680459, -3.4562971 56.0678579, -3.4558307 56.0675095, -3.4557148 56.0674278)",,,,,
74863861,False,,New Row,residential,20 mph,True,110.47900000000001,"LINESTRING (-3.4557148 56.0674278, -3.4558307 56.0675095, -3.4562971 56.0678579, -3.4565272 56.0680459, -3.4565433 56.068059, -3.4566073 56.0682001, -3.4566201 56.068265)",,,,,
1264621219,False,,New Row,residential,20 mph,False,27.826999999999998,"LINESTRING (-3.4557148 56.0674278, -3.4556489 56.0673832, -3.4555258 56.0673108, -3.4554118 56.0672435)",,,,,
"[74863863, 1264621431]",False,,,residential,20 mph,False,60.205,"LINESTRING (-3.4557148 56.0674278, -3.4555609 56.0674488, -3.4552477 56.0674962, -3.4550718 56.067526, -3.4550128 56.0675443, -3.4549864 56.0675633, -3.4549662 56.0675858, -3.4549861 56.0676674)",,,,,
4892527,False,2,New Row,tertiary,20 mph,True,56.714,"LINESTRING (-3.456948 56.0683013, -3.4569269 56.0683706, -3.4569499 56.0684429, -3.4569991 56.0685246, -3.457134 56.0686782, -3.4572201 56.0687761)",,,,,
4892538,False,,Comely Park,residential,20 mph,False,20.958,"LINESTRING (-3.456948 56.0683013, -3.4567434 56.0682656, -3.4566201 56.068265)",,,,,
122229465,False,2,Priory Lane,tertiary,20 mph,False,98.636,"LINESTRING (-3.456948 56.0683013, -3.4570551 56.06821, -3.4571608 56.0681451, -3.4571997 56.0681332, -3.4572824 56.0681079, -3.4574166 56.0680922, -3.4577127 56.0680829, -3.4583752 56.068057)",,,,,
4892536,False,,Park Avenue,residential,20 mph,True,239.627,"LINESTRING (-3.4574239 56.0697728, -3.4535663 56.0698602)",,,,,
4892527,False,2,New Row,tertiary,20 mph,False,73.309,"LINESTRING (-3.4574239 56.0697728, -3.4573686 56.0693301, -3.4573519 56.0691148)",,,,,
4892527,False,2,New Row,tertiary,20 mph,True,51.413,"LINESTRING (-3.4574239 56.0697728, -3.4574742 56.069937, -3.4575433 56.0700769, -3.4576516 56.0702149)",,,,,
4892527,False,2,New Row,tertiary,20 mph,False,38.676,"LINESTRING (-3.4573519 56.0691148, -3.4573119 56.0689433, -3.4572201 56.0687761)",,,,,
4892527,False,2,New Row,tertiary,20 mph,True,73.309,"LINESTRING (-3.4573519 56.0691148, -3.4573686 56.0693301, -3.4574239 56.0697728)",,,,,
4892535,False,,Skibo Court,residential,20 mph,False,118.27700000000002,"LINESTRING (-3.4573519 56.0691148, -3.4580646 56.069077, -3.458256 56.0690305, -3.4584704 56.0689314, -3.4586264 56.0688999, -3.4587148 56.0688945, -3.458801 56.0688966, -3.4590056 56.068904, -3.4591617 56.0689097)",,,,,
4892535,False,,Skibo Court,residential,20 mph,True,118.277,"LINESTRING (-3.4591617 56.0689097, -3.4590056 56.068904, -3.458801 56.0688966, -3.4587148 56.0688945, -3.4586264 56.0688999, -3.4584704 56.0689314, -3.458256 56.0690305, -3.4580646 56.069077, -3.4573519 56.0691148)",,,,,
4892534,False,2,Reid Street,residential,20 mph,False,37.778999999999996,"LINESTRING (-3.4583752 56.068057, -3.458382 56.0679656, -3.4583672 56.067904, -3.4583178 56.0678018, -3.4582804 56.0677243)",,,,,
122229465,False,2,Priory Lane,tertiary,20 mph,False,133.57999999999998,"LINESTRING (-3.4583752 56.068057, -3.4585674 56.06806, -3.4599318 56.0680645, -3.4601364 56.068066, -3.4602761 56.0680453, -3.4603868 56.0680186, -3.4604866 56.067976)",,,,,
122229465,False,2,Priory Lane,tertiary,20 mph,True,98.63600000000001,"LINESTRING (-3.4583752 56.068057, -3.4577127 56.0680829, -3.4574166 56.0680922, -3.4572824 56.0681079, -3.4571997 56.0681332, -3.4571608 56.0681451, -3.4570551 56.06821, -3.456948 56.0683013)",,,,,
122229465,False,2,Priory Lane,tertiary,20 mph,True,133.57999999999998,"LINESTRING (-3.4604866 56.067976, -3.4603868 56.0680186, -3.4602761 56.0680453, -3.4601364 56.068066, -3.4599318 56.0680645, -3.4585674 56.06806, -3.4583752 56.068057)",,,,,
"[120670580, 672982813, 672982814]",False,,"['St Margaret Street', 'Priory Lane']","['unclassified', 'residential']",20 mph,True,138.417,"LINESTRING (-3.4604866 56.067976, -3.460689 56.0680653, -3.46079 56.0680893, -3.4609587 56.0680942, -3.4615276 56.0680973, -3.4616284 56.0681181, -3.4617093 56.068148, -3.4617549 56.0681914, -3.4617647 56.0682645, -3.4617148 56.0686534)",,,,,
4892534,False,2,Reid Street,residential,20 mph,False,34.854,"LINESTRING (-3.4582804 56.0677243, -3.4582467 56.0676639, -3.4581136 56.067425)",,,,,
4892534,False,2,Reid Street,residential,20 mph,True,37.778999999999996,"LINESTRING (-3.4582804 56.0677243, -3.4583178 56.0678018, -3.4583672 56.067904, -3.458382 56.0679656, -3.4583752 56.068057)",,,,,
74864112,False,2,Rolland Street,residential,20 mph,False,155.395,"LINESTRING (-3.4582804 56.0677243, -3.4587416 56.0676521, -3.4587786 56.0676437, -3.4600551 56.0675857, -3.4605099 56.0675637, -3.4606309 56.0675581, -3.4606378 56.0676283)",,,,,
"[122229457, 4892530, 680716009]",False,,"[""St Catherine's Wynd"", 'Kirkgate']",unclassified,30 mph,False,118.18900000000001,"LINESTRING (-3.464541 56.0697787, -3.4645357 56.0698306, -3.4645185 56.0699075, -3.4644945 56.0699777, -3.464458 56.0700138, -3.4643974 56.0700738, -3.4640141 56.0705499, -3.463998 56.0705699, -3.4639915 56.0705912, -3.4639297 56.0707741)",,,,,
32677574,False,,Chalmers Street,residential,20 mph,True,83.596,"LINESTRING (-3.4683742 56.0744184, -3.4687809 56.0748979, -3.468864 56.0749832, -3.469033 56.075064)",,,,,
40332919,False,,Grieve Street,residential,20 mph,True,67.982,"LINESTRING (-3.4683742 56.0744184, -3.4686088 56.0743747, -3.4687455 56.0743493, -3.4694476 56.0743202)",,,,,
40332920,False,,Chalmers Street,residential,20 mph,False,109.133,"LINESTRING (-3.4683742 56.0744184, -3.468106 56.0741003, -3.467918 56.0738734, -3.4676628 56.0735212)",,,,,
115967741,False,2,Mill Street,tertiary,30 mph,True,58.613,"LINESTRING (-3.4650075 56.0756226, -3.4648681 56.075413, -3.4647441 56.0752155, -3.4647255 56.0751218)",,,,,
65637052,True,,Foundry Street,residential,20 mph,False,109.88299999999998,"LINESTRING (-3.4647255 56.0751218, -3.4645538 56.0750514, -3.4643333 56.0748433, -3.4641755 56.0747637, -3.4639603 56.0747479, -3.4632753 56.0748122)",,,,,
115967741,False,2,Mill Street,tertiary,30 mph,False,58.613,"LINESTRING (-3.4647255 56.0751218, -3.4647441 56.0752155, -3.4648681 56.075413, -3.4650075 56.0756226)",,,,,
"[375283314, 196859212, 644995178]",False,2,Winterthur Lane,tertiary,30 mph,"[False, True]",178.18699999999998,"LINESTRING (-3.4647255 56.0751218, -3.4647216 56.0750834, -3.4647311 56.0749616, -3.4647816 56.0746176, -3.4647759 56.0745396, -3.4647311 56.0744765, -3.4646671 56.0744518, -3.4645527 56.0744271, -3.4643658 56.0744003, -3.4640757 56.0743755, -3.4638849 56.0743469, -3.46343 56.0742439, -3.4633464 56.0742128, -3.4631566 56.0741422)",,,,,
32677572,False,2,,primary,30 mph,True,27.94,"LINESTRING (-3.4637194 56.0728041, -3.4640733 56.0727462, -3.4641514 56.0727334)",A907,,,,
"[1205949000, 196859210]",True,"['2', '3']",,primary,30 mph,False,163.716,"LINESTRING (-3.4637194 56.0728041, -3.4634595 56.0728737, -3.4632717 56.0729077, -3.4627464 56.0729641, -3.461956 56.0730685, -3.4618561 56.0730817, -3.461383 56.0731562, -3.4611801 56.0731882)",A907,,,,
74865341,False,,Campbell Street,tertiary,20 mph,False,302.61199999999997,"LINESTRING (-3.4564321 56.0747398, -3.4567103 56.0747292, -3.4571122 56.0747139, -3.4573464 56.074705, -3.4576241 56.0746945, -3.4579609 56.0746816, -3.4582483 56.0746707, -3.458693 56.0746538, -3.459063 56.0746404, -3.4590851 56.0746396, -3.459739 56.0746158, -3.4600512 56.0746045, -3.4612975 56.0745592)",,,,,
75037084,False,,Hill Street,residential,20 mph,False,46.553999999999995,"LINESTRING (-3.4564321 56.0747398, -3.4564387 56.0747636, -3.4564957 56.0749684, -3.4565416 56.0751331, -3.4565473 56.0751535)",,,,,
74865341,False,,Campbell Street,tertiary,20 mph,True,302.61199999999997,"LINESTRING (-3.4612975 56.0745592, -3.4600512 56.0746045, -3.459739 56.0746158, -3.4590851 56.0746396, -3.459063 56.0746404, -3.458693 56.0746538, -3.4582483 56.0746707, -3.4579609 56.0746816, -3.4576241 56.0746945, -3.4573464 56.074705, -3.4571122 56.0747139, -3.4567103 56.0747292, -3.4564321 56.0747398)",,,,,
94512024,False,2,Pilmuir Street,primary,30 mph,False,93.96600000000001,"LINESTRING (-3.4612975 56.0745592, -3.4612079 56.0738445, -3.4611918 56.0737162)",A823,,,,
721608082,False,2,Pilmuir Street,primary,30 mph,True,44.183,"LINESTRING (-3.4612975 56.0745592, -3.4613463 56.0748444, -3.461366 56.0749547)",A823,,,,
32677574,False,,Chalmers Street,residential,20 mph,False,83.596,"LINESTRING (-3.469033 56.075064, -3.468864 56.0749832, -3.4687809 56.0748979, -3.4683742 56.0744184)",,,,,
74865078,False,,Buffies Brae,residential,20 mph,False,237.905,"LINESTRING (-3.469033 56.075064, -3.4678808 56.0749858, -3.4661448 56.0748681, -3.4658411 56.0747916, -3.4658122 56.0747843, -3.4655428 56.0747498, -3.4655062 56.0747449, -3.4652681 56.0747124)",,,,,
40332924,False,2,Pilmuir Street,primary,30 mph,True,19.060000000000002,"LINESTRING (-3.461366 56.0749547, -3.4613671 56.0750573, -3.461366 56.0751261)",A823,,,,
721608082,False,2,Pilmuir Street,primary,30 mph,False,44.183,"LINESTRING (-3.461366 56.0749547, -3.4613463 56.0748444, -3.4612975 56.0745592)",A823,,,,
74863846,False,,Market Street,residential,20 mph,False,63.823,"LINESTRING (-3.4563005 56.0720332, -3.4562755 56.072607)",,,,,
"[251118185, 74863826, 122229451, 1128312306]",False,2,"['James Street', 'Bonnar Street']",unclassified,20 mph,False,225.42500000000004,"LINESTRING (-3.4563005 56.0720332, -3.4563905 56.0720343, -3.4575849 56.0720352, -3.4576822 56.0720353, -3.4585948 56.0720675, -3.4588613 56.0720769, -3.4590402 56.0720137, -3.459092 56.0719421, -3.4589296 56.0715512)",,,,,
74863826,False,2,James Street,unclassified,20 mph,True,89.858,"LINESTRING (-3.4563005 56.0720332, -3.4559961 56.0720268, -3.4559587 56.072026, -3.4551732 56.0720095, -3.4549946 56.0720057, -3.4549289 56.0720043, -3.4548687 56.0719791)",,,,,
4682457,False,2,East Port,tertiary,20 mph,True,41.372,"LINESTRING (-3.4567773 56.071735, -3.4574398 56.0716938)",,,,,
4682457,False,2,East Port,tertiary,20 mph,False,57.142,"LINESTRING (-3.4567773 56.071735, -3.4560924 56.0717706, -3.4559343 56.0717789, -3.4558606 56.0717827)",,,,,
158830987,False,,Commercial School Lane,unclassified,20 mph,True,93.506,"LINESTRING (-3.4567773 56.071735, -3.4567136 56.0715225, -3.4566033 56.0712996, -3.4563843 56.0709248)",,,,,
74863846,False,,Market Street,residential,20 mph,True,63.823,"LINESTRING (-3.4562755 56.072607, -3.4563005 56.0720332)",,,,,
74863886,False,,,residential,20 mph,False,27.941,"LINESTRING (-3.4549861 56.0676674, -3.4554241 56.0676094)",,,,,
74863886,False,,,residential,20 mph,True,27.688,"LINESTRING (-3.4549861 56.0676674, -3.4545533 56.0677277)",,,,,
"[1264621431, 74863863]",False,,,residential,20 mph,True,60.205,"LINESTRING (-3.4549861 56.0676674, -3.4549662 56.0675858, -3.4549864 56.0675633, -3.4550128 56.0675443, -3.4550718 56.067526, -3.4552477 56.0674962, -3.4555609 56.0674488, -3.4557148 56.0674278)",,,,,
74863886,False,,,residential,20 mph,False,27.688,"LINESTRING (-3.4545533 56.0677277, -3.4549861 56.0676674)",,,,,
74863886,False,,,residential,20 mph,True,27.941,"LINESTRING (-3.4554241 56.0676094, -3.4549861 56.0676674)",,,,,
4892527,False,2,New Row,tertiary,20 mph,False,56.714000000000006,"LINESTRING (-3.4572201 56.0687761, -3.457134 56.0686782, -3.4569991 56.0685246, -3.4569499 56.0684429, -3.4569269 56.0683706, -3.456948 56.0683013)",,,,,
4892527,False,2,New Row,tertiary,20 mph,True,38.676,"LINESTRING (-3.4572201 56.0687761, -3.4573119 56.0689433, -3.4573519 56.0691148)",,,,,
74863980,False,,Comely Park Lane,residential,20 mph,False,204.26,"LINESTRING (-3.4572201 56.0687761, -3.456815 56.0687747, -3.45649 56.068841, -3.4558465 56.0691156, -3.455694 56.0691605, -3.4554598 56.0691877, -3.4541498 56.0692693)",,,,,
74863980,False,,Comely Park Lane,residential,20 mph,True,204.26000000000002,"LINESTRING (-3.4541498 56.0692693, -3.4554598 56.0691877, -3.455694 56.0691605, -3.4558465 56.0691156, -3.45649 56.068841, -3.456815 56.0687747, -3.4572201 56.0687761)",,,,,
4892531,False,,Canmore Street,residential,20 mph,False,181.06400000000002,"LINESTRING (-3.4587033 56.07023, -3.4592208 56.0702747, -3.4594872 56.070302, -3.4596843 56.0703288, -3.4602506 56.0703912, -3.4603512 56.0704014, -3.4605095 56.0704204, -3.4609581 56.0704637, -3.4612104 56.0704735, -3.4615799 56.0704874)",,,,,
4892531,False,,Canmore Street,residential,20 mph,True,66.36,"LINESTRING (-3.4587033 56.07023, -3.4581499 56.0701896, -3.4579912 56.0701761, -3.4578312 56.0701796, -3.4576516 56.0702149)",,,,,
158829872,False,,Abbey Park Place,residential,20 mph,False,228.194,"LINESTRING (-3.4587033 56.07023, -3.4587112 56.0700278, -3.4586825 56.069825, -3.4587414 56.0697866, -3.4588739 56.0697675, -3.4611329 56.0698698, -3.4615884 56.0698811)",,,,,
4892533,False,,St Margaret Street,residential,20 mph,True,1.657,"LINESTRING (-3.4615884 56.0698811, -3.4615882 56.069896)",,,,,
4892533,False,,St Margaret Street,residential,20 mph,False,129.274,"LINESTRING (-3.4615884 56.0698811, -3.4616016 56.0695694, -3.4616152 56.0694708, -3.461643 56.0692326, -3.461647 56.0692002, -3.4616718 56.0689982, -3.461674 56.0689803, -3.4616847 56.0688931, -3.461706 56.0687206)",,,,,
158829872,False,,Abbey Park Place,residential,20 mph,True,228.19400000000002,"LINESTRING (-3.4615884 56.0698811, -3.4611329 56.0698698, -3.4588739 56.0697675, -3.4587414 56.0697866, -3.4586825 56.069825, -3.4587112 56.0700278, -3.4587033 56.07023)",,,,,
672982813,False,,St Margaret Street,residential,20 mph,True,7.492,"LINESTRING (-3.4617148 56.0686534, -3.461706 56.0687206)",,,,,
74864084,False,,Buchanan Street,residential,20 mph,False,116.72299999999998,"LINESTRING (-3.4617148 56.0686534, -3.4613251 56.0686189, -3.4612798 56.0686149, -3.4608975 56.0685836, -3.4607608 56.0685764, -3.4598467 56.0685403)",,,,,
"[120670580, 672982813, 672982814]",False,,"['Priory Lane', 'St Margaret Street']","['residential', 'unclassified']",20 mph,False,138.417,"LINESTRING (-3.4617148 56.0686534, -3.4617647 56.0682645, -3.4617549 56.0681914, -3.4617093 56.068148, -3.4616284 56.0681181, -3.4615276 56.0680973, -3.4609587 56.0680942, -3.46079 56.0680893, -3.460689 56.0680653, -3.4604866 56.067976)",,,,,
74864084,False,,Buchanan Street,residential,20 mph,True,116.723,"LINESTRING (-3.4598467 56.0685403, -3.4607608 56.0685764, -3.4608975 56.0685836, -3.4612798 56.0686149, -3.4613251 56.0686189, -3.4617148 56.0686534)",,,,,
672982813,False,,St Margaret Street,residential,20 mph,False,7.492,"LINESTRING (-3.461706 56.0687206, -3.4617148 56.0686534)",,,,,
4892533,False,,St Margaret Street,residential,20 mph,True,129.274,"LINESTRING (-3.461706 56.0687206, -3.4616847 56.0688931, -3.461674 56.0689803, -3.4616718 56.0689982, -3.461647 56.0692002, -3.461643 56.0692326, -3.4616152 56.0694708, -3.4616016 56.0695694, -3.4615884 56.0698811)",,,,,
74864098,False,,Monastery Street,unclassified,20 mph,False,53.209,"LINESTRING (-3.461706 56.0687206, -3.4619822 56.0687409, -3.4623711 56.0688521, -3.4624957 56.0688898)",,,,,
74864098,False,,Monastery Street,unclassified,20 mph,True,4.25,"LINESTRING (-3.4625572 56.0689066, -3.4624957 56.0688898)",,,,,
