osmid,oneway,name,highway,junction,reversed,length,lanes,maxspeed,geometry,ref,width,bridge
653848396,False,Forge Roundabout,primary,circular,True,3.052,3,40 mph,"LINESTRING (-2.4487678 52.6814812, -2.448727 52.6814931)",,,
"[44136904, 153687590, 1084710222]",True,Hall Park Way,secondary,,False,317.284,2,40 mph,"LINESTRING (-2.4487678 52.6814812, -2.4488745 52.6814025, -2.4489957 52.6813131, -2.4490787 52.681249, -2.4491758 52.6811437, -2.4493318 52.6809848, -2.4497419 52.6806157, -2.4499991 52.6804128, -2.4502033 52.6802485, -2.4504661 52.6800643, -2.4509606 52.6797364, -2.4512582 52.6795576, -2.4514639 52.6794361, -2.4516091 52.6793237, -2.451675 52.6792505)",B5072,,
653848396,False,Forge Roundabout,primary,circular,False,38.93600000000001,3,40 mph,"LINESTRING (-2.4487678 52.6814812, -2.4488588 52.6814732, -2.4489507 52.681472, -2.4490995 52.6814835, -2.4492044 52.6815114, -2.4493134 52.6815534)",,,
653848396,False,Forge Roundabout,primary,circular,True,38.936,3,40 mph,"LINESTRING (-2.4493134 52.6815534, -2.4492044 52.6815114, -2.4490995 52.6814835, -2.4489507 52.681472, -2.4488588 52.6814732, -2.4487678 52.6814812)",,,
1245508164,False,Forge Roundabout,primary,circular,False,20.755000000000003,3,40 mph,"LINESTRING (-2.4493134 52.6815534, -2.4493998 52.681621, -2.4494775 52.6817105)",,,
153687609,True,Hall Roundabout,secondary,roundabout,False,3.371,2,40 mph,"LINESTRING (-2.4522086 52.6792778, -2.4521964 52.6793072)",B5072,10.5,
153687609,True,Hall Roundabout,secondary,roundabout,False,26.697,2,40 mph,"LINESTRING (-2.4520078 52.6790951, -2.452081 52.6791134, -2.4521423 52.6791438, -2.4521862 52.6791838, -2.452209 52.6792298, -2.4522086 52.6792778)",B5072,10.5,
153688459,True,Hall Park Way,secondary,,False,33.878,2,40 mph,"LINESTRING (-2.4520078 52.6790951, -2.4521989 52.6790792, -2.4524877 52.6790115)",,,
153687599,True,Colliers Way,tertiary,roundabout,False,20.167,,,"LINESTRING (-2.4525907 52.6803752, -2.4526167 52.6803911, -2.4526447 52.6804184, -2.4526596 52.6804492, -2.4526604 52.6804814, -2.452647 52.6805125, -2.4526222 52.6805389)",,,
153687585,True,Colliers Way,tertiary,,False,28.683999999999997,,,"LINESTRING (-2.4523413 52.6803742, -2.4524153 52.6802543, -2.452493 52.6801332)",,,
153687599,True,Colliers Way,tertiary,roundabout,False,18.151,,,"LINESTRING (-2.4523413 52.6803742, -2.4523874 52.6803573, -2.4524394 52.6803487, -2.4524932 52.680349, -2.4525449 52.680358, -2.4525907 52.6803752)",,,
153687594,True,Colliers Way,tertiary,,False,54.84,,,"LINESTRING (-2.4526222 52.6805389, -2.4526478 52.680715, -2.452705 52.6810295)",,,
153687599,True,Colliers Way,tertiary,roundabout,False,17.635,,,"LINESTRING (-2.4526222 52.6805389, -2.4525748 52.6805662, -2.4525152 52.6805825, -2.4524501 52.6805862, -2.4523866 52.6805766)",,,
153687582,True,Colliers Way,tertiary,,False,27.745,,,"LINESTRING (-2.452493 52.6801332, -2.4525382 52.6802736, -2.4525907 52.6803752)",,,
153688457,False,Colliers Way,tertiary,,True,69.462,,,"LINESTRING (-2.452493 52.6801332, -2.4525248 52.6800004, -2.4525154 52.6798882, -2.4524786 52.6797874, -2.4523984 52.6796499, -2.4522986 52.6795359)",,,
653848398,False,Forge Roundabout,primary,circular,False,2.559,2,40 mph,"LINESTRING (-2.4483382 52.6817746, -2.4483454 52.681752)",,,
653848398,False,Forge Roundabout,primary,circular,True,37.334,2,40 mph,"LINESTRING (-2.4483382 52.6817746, -2.4483365 52.6818403, -2.4483517 52.6819004, -2.4484089 52.6819959, -2.4485172 52.6820812)",,,
153687608,True,Colliers Way,tertiary,,False,21.338,,,"LINESTRING (-2.4540682 52.6815211, -2.4543781 52.681482)",,,
153687597,False,Colliers Way,tertiary,,False,112.244,,,"LINESTRING (-2.4540682 52.6815211, -2.4538825 52.6815092, -2.4535874 52.6814669, -2.4534048 52.6814272, -2.453286 52.6813848, -2.4530719 52.681311, -2.4528671 52.6811898, -2.4527613 52.6810962, -2.452705 52.6810295)",,,
153687588,True,Colliers Way,tertiary,,False,27.478,,,"LINESTRING (-2.4544302 52.6816347, -2.4540682 52.6815211)",,,
153687605,True,Colliers Way,tertiary,roundabout,False,18.581000000000003,,,"LINESTRING (-2.4544302 52.6816347, -2.4543859 52.6816027, -2.454361 52.6815638, -2.4543583 52.681522, -2.4543781 52.681482)",,,
44136907,True,Colliers Way,tertiary,,False,28.133000000000003,,,"LINESTRING (-2.4522986 52.6795359, -2.4521104 52.6794662, -2.4519322 52.6794156)",,,
153688457,False,Colliers Way,tertiary,,False,69.462,,,"LINESTRING (-2.4522986 52.6795359, -2.4523984 52.6796499, -2.4524786 52.6797874, -2.4525154 52.6798882, -2.4525248 52.6800004, -2.452493 52.6801332)",,,
156989859,True,West Centre Way,secondary,,False,56.162,2,,"LINESTRING (-2.4558983 52.6766591, -2.455574 52.6767598, -2.4554931 52.6767829, -2.4554561 52.6767964, -2.4551984 52.6769272)",B5072,,
1156117563,False,Malinslee Roundabout,secondary,circular,True,53.816,2,30 mph,"LINESTRING (-2.4551984 52.6769272, -2.4552499 52.6768435, -2.4552745 52.6767595, -2.4552801 52.6766964, -2.4552608 52.6766281, -2.4552284 52.6765691, -2.4551411 52.6764674)",B5072,,
1245539913,False,Malinslee Roundabout,secondary,circular,False,27.816,3,30 mph,"LINESTRING (-2.4551984 52.6769272, -2.4551298 52.6769744, -2.4549934 52.6770497, -2.454895 52.6770958)",B5072,,
1156117562,False,Malinslee Roundabout,secondary,circular,False,4.295,2,30 mph,"LINESTRING (-2.4550943 52.6764412, -2.4551411 52.6764674)",B5072,,
1111506617,False,Malinslee Roundabout,secondary,circular,True,40.652,2,30 mph,"LINESTRING (-2.4550943 52.6764412, -2.4549817 52.6763976, -2.4548583 52.6763695, -2.454712 52.6763549, -2.4546182 52.6763609, -2.4545266 52.6763761)",B5072,,
38213466,False,Malinslee Roundabout,secondary,circular,True,4.986,2,30 mph,"LINESTRING (-2.4542728 52.6771096, -2.4543377 52.6771311)",B5072,,
1111506616,False,Malinslee Roundabout,secondary,circular,False,38.506,2,30 mph,"LINESTRING (-2.4542728 52.6771096, -2.4541864 52.6770545, -2.4541253 52.6770057, -2.454077 52.6769325, -2.4540583 52.6768712, -2.4540564 52.6768034)",B5072,,
1205963168,True,Malinsgate,tertiary,,False,50.328,,,"LINESTRING (-2.4542728 52.6771096, -2.4540965 52.6770773, -2.4539275 52.6770501, -2.4535502 52.6769966)",,,
438003461,False,Malinslee Roundabout,secondary,circular,False,8.963,2,30 mph,"LINESTRING (-2.4540564 52.6768034, -2.4540658 52.676723)",B5072,,
1111506616,False,Malinslee Roundabout,secondary,circular,True,38.506,2,30 mph,"LINESTRING (-2.4540564 52.6768034, -2.4540583 52.6768712, -2.454077 52.6769325, -2.4541253 52.6770057, -2.4541864 52.6770545, -2.4542728 52.6771096)",B5072,,
438003461,False,Malinslee Roundabout,secondary,circular,True,8.963,2,30 mph,"LINESTRING (-2.4540658 52.676723, -2.4540564 52.6768034)",B5072,,
148276326,True,Southwater Way,unclassified,,False,41.456999999999994,,,"LINESTRING (-2.4540658 52.676723, -2.4540031 52.676522, -2.4539882 52.6764741, -2.4539155 52.676363)",,,
438003461,False,Malinslee Roundabout,secondary,circular,False,40.659000000000006,2,30 mph,"LINESTRING (-2.4540658 52.676723, -2.4541052 52.6766496, -2.4541508 52.6765813, -2.4542381 52.6764919, -2.4542896 52.6764553, -2.4543702 52.6764159)",B5072,,
438003461,False,Malinslee Roundabout,secondary,circular,False,11.478,2,30 mph,"LINESTRING (-2.4543702 52.6764159, -2.4544492 52.676391, -2.4545266 52.6763761)",B5072,,
438003461,False,Malinslee Roundabout,secondary,circular,True,40.659,2,30 mph,"LINESTRING (-2.4543702 52.6764159, -2.4542896 52.6764553, -2.4542381 52.6764919, -2.4541508 52.6765813, -2.4541052 52.6766496, -2.4540658 52.676723)",B5072,,
"[122399112, 153690209, 852998652, 438003455]",False,Northfield Street,tertiary,,False,338.74000000000007,,20 mph,"LINESTRING (-2.4457747 52.6744792, -2.445834 52.6744964, -2.4459692 52.6745349, -2.4467343 52.674786, -2.4475932 52.675061, -2.4479143 52.6751647, -2.4484029 52.6753226, -2.4486537 52.6754151, -2.4488579 52.6754877, -2.4492675 52.6756336, -2.4495471 52.6757292, -2.4497737 52.6758067, -2.4498541 52.675834, -2.4500104 52.6758882, -2.4501745 52.6759483)",,,
437996548,True,Northfield Street,tertiary,,False,20.841,,,"LINESTRING (-2.4457747 52.6744792, -2.4456393 52.6744888, -2.4454705 52.6745112)",,,
7403614,False,Forge Roundabout,primary,circular,False,41.243,3,40 mph,"LINESTRING (-2.4494775 52.6817105, -2.4495026 52.681809, -2.449497 52.6818709, -2.4494848 52.6819312, -2.4494416 52.6820013, -2.4493702 52.6820609)",,,
1245508164,False,Forge Roundabout,primary,circular,True,20.755000000000003,3,40 mph,"LINESTRING (-2.4494775 52.6817105, -2.4493998 52.681621, -2.4493134 52.6815534)",,,
40726197,False,Colliers Way,tertiary,,True,124.44800000000001,,,"LINESTRING (-2.4547121 52.6814469, -2.4549087 52.6813276, -2.4550499 52.6812544, -2.4551941 52.6811617, -2.4553396 52.681043, -2.4554533 52.6809384, -2.455535 52.6807937, -2.4555768 52.6806537, -2.4556022 52.6805124)",,,
153687605,True,Colliers Way,tertiary,roundabout,False,43.292,,,"LINESTRING (-2.4547121 52.6814469, -2.4547522 52.6814796, -2.4547732 52.6815184, -2.4547728 52.6815592, -2.4547511 52.6815978, -2.4547103 52.6816303, -2.45465 52.6816545, -2.4545797 52.6816648, -2.4545261 52.6816627, -2.4544752 52.6816525, -2.4544302 52.6816347)",,,
38908901,False,Forge Gate,tertiary,,False,60.174,,,"LINESTRING (-2.4477431 52.6803744, -2.4476713 52.6800296, -2.4476355 52.6798372)",,,
38908901,False,Forge Gate,tertiary,,True,115.486,,,"LINESTRING (-2.4477431 52.6803744, -2.4477878 52.6805652, -2.4478118 52.6807209, -2.4478792 52.6809543, -2.4479181 52.6810506, -2.4479789 52.6811506, -2.4480311 52.6812323, -2.4480976 52.6813035, -2.4481623 52.6813702)",,,
1110731616,False,Brunel Road,tertiary,,False,50.955,,,"LINESTRING (-2.457211 52.6742468, -2.4568304 52.6738509)",,,
62195178,False,Prince Charles Crescent,residential,,True,90.41699999999999,,,"LINESTRING (-2.457211 52.6742468, -2.4575139 52.6741836, -2.457706 52.6741568, -2.457854 52.6740461, -2.4579138 52.673943, -2.4578949 52.6738113, -2.4579264 52.6737502, -2.457935 52.6736991)",,,
1110731616,False,Brunel Road,tertiary,,True,89.144,,,"LINESTRING (-2.457211 52.6742468, -2.4572695 52.6744333, -2.4571686 52.6746309, -2.4570533 52.6747253, -2.4570309 52.6747437, -2.4566486 52.6748714)",,,
38213448,True,Brunel Road,tertiary,,False,44.626,,,"LINESTRING (-2.4549819 52.6760604, -2.4549547 52.6762287, -2.4549696 52.676291, -2.4550039 52.6763533, -2.4550943 52.6764412)",,,
1110731616,False,Brunel Road,tertiary,,False,180.736,,,"LINESTRING (-2.4549819 52.6760604, -2.4550257 52.6760043, -2.4552538 52.6756511, -2.4555194 52.6753787, -2.4557507 52.6751966, -2.4558205 52.6751479, -2.4566486 52.6748714)",,,
653848396,False,Forge Roundabout,primary,circular,False,3.052,3,40 mph,"LINESTRING (-2.448727 52.6814931, -2.4487678 52.6814812)",,,
653848397,False,Forge Roundabout,primary,circular,True,39.729000000000006,3,40 mph,"LINESTRING (-2.448727 52.6814931, -2.4485722 52.6815516, -2.4484743 52.6816081, -2.4484009 52.681672, -2.4483727 52.681707, -2.4483454 52.681752)",,,
38151289,True,Woodhouse Central,tertiary,,False,82.799,1,,"LINESTRING (-2.4494086 52.6776084, -2.4488229 52.6782629)",,,
40703576,False,,unclassified,,True,6.265,,10 mph,"LINESTRING (-2.4494086 52.6776084, -2.4493266 52.6775819)",,,
"[40703576, 40703580, 40703582]",False,,unclassified,,False,145.836,,10 mph,"LINESTRING (-2.4494086 52.6776084, -2.4496346 52.6776825, -2.4496771 52.6776962, -2.4497874 52.6777327, -2.4500492 52.6778185, -2.4502135 52.6778757, -2.4502756 52.6779037, -2.4503537 52.677956, -2.4503948 52.6780113, -2.4504183 52.6780688, -2.4504176 52.678111, -2.4504048 52.6781565, -2.4503809 52.6781953, -2.4503276 52.6782531, -2.450074 52.6785357)",,,yes
437993402,True,Colliers Way,tertiary,,False,37.188,,30 mph,"LINESTRING (-2.4563435 52.680462, -2.4560208 52.6804723, -2.4557923 52.6804728)",,,
54920505,True,Colliers Way,tertiary,roundabout,False,12.632000000000001,,,"LINESTRING (-2.4556753 52.6802866, -2.4557203 52.6802946, -2.4557607 52.680309, -2.455794 52.6803289, -2.4558183 52.6803532)",,,
54920505,True,Colliers Way,tertiary,roundabout,False,14.073999999999998,,,"LINESTRING (-2.4558183 52.6803532, -2.4558328 52.6803836, -2.4558332 52.6804152, -2.4558194 52.6804457, -2.4557923 52.6804728)",,,
437993402,True,Colliers Way,tertiary,,False,37.416,,30 mph,"LINESTRING (-2.4558183 52.6803532, -2.4560316 52.6803968, -2.4563435 52.680462)",,,
40726197,False,Colliers Way,tertiary,,False,124.448,,,"LINESTRING (-2.4556022 52.6805124, -2.4555768 52.6806537, -2.455535 52.6807937, -2.4554533 52.6809384, -2.4553396 52.681043, -2.4551941 52.6811617, -2.4550499 52.6812544, -2.4549087 52.6813276, -2.4547121 52.6814469)",,,
54920505,True,Colliers Way,tertiary,roundabout,False,39.208,,,"LINESTRING (-2.4556022 52.6805124, -2.4555499 52.6804999, -2.455506 52.6804787, -2.4554742 52.6804506, -2.4554574 52.6804181, -2.455457 52.680384, -2.4554747 52.6803492, -2.4555096 52.6803195, -2.455558 52.6802979, -2.4556152 52.6802865, -2.4556753 52.6802866)",,,
62145271,True,Brunel Road,tertiary,,False,47.08,,,"LINESTRING (-2.4545266 52.6763761, -2.4546851 52.6763023, -2.4547993 52.676226, -2.4549819 52.6760604)",,,
438003461,False,Malinslee Roundabout,secondary,circular,True,11.478,2,30 mph,"LINESTRING (-2.4545266 52.6763761, -2.4544492 52.676391, -2.4543702 52.6764159)",B5072,,
1111506617,False,Malinslee Roundabout,secondary,circular,False,40.652,2,30 mph,"LINESTRING (-2.4545266 52.6763761, -2.4546182 52.6763609, -2.454712 52.6763549, -2.4548583 52.6763695, -2.4549817 52.6763976, -2.4550943 52.6764412)",B5072,,
1156117562,False,Malinslee Roundabout,secondary,circular,True,4.295,2,30 mph,"LINESTRING (-2.4551411 52.6764674, -2.4550943 52.6764412)",B5072,,
62145272,True,West Centre Way,secondary,,False,56.431,2,,"LINESTRING (-2.4551411 52.6764674, -2.4554413 52.6765944, -2.4555536 52.6766211, -2.4558983 52.6766591)",B5072,,
1156117563,False,Malinslee Roundabout,secondary,circular,False,53.816,2,30 mph,"LINESTRING (-2.4551411 52.6764674, -2.4552284 52.6765691, -2.4552608 52.6766281, -2.4552801 52.6766964, -2.4552745 52.6767595, -2.4552499 52.6768435, -2.4551984 52.6769272)",B5072,,
62195114,False,,residential,,True,44.748000000000005,,,"LINESTRING (-2.455933 52.6742645, -2.4559049 52.6741373, -2.4556451 52.673913)",,,
62195129,False,Coachwell Close,residential,,False,38.086999999999996,,,"LINESTRING (-2.455933 52.6742645, -2.4559757 52.6742614, -2.4562001 52.6742018, -2.4563693 52.6741182, -2.4563989 52.6740875)",,,
62195129,False,Coachwell Close,residential,,True,21.364,,,"LINESTRING (-2.455933 52.6742645, -2.4557081 52.6742805, -2.4556177 52.6742791)",,,
62195169,False,,residential,,True,49.592,,,"LINESTRING (-2.457935 52.6736991, -2.4582059 52.6736989, -2.4584219 52.6737644, -2.458645 52.6737667)",,,
62195178,False,Prince Charles Crescent,residential,,False,90.41699999999999,,,"LINESTRING (-2.457935 52.6736991, -2.4579264 52.6737502, -2.4578949 52.6738113, -2.4579138 52.673943, -2.457854 52.6740461, -2.457706 52.6741568, -2.4575139 52.6741836, -2.457211 52.6742468)",,,
1110731616,False,Brunel Road,tertiary,,False,89.144,,,"LINESTRING (-2.4566486 52.6748714, -2.4570309 52.6747437, -2.4570533 52.6747253, -2.4571686 52.6746309, -2.4572695 52.6744333, -2.457211 52.6742468)",,,
1110731616,False,Brunel Road,tertiary,,True,180.736,,,"LINESTRING (-2.4566486 52.6748714, -2.4558205 52.6751479, -2.4557507 52.6751966, -2.4555194 52.6753787, -2.4552538 52.6756511, -2.4550257 52.6760043, -2.4549819 52.6760604)",,,
62195169,False,,residential,,False,49.592,,,"LINESTRING (-2.458645 52.6737667, -2.4584219 52.6737644, -2.4582059 52.6736989, -2.457935 52.6736991)",,,
1110731616,False,Brunel Road,tertiary,,True,50.955,,,"LINESTRING (-2.4568304 52.6738509, -2.457211 52.6742468)",,,
62195129,False,Coachwell Close,residential,,True,22.506,,,"LINESTRING (-2.4568304 52.6738509, -2.4566291 52.6738963, -2.4565476 52.6739489)",,,
62195105,False,,residential,,False,56.855999999999995,,,"LINESTRING (-2.4564717 52.6744738, -2.4566881 52.6743831, -2.4566842 52.6743259, -2.4563989 52.6740875)",,,
62195105,False,,residential,,True,56.855999999999995,,,"LINESTRING (-2.4563989 52.6740875, -2.4566842 52.6743259, -2.4566881 52.6743831, -2.4564717 52.6744738)",,,
62195129,False,Coachwell Close,residential,,False,18.466,,,"LINESTRING (-2.4563989 52.6740875, -2.4565071 52.673975, -2.4565476 52.6739489)",,,
62195129,False,Coachwell Close,residential,,True,38.086999999999996,,,"LINESTRING (-2.4563989 52.6740875, -2.4563693 52.6741182, -2.4562001 52.6742018, -2.4559757 52.6742614, -2.455933 52.6742645)",,,
62195129,False,Coachwell Close,residential,,False,22.506,,,"LINESTRING (-2.4565476 52.6739489, -2.4566291 52.6738963, -2.4568304 52.6738509)",,,
62195129,False,Coachwell Close,residential,,True,18.466,,,"LINESTRING (-2.4565476 52.6739489, -2.4565071 52.673975, -2.4563989 52.6740875)",,,
62195129,False,Coachwell Close,residential,,False,21.364,,,"LINESTRING (-2.4556177 52.6742791, -2.4557081 52.6742805, -2.455933 52.6742645)",,,
62195129,False,Coachwell Close,residential,,True,31.378,,,"LINESTRING (-2.4556177 52.6742791, -2.4555546 52.6742781, -2.4553814 52.6742924, -2.4552555 52.674364, -2.4552193 52.674389)",,,
62195144,False,,residential,,True,60.308,,,"LINESTRING (-2.4556177 52.6742791, -2.4559876 52.6745788, -2.4560112 52.6746456, -2.4559639 52.6747411)",,,
62195205,False,,residential,,True,64.924,,,"LINESTRING (-2.4552193 52.674389, -2.4546376 52.6739237)",,,
62195129,False,Coachwell Close,residential,,False,31.378,,,"LINESTRING (-2.4552193 52.674389, -2.4552555 52.674364, -2.4553814 52.6742924, -2.4555546 52.6742781, -2.4556177 52.6742791)",,,
62195129,False,Coachwell Close,residential,,True,58.235,,,"LINESTRING (-2.4552193 52.674389, -2.4551414 52.6744428, -2.4551138 52.6745406, -2.4554483 52.6748294)",,,
62195205,False,,residential,,False,64.924,,,"LINESTRING (-2.4546376 52.6739237, -2.4552193 52.674389)",,,
62195114,False,,residential,,False,44.748000000000005,,,"LINESTRING (-2.4556451 52.673913, -2.4559049 52.6741373, -2.455933 52.6742645)",,,
62195129,False,Coachwell Close,residential,,False,58.235,,,"LINESTRING (-2.4554483 52.6748294, -2.4551138 52.6745406, -2.4551414 52.6744428, -2.4552193 52.674389)",,,
62195144,False,,residential,,False,60.308,,,"LINESTRING (-2.4559639 52.6747411, -2.4560112 52.6746456, -2.4559876 52.6745788, -2.4556177 52.6742791)",,,
438003469,True,,tertiary,roundabout,False,7.430999999999999,,,"LINESTRING (-2.4454705 52.6745112, -2.4454206 52.674538, -2.4453813 52.6745494)",,,
148276328,True,Southwater Way,unclassified,,False,31.377000000000002,,,"LINESTRING (-2.4539155 52.676363, -2.4540233 52.6763841, -2.4540955 52.6763983, -2.4543702 52.6764159)",,,
148276331,False,Southwater Way,unclassified,,False,99.534,,,"LINESTRING (-2.4539155 52.676363, -2.4536038 52.6761157, -2.4535386 52.6760597, -2.4533708 52.6759166, -2.4530585 52.6756345)",,,
"[148276331, 151410302]",False,Southwater Way,unclassified,,False,353.45300000000003,,,"LINESTRING (-2.4530585 52.6756345, -2.4529365 52.6755102, -2.4526776 52.6752062, -2.4525717 52.6750911, -2.4525355 52.6750518, -2.452388 52.6749172, -2.4521947 52.6747744, -2.452038 52.6746823, -2.4518261 52.6745798, -2.451531 52.6744508, -2.4511477 52.6743098, -2.4507465 52.6741594, -2.449683 52.6737544, -2.4492523 52.6735958, -2.4492143 52.6735825)",,,
148276331,False,Southwater Way,unclassified,,True,99.53400000000002,,,"LINESTRING (-2.4530585 52.6756345, -2.4533708 52.6759166, -2.4535386 52.6760597, -2.4536038 52.6761157, -2.4539155 52.676363)",,,
1121505231,False,Wilmot Road,residential,,True,69.637,,30 mph,"LINESTRING (-2.4530585 52.6756345, -2.4531304 52.6756105, -2.4534434 52.6754941, -2.4537599 52.6753917, -2.4539718 52.6753461)",,,
153687609,True,Hall Roundabout,secondary,roundabout,False,32.436,2,40 mph,"LINESTRING (-2.451675 52.6792505, -2.451682 52.679216, -2.4517067 52.6791763, -2.4517475 52.6791418, -2.4518017 52.6791148, -2.4518655 52.6790973, -2.4519346 52.6790904, -2.4520078 52.6790951)",B5072,10.5,
153688456,True,Colliers Way,tertiary,,False,26.347,,,"LINESTRING (-2.4521964 52.6793072, -2.4522986 52.6795359)",,,
153687609,True,Hall Roundabout,secondary,roundabout,False,22.936999999999998,2,40 mph,"LINESTRING (-2.4521964 52.6793072, -2.4521558 52.6793525, -2.4520938 52.6793878, -2.4520167 52.6794096, -2.4519322 52.6794156)",B5072,10.5,
153687605,True,Colliers Way,tertiary,roundabout,False,26.506,,,"LINESTRING (-2.4543781 52.681482, -2.4544159 52.6814496, -2.4544683 52.6814257, -2.4545303 52.6814129, -2.4545958 52.6814123, -2.4546585 52.681424, -2.4547121 52.6814469)",,,
153688458,True,Hall Park Way,secondary,,False,35.084,2,40 mph,"LINESTRING (-2.4524877 52.6790115, -2.4522878 52.6792022, -2.4522086 52.6792778)",,,
153690200,False,Hall Park Way,secondary,,True,229.17399999999998,2,40 mph,"LINESTRING (-2.4524877 52.6790115, -2.4527385 52.6788863, -2.452992 52.6787643, -2.4532709 52.6786049, -2.453613 52.678396, -2.4538288 52.6782602, -2.4539844 52.6781594, -2.4541191 52.6780316, -2.4543062 52.6778406, -2.4544511 52.6776227, -2.4545584 52.6774276)",,11,
"[44136906, 1245539915, 1084710221, 44450507]",True,Hall Park Way,secondary,,False,307.75,"['2', '3']",40 mph,"LINESTRING (-2.4518714 52.6794098, -2.4516705 52.6794637, -2.4514584 52.6795799, -2.4513796 52.679612, -2.4511999 52.6797126, -2.4506363 52.680057, -2.4499306 52.6805862, -2.4496911 52.6808048, -2.449449 52.6810257, -2.4492567 52.6812719, -2.4492381 52.6813605, -2.4492384 52.6814072, -2.4492672 52.6814834, -2.4493134 52.6815534)",B5072,,
153687609,True,Hall Roundabout,secondary,roundabout,False,23.686000000000003,2,40 mph,"LINESTRING (-2.4518714 52.6794098, -2.4517918 52.6793873, -2.4517284 52.6793505, -2.451688 52.6793032, -2.451675 52.6792505)",B5072,10.5,
153687599,True,Colliers Way,tertiary,roundabout,False,27.172,,,"LINESTRING (-2.4523866 52.6805766, -2.4523265 52.680552, -2.452295 52.6805274, -2.452275 52.6804988, -2.452268 52.680468, -2.4522743 52.6804371, -2.4522936 52.6804083, -2.4523245 52.6803834, -2.4523413 52.6803742)",,,
153687586,True,Colliers Way,tertiary,,False,55.309,,,"LINESTRING (-2.452705 52.6810295, -2.4525717 52.6808996, -2.4524724 52.6806736, -2.4524389 52.6806248, -2.4523866 52.6805766)",,,
153687597,False,Colliers Way,tertiary,,True,112.244,,,"LINESTRING (-2.452705 52.6810295, -2.4527613 52.6810962, -2.4528671 52.6811898, -2.4530719 52.681311, -2.453286 52.6813848, -2.4534048 52.6814272, -2.4535874 52.6814669, -2.4538825 52.6815092, -2.4540682 52.6815211)",,,
153687609,True,Hall Roundabout,secondary,roundabout,False,4.149,2,40 mph,"LINESTRING (-2.4519322 52.6794156, -2.4518714 52.6794098)",B5072,10.5,
1205963167,True,Malinsgate,tertiary,,False,41.525,,,"LINESTRING (-2.4535502 52.6769966, -2.4537564 52.6769576, -2.4538827 52.6769172, -2.4539879 52.6768602, -2.4540564 52.6768034)",,,
1205963169,False,Malinsgate,tertiary,,False,86.488,,,"LINESTRING (-2.4535502 52.6769966, -2.4534335 52.6769788, -2.45332 52.6769509, -2.4532124 52.6769201, -2.4528238 52.6767906, -2.4524067 52.6766495)",,,
153690200,False,Hall Park Way,secondary,,False,229.17399999999998,2,40 mph,"LINESTRING (-2.4545584 52.6774276, -2.4544511 52.6776227, -2.4543062 52.6778406, -2.4541191 52.6780316, -2.4539844 52.6781594, -2.4538288 52.6782602, -2.453613 52.678396, -2.4532709 52.6786049, -2.452992 52.6787643, -2.4527385 52.6788863, -2.4524877 52.6790115)",,11,
153690207,True,Hall Park Way,secondary,,False,36.543000000000006,2,40 mph,"LINESTRING (-2.4545584 52.6774276, -2.4545129 52.6773273, -2.4545065 52.6773189, -2.4544682 52.6772684, -2.4544488 52.6772388, -2.4544191 52.6771964, -2.4543377 52.6771311)",,,
