osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,lanes,junction,bridge,access
28622521,False,,Ryegate Road,residential,,True,298.89500000000004,"LINESTRING (0.9017854 51.8926002, 0.901832 51.8923779, 0.9019608 51.891774, 0.9019714 51.8913547, 0.9019693 51.8909742, 0.9022097 51.8907729, 0.9023137 51.8905723, 0.9024414 51.8904021, 0.9025748 51.8902478, 0.9026183 51.8900176)",,,,
25863280,False,,Stockwell,residential,,False,66.444,"LINESTRING (0.8989621 51.8917118, 0.899114 51.891723, 0.8994848 51.8917842, 0.8998764 51.8918462, 0.8998929 51.8918329)",,,,
307683078,False,,West Stockwell Street,residential,,True,36.945,"LINESTRING (0.8989621 51.8917118, 0.8985784 51.8918623, 0.8985141 51.8918954)",,,,
32876351,False,,East Stockwell Street,residential,,True,67.417,"LINESTRING (0.900003 51.8912311, 0.89997 51.8915383, 0.8998929 51.8918329)",,,,
32876663,False,,St. Helens Lane,residential,,False,65.029,"LINESTRING (0.900003 51.8912311, 0.9001613 51.8912155, 0.9009341 51.8913083)",,,,
43069425,False,,East Stockwell Street,residential,,False,71.709,"LINESTRING (0.900003 51.8912311, 0.899965 51.891044, 0.900006 51.8906372, 0.9000536 51.8905983)",,,,
28622531,False,,Taylor Court,residential,,False,41.861,"LINESTRING (0.9009341 51.8913083, 0.9008883 51.8916837)",,,,
32876663,False,,St. Helens Lane,residential,,False,54.510000000000005,"LINESTRING (0.9009341 51.8913083, 0.9015977 51.8913685, 0.9017039 51.8914075)",,,,
32876663,False,,St. Helens Lane,residential,,True,65.029,"LINESTRING (0.9009341 51.8913083, 0.9001613 51.8912155, 0.900003 51.8912311)",,,,
32876541,False,,Maidenburgh Street,residential,,True,6.097,"LINESTRING (0.9017039 51.8914075, 0.901712 51.8913529)",,,,
"[33270208, 32876541]",False,,Maidenburgh Street,residential,,False,152.45300000000003,"LINESTRING (0.9017039 51.8914075, 0.9016178 51.892007, 0.9016106 51.8920597, 0.9015776 51.8923376, 0.9015089 51.8925071, 0.9013974 51.8925707, 0.9013228 51.8925876, 0.9011399 51.8926289)",,,,
32876663,False,,St. Helens Lane,residential,,True,54.510000000000005,"LINESTRING (0.9017039 51.8914075, 0.9015977 51.8913685, 0.9009341 51.8913083)",,,,
28622531,False,,Taylor Court,residential,,True,4.167,"LINESTRING (0.9008845 51.8917211, 0.9008883 51.8916837)",,,,
"[376844490, 28622540, 463073261]",True,,Culver Street East,"['residential', 'unclassified']","['20 mph', '30 mph']",False,147.00900000000001,"LINESTRING (0.9043008 51.8892568, 0.903884 51.8893016, 0.9036992 51.8893136, 0.9035028 51.8893137, 0.9030348 51.8892791, 0.9026839 51.8892531, 0.9021739 51.8892246)",,,,
"[303137318, 1107402283, 664741167, 55179186, 33264639]",True,,Queen Street,tertiary,20 mph,False,154.76900000000003,"LINESTRING (0.9043008 51.8892568, 0.9042839 51.8892134, 0.9042654 51.8891696, 0.9042417 51.8891134, 0.9041686 51.8890104, 0.9040569 51.8889006, 0.9038856 51.8887061, 0.9038598 51.8886767, 0.9037987 51.8886122, 0.9037089 51.8885209, 0.9036767 51.8884671, 0.9036664 51.8884498, 0.903633 51.8883962, 0.9036173 51.8883709, 0.9035434 51.8882486, 0.9034416 51.8880642, 0.9033982 51.887989)",1,,,
28622543,False,,East Stockwell Street,residential,,True,93.08300000000001,"LINESTRING (0.9000536 51.8905983, 0.9000377 51.8905416, 0.9000758 51.8903673, 0.9001615 51.890193, 0.9001992 51.8898569, 0.9002037 51.8897723)",,,,
32725787,False,,William's Walk,residential,,False,89.893,"LINESTRING (0.9000536 51.8905983, 0.9001259 51.8906149, 0.9005661 51.8906107, 0.9012486 51.890606, 0.9012977 51.890588, 0.9013199 51.8905584)",,,,
43069425,False,,East Stockwell Street,residential,,True,71.709,"LINESTRING (0.9000536 51.8905983, 0.900006 51.8906372, 0.899965 51.891044, 0.900003 51.8912311)",,,,
32725786,True,,George Street,residential,,False,91.38499999999999,"LINESTRING (0.9013199 51.8905584, 0.9012904 51.8905016, 0.9013118 51.8903959, 0.9013247 51.8903116, 0.9013343 51.8902682, 0.901377 51.8900755, 0.9013653 51.8899688, 0.9013596 51.8899163, 0.9013178 51.8897451)",,,,
32725787,False,,William's Walk,residential,,True,89.893,"LINESTRING (0.9013199 51.8905584, 0.9012977 51.890588, 0.9012486 51.890606, 0.9005661 51.8906107, 0.9001259 51.8906149, 0.9000536 51.8905983)",,,,
33264636,True,,High Street,tertiary,20 mph,False,6.114,"LINESTRING (0.9019335 51.8896715, 0.9020211 51.8896615)",1,,,
"[32876625, 28622545]",True,,"['George Street', 'Maidenburgh Street']",residential,,False,135.36200000000002,"LINESTRING (0.9019335 51.8896715, 0.9019468 51.889885, 0.9018836 51.8901476, 0.9018777 51.8901649, 0.9017416 51.8905615, 0.9017293 51.8905883, 0.9017089 51.8906133, 0.9016667 51.890627, 0.9016008 51.8906272, 0.9014381 51.8906012, 0.9013777 51.8905864, 0.9013199 51.8905584)",,,,
307683079,True,,,residential,,False,15.107,"LINESTRING (0.8985141 51.8918954, 0.8982944 51.8918868)",,,,
307683078,False,,West Stockwell Street,residential,,False,36.945,"LINESTRING (0.8985141 51.8918954, 0.8985784 51.8918623, 0.8989621 51.8917118)",,,,
32875961,True,,Nunn's Road,residential,,False,62.382000000000005,"LINESTRING (0.8982944 51.8918868, 0.8981059 51.8918205, 0.8979065 51.8917825, 0.8975187 51.8917823, 0.8974702 51.8917823, 0.8974231 51.8917823)",,,,
307683077,False,,Nunn's Road,residential,,True,54.012,"LINESTRING (0.8966362 51.8917876, 0.8972755 51.8917798, 0.897361 51.8917812, 0.8974231 51.8917823)",,,,
"[28622562, 891112715]",False,,St. Peters Street,residential,,False,48.058,"LINESTRING (0.8982434 51.8926988, 0.8982179 51.8926963, 0.8975488 51.8926437)",,,,
28622562,False,,St. Peters Street,residential,,True,188.365,"LINESTRING (0.8982434 51.8926988, 0.8991099 51.8927409, 0.9004158 51.8928122, 0.9005001 51.8928062, 0.9009768 51.892772)",,,,
28622718,False,,Parkside Quarter,residential,,True,97.19,"LINESTRING (0.8982434 51.8926988, 0.8982046 51.8929692, 0.8981654 51.8932422, 0.8978699 51.8932314, 0.897634 51.8932227)",,,,
28622717,False,,Short Cut Road,residential,,True,31.191,"LINESTRING (0.8975488 51.8926437, 0.897552 51.8923632)",,,,
467979621,False,,St. Peters Street,residential,,False,85.50800000000001,"LINESTRING (0.8975488 51.8926437, 0.8970744 51.8926161, 0.8969284 51.8926076, 0.8964484 51.8925683, 0.8963109 51.892557)",,,,
"[28622562, 891112715]",False,,St. Peters Street,residential,,True,48.058,"LINESTRING (0.8975488 51.8926437, 0.8982179 51.8926963, 0.8982434 51.8926988)",,,,
43075272,False,,Middleborough,tertiary,30 mph,False,21.323999999999998,"LINESTRING (0.8963109 51.892557, 0.8963151 51.8926531, 0.8963192 51.8927487)",2,,,
"[467979768, 375129319]",False,,Middleborough,tertiary,30 mph,"[False, True]",46.494,"LINESTRING (0.8963109 51.892557, 0.8961272 51.8925438, 0.896069 51.8925396, 0.8956367 51.8925159)",3,,,
467979621,False,,St. Peters Street,residential,,True,85.508,"LINESTRING (0.8963109 51.892557, 0.8964484 51.8925683, 0.8969284 51.8926076, 0.8970744 51.8926161, 0.8975488 51.8926437)",,,,
8412512,True,,Sheepen Road,tertiary,30 mph,False,41.567,"LINESTRING (0.8934232 51.892308, 0.8932883 51.8922943, 0.8928204 51.8922744)",1,,,
303000702,True,A134,Middleborough Roundabout,primary,30 mph,False,38.056000000000004,"LINESTRING (0.8934232 51.892308, 0.8932751 51.8923747, 0.8932101 51.8924301, 0.8931694 51.892489, 0.8931554 51.8925256, 0.8931487 51.8925845)",2,roundabout,,
303000697,True,A134,Middleborough Roundabout,primary,30 mph,False,16.042,"LINESTRING (0.8938716 51.8928333, 0.8939673 51.8927886, 0.8940388 51.892734)",2,roundabout,,
28622610,True,,Middleborough,tertiary,30 mph,False,59.765,"LINESTRING (0.8940388 51.892734, 0.8942308 51.8926577, 0.8943167 51.8926265, 0.8944738 51.8925824, 0.8948241 51.8925083)",1,,,
303000701,True,A134,Middleborough Roundabout,primary,30 mph,False,31.616999999999997,"LINESTRING (0.8940388 51.892734, 0.894097 51.8926511, 0.8941115 51.8925964, 0.8941055 51.8925246, 0.8940752 51.8924606)",2,roundabout,,
303017380,True,,Middleborough,tertiary,30 mph,False,52.653000000000006,"LINESTRING (0.8948241 51.8925083, 0.8945412 51.8925257, 0.8944348 51.8925259, 0.8943661 51.8925223, 0.8942931 51.892508, 0.8940752 51.8924606)",2,,,
"[871515512, 375129318]",False,,Middleborough,tertiary,30 mph,True,55.949,"LINESTRING (0.8948241 51.8925083, 0.8951161 51.8924939, 0.8952894 51.8924944, 0.8955143 51.892507, 0.8956367 51.8925159)",3,,,
28622717,False,,Short Cut Road,residential,,False,65.832,"LINESTRING (0.8974231 51.8917823, 0.8975198 51.8919562, 0.8975533 51.8921367, 0.897552 51.8923632)",,,,
307683077,False,,Nunn's Road,residential,,False,54.012,"LINESTRING (0.8974231 51.8917823, 0.897361 51.8917812, 0.8972755 51.8917798, 0.8966362 51.8917876)",,,,
28622717,False,,Short Cut Road,residential,,False,31.191,"LINESTRING (0.897552 51.8923632, 0.8975488 51.8926437)",,,,
28622717,False,,Short Cut Road,residential,,True,65.83200000000001,"LINESTRING (0.897552 51.8923632, 0.8975533 51.8921367, 0.8975198 51.8919562, 0.8974231 51.8917823)",,,,
28622719,False,,Northgate Street,residential,,True,84.92699999999999,"LINESTRING (0.897552 51.8923632, 0.8972422 51.8923337, 0.8970838 51.8923228, 0.896927 51.8923121, 0.8963201 51.892306)",,,,
373422463,True,,Northgate Street,residential,,False,51.056,"LINESTRING (0.897552 51.8923632, 0.8979423 51.8924098, 0.8982845 51.8924433)",,,,
28622718,False,,Parkside Quarter,residential,,True,18.328,"LINESTRING (0.897634 51.8932227, 0.8976126 51.893387)",,,,
32876737,False,,Parkside Quarter,residential,,False,12.561,"LINESTRING (0.897634 51.8932227, 0.8976486 51.8931101)",,,,
28622718,False,,Parkside Quarter,residential,,False,97.19,"LINESTRING (0.897634 51.8932227, 0.8978699 51.8932314, 0.8981654 51.8932422, 0.8982046 51.8929692, 0.8982434 51.8926988)",,,,
32663818,True,,West Stockwell Street,residential,,False,52.219,"LINESTRING (0.8982845 51.8924433, 0.8983576 51.8921116, 0.898385 51.8919778)",,,,
373422463,True,,Northgate Street,residential,,False,198.637,"LINESTRING (0.8982845 51.8924433, 0.8993687 51.8924732, 0.8998713 51.8924919, 0.9007424 51.8925253, 0.9007677 51.8925262, 0.9011399 51.8926289)",,,,
32876243,True,,,residential,,False,11.876,"LINESTRING (0.898385 51.8919778, 0.8982944 51.8918868)",,,,
307683075,True,,West Stockwell Street,residential,,False,12.745,"LINESTRING (0.898385 51.8919778, 0.8985141 51.8918954)",,,,
303000704,True,A134,Southway,primary,40 mph,False,8.883,"LINESTRING (0.8930132 51.8872463, 0.8931144 51.8872961)",3,roundabout,,
28623037,True,,,unclassified,,False,87.618,"LINESTRING (0.8933918 51.8892846, 0.8933918 51.8897661, 0.8935252 51.8900613)",,,,
30945817,True,,St Mary's Fields,residential,20 mph,False,98.506,"LINESTRING (0.8933918 51.8892846, 0.8931601 51.8898091, 0.8931124 51.8899255, 0.8929839 51.8899902, 0.8928809 51.890009, 0.8927946 51.8900143)",,,,
"[4436897, 132961756]",True,A134,Balkerne Hill,primary,"['40 mph', '30 mph']",False,251.202,"LINESTRING (0.8935252 51.8900613, 0.8936158 51.8911341, 0.8936475 51.8914262, 0.8936729 51.8917692, 0.893711 51.8920296, 0.8935076 51.892288)",2,,,
28623384,True,,Middleborough,tertiary,30 mph,False,53.73,"LINESTRING (0.8956367 51.8925159, 0.8958913 51.8925873, 0.896046 51.8926391, 0.8961571 51.892678, 0.8962224 51.8927008, 0.8962726 51.8927214, 0.8963192 51.8927487)",1,,,
"[871515512, 375129318]",False,,Middleborough,tertiary,30 mph,False,55.949,"LINESTRING (0.8956367 51.8925159, 0.8955143 51.892507, 0.8952894 51.8924944, 0.8951161 51.8924939, 0.8948241 51.8925083)",3,,,
"[467979768, 375129319]",False,,Middleborough,tertiary,30 mph,"[False, True]",46.494,"LINESTRING (0.8956367 51.8925159, 0.896069 51.8925396, 0.8961272 51.8925438, 0.8963109 51.892557)",3,,,
28623415,False,,Burlington Road,residential,,False,9.218,"LINESTRING (0.8937573 51.8861131, 0.8936376 51.8861507)",,,,
28623929,False,,Alexandra Road,residential,,True,78.101,"LINESTRING (0.8942049 51.8853111, 0.893881 51.8854484, 0.8936209 51.8855489, 0.8932223 51.8856612)",,,,
78415883,True,B1026,Butt Road,secondary,30 mph,False,131.454,"LINESTRING (0.8942049 51.8853111, 0.8946364 51.8858408, 0.8946832 51.8858974, 0.8948386 51.8860854, 0.8948547 51.8861048, 0.8950596 51.886369)",2,,,
28623964,True,B1026,Butt Road,secondary_link,30 mph,False,43.053,"LINESTRING (0.8951715 51.8865757, 0.8950484 51.8867287, 0.8947652 51.8868562)",1,,,
870279453,True,B1026,Butt Road,secondary,30 mph,False,26.738,"LINESTRING (0.8951715 51.8865757, 0.895207 51.886684, 0.8952254 51.8867284, 0.8952623 51.8868094)",2,,,
31265320,True,,Henry Laver Court,residential,20 mph,False,28.132000000000005,"LINESTRING (0.8927308 51.8904615, 0.8926436 51.890515, 0.8924831 51.8906237, 0.8924354 51.8906297)",,,,
43071474,False,,St Mary's Fields,residential,20 mph,False,51.79899999999999,"LINESTRING (0.8927308 51.8904615, 0.8926938 51.8904253, 0.8926757 51.8903719, 0.8926699 51.8902987, 0.892709 51.8901761, 0.8927541 51.8900967, 0.8927946 51.8900143)",,,,
43071474,False,,St Mary's Fields,residential,20 mph,True,51.799,"LINESTRING (0.8927946 51.8900143, 0.8927541 51.8900967, 0.892709 51.8901761, 0.8926699 51.8902987, 0.8926757 51.8903719, 0.8926938 51.8904253, 0.8927308 51.8904615)",,,,
32660495,False,,St. Johns Green,residential,,False,3.71,"LINESTRING (0.8997691 51.8857237, 0.8997891 51.8857547)",,,,
32338218,False,,Flagstaff Road,residential,,True,38.126000000000005,"LINESTRING (0.8997691 51.8857237, 0.8998006 51.8855525, 0.8997962 51.8854636, 0.8997689 51.8854293, 0.8997275 51.8853942)",,,,
336853714,False,,St. Johns Green,residential,,False,52.529,"LINESTRING (0.8997691 51.8857237, 0.8997129 51.8858482, 0.8996905 51.8858761, 0.899528 51.886075, 0.8994635 51.8861549)",,,,
32663813,False,,Ken Cooke Court,residential,,True,29.965,"LINESTRING (0.9003011 51.8919286, 0.8998929 51.8918329)",,,,
32338218,False,,Flagstaff Road,residential,,False,38.126,"LINESTRING (0.8997275 51.8853942, 0.8997689 51.8854293, 0.8997962 51.8854636, 0.8998006 51.8855525, 0.8997691 51.8857237)",,,,
32881534,False,,Walsingham Road,residential,,False,114.906,"LINESTRING (0.8997275 51.8853942, 0.8996405 51.885375, 0.8995435 51.885373, 0.8993027 51.8853864, 0.8991489 51.8853886, 0.898973 51.8853914, 0.8987264 51.8853957, 0.8986433 51.8854203, 0.898573 51.8854514, 0.8985239 51.8854958, 0.8985014 51.885582, 0.8984807 51.8857003, 0.8984491 51.8857364)",,,,
32876541,False,,Maidenburgh Street,residential,,False,6.097,"LINESTRING (0.901712 51.8913529, 0.9017039 51.8914075)",,,,
32660495,False,,St. Johns Green,residential,,True,3.71,"LINESTRING (0.8997891 51.8857547, 0.8997691 51.8857237)",,,,
32675861,False,,St. Johns Green,residential,,False,103.944,"LINESTRING (0.8997891 51.8857547, 0.901303 51.8857287)",,,,
32660495,False,,St. Johns Green,residential,,False,57.356,"LINESTRING (0.8997891 51.8857547, 0.8998751 51.885807, 0.9003929 51.8861113)",,,,
32660495,False,,St. Johns Green,residential,,False,66.67399999999999,"LINESTRING (0.9003929 51.8861113, 0.9005439 51.8862157, 0.9007641 51.8862571, 0.9010951 51.8862717, 0.9012693 51.8862377)",,,,
32660495,False,,St. Johns Green,residential,,True,57.356,"LINESTRING (0.9003929 51.8861113, 0.8998751 51.885807, 0.8997891 51.8857547)",,,,
33119580,True,,St. Johns Green,residential,,False,83.901,"LINESTRING (0.9024416 51.8863123, 0.9024042 51.8862659, 0.902352 51.8862576, 0.9019137 51.8862432, 0.9015947 51.8862342, 0.9014481 51.8862292, 0.9013639 51.8862308, 0.9012693 51.8862377)",,,,
"[240751320, 104799100, 871531773, 871531772]",True,A134,Southway,primary,40 mph,False,338.33200000000005,"LINESTRING (0.9024416 51.8863123, 0.9021525 51.886368, 0.9017183 51.8864376, 0.9014403 51.8864786, 0.9009901 51.8865264, 0.9003744 51.8865604, 0.8998153 51.8865772, 0.8983017 51.886632, 0.897829 51.886643, 0.8975608 51.8866492)","['2', '3', '4']",,,
32675860,True,,St. Johns Green,residential,,False,64.06099999999999,"LINESTRING (0.8994635 51.8861549, 0.9001644 51.8861089, 0.9003929 51.8861113)",,,,
336853714,False,,St. Johns Green,residential,,False,36.367,"LINESTRING (0.8994635 51.8861549, 0.8993157 51.8863533, 0.8993231 51.8864619)",,,,
336853714,False,,St. Johns Green,residential,,True,52.529,"LINESTRING (0.8994635 51.8861549, 0.899528 51.886075, 0.8996905 51.8858761, 0.8997129 51.8858482, 0.8997691 51.8857237)",,,,
"[32876328, 307683074]",True,,West Stockwell Street,residential,,False,82.501,"LINESTRING (0.8990289 51.8909721, 0.8990229 51.8912516, 0.8990133 51.8913388, 0.8989729 51.8915006, 0.8989621 51.8917118)",,,,
307683076,False,,West Stockwell Street,residential,,False,144.129,"LINESTRING (0.8990289 51.8909721, 0.8990654 51.8907761, 0.8990685 51.8904112, 0.8990936 51.8903271, 0.8992122 51.8900709, 0.8992899 51.8898875, 0.8993162 51.8898109, 0.8993684 51.8897014)",,,,
32663813,False,,Ken Cooke Court,residential,,False,29.965,"LINESTRING (0.8998929 51.8918329, 0.9003011 51.8919286)",,,,
25863280,False,,Stockwell,residential,,True,66.444,"LINESTRING (0.8998929 51.8918329, 0.8998764 51.8918462, 0.8994848 51.8917842, 0.899114 51.891723, 0.8989621 51.8917118)",,,,
32876351,False,,East Stockwell Street,residential,,False,67.417,"LINESTRING (0.8998929 51.8918329, 0.89997 51.8915383, 0.900003 51.8912311)",,,,
32660496,False,,St. Johns Green,residential,,True,56.646,"LINESTRING (0.901303 51.8857287, 0.9012693 51.8862377)",,,,
32675861,False,,St. Johns Green,residential,,True,103.944,"LINESTRING (0.901303 51.8857287, 0.8997891 51.8857547)",,,,
34699690,False,,St. Johns Green,residential,,False,15.679,"LINESTRING (0.901303 51.8857287, 0.9013046 51.8855877)",,,,
28622719,False,,Northgate Street,residential,,False,84.92699999999999,"LINESTRING (0.8963201 51.892306, 0.896927 51.8923121, 0.8970838 51.8923228, 0.8972422 51.8923337, 0.897552 51.8923632)",,,,
1083482558,True,,North Hill,tertiary,30 mph,False,14.383,"LINESTRING (0.8963201 51.892306, 0.8963162 51.8923657, 0.8963129 51.8924166, 0.8963105 51.8924352)",2,,,
32876737,False,,Parkside Quarter,residential,,True,12.561,"LINESTRING (0.8976486 51.8931101, 0.897634 51.8932227)",,,,
32881534,False,,Walsingham Road,residential,,False,29.894,"LINESTRING (0.8983588 51.8861989, 0.8982315 51.886456)",,,,
32907738,False,,Cedars Road,residential,,False,68.864,"LINESTRING (0.8983588 51.8861989, 0.8973606 51.8861361)",,,,
32881534,False,,Walsingham Road,residential,,True,51.99400000000001,"LINESTRING (0.8983588 51.8861989, 0.8983976 51.8860848, 0.8984262 51.8859257, 0.8984577 51.8857701, 0.8984491 51.8857364)",,,,
32881534,False,,Walsingham Road,residential,,False,20.657,"LINESTRING (0.8982315 51.886456, 0.8979306 51.8864518)",,,,
32881534,False,,Walsingham Road,residential,,True,29.894,"LINESTRING (0.8982315 51.886456, 0.8983588 51.8861989)",,,,
32907734,False,,Walsingham Road,residential,,False,14.089,"LINESTRING (0.8982315 51.886456, 0.8982295 51.8865827)",,,,
32881534,False,,Walsingham Road,residential,,True,20.657,"LINESTRING (0.8979306 51.8864518, 0.8982315 51.886456)",,,,
32903059,True,,Chapel Street South,residential,,False,25.372,"LINESTRING (0.8970601 51.8865091, 0.8970379 51.8865284, 0.8969744 51.8865935, 0.8968175 51.886678)",1,,,
829252699,False,,Chapel Street South,residential,,False,45.782000000000004,"LINESTRING (0.8970601 51.8865091, 0.8970581 51.8864961, 0.8970308 51.8863208, 0.8970144 51.8862149, 0.8970028 51.8861396, 0.8969999 51.8860991)",,,,
32903076,False,,Chapel Street South,residential,,False,55.568,"LINESTRING (0.8969999 51.8860991, 0.896989 51.8859665, 0.8969777 51.8858283, 0.896959 51.8856)",,,,
829252699,False,,Chapel Street South,residential,,True,45.782,"LINESTRING (0.8969999 51.8860991, 0.8970028 51.8861396, 0.8970144 51.8862149, 0.8970308 51.8863208, 0.8970581 51.8864961, 0.8970601 51.8865091)",,,,
32907736,False,,West Street,residential,,False,40.814,"LINESTRING (0.8957894 51.886264, 0.8959004 51.8866246)",,,,
32907822,True,,Wellington Street,residential,,False,85.083,"LINESTRING (0.8957894 51.886264, 0.8965277 51.8861599, 0.8969999 51.8860991)",,,,
"[32907825, 32909108]",False,,"['South Street', 'West Street']",residential,,False,194.484,"LINESTRING (0.8957894 51.886264, 0.8956688 51.8859469, 0.8954901 51.8854768, 0.8955161 51.8854456, 0.8955603 51.8854417, 0.8958201 51.8854658, 0.896959 51.8856)",,,,
32881534,False,,Walsingham Road,residential,,False,51.994,"LINESTRING (0.8984491 51.8857364, 0.8984577 51.8857701, 0.8984262 51.8859257, 0.8983976 51.8860848, 0.8983588 51.8861989)",,,,
32881534,False,,Walsingham Road,residential,,True,114.90599999999999,"LINESTRING (0.8984491 51.8857364, 0.8984807 51.8857003, 0.8985014 51.885582, 0.8985239 51.8854958, 0.898573 51.8854514, 0.8986433 51.8854203, 0.8987264 51.8853957, 0.898973 51.8853914, 0.8991489 51.8853886, 0.8993027 51.8853864, 0.8995435 51.885373, 0.8996405 51.885375, 0.8997275 51.8853942)",,,,
32909108,False,,South Street,residential,,True,103.66499999999999,"LINESTRING (0.8984491 51.8857364, 0.898402 51.885744, 0.896959 51.8856)",,,,
32903076,False,,Chapel Street South,residential,,True,55.568,"LINESTRING (0.896959 51.8856, 0.8969777 51.8858283, 0.896989 51.8859665, 0.8969999 51.8860991)",,,,
32909108,False,,South Street,residential,,False,103.66499999999999,"LINESTRING (0.896959 51.8856, 0.898402 51.885744, 0.8984491 51.8857364)",,,,
"[32907825, 32909108]",False,,"['South Street', 'West Street']",residential,,True,194.48399999999998,"LINESTRING (0.896959 51.8856, 0.8958201 51.8854658, 0.8955603 51.8854417, 0.8955161 51.8854456, 0.8954901 51.8854768, 0.8956688 51.8859469, 0.8957894 51.886264)",,,,
32907734,False,,Walsingham Road,residential,,True,14.089,"LINESTRING (0.8982295 51.8865827, 0.8982315 51.886456)",,,,
32907736,False,,West Street,residential,,True,40.814,"LINESTRING (0.8959004 51.8866246, 0.8957894 51.886264)",,,,
32907735,True,,Wellington Street,residential,,False,51.438,"LINESTRING (0.8950596 51.886369, 0.895182 51.8863542, 0.895293 51.8863382, 0.8954856 51.8863098, 0.8956252 51.8862888, 0.8957894 51.886264)",,,,
871531775,True,B1026,Butt Road,secondary,30 mph,False,24.233,"LINESTRING (0.8950596 51.886369, 0.8951101 51.8864623, 0.8951715 51.8865757)",3,,,
"[871531771, 100160589]",True,A134,Southway,primary,40 mph,False,73.733,"LINESTRING (0.8968175 51.886678, 0.8965008 51.8867083, 0.8960371 51.8867523, 0.8957544 51.8867731)","['4', '3']",,,
871531770,True,A134,Southway,primary,40 mph,False,51.114,"LINESTRING (0.8975608 51.8866492, 0.8968175 51.886678)",3,,,
32907737,True,,Chapel Street South,residential,,False,38.361,"LINESTRING (0.8975608 51.8866492, 0.8972893 51.8866047, 0.8971789 51.886569, 0.8970601 51.8865091)",1,,,
32907738,False,,Cedars Road,residential,,True,68.864,"LINESTRING (0.8973606 51.8861361, 0.8983588 51.8861989)",,,,
32660496,False,,St. Johns Green,residential,,False,56.646,"LINESTRING (0.9012693 51.8862377, 0.901303 51.8857287)",,,,
32660495,False,,St. Johns Green,residential,,True,66.674,"LINESTRING (0.9012693 51.8862377, 0.9010951 51.8862717, 0.9007641 51.8862571, 0.9005439 51.8862157, 0.9003929 51.8861113)",,,,
33211807,False,,Church Walk,residential,,False,91.888,"LINESTRING (0.8950609 51.888125, 0.8951255 51.8880891, 0.8952764 51.8880039, 0.8954219 51.8879631, 0.8955621 51.8879484, 0.8957251 51.8879458, 0.8958663 51.8879435, 0.8960753 51.8879435, 0.8963074 51.8879451)",,,,
"[303324521, 4437783, 302898233, 303047485, 463082553]",True,,Head Street,tertiary,20 mph,False,118.97,"LINESTRING (0.8963074 51.8879451, 0.8963024 51.8880238, 0.8962995 51.8880825, 0.8962877 51.8883205, 0.8962882 51.888345, 0.8962843 51.8884431, 0.8962665 51.8885444, 0.8962558 51.8886931, 0.8962581 51.8887751, 0.8962555 51.8888844, 0.8962487 51.8889546, 0.8962474 51.8890139)",1,,,
33211807,False,,Church Walk,residential,,True,91.88799999999999,"LINESTRING (0.8963074 51.8879451, 0.8960753 51.8879435, 0.8958663 51.8879435, 0.8957251 51.8879458, 0.8955621 51.8879484, 0.8954219 51.8879631, 0.8952764 51.8880039, 0.8951255 51.8880891, 0.8950609 51.888125)",,,,
"[871515513, 33264621, 4445703]",True,,North Hill,tertiary,"['20 mph', '30 mph']",False,264.245,"LINESTRING (0.8963558 51.8899324, 0.8963684 51.890038, 0.8963867 51.8902289, 0.8963868 51.8907903, 0.8963855 51.8908952, 0.89637 51.8910726, 0.8963072 51.891591, 0.8963038 51.8917842, 0.8963007 51.8918888, 0.8963027 51.8920779, 0.8963164 51.8921603, 0.8963181 51.8922248, 0.8963201 51.892306)",2,,,
"[33264413, 377728981, 112548070]",False,,"['Balkerne Passage', 'Balkerne Gardens']",unclassified,,True,205.907,"LINESTRING (0.8963558 51.8899324, 0.8958265 51.8899318, 0.8957018 51.8899182, 0.8955677 51.8898585, 0.8955153 51.8898072, 0.8954629 51.8897397, 0.8953921 51.8896922, 0.8953027 51.8896674, 0.8948113 51.8896494, 0.8948483 51.8893794, 0.8948909 51.8893206, 0.8949677 51.889282, 0.895053 51.8892428, 0.8951098 51.889186, 0.8951201 51.8891076, 0.8951338 51.8889348)",,,,
"[1059666458, 28621789]",False,,Vineyard Street,"['unclassified', 'tertiary']",,"[False, True]",97.319,"LINESTRING (0.9020357 51.8876737, 0.9020653 51.8876735, 0.9020891 51.8876733, 0.9023975 51.8876712, 0.9027527 51.8876781, 0.9031505 51.8876997, 0.903365 51.8877107, 0.903388 51.8877427, 0.903411 51.8877541)",,,,
"[729885138, 1265899987]",False,,Vineyard Gate,unclassified,,True,60.532000000000004,"LINESTRING (0.901278 51.8876721, 0.9010544 51.8876674, 0.9008619 51.8876763, 0.9008687 51.8875568, 0.9008763 51.8874687, 0.9008914 51.8873899)",,,,
32876798,False,,Middle Mill,residential,,True,69.40899999999999,"LINESTRING (0.9012448 51.8933682, 0.9010712 51.893058, 0.9009768 51.8928938, 0.9009768 51.892772)",,,,
34517802,False,,Burlington Road,residential,,False,7.242,"LINESTRING (0.8936856 51.8862087, 0.8936376 51.8861507)",,,,
28623415,False,,Burlington Road,residential,,True,9.218,"LINESTRING (0.8936376 51.8861507, 0.8937573 51.8861131)",,,,
34517802,False,,Burlington Road,residential,,True,7.242,"LINESTRING (0.8936376 51.8861507, 0.8936856 51.8862087)",,,,
