osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge
1126096408,2,A91,High Street,primary,20 mph,False,False,42.779,"LINESTRING (-3.7400751 56.1530941, -3.7393977 56.1530189)",
22816040,,,Hill Street,residential,20 mph,False,True,288.48699999999997,"LINESTRING (-3.7400751 56.1530941, -3.7401774 56.1532311, -3.7403896 56.1534223, -3.7404882 56.1535112, -3.7405619 56.1535775, -3.7410509 56.1540181, -3.7417083 56.1546104, -3.7418396 56.1547287, -3.7422857 56.1551306, -3.7424867 56.1553117)",
"[1126096408, 120411415]",2,A91,High Street,primary,20 mph,False,True,79.896,"LINESTRING (-3.7400751 56.1530941, -3.7403148 56.153136, -3.7413424 56.1532208)",
495281886,,,Glebe Crescent,residential,30 mph,False,True,15.619,"LINESTRING (-3.736238 56.1527695, -3.7363551 56.1526451)",
120411438,2,A91,Dollar Road,primary,30 mph,False,False,170.68800000000002,"LINESTRING (-3.736238 56.1527695, -3.735643 56.1527375, -3.7355703 56.1527375, -3.735415 56.1527409, -3.7352487 56.1527592, -3.735097 56.1527827, -3.7349769 56.1528183, -3.734471 56.1529958, -3.7343044 56.1530542, -3.7342255 56.1530819, -3.7341634 56.1531029, -3.7341279 56.1531166, -3.733894 56.1531977, -3.7337355 56.1532537)",
120411438,2,A91,Dollar Road,primary,30 mph,False,True,151.73399999999998,"LINESTRING (-3.736238 56.1527695, -3.7364349 56.1527666, -3.7372053 56.1528365, -3.7380633 56.1529143, -3.7383639 56.1529416, -3.7386586 56.1529683)",
1126096408,2,A91,High Street,primary,20 mph,False,True,42.779,"LINESTRING (-3.7393977 56.1530189, -3.7400751 56.1530941)",
120411438,2,A91,Dollar Road,primary,30 mph,False,False,46.119,"LINESTRING (-3.7393977 56.1530189, -3.7388471 56.1529812, -3.7386586 56.1529683)",
"[219996443, 92246030]",2,A908,Moss Road,primary,30 mph,False,True,72.304,"LINESTRING (-3.7393977 56.1530189, -3.7393616 56.1528585, -3.7392898 56.1525396, -3.7392525 56.1523737)",
20353611,,,Frederick Street,residential,,False,False,109.74,"LINESTRING (-3.7490955 56.1556831, -3.7473257 56.1557327)",
134221960,,,Upper Mill Street,unclassified,,False,True,13.01,"LINESTRING (-3.7490955 56.1556831, -3.7490976 56.1558001)",
134221960,,,Upper Mill Street,unclassified,,False,False,74.019,"LINESTRING (-3.7490955 56.1556831, -3.7490814 56.1551878, -3.7490839 56.1550175)",
20353611,,,Frederick Street,residential,,False,False,8.684,"LINESTRING (-3.7473257 56.1557327, -3.7471855 56.1557311)",
20353611,,,Frederick Street,residential,,False,True,109.74,"LINESTRING (-3.7473257 56.1557327, -3.7490955 56.1556831)",
22816038,,,Stirling Street,residential,20 mph,False,False,300.3299999999999,"LINESTRING (-3.7473257 56.1557327, -3.7453562 56.1542129, -3.7450996 56.1540153, -3.7448421 56.1538107, -3.744746 56.1537344, -3.7446889 56.153681, -3.7446849 56.1536176, -3.7447146 56.1535047)",
