osmid,oneway,name,highway,reversed,length,geometry,lanes,ref,maxspeed,bridge,width,junction,tunnel
28600565,False,Halswell Close,residential,False,76.166,"LINESTRING (-3.0106642 51.1245614, -3.0110044 51.1247781, -3.0110453 51.1248065, -3.0110601 51.1248254, -3.011067 51.124843, -3.0110715 51.1248647, -3.0110671 51.1248877, -3.0110465 51.1249215, -3.0108108 51.1250871)",,,,,,,
30903315,False,Albert Street,residential,True,55.416,"LINESTRING (-3.0106642 51.1245614, -3.0104477 51.1246784, -3.0100678 51.1248904)",,,,,,,
28566047,False,Turner Close,residential,False,41.86999999999999,"LINESTRING (-2.9989822 51.1244586, -2.9991156 51.1244871, -2.9994488 51.1245435, -2.9995051 51.1245586, -2.9995462 51.1245793)",,,,,,,
"[365838697, 28560452]",False,Old Taunton Road,residential,True,275.125,"LINESTRING (-2.9989822 51.1244586, -2.9989227 51.124581, -2.9989075 51.1246266, -2.9988764 51.1247199, -2.9988052 51.1251941, -2.9987974 51.1252529, -2.9988055 51.1253114, -2.9988296 51.125369, -2.9988698 51.1254178, -2.9989362 51.1254814, -2.9990434 51.1255523, -2.9991821 51.125626, -2.9992593 51.1256639, -2.9993582 51.125699, -2.9994765 51.1257257, -2.9996437 51.1257503, -2.9999899 51.1258047, -3.0001762 51.125843, -3.0003669 51.1258906, -3.0005751 51.1259604, -3.0007924 51.1260523, -3.000883 51.1261347)",,,,,,,
157472353,False,,residential,False,9.448,"LINESTRING (-2.9995462 51.1245793, -2.999668 51.1245422)",,,,,,,
28566047,False,Turner Close,residential,False,49.778,"LINESTRING (-2.9995462 51.1245793, -2.9995695 51.1246078, -2.9995683 51.1246819, -2.9995594 51.1247416, -2.9995427 51.1247943, -2.9994189 51.1249076, -2.9994086 51.1249342, -2.9994129 51.1249604, -2.9994307 51.1249954)",,,,,,,
28566047,False,Turner Close,residential,True,41.870000000000005,"LINESTRING (-2.9995462 51.1245793, -2.9995051 51.1245586, -2.9994488 51.1245435, -2.9991156 51.1244871, -2.9989822 51.1244586)",,,,,,,
28566047,False,Turner Close,residential,True,32.989,"LINESTRING (-2.9998935 51.1250296, -2.9994874 51.1250167, -2.9994307 51.1249954)",,,,,,,
28577726,False,Camden Road,residential,False,46.051,"LINESTRING (-3.0107562 51.1281546, -3.0103274 51.1284694)",,,,,,,
"[700359721, 700359722]",False,North Street,primary,False,88.775,"LINESTRING (-3.0107562 51.1281546, -3.0105108 51.1280303, -3.0102567 51.1279033, -3.0097624 51.1276562)",2,A39,30 mph,,,,
28577726,False,Camden Road,residential,True,46.051,"LINESTRING (-3.0103274 51.1284694, -3.0107562 51.1281546)",,,,,,,
148394734,False,Camden Place,residential,False,36.719,"LINESTRING (-3.0103274 51.1284694, -3.0099182 51.1282618)",1,,,,2.5,,
28577726,False,Camden Road,residential,False,55.922,"LINESTRING (-3.0103274 51.1284694, -3.0102999 51.12849, -3.0098742 51.1288203, -3.0098236 51.1288605)",,,,,,,
"[28577723, 28577726]",False,"['Camden Road', 'Blacklands']",residential,False,376.67699999999996,"LINESTRING (-3.0098236 51.1288605, -3.0097924 51.1288834, -3.0097919 51.1290007, -3.0097781 51.1293299, -3.0097747 51.1293827, -3.0097555 51.1294345, -3.0093958 51.1302167, -3.0091694 51.1307247, -3.008938 51.1306766, -3.0084687 51.1305713, -3.0083792 51.1305477, -3.0083384 51.1305288, -3.0079371 51.1303525, -3.0073743 51.1301107, -3.0075308 51.1299729)",,,,,,,
28577726,False,Camden Road,residential,True,55.922,"LINESTRING (-3.0098236 51.1288605, -3.0098742 51.1288203, -3.0102999 51.12849, -3.0103274 51.1284694)",,,,,,,
"[148394728, 148394729, 148394727]",False,Camden Court,residential,False,44.039,"LINESTRING (-3.0098236 51.1288605, -3.0097355 51.1288196, -3.0096284 51.1287668, -3.0095547 51.1287279, -3.0094818 51.1286894, -3.0093621 51.128785)",1,,,,,,yes
162437182,False,Northgate,residential,True,53.344,"LINESTRING (-3.0045293 51.1320496, -3.0042567 51.1316014)",,,30 mph,,,,
28577757,False,Anson Way,residential,False,125.13799999999998,"LINESTRING (-3.0045293 51.1320496, -3.0046497 51.1320265, -3.004954 51.1319429, -3.0052086 51.1318766, -3.0056307 51.1317616, -3.0057699 51.1317375, -3.0059079 51.1317269, -3.0062233 51.1317395)",,,,,,,
28577757,False,Anson Way,residential,False,115.11099999999999,"LINESTRING (-3.0062233 51.1317395, -3.00665 51.1317525, -3.0067782 51.1317553, -3.0069075 51.1317542, -3.0071168 51.1317266, -3.0072526 51.1316998, -3.0073946 51.1316629, -3.0078041 51.1315385)",,,,,,,
28577757,False,Anson Way,residential,True,125.138,"LINESTRING (-3.0062233 51.1317395, -3.0059079 51.1317269, -3.0057699 51.1317375, -3.0056307 51.1317616, -3.0052086 51.1318766, -3.004954 51.1319429, -3.0046497 51.1320265, -3.0045293 51.1320496)",,,,,,,
28577856,False,Quayside,residential,False,39.897999999999996,"LINESTRING (-3.0062233 51.1317395, -3.006211 51.1317947, -3.0062061 51.1318762, -3.0061818 51.1319212, -3.0060934 51.1319741, -3.0059555 51.1320187)",,,,,,,
154413789,False,Drakes Close,residential,True,36.308,"LINESTRING (-3.0078041 51.1315385, -3.0080376 51.1318303)",,,,,,,
28577757,False,Anson Way,residential,False,68.809,"LINESTRING (-3.0078041 51.1315385, -3.0085547 51.1312818, -3.0086127 51.1313557)",,,,,,,
28577757,False,Anson Way,residential,True,115.11099999999999,"LINESTRING (-3.0078041 51.1315385, -3.0073946 51.1316629, -3.0072526 51.1316998, -3.0071168 51.1317266, -3.0069075 51.1317542, -3.0067782 51.1317553, -3.00665 51.1317525, -3.0062233 51.1317395)",,,,,,,
28577810,False,Drakes Close,residential,True,25.408,"LINESTRING (-3.0083619 51.1317264, -3.0080376 51.1318303)",,,,,,,
28577810,False,Drakes Close,residential,False,31.147,"LINESTRING (-3.0083619 51.1317264, -3.0086454 51.1316357, -3.0085934 51.1315622)",,,,,,,
28577812,False,Nelson Court,residential,False,33.577,"LINESTRING (-3.0083619 51.1317264, -3.0085307 51.1319473, -3.0086129 51.1319231)",,,,,,,
28577810,False,Drakes Close,residential,False,25.408,"LINESTRING (-3.0080376 51.1318303, -3.0083619 51.1317264)",,,,,,,
28577810,False,Drakes Close,residential,True,29.95,"LINESTRING (-3.0080376 51.1318303, -3.0076579 51.1319559)",,,,,,,
154413789,False,Drakes Close,residential,False,36.308,"LINESTRING (-3.0080376 51.1318303, -3.0078041 51.1315385)",,,,,,,
28577810,False,Drakes Close,residential,False,29.95,"LINESTRING (-3.0076579 51.1319559, -3.0080376 51.1318303)",,,,,,,
28577810,False,Drakes Close,residential,True,7.568,"LINESTRING (-3.0076579 51.1319559, -3.0077088 51.132016)",,,,,,,
30760380,False,Collingwood Court,residential,True,16.362,"LINESTRING (-3.0076579 51.1319559, -3.0076354 51.1319272, -3.0075543 51.1318239)",,,,,,,
28577810,False,Drakes Close,residential,False,7.568,"LINESTRING (-3.0077088 51.132016, -3.0076579 51.1319559)",,,,,,,
30760379,False,,residential,True,5.098,"LINESTRING (-3.0075543 51.1318239, -3.0074884 51.1318437)",,,,,,,
30760380,False,Collingwood Court,residential,True,6.732,"LINESTRING (-3.0075543 51.1318239, -3.0076415 51.131798)",,,,,,,
30760380,False,Collingwood Court,residential,False,16.362,"LINESTRING (-3.0075543 51.1318239, -3.0076354 51.1319272, -3.0076579 51.1319559)",,,,,,,
30760379,False,,residential,False,5.098,"LINESTRING (-3.0074884 51.1318437, -3.0075543 51.1318239)",,,,,,,
30760380,False,Collingwood Court,residential,False,6.732,"LINESTRING (-3.0076415 51.131798, -3.0075543 51.1318239)",,,,,,,
28577812,False,Nelson Court,residential,True,33.577,"LINESTRING (-3.0086129 51.1319231, -3.0085307 51.1319473, -3.0083619 51.1317264)",,,,,,,
28577856,False,Quayside,residential,False,43.389,"LINESTRING (-3.0059555 51.1320187, -3.0057532 51.1320817, -3.00571 51.1320212, -3.0058737 51.1319752, -3.0059003 51.132001, -3.0059555 51.1320187)",,,,,,,
28577856,False,Quayside,residential,True,43.388999999999996,"LINESTRING (-3.0059555 51.1320187, -3.0059003 51.132001, -3.0058737 51.1319752, -3.00571 51.1320212, -3.0057532 51.1320817, -3.0059555 51.1320187)",,,,,,,
28577856,False,Quayside,residential,True,39.898,"LINESTRING (-3.0059555 51.1320187, -3.0060934 51.1319741, -3.0061818 51.1319212, -3.0062061 51.1318762, -3.006211 51.1317947, -3.0062233 51.1317395)",,,,,,,
162437182,False,Northgate,residential,False,53.344,"LINESTRING (-3.0042567 51.1316014, -3.0045293 51.1320496)",,,30 mph,,,,
28560061,True,Northgate,residential,False,49.195,"LINESTRING (-3.0042567 51.1316014, -3.004086 51.131428, -3.0039997 51.1313698, -3.0037813 51.131289)",1,,,,,,
28591735,False,Valetta Place,residential,False,37.372,"LINESTRING (-3.0042567 51.1316014, -3.0040139 51.1316904, -3.0037895 51.1317656)",,,,,,,
28591911,False,Chidgey Close,residential,False,20.659,"LINESTRING (-3.0037895 51.1317656, -3.0038185 51.1319505)",,,,,,,
28591735,False,Valetta Place,residential,False,34.830999999999996,"LINESTRING (-3.0037895 51.1317656, -3.0037085 51.1317679, -3.003292 51.1317451)",,,,,,,
28591735,False,Valetta Place,residential,True,37.372,"LINESTRING (-3.0037895 51.1317656, -3.0040139 51.1316904, -3.0042567 51.1316014)",,,,,,,
30760411,False,Valetta Place,residential,True,18.242,"LINESTRING (-3.003292 51.1317451, -3.0032639 51.131582)",,,,,,,
28591735,False,Valetta Place,residential,True,34.830999999999996,"LINESTRING (-3.003292 51.1317451, -3.0037085 51.1317679, -3.0037895 51.1317656)",,,,,,,
30760412,False,Valetta Place,residential,False,58.214,"LINESTRING (-3.003292 51.1317451, -3.0032114 51.13174, -3.0031343 51.1317408, -3.0030748 51.1317504, -3.0030026 51.1317772, -3.0025749 51.1319745)",,,,,,,
30760411,False,Valetta Place,residential,False,18.242,"LINESTRING (-3.0032639 51.131582, -3.003292 51.1317451)",,,,,,,
30760412,False,Valetta Place,residential,True,58.214,"LINESTRING (-3.0025749 51.1319745, -3.0030026 51.1317772, -3.0030748 51.1317504, -3.0031343 51.1317408, -3.0032114 51.13174, -3.003292 51.1317451)",,,,,,,
28591911,False,Chidgey Close,residential,True,20.659,"LINESTRING (-3.0038185 51.1319505, -3.0037895 51.1317656)",,,,,,,
28591911,False,Chidgey Close,residential,False,42.78,"LINESTRING (-3.0038185 51.1319505, -3.0036771 51.1319833, -3.003618 51.1320076, -3.0035652 51.1320366, -3.0034743 51.1320938, -3.003404 51.1321181, -3.0032959 51.1321377)",,,,,,,
30760432,False,Chidgey Close,residential,True,20.43,"LINESTRING (-3.0038185 51.1319505, -3.0039602 51.1319721, -3.0040444 51.1319838, -3.0040866 51.1320112)",,,,,,,
30760431,False,,residential,True,10.406,"LINESTRING (-3.0040866 51.1320112, -3.0042287 51.1319828)",,,,,,,
30760432,False,Chidgey Close,residential,False,20.43,"LINESTRING (-3.0040866 51.1320112, -3.0040444 51.1319838, -3.0039602 51.1319721, -3.0038185 51.1319505)",,,,,,,
30760432,False,Chidgey Close,residential,True,15.61,"LINESTRING (-3.0040866 51.1320112, -3.0041111 51.1320573, -3.0041752 51.1321398)",,,,,,,
30760431,False,,residential,False,10.406,"LINESTRING (-3.0042287 51.1319828, -3.0040866 51.1320112)",,,,,,,
30760432,False,Chidgey Close,residential,False,15.61,"LINESTRING (-3.0041752 51.1321398, -3.0041111 51.1320573, -3.0040866 51.1320112)",,,,,,,
30760409,False,,residential,False,10.798,"LINESTRING (-3.0032959 51.1321377, -3.0032322 51.1320492)",2,,,,,,
28591911,False,Chidgey Close,residential,False,16.302,"LINESTRING (-3.0032959 51.1321377, -3.00328 51.1321757, -3.0033645 51.132269)",,,,,,,
28591911,False,Chidgey Close,residential,True,42.78,"LINESTRING (-3.0032959 51.1321377, -3.003404 51.1321181, -3.0034743 51.1320938, -3.0035652 51.1320366, -3.003618 51.1320076, -3.0036771 51.1319833, -3.0038185 51.1319505)",,,,,,,
30760409,False,,residential,True,10.798,"LINESTRING (-3.0032322 51.1320492, -3.0032959 51.1321377)",2,,,,,,
28591911,False,Chidgey Close,residential,True,16.302,"LINESTRING (-3.0033645 51.132269, -3.00328 51.1321757, -3.0032959 51.1321377)",,,,,,,
188844295,True,Chandos Street,residential,False,79.322,"LINESTRING (-3.0022298 51.1301601, -3.0026063 51.1300931, -3.0032964 51.129995, -3.0033276 51.1299816)",,,,,,,
188844295,True,Chandos Street,residential,False,34.614999999999995,"LINESTRING (-3.0033276 51.1299816, -3.0033852 51.1299273, -3.0037584 51.1298518)",,,,,,,
28592391,False,Castle Moat,residential,False,32.223,"LINESTRING (-3.004311 51.1287786, -3.004504 51.1288884, -3.0046029 51.1289341, -3.0046764 51.1289513)",,,,,,,
28592391,False,Castle Moat,residential,True,32.223,"LINESTRING (-3.0046764 51.1289513, -3.0046029 51.1289341, -3.004504 51.1288884, -3.004311 51.1287786)",,,,,,,
28592475,False,Clare Street,residential,False,25.988,"LINESTRING (-3.0046764 51.1289513, -3.0047639 51.1288892, -3.0049565 51.128799)",,,,,,,
"[30738536, 30738537]",False,Castle Moat,residential,True,17.107,"LINESTRING (-3.0046764 51.1289513, -3.0047226 51.1290359, -3.0047556 51.1290969)",,,,,,,
28592475,False,Clare Street,residential,True,25.988,"LINESTRING (-3.0049565 51.128799, -3.0047639 51.1288892, -3.0046764 51.1289513)",,,,,,,
26644738,False,Mount Street,tertiary,True,14.954,"LINESTRING (-3.0078324 51.1288902, -3.0079771 51.128791)",,,30 mph,,,,
26644738,False,Mount Street,tertiary,False,182.862,"LINESTRING (-3.0078324 51.1288902, -3.0073253 51.1292629, -3.0072632 51.1293083, -3.0071894 51.1293456, -3.0070769 51.1293899, -3.0069301 51.1294272, -3.0064216 51.1295357, -3.0060187 51.1296228, -3.005667 51.1297357)",,,30 mph,,,,
"[28601594, 28601579]",False,Market Street,residential,False,70.09,"LINESTRING (-3.0078324 51.1288902, -3.0073042 51.1286298, -3.0072067 51.1285785, -3.0070565 51.1284905)",,,,,,,
"[28601594, 28601579]",False,Market Street,residential,True,70.09,"LINESTRING (-3.0070565 51.1284905, -3.0072067 51.1285785, -3.0073042 51.1286298, -3.0078324 51.1288902)",,,,,,,
28601597,False,Angel Place,residential,False,39.685,"LINESTRING (-3.0070565 51.1284905, -3.0068531 51.1283477, -3.0067695 51.1283173, -3.0066977 51.1283111, -3.00661 51.128333)",,,,,,,
"[150575512, 28785281]",True,"['High Street', 'Penel Orlieu']",tertiary,False,107.09,"LINESTRING (-3.0063874 51.1277451, -3.006607 51.1277361, -3.0068127 51.1277236, -3.0073271 51.1276776, -3.0074561 51.1276619, -3.0075423 51.127653, -3.0076714 51.1276471, -3.0078308 51.1276472, -3.0079107 51.1276541)",2,,30 mph,,,,
"[28785284, 28592743]",True,"['Lamb Lane', 'St Mary Street']",residential,False,70.631,"LINESTRING (-3.0056812 51.1274802, -3.0057423 51.1274817, -3.0059425 51.1274866, -3.0061322 51.1274979, -3.0061926 51.1275019, -3.0063149 51.1275145, -3.0063495 51.1275859, -3.0063874 51.1277451)",,,30 mph,,,,
154602414,False,Mount Street,residential,False,26.684,"LINESTRING (-3.0088886 51.1280368, -3.0091108 51.1278415)",,,,,,,
30903077,False,Mount Street,residential,True,66.829,"LINESTRING (-3.0088886 51.1280368, -3.0090918 51.1281356, -3.0093184 51.1282458, -3.0096455 51.128405)",,,,,,,
154602414,False,Mount Street,residential,True,36.834,"LINESTRING (-3.0088886 51.1280368, -3.0088463 51.128069, -3.0087655 51.1281388, -3.0086744 51.1281838, -3.0084952 51.12825)",,,,,,,
154602414,False,Mount Street,residential,True,26.684,"LINESTRING (-3.0091108 51.1278415, -3.0088886 51.1280368)",,,,,,,
30903077,False,Mount Street,residential,True,8.76,"LINESTRING (-3.0096455 51.128405, -3.0097448 51.1284532)",,,,,,,
146572580,False,,residential,False,27.076,"LINESTRING (-3.0096455 51.128405, -3.0098652 51.1282043)",,,,,,,
146572580,False,,residential,True,10.441,"LINESTRING (-3.0096455 51.128405, -3.0095608 51.1284824)",,,,,,,
30903077,False,Mount Street,residential,False,66.829,"LINESTRING (-3.0096455 51.128405, -3.0093184 51.1282458, -3.0090918 51.1281356, -3.0088886 51.1280368)",,,,,,,
30903077,False,Mount Street,residential,False,8.76,"LINESTRING (-3.0097448 51.1284532, -3.0096455 51.128405)",,,,,,,
28592823,False,Friarn Street,residential,True,37.41,"LINESTRING (-3.0084288 51.1270747, -3.0079887 51.1268826)",,,,,,,
28557472,False,Friarn Street,residential,False,19.161,"LINESTRING (-3.0070412 51.1264383, -3.0071925 51.1262945)",,,,,,,
28557472,False,Friarn Street,residential,True,3.788,"LINESTRING (-3.0070412 51.1264383, -3.0070079 51.1264652)",,,,,,,
28592823,False,Friarn Street,residential,False,82.604,"LINESTRING (-3.0070412 51.1264383, -3.007325 51.1265742, -3.0075121 51.1266482, -3.0076456 51.1267112, -3.0079887 51.1268826)",,,,,,,
28592823,False,Friarn Street,residential,False,37.41,"LINESTRING (-3.0079887 51.1268826, -3.0084288 51.1270747)",,,,,,,
133214244,False,Friarn Street,residential,True,13.308,"LINESTRING (-3.0079887 51.1268826, -3.0081415 51.126811)",2,,,,,,
28592823,False,Friarn Street,residential,True,82.604,"LINESTRING (-3.0079887 51.1268826, -3.0076456 51.1267112, -3.0075121 51.1266482, -3.007325 51.1265742, -3.0070412 51.1264383)",,,,,,,
146572580,False,,residential,False,10.441,"LINESTRING (-3.0095608 51.1284824, -3.0096455 51.128405)",,,,,,,
28592845,False,Priory Court,residential,True,48.127,"LINESTRING (-3.0065561 51.1269068, -3.0066269 51.1268263, -3.0067159 51.1267167, -3.0067338 51.1265891, -3.0067613 51.126501)",,,,,,,
30760408,False,Priory Court,residential,False,40.028,"LINESTRING (-3.0065561 51.1269068, -3.0065773 51.1269684, -3.0065974 51.1270312, -3.0067004 51.1272111, -3.0067429 51.1272432)",,,,,,,
133677805,False,Priory Court,residential,True,56.316,"LINESTRING (-3.0065561 51.1269068, -3.0064495 51.1269127, -3.0063094 51.1269368, -3.0062326 51.1269539, -3.0061907 51.1269715, -3.0061717 51.1269922, -3.0061563 51.1270175, -3.0061521 51.1271066, -3.006149 51.1272162, -3.0061494 51.1272318)",,,,,,,
133677803,False,Priory Court,residential,True,9.566,"LINESTRING (-3.0067429 51.1272432, -3.0067393 51.1273292)",,,,,,,
30760408,False,Priory Court,residential,False,12.581,"LINESTRING (-3.0067429 51.1272432, -3.0068515 51.127241, -3.0069218 51.1272496)",,,,,,,
30760408,False,Priory Court,residential,True,40.028,"LINESTRING (-3.0067429 51.1272432, -3.0067004 51.1272111, -3.0065974 51.1270312, -3.0065773 51.1269684, -3.0065561 51.1269068)",,,,,,,
28557475,True,Friarn Street,residential,False,86.161,"LINESTRING (-3.0055298 51.12651, -3.006012 51.1264819, -3.0063195 51.1264817, -3.0067613 51.126501)",,,,,,,
28592855,True,Silver Street,residential,False,108.413,"LINESTRING (-3.0055298 51.12651, -3.0055527 51.1266423, -3.0056056 51.1269288, -3.0056087 51.1269555, -3.0056349 51.1271774, -3.0056812 51.1274802)",,,,,,,
28592856,False,Horsepond Lane,residential,False,55.311,"LINESTRING (-3.0055298 51.12651, -3.005491 51.1264345, -3.0053904 51.1261689, -3.0053372 51.1260277)",,,,,,,
28592856,False,Horsepond Lane,residential,True,55.311,"LINESTRING (-3.0053372 51.1260277, -3.0053904 51.1261689, -3.005491 51.1264345, -3.0055298 51.12651)",,,,,,,
78273966,False,Dampiet Street,residential,False,2.557,"LINESTRING (-3.0021205 51.1275051, -3.0021553 51.1274979)",,,,,,,
30738559,False,Blake Street,residential,False,70.353,"LINESTRING (-3.0021205 51.1275051, -3.0019835 51.1273398, -3.001648 51.1269462)",,,,,,,
30738559,False,Blake Street,residential,True,70.353,"LINESTRING (-3.001648 51.1269462, -3.0019835 51.1273398, -3.0021205 51.1275051)",,,,,,,
135342006,False,George Street,residential,False,27.133,"LINESTRING (-3.0028801 51.1282843, -3.0026904 51.1280713)",,,,,,,
135342006,False,George Street,residential,True,27.133,"LINESTRING (-3.0026904 51.1280713, -3.0028801 51.1282843)",,,,,,,
28592932,False,George Street,residential,True,73.691,"LINESTRING (-3.0026904 51.1280713, -3.0029176 51.1279972, -3.0031907 51.1279095, -3.0033764 51.1278457, -3.0036339 51.1277744)",,,,,,,
135342006,False,George Street,residential,False,73.891,"LINESTRING (-3.0026904 51.1280713, -3.0024751 51.1278444, -3.0021553 51.1274979)",,,,,,,
28592932,False,George Street,residential,False,73.691,"LINESTRING (-3.0036339 51.1277744, -3.0033764 51.1278457, -3.0031907 51.1279095, -3.0029176 51.1279972, -3.0026904 51.1280713)",,,,,,,
4905443,False,Taunton Road,tertiary,False,18.204,"LINESTRING (-3.0021064 51.1265218, -3.0022179 51.1266698)",,,,,,,
4905443,False,Taunton Road,tertiary,True,71.46199999999999,"LINESTRING (-3.0021064 51.1265218, -3.0019984 51.1263783, -3.0019886 51.1263653, -3.0018348 51.1261695, -3.001773 51.1260868, -3.0016733 51.1259396)",,,,,,,
28592951,False,,unclassified,False,77.333,"LINESTRING (-3.0021064 51.1265218, -3.0022224 51.1264889, -3.0023598 51.1264162, -3.002518 51.126359, -3.0028381 51.1262555, -3.0030694 51.1261831)",2,,,,,,
28592951,False,,unclassified,True,77.333,"LINESTRING (-3.0030694 51.1261831, -3.0028381 51.1262555, -3.002518 51.126359, -3.0023598 51.1264162, -3.0022224 51.1264889, -3.0021064 51.1265218)",2,,,,,,
133298723,True,Old Taunton Road,residential,False,59.653,"LINESTRING (-3.00173 51.1264772, -3.0010326 51.126167)",,,,,,,
4905439,False,Old Taunton Road,residential,True,40.338,"LINESTRING (-3.00173 51.1264772, -3.002 51.1265997, -3.0022179 51.1266698)",,,,,,,
28592962,False,St Saviour's Avenue,residential,False,86.232,"LINESTRING (-3.00173 51.1264772, -3.0016317 51.1265075, -3.0011952 51.1265963, -3.0009067 51.1266539, -3.0005588 51.1267222)",,,,,,,
28592962,False,St Saviour's Avenue,residential,True,86.232,"LINESTRING (-3.0005588 51.1267222, -3.0009067 51.1266539, -3.0011952 51.1265963, -3.0016317 51.1265075, -3.00173 51.1264772)",,,,,,,
28592979,True,Watsons Lane,residential,False,83.875,"LINESTRING (-3.0009507 51.1297087, -3.0008766 51.1296844, -3.0008125 51.129671, -3.0007586 51.1296631, -3.0006858 51.1296584, -3.0005973 51.1296564, -3.0004716 51.1296565, -3.0003834 51.1296562, -3.0001697 51.1296552, -3.0000494 51.1296575, -2.9999561 51.1296612, -2.9999093 51.1296748, -2.9998621 51.1296954, -2.9998152 51.1297385)",2,,,,,,
162381374,False,East Quay,tertiary,True,95.295,"LINESTRING (-3.0009507 51.1297087, -3.0009279 51.1299134, -3.000869 51.1301512, -3.0008174 51.130387, -3.0007715 51.1305208, -3.0007547 51.1305555)",2,,30 mph,,,,
1220031839,False,East Quay,tertiary,False,84.26499999999999,"LINESTRING (-3.0009507 51.1297087, -3.0009632 51.1296306, -3.0009617 51.1294889, -3.0009561 51.1294231, -3.0008921 51.1291961, -3.0008599 51.1290464, -3.0008066 51.1289627)",2,,30 mph,,,,
162381364,False,Carvers Road,unclassified,True,4.128,"LINESTRING (-2.9997619 51.1297224, -2.9998152 51.1297385)",,,,,,,
28560210,False,New Road,residential,False,26.512999999999998,"LINESTRING (-2.9997619 51.1297224, -2.999748 51.1296766, -2.9997206 51.1296108, -2.9996708 51.129491)",,,,,,,
123724637,False,Watsons Lane,unclassified,False,92.54099999999998,"LINESTRING (-2.9997619 51.1297224, -2.9996767 51.1297082, -2.9996206 51.1297071, -2.9993752 51.1297314, -2.9990611 51.1297603, -2.9985806 51.1298017, -2.9984531 51.1298205)",,,,,,,
123724636,True,Watsons Lane,unclassified,False,45.254999999999995,"LINESTRING (-2.9984531 51.1298205, -2.9984572 51.1298357, -2.9984555 51.1298511, -2.9984481 51.1298657, -2.9984354 51.1298789, -2.9984181 51.1298898, -2.9983972 51.1298979, -2.9983739 51.1299027, -2.9983494 51.1299039, -2.9983252 51.1299014, -2.9983026 51.1298954, -2.9982828 51.1298863, -2.998262 51.1298691, -2.9982513 51.1298486, -2.9982519 51.129827, -2.9982637 51.1298067, -2.9982855 51.12979, -2.9983148 51.1297786, -2.9983484 51.129774, -2.9983826 51.1297765, -2.9984136 51.1297859, -2.998438 51.1298011, -2.9984531 51.1298205)",,,,,,,
123724637,False,Watsons Lane,unclassified,True,92.541,"LINESTRING (-2.9984531 51.1298205, -2.9985806 51.1298017, -2.9990611 51.1297603, -2.9993752 51.1297314, -2.9996206 51.1297071, -2.9996767 51.1297082, -2.9997619 51.1297224)",,,,,,,
162381375,False,Rope Walk,unclassified,True,75.036,"LINESTRING (-2.9992595 51.1313237, -2.999365 51.1312879, -2.9995099 51.1312367, -2.999547 51.1312201, -2.9995808 51.1311989, -2.9996078 51.1311717, -2.9996207 51.1311399, -2.9996403 51.1310616, -2.9996501 51.1310354, -2.9996658 51.1310126, -2.999695 51.1309851, -2.99973 51.1309646, -2.9997754 51.1309467, -2.9998187 51.1309338, -2.999866 51.1309213, -2.9998859 51.1309144, -2.9999011 51.1309052, -2.9999101 51.130895, -2.9999433 51.1308579)",1,,,,,,
374998217,False,Rope Walk,unclassified,False,37.658,"LINESTRING (-2.9992595 51.1313237, -2.999267 51.1313473, -2.9992612 51.1313654, -2.9992426 51.1313836, -2.9992178 51.1313947, -2.9991836 51.1314, -2.9991551 51.1313976, -2.9991353 51.131392, -2.9991127 51.1313793, -2.9990978 51.1313613, -2.9990954 51.1313368, -2.9991093 51.1313152, -2.9991295 51.1313021, -2.9991527 51.1312944, -2.999183 51.1312916, -2.9992073 51.1312942, -2.9992362 51.1313042, -2.9992595 51.1313237)",1,,,,,,
374998217,False,Rope Walk,unclassified,True,37.658,"LINESTRING (-2.9992595 51.1313237, -2.9992362 51.1313042, -2.9992073 51.1312942, -2.999183 51.1312916, -2.9991527 51.1312944, -2.9991295 51.1313021, -2.9991093 51.1313152, -2.9990954 51.1313368, -2.9990978 51.1313613, -2.9991127 51.1313793, -2.9991353 51.131392, -2.9991551 51.1313976, -2.9991836 51.1314, -2.9992178 51.1313947, -2.9992426 51.1313836, -2.9992612 51.1313654, -2.999267 51.1313473, -2.9992595 51.1313237)",1,,,,,,
1219373921,True,Carvers Road,tertiary,False,2.324,"LINESTRING (-3.0004867 51.1307687, -3.0004558 51.1307609)",,,30 mph,,,roundabout,
563940874,False,Church Street,residential,True,19.068,"LINESTRING (-2.9978163 51.1315213, -2.9977903 51.131692)",2,,,,,,
563940874,False,Church Street,residential,False,82.201,"LINESTRING (-2.9978163 51.1315213, -2.9978625 51.1314848, -2.9978747 51.1313969, -2.9978947 51.1311496, -2.9979212 51.1307932)",2,,,,,,
28593415,False,Milton Place,residential,False,95.851,"LINESTRING (-3.0100646 51.1264918, -3.0105444 51.1267718, -3.0105693 51.1268063, -3.01058 51.1268427, -3.0105713 51.1269233, -3.0104943 51.1270788, -3.0104605 51.1271432, -3.0104399 51.1272064)",,,,,,,
150575515,False,West Street,residential,False,72.964,"LINESTRING (-3.0100646 51.1264918, -3.010259 51.1263642, -3.010606 51.1261364, -3.010703 51.1260727, -3.0107871 51.1260175)",2,,30 mph,,,,
150575515,False,West Street,residential,True,75.348,"LINESTRING (-3.0100646 51.1264918, -3.0094866 51.1268764, -3.0093237 51.1269847)",2,,30 mph,,,,
28593415,False,Milton Place,residential,True,95.851,"LINESTRING (-3.0104399 51.1272064, -3.0104605 51.1271432, -3.0104943 51.1270788, -3.0105713 51.1269233, -3.01058 51.1268427, -3.0105693 51.1268063, -3.0105444 51.1267718, -3.0100646 51.1264918)",,,,,,,
