osmid,name,highway,oneway,reversed,length,lanes,ref,maxspeed,geometry
56995053,Cock Hill Lane,residential,False,True,84.146,,,,"LINESTRING (-1.0219511 53.427146, -1.0207449 53.4269091)"
307629217,Great North Road,trunk,False,False,135.826,2,A638,30 mph,"LINESTRING (-1.0219511 53.427146, -1.0218129 53.4274688, -1.0214443 53.4283296)"
29779944,High Street,trunk,False,False,63.507000000000005,2,A638,30 mph,"LINESTRING (-1.0214443 53.4283296, -1.0213091 53.4287062, -1.021243 53.428888)"
307629217,Great North Road,trunk,False,True,135.826,2,A638,30 mph,"LINESTRING (-1.0214443 53.4283296, -1.0218129 53.4274688, -1.0219511 53.427146)"
332865497,Gainsborough Road,trunk,False,True,92.923,,A631,30 mph,"LINESTRING (-1.0214443 53.4283296, -1.0206253 53.428101, -1.0201742 53.4279751)"
48231671,High Street,trunk,False,False,38.436,2,A638,30 mph,"LINESTRING (-1.0202293 53.4310344, -1.0201684 53.4311536, -1.0201538 53.4312231, -1.020153 53.4312859, -1.0201627 53.4313311, -1.020183 53.431372)"
48231671,High Street,trunk,False,True,43.638999999999996,2,A638,30 mph,"LINESTRING (-1.0202293 53.4310344, -1.0202801 53.4309439, -1.0203417 53.4308341, -1.020389 53.4307512, -1.0204397 53.4306625)"
29779999,Doncaster Road,trunk,False,False,154.077,2,A638,30 mph,"LINESTRING (-1.020183 53.431372, -1.0202203 53.4314191, -1.0202951 53.431485, -1.0203996 53.4315669, -1.0207622 53.4318191, -1.0213624 53.4322253, -1.0214377 53.432287, -1.0215319 53.4323443, -1.021633 53.4324497)"
48231671,High Street,trunk,False,True,38.436,2,A638,30 mph,"LINESTRING (-1.020183 53.431372, -1.0201627 53.4313311, -1.020153 53.4312859, -1.0201538 53.4312231, -1.0201684 53.4311536, -1.0202293 53.4310344)"
62280170,Station Road,primary,False,True,43.738,,A614,30 mph,"LINESTRING (-1.020183 53.431372, -1.0199609 53.4314072, -1.0197344 53.431429, -1.0195409 53.4314613)"
21050394,Top Street,residential,False,False,46.196999999999996,,,,"LINESTRING (-1.021633 53.4324497, -1.0217064 53.4324233, -1.0217912 53.432387, -1.021871 53.4323394, -1.0218893 53.4323083, -1.0219263 53.4321391, -1.0219323 53.432108)"
"[307629203, 29779999]",Doncaster Road,trunk,False,False,153.177,2,A638,"['40 mph', '30 mph']","LINESTRING (-1.021633 53.4324497, -1.0216978 53.4325562, -1.0217245 53.4326254, -1.0217303 53.4326998, -1.0216155 53.4332439, -1.0215837 53.433407, -1.0215246 53.4336203, -1.0215008 53.4338098)"
29779999,Doncaster Road,trunk,False,True,154.077,2,A638,30 mph,"LINESTRING (-1.021633 53.4324497, -1.0215319 53.4323443, -1.0214377 53.432287, -1.0213624 53.4322253, -1.0207622 53.4318191, -1.0203996 53.4315669, -1.0202951 53.431485, -1.0202203 53.4314191, -1.020183 53.431372)"
13793119,Martin Lane,residential,False,False,131.078,,,,"LINESTRING (-1.0215008 53.4338098, -1.0228843 53.4339348, -1.0234545 53.433996)"
307629203,Doncaster Road,trunk,False,False,164.858,2,A638,40 mph,"LINESTRING (-1.0215008 53.4338098, -1.0213158 53.4346339, -1.0212458 53.4349974, -1.0211842 53.4352803)"
"[307629203, 29779999]",Doncaster Road,trunk,False,True,153.17700000000002,2,A638,"['40 mph', '30 mph']","LINESTRING (-1.0215008 53.4338098, -1.0215246 53.4336203, -1.0215837 53.433407, -1.0216155 53.4332439, -1.0217303 53.4326998, -1.0217245 53.4326254, -1.0216978 53.4325562, -1.021633 53.4324497)"
29779373,Church Street,residential,False,True,124.419,,,,"LINESTRING (-1.0201742 53.4279751, -1.0207449 53.4269091)"
48231677,Church Street,residential,False,True,60.465999999999994,,,,"LINESTRING (-1.0201742 53.4279751, -1.0198724 53.4284085, -1.0197892 53.4284642)"
332865497,Gainsborough Road,trunk,False,False,92.923,,A631,30 mph,"LINESTRING (-1.0201742 53.4279751, -1.0206253 53.428101, -1.0214443 53.4283296)"
332865497,Gainsborough Road,trunk,False,True,64.605,,A631,30 mph,"LINESTRING (-1.0201742 53.4279751, -1.0197438 53.4278609, -1.0195772 53.427822, -1.0192746 53.4277513)"
24899619,Station Road,primary_link,True,False,66.4,,A614,30 mph,"LINESTRING (-1.0195409 53.4314613, -1.0196923 53.4313774, -1.0198141 53.4313288, -1.0199302 53.4312686, -1.0200018 53.4312222, -1.0201206 53.431134, -1.0202293 53.4310344)"
62280170,Station Road,primary,False,False,43.738,,A614,30 mph,"LINESTRING (-1.0195409 53.4314613, -1.0197344 53.431429, -1.0199609 53.4314072, -1.020183 53.431372)"
62280170,Station Road,primary,False,True,85.462,,A614,30 mph,"LINESTRING (-1.0195409 53.4314613, -1.0193446 53.4315028, -1.0190844 53.4315775, -1.0190051 53.4316003, -1.0188362 53.4316657, -1.0186759 53.4317392, -1.0185382 53.4318136, -1.0184573 53.4318625)"
13793119,Martin Lane,residential,False,True,98.124,,,,"LINESTRING (-1.027971 53.4345705, -1.0273511 53.4344533, -1.0266409 53.4343286, -1.0265518 53.4343192)"
