osmid,highway,maxspeed,junction,oneway,reversed,length,geometry,ref,name
"[19912868, 79059367]",residential,,,False,True,173.623,"LINESTRING (-4.6864409 55.7578718, -4.6862406 55.757665, -4.6861835 55.7576061, -4.686162 55.7574069, -4.68628 55.7569903, -4.6864195 55.7566462, -4.6863887 55.7565904, -4.6862693 55.7563746)",,"['Townhead', 'Milton Road']"
19914629,residential,,,False,True,130.202,"LINESTRING (-4.688225 55.7515166, -4.6881743 55.7515128, -4.6874916 55.7514616, -4.6871325 55.7514485, -4.6866927 55.7514325, -4.6861527 55.7514255)",,Avils Hill
19914631,residential,,,False,False,88.084,"LINESTRING (-4.688225 55.7515166, -4.6881217 55.7518041, -4.6880335 55.7520449, -4.687966 55.752295)",,
19914631,residential,,,False,True,41.175,"LINESTRING (-4.688225 55.7515166, -4.688273 55.7514369, -4.6885005 55.751181)",,
633980273,residential,,,False,True,329.694,"LINESTRING (-4.6795208 55.7564047, -4.6792526 55.7561512, -4.6792741 55.7559218, -4.6793814 55.7556501, -4.6793455 55.7550662, -4.6793407 55.7549651, -4.6793331 55.7547128, -4.6791104 55.7545739, -4.6790646 55.7544557, -4.6790595 55.7543641, -4.6794039 55.7535627)",,Paddockholm Road
19914636,residential,,,False,True,74.354,"LINESTRING (-4.6817733 55.7515643, -4.68296 55.7515311)",,Riverside Road
79058996,residential,,,False,False,65.22800000000001,"LINESTRING (-4.6817733 55.7515643, -4.6818484 55.7512201, -4.6817152 55.7509923)",,Knoxville Road
"[79058996, 79058997]",residential,,,False,True,140.238,"LINESTRING (-4.6817733 55.7515643, -4.6816683 55.7523267, -4.6820709 55.752544, -4.682305 55.7526704)",,"['Knoxville Road', 'Mill Road']"
76832513,residential,,,False,False,15.628,"LINESTRING (-4.6885005 55.751181, -4.6883078 55.7510916)",,Bathville Road
19914631,residential,,,False,False,41.175,"LINESTRING (-4.6885005 55.751181, -4.688273 55.7514369, -4.688225 55.7515166)",,
76832513,residential,,,False,True,103.378,"LINESTRING (-4.6885005 55.751181, -4.6896106 55.7514923, -4.689913 55.7515771, -4.6899765 55.7515983)",,Bathville Road
59535193,primary,30 mph,,True,False,26.459,"LINESTRING (-4.6854847 55.7558786, -4.6851957 55.7557049)",A760,Bridge Street
80295142,primary,30 mph,,False,False,82.75,"LINESTRING (-4.6854847 55.7558786, -4.6855457 55.7561028, -4.6856473 55.7562218, -4.6858709 55.7563041, -4.6862693 55.7563746)",A760,Bridge Street
82744,primary,30 mph,roundabout,True,False,10.341999999999999,"LINESTRING (-4.6851957 55.7557049, -4.6851149 55.7556989, -4.685032 55.7556921)",,
79059392,primary,30 mph,,False,True,9.12,"LINESTRING (-4.6845478 55.755809, -4.6844381 55.755863)",A760,Bridgend
80295139,primary,30 mph,,True,False,36.394,"LINESTRING (-4.6845478 55.755809, -4.6847847 55.7556503, -4.6849383 55.755567)",A760,Bridgend
82744,primary,30 mph,roundabout,True,False,15.834999999999997,"LINESTRING (-4.685032 55.7556921, -4.6849652 55.7556513, -4.6849386 55.75561, -4.6849383 55.755567)",,
59535194,primary,30 mph,,True,False,32.981,"LINESTRING (-4.685032 55.7556921, -4.6848107 55.75575, -4.6845478 55.755809)",A760,Bridgend
5208621,residential,,,False,False,34.174,"LINESTRING (-4.6849857 55.7555213, -4.684817 55.755229)",,Garnock Street
82744,primary,30 mph,roundabout,True,False,23.503999999999998,"LINESTRING (-4.6849857 55.7555213, -4.6850071 55.7555131, -4.6850556 55.7555026, -4.6851221 55.7555015, -4.6852251 55.7554998, -4.685289 55.7555151, -4.6853378 55.7555335)",,
82744,primary,30 mph,roundabout,True,False,10.015,"LINESTRING (-4.6853378 55.7555335, -4.6853718 55.7555622, -4.685385 55.7555937, -4.6853794 55.7556167)",,
1028086060,secondary,,,False,True,106.67399999999999,"LINESTRING (-4.6853378 55.7555335, -4.6853909 55.7555005, -4.6854461 55.7554551, -4.6855239 55.755252, -4.6855896 55.754601)",B780,Main Street
76832489,residential,,,False,True,107.214,"LINESTRING (-4.6861385 55.7525556, -4.6878418 55.7526597)",,Walker Street
79058879,secondary,,,False,False,163.782,"LINESTRING (-4.6861385 55.7525556, -4.6861122 55.7527312, -4.6860752 55.7528488, -4.6857725 55.7536281, -4.6857315 55.7537598, -4.6856878 55.7539074, -4.6856786 55.7540035)",B780,Newton Street
79058879,secondary,,,False,True,125.70299999999999,"LINESTRING (-4.6861385 55.7525556, -4.686167 55.7521547, -4.6861601 55.7516932, -4.6861589 55.7516521, -4.6861527 55.7514255)",B780,Newton Street
59535196,residential,,,False,True,96.481,"LINESTRING (-4.6796761 55.7565947, -4.6800928 55.7568734, -4.6806103 55.7572841)",,
4413117,primary,30 mph,,False,False,5.977,"LINESTRING (-4.680525 55.7573083, -4.6806103 55.7572841)",A760,Stoneyholm Road
4413117,primary,30 mph,,False,True,46.575,"LINESTRING (-4.680525 55.7573083, -4.6803102 55.7573827, -4.6798487 55.7574789)",A760,Stoneyholm Road
5211709,residential,,,False,False,85.518,"LINESTRING (-4.680525 55.7573083, -4.6808026 55.7577055, -4.6809512 55.7580374)",,Dipple Road
4413117,primary,30 mph,,False,True,5.977,"LINESTRING (-4.6806103 55.7572841, -4.680525 55.7573083)",A760,Stoneyholm Road
4413117,primary,30 mph,,False,False,64.849,"LINESTRING (-4.6806103 55.7572841, -4.6812205 55.7570673, -4.6814885 55.7569744)",A760,Stoneyholm Road
59535196,residential,,,False,False,96.481,"LINESTRING (-4.6806103 55.7572841, -4.6800928 55.7568734, -4.6796761 55.7565947)",,
4413117,primary,30 mph,,False,False,50.184,"LINESTRING (-4.6814885 55.7569744, -4.6821494 55.7567187)",A760,Stoneyholm Road
4413117,primary,30 mph,,False,True,64.849,"LINESTRING (-4.6814885 55.7569744, -4.6812205 55.7570673, -4.6806103 55.7572841)",A760,Stoneyholm Road
59535197,unclassified,,,False,False,169.983,"LINESTRING (-4.6814885 55.7569744, -4.6808286 55.7561494, -4.6803735 55.7555804)",,Dean Road
59535197,unclassified,,,False,True,169.983,"LINESTRING (-4.6803735 55.7555804, -4.6808286 55.7561494, -4.6814885 55.7569744)",,Dean Road
76832462,primary,30 mph,,False,False,33.082,"LINESTRING (-4.6879533 55.7556605, -4.688395 55.755497)",A760,Cochrane Street
76832502,primary,30 mph,,False,True,131.939,"LINESTRING (-4.6879533 55.7556605, -4.6862693 55.7563746)",A760,School Wynd
77889439,unclassified,,,False,False,50.265,"LINESTRING (-4.6879533 55.7556605, -4.6884036 55.7559198, -4.6885444 55.7559614)",,School Road
76832473,unclassified,,,False,False,133.103,"LINESTRING (-4.6794039 55.7535627, -4.6801109 55.7537181, -4.6803148 55.7538871, -4.6805937 55.7544305)",,
633980273,residential,,,False,False,329.694,"LINESTRING (-4.6794039 55.7535627, -4.6790595 55.7543641, -4.6790646 55.7544557, -4.6791104 55.7545739, -4.6793331 55.7547128, -4.6793407 55.7549651, -4.6793455 55.7550662, -4.6793814 55.7556501, -4.6792741 55.7559218, -4.6792526 55.7561512, -4.6795208 55.7564047)",,Paddockholm Road
633980273,residential,,,False,True,362.544,"LINESTRING (-4.6794039 55.7535627, -4.6794565 55.7534403, -4.6797096 55.7532162, -4.6798856 55.752909, -4.6801109 55.7520577, -4.6806903 55.7510976, -4.6808601 55.750922, -4.681001 55.7508084, -4.6811614 55.7507412, -4.6814279 55.7506654, -4.6815111 55.7506417)",,Paddockholm Road
76832473,unclassified,,,False,True,133.103,"LINESTRING (-4.6805937 55.7544305, -4.6803148 55.7538871, -4.6801109 55.7537181, -4.6794039 55.7535627)",,
76832475,unclassified,,,False,True,46.303,"LINESTRING (-4.6817846 55.7563564, -4.6821494 55.7567187)",,
76832478,residential,,,False,False,84.883,"LINESTRING (-4.6786304 55.7568213, -4.6790248 55.7575517)",,
4413117,primary,30 mph,,False,False,52.182,"LINESTRING (-4.6790248 55.7575517, -4.6798487 55.7574789)",A760,Stoneyholm Road
76832478,residential,,,False,True,84.883,"LINESTRING (-4.6790248 55.7575517, -4.6786304 55.7568213)",,
19914631,residential,,,False,True,25.938,"LINESTRING (-4.6878418 55.7526597, -4.6879225 55.7524309)",,
76832489,residential,,,False,False,107.214,"LINESTRING (-4.6878418 55.7526597, -4.6861385 55.7525556)",,Walker Street
79058878,residential,,,False,False,94.324,"LINESTRING (-4.6878418 55.7526597, -4.6877391 55.753506)",,Parkhouse Drive
79058878,residential,,,False,True,94.324,"LINESTRING (-4.6877391 55.753506, -4.6878418 55.7526597)",,Parkhouse Drive
79058956,residential,,,False,True,12.224,"LINESTRING (-4.6877391 55.753506, -4.687552 55.7535376)",,Bankfaulds Avenue
"[76832513, 79058956]",residential,,,False,False,151.259,"LINESTRING (-4.6877391 55.753506, -4.6889531 55.7533135, -4.6891983 55.7532411, -4.6895523 55.7527883)",,"['Bathville Road', 'Bankfaulds Avenue']"
79058997,residential,,,False,True,23.854,"LINESTRING (-4.682305 55.7526704, -4.6825801 55.7528189)",,Mill Road
76833039,residential,,,False,True,61.123000000000005,"LINESTRING (-4.682305 55.7526704, -4.6820636 55.7528064, -4.6817417 55.7529452, -4.6815435 55.7530105)",,Ladeside Gardens
"[79058996, 79058997]",residential,,,False,False,140.238,"LINESTRING (-4.682305 55.7526704, -4.6820709 55.752544, -4.6816683 55.7523267, -4.6817733 55.7515643)",,"['Knoxville Road', 'Mill Road']"
79059392,primary,30 mph,,False,False,9.12,"LINESTRING (-4.6844381 55.755863, -4.6845478 55.755809)",A760,Bridgend
77887822,residential,,,False,False,199.95499999999998,"LINESTRING (-4.6844381 55.755863, -4.6847314 55.7560395, -4.6843052 55.7573151, -4.6842594 55.7574522, -4.6841521 55.7575549)",,Muirend Street
79059392,primary,30 mph,,False,True,172.01999999999998,"LINESTRING (-4.6844381 55.755863, -4.6839842 55.7560448, -4.683571 55.7562025, -4.6834298 55.7562498, -4.6829227 55.7564194, -4.6821494 55.7567187)",A760,Bridgend
77887822,residential,,,False,True,199.95499999999998,"LINESTRING (-4.6841521 55.7575549, -4.6842594 55.7574522, -4.6843052 55.7573151, -4.6847314 55.7560395, -4.6844381 55.755863)",,Muirend Street
76832462,primary,30 mph,,False,True,141.574,"LINESTRING (-4.6904521 55.7549676, -4.6891431 55.755296, -4.6887143 55.7554036, -4.688395 55.755497)",A760,Cochrane Street
77889400,residential,,,False,True,86.139,"LINESTRING (-4.6904521 55.7549676, -4.6906323 55.7551339, -4.6911258 55.7554841, -4.6909434 55.7555686)",,Rosebery Court
79059375,primary,30 mph,,False,False,116.42,"LINESTRING (-4.6904521 55.7549676, -4.6907679 55.7548884, -4.6921651 55.7545591)",A760,Largs Road
77889400,residential,,,False,False,86.139,"LINESTRING (-4.6909434 55.7555686, -4.6911258 55.7554841, -4.6906323 55.7551339, -4.6904521 55.7549676)",,Rosebery Court
77889434,unclassified,,,False,False,61.084,"LINESTRING (-4.6830041 55.7510765, -4.6839802 55.7510765)",,Weir Place
77889434,unclassified,,,False,True,61.084,"LINESTRING (-4.6839802 55.7510765, -4.6830041 55.7510765)",,Weir Place
19914636,residential,,,False,False,104.606,"LINESTRING (-4.6839802 55.7510765, -4.6839733 55.7514056, -4.6837802 55.7515082, -4.68296 55.7515311)",,Riverside Road
77889436,residential,,,False,False,46.538,"LINESTRING (-4.6820385 55.7506478, -4.6819419 55.7509075, -4.6817152 55.7509923)",,
79058996,residential,,,False,False,41.024,"LINESTRING (-4.6817152 55.7509923, -4.6815111 55.7506417)",,Knoxville Road
77889436,residential,,,False,True,46.538,"LINESTRING (-4.6817152 55.7509923, -4.6819419 55.7509075, -4.6820385 55.7506478)",,
79058996,residential,,,False,True,65.22800000000001,"LINESTRING (-4.6817152 55.7509923, -4.6818484 55.7512201, -4.6817733 55.7515643)",,Knoxville Road
77889438,residential,,,False,False,92.744,"LINESTRING (-4.6852893 55.7581284, -4.6857292 55.7582008, -4.685976 55.7582008, -4.6860511 55.7580559, -4.6864409 55.7578718)",,Milton Park
19914631,residential,,,False,False,15.355,"LINESTRING (-4.687966 55.752295, -4.6879225 55.7524309)",,
19914631,residential,,,False,True,88.084,"LINESTRING (-4.687966 55.752295, -4.6880335 55.7520449, -4.6881217 55.7518041, -4.688225 55.7515166)",,
79058877,residential,,,False,True,62.80500000000001,"LINESTRING (-4.687966 55.752295, -4.6879052 55.7522891, -4.6874965 55.7522496, -4.6874491 55.7522585, -4.6874141 55.7522852, -4.68734 55.7525169)",,Garnock Court
79058950,residential,,,False,False,60.03,"LINESTRING (-4.686451 55.7537035, -4.6866012 55.7531703)",,Bankfaulds Court
79058956,residential,,,False,False,71.322,"LINESTRING (-4.686451 55.7537035, -4.687552 55.7535376)",,Bankfaulds Avenue
"[79062266, 79058956]",residential,,,False,True,82.31400000000001,"LINESTRING (-4.686451 55.7537035, -4.6861866 55.7537468, -4.6861222 55.753799, -4.6861399 55.7538586, -4.6867944 55.7541364)",,"['Bankfaulds Avenue', 'Montgomerieston Street']"
79058950,residential,,,False,True,60.03,"LINESTRING (-4.6866012 55.7531703, -4.686451 55.7537035)",,Bankfaulds Court
79058879,secondary,,,False,True,163.782,"LINESTRING (-4.6856786 55.7540035, -4.6856878 55.7539074, -4.6857315 55.7537598, -4.6857725 55.7536281, -4.6860752 55.7528488, -4.6861122 55.7527312, -4.6861385 55.7525556)",B780,Newton Street
79058951,residential,,,False,True,39.028000000000006,"LINESTRING (-4.6856786 55.7540035, -4.6859682 55.7541266, -4.6861348 55.7542395)",,Craighouse Square
79058955,secondary,,,False,False,66.688,"LINESTRING (-4.6856786 55.7540035, -4.6855976 55.754484, -4.6855896 55.754601)",B780,Main Street
79058952,residential,,,False,False,43.111,"LINESTRING (-4.6845842 55.7528986, -4.6841513 55.7532002)",,Mill Court
79058952,residential,,,False,True,37.593,"LINESTRING (-4.6837738 55.7534632, -4.6841513 55.7532002)",,Mill Court
79058997,residential,,,False,False,103.501,"LINESTRING (-4.6837738 55.7534632, -4.6825801 55.7528189)",,Mill Road
"[5208621, 79058997]",residential,,,False,True,85.657,"LINESTRING (-4.6837738 55.7534632, -4.6841393 55.7536605, -4.6844561 55.7539475, -4.6844952 55.7540933)",,"['Garnock Street', 'Mill Road']"
79058953,residential,,,False,False,45.285,"LINESTRING (-4.6825537 55.7524971, -4.6827818 55.7527175, -4.6825801 55.7528189)",,Connell Court
79058997,residential,,,False,False,23.854,"LINESTRING (-4.6825801 55.7528189, -4.682305 55.7526704)",,Mill Road
79058997,residential,,,False,True,103.501,"LINESTRING (-4.6825801 55.7528189, -4.6837738 55.7534632)",,Mill Road
79058953,residential,,,False,True,45.285,"LINESTRING (-4.6825801 55.7528189, -4.6827818 55.7527175, -4.6825537 55.7524971)",,Connell Court
76832537,secondary,,,False,False,13.466,"LINESTRING (-4.6861527 55.7513044, -4.6861527 55.7514255)",B780,Avils Place
79059005,residential,,,False,True,120.66700000000002,"LINESTRING (-4.6861527 55.7513044, -4.6858657 55.7513134, -4.6857218 55.7513211, -4.6855441 55.7513498, -4.6854236 55.7514068, -4.6853339 55.7514627, -4.6852923 55.7515079, -4.6852512 55.7515566, -4.685228 55.7516073, -4.6852144 55.7516599, -4.6852047 55.7517081, -4.6852279 55.7520231)",,Dennyholm Wynd
79059005,residential,,,False,False,159.235,"LINESTRING (-4.6853755 55.7534344, -4.6853031 55.7532307, -4.6852387 55.7530194, -4.6852923 55.7527356, -4.6853396 55.7525987, -4.6853674 55.7525183, -4.68527 55.7522573, -4.6852287 55.752138, -4.6852279 55.7520231)",,Dennyholm Wynd
80417198,residential,,,False,True,27.361,"LINESTRING (-4.6852279 55.7520231, -4.6847907 55.7520257)",,
79059005,residential,,,False,False,120.667,"LINESTRING (-4.6852279 55.7520231, -4.6852047 55.7517081, -4.6852144 55.7516599, -4.685228 55.7516073, -4.6852512 55.7515566, -4.6852923 55.7515079, -4.6853339 55.7514627, -4.6854236 55.7514068, -4.6855441 55.7513498, -4.6857218 55.7513211, -4.6858657 55.7513134, -4.6861527 55.7513044)",,Dennyholm Wynd
79059005,residential,,,False,True,159.23499999999999,"LINESTRING (-4.6852279 55.7520231, -4.6852287 55.752138, -4.68527 55.7522573, -4.6853674 55.7525183, -4.6853396 55.7525987, -4.6852923 55.7527356, -4.6852387 55.7530194, -4.6853031 55.7532307, -4.6853755 55.7534344)",,Dennyholm Wynd
79059366,residential,,,False,False,77.759,"LINESTRING (-4.6822131 55.7584349, -4.6819557 55.7579701, -4.6817645 55.7577869)",,Dipple Court
79059396,residential,,,False,True,12.44,"LINESTRING (-4.6817645 55.7577869, -4.6819342 55.7577286)",,Dipple Court
79059366,residential,,,False,True,77.759,"LINESTRING (-4.6817645 55.7577869, -4.6819557 55.7579701, -4.6822131 55.7584349)",,Dipple Court
79059396,residential,,,False,False,58.101,"LINESTRING (-4.6817645 55.7577869, -4.6813012 55.7579459, -4.6809512 55.7580374)",,Dipple Court
79059373,residential,,,False,False,75.625,"LINESTRING (-4.6890903 55.7565151, -4.6885646 55.7562314, -4.6885444 55.7559614)",,Ladyland
77889439,unclassified,,,False,True,50.265,"LINESTRING (-4.6885444 55.7559614, -4.6884036 55.7559198, -4.6879533 55.7556605)",,School Road
79059373,residential,,,False,True,75.625,"LINESTRING (-4.6885444 55.7559614, -4.6885646 55.7562314, -4.6890903 55.7565151)",,Ladyland
79059408,residential,,,False,False,34.559,"LINESTRING (-4.6878249 55.7549211, -4.6875561 55.7546496)",,Glasgow Street
79059408,residential,,,False,True,73.303,"LINESTRING (-4.6878249 55.7549211, -4.688395 55.755497)",,Glasgow Street
79059387,residential,,,False,False,116.32,"LINESTRING (-4.6878249 55.7549211, -4.6875668 55.7549816, -4.6873952 55.7551627, -4.6871591 55.7553258, -4.6869446 55.7553801, -4.6868051 55.7553861, -4.6865154 55.7551809)",,Paduff Place
79059387,residential,,,False,True,116.32,"LINESTRING (-4.6865154 55.7551809, -4.6868051 55.7553861, -4.6869446 55.7553801, -4.6871591 55.7553258, -4.6873952 55.7551627, -4.6875668 55.7549816, -4.6878249 55.7549211)",,Paduff Place
79059390,residential,,,False,False,99.985,"LINESTRING (-4.6860541 55.7555431, -4.6861077 55.7551688, -4.6862579 55.7550299, -4.6863682 55.7546742)",,
79059390,residential,,,False,True,99.985,"LINESTRING (-4.6863682 55.7546742, -4.6862579 55.7550299, -4.6861077 55.7551688, -4.6860541 55.7555431)",,
79059413,residential,,,False,True,76.155,"LINESTRING (-4.6863682 55.7546742, -4.6867193 55.7547341, -4.6875561 55.7546496)",,Bank Street
1028086059,residential,,,False,False,49.760000000000005,"LINESTRING (-4.6863682 55.7546742, -4.6860112 55.7546133, -4.6855896 55.754601)",,Bank Street
79059394,residential,,,False,False,90.569,"LINESTRING (-4.6802032 55.7582686, -4.6798487 55.7574789)",,Steven Place
4413117,primary,30 mph,,False,True,52.182,"LINESTRING (-4.6798487 55.7574789, -4.6790248 55.7575517)",A760,Stoneyholm Road
79059394,residential,,,False,True,90.569,"LINESTRING (-4.6798487 55.7574789, -4.6802032 55.7582686)",,Steven Place
4413117,primary,30 mph,,False,False,46.575,"LINESTRING (-4.6798487 55.7574789, -4.6803102 55.7573827, -4.680525 55.7573083)",A760,Stoneyholm Road
79059396,residential,,,False,False,12.44,"LINESTRING (-4.6819342 55.7577286, -4.6817645 55.7577869)",,Dipple Court
5211709,residential,,,False,True,85.518,"LINESTRING (-4.6809512 55.7580374, -4.6808026 55.7577055, -4.680525 55.7573083)",,Dipple Road
79059396,residential,,,False,True,58.101,"LINESTRING (-4.6809512 55.7580374, -4.6813012 55.7579459, -4.6817645 55.7577869)",,Dipple Court
79058955,secondary,,,False,True,66.688,"LINESTRING (-4.6855896 55.754601, -4.6855976 55.754484, -4.6856786 55.7540035)",B780,Main Street
1028086059,residential,,,False,True,49.760000000000005,"LINESTRING (-4.6855896 55.754601, -4.6860112 55.7546133, -4.6863682 55.7546742)",,Bank Street
1028086060,secondary,,,False,False,106.674,"LINESTRING (-4.6855896 55.754601, -4.6855239 55.755252, -4.6854461 55.7554551, -4.6853909 55.7555005, -4.6853378 55.7555335)",B780,Main Street
76832462,primary,30 mph,,False,True,33.082,"LINESTRING (-4.688395 55.755497, -4.6879533 55.7556605)",A760,Cochrane Street
79059408,residential,,,False,False,73.303,"LINESTRING (-4.688395 55.755497, -4.6878249 55.7549211)",,Glasgow Street
76832462,primary,30 mph,,False,False,141.574,"LINESTRING (-4.688395 55.755497, -4.6887143 55.7554036, -4.6891431 55.755296, -4.6904521 55.7549676)",A760,Cochrane Street
79059408,residential,,,False,True,34.559,"LINESTRING (-4.6875561 55.7546496, -4.6878249 55.7549211)",,Glasgow Street
79059413,residential,,,False,False,76.155,"LINESTRING (-4.6875561 55.7546496, -4.6867193 55.7547341, -4.6863682 55.7546742)",,Bank Street
79059413,residential,,,False,True,93.842,"LINESTRING (-4.6875561 55.7546496, -4.6881033 55.7545892, -4.6885753 55.755048)",,Bank Street
79059413,residential,,,False,False,93.842,"LINESTRING (-4.6885753 55.755048, -4.6881033 55.7545892, -4.6875561 55.7546496)",,Bank Street
79058956,residential,,,False,False,12.224,"LINESTRING (-4.687552 55.7535376, -4.6877391 55.753506)",,Bankfaulds Avenue
79058956,residential,,,False,True,71.322,"LINESTRING (-4.687552 55.7535376, -4.686451 55.7537035)",,Bankfaulds Avenue
79062267,residential,,,False,True,60.6,"LINESTRING (-4.687552 55.7535376, -4.6882642 55.7539069)",,Montgomerieston Place
"[79062266, 79058956]",residential,,,False,False,82.314,"LINESTRING (-4.6867944 55.7541364, -4.6861399 55.7538586, -4.6861222 55.753799, -4.6861866 55.7537468, -4.686451 55.7537035)",,"['Bankfaulds Avenue', 'Montgomerieston Street']"
79062267,residential,,,False,False,60.6,"LINESTRING (-4.6882642 55.7539069, -4.687552 55.7535376)",,Montgomerieston Place
79058952,residential,,,False,False,37.593,"LINESTRING (-4.6841513 55.7532002, -4.6837738 55.7534632)",,Mill Court
79058952,residential,,,False,True,43.111,"LINESTRING (-4.6841513 55.7532002, -4.6845842 55.7528986)",,Mill Court
80417197,residential,,,False,True,32.249,"LINESTRING (-4.6841513 55.7532002, -4.6837822 55.7529978)",,
80417197,residential,,,False,False,32.249,"LINESTRING (-4.6837822 55.7529978, -4.6841513 55.7532002)",,
80417198,residential,,,False,False,27.361,"LINESTRING (-4.6847907 55.7520257, -4.6852279 55.7520231)",,
79059375,primary,30 mph,,False,True,116.42,"LINESTRING (-4.6921651 55.7545591, -4.6907679 55.7548884, -4.6904521 55.7549676)",A760,Largs Road
103821568,residential,,,False,True,122.226,"LINESTRING (-4.6921651 55.7545591, -4.6919781 55.7543258, -4.6917707 55.7541473, -4.6913764 55.753962, -4.6910053 55.753894, -4.6907911 55.7538807)",,Jennings Gardens
76833039,residential,,,False,False,18.07,"LINESTRING (-4.6812943 55.7530926, -4.6815435 55.7530105)",,Ladeside Gardens
76833039,residential,,,False,True,92.233,"LINESTRING (-4.6812943 55.7530926, -4.6811199 55.7531778, -4.6810019 55.7532864, -4.6809697 55.7534193, -4.6810341 55.7535521, -4.6811468 55.7536487, -4.6813023 55.7537091, -4.681433 55.7537366)",,Ladeside Gardens
252391151,residential,,,False,True,69.78399999999999,"LINESTRING (-4.6812943 55.7530926, -4.681474 55.7531747, -4.6816403 55.7532442, -4.6819031 55.7533166, -4.682225 55.7534344)",,
252391151,residential,,,False,False,69.78399999999999,"LINESTRING (-4.682225 55.7534344, -4.6819031 55.7533166, -4.6816403 55.7532442, -4.681474 55.7531747, -4.6812943 55.7530926)",,
252391172,residential,,,False,True,14.422,"LINESTRING (-4.6814203 55.7538661, -4.681433 55.7537366)",,
