osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,bridge,access
118442861,,Riverdale Gardens,residential,,False,False,67.93700000000001,"LINESTRING (-1.6909179 53.9084318, -1.690864 53.9084762, -1.6908453 53.9084915, -1.6906981 53.9085665, -1.6900191 53.9087038)",,,
4007577,,North Avenue,residential,,False,False,122.054,"LINESTRING (-1.690231 53.9074857, -1.6894597 53.9064865)",,,
118442860,,Wharfedale Court,residential,,False,True,59.735,"LINESTRING (-1.690231 53.9074857, -1.6893907 53.9076944)",,,
4007577,,North Avenue,residential,,False,True,114.41999999999999,"LINESTRING (-1.690231 53.9074857, -1.6905892 53.9079744, -1.6909179 53.9084318)",,,
118447172,,Mill Lane,residential,,False,False,102.318,"LINESTRING (-1.6946705 53.9081518, -1.6946473 53.9081869, -1.6945973 53.9082624, -1.6945586 53.908317, -1.6945043 53.9083675, -1.6943499 53.908507, -1.6942068 53.9086004, -1.6937605 53.9088887)",,,
118447174,,Bridge Street,secondary,20 mph,False,False,116.59,"LINESTRING (-1.6946705 53.9081518, -1.6946462 53.9081106, -1.6945396 53.90793, -1.6945163 53.9078905, -1.6944249 53.9077657, -1.6943295 53.9076354, -1.6941798 53.9074352, -1.6941118 53.9073007, -1.6940561 53.9071698)",B6451,,
"[125913192, 125913849, 118447174, 118447175]",,Bridge Street,secondary,"['20 mph', '30 mph']",False,True,193.493,"LINESTRING (-1.6946705 53.9081518, -1.6947683 53.9082461, -1.6955363 53.9088141, -1.6956455 53.9089013, -1.6959 53.9090732, -1.696012 53.9091352, -1.6961406 53.9092159, -1.6963211 53.9093253, -1.6965675 53.9094815)",B6451,yes,
4445160,,Guycroft,residential,,False,False,113.52700000000002,"LINESTRING (-1.698678 53.9052491, -1.6985145 53.9051008, -1.6983248 53.9049273, -1.698139 53.90476, -1.6979946 53.9046289, -1.6978978 53.9045214, -1.6977696 53.9043805)",,,
1195613568,,Westgate,primary,30 mph,False,True,4.418,"LINESTRING (-1.6977696 53.9043805, -1.69771 53.9043991)",A659,,
4445160,,Guycroft,residential,,False,True,113.527,"LINESTRING (-1.6977696 53.9043805, -1.6978978 53.9045214, -1.6979946 53.9046289, -1.698139 53.90476, -1.6983248 53.9049273, -1.6985145 53.9051008, -1.698678 53.9052491)",,,
"[1195613568, 4015039]",,Westgate,primary,30 mph,False,False,186.469,"LINESTRING (-1.6977696 53.9043805, -1.6980789 53.9042888, -1.6982283 53.904247, -1.6984233 53.9042082, -1.6986152 53.9041885, -1.6987048 53.9041833, -1.6989449 53.9041667, -1.6989997 53.9041622, -1.6993985 53.9041462, -1.6995261 53.9041386, -1.6997344 53.9041222, -1.6998787 53.9041029, -1.7001096 53.904046, -1.7001737 53.9040226, -1.7002525 53.9039909, -1.7003379 53.9039386, -1.7004015 53.903881)",A659,,
4445186,,Queens Place,residential,,False,False,24.843,"LINESTRING (-1.6950673 53.9031328, -1.6946939 53.9031718)",,,
4445186,,Queens Place,residential,,False,False,20.346,"LINESTRING (-1.6946939 53.9031718, -1.6943865 53.9031979)",,,
4445186,,Queens Place,residential,,False,True,24.843,"LINESTRING (-1.6946939 53.9031718, -1.6950673 53.9031328)",,,
4445188,,Queens Place,residential,,False,True,40.802,"LINESTRING (-1.6946939 53.9031718, -1.6947861 53.9035347)",,,
4445186,,Queens Place,residential,,False,False,44.053,"LINESTRING (-1.6943865 53.9031979, -1.6937226 53.9032609)",,,
4445186,,Queens Place,residential,,False,True,20.346,"LINESTRING (-1.6943865 53.9031979, -1.6946939 53.9031718)",,,
4445189,,Queens Place,residential,,False,True,41.131,"LINESTRING (-1.6943865 53.9031979, -1.6944873 53.903563)",,,
4445188,,Queens Place,residential,,False,False,40.802,"LINESTRING (-1.6947861 53.9035347, -1.6946939 53.9031718)",,,
4445189,,Queens Place,residential,,False,False,41.131,"LINESTRING (-1.6944873 53.903563, -1.6943865 53.9031979)",,,
1174745888,,Station Road,residential,,False,False,16.223,"LINESTRING (-1.6935416 53.9026193, -1.6934978 53.9024757)",,,
4445207,,Whiteley Croft Road,residential,,False,True,121.89899999999999,"LINESTRING (-1.6935416 53.9026193, -1.6939248 53.9025762, -1.6944307 53.9025201, -1.6947338 53.902485, -1.6949452 53.9024562, -1.6952093 53.9024112, -1.6953582 53.9023858)",,,
"[1174745888, 3994484]",,Station Road,residential,,False,True,72.333,"LINESTRING (-1.6935416 53.9026193, -1.6935743 53.902729, -1.6936684 53.9030449, -1.6936947 53.9031334, -1.6937226 53.9032609)",,,
4445197,,Lea Croft,residential,,False,False,61.037,"LINESTRING (-1.6926666 53.9025637, -1.6924719 53.9020269)",,,
4445199,,Myers Croft,unclassified,,False,False,47.646,"LINESTRING (-1.6926666 53.9025637, -1.6919724 53.9026434, -1.6919526 53.9026452)",,,
4445199,,Myers Croft,unclassified,,False,True,55.325,"LINESTRING (-1.6926666 53.9025637, -1.6929828 53.9025306, -1.6934978 53.9024757)",,,
4445199,,Myers Croft,unclassified,,False,True,21.413,"LINESTRING (-1.6916309 53.9026793, -1.6919526 53.9026452)",,,
4445196,,Lea Croft,residential,,True,False,57.1,"LINESTRING (-1.6923237 53.9015652, -1.6924585 53.9016216, -1.6925235 53.9018502, -1.6925329 53.9019441, -1.6924719 53.9020269)",,,
"[4445201, 42728942]",,"['Myers Croft', 'Lea Croft']",residential,,False,True,184.962,"LINESTRING (-1.6923237 53.9015652, -1.6922719 53.9014614, -1.6921924 53.9014381, -1.6921098 53.9014375, -1.6918288 53.9014854, -1.6916812 53.9015106, -1.6916012 53.9015469, -1.6915598 53.9015881, -1.6915544 53.9016293, -1.6919526 53.9026452)",,,
4445197,,Lea Croft,residential,,False,True,61.037,"LINESTRING (-1.6924719 53.9020269, -1.6926666 53.9025637)",,,
4445198,,Lea Croft,residential,,True,False,56.452,"LINESTRING (-1.6924719 53.9020269, -1.6923796 53.9019629, -1.6923423 53.9019178, -1.692314 53.9018836, -1.6922416 53.9016468, -1.6923237 53.9015652)",,,
4445199,,Myers Croft,unclassified,,False,False,21.413,"LINESTRING (-1.6919526 53.9026452, -1.6916309 53.9026793)",,,
4445199,,Myers Croft,unclassified,,False,True,47.646,"LINESTRING (-1.6919526 53.9026452, -1.6919724 53.9026434, -1.6926666 53.9025637)",,,
"[4445201, 42728942]",,"['Myers Croft', 'Lea Croft']",residential,,False,False,184.96200000000002,"LINESTRING (-1.6919526 53.9026452, -1.6915544 53.9016293, -1.6915598 53.9015881, -1.6916012 53.9015469, -1.6916812 53.9015106, -1.6918288 53.9014854, -1.6921098 53.9014375, -1.6921924 53.9014381, -1.6922719 53.9014614, -1.6923237 53.9015652)",,,
4446433,,Mercury Row,unclassified,,False,False,68.267,"LINESTRING (-1.6940985 53.9043917, -1.6933902 53.9044651, -1.6933056 53.9044751, -1.6930746 53.9045054)",,,
"[988589120, 146902275]",2,Kirkgate,tertiary,"['20 mph', '30 mph']",False,False,144.815,"LINESTRING (-1.6940985 53.9043917, -1.6941072 53.9044302, -1.694113 53.9044559, -1.6941302 53.9045323, -1.6941767 53.9047367, -1.6942099 53.9048954, -1.6942199 53.9049442, -1.6942816 53.9052495, -1.6943068 53.9053821, -1.6943498 53.9055164, -1.6943665 53.9055798, -1.6943954 53.9056819)",,,
146902275,2,Kirkgate,tertiary,20 mph,False,True,32.762,"LINESTRING (-1.6940985 53.9043917, -1.6940725 53.9042852, -1.6940399 53.9042153, -1.6940023 53.9041734, -1.6939473 53.9041505, -1.6939063 53.9041374)",,,
4045653,,Cross Green,primary,20 mph,False,True,120.70599999999999,"LINESTRING (-1.6865648 53.9066196, -1.6870608 53.9064867, -1.6874056 53.9063936, -1.6876647 53.9063236, -1.6881549 53.9061896, -1.6882387 53.9061658)",A659,,
4470713,1,West View,residential,20 mph,False,False,47.845,"LINESTRING (-1.6874967 53.9057821, -1.6873507 53.9053605)",,,
118442914,,Crow Lane,unclassified,20 mph,False,False,42.412,"LINESTRING (-1.6874967 53.9057821, -1.6880165 53.9055547)",,,
4470713,1,West View,residential,20 mph,False,True,47.845,"LINESTRING (-1.6873507 53.9053605, -1.6874967 53.9057821)",,,
4525833,,Brogans Yard,residential,,False,False,83.436,"LINESTRING (-1.6870735 53.9041947, -1.6870605 53.9041679, -1.6867856 53.9034638)",,,
3994492,,Manor Square,primary,20 mph,False,True,16.157,"LINESTRING (-1.6945028 53.9058127, -1.6943954 53.9056819)",A659,,
"[1195613568, 3994493, 4470223]",,"['Westgate', 'Beech Hill']",primary,"['20 mph', '30 mph']",False,False,266.169,"LINESTRING (-1.6945028 53.9058127, -1.6947508 53.9057602, -1.6949194 53.9057246, -1.695166 53.9056611, -1.695351 53.9055931, -1.6953967 53.9055704, -1.6955732 53.905479, -1.6957501 53.9053592, -1.6960832 53.9051269, -1.6961779 53.9050749, -1.6963392 53.9049876, -1.6964306 53.9049369, -1.6967902 53.9047442, -1.6970009 53.9046512, -1.6971373 53.9045921, -1.6974159 53.9044912, -1.6975807 53.9044389, -1.69771 53.9043991)",A659,,
934983004,,Manor Square,secondary,20 mph,True,False,40.449,"LINESTRING (-1.6945028 53.9058127, -1.6945861 53.9059175, -1.6945972 53.905953, -1.6946172 53.906017, -1.6946108 53.9060614, -1.6945774 53.9061618)",B6451,,
4476841,,Granville Mount,residential,20 mph,False,False,55.696000000000005,"LINESTRING (-1.7006055 53.903577, -1.700189 53.9034701, -1.700042 53.9034343, -1.6999178 53.9033997, -1.6998436 53.9033607)",,,
392681150,,Piper Lane,primary,30 mph,False,True,36.384,"LINESTRING (-1.7006055 53.903577, -1.7005421 53.9036544, -1.7004015 53.903881)",A659,,
4476835,,Mount Pisgah,residential,,False,True,82.947,"LINESTRING (-1.6963266 53.9036055, -1.6967555 53.9042661, -1.6967943 53.9042973)",,,
1194709327,2,Burras Lane,tertiary,20 mph,False,False,48.628,"LINESTRING (-1.6963266 53.9036055, -1.6967185 53.9034732, -1.6969722 53.9033897)",,,
1194709327,2,Burras Lane,tertiary,20 mph,False,True,23.095,"LINESTRING (-1.6963266 53.9036055, -1.6962488 53.9036312, -1.6960107 53.9036975)",,,
4476835,,Mount Pisgah,residential,,False,False,82.947,"LINESTRING (-1.6967943 53.9042973, -1.6967555 53.9042661, -1.6963266 53.9036055)",,,
1194709327,2,Burras Lane,tertiary,20 mph,False,True,15.866,"LINESTRING (-1.6971806 53.903317, -1.6969722 53.9033897)",,,
120523089,,Well Hill,residential,,False,False,125.24600000000001,"LINESTRING (-1.6971806 53.903317, -1.6974945 53.9039956, -1.6975887 53.9041787, -1.69771 53.9043991)",,,
"[1195613569, 1194709327]",2,Burras Lane,tertiary,20 mph,False,False,30.333,"LINESTRING (-1.6971806 53.903317, -1.697217 53.9033032, -1.6973802 53.9032393, -1.6974851 53.9031947, -1.6975542 53.9031568)",,,
1195613568,,Westgate,primary,30 mph,False,False,4.418,"LINESTRING (-1.69771 53.9043991, -1.6977696 53.9043805)",A659,,
120523089,,Well Hill,residential,,False,True,125.24600000000001,"LINESTRING (-1.69771 53.9043991, -1.6975887 53.9041787, -1.6974945 53.9039956, -1.6971806 53.903317)",,,
"[1195613568, 3994493, 4470223]",,"['Westgate', 'Beech Hill']",primary,"['20 mph', '30 mph']",False,True,266.169,"LINESTRING (-1.69771 53.9043991, -1.6975807 53.9044389, -1.6974159 53.9044912, -1.6971373 53.9045921, -1.6970009 53.9046512, -1.6967902 53.9047442, -1.6964306 53.9049369, -1.6963392 53.9049876, -1.6961779 53.9050749, -1.6960832 53.9051269, -1.6957501 53.9053592, -1.6955732 53.905479, -1.6953967 53.9055704, -1.695351 53.9055931, -1.695166 53.9056611, -1.6949194 53.9057246, -1.6947508 53.9057602, -1.6945028 53.9058127)",A659,,
4476842,,Jennetts Crescent,residential,,False,False,47.553,"LINESTRING (-1.7009947 53.9027504, -1.7006733 53.9028623, -1.7003938 53.9029889)",,,
"[4515781, 4515782]",,"['Granville Terrace', 'Ash Grove']",residential,20 mph,False,False,133.396,"LINESTRING (-1.7009947 53.9027504, -1.7009128 53.9026501, -1.7006099 53.9022476, -1.7005117 53.9020602, -1.7002977 53.9016262)",,,
4515782,,Granville Terrace,residential,,False,True,56.123999999999995,"LINESTRING (-1.7009947 53.9027504, -1.7011458 53.9029571, -1.7011635 53.9029906, -1.7012037 53.9030351, -1.701296 53.9030253, -1.7015155 53.9029745)",,,
8073223,,Granville Place,residential,,False,False,39.759,"LINESTRING (-1.7003938 53.9029889, -1.700136 53.9026652)",,,
4476842,,Jennetts Crescent,residential,,False,False,54.939,"LINESTRING (-1.7003938 53.9029889, -1.7001261 53.9031483, -1.6998436 53.9033607)",,,
4476842,,Jennetts Crescent,residential,,False,True,47.553,"LINESTRING (-1.7003938 53.9029889, -1.7006733 53.9028623, -1.7009947 53.9027504)",,,
8073223,,Granville Place,residential,,False,True,39.759,"LINESTRING (-1.700136 53.9026652, -1.7003938 53.9029889)",,,
4476841,,Granville Mount,residential,20 mph,False,False,74.66499999999999,"LINESTRING (-1.6998436 53.9033607, -1.699829 53.903347, -1.6997877 53.9033082, -1.6997226 53.9032019, -1.6995347 53.9029335, -1.6995167 53.9029078, -1.6993333 53.9027659)",,,
4476841,,Granville Mount,residential,20 mph,False,True,55.696,"LINESTRING (-1.6998436 53.9033607, -1.6999178 53.9033997, -1.700042 53.9034343, -1.700189 53.9034701, -1.7006055 53.903577)",,,
4476842,,Jennetts Crescent,residential,,False,True,54.939,"LINESTRING (-1.6998436 53.9033607, -1.7001261 53.9031483, -1.7003938 53.9029889)",,,
60666612,,Bank Parade,residential,,False,False,67.195,"LINESTRING (-1.6993333 53.9027659, -1.7001487 53.9023993)",,,
4476841,,Granville Mount,residential,20 mph,False,False,67.355,"LINESTRING (-1.6993333 53.9027659, -1.6990064 53.9024844, -1.6987384 53.902272)",,,
4476841,,Granville Mount,residential,20 mph,False,True,74.665,"LINESTRING (-1.6993333 53.9027659, -1.6995167 53.9029078, -1.6995347 53.9029335, -1.6997226 53.9032019, -1.6997877 53.9033082, -1.699829 53.903347, -1.6998436 53.9033607)",,,
4476854,,Clapgate,secondary,20 mph,False,True,3.773,"LINESTRING (-1.694556 53.9061933, -1.6945774 53.9061618)",,,
4476854,,Clapgate,secondary,20 mph,False,False,53.574,"LINESTRING (-1.694556 53.9061933, -1.6944842 53.9062327, -1.6942205 53.9062935, -1.6939102 53.9063628, -1.6938193 53.9063934)",,,
89294221,,Manor Square,unclassified,,False,True,82.89599999999999,"LINESTRING (-1.694556 53.9061933, -1.6946463 53.9062317, -1.6947382 53.9064071, -1.6948153 53.906439, -1.6949644 53.9064546, -1.6951372 53.9064553, -1.6953864 53.906432, -1.6954591 53.9064588, -1.695478 53.9065082)",,,
38889597,,Bondgate,tertiary,20 mph,False,True,22.7,"LINESTRING (-1.6907419 53.9037377, -1.6907782 53.9038018, -1.6908525 53.9038551, -1.6909399 53.9038989)",,,
"[464958872, 118444553]",,Crow Lane,unclassified,20 mph,False,False,75.031,"LINESTRING (-1.6907419 53.9037377, -1.6906689 53.903738, -1.6906096 53.9037382, -1.6903518 53.9037223, -1.6900478 53.9037278, -1.6897293 53.9037467, -1.6896011 53.9037578)",,,destination
140873487,,Gay Lane,tertiary,20 mph,False,False,55.553999999999995,"LINESTRING (-1.6907419 53.9037377, -1.69074 53.9036907, -1.6907332 53.903526, -1.6907197 53.903439, -1.6906903 53.9033522, -1.6906377 53.9032446)",,,
4525830,,Wellcroft,residential,,False,False,139.988,"LINESTRING (-1.6896011 53.9037578, -1.6894217 53.9037862, -1.6892305 53.903815, -1.6874847 53.9039136)",,,
"[43321841, 43321938]",1,"['South View Terrace', 'Crow Lane']",unclassified,20 mph,False,False,273.102,"LINESTRING (-1.6896011 53.9037578, -1.6896467 53.9039254, -1.6896311 53.9040673, -1.6897126 53.9044267, -1.6897873 53.9047782, -1.6898276 53.9049831, -1.6898288 53.9049892, -1.6898157 53.905, -1.6897877 53.9050132, -1.6897105 53.9050468, -1.6896239 53.9050801, -1.6886786 53.9053097, -1.6884957 53.9053794, -1.6881138 53.9055191, -1.6880165 53.9055547)",,,destination
"[464958872, 118444553]",,Crow Lane,unclassified,20 mph,False,True,75.031,"LINESTRING (-1.6896011 53.9037578, -1.6897293 53.9037467, -1.6900478 53.9037278, -1.6903518 53.9037223, -1.6906096 53.9037382, -1.6906689 53.903738, -1.6907419 53.9037377)",,,destination
4476853,,Bloomfield Square,unclassified,,False,True,32.082,"LINESTRING (-1.6902654 53.9032164, -1.6903099 53.9033, -1.6905913 53.9032524, -1.6906377 53.9032446)",,,
4476855,,Cambridge Street,residential,20 mph,False,False,78.78,"LINESTRING (-1.6903337 53.9028049, -1.69028 53.9028151, -1.6900733 53.9028543, -1.6896753 53.9029299, -1.6891891 53.9030222)",,,destination
"[1194707951, 140873487]",,Gay Lane,tertiary,"['20 mph', '30 mph']",False,False,103.468,"LINESTRING (-1.6903337 53.9028049, -1.6901243 53.90251, -1.6899977 53.9023239, -1.6899282 53.9022201, -1.6898277 53.9020788, -1.6897998 53.9020437, -1.6897528 53.9020023, -1.6896897 53.9019591)",,,
140873487,,Gay Lane,tertiary,20 mph,False,True,52.815999999999995,"LINESTRING (-1.6903337 53.9028049, -1.6904492 53.9029697, -1.6905749 53.9031403, -1.6906011 53.9031805, -1.6906248 53.9032198, -1.6906377 53.9032446)",,,
140873784,,Leeds Road,tertiary,30 mph,False,False,6.039,"LINESTRING (-1.6896897 53.9019591, -1.6896181 53.9019249)",,,
4476856,,Fairfax Street,residential,20 mph,True,False,65.581,"LINESTRING (-1.6896897 53.9019591, -1.6895908 53.9019772, -1.6892165 53.902046, -1.6887323 53.9021313)",,,
"[140873487, 1194707951]",,Gay Lane,tertiary,"['20 mph', '30 mph']",False,True,103.468,"LINESTRING (-1.6896897 53.9019591, -1.6897528 53.9020023, -1.6897998 53.9020437, -1.6898277 53.9020788, -1.6899282 53.9022201, -1.6899977 53.9023239, -1.6901243 53.90251, -1.6903337 53.9028049)",,,
4480815,,Bermondsey Street,residential,,False,True,21.84,"LINESTRING (-1.6879168 53.905243, -1.6879644 53.9054374)",,,
4480815,,Bermondsey Street,residential,,False,False,13.482,"LINESTRING (-1.6880165 53.9055547, -1.6879644 53.9054374)",,,
118442914,,Crow Lane,unclassified,20 mph,False,True,42.412,"LINESTRING (-1.6880165 53.9055547, -1.6874967 53.9057821)",,,
"[43321841, 43321938]",1,"['South View Terrace', 'Crow Lane']",unclassified,20 mph,False,True,273.10200000000003,"LINESTRING (-1.6880165 53.9055547, -1.6881138 53.9055191, -1.6884957 53.9053794, -1.6886786 53.9053097, -1.6896239 53.9050801, -1.6897105 53.9050468, -1.6897877 53.9050132, -1.6898157 53.905, -1.6898288 53.9049892, -1.6898276 53.9049831, -1.6897873 53.9047782, -1.6897126 53.9044267, -1.6896311 53.9040673, -1.6896467 53.9039254, -1.6896011 53.9037578)",,,destination
4480815,,Bermondsey Street,residential,,False,False,21.84,"LINESTRING (-1.6879644 53.9054374, -1.6879168 53.905243)",,,
4480815,,Bermondsey Street,residential,,False,True,13.482,"LINESTRING (-1.6879644 53.9054374, -1.6880165 53.9055547)",,,
4481080,,Bermondsey Mews,residential,,False,False,32.376,"LINESTRING (-1.6879644 53.9054374, -1.6874743 53.905475)",,,
4481080,,Bermondsey Mews,residential,,False,True,32.376,"LINESTRING (-1.6874743 53.905475, -1.6879644 53.9054374)",,,
4539900,,Newall Mount,residential,,False,True,92.143,"LINESTRING (-1.6970655 53.9097839, -1.6980218 53.9096777, -1.6982696 53.9096502, -1.6984479 53.9096304)",,,
