osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,lanes,junction,bridge
"[1081825720, 1081825719, 981856010, 128406191]","['Uxbridge Road', 'New Broadway']",primary,20 mph,False,False,201.35399999999998,"LINESTRING (-0.3108591 51.5123016, -0.3102935 51.5123897, -0.3102266 51.5123997, -0.3101626 51.5124102, -0.3099132 51.5124496, -0.3091613 51.5125599, -0.3086526 51.5126352, -0.3085915 51.5126446, -0.3082555 51.5126887, -0.3081843 51.5126992, -0.3080291 51.5127219)",A4020,,,
40521148,New Broadway,primary,20 mph,False,False,85.72899999999998,"LINESTRING (-0.3062012 51.5129991, -0.3053254 51.5131079, -0.3050347 51.5131486, -0.3049875 51.5131533)",A4020,2,,
"[1081825714, 1081825713, 426857186, 1081825715]",New Broadway,primary,20 mph,False,True,130.197,"LINESTRING (-0.3062012 51.5129991, -0.3069231 51.5128855, -0.3076025 51.512785, -0.3077237 51.5127675, -0.3077959 51.5127573, -0.3078672 51.5127463, -0.3080291 51.5127219)",A4020,2,,
"[4482833, 1065595706, 1065595705]",Haven Green,tertiary,20 mph,True,False,84.17500000000001,"LINESTRING (-0.3046353 51.515254, -0.3046754 51.5155429, -0.3046945 51.5156992, -0.3047067 51.5157999, -0.3047081 51.515847, -0.3047085 51.515866, -0.304697 51.516009)",,2,,
4226787,Carlton Gardens,residential,20 mph,False,False,189.68,"LINESTRING (-0.3102244 51.5148762, -0.3103369 51.5153707, -0.3105027 51.5159341, -0.3106936 51.5165565)",,,,
177553690,Gordon Road,residential,20 mph,False,True,97.373,"LINESTRING (-0.3102244 51.5148762, -0.3096533 51.5149091, -0.3093904 51.5149226, -0.3093771 51.5149232, -0.3088546 51.5149532, -0.3088231 51.5149558)",,2,,
4226787,Carlton Gardens,residential,20 mph,False,True,189.67999999999998,"LINESTRING (-0.3106936 51.5165565, -0.3105027 51.5159341, -0.3103369 51.5153707, -0.3102244 51.5148762)",,,,
4226788,Carlton Road,tertiary,20 mph,False,True,38.7,"LINESTRING (-0.3106936 51.5165565, -0.3103263 51.5166341, -0.310164 51.5166684)",,,,
4226786,Castlebar Road,secondary,20 mph,False,True,60.669,"LINESTRING (-0.3083454 51.5167591, -0.3089556 51.5171509)",B455,2,,
4226786,Castlebar Road,secondary,20 mph,False,False,19.224,"LINESTRING (-0.3083454 51.5167591, -0.30826 51.5166989, -0.308208 51.5166686, -0.3081356 51.5166513)",B455,2,,
4482814,Carlton Road,tertiary,20 mph,False,True,60.292,"LINESTRING (-0.3083454 51.5167591, -0.3084255 51.5167144, -0.3084951 51.5167145, -0.3091792 51.5167877)",,,,
558792581,Castlebar Road,secondary,20 mph,False,True,11.782,"LINESTRING (-0.3045421 51.5159698, -0.3046072 51.5159758, -0.304697 51.516009)",B455,3,,
"[4482837, 1065595709, 1065595710]",Haven Green,secondary,20 mph,False,False,127.78099999999999,"LINESTRING (-0.3045421 51.5159698, -0.3044916 51.5159658, -0.3044071 51.5159701, -0.3043217 51.5159836, -0.3041364 51.5160246, -0.3036972 51.516153, -0.3034719 51.5161953, -0.3031995 51.5162218, -0.3027979 51.5162363, -0.3027703 51.5162365)",B455,3,,
4471060,Bond Street,secondary,20 mph,True,False,220.49200000000002,"LINESTRING (-0.3055098 51.5110639, -0.3055501 51.5111514, -0.305706 51.511565, -0.305714 51.5115856, -0.3059172 51.5122357, -0.3060765 51.512661, -0.306142 51.5128348, -0.3062012 51.5129991)",B455,,,
4482498,High Street,secondary,20 mph,False,False,75.289,"LINESTRING (-0.3055098 51.5110639, -0.3054666 51.5109252, -0.305472 51.5108264, -0.3055159 51.5107256, -0.3055707 51.5105764, -0.3055724 51.5105012, -0.3055666 51.510397)",B455,,,
4482496,Ealing Green,secondary,20 mph,False,False,82.35199999999999,"LINESTRING (-0.3053334 51.5092179, -0.3051981 51.5085793, -0.305192 51.5084829)",B455,,,
4482496,Ealing Green,secondary,20 mph,False,True,132.128,"LINESTRING (-0.3053334 51.5092179, -0.3054017 51.5095039, -0.3054408 51.5096675, -0.3055194 51.5101493, -0.305543 51.5102732, -0.3055666 51.510397)",B455,,,
4482620,Grange Road,residential,20 mph,False,True,189.132,"LINESTRING (-0.3053334 51.5092179, -0.3045893 51.5092944, -0.3041723 51.5093437, -0.3039525 51.5093692, -0.3035322 51.5094141, -0.3033126 51.5094376, -0.3032183 51.5094503, -0.3028996 51.5094876, -0.3026435 51.5095176)",,,,
4226786,Castlebar Road,secondary,20 mph,False,False,60.669,"LINESTRING (-0.3089556 51.5171509, -0.3083454 51.5167591)",B455,2,,
4226788,Carlton Road,tertiary,20 mph,False,False,36.543,"LINESTRING (-0.3089556 51.5171509, -0.3089961 51.5171221, -0.3090134 51.5170902, -0.3090329 51.5170193, -0.3090714 51.5169745, -0.3091276 51.5169269, -0.30921 51.5168723)",,,,
182788722,Haven Green,secondary,20 mph,True,False,15.959,"LINESTRING (-0.3026345 51.5162564, -0.3025058 51.5162573, -0.3024085 51.5162384)",B455,2,,
40521150,Haven Green,secondary,20 mph,True,False,24.762,"LINESTRING (-0.3024085 51.5162384, -0.3023529 51.5162664, -0.3022856 51.5162815, -0.302214 51.5162819, -0.3021462 51.5162675, -0.3020898 51.5162401)",B455,,roundabout,
"[625996973, 5061854, 467655895]",Haven Green,secondary,20 mph,True,False,123.11399999999999,"LINESTRING (-0.3022179 51.5160186, -0.3022212 51.5159221, -0.3022367 51.5158532, -0.3022766 51.5156081, -0.3022833 51.5155591, -0.3022879 51.5154754, -0.3022904 51.5154303, -0.3023025 51.5152437, -0.3023038 51.5152287, -0.3023015 51.5151841, -0.3022976 51.5150548, -0.3022903 51.5149139)",B455,,,
711689886,Haven Green,secondary,20 mph,True,False,22.264000000000003,"LINESTRING (-0.3022179 51.5160186, -0.3022822 51.516019, -0.3023435 51.5160313, -0.3023961 51.5160544, -0.3024353 51.5160861, -0.3024575 51.5161237)",B455,2,roundabout,
89702337,The Broadway,secondary,20 mph,True,False,36.63100000000001,"LINESTRING (-0.3019115 51.5142369, -0.3018062 51.514171, -0.3017291 51.5141291, -0.3017003 51.5141093, -0.3016426 51.5140834, -0.3015975 51.5140715, -0.3015447 51.5140575, -0.3014891 51.5140491)",B455,,,
220627740,The Broadway,secondary,20 mph,True,False,24.961,"LINESTRING (-0.3019115 51.5142369, -0.3018876 51.5141762, -0.3018805 51.5141036, -0.3019237 51.5140185)",B455,,,
"[5061856, 96400187, 584455252, 96400110]",The Broadway,secondary,20 mph,True,False,82.91499999999999,"LINESTRING (-0.3022903 51.5149139, -0.3022902 51.5148775, -0.3022901 51.5148451, -0.3022924 51.5147294, -0.302285 51.5146395, -0.3022795 51.5146211, -0.3022612 51.5145601, -0.302161 51.5144474, -0.3019115 51.5142369)",B455,2,,
"[842268417, 759087570, 521871027, 842268409, 842268410, 1065595707, 1065595708]",Haven Green,unclassified,20 mph,True,False,202.28200000000004,"LINESTRING (-0.3022903 51.5149139, -0.3023615 51.5149126, -0.3024879 51.5149139, -0.3026328 51.5149318, -0.3027116 51.5149423, -0.3027915 51.5149601, -0.302847 51.5149798, -0.30308 51.515101, -0.3031498 51.5151343, -0.3034418 51.5152763, -0.3037006 51.5154114, -0.3042119 51.515697, -0.3043081 51.5157499, -0.3043862 51.5158042, -0.3044903 51.5158766, -0.304521 51.5159121, -0.3045421 51.5159698)",,1,,
4226779,Longfield Road,unclassified,20 mph,False,True,185.38100000000003,"LINESTRING (-0.3081427 51.5150021, -0.3083063 51.5158933, -0.3083222 51.5160112, -0.3083177 51.5160852, -0.3083073 51.5161309, -0.3082298 51.5163166, -0.3081356 51.5166513)",,,,
4226781,Gordon Road,residential,20 mph,False,False,214.934,"LINESTRING (-0.3081427 51.5150021, -0.3081186 51.5150021, -0.305053 51.5151996)",,,,
177553690,Gordon Road,residential,20 mph,False,False,47.363,"LINESTRING (-0.3081427 51.5150021, -0.3085733 51.5149725, -0.3088231 51.5149558)",,2,,
177552991,Castlebar Road,secondary,20 mph,False,False,17.8,"LINESTRING (-0.3081356 51.5166513, -0.3078899 51.5166039)",B455,,,
4226779,Longfield Road,unclassified,20 mph,False,False,185.38100000000003,"LINESTRING (-0.3081356 51.5166513, -0.3082298 51.5163166, -0.3083073 51.5161309, -0.3083177 51.5160852, -0.3083222 51.5160112, -0.3083063 51.5158933, -0.3081427 51.5150021)",,,,
4226786,Castlebar Road,secondary,20 mph,False,True,19.224,"LINESTRING (-0.3081356 51.5166513, -0.308208 51.5166686, -0.30826 51.5166989, -0.3083454 51.5167591)",B455,2,,
177552991,Castlebar Road,secondary,20 mph,False,True,17.8,"LINESTRING (-0.3078899 51.5166039, -0.3081356 51.5166513)",B455,,,
177552991,Castlebar Road,secondary,20 mph,False,False,102.967,"LINESTRING (-0.3078899 51.5166039, -0.3065728 51.5164207, -0.3064382 51.5164005)",B455,,,
"[1081825713, 1081825714, 1081825715, 426857186]",New Broadway,primary,20 mph,False,False,130.197,"LINESTRING (-0.3080291 51.5127219, -0.3078672 51.5127463, -0.3077959 51.5127573, -0.3077237 51.5127675, -0.3076025 51.512785, -0.3069231 51.5128855, -0.3062012 51.5129991)",A4020,2,,
"[1081825720, 128406191, 981856010, 1081825719]","['Uxbridge Road', 'New Broadway']",primary,20 mph,False,True,201.35400000000004,"LINESTRING (-0.3080291 51.5127219, -0.3081843 51.5126992, -0.3082555 51.5126887, -0.3085915 51.5126446, -0.3086526 51.5126352, -0.3091613 51.5125599, -0.3099132 51.5124496, -0.3101626 51.5124102, -0.3102266 51.5123997, -0.3102935 51.5123897, -0.3108591 51.5123016)",A4020,,,
"[1081825841, 4566796, 4566797, 4470950]",Longfield Avenue,residential,20 mph,False,True,254.687,"LINESTRING (-0.3080291 51.5127219, -0.3080611 51.5128097, -0.3082331 51.5132813, -0.308241 51.513303, -0.3084048 51.5137522, -0.3084469 51.5138544, -0.3084815 51.5139351, -0.3085268 51.514094, -0.3085915 51.5144128, -0.3086046 51.5144682, -0.3086191 51.5145027, -0.3088231 51.5149558)",,,,yes
50215198,Castlebar Road,secondary,20 mph,False,False,129.082,"LINESTRING (-0.3064382 51.5164005, -0.3057268 51.516303, -0.3053869 51.5162341, -0.3049552 51.5160919, -0.3048693 51.5160586, -0.3047849 51.5160352, -0.304697 51.516009)",B455,2,,
177552991,Castlebar Road,secondary,20 mph,False,True,102.967,"LINESTRING (-0.3064382 51.5164005, -0.3065728 51.5164207, -0.3078899 51.5166039)",B455,,,
4482496,Ealing Green,secondary,20 mph,False,False,132.128,"LINESTRING (-0.3055666 51.510397, -0.305543 51.5102732, -0.3055194 51.5101493, -0.3054408 51.5096675, -0.3054017 51.5095039, -0.3053334 51.5092179)",B455,,,
4482498,High Street,secondary,20 mph,False,True,75.28900000000002,"LINESTRING (-0.3055666 51.510397, -0.3055724 51.5105012, -0.3055707 51.5105764, -0.3055159 51.5107256, -0.305472 51.5108264, -0.3054666 51.5109252, -0.3055098 51.5110639)",B455,,,
999733093,The Grove,residential,20 mph,False,False,63.864999999999995,"LINESTRING (-0.3055666 51.510397, -0.3053586 51.5104196, -0.3050467 51.5104534, -0.3046574 51.5104954)",,,,
4482868,Haven Lane,residential,20 mph,True,False,8.197,"LINESTRING (-0.3012258 51.5161339, -0.3013013 51.5160771)",,1,,
314216684,Madeley Road,tertiary,20 mph,True,False,19.483,"LINESTRING (-0.3012258 51.5161339, -0.3009955 51.5160331)",,,,
314216684,Madeley Road,tertiary,20 mph,True,False,22.953,"LINESTRING (-0.301514 51.5162361, -0.3012258 51.5161339)",,,,
4482620,Grange Road,residential,20 mph,False,False,101.77699999999999,"LINESTRING (-0.2985439 51.5101352, -0.298918 51.5100599, -0.2991508 51.5100212, -0.299959 51.5098869)",,,,
4995523,Grange Park,residential,20 mph,False,False,81.201,"LINESTRING (-0.2985439 51.5101352, -0.2983931 51.5097581, -0.2983519 51.509598, -0.2983372 51.5095024, -0.2983428 51.509419)",,,,
4482634,Windsor Road,residential,20 mph,False,False,135.449,"LINESTRING (-0.299959 51.5098869, -0.300224 51.5110938)",,2,,
4482620,Grange Road,residential,20 mph,False,False,190.271,"LINESTRING (-0.299959 51.5098869, -0.3005221 51.5098079, -0.3014464 51.5096783, -0.3018049 51.509628, -0.3022455 51.50957, -0.3026435 51.5095176)",,,,
4482620,Grange Road,residential,20 mph,False,True,101.77699999999999,"LINESTRING (-0.299959 51.5098869, -0.2991508 51.5100212, -0.298918 51.5100599, -0.2985439 51.5101352)",,,,
8181276,Kenilworth Road,residential,20 mph,False,False,73.016,"LINESTRING (-0.299959 51.5098869, -0.2998367 51.5094017, -0.2998271 51.5092363)",,,,
4482584,Webster Gardens,residential,20 mph,False,True,380.874,"LINESTRING (-0.2998271 51.5092363, -0.3004483 51.5091483, -0.3018746 51.5089461, -0.3019288 51.5089415, -0.3025767 51.508887, -0.3037851 51.5087058, -0.3041369 51.5086531, -0.3045472 51.5085925, -0.3046271 51.5085807, -0.305192 51.5084829)",,,,
8181276,Kenilworth Road,residential,20 mph,False,True,73.016,"LINESTRING (-0.2998271 51.5092363, -0.2998367 51.5094017, -0.299959 51.5098869)",,,,
4482634,Windsor Road,residential,20 mph,False,True,135.449,"LINESTRING (-0.300224 51.5110938, -0.299959 51.5098869)",,2,,
4226784,The Grove,residential,20 mph,False,True,72.10300000000001,"LINESTRING (-0.300224 51.5110938, -0.3002819 51.5110863, -0.3012439 51.5109613)",,,,
4482634,Windsor Road,residential,20 mph,False,False,254.85500000000002,"LINESTRING (-0.300224 51.5110938, -0.3005672 51.5126468, -0.3006295 51.5129632, -0.3007688 51.5133594)",,2,,
999733092,The Grove,residential,20 mph,False,False,148.265,"LINESTRING (-0.300224 51.5110938, -0.3001662 51.5111024, -0.3000037 51.5111264, -0.2990604 51.5112192, -0.2981001 51.5112418)",,,,
4482634,Windsor Road,residential,20 mph,False,True,254.85500000000002,"LINESTRING (-0.3007688 51.5133594, -0.3006295 51.5129632, -0.3005672 51.5126468, -0.300224 51.5110938)",,2,,
4482496,Ealing Green,secondary,20 mph,False,True,82.35199999999999,"LINESTRING (-0.305192 51.5084829, -0.3051981 51.5085793, -0.3053334 51.5092179)",B455,,,
4482584,Webster Gardens,residential,20 mph,False,False,380.874,"LINESTRING (-0.305192 51.5084829, -0.3046271 51.5085807, -0.3045472 51.5085925, -0.3041369 51.5086531, -0.3037851 51.5087058, -0.3025767 51.508887, -0.3019288 51.5089415, -0.3018746 51.5089461, -0.3004483 51.5091483, -0.2998271 51.5092363)",,,,
4995523,Grange Park,residential,20 mph,False,True,89.23,"LINESTRING (-0.2984026 51.5086174, -0.2983428 51.509419)",,,,
4995523,Grange Park,residential,20 mph,False,False,89.23,"LINESTRING (-0.2983428 51.509419, -0.2984026 51.5086174)",,,,
4995523,Grange Park,residential,20 mph,False,True,81.201,"LINESTRING (-0.2983428 51.509419, -0.2983372 51.5095024, -0.2983519 51.509598, -0.2983931 51.5097581, -0.2985439 51.5101352)",,,,
"[759088833, 759088834, 4482638]",Windsor Road,residential,20 mph,False,False,80.714,"LINESTRING (-0.3009329 51.5134187, -0.3008358 51.5134306, -0.3008074 51.5134392, -0.3007891 51.5134492, -0.3007843 51.5134832, -0.3008402 51.5136932, -0.3009341 51.5140712)",,,,
4226784,The Grove,residential,20 mph,False,True,51.26,"LINESTRING (-0.3012439 51.5109613, -0.3019665 51.51086)",,,,
4226784,The Grove,residential,20 mph,False,False,72.10300000000001,"LINESTRING (-0.3012439 51.5109613, -0.3002819 51.5110863, -0.300224 51.5110938)",,,,
26797811,Oxford Road,residential,20 mph,False,False,205.83800000000002,"LINESTRING (-0.3012439 51.5109613, -0.3012519 51.5109968, -0.3014721 51.5119823, -0.301641 51.5126544, -0.3016592 51.5127425, -0.3016697 51.5127933)",,,,
8060588,Pinewood Grove,residential,20 mph,False,True,31.107,"LINESTRING (-0.310164 51.5166684, -0.3103118 51.5169326)",,,,
4226788,Carlton Road,tertiary,20 mph,False,False,38.7,"LINESTRING (-0.310164 51.5166684, -0.3103263 51.5166341, -0.3106936 51.5165565)",,,,
4226788,Carlton Road,tertiary,20 mph,False,True,52.379,"LINESTRING (-0.310164 51.5166684, -0.309721 51.5167522, -0.3094393 51.5168045)",,,,
4226788,Carlton Road,tertiary,20 mph,False,True,17.566,"LINESTRING (-0.3094393 51.5168045, -0.30921 51.5168723)",,,,
4482814,Carlton Road,tertiary,20 mph,False,False,18.094,"LINESTRING (-0.3094393 51.5168045, -0.3091792 51.5167877)",,,,
4226788,Carlton Road,tertiary,20 mph,False,False,52.379,"LINESTRING (-0.3094393 51.5168045, -0.309721 51.5167522, -0.310164 51.5166684)",,,,
"[759082753, 759082756]",Uxbridge Road,primary,20 mph,False,False,29.546,"LINESTRING (-0.2986294 51.5137303, -0.2986906 51.5137519, -0.2990068 51.5138545)",A4020,,,
4566768,Craven Avenue,residential,20 mph,False,True,80.012,"LINESTRING (-0.3103151 51.5136541, -0.3113005 51.5136319, -0.3114691 51.5136174)",,,,
23134047,Craven Road,residential,20 mph,False,True,38.895,"LINESTRING (-0.3113185 51.5132804, -0.3114691 51.5136174)",,,,
23134047,Craven Road,residential,20 mph,False,False,113.394,"LINESTRING (-0.3113185 51.5132804, -0.3111774 51.5129634, -0.3109532 51.5125078, -0.3108591 51.5123016)",,,,
4043545,The Broadway,primary,20 mph,False,False,142.612,"LINESTRING (-0.3019237 51.5140185, -0.3022124 51.5139606, -0.3023354 51.5139329, -0.3027925 51.5138141, -0.3029759 51.5137607, -0.3030675 51.513734, -0.3031303 51.5137122, -0.3033499 51.5136361, -0.3035009 51.5135837, -0.3036539 51.5135197, -0.3037667 51.5134608)",A4020,,,
"[987561134, 40521151]",The Mall,primary,20 mph,False,False,30.273,"LINESTRING (-0.3019237 51.5140185, -0.3017727 51.514031, -0.3016929 51.5140343, -0.3014891 51.5140491)",A4020,,,
23134047,Craven Road,residential,20 mph,False,False,38.895,"LINESTRING (-0.3114691 51.5136174, -0.3113185 51.5132804)",,,,
4566768,Craven Avenue,residential,20 mph,False,False,80.012,"LINESTRING (-0.3114691 51.5136174, -0.3113005 51.5136319, -0.3103151 51.5136541)",,,,
23261787,Grove Road,residential,20 mph,False,False,113.435,"LINESTRING (-0.3030804 51.5107084, -0.3031509 51.5117276)",,,,
4226784,The Grove,residential,20 mph,False,False,78.913,"LINESTRING (-0.3030804 51.5107084, -0.3024926 51.5107922, -0.3019665 51.51086)",,,,
4226784,The Grove,residential,20 mph,False,True,79.114,"LINESTRING (-0.3030804 51.5107084, -0.3037915 51.510605, -0.3041958 51.5105527)",,,,
23261787,Grove Road,residential,20 mph,False,True,113.435,"LINESTRING (-0.3031509 51.5117276, -0.3030804 51.5107084)",,,,
4226784,The Grove,residential,20 mph,False,False,51.26,"LINESTRING (-0.3019665 51.51086, -0.3012439 51.5109613)",,,,
4226784,The Grove,residential,20 mph,False,True,78.913,"LINESTRING (-0.3019665 51.51086, -0.3024926 51.5107922, -0.3030804 51.5107084)",,,,
23261790,Western Road,residential,20 mph,False,False,79.20400000000001,"LINESTRING (-0.3019665 51.51086, -0.3020937 51.511272, -0.3021825 51.5115595)",,,,
23261790,Western Road,residential,20 mph,False,True,79.20400000000001,"LINESTRING (-0.3021825 51.5115595, -0.3020937 51.511272, -0.3019665 51.51086)",,,,
26797811,Oxford Road,residential,20 mph,False,True,205.838,"LINESTRING (-0.3016697 51.5127933, -0.3016592 51.5127425, -0.301641 51.5126544, -0.3014721 51.5119823, -0.3012519 51.5109968, -0.3012439 51.5109613)",,,,
4482620,Grange Road,residential,20 mph,False,False,189.132,"LINESTRING (-0.3026435 51.5095176, -0.3028996 51.5094876, -0.3032183 51.5094503, -0.3033126 51.5094376, -0.3035322 51.5094141, -0.3039525 51.5093692, -0.3041723 51.5093437, -0.3045893 51.5092944, -0.3053334 51.5092179)",,,,
4482620,Grange Road,residential,20 mph,False,True,190.271,"LINESTRING (-0.3026435 51.5095176, -0.3022455 51.50957, -0.3018049 51.509628, -0.3014464 51.5096783, -0.3005221 51.5098079, -0.299959 51.5098869)",,,,
49508788,Balmain Close,residential,20 mph,False,True,44.597,"LINESTRING (-0.3026435 51.5095176, -0.3027017 51.5096822, -0.3027587 51.509825, -0.3028956 51.5098194)",,,,
49508788,Balmain Close,residential,20 mph,False,False,44.597,"LINESTRING (-0.3028956 51.5098194, -0.3027587 51.509825, -0.3027017 51.5096822, -0.3026435 51.5095176)",,,,
"[159826232, 159826233, 220627756, 23227975]",Springbridge Road,tertiary,20 mph,True,False,205.91300000000004,"LINESTRING (-0.3043388 51.5134116, -0.3044024 51.5138034, -0.304473 51.5142618, -0.3044838 51.5143104, -0.3044892 51.5143403, -0.3045303 51.5145767, -0.304544 51.5146484, -0.3045443 51.5146542, -0.3045473 51.5146682, -0.3045519 51.5146914, -0.3045589 51.514729, -0.3045816 51.5149192, -0.3046146 51.5151089, -0.3046225 51.5151528, -0.3046353 51.515254)",,,,yes
223890658,The Mall,primary,20 mph,False,False,38.484,"LINESTRING (-0.3014891 51.5140491, -0.3012199 51.5140598, -0.3009341 51.5140712)",A4020,,,
"[987561134, 40521151]",The Mall,primary,20 mph,False,True,30.273,"LINESTRING (-0.3014891 51.5140491, -0.3016929 51.5140343, -0.3017727 51.514031, -0.3019237 51.5140185)",A4020,,,
314222077,New Broadway,primary,20 mph,True,False,7.015,"LINESTRING (-0.3049875 51.5131533, -0.3048892 51.5131687)",A4020,2,,
40521148,New Broadway,primary,20 mph,False,True,85.729,"LINESTRING (-0.3049875 51.5131533, -0.3050347 51.5131486, -0.3053254 51.5131079, -0.3062012 51.5129991)",A4020,2,,
89702447,Springbridge Road,tertiary,20 mph,True,False,49.235,"LINESTRING (-0.3048892 51.5131687, -0.3046624 51.5132141, -0.3045268 51.513255, -0.3044354 51.5132969, -0.3044096 51.5133199, -0.3043903 51.5133377, -0.3043388 51.5134116)",,1,,
220627751,New Broadway,primary,20 mph,True,False,15.169,"LINESTRING (-0.3048892 51.5131687, -0.3047747 51.5131818, -0.3046738 51.513194)",A4020,2,,
91294074,Holinser Terrace,residential,,False,False,69.969,"LINESTRING (-0.3046574 51.5104954, -0.3045219 51.5100746, -0.3042054 51.5101097)",,,,
999733093,The Grove,residential,20 mph,False,False,25.64,"LINESTRING (-0.3046574 51.5104954, -0.304486 51.5105166, -0.3042939 51.51054)",,,,
999733093,The Grove,residential,20 mph,False,True,63.865,"LINESTRING (-0.3046574 51.5104954, -0.3050467 51.5104534, -0.3053586 51.5104196, -0.3055666 51.510397)",,,,
91294074,Holinser Terrace,residential,,False,True,69.969,"LINESTRING (-0.3042054 51.5101097, -0.3045219 51.5100746, -0.3046574 51.5104954)",,,,
182788724,Madeley Road,tertiary,20 mph,True,False,21.718,"LINESTRING (-0.3009955 51.5160331, -0.3013013 51.5160771)",,,,
171938071,Oak Tree Close,residential,20 mph,False,True,43.796,"LINESTRING (-0.3097088 51.5170523, -0.3103118 51.5169326)",,,,
8060588,Pinewood Grove,residential,20 mph,False,False,31.107,"LINESTRING (-0.3103118 51.5169326, -0.310164 51.5166684)",,,,
171938071,Oak Tree Close,residential,20 mph,False,False,43.796,"LINESTRING (-0.3103118 51.5169326, -0.3097088 51.5170523)",,,,
314216685,Madeley Road,tertiary,20 mph,True,False,53.828,"LINESTRING (-0.3013013 51.5160771, -0.3015891 51.5161504, -0.3017074 51.51617, -0.3018232 51.5161665, -0.3018774 51.5161554, -0.3020395 51.5161205)",,,,
711689884,Haven Green,secondary,20 mph,True,False,17.744,"LINESTRING (-0.3020395 51.5161205, -0.3020631 51.5160834, -0.3021033 51.5160523, -0.3021565 51.5160301, -0.3022179 51.5160186)",B455,,roundabout,
182788721,Haven Green,secondary,20 mph,True,False,25.103,"LINESTRING (-0.3024575 51.5161237, -0.3026693 51.5161898, -0.3027703 51.5162365)",B455,,,
711689886,Haven Green,secondary,20 mph,True,False,13.625,"LINESTRING (-0.3024575 51.5161237, -0.3024607 51.5161645, -0.3024438 51.516204, -0.3024085 51.5162384)",B455,2,roundabout,
182788722,Haven Green,secondary,20 mph,True,False,9.654,"LINESTRING (-0.3027703 51.5162365, -0.3026345 51.5162564)",B455,2,,
"[1065595709, 4482837, 1065595710]",Haven Green,secondary,20 mph,False,True,127.781,"LINESTRING (-0.3027703 51.5162365, -0.3027979 51.5162363, -0.3031995 51.5162218, -0.3034719 51.5161953, -0.3036972 51.516153, -0.3041364 51.5160246, -0.3043217 51.5159836, -0.3044071 51.5159701, -0.3044916 51.5159658, -0.3045421 51.5159698)",B455,3,,
4482872,Madeley Road,tertiary,20 mph,True,False,12.377,"LINESTRING (-0.3020898 51.5162401, -0.3020001 51.5162677, -0.3019221 51.5162747)",,,,
711689885,Haven Green,secondary,20 mph,True,False,14.234,"LINESTRING (-0.3020898 51.5162401, -0.3020523 51.5162043, -0.302035 51.5161631, -0.3020395 51.5161205)",B455,,roundabout,
4482872,Madeley Road,tertiary,20 mph,True,False,28.604,"LINESTRING (-0.3019221 51.5162747, -0.3018266 51.5162709, -0.3016866 51.516258, -0.301514 51.5162361)",,,,
999733093,The Grove,residential,20 mph,False,True,25.64,"LINESTRING (-0.3042939 51.51054, -0.304486 51.5105166, -0.3046574 51.5104954)",,,,
