osmid,lanes,ref,highway,maxspeed,junction,oneway,reversed,length,geometry,name,width,access,bridge
76618044,,,residential,20 mph,,False,True,247.17599999999996,"LINESTRING (-5.0544424 50.2598441, -5.0543868 50.2598184, -5.0543419 50.2598013, -5.0543003 50.2597841, -5.0542709 50.2597747, -5.0542413 50.259768, -5.0542105 50.2597642, -5.0541797 50.2597624, -5.0539778 50.2597514, -5.0537907 50.2597412, -5.0528332 50.2596904, -5.0527231 50.2596846, -5.052697 50.2596827, -5.0525355 50.2596711, -5.0524711 50.2596385, -5.0521358 50.2596264, -5.0520962 50.2596278, -5.0511467 50.2595755, -5.0510282 50.2595689)",Strangways Terrace,,,
47156745,,,tertiary,30 mph,,False,False,91.484,"LINESTRING (-5.0510411 50.2609686, -5.0507324 50.2608919, -5.0505502 50.2608373, -5.0503957 50.2607909, -5.0502195 50.2607398, -5.0501391 50.2607172, -5.0501235 50.2607128, -5.0499305 50.2606584, -5.0498605 50.260642)",Fairmantle Street,,,
47156745,,,tertiary,30 mph,,False,True,42.802,"LINESTRING (-5.0510411 50.2609686, -5.0512735 50.2610266, -5.05161 50.261094)",Fairmantle Street,,,
37345468,,,tertiary,,,False,True,22.502,"LINESTRING (-5.052592 50.2613486, -5.0527856 50.2611885)",Lemon Street,,,
47156745,,,tertiary,30 mph,,False,False,75.494,"LINESTRING (-5.052592 50.2613486, -5.0524879 50.2613061, -5.0523038 50.2612616, -5.05161 50.261094)",Fairmantle Street,,,
164929308,,,tertiary,30 mph,,False,False,162.83900000000003,"LINESTRING (-5.052592 50.2613486, -5.0519096 50.2619008, -5.0516533 50.2621135, -5.0514364 50.2622938, -5.0512433 50.2624763, -5.0512195 50.2624931, -5.0511948 50.2625081)",Lemon Street,,,
47156745,,,tertiary,30 mph,,False,True,91.48400000000001,"LINESTRING (-5.0498605 50.260642, -5.0499305 50.2606584, -5.0501235 50.2607128, -5.0501391 50.2607172, -5.0502195 50.2607398, -5.0503957 50.2607909, -5.0505502 50.2608373, -5.0507324 50.2608919, -5.0510411 50.2609686)",Fairmantle Street,,,
47156746,,,tertiary,,,True,False,35.55,"LINESTRING (-5.0498605 50.260642, -5.0497842 50.2606389, -5.0497486 50.2606375, -5.0496877 50.2606369, -5.0496372 50.2606409, -5.0495334 50.2606492, -5.0493654 50.2606715)",Fairmantle Street,,,
816491869,,,tertiary,,,True,False,12.578,"LINESTRING (-5.0493654 50.2606715, -5.0491992 50.2607103)",Fairmantle Street,,,
47156747,,,tertiary,,,True,False,20.58,"LINESTRING (-5.0493525 50.2604866, -5.0493654 50.2606715)",,,,
76618031,,,residential,20 mph,,False,False,11.573,"LINESTRING (-5.0493525 50.2604866, -5.049355 50.2604608, -5.0493591 50.260426, -5.0493617 50.2604106, -5.0493684 50.2603913, -5.0493738 50.260384)",St Aubyn's Road,,,
188103479,,,tertiary,,,True,False,40.033,"LINESTRING (-5.0493525 50.2604866, -5.0497958 50.2606227, -5.0498605 50.260642)",Fairmantle Street,,,
"[295621125, 295621131, 26386069]",2,A39,trunk,30 mph,,True,False,242.281,"LINESTRING (-5.0491992 50.2607103, -5.0491036 50.2608526, -5.0490459 50.2609272, -5.0490193 50.2610119, -5.048986 50.2612092, -5.0489394 50.2613629, -5.0488617 50.2615238, -5.0488081 50.2616184, -5.0487535 50.2616957, -5.0487326 50.2617238, -5.0487268 50.2617317, -5.0485927 50.2618962, -5.0485214 50.2619662, -5.0483638 50.2621144, -5.0482214 50.2622283, -5.0476992 50.2626161)",Morlaix Avenue,,,yes
26386071,3,A39,trunk,30 mph,roundabout,True,False,39.311,"LINESTRING (-5.0491992 50.2607103, -5.0491661 50.2607466, -5.0491384 50.2607685, -5.0490882 50.2607943, -5.0490371 50.2608086, -5.0489415 50.2608206, -5.0488452 50.2608116, -5.048781 50.2607934, -5.0487362 50.2607698)",,,,
37345470,,,tertiary,30 mph,,False,False,21.346,"LINESTRING (-5.0547566 50.2595918, -5.0548755 50.2595048, -5.0549439 50.2594421)",Lemon Street,,,
37345470,,,tertiary,30 mph,,False,True,35.86,"LINESTRING (-5.0547566 50.2595918, -5.0545931 50.2597231, -5.0544424 50.2598441)",Lemon Street,,,
48648531,,,residential,,,False,False,73.737,"LINESTRING (-5.0547566 50.2595918, -5.0548067 50.2596178, -5.0548451 50.2596413, -5.0548719 50.2596605, -5.0548864 50.2596806, -5.0548998 50.2597067, -5.0549072 50.2597324, -5.0549085 50.2597637, -5.0549099 50.2597903, -5.0549065 50.2598538, -5.0548962 50.2599238, -5.0548642 50.2601215, -5.0548656 50.2601465, -5.054873 50.2601723, -5.0548824 50.2601946, -5.0548957 50.2602144)",Infirmary Hill,,,
48648531,,,residential,,,False,False,62.974,"LINESTRING (-5.0548957 50.2602144, -5.0548603 50.2602336, -5.054835 50.2602488, -5.0548173 50.2602594, -5.0548019 50.2602717, -5.0547852 50.2602979, -5.0547462 50.260443, -5.0547382 50.2605019, -5.0547379 50.260533, -5.0547248 50.2605859, -5.0547262 50.2606442, -5.0547366 50.2607496)",Infirmary Hill,,,
48648531,,,residential,,,False,True,73.737,"LINESTRING (-5.0548957 50.2602144, -5.0548824 50.2601946, -5.054873 50.2601723, -5.0548656 50.2601465, -5.0548642 50.2601215, -5.0548962 50.2599238, -5.0549065 50.2598538, -5.0549099 50.2597903, -5.0549085 50.2597637, -5.0549072 50.2597324, -5.0548998 50.2597067, -5.0548864 50.2596806, -5.0548719 50.2596605, -5.0548451 50.2596413, -5.0548067 50.2596178, -5.0547566 50.2595918)",Infirmary Hill,,,
76618059,,,residential,,,False,False,54.035000000000004,"LINESTRING (-5.0548957 50.2602144, -5.0549166 50.2602361, -5.0549407 50.2602567, -5.0549672 50.2602771, -5.0550093 50.260299, -5.0551971 50.2603688, -5.0553857 50.2604389, -5.0554135 50.2604501, -5.0554356 50.2604569, -5.0554638 50.2604591, -5.0554939 50.2604578, -5.0555262 50.2604538)",Tresawya Drive,,,
48648531,,,residential,,,False,True,62.97399999999999,"LINESTRING (-5.0547366 50.2607496, -5.0547262 50.2606442, -5.0547248 50.2605859, -5.0547379 50.260533, -5.0547382 50.2605019, -5.0547462 50.260443, -5.0547852 50.2602979, -5.0548019 50.2602717, -5.0548173 50.2602594, -5.054835 50.2602488, -5.0548603 50.2602336, -5.0548957 50.2602144)",Infirmary Hill,,,
48648532,,,residential,,,False,False,114.727,"LINESTRING (-5.0547366 50.2607496, -5.0547393 50.2608663, -5.0547405 50.2609189, -5.0547221 50.2609589, -5.0547221 50.2610018, -5.0547306 50.2611081, -5.0547283 50.2611294, -5.0547221 50.2611878, -5.0547182 50.2612418, -5.0547188 50.261274, -5.0547221 50.261302, -5.0547291 50.2613541, -5.0547314 50.2613713, -5.0547463 50.2614476, -5.0547689 50.2615235, -5.0548246 50.2616788, -5.0548301 50.2617014, -5.0548281 50.2617262, -5.05482 50.2617485, -5.0548091 50.261771)",Infirmary Hill,,,
1044056226,,,residential,,,False,False,23.024,"LINESTRING (-5.0547366 50.2607496, -5.0547919 50.260757, -5.0548697 50.2607814, -5.0549535 50.2608093, -5.0550319 50.2608323)",Corte Spry,,,
1036996496,,,tertiary,,,False,True,14.191,"LINESTRING (-5.0548091 50.261771, -5.0549858 50.2618304)",Charles Street,,,
48648532,,,residential,,,False,True,114.72699999999999,"LINESTRING (-5.0548091 50.261771, -5.05482 50.2617485, -5.0548281 50.2617262, -5.0548301 50.2617014, -5.0548246 50.2616788, -5.0547689 50.2615235, -5.0547463 50.2614476, -5.0547314 50.2613713, -5.0547291 50.2613541, -5.0547221 50.261302, -5.0547188 50.261274, -5.0547182 50.2612418, -5.0547221 50.2611878, -5.0547283 50.2611294, -5.0547306 50.2611081, -5.0547221 50.2610018, -5.0547221 50.2609589, -5.0547405 50.2609189, -5.0547393 50.2608663, -5.0547366 50.2607496)",Infirmary Hill,,,
"[1036996496, 1036996495, 188040581, 1044592191]",,,tertiary,,,False,False,111.954,"LINESTRING (-5.0548091 50.261771, -5.0545276 50.2616931, -5.054318 50.261633, -5.0543008 50.2616284, -5.0542675 50.2616195, -5.054195 50.2615985, -5.0537404 50.261467, -5.0534141 50.2613736, -5.0533706 50.2613612)",Charles Street,,,
48648539,,,tertiary,30 mph,,True,False,20.355,"LINESTRING (-5.0561509 50.264718, -5.0559867 50.2647286, -5.0558672 50.264742)",Union Street,,,
1259147764,,,tertiary,30 mph,,True,False,50.11,"LINESTRING (-5.0555094 50.2640421, -5.055457 50.2635927)",Castle Street,,,
"[1043401545, 54684594]",,,unclassified,,,False,"[False, True]",182.44,"LINESTRING (-5.0555094 50.2640421, -5.0551688 50.2640138, -5.0547324 50.263974, -5.0545686 50.2639548, -5.0545223 50.263939, -5.0541822 50.2639126, -5.0541304 50.2639086, -5.0539395 50.2638952, -5.0536775 50.2638712, -5.0534975 50.2638541, -5.0534186 50.2638482, -5.0533043 50.2638276, -5.0532349 50.2638151, -5.0532192 50.2638116, -5.0531175 50.263789, -5.0529928 50.2637555)",The Leats,5.6,,
37345467,,,tertiary,,,False,True,73.531,"LINESTRING (-5.057131 50.2625905, -5.0571556 50.2625956, -5.057181 50.2625994, -5.0572072 50.2626003, -5.057234 50.2625999, -5.0572888 50.2625956, -5.0574823 50.2625802, -5.0577337 50.2625562, -5.0578913 50.2625382, -5.0579751 50.2625292, -5.0580493 50.2625247, -5.0581051 50.2625287, -5.0581529 50.2625364)",Kenwyn Street,,,
188040577,,,tertiary,,,False,False,11.21,"LINESTRING (-5.057131 50.2625905, -5.0571153 50.2625848, -5.0570945 50.2625758, -5.0570731 50.2625621, -5.0570536 50.2625531, -5.0570018 50.2625335)",City Road,,,
"[164913267, 1041281118]",,,unclassified,,,False,False,50.766,"LINESTRING (-5.0505817 50.2646575, -5.0505412 50.2647547, -5.0504835 50.2648477, -5.0504675 50.2648807, -5.0504561 50.264912, -5.0504112 50.2650637, -5.0504017 50.265098)",Wilkes Walk,,,
48648541,2,B3284,secondary,30 mph,,False,False,42.775999999999996,"LINESTRING (-5.0504017 50.265098, -5.050661 50.2651752, -5.0509434 50.2652655)",St Clement Street,,,
48648541,2,B3284,secondary,30 mph,,False,True,27.78,"LINESTRING (-5.0504017 50.265098, -5.0502066 50.2650406, -5.0501248 50.2650182, -5.0500484 50.2649915)",St Clement Street,,,
"[164913267, 1041281118]",,,unclassified,,,False,True,50.766000000000005,"LINESTRING (-5.0504017 50.265098, -5.0504112 50.2650637, -5.0504561 50.264912, -5.0504675 50.2648807, -5.0504835 50.2648477, -5.0505412 50.2647547, -5.0505817 50.2646575)",Wilkes Walk,,,
47156745,,,tertiary,30 mph,,False,False,42.802,"LINESTRING (-5.05161 50.261094, -5.0512735 50.2610266, -5.0510411 50.2609686)",Fairmantle Street,,,
47156745,,,tertiary,30 mph,,False,True,75.494,"LINESTRING (-5.05161 50.261094, -5.0523038 50.2612616, -5.0524879 50.2613061, -5.052592 50.2613486)",Fairmantle Street,,,
54684383,,,unclassified,,,False,False,155.24599999999998,"LINESTRING (-5.05161 50.261094, -5.0516061 50.2611175, -5.0515994 50.2611467, -5.0515893 50.2611672, -5.0515685 50.261196, -5.0515295 50.2612435, -5.0513608 50.2613938, -5.0512347 50.2615062, -5.0511935 50.2615421, -5.0507991 50.2618859, -5.0507442 50.2619412, -5.0506781 50.2620079, -5.0506743 50.2620117, -5.05053 50.2621823, -5.0505164 50.2622063, -5.0504899 50.2622506, -5.0504758 50.2622751)",Tabernacle Street,,,
56474725,2,B3284,secondary,30 mph,,False,False,14.715,"LINESTRING (-5.0471407 50.2639116, -5.047323 50.2639743)",St Austell Street,,,
31669874,2,B3284,secondary,30 mph,,True,False,53.109,"LINESTRING (-5.0471407 50.2639116, -5.0467282 50.2637889, -5.0466094 50.2637713, -5.0464397 50.26378)",St Austell Street,,,
55065893,,,residential,,,False,False,59.107,"LINESTRING (-5.0485537 50.266911, -5.0492645 50.2671869)",The Avenue,,,
55065843,,,residential,20 mph,,False,False,51.044,"LINESTRING (-5.0485537 50.266911, -5.0483182 50.2670872, -5.0480953 50.2672643)",Carvoza Road,,,
55065884,,,residential,,,False,False,130.59199999999998,"LINESTRING (-5.0485537 50.266911, -5.047689 50.2665891, -5.047536 50.26651, -5.0473533 50.2664285, -5.04712 50.2662075)",The Avenue,,,
55065892,,,residential,20 mph,,False,True,53.001999999999995,"LINESTRING (-5.0485537 50.266911, -5.0486358 50.2668681, -5.0489532 50.266627, -5.049056 50.2665601)",Campfield Hill,,,
55065843,,,residential,20 mph,,False,False,3.604,"LINESTRING (-5.0480953 50.2672643, -5.0480638 50.2672897)",Carvoza Road,,,
55065843,,,residential,20 mph,,False,True,51.044,"LINESTRING (-5.0480953 50.2672643, -5.0483182 50.2670872, -5.0485537 50.266911)",Carvoza Road,,,
55065889,,,residential,,,False,False,95.97999999999999,"LINESTRING (-5.0480953 50.2672643, -5.0478008 50.2671196, -5.0473351 50.2669838, -5.0469412 50.2668234)",Campfield Terrace,,,
55065845,,,residential,,,False,False,41.352,"LINESTRING (-5.0512428 50.2667306, -5.0512108 50.2668674, -5.0512191 50.2669968, -5.0511823 50.2670692, -5.05115 50.267088)",Elm Court,,,
55065885,,,residential,20 mph,,False,False,62.0,"LINESTRING (-5.0512428 50.2667306, -5.0513253 50.2667459, -5.0513857 50.2667504, -5.0521094 50.2667171)",Paul's Terrace,,,
55065885,,,residential,20 mph,,False,True,131.868,"LINESTRING (-5.0512428 50.2667306, -5.0512233 50.266701, -5.0511804 50.2666603, -5.0511147 50.2665821, -5.0510295 50.2664878, -5.050975 50.2664388, -5.0508981 50.2663695, -5.0508415 50.2663184, -5.0507738 50.2662572, -5.0506214 50.2661557, -5.0504407 50.2660608, -5.0502644 50.2659695, -5.0500201 50.2658627)",Paul's Terrace,,,
55065845,,,residential,,,False,True,12.008,"LINESTRING (-5.0504706 50.2674018, -5.0506394 50.2673974)",Elm Court,,,
55065880,,,tertiary,20 mph,,False,False,56.601,"LINESTRING (-5.0475579 50.2649072, -5.0475056 50.2649892, -5.0474668 50.2650723, -5.047397 50.2652335, -5.047339 50.2653958)",Mitchell Hill,,,
55065880,,,tertiary,20 mph,,False,True,87.982,"LINESTRING (-5.0475579 50.2649072, -5.047646 50.2647908, -5.0476652 50.2647654, -5.0477967 50.2646068, -5.0480614 50.2642979, -5.0481465 50.2642116)",Mitchell Hill,,,
76712755,,,residential,20 mph,,False,False,67.769,"LINESTRING (-5.0475579 50.2649072, -5.0474413 50.2648507, -5.0472347 50.2647406, -5.0471731 50.2646985, -5.0470026 50.2646047, -5.0469149 50.2645579, -5.0468265 50.2645174)",James Place,,,
55065880,,,tertiary,20 mph,,False,False,10.73,"LINESTRING (-5.0472523 50.2657822, -5.0472329 50.2658779)",Mitchell Hill,,,
55065880,,,tertiary,20 mph,,False,True,4.53,"LINESTRING (-5.0472523 50.2657822, -5.0472626 50.265742)",Mitchell Hill,,,
46831521,,,residential,,,False,False,43.897,"LINESTRING (-5.0472523 50.2657822, -5.0472173 50.2657813, -5.0471858 50.2657787, -5.0471529 50.2657719, -5.046988 50.2657196, -5.0466933 50.2656217)",Agar Road,,,
55065880,,,tertiary,20 mph,,False,False,37.722,"LINESTRING (-5.04712 50.2662075, -5.0469976 50.2665376)",Mitchell Hill,,,
55065880,,,tertiary,20 mph,,False,True,7.493,"LINESTRING (-5.04712 50.2662075, -5.0471472 50.2661424)",Mitchell Hill,,,
55065884,,,residential,,,False,True,130.59199999999998,"LINESTRING (-5.04712 50.2662075, -5.0473533 50.2664285, -5.047536 50.26651, -5.047689 50.2665891, -5.0485537 50.266911)",The Avenue,,,
55065880,,,tertiary,20 mph,,False,False,32.031,"LINESTRING (-5.0469976 50.2665376, -5.0469412 50.2668234)",Mitchell Hill,,,
55065880,,,tertiary,20 mph,,False,True,37.722,"LINESTRING (-5.0469976 50.2665376, -5.04712 50.2662075)",Mitchell Hill,,,
76712771,,,residential,,,False,False,74.815,"LINESTRING (-5.0469976 50.2665376, -5.0460212 50.2662863)",Alverton Terrace,,,
55065880,,,tertiary,20 mph,,False,False,16.513,"LINESTRING (-5.0469412 50.2668234, -5.0468826 50.2669671)",Mitchell Hill,,,
55065880,,,tertiary,20 mph,,False,True,32.031,"LINESTRING (-5.0469412 50.2668234, -5.0469976 50.2665376)",Mitchell Hill,,,
55065889,,,residential,,,False,True,95.98,"LINESTRING (-5.0469412 50.2668234, -5.0473351 50.2669838, -5.0478008 50.2671196, -5.0480953 50.2672643)",Campfield Terrace,,,
55065880,,,tertiary,20 mph,,False,True,16.513,"LINESTRING (-5.0468826 50.2669671, -5.0469412 50.2668234)",Mitchell Hill,,,
76712703,,,residential,,,False,False,89.325,"LINESTRING (-5.0468826 50.2669671, -5.045732 50.266644)",Broad Street,,,
55065880,,,tertiary,20 mph,,False,False,90.739,"LINESTRING (-5.0468826 50.2669671, -5.0467757 50.2673732, -5.0467281 50.267491, -5.0466472 50.267642, -5.0465689 50.2677543)",Mitchell Hill,,,
55065880,,,tertiary,20 mph,,False,True,90.739,"LINESTRING (-5.0465689 50.2677543, -5.0466472 50.267642, -5.0467281 50.267491, -5.0467757 50.2673732, -5.0468826 50.2669671)",Mitchell Hill,,,
76712782,,,residential,,,False,False,79.199,"LINESTRING (-5.0465689 50.2677543, -5.0458489 50.2675275, -5.0459701 50.267344)",Alverton Court,,,
55065892,,,residential,20 mph,,False,True,3.388,"LINESTRING (-5.0500201 50.2658627, -5.0499883 50.26584)",Campfield Hill,,,
55065885,,,residential,20 mph,,False,False,131.86800000000002,"LINESTRING (-5.0500201 50.2658627, -5.0502644 50.2659695, -5.0504407 50.2660608, -5.0506214 50.2661557, -5.0507738 50.2662572, -5.0508415 50.2663184, -5.0508981 50.2663695, -5.050975 50.2664388, -5.0510295 50.2664878, -5.0511147 50.2665821, -5.0511804 50.2666603, -5.0512233 50.266701, -5.0512428 50.2667306)",Paul's Terrace,,,
55065892,,,residential,20 mph,,False,False,30.314,"LINESTRING (-5.0500201 50.2658627, -5.0500031 50.2659004, -5.0499343 50.2659558, -5.0497261 50.2660493)",Campfield Hill,,,
55065888,,,residential,,,False,False,74.001,"LINESTRING (-5.049056 50.2665601, -5.0498831 50.2669643)",St. Clements Terrace (Upper Lane),,,
55065892,,,residential,20 mph,,False,True,39.538,"LINESTRING (-5.049056 50.2665601, -5.0494038 50.2662826)",Campfield Hill,,,
55065892,,,residential,20 mph,,False,False,53.001999999999995,"LINESTRING (-5.049056 50.2665601, -5.0489532 50.266627, -5.0486358 50.2668681, -5.0485537 50.266911)",Campfield Hill,,,
177232307,,,residential,,,False,True,144.237,"LINESTRING (-5.049056 50.2665601, -5.0488658 50.2664866, -5.0482392 50.266317, -5.0479559 50.2662584, -5.0471472 50.2661424)",,,,
55065888,,,residential,,,False,True,74.001,"LINESTRING (-5.0498831 50.2669643, -5.049056 50.2665601)",St. Clements Terrace (Upper Lane),,,
48648541,2,B3284,secondary,30 mph,,False,False,27.78,"LINESTRING (-5.0500484 50.2649915, -5.0501248 50.2650182, -5.0502066 50.2650406, -5.0504017 50.265098)",St Clement Street,,,
48648541,2,B3284,secondary,30 mph,,False,True,63.117000000000004,"LINESTRING (-5.0500484 50.2649915, -5.0499613 50.2649553, -5.0498697 50.2649105, -5.049698 50.2648164, -5.0496536 50.2647911, -5.0493684 50.2646276)",St Clement Street,,,
55065892,,,residential,20 mph,,False,False,31.011,"LINESTRING (-5.0500484 50.2649915, -5.050021 50.2650689, -5.0500112 50.2651122, -5.0500095 50.2651551, -5.0500036 50.2652679)",Campfield Hill,,,
55065893,,,residential,,,False,True,59.107,"LINESTRING (-5.0492645 50.2671869, -5.0485537 50.266911)",The Avenue,,,
58672071,,,residential,,,False,False,41.82,"LINESTRING (-5.0577223 50.2659897, -5.0578308 50.2659723, -5.0582687 50.2658522)",Carew Road,,,
188390968,,,residential,,,False,False,109.68100000000001,"LINESTRING (-5.0577223 50.2659897, -5.0575645 50.2659781, -5.0573534 50.2660068, -5.0566692 50.2662785, -5.0564153 50.2664443)",Hendra Lane,,,
58672071,,,residential,,,False,True,41.82,"LINESTRING (-5.0582687 50.2658522, -5.0578308 50.2659723, -5.0577223 50.2659897)",Carew Road,,,
58672084,,,residential,,,False,False,40.536,"LINESTRING (-5.048514 50.2675135, -5.0480638 50.2672897)",,,,
48648538,2,B3284,secondary,,,False,False,89.286,"LINESTRING (-5.0553567 50.2660306, -5.0556207 50.266113, -5.0561281 50.2662637, -5.0564153 50.2664443)",Pydar Street,,,
48648538,2,B3284,secondary,,,False,True,106.031,"LINESTRING (-5.0553567 50.2660306, -5.055234 50.2659849, -5.0550844 50.265924, -5.0550146 50.2658955, -5.0549476 50.265862, -5.054865 50.2658058, -5.0547869 50.2657432, -5.0547045 50.2656756, -5.0546288 50.2656007, -5.0545808 50.2655441, -5.0545426 50.2654912, -5.0544941 50.2654222, -5.0544592 50.2653827, -5.0544237 50.2653203)",Pydar Street,,,
"[1053767643, 58698486]",,,residential,,,False,True,129.57799999999997,"LINESTRING (-5.0553567 50.2660306, -5.05539 50.2659913, -5.0556051 50.2657905, -5.0556187 50.265777, -5.0556448 50.265768, -5.055669 50.2657671, -5.0556958 50.2657693, -5.0557239 50.2657736, -5.0557642 50.2657809, -5.0558352 50.2657939, -5.0558936 50.2658021, -5.0559519 50.2658087, -5.0562099 50.2658305, -5.0562315 50.2658306, -5.0562547 50.2658287, -5.0562735 50.2658248, -5.0564117 50.2657837, -5.0564374 50.2657757, -5.0564615 50.265771, -5.0564837 50.2657684, -5.0565273 50.2657663, -5.0568402 50.2657734, -5.0569229 50.2657993)","['Claremont Terrace', 'Castle Rise']",,,
"[183484154, 183484158]",,,residential,,,False,True,111.69600000000001,"LINESTRING (-5.058521 50.2588495, -5.0582728 50.2591141, -5.0580911 50.2592956, -5.0579406 50.2594069, -5.0578504 50.2594643, -5.0578101 50.2594912, -5.0577624 50.2595164, -5.0577002 50.2595453, -5.0576511 50.2595665, -5.0575981 50.259585, -5.0575277 50.2596057)","['Daniell Road', 'Albert Place']",,,
59591254,,,unclassified,,,False,False,107.93299999999999,"LINESTRING (-5.0536494 50.2665902, -5.0534991 50.2665988, -5.0534302 50.2665324, -5.0529276 50.2661346, -5.0529086 50.2660189, -5.0526686 50.2659533)",Oak Way,,,
76618041,,,residential,20 mph,,False,True,88.26299999999999,"LINESTRING (-5.0486495 50.2593854, -5.0488675 50.2595472, -5.0490667 50.2596728, -5.0494603 50.259919, -5.0494704 50.2599292, -5.049473 50.2599425, -5.0494714 50.2599539, -5.0494638 50.2599653)",Newham Road,,,
630031491,,,residential,20 mph,,False,True,150.61599999999999,"LINESTRING (-5.0486495 50.2593854, -5.0486697 50.2593723, -5.0486898 50.2593569, -5.0487732 50.2592908, -5.0487851 50.2592827, -5.0488005 50.2592767, -5.0488152 50.2592731, -5.0488314 50.2592716, -5.0488464 50.2592712, -5.0488608 50.2592724, -5.0488756 50.2592754, -5.0488909 50.2592799, -5.0493845 50.2594555, -5.0496038 50.259552, -5.0498346 50.2596539, -5.0498546 50.2596664, -5.0498687 50.2596831, -5.0498774 50.2596986, -5.0498781 50.259714, -5.0498707 50.2597281, -5.0498578 50.2597397, -5.0495595 50.2599292, -5.049524 50.2599438, -5.0494638 50.2599653)",Newham Road,,,
630031492,,,residential,20 mph,,False,False,40.954,"LINESTRING (-5.0486495 50.2593854, -5.0485691 50.259329, -5.0485316 50.2592935, -5.0484961 50.2592549, -5.0483341 50.2590787)",Newham Road,,,
1051158645,,,residential,,,False,True,9.507,"LINESTRING (-5.0587677 50.2599835, -5.0587119 50.2600612)",Observer Close,,,
76618060,,,residential,,,False,True,104.21599999999998,"LINESTRING (-5.0587677 50.2599835, -5.0586804 50.2599575, -5.0586093 50.2599318, -5.0585584 50.2599108, -5.0585141 50.2598898, -5.0584779 50.2598718, -5.0584497 50.2598593, -5.0584196 50.2598478, -5.0582445 50.2597873, -5.058205 50.2597774, -5.0581708 50.2597714, -5.058146 50.259768, -5.0581191 50.2597663, -5.0580902 50.2597685, -5.0580023 50.2597781, -5.0578952 50.2597886, -5.0578375 50.2597899, -5.0577859 50.2597817, -5.0577403 50.2597706, -5.0577007 50.259756, -5.0576625 50.2597367, -5.0576323 50.2597187, -5.0576089 50.2596986, -5.0575753 50.2596634, -5.0575483 50.2596308, -5.0575277 50.2596057)",Observer Close,,,
54682816,,,tertiary,30 mph,,False,False,59.811,"LINESTRING (-5.0580042 50.2634276, -5.0575863 50.2636099, -5.0573093 50.2637309)",Ferris Town,6.2,,
54682816,,,tertiary,30 mph,,False,True,46.419999999999995,"LINESTRING (-5.0580042 50.2634276, -5.058256 50.2633167, -5.0583687 50.2632686, -5.0584584 50.2632195, -5.058518 50.2631733)",Ferris Town,6.2,,
76617985,,,residential,,,False,False,73.93700000000001,"LINESTRING (-5.0580042 50.2634276, -5.057972 50.263395, -5.0574248 50.2628754)",St. Dominic Street,,,
31669871,2,,tertiary,,,False,False,15.102999999999998,"LINESTRING (-5.058494 50.2628276, -5.0584881 50.2627603, -5.058476 50.2627199, -5.0584589 50.2626949)",George Street,,,
31669871,2,,tertiary,,,False,True,38.61,"LINESTRING (-5.058494 50.2628276, -5.0584921 50.2628939, -5.0584853 50.2629743, -5.0584894 50.2630424, -5.0584999 50.2631072, -5.058518 50.2631733)",George Street,,,
76617980,,,residential,,,False,False,77.941,"LINESTRING (-5.058494 50.2628276, -5.058429 50.2628296, -5.0583498 50.2628321, -5.0580547 50.2628509, -5.0580012 50.2628511, -5.0579636 50.2628489, -5.0579308 50.262843, -5.0578778 50.2628294, -5.0578362 50.2628206, -5.057792 50.2628168, -5.0577022 50.2628211, -5.057631 50.262826, -5.0575729 50.2628348, -5.0575068 50.2628463, -5.0574482 50.2628624, -5.0574248 50.2628754)",St Dominic Square,,,
76618090,,,residential,20 mph,,False,False,76.938,"LINESTRING (-5.0523991 50.2606637, -5.0523691 50.2606478, -5.0515655 50.2602224)",Carclew Street,,,
76618090,,,residential,20 mph,,False,True,57.509,"LINESTRING (-5.0523991 50.2606637, -5.0524163 50.2606729, -5.0524513 50.2606915, -5.0530206 50.2609948)",Carclew Street,,,
76618110,,,residential,20 mph,,False,False,51.416,"LINESTRING (-5.0523991 50.2606637, -5.0526235 50.2604911, -5.0528631 50.260309)",Chapel Row,,,
76618035,,,living_street,,,False,False,64.663,"LINESTRING (-5.05711 50.262046, -5.0570033 50.2619116, -5.0568509 50.2618611, -5.0568384 50.2618568, -5.0568099 50.2618362, -5.0564783 50.2617271, -5.0564367 50.2617057, -5.0564201 50.2617002)",Bassett Walk,,,
76617983,,,residential,20 mph,,True,False,91.31700000000001,"LINESTRING (-5.0515655 50.2602224, -5.0515102 50.2602683, -5.0514733 50.2603043, -5.0514532 50.260327, -5.0512613 50.2605899, -5.0512406 50.2606224, -5.0512028 50.2606832, -5.0510411 50.2609686)",William Street,,,
76618090,,,residential,20 mph,,False,False,101.348,"LINESTRING (-5.0515655 50.2602224, -5.0512507 50.2600604, -5.0510019 50.2599549, -5.0504353 50.2597181, -5.0503966 50.2597021)",Carclew Street,,,
76618090,,,residential,20 mph,,False,True,76.938,"LINESTRING (-5.0515655 50.2602224, -5.0523691 50.2606478, -5.0523991 50.2606637)",Carclew Street,,,
37345470,,,tertiary,30 mph,,False,True,27.257,"LINESTRING (-5.0530206 50.2609948, -5.0527856 50.2611885)",Lemon Street,,,
37345470,,,tertiary,30 mph,,False,False,163.066,"LINESTRING (-5.0530206 50.2609948, -5.0534167 50.2606799, -5.0537919 50.2603686, -5.0540637 50.2601432, -5.0544424 50.2598441)",Lemon Street,,,
76618090,,,residential,20 mph,,False,False,57.509,"LINESTRING (-5.0530206 50.2609948, -5.0524513 50.2606915, -5.0524163 50.2606729, -5.0523991 50.2606637)",Carclew Street,,,
