osmid,oneway,highway,reversed,length,geometry,ref,name,maxspeed,lanes,bridge,access
24241177,True,trunk,False,9.989,"LINESTRING (-2.5119487 53.2589713, -2.5120474 53.2589036)",A5509,Chester Way,30 mph,,,
8084782,False,unclassified,True,61.408,"LINESTRING (-2.5203927 53.2622808, -2.5204244 53.2622047, -2.520446 53.2621059, -2.5204787 53.2620188, -2.5204906 53.2619379, -2.5204919 53.2618415, -2.520487 53.2617939, -2.5204377 53.2617421)",,,,,,
148037524,False,trunk,False,80.281,"LINESTRING (-2.5203927 53.2622808, -2.5199043 53.2622936, -2.5193365 53.2623019, -2.5192571 53.2623018, -2.5191866 53.262298)",A533,Winnington Lane,30 mph,,,
8081188,False,residential,False,23.829,"LINESTRING (-2.5174753 53.2589352, -2.5171419 53.2590136)",,Freshwater View,,,,
8081189,False,residential,True,113.08700000000002,"LINESTRING (-2.5174753 53.2589352, -2.5173601 53.2587067, -2.5173157 53.2586224, -2.5172908 53.258597, -2.5172558 53.2585771, -2.5172165 53.2585699, -2.5171942 53.2585695, -2.5171769 53.2585692, -2.5170796 53.2585956, -2.5168909 53.2586485, -2.5169346 53.258712, -2.5171419 53.2590136)",,Freshwater View,,,,
8081188,False,residential,True,25.671,"LINESTRING (-2.5174753 53.2589352, -2.5176049 53.2589719, -2.5178248 53.2590331)",,Freshwater View,,,,
8081188,False,residential,True,23.829,"LINESTRING (-2.5171419 53.2590136, -2.5174753 53.2589352)",,Freshwater View,,,,
8081189,False,residential,False,113.087,"LINESTRING (-2.5171419 53.2590136, -2.5169346 53.258712, -2.5168909 53.2586485, -2.5170796 53.2585956, -2.5171769 53.2585692, -2.5171942 53.2585695, -2.5172165 53.2585699, -2.5172558 53.2585771, -2.5172908 53.258597, -2.5173157 53.2586224, -2.5173601 53.2587067, -2.5174753 53.2589352)",,Freshwater View,,,,
8081188,False,residential,False,38.022,"LINESTRING (-2.5171419 53.2590136, -2.5170233 53.2590508, -2.5169121 53.2590705, -2.5167998 53.259071, -2.5165907 53.259064)",,Freshwater View,,,,
8081188,False,residential,False,11.44,"LINESTRING (-2.5165907 53.259064, -2.5166009 53.2589613)",,Freshwater View,,,,
8081190,False,residential,False,11.361,"LINESTRING (-2.5165907 53.259064, -2.5165684 53.2591653)",,Freshwater View,,,,
8081188,False,residential,True,38.022,"LINESTRING (-2.5165907 53.259064, -2.5167998 53.259071, -2.5169121 53.2590705, -2.5170233 53.2590508, -2.5171419 53.2590136)",,Freshwater View,,,,
8081190,False,residential,True,11.361,"LINESTRING (-2.5165684 53.2591653, -2.5165907 53.259064)",,Freshwater View,,,,
8081188,False,residential,True,11.44,"LINESTRING (-2.5166009 53.2589613, -2.5165907 53.259064)",,Freshwater View,,,,
8080974,True,trunk,False,96.583,"LINESTRING (-2.5173287 53.259666, -2.5172078 53.2598226, -2.5169936 53.2601046, -2.5169135 53.2602062, -2.5168244 53.2603245, -2.5167744 53.2603882, -2.5167077 53.2604504)",A559,Castle Street,30 mph,,,
8081192,False,residential,False,52.42100000000001,"LINESTRING (-2.5173287 53.259666, -2.5171113 53.2596118, -2.5170074 53.2596, -2.5168907 53.2595995, -2.5167507 53.2596084, -2.5165655 53.2596319)",,Marine Approach,,,,
222193514,False,residential,True,11.018,"LINESTRING (-2.5165655 53.2596319, -2.5165585 53.2597309)",,,,,,
8081192,False,residential,False,50.739,"LINESTRING (-2.5165655 53.2596319, -2.5165451 53.259479, -2.5165531 53.2593747, -2.5165612 53.2593073, -2.516778 53.2592893)",,Marine Approach,,,,
8081192,False,residential,True,52.42099999999999,"LINESTRING (-2.5165655 53.2596319, -2.5167507 53.2596084, -2.5168907 53.2595995, -2.5170074 53.2596, -2.5171113 53.2596118, -2.5173287 53.259666)",,Marine Approach,,,,
8084777,False,residential,True,18.369,"LINESTRING (-2.5176316 53.2621045, -2.5173565 53.2620899)",,Oldhams Hill,,,,
8084783,False,residential,False,66.786,"LINESTRING (-2.5192336 53.2639284, -2.5192802 53.2643006, -2.519303 53.2644225, -2.5193108 53.2644772, -2.519294 53.264526)",,Beswicks Road,,,,
8084783,False,residential,True,136.058,"LINESTRING (-2.5192336 53.2639284, -2.519223 53.2636913, -2.5192205 53.2634416, -2.5192353 53.2631489, -2.5192628 53.262935, -2.5192745 53.2628409, -2.5192667 53.262706)",,Beswicks Road,,,,
8084789,False,residential,False,124.20400000000001,"LINESTRING (-2.5192336 53.2639284, -2.5186809 53.2639631, -2.5186034 53.2639588, -2.5185434 53.2639389, -2.5184953 53.2639063, -2.5184702 53.263868, -2.5184511 53.2638245, -2.5184339 53.2636539, -2.5184246 53.2635996, -2.5184001 53.2635458, -2.5183528 53.2634812, -2.518325 53.2634254, -2.5183 53.2632687)",,Victoria Park,,,,
8084783,False,residential,True,66.786,"LINESTRING (-2.519294 53.264526, -2.5193108 53.2644772, -2.519303 53.2644225, -2.5192802 53.2643006, -2.5192336 53.2639284)",,Beswicks Road,,,,
8084786,False,residential,False,79.171,"LINESTRING (-2.5201422 53.2630352, -2.5201465 53.2637472)",,Bowling Green Court,,,,
8084787,False,residential,True,31.746,"LINESTRING (-2.5201422 53.2630352, -2.5206195 53.2630367)",,Bowling Green Court,,,,
8084786,False,residential,True,81.14699999999999,"LINESTRING (-2.5201422 53.2630352, -2.5201408 53.2629793, -2.5201115 53.2628682, -2.5200426 53.2627977, -2.5199352 53.2627589, -2.5196813 53.2627233, -2.5194661 53.2627108, -2.5192667 53.262706)",,Bowling Green Court,,,,
8084786,False,residential,True,79.171,"LINESTRING (-2.5201465 53.2637472, -2.5201422 53.2630352)",,Bowling Green Court,,,,
8084787,False,residential,False,31.746,"LINESTRING (-2.5206195 53.2630367, -2.5201422 53.2630352)",,Bowling Green Court,,,,
8084785,False,residential,True,161.306,"LINESTRING (-2.5168529 53.2626236, -2.5181756 53.2626985, -2.5185338 53.2627093, -2.518822 53.2627038, -2.5190558 53.2626744, -2.5192579 53.2626387)",,Verdin Avenue,,,,
8084789,False,residential,True,124.204,"LINESTRING (-2.5183 53.2632687, -2.518325 53.2634254, -2.5183528 53.2634812, -2.5184001 53.2635458, -2.5184246 53.2635996, -2.5184339 53.2636539, -2.5184511 53.2638245, -2.5184702 53.263868, -2.5184953 53.2639063, -2.5185434 53.2639389, -2.5186034 53.2639588, -2.5186809 53.2639631, -2.5192336 53.2639284)",,Victoria Park,,,,
8084782,False,unclassified,False,61.408,"LINESTRING (-2.5204377 53.2617421, -2.520487 53.2617939, -2.5204919 53.2618415, -2.5204906 53.2619379, -2.5204787 53.2620188, -2.520446 53.2621059, -2.5204244 53.2622047, -2.5203927 53.2622808)",,,,,,
8084828,False,residential,False,45.65,"LINESTRING (-2.5220096 53.2573093, -2.5214999 53.2570344)",,Ryders Street,20 mph,,,
8084828,False,residential,True,45.65,"LINESTRING (-2.5214999 53.2570344, -2.5220096 53.2573093)",,Ryders Street,20 mph,,,
8086478,False,primary,False,247.95700000000002,"LINESTRING (-2.5214999 53.2570344, -2.5212605 53.2571236, -2.5209082 53.2572606, -2.5205513 53.2574205, -2.5199721 53.257682, -2.51931 53.2579846, -2.5189995 53.2581344, -2.5187143 53.2582726, -2.518523 53.2583732)",A559,Castle Street,30 mph,,,
9966815,False,residential,True,110.70299999999999,"LINESTRING (-2.5104325 53.2595362, -2.5104495 53.2594202, -2.5108906 53.2594523, -2.5111214 53.2594479, -2.5114511 53.2594677, -2.5119141 53.259469)",,Heber Walk,,,,
9966816,False,unclassified,False,110.051,"LINESTRING (-2.5139967 53.2574833, -2.5139946 53.2573225, -2.5139937 53.2572943, -2.5139868 53.2570832, -2.5139846 53.2569735, -2.5139864 53.2568136, -2.5140075 53.2567652, -2.5140573 53.2566736, -2.514147 53.2565085)",,Queen Street,,,,
9966816,False,unclassified,True,73.54599999999999,"LINESTRING (-2.5139967 53.2574833, -2.5139935 53.2575097, -2.5140069 53.2578682, -2.5140189 53.2580785, -2.5140226 53.2581444)",,Queen Street,,,,
"[1026232168, 9968110]",False,residential,False,101.232,"LINESTRING (-2.5139967 53.2574833, -2.5136388 53.2574813, -2.5133051 53.2574795, -2.5132652 53.2575179, -2.5132739 53.2577863, -2.5133867 53.2579564)",,"['Hayhurst Close', 'Naylor Court']",,,,
9966816,False,unclassified,False,47.132000000000005,"LINESTRING (-2.514147 53.2565085, -2.5141561 53.2564871, -2.5141896 53.2564085, -2.51423 53.2562728, -2.5142272 53.2561882, -2.5142206 53.2561391, -2.5142166 53.2561089, -2.5142141 53.2560903)",,Queen Street,,,,
9966816,False,unclassified,True,110.05099999999999,"LINESTRING (-2.514147 53.2565085, -2.5140573 53.2566736, -2.5140075 53.2567652, -2.5139864 53.2568136, -2.5139846 53.2569735, -2.5139868 53.2570832, -2.5139937 53.2572943, -2.5139946 53.2573225, -2.5139967 53.2574833)",,Queen Street,,,,
9968112,False,residential,False,41.733,"LINESTRING (-2.514147 53.2565085, -2.5136097 53.2565367, -2.5135996 53.2564844)",,Queen Street,,,,
"[1026232168, 9968110]",False,residential,True,101.232,"LINESTRING (-2.5133867 53.2579564, -2.5132739 53.2577863, -2.5132652 53.2575179, -2.5133051 53.2574795, -2.5136388 53.2574813, -2.5139967 53.2574833)",,"['Hayhurst Close', 'Naylor Court']",,,,
10309518,False,residential,False,40.931,"LINESTRING (-2.5124941 53.2579359, -2.5118983 53.2580279)",,Drillfield Road,30 mph,,,
10262659,False,trunk,False,70.10600000000001,"LINESTRING (-2.5124941 53.2579359, -2.5124279 53.2578049, -2.5124045 53.2576433, -2.5124001 53.2576132, -2.5124003 53.2575814, -2.5124008 53.2575117, -2.5124023 53.257312)",A533,London Road,30 mph,2,,
958997967,True,trunk,False,80.131,"LINESTRING (-2.5124941 53.2579359, -2.5127446 53.2582479, -2.5128298 53.2584207, -2.5128554 53.2584529, -2.5128809 53.2584852, -2.5129834 53.2585918)",A533,London Road,30 mph,,,
10262659,False,trunk,True,70.106,"LINESTRING (-2.5124023 53.257312, -2.5124008 53.2575117, -2.5124003 53.2575814, -2.5124001 53.2576132, -2.5124045 53.2576433, -2.5124279 53.2578049, -2.5124941 53.2579359)",A533,London Road,30 mph,2,,
10309522,False,residential,False,53.394999999999996,"LINESTRING (-2.5124023 53.257312, -2.5119307 53.2573002, -2.5116003 53.2572919)",,Water Street,,,,
"[1207283108, 268457551, 10043686, 133483847]",True,primary,False,87.58599999999998,"LINESTRING (-2.5144315 53.2595813, -2.514463 53.259605, -2.5144798 53.2596176, -2.5146528 53.2597477, -2.5146924 53.2597774, -2.5147561 53.2598367, -2.5147889 53.259885, -2.5147917 53.2598894, -2.5148609 53.2600087, -2.5149205 53.2601341, -2.514933 53.2601686, -2.5149464 53.2602044, -2.5149706 53.2602842)",A533,"['London Road', 'Dane Street']",30 mph,2,yes,
10363583,False,residential,False,49.958,"LINESTRING (-2.5144315 53.2595813, -2.5143826 53.2596085, -2.5142528 53.2596807, -2.5143566 53.2598857, -2.5144979 53.2598575)",,Weaver Court,,,,
10309518,False,residential,True,40.931,"LINESTRING (-2.5118983 53.2580279, -2.5124941 53.2579359)",,Drillfield Road,30 mph,,,
10309519,False,residential,False,21.782,"LINESTRING (-2.5118983 53.2580279, -2.5118708 53.2578327)",,Drillfield Court,,,,
10309518,False,residential,False,60.768,"LINESTRING (-2.5118983 53.2580279, -2.5118452 53.2580374, -2.5116656 53.2580674, -2.5115608 53.2580762, -2.5113975 53.2580876, -2.5109988 53.2581155)",,Drillfield Road,30 mph,,,
10309518,False,residential,False,76.523,"LINESTRING (-2.5109988 53.2581155, -2.5107413 53.2582502, -2.5106109 53.2582827, -2.5104931 53.258312, -2.5102373 53.2582973, -2.5099878 53.258218)",,Drillfield Road,30 mph,,,
10309518,False,residential,True,60.768,"LINESTRING (-2.5109988 53.2581155, -2.5113975 53.2580876, -2.5115608 53.2580762, -2.5116656 53.2580674, -2.5118452 53.2580374, -2.5118983 53.2580279)",,Drillfield Road,30 mph,,,
10309520,False,residential,False,38.42,"LINESTRING (-2.5109988 53.2581155, -2.5109147 53.2579297, -2.5109253 53.2577768)",,Drillfield Road,,,,
10309518,False,residential,False,15.674,"LINESTRING (-2.5099878 53.258218, -2.5098122 53.258312)",,Drillfield Road,30 mph,,,
10309518,False,residential,True,76.523,"LINESTRING (-2.5099878 53.258218, -2.5102373 53.2582973, -2.5104931 53.258312, -2.5106109 53.2582827, -2.5107413 53.2582502, -2.5109988 53.2581155)",,Drillfield Road,30 mph,,,
10309521,False,residential,False,51.642,"LINESTRING (-2.5099878 53.258218, -2.5099454 53.258101, -2.509937 53.258078, -2.5098923 53.2579545, -2.5098934 53.2578567, -2.5098945 53.2577597)",,Drillfield Road,,,,
10309518,False,residential,True,15.674,"LINESTRING (-2.5098122 53.258312, -2.5099878 53.258218)",,Drillfield Road,30 mph,,,
10309519,False,residential,True,7.633,"LINESTRING (-2.5118612 53.2577643, -2.5118708 53.2578327)",,Drillfield Court,,,,
10309521,False,residential,True,7.45,"LINESTRING (-2.5098953 53.2576927, -2.5098945 53.2577597)",,Drillfield Road,,,,
10309522,False,residential,False,136.597,"LINESTRING (-2.5116003 53.2572919, -2.5105717 53.2572784, -2.5101099 53.2572724, -2.5095473 53.257265)",,Water Street,,,,
10309522,False,residential,True,53.394999999999996,"LINESTRING (-2.5116003 53.2572919, -2.5119307 53.2573002, -2.5124023 53.257312)",,Water Street,,,,
10309525,False,residential,False,120.126,"LINESTRING (-2.5116003 53.2572919, -2.5116435 53.2570238, -2.5117586 53.256916, -2.5116845 53.2568009, -2.511706 53.2567427, -2.5118483 53.2563564, -2.5118859 53.2562543)",,Waterbank Row,,,,
10309522,False,residential,True,136.59699999999998,"LINESTRING (-2.5095473 53.257265, -2.5101099 53.2572724, -2.5105717 53.2572784, -2.5116003 53.2572919)",,Water Street,,,,
10309525,False,residential,True,120.126,"LINESTRING (-2.5118859 53.2562543, -2.5118483 53.2563564, -2.511706 53.2567427, -2.5116845 53.2568009, -2.5117586 53.256916, -2.5116435 53.2570238, -2.5116003 53.2572919)",,Waterbank Row,,,,
10043686,True,primary,False,106.971,"LINESTRING (-2.5133496 53.2588699, -2.5133823 53.2588903, -2.5138422 53.2591772, -2.5138521 53.259184, -2.5144315 53.2595813)",A533,London Road,30 mph,2,,
10363581,False,unclassified,False,33.942,"LINESTRING (-2.5133496 53.2588699, -2.5132895 53.2589035, -2.513257 53.2589217, -2.5129769 53.2590784)",,Theatre Court,,,,no
10363581,False,unclassified,False,49.04,"LINESTRING (-2.5129769 53.2590784, -2.5134489 53.2594172)",,Theatre Court,,,,no
10363582,False,unclassified,False,27.376,"LINESTRING (-2.5129769 53.2590784, -2.5126859 53.2592525)",,Theatre Court,,,,no
10363581,False,unclassified,True,33.942,"LINESTRING (-2.5129769 53.2590784, -2.513257 53.2589217, -2.5132895 53.2589035, -2.5133496 53.2588699)",,Theatre Court,,,,no
10363581,False,unclassified,True,49.04,"LINESTRING (-2.5134489 53.2594172, -2.5129769 53.2590784)",,Theatre Court,,,,no
10363582,False,unclassified,True,27.376,"LINESTRING (-2.5126859 53.2592525, -2.5129769 53.2590784)",,Theatre Court,,,,no
20473857,False,residential,True,81.37299999999999,"LINESTRING (-2.5071807 53.2587238, -2.5072141 53.2587622, -2.5073849 53.2589524, -2.5075826 53.259163, -2.5076837 53.2592707, -2.5077717 53.2593645)",Northwich FP 4,Whalley Road,,,,
15961154,False,residential,True,55.003,"LINESTRING (-2.5083501 53.2596112, -2.508077 53.2600781)",,Percy Street,,,,
"[65678242, 10043687]",False,unclassified,"[False, True]",149.16600000000003,"LINESTRING (-2.5083501 53.2596112, -2.5086478 53.2596882, -2.5087122 53.2597074, -2.5087739 53.2597235, -2.5093271 53.2598898, -2.5096107 53.2599722, -2.509651 53.2600476, -2.5098675 53.2604095, -2.509887 53.2604495)",,"['Whalley Road', 'Brockhurst Street']",,,,
253970087,False,residential,False,47.256,"LINESTRING (-2.5083501 53.2596112, -2.5080819 53.2594938, -2.5080365 53.2594739, -2.5077717 53.2593645)",,Whalley Road,,,,
20473856,False,residential,False,67.227,"LINESTRING (-2.5077717 53.2593645, -2.507431 53.2599337)",,Priory Street,,,,
20473857,False,residential,False,81.373,"LINESTRING (-2.5077717 53.2593645, -2.5076837 53.2592707, -2.5075826 53.259163, -2.5073849 53.2589524, -2.5072141 53.2587622, -2.5071807 53.2587238)",Northwich FP 4,Whalley Road,,,,
253970087,False,residential,True,47.256,"LINESTRING (-2.5077717 53.2593645, -2.5080365 53.2594739, -2.5080819 53.2594938, -2.5083501 53.2596112)",,Whalley Road,,,,
245227317,False,tertiary,False,56.711000000000006,"LINESTRING (-2.5077439 53.2617768, -2.5078039 53.2616738, -2.5079764 53.261448, -2.5080835 53.2613094)",,Venables Road,30 mph,,,
245227317,False,tertiary,True,27.988,"LINESTRING (-2.5077439 53.2617768, -2.5077098 53.2618908, -2.507704 53.2619921, -2.5077062 53.2620266)",,Venables Road,30 mph,,,
"[290053706, 540269628]",False,tertiary,True,186.06099999999998,"LINESTRING (-2.5075737 53.2630106, -2.5075321 53.2630777, -2.5074707 53.2631765, -2.5073986 53.2633873, -2.5073805 53.2635213, -2.507379 53.2635323, -2.5073742 53.2635865, -2.5073576 53.2637745, -2.5073556 53.2637977, -2.5072731 53.2642535, -2.5072351 53.2644541, -2.5072016 53.2646627)",,Venables Road,30 mph,,,
946137192,False,tertiary,False,36.684,"LINESTRING (-2.5075737 53.2630106, -2.5076626 53.2628832, -2.5077072 53.2628009, -2.5077578 53.2627)",,Venables Road,30 mph,,,
16521702,False,unclassified,False,126.257,"LINESTRING (-2.509137 53.2618576, -2.5093186 53.2618474, -2.5095671 53.2618198, -2.5098074 53.2617844, -2.5099947 53.261766, -2.5103168 53.2617341, -2.5104417 53.2617218, -2.5110039 53.2616564)",,Sheath Street,,,,
"[16374604, 337119774]",True,"['unclassified', 'residential']",False,133.35999999999999,"LINESTRING (-2.509137 53.2618576, -2.5091374 53.2619869, -2.5091245 53.2621653, -2.5091247 53.2621917, -2.5091022 53.2622211, -2.509049 53.2622375, -2.508861 53.2622502, -2.5088408 53.2622518, -2.5086678 53.2622633, -2.5084843 53.2622757, -2.5080329 53.2623062, -2.507899 53.2623244, -2.5078198 53.262346, -2.5077845 53.2623925)",,"['Meadow Street', 'Witton Street']",,,,
16521702,False,unclassified,False,62.128,"LINESTRING (-2.5110039 53.2616564, -2.5118998 53.2614983)",,Sheath Street,,,,
16521702,False,unclassified,True,126.257,"LINESTRING (-2.5110039 53.2616564, -2.5104417 53.2617218, -2.5103168 53.2617341, -2.5099947 53.261766, -2.5098074 53.2617844, -2.5095671 53.2618198, -2.5093186 53.2618474, -2.509137 53.2618576)",,Sheath Street,,,,
337119569,False,unclassified,True,71.386,"LINESTRING (-2.5110039 53.2616564, -2.5109596 53.2615383, -2.510905 53.2613839, -2.5108413 53.261204, -2.5108133 53.2611614, -2.5107316 53.2610372)",,Crum Hill,,,,
16521702,False,unclassified,True,62.128,"LINESTRING (-2.5118998 53.2614983, -2.5110039 53.2616564)",,Sheath Street,,,,
20458249,False,unclassified,True,42.025999999999996,"LINESTRING (-2.5118998 53.2614983, -2.5119814 53.2617159, -2.5119987 53.2617713, -2.5120272 53.2618684)",,Timber Lane,,,,
133483852,False,unclassified,False,58.812,"LINESTRING (-2.5118998 53.2614983, -2.511865 53.2613936, -2.5117114 53.2610491, -2.5116992 53.2610219, -2.5116831 53.2609857)",,,,,,
20458249,False,unclassified,False,42.025999999999996,"LINESTRING (-2.5120272 53.2618684, -2.5119987 53.2617713, -2.5119814 53.2617159, -2.5118998 53.2614983)",,Timber Lane,,,,
317022068,False,unclassified,False,4.811,"LINESTRING (-2.5145665 53.260651, -2.5144973 53.2606636)",,Applemarket Street,,,,
317022068,False,unclassified,True,4.811,"LINESTRING (-2.5144973 53.2606636, -2.5145665 53.260651)",,Applemarket Street,,,,
317022411,True,unclassified,False,70.643,"LINESTRING (-2.5144973 53.2606636, -2.5137503 53.260867, -2.5137039 53.2608757, -2.513672 53.2608528, -2.5136666 53.2607674)",,Apple Market Street,,,,
15961154,False,residential,False,55.003,"LINESTRING (-2.508077 53.2600781, -2.5083501 53.2596112)",,Percy Street,,,,
15961154,False,residential,True,90.074,"LINESTRING (-2.508077 53.2600781, -2.5079554 53.2602861, -2.507645 53.2607839, -2.5076146 53.2608394)",,Percy Street,,,,
20473855,False,residential,False,45.871,"LINESTRING (-2.508077 53.2600781, -2.5077633 53.260008, -2.507431 53.2599337)",,School Way,,,,
20473856,False,residential,True,67.227,"LINESTRING (-2.507431 53.2599337, -2.5077717 53.2593645)",,Priory Street,,,,
20473855,False,residential,True,45.871,"LINESTRING (-2.507431 53.2599337, -2.5077633 53.260008, -2.508077 53.2600781)",,School Way,,,,
"[290049606, 317022015]",True,primary,False,107.138,"LINESTRING (-2.5106839 53.2609741, -2.5114283 53.2607486, -2.51177 53.2606376, -2.5118271 53.260615, -2.5118664 53.2605918, -2.5119074 53.2605211, -2.5119251 53.2604388)",A559,Chester Way,30 mph,,,
15961154,False,residential,True,11.929,"LINESTRING (-2.5076146 53.2608394, -2.5076043 53.2609465)",,Percy Street,,,,
15961154,False,residential,False,90.074,"LINESTRING (-2.5076146 53.2608394, -2.507645 53.2607839, -2.5079554 53.2602861, -2.508077 53.2600781)",,Percy Street,,,,
20458266,True,primary,False,49.112,"LINESTRING (-2.5076146 53.2608394, -2.5079952 53.2609432, -2.5080359 53.2609519, -2.5080818 53.2609613, -2.5082993 53.2610029)",A559,Chester Way,30 mph,,,
245227317,False,tertiary,False,27.988,"LINESTRING (-2.5077062 53.2620266, -2.507704 53.2619921, -2.5077098 53.2618908, -2.5077439 53.2617768)",,Venables Road,30 mph,,,
245227318,True,tertiary,False,41.102000000000004,"LINESTRING (-2.5077062 53.2620266, -2.5077592 53.2621822, -2.5077845 53.2623925)",,Venables Road,,1,,
179097630,True,trunk,False,18.269,"LINESTRING (-2.5119251 53.2604388, -2.5119251 53.2602745)",A5509,Chester Way,30 mph,,,
8084783,False,residential,True,7.506,"LINESTRING (-2.5192667 53.262706, -2.5192579 53.2626387)",,Beswicks Road,,,,
8084783,False,residential,False,136.058,"LINESTRING (-2.5192667 53.262706, -2.5192745 53.2628409, -2.5192628 53.262935, -2.5192353 53.2631489, -2.5192205 53.2634416, -2.519223 53.2636913, -2.5192336 53.2639284)",,Beswicks Road,,,,
8084786,False,residential,False,81.14699999999999,"LINESTRING (-2.5192667 53.262706, -2.5194661 53.2627108, -2.5196813 53.2627233, -2.5199352 53.2627589, -2.5200426 53.2627977, -2.5201115 53.2628682, -2.5201408 53.2629793, -2.5201422 53.2630352)",,Bowling Green Court,,,,
8084783,False,residential,False,7.506,"LINESTRING (-2.5192579 53.2626387, -2.5192667 53.262706)",,Beswicks Road,,,,
8084783,False,residential,True,38.22,"LINESTRING (-2.5192579 53.2626387, -2.5191869 53.2623418, -2.5191866 53.262298)",,Beswicks Road,,,,
8084785,False,residential,False,161.30599999999998,"LINESTRING (-2.5192579 53.2626387, -2.5190558 53.2626744, -2.518822 53.2627038, -2.5185338 53.2627093, -2.5181756 53.2626985, -2.5168529 53.2626236)",,Verdin Avenue,,,,
8084777,False,residential,False,88.28699999999999,"LINESTRING (-2.5181629 53.2617742, -2.5179919 53.2617877, -2.5177193 53.261766, -2.5175962 53.2617612, -2.5175591 53.2617696, -2.5175242 53.2617774, -2.5174659 53.2618079, -2.5173383 53.261928, -2.5172651 53.262085, -2.5173565 53.2620899)",,Oldhams Hill,,,,
8084784,False,trunk,False,164.13599999999997,"LINESTRING (-2.5181629 53.2617742, -2.5177582 53.2614822, -2.5175216 53.2613157, -2.5173863 53.2612171, -2.5172913 53.2611253, -2.5172462 53.2610762, -2.5171766 53.260993, -2.5171006 53.2608846, -2.5170404 53.2607977, -2.5169493 53.2606817, -2.5168557 53.2606281, -2.5167501 53.2605851)",A533,Winnington Street,30 mph,,,
8084784,False,trunk,True,92.04699999999998,"LINESTRING (-2.5181629 53.2617742, -2.5182873 53.2618631, -2.5184488 53.2619786, -2.5186099 53.2620944, -2.5187648 53.2621917, -2.5189157 53.2622482, -2.5190505 53.262278, -2.5191866 53.262298)",A533,Winnington Street,30 mph,,,
8084783,False,residential,False,38.22,"LINESTRING (-2.5191866 53.262298, -2.5191869 53.2623418, -2.5192579 53.2626387)",,Beswicks Road,,,,
8084784,False,trunk,False,92.047,"LINESTRING (-2.5191866 53.262298, -2.5190505 53.262278, -2.5189157 53.2622482, -2.5187648 53.2621917, -2.5186099 53.2620944, -2.5184488 53.2619786, -2.5182873 53.2618631, -2.5181629 53.2617742)",A533,Winnington Street,30 mph,,,
