osmid,oneway,lanes,ref,highway,maxspeed,access,reversed,length,name,geometry,junction
412776429,True,1,A269,primary,30 mph,,False,18.317,Town Hall Square,"LINESTRING (0.471227 50.841425, 0.4712895 50.8414044, 0.4713146 50.8413736, 0.4713206 50.8413295, 0.4713 50.8412903)",
412776431,True,1,A269,primary,30 mph,,False,41.03,Buckhurst Place,"LINESTRING (0.4713 50.8412903, 0.4707916 50.8411084)",
446121688,True,1,A269,primary,30 mph,,False,26.700000000000003,London Road,"LINESTRING (0.4705734 50.8411135, 0.4704666 50.8412112, 0.470354 50.8413096)",
247450181,False,2,A269,primary,30 mph,,False,3.128,Buckhurst Road,"LINESTRING (0.4742841 50.8422793, 0.4743255 50.8422897)",
22530779,True,1,,tertiary,30 mph,,False,140.49599999999998,Clifford Road,"LINESTRING (0.4742841 50.8422793, 0.4744137 50.8417087, 0.474454 50.8415303, 0.474551 50.8410962, 0.4745661 50.8410284)",
247450181,False,2,A269,primary,30 mph,,True,184.345,Buckhurst Road,"LINESTRING (0.4742841 50.8422793, 0.4737314 50.8421222, 0.473589 50.8420795, 0.4729408 50.8418585, 0.4724876 50.8417025, 0.4720853 50.841554, 0.4719605 50.8415101)",
22498809,True,1,B2098,secondary,30 mph,,False,20.018,Buckhurst Place,"LINESTRING (0.4695509 50.8406785, 0.469559 50.8406988, 0.469573 50.8407211, 0.4696001 50.8407356, 0.4697607 50.8407847)",
22530719,False,2,B2098,secondary,30 mph,,False,82.569,Terminus Road,"LINESTRING (0.4695509 50.8406785, 0.4694854 50.8406829, 0.4693769 50.8406749, 0.4689301 50.8406395, 0.4683827 50.8406026)",
"[410013313, 410013314, 446121692]",False,2,,tertiary,30 mph,,False,79.26700000000001,Sackville Road,"LINESTRING (0.4695509 50.8406785, 0.4695569 50.8405808, 0.4695691 50.8405175, 0.4695862 50.8404417, 0.4696293 50.8402346, 0.469661 50.8400866, 0.469669 50.8400466, 0.4696841 50.839971)",
22505846,True,,,unclassified,30 mph,,False,272.579,Western Road,"LINESTRING (0.4696841 50.839971, 0.4698299 50.8399847, 0.470135 50.840012, 0.4714181 50.8401265, 0.4714635 50.8401305, 0.4717103 50.8401526, 0.4723444 50.8402092, 0.4728711 50.8402563, 0.4729587 50.840264, 0.4729786 50.8402658, 0.4734065 50.840304, 0.4735276 50.8403148)",
24708403,False,2,,tertiary,30 mph,,True,67.728,Wickham Avenue,"LINESTRING (0.4696841 50.839971, 0.4695739 50.8399606, 0.469509 50.8399543, 0.4691429 50.8399209, 0.4687294 50.8398843)",
446121692,False,2,,tertiary,30 mph,,False,73.198,Sackville Road,"LINESTRING (0.4696841 50.839971, 0.4696994 50.839894, 0.469708 50.8398509, 0.4698394 50.8393201)",
"[410013313, 410013314, 446121692]",False,2,,tertiary,30 mph,,True,79.267,Sackville Road,"LINESTRING (0.4696841 50.839971, 0.469669 50.8400466, 0.469661 50.8400866, 0.4696293 50.8402346, 0.4695862 50.8404417, 0.4695691 50.8405175, 0.4695569 50.8405808, 0.4695509 50.8406785)",
446121692,False,2,,tertiary,30 mph,,False,133.042,Sackville Road,"LINESTRING (0.4698394 50.8393201, 0.4700826 50.8382215, 0.4701053 50.8381355)",
446121692,False,2,,tertiary,30 mph,,True,73.19800000000001,Sackville Road,"LINESTRING (0.4698394 50.8393201, 0.469708 50.8398509, 0.4696994 50.839894, 0.4696841 50.839971)",
"[1053343344, 1053343345, 22505836]",True,"['1', '2']",,tertiary,30 mph,,False,223.74200000000002,Station Road,"LINESTRING (0.4745661 50.8410284, 0.4743731 50.8410131, 0.4739143 50.840989, 0.4733781 50.8409648, 0.4729197 50.8409454, 0.4728295 50.840951, 0.4727495 50.8409669, 0.4725026 50.841073, 0.4724179 50.8411069, 0.4721931 50.8411828, 0.4720266 50.8412336, 0.4719547 50.8412505, 0.471725 50.8413028, 0.4715314 50.8413355)",
22505836,True,1,,tertiary,30 mph,,False,114.679,Station Road,"LINESTRING (0.4761795 50.8411885, 0.4758397 50.8411555, 0.4754728 50.8411198, 0.4745661 50.8410284)",
28940343,False,,,residential,30 mph,,True,165.31900000000002,Cranfield Road,"LINESTRING (0.4761795 50.8411885, 0.4761204 50.8414752, 0.4760973 50.8415872, 0.4760773 50.8416842, 0.4760635 50.8417513, 0.4760176 50.8419741, 0.4760064 50.8420284, 0.4759693 50.8422029, 0.4759274 50.8424114, 0.475887 50.8426073, 0.4758756 50.8426628)",
22505836,True,1,,tertiary,30 mph,,False,92.89,Station Road,"LINESTRING (0.4774797 50.841341, 0.4773164 50.841328, 0.4771786 50.8413138, 0.4770233 50.8412972, 0.4761795 50.8411885)",
158061975,False,2,B2182,secondary,30 mph,,True,53.419,Sea Road,"LINESTRING (0.4774797 50.841341, 0.4774685 50.8412406, 0.4774363 50.8411223, 0.4773635 50.8409692, 0.477324 50.8408725)",
"[1109170688, 1053338683]",False,3,B2182,secondary,30 mph,,False,36.323,Sea Road,"LINESTRING (0.4774797 50.841341, 0.4774991 50.8414384, 0.4775357 50.8415212, 0.4775939 50.8416589)",
4544035,False,2,B2182,secondary,30 mph,,True,52.632999999999996,Sea Road,"LINESTRING (0.477324 50.8408725, 0.4772907 50.8407877, 0.4772371 50.8406083, 0.4771954 50.8404066)",
158061975,False,2,B2182,secondary,30 mph,,False,53.419,Sea Road,"LINESTRING (0.477324 50.8408725, 0.4773635 50.8409692, 0.4774363 50.8411223, 0.4774685 50.8412406, 0.4774797 50.841341)",
22505841,False,2,A269,primary,30 mph,,False,84.083,Upper Sea Road,"LINESTRING (0.4775939 50.8416589, 0.4776771 50.8418299, 0.477748 50.8420008, 0.4778095 50.842166, 0.4778694 50.8423938)",
"[1109170688, 1053338683]",False,3,B2182,secondary,30 mph,,True,36.323,Sea Road,"LINESTRING (0.4775939 50.8416589, 0.4775357 50.8415212, 0.4774991 50.8414384, 0.4774797 50.841341)",
28940343,False,,,residential,30 mph,,False,165.31900000000002,Cranfield Road,"LINESTRING (0.4758756 50.8426628, 0.475887 50.8426073, 0.4759274 50.8424114, 0.4759693 50.8422029, 0.4760064 50.8420284, 0.4760176 50.8419741, 0.4760635 50.8417513, 0.4760773 50.8416842, 0.4760973 50.8415872, 0.4761204 50.8414752, 0.4761795 50.8411885)",
247450181,False,2,A269,primary,30 mph,,False,145.952,Buckhurst Road,"LINESTRING (0.4758756 50.8426628, 0.4761504 50.8427212, 0.4763915 50.8427722, 0.476627 50.8428213, 0.4770853 50.8429128, 0.4774719 50.8429697, 0.4777358 50.8430077, 0.4778713 50.8430248)",
247450181,False,2,A269,primary,30 mph,,True,116.486,Buckhurst Road,"LINESTRING (0.4758756 50.8426628, 0.4751342 50.8424907, 0.4743255 50.8422897)",
412087382,True,2,,primary,30 mph,,False,14.776,,"LINESTRING (0.4682246 50.8456089, 0.4681469 50.8457324)",
163720408,True,2,A259,trunk,30 mph,yes,False,64.88900000000001,Little Common Road,"LINESTRING (0.4682246 50.8456089, 0.4678593 50.8456175, 0.4676694 50.8456176, 0.4674909 50.845642, 0.4673159 50.845682)",
412087384,False,3,A269,primary,30 mph,,False,42.303,London Road,"LINESTRING (0.4682246 50.8456089, 0.4682545 50.8455188, 0.4682796 50.8454797, 0.468402 50.8453169, 0.468457 50.8452608)",
690211373,False,4,A259,trunk,30 mph,yes,True,12.799,Little Common Road,"LINESTRING (0.4673159 50.845682, 0.4671342 50.8456727)",
157020359,True,3,A259,trunk,30 mph,yes,False,59.042,Little Common Road,"LINESTRING (0.4673159 50.845682, 0.4674701 50.8457127, 0.4676668 50.8457323, 0.4678459 50.8457326, 0.4678927 50.8457327, 0.4679168 50.8457327, 0.4679772 50.8457328, 0.4681469 50.8457324)",
22530719,False,2,B2098,secondary,30 mph,,False,275.62600000000003,Terminus Road,"LINESTRING (0.4683827 50.8406026, 0.4679623 50.8406164, 0.4675436 50.8406365, 0.4674009 50.8406422, 0.4668559 50.8406636, 0.4665877 50.840672, 0.4663334 50.8406745, 0.4660788 50.8406657, 0.4654798 50.8406219, 0.4648395 50.8405631, 0.4644757 50.84053)",
22530719,False,2,B2098,secondary,30 mph,,True,82.569,Terminus Road,"LINESTRING (0.4683827 50.8406026, 0.4689301 50.8406395, 0.4693769 50.8406749, 0.4694854 50.8406829, 0.4695509 50.8406785)",
28940332,False,,,residential,30 mph,,True,175.936,Reginald Road,"LINESTRING (0.4683827 50.8406026, 0.4681903 50.8407811, 0.4679043 50.8410835, 0.4677524 50.8412361, 0.4675809 50.8414057, 0.4670371 50.841937)",
22530719,False,2,B2098,secondary,30 mph,,True,275.626,Terminus Road,"LINESTRING (0.4644757 50.84053, 0.4648395 50.8405631, 0.4654798 50.8406219, 0.4660788 50.8406657, 0.4663334 50.8406745, 0.4665877 50.840672, 0.4668559 50.8406636, 0.4674009 50.8406422, 0.4675436 50.8406365, 0.4679623 50.8406164, 0.4683827 50.8406026)",
28940312,False,,,unclassified,30 mph,,True,70.57300000000001,Beeching Road,"LINESTRING (0.4644757 50.84053, 0.4644687 50.8405705, 0.4644605 50.840618, 0.4644477 50.8407974, 0.4644542 50.8408767, 0.4644985 50.8411625)",
28940338,False,,,residential,30 mph,,False,86.163,Mitten Road,"LINESTRING (0.4726463 50.8436628, 0.4714437 50.8438171)",
184708096,False,,,residential,30 mph,,True,79.254,New Park Avenue,"LINESTRING (0.4726463 50.8436628, 0.4736713 50.8433643)",
4544034,False,,,residential,30 mph,,True,152.778,Mitten Road,"LINESTRING (0.4726463 50.8436628, 0.4724024 50.842884, 0.4714838 50.8428783)",
22530786,False,,,residential,30 mph,,False,96.143,Millfield Rise,"LINESTRING (0.4726463 50.8436628, 0.4727791 50.8440877, 0.4728664 50.8445157)",
22530786,False,,,residential,30 mph,,False,119.337,Millfield Rise,"LINESTRING (0.4728664 50.8445157, 0.4730491 50.8455827)",
22530786,False,,,residential,30 mph,,True,96.143,Millfield Rise,"LINESTRING (0.4728664 50.8445157, 0.4727791 50.8440877, 0.4726463 50.8436628)",
22530789,False,,,residential,30 mph,,False,199.594,Larkhill,"LINESTRING (0.4728664 50.8445157, 0.4744537 50.8442441, 0.4746446 50.8442342, 0.4747672 50.8442711, 0.4748778 50.8443425, 0.4749426 50.8444509, 0.475045 50.8447787)",
22530786,False,,,residential,30 mph,,True,119.337,Millfield Rise,"LINESTRING (0.4730491 50.8455827, 0.4728664 50.8445157)",
22530789,False,,,residential,30 mph,,True,199.594,Larkhill,"LINESTRING (0.475045 50.8447787, 0.4749426 50.8444509, 0.4748778 50.8443425, 0.4747672 50.8442711, 0.4746446 50.8442342, 0.4744537 50.8442441, 0.4728664 50.8445157)",
22530791,False,,,residential,30 mph,,False,156.33100000000002,Larkhill,"LINESTRING (0.475045 50.8447787, 0.4740447 50.8448872, 0.473989 50.8449484, 0.4740027 50.8450409, 0.4740098 50.8450894, 0.4741195 50.8451825, 0.474232 50.8456135)",
22530791,False,,,residential,30 mph,,True,58.260999999999996,Larkhill,"LINESTRING (0.475045 50.8447787, 0.4753702 50.8447476, 0.4754453 50.8450603)",
22530791,False,,,residential,30 mph,,False,58.260999999999996,Larkhill,"LINESTRING (0.4754453 50.8450603, 0.4753702 50.8447476, 0.475045 50.8447787)",
22530791,False,,,residential,30 mph,,True,156.33100000000002,Larkhill,"LINESTRING (0.474232 50.8456135, 0.4741195 50.8451825, 0.4740098 50.8450894, 0.4740027 50.8450409, 0.473989 50.8449484, 0.4740447 50.8448872, 0.475045 50.8447787)",
22530797,False,,,residential,30 mph,,False,53.56,Kings Close,"LINESTRING (0.4736713 50.8433643, 0.4744334 50.8433434)",
184708096,False,,,residential,30 mph,,False,79.254,New Park Avenue,"LINESTRING (0.4736713 50.8433643, 0.4726463 50.8436628)",
184708096,False,,,residential,30 mph,,True,128.02100000000002,New Park Avenue,"LINESTRING (0.4736713 50.8433643, 0.4737408 50.8432474, 0.4740727 50.8426889, 0.4742934 50.8423403, 0.4743255 50.8422897)",
22530797,False,,,residential,30 mph,,True,53.56,Kings Close,"LINESTRING (0.4744334 50.8433434, 0.4736713 50.8433643)",
24708403,False,2,,tertiary,30 mph,,False,97.242,Wickham Avenue,"LINESTRING (0.4663613 50.8396771, 0.4667102 50.8397165, 0.4677323 50.839799)",
24708403,False,2,,tertiary,30 mph,,False,70.661,Wickham Avenue,"LINESTRING (0.4677323 50.839799, 0.4682467 50.8398388, 0.4687294 50.8398843)",
24708403,False,2,,tertiary,30 mph,,True,97.242,Wickham Avenue,"LINESTRING (0.4677323 50.839799, 0.4667102 50.8397165, 0.4663613 50.8396771)",
24708403,False,2,,tertiary,30 mph,,False,67.728,Wickham Avenue,"LINESTRING (0.4687294 50.8398843, 0.4691429 50.8399209, 0.469509 50.8399543, 0.4695739 50.8399606, 0.4696841 50.839971)",
24708403,False,2,,tertiary,30 mph,,True,70.661,Wickham Avenue,"LINESTRING (0.4687294 50.8398843, 0.4682467 50.8398388, 0.4677323 50.839799)",
24708455,True,,,residential,30 mph,,False,240.859,Cornwall Road,"LINESTRING (0.4687294 50.8398843, 0.4687403 50.8398319, 0.4691603 50.8378002, 0.4691753 50.8377366)",
24708434,True,,,residential,30 mph,,False,251.586,Park Road,"LINESTRING (0.4682053 50.8375563, 0.4681653 50.8377833, 0.467988 50.83861, 0.4677323 50.839799)",
1109170675,False,,,residential,30 mph,,False,71.008,Egerton Road,"LINESTRING (0.4682053 50.8375563, 0.4686914 50.8376502, 0.4691753 50.8377366)",
1109170675,False,,,residential,30 mph,,False,52.459999999999994,Egerton Road,"LINESTRING (0.4691753 50.8377366, 0.4696173 50.8378008, 0.4699029 50.8378436)",
1109170675,False,,,residential,30 mph,,True,71.008,Egerton Road,"LINESTRING (0.4691753 50.8377366, 0.4686914 50.8376502, 0.4682053 50.8375563)",
24708495,False,,,unclassified,20 mph,,True,21.662,Channel View West,"LINESTRING (0.4742564 50.8375889, 0.474248 50.8376264, 0.4742293 50.8377099, 0.4742132 50.8377818)",
133959208,False,2,A269,primary,30 mph,,False,61.378,London Road,"LINESTRING (0.4696815 50.8420436, 0.4698712 50.8418269, 0.4701125 50.8415634)",
133959208,False,2,A269,primary,30 mph,,True,192.842,London Road,"LINESTRING (0.4696815 50.8420436, 0.4696355 50.8421272, 0.4696019 50.8422225, 0.4695743 50.8426147, 0.4695689 50.8426883, 0.4695472 50.8431581, 0.469528 50.8433325, 0.469525 50.8433656, 0.4695011 50.8437692)",
182327562,True,,,residential,30 mph,,False,103.244,Victoria Road,"LINESTRING (0.4696815 50.8420436, 0.4695194 50.842037, 0.4682142 50.8419835)",
28940312,False,,,unclassified,30 mph,,False,261.969,Beeching Road,"LINESTRING (0.4656191 50.8433437, 0.4652506 50.8431032, 0.4651166 50.8429881, 0.4650658 50.8429445, 0.4649429 50.8427528, 0.4648216 50.8425024, 0.464809 50.8424732, 0.4647848 50.8423681, 0.4647634 50.8422699, 0.4647194 50.8420943, 0.4646144 50.841639, 0.4645562 50.8413787, 0.4645176 50.8412468, 0.4644985 50.8411625)",
28940312,False,,,unclassified,30 mph,,True,291.82,Beeching Road,"LINESTRING (0.4656191 50.8433437, 0.4659149 50.8435449, 0.4660527 50.8436386, 0.4661749 50.8437246, 0.4667619 50.8441104, 0.4668002 50.8441356, 0.466847 50.8441665, 0.4669974 50.8442665, 0.4672526 50.8444344, 0.4673309 50.8444868, 0.4673966 50.8445307, 0.4674717 50.8445824, 0.4677734 50.8447871, 0.4678894 50.8448701, 0.4679617 50.8449179, 0.4681638 50.8450578, 0.4683634 50.8451945, 0.468457 50.8452608)",
158058028,False,,,unclassified,,,False,78.144,Beeching Close,"LINESTRING (0.4656191 50.8433437, 0.465464 50.8434467, 0.465299 50.8435463, 0.4650588 50.8436474, 0.4649728 50.8436717, 0.4647196 50.8437422)",
28940312,False,,,unclassified,30 mph,,False,70.57300000000001,Beeching Road,"LINESTRING (0.4644985 50.8411625, 0.4644542 50.8408767, 0.4644477 50.8407974, 0.4644605 50.840618, 0.4644687 50.8405705, 0.4644757 50.84053)",
28940312,False,,,unclassified,30 mph,,True,261.969,Beeching Road,"LINESTRING (0.4644985 50.8411625, 0.4645176 50.8412468, 0.4645562 50.8413787, 0.4646144 50.841639, 0.4647194 50.8420943, 0.4647634 50.8422699, 0.4647848 50.8423681, 0.464809 50.8424732, 0.4648216 50.8425024, 0.4649429 50.8427528, 0.4650658 50.8429445, 0.4651166 50.8429881, 0.4652506 50.8431032, 0.4656191 50.8433437)",
28940321,False,,,unclassified,30 mph,,True,156.911,Wainwright Road,"LINESTRING (0.4644985 50.8411625, 0.464812 50.8411802, 0.4654768 50.8412288, 0.4656501 50.8412442, 0.4657121 50.8412802, 0.4657458 50.8413225, 0.4657722 50.8415223, 0.4657972 50.8419002)",
28940330,False,,,residential,30 mph,,True,117.006,Windsor Road,"LINESTRING (0.4682142 50.8419835, 0.4680408 50.8425004, 0.4679823 50.8426827, 0.4679762 50.8427003, 0.4678748 50.8430137)",
28940331,False,,,residential,30 mph,,True,82.812,Victoria Road,"LINESTRING (0.4682142 50.8419835, 0.4676381 50.8419607, 0.4670371 50.841937)",
182327563,True,,,residential,30 mph,,False,177.02800000000002,Windsor Road,"LINESTRING (0.4682142 50.8419835, 0.4689727 50.8412279, 0.4692802 50.8409259, 0.4695106 50.8408306, 0.4697607 50.8407847)",
28940330,False,,,residential,30 mph,,False,49.132,Windsor Road,"LINESTRING (0.4677418 50.8434475, 0.4678748 50.8430137)",
28940331,False,,,residential,30 mph,,True,24.335,Victoria Road,"LINESTRING (0.4670371 50.841937, 0.4666912 50.8419233)",
28940331,False,,,residential,30 mph,,False,82.812,Victoria Road,"LINESTRING (0.4670371 50.841937, 0.4676381 50.8419607, 0.4682142 50.8419835)",
28940332,False,,,residential,30 mph,,False,175.93599999999998,Reginald Road,"LINESTRING (0.4670371 50.841937, 0.4675809 50.8414057, 0.4677524 50.8412361, 0.4679043 50.8410835, 0.4681903 50.8407811, 0.4683827 50.8406026)",
28940332,False,,,residential,30 mph,,True,148.40200000000002,Reginald Road,"LINESTRING (0.4670371 50.841937, 0.4668018 50.8426181, 0.4667113 50.8428664, 0.4665771 50.8432396)",
28940332,False,,,residential,30 mph,,False,8.873,Reginald Road,"LINESTRING (0.466549 50.8433174, 0.4665771 50.8432396)",
22498809,True,1,B2098,secondary,30 mph,,False,19.658,Buckhurst Place,"LINESTRING (0.4697607 50.8407847, 0.469921 50.8408327, 0.4700235 50.8408347)",
28940334,False,,,residential,30 mph,,False,92.745,Leopold Road,"LINESTRING (0.4683411 50.8435969, 0.4683697 50.8430833, 0.4678748 50.8430137)",
28940330,False,,,residential,30 mph,,True,49.132,Windsor Road,"LINESTRING (0.4678748 50.8430137, 0.4677418 50.8434475)",
28940330,False,,,residential,30 mph,,False,117.006,Windsor Road,"LINESTRING (0.4678748 50.8430137, 0.4679762 50.8427003, 0.4679823 50.8426827, 0.4680408 50.8425004, 0.4682142 50.8419835)",
28940334,False,,,residential,30 mph,,True,92.745,Leopold Road,"LINESTRING (0.4678748 50.8430137, 0.4683697 50.8430833, 0.4683411 50.8435969)",
28940349,False,,,residential,30 mph,,True,34.718,Garden Close,"LINESTRING (0.4778694 50.8423938, 0.4773751 50.8424016)",
22505841,False,2,A269,primary,30 mph,,False,70.34,Upper Sea Road,"LINESTRING (0.4778694 50.8423938, 0.4778955 50.8425355, 0.477898 50.8427973, 0.4778713 50.8430248)",
22505841,False,2,A269,primary,30 mph,,True,84.083,Upper Sea Road,"LINESTRING (0.4778694 50.8423938, 0.4778095 50.842166, 0.477748 50.8420008, 0.4776771 50.8418299, 0.4775939 50.8416589)",
4544035,False,2,B2182,secondary,30 mph,,False,52.632999999999996,Sea Road,"LINESTRING (0.4771954 50.8404066, 0.4772371 50.8406083, 0.4772907 50.8407877, 0.477324 50.8408725)",
4544035,False,2,B2182,secondary,30 mph,,True,84.89200000000001,Sea Road,"LINESTRING (0.4771954 50.8404066, 0.4771026 50.8398761, 0.4770818 50.8397835, 0.4770572 50.8396482)",
444917691,True,,,unclassified,30 mph,,False,74.592,Endwell Road,"LINESTRING (0.4751992 50.8407316, 0.4757632 50.840774, 0.4762545 50.8408085)",
"[773021570, 444917691]",True,,,unclassified,30 mph,,False,75.909,Endwell Road,"LINESTRING (0.4762545 50.8408085, 0.4767833 50.8408551, 0.4771229 50.840884, 0.4771772 50.8408899, 0.477324 50.8408725)",
28940570,True,,,residential,30 mph,,False,102.115,Eversley Road,"LINESTRING (0.4750083 50.8398212, 0.4750178 50.8398664, 0.4751257 50.8403813, 0.4751891 50.8406832, 0.4751992 50.8407316)",
28940575,True,,,unclassified,30 mph,,False,100.52199999999999,St. Leonards Road,"LINESTRING (0.4750083 50.8398212, 0.4748672 50.8398322, 0.4741908 50.8398943, 0.4737912 50.839931, 0.4737271 50.8399209, 0.4736765 50.8398998, 0.4736303 50.8398622)",
182327561,True,,,residential,30 mph,,False,225.09499999999997,Eversley Road,"LINESTRING (0.4750083 50.8398212, 0.4749985 50.8397745, 0.4748189 50.8389176, 0.4747899 50.8387795, 0.4746613 50.838166, 0.4746779 50.8380463, 0.4746993 50.8378915, 0.4747111 50.8378127)",
676526055,False,,,unclassified,30 mph,,True,22.665,Devonshire Road,"LINESTRING (0.4736303 50.8398622, 0.4736735 50.8396602)",
676526054,False,,,unclassified,30 mph,,False,50.841,Devonshire Road,"LINESTRING (0.4736303 50.8398622, 0.4735731 50.8401224, 0.4735419 50.8402558, 0.4735276 50.8403148)",
28940573,True,,,residential,30 mph,,False,120.94200000000001,Wilton Road,"LINESTRING (0.476022 50.8397308, 0.4760323 50.8397829, 0.4761396 50.8402733, 0.4762434 50.8407569, 0.4762545 50.8408085)",
28940575,True,,,unclassified,30 mph,,False,71.888,St. Leonards Road,"LINESTRING (0.476022 50.8397308, 0.4758858 50.8397434, 0.4751432 50.8398098, 0.4750083 50.8398212)",
691291047,False,2,B2182,secondary,30 mph,,False,22.77,Marina,"LINESTRING (0.4756376 50.8379326, 0.4759578 50.8379649)",
28940573,True,,,residential,30 mph,,False,201.765,Wilton Road,"LINESTRING (0.4756376 50.8379326, 0.4756524 50.8380049, 0.4757188 50.8383008, 0.4758988 50.8391543, 0.475905 50.8391839, 0.4759237 50.8392673, 0.4760131 50.8396887, 0.476022 50.8397308)",
