osmid,name,highway,maxspeed,oneway,reversed,length,ref,geometry,junction
76617602,School Street,residential,20 mph,False,False,33.355,,"LINESTRING (-3.011627 56.1870486, -3.0119905 56.1872701)",
171137239,McDonald Street,residential,20 mph,False,True,28.251,,"LINESTRING (-3.011627 56.1870486, -3.0112955 56.1868739)",
"[171255064, 171255065]",Wellesley Road,secondary,30 mph,False,True,152.41,B931,"LINESTRING (-3.011627 56.1870486, -3.0118572 56.1869278, -3.0122574 56.1867178, -3.0123602 56.1866638, -3.012601 56.1865374, -3.0127665 56.1864505, -3.0128011 56.1864324, -3.0132553 56.186194, -3.0134158 56.1861064)",
671114964,Wellesley Road,secondary,20 mph,False,False,220.588,B931,"LINESTRING (-3.011627 56.1870486, -3.011138 56.1873282, -3.0108195 56.1875102, -3.0107284 56.1875622, -3.0105849 56.187644, -3.010362 56.1877712, -3.0100965 56.1879157, -3.0096621 56.1881463, -3.0093733 56.1882997, -3.0090962 56.1884453)",
116420191,Wellesley Road,secondary,30 mph,False,False,26.065,B931,"LINESTRING (-3.0161548 56.1846443, -3.015999 56.1847415, -3.0158641 56.1848137)",
116420191,Wellesley Road,secondary,30 mph,False,True,72.769,B931,"LINESTRING (-3.0161548 56.1846443, -3.0162939 56.1845609, -3.0169954 56.1841869)",
575592212,Methil Brae,tertiary,20 mph,False,True,173.93,,"LINESTRING (-3.0161548 56.1846443, -3.016382 56.1847563, -3.0170662 56.1850941, -3.0174735 56.1852952, -3.0175972 56.1853558, -3.0177729 56.1854431, -3.0181184 56.1856137, -3.0181964 56.1856492, -3.0182574 56.1856822)",
1247406982,Methil Brae,tertiary,20 mph,False,False,147.60700000000003,,"LINESTRING (-3.0161548 56.1846443, -3.0157625 56.1844528, -3.015643 56.184405, -3.0155426 56.1843736, -3.0154377 56.1843465, -3.0151323 56.1842826, -3.0149351 56.1842365, -3.0147551 56.18419, -3.0145788 56.1841385, -3.0143792 56.184069, -3.0143468 56.1840546, -3.0141323 56.1839626)",
76435722,High Street,secondary,30 mph,False,False,375.09999999999997,B932,"LINESTRING (-3.0132327 56.1835028, -3.0135276 56.1834904, -3.0136589 56.1834793, -3.0137779 56.1834459, -3.0140574 56.1833196, -3.0147996 56.1829922, -3.0154221 56.1827177, -3.0156382 56.1826198, -3.0156853 56.1825965, -3.0157313 56.1825738, -3.0159206 56.1824665, -3.0163101 56.1822128, -3.0166242 56.1820019, -3.0168602 56.1818452, -3.0171895 56.1816267, -3.0173039 56.1815504, -3.0173581 56.1814445, -3.0174293 56.1812386)",
76617258,Main Street,unclassified,,False,False,81.80000000000001,,"LINESTRING (-3.0132327 56.1835028, -3.0128517 56.1832716, -3.012611 56.1831135, -3.0123703 56.1829457)",
