osmid,oneway,highway,maxspeed,reversed,length,geometry,lanes,ref,name,bridge,junction
68194167,False,tertiary,20 mph,False,75.487,"LINESTRING (-2.8986934 51.7031991, -2.8988366 51.7031859, -2.8990061 51.7032057, -2.8990549 51.7032233, -2.8991052 51.7032414, -2.8993971 51.7034119, -2.899595 51.7035187)",,,Four Ash Street,,
68194167,False,tertiary,20 mph,True,72.84800000000001,"LINESTRING (-2.8986934 51.7031991, -2.8985763 51.7032306, -2.8984868 51.7032869, -2.8981965 51.7034694, -2.8981136 51.7035075, -2.898026 51.7035369, -2.8978437 51.7035585)",,,Four Ash Street,,
68194271,False,residential,30 mph,True,124.101,"LINESTRING (-2.8986934 51.7031991, -2.8984285 51.7028443, -2.8994151 51.7024545)",2,,St Mary's Way,,
68194167,False,tertiary,20 mph,True,67.941,"LINESTRING (-2.9018379 51.7034788, -2.901673 51.7033916, -2.9015644 51.7033594, -2.9014607 51.7033719, -2.9012864 51.7034582, -2.9010141 51.7035624)",,,Four Ash Street,,
98608033,True,tertiary,20 mph,False,14.701,"LINESTRING (-2.9018379 51.7034788, -2.9018667 51.7034509, -2.901909 51.7034308, -2.9019597 51.7034205, -2.9020129 51.7034215)",,,Twyn Square,,roundabout
8239982,False,primary,20 mph,False,111.485,"LINESTRING (-2.9023905 51.7039237, -2.901058 51.7044923)",2,A472,Castle Parade,,
8239982,False,primary,20 mph,True,74.389,"LINESTRING (-2.9023905 51.7039237, -2.9028459 51.7037206, -2.9032892 51.703554)",2,A472,Castle Parade,,
98608050,True,tertiary,20 mph,False,46.502,"LINESTRING (-2.9023905 51.7039237, -2.9022721 51.7038472, -2.9021661 51.7037782, -2.9020373 51.7036985, -2.9019703 51.7036446, -2.9019495 51.7036109)",,,Twyn Square,,
68194269,False,residential,30 mph,True,93.839,"LINESTRING (-2.8961232 51.704911, -2.8967186 51.7043294, -2.8968491 51.704197)",2,,Black Barn Lane,,
68194271,False,residential,30 mph,False,124.101,"LINESTRING (-2.8994151 51.7024545, -2.8984285 51.7028443, -2.8986934 51.7031991)",2,,St Mary's Way,,
839768048,False,unclassified,20 mph,True,31.963,"LINESTRING (-2.9021988 51.7013236, -2.9020681 51.7010478)",2,,Maryport Street,,
68194845,False,residential,20 mph,False,73.62899999999999,"LINESTRING (-2.9021988 51.7013236, -2.9019964 51.7013714, -2.9012801 51.7016571)",2,,Priory Gardens,,
839768048,False,unclassified,20 mph,False,89.36100000000002,"LINESTRING (-2.9021988 51.7013236, -2.9023329 51.7015946, -2.9025223 51.7019772, -2.9025639 51.7020613, -2.9025658 51.7020933)",2,,Maryport Street,,
68194845,False,residential,20 mph,False,49.781,"LINESTRING (-2.9012801 51.7016571, -2.9010241 51.7017967, -2.9010862 51.7019278, -2.9011803 51.7020087)",2,,Priory Gardens,,
68194845,False,residential,20 mph,True,73.62899999999999,"LINESTRING (-2.9012801 51.7016571, -2.9019964 51.7013714, -2.9021988 51.7013236)",2,,Priory Gardens,,
68194846,False,residential,20 mph,False,34.714,"LINESTRING (-2.9012801 51.7016571, -2.9010354 51.7014315, -2.9009991 51.701398)",2,,Priory Gardens,,
68194845,False,residential,20 mph,True,49.781,"LINESTRING (-2.9011803 51.7020087, -2.9010862 51.7019278, -2.9010241 51.7017967, -2.9012801 51.7016571)",2,,Priory Gardens,,
68194846,False,residential,20 mph,False,104.645,"LINESTRING (-2.9009991 51.701398, -2.9003101 51.7008306, -2.9001825 51.7006136)",2,,Priory Gardens,,
68194846,False,residential,20 mph,True,34.714,"LINESTRING (-2.9009991 51.701398, -2.9010354 51.7014315, -2.9012801 51.7016571)",2,,Priory Gardens,,
68194847,False,residential,20 mph,True,128.95499999999998,"LINESTRING (-2.9009991 51.701398, -2.9014683 51.7012075, -2.901519 51.7011634, -2.9015359 51.7011112, -2.9011723 51.7004435)",2,,Priory Gardens,,
68194855,False,residential,20 mph,False,37.35,"LINESTRING (-2.9001825 51.7006136, -2.8996583 51.7006989)",2,,Priory Gardens,,
68194846,False,residential,20 mph,True,104.645,"LINESTRING (-2.9001825 51.7006136, -2.9003101 51.7008306, -2.9009991 51.701398)",2,,Priory Gardens,,
68194855,False,residential,20 mph,True,70.786,"LINESTRING (-2.9001825 51.7006136, -2.9007335 51.7005189, -2.9008832 51.7004932, -2.9011723 51.7004435)",2,,Priory Gardens,,
68194855,False,residential,20 mph,True,38.407,"LINESTRING (-2.9011723 51.7004435, -2.9016991 51.7003308)",2,,Priory Gardens,,
68194847,False,residential,20 mph,False,128.95499999999998,"LINESTRING (-2.9011723 51.7004435, -2.9015359 51.7011112, -2.901519 51.7011634, -2.9014683 51.7012075, -2.9009991 51.701398)",2,,Priory Gardens,,
68194855,False,residential,20 mph,False,70.786,"LINESTRING (-2.9011723 51.7004435, -2.9008832 51.7004932, -2.9007335 51.7005189, -2.9001825 51.7006136)",2,,Priory Gardens,,
68194848,False,residential,30 mph,False,97.54599999999999,"LINESTRING (-2.8983729 51.7047246, -2.8981117 51.7044808, -2.8980792 51.7044141, -2.898108 51.704339, -2.8982421 51.7042496, -2.8985582 51.70406, -2.8986002 51.7040257)",2,,The Meadows,,
68194848,False,residential,30 mph,False,32.601,"LINESTRING (-2.8986002 51.7040257, -2.898573 51.7039936, -2.8983494 51.703824, -2.8983027 51.7037995)",2,,The Meadows,,
68194848,False,residential,30 mph,True,97.54599999999999,"LINESTRING (-2.8986002 51.7040257, -2.8985582 51.70406, -2.8982421 51.7042496, -2.898108 51.704339, -2.8980792 51.7044141, -2.8981117 51.7044808, -2.8983729 51.7047246)",2,,The Meadows,,
68194849,False,residential,30 mph,True,50.16,"LINESTRING (-2.8986002 51.7040257, -2.8987939 51.7041068, -2.8989913 51.7041278, -2.8991096 51.7041853, -2.8992225 51.7042402)",2,,Blackfriars,,
68194269,False,residential,30 mph,True,7.738,"LINESTRING (-2.8978556 51.7036277, -2.8978437 51.7035585)",2,,Black Barn Lane,,
68194269,False,residential,30 mph,False,94.55,"LINESTRING (-2.8978556 51.7036277, -2.8969546 51.70409, -2.8968491 51.704197)",2,,Black Barn Lane,,
68194848,False,residential,30 mph,True,36.777,"LINESTRING (-2.8978556 51.7036277, -2.8980704 51.7036778, -2.898137 51.7037127, -2.8983027 51.7037995)",2,,The Meadows,,
68194849,False,residential,30 mph,False,50.160000000000004,"LINESTRING (-2.8992225 51.7042402, -2.8991096 51.7041853, -2.8989913 51.7041278, -2.8987939 51.7041068, -2.8986002 51.7040257)",2,,Blackfriars,,
68194852,False,unclassified,20 mph,False,55.508,"LINESTRING (-2.9035831 51.7010242, -2.903106 51.700622)",,,,,
68194852,False,unclassified,20 mph,True,55.508,"LINESTRING (-2.903106 51.700622, -2.9035831 51.7010242)",,,,,
68193382,False,unclassified,20 mph,False,85.89099999999999,"LINESTRING (-2.903106 51.700622, -2.9032603 51.7005619, -2.9034864 51.7004647, -2.903731 51.7003245, -2.9040995 51.7001583)",,,Old Market Street,,
68193382,False,unclassified,20 mph,True,85.78999999999999,"LINESTRING (-2.903106 51.700622, -2.9025918 51.7008269, -2.9024865 51.7008688, -2.9020681 51.7010478)",,,Old Market Street,,
23627460,True,unclassified,20 mph,False,65.55,"LINESTRING (-2.9029103 51.7026425, -2.9027878 51.7024376, -2.9026521 51.7022107, -2.9025658 51.7020933)",2,,Maryport Street,,
68194854,False,unclassified,20 mph,True,69.841,"LINESTRING (-2.9029103 51.7026425, -2.9033114 51.702465, -2.9033697 51.702447, -2.9037772 51.7023209)",,,,,
68194855,False,residential,20 mph,False,38.407,"LINESTRING (-2.9016991 51.7003308, -2.9011723 51.7004435)",2,,Priory Gardens,,
839768048,False,unclassified,20 mph,False,83.685,"LINESTRING (-2.9016991 51.7003308, -2.9019966 51.7009088, -2.9020681 51.7010478)",2,,Maryport Street,,
68194855,False,residential,20 mph,True,37.35,"LINESTRING (-2.8996583 51.7006989, -2.9001825 51.7006136)",2,,Priory Gardens,,
68194269,False,residential,30 mph,False,93.839,"LINESTRING (-2.8968491 51.704197, -2.8967186 51.7043294, -2.8961232 51.704911)",2,,Black Barn Lane,,
68194269,False,residential,30 mph,True,94.55,"LINESTRING (-2.8968491 51.704197, -2.8969546 51.70409, -2.8978556 51.7036277)",2,,Black Barn Lane,,
68194893,False,residential,30 mph,True,90.767,"LINESTRING (-2.8968491 51.704197, -2.8972704 51.704452, -2.8973291 51.7044875, -2.8969024 51.7047883)",2,,Black Barn Close,,
68194893,False,residential,30 mph,False,90.767,"LINESTRING (-2.8969024 51.7047883, -2.8973291 51.7044875, -2.8972704 51.704452, -2.8968491 51.704197)",2,,Black Barn Close,,
68194894,False,residential,30 mph,False,118.314,"LINESTRING (-2.8998657 51.7050051, -2.8997538 51.704904, -2.8995966 51.7047544, -2.8995778 51.7046518, -2.8995081 51.7045288, -2.8992935 51.7044059, -2.8989153 51.7046634)",2,,Castle Mews,,
120460679,False,primary,20 mph,False,114.07900000000001,"LINESTRING (-2.8998657 51.7050051, -2.8996776 51.7050744, -2.8995731 51.7051199, -2.8990924 51.7053097, -2.8984463 51.705532)",2,A472,,,
"[8239982, 120460679]",False,primary,20 mph,True,100.02600000000001,"LINESTRING (-2.8998657 51.7050051, -2.9000345 51.7049375, -2.9004091 51.704768, -2.901058 51.7044923)",2,A472,Castle Parade,,
68194894,False,residential,30 mph,True,118.314,"LINESTRING (-2.8989153 51.7046634, -2.8992935 51.7044059, -2.8995081 51.7045288, -2.8995778 51.7046518, -2.8995966 51.7047544, -2.8997538 51.704904, -2.8998657 51.7050051)",2,,Castle Mews,,
68194895,False,residential,20 mph,False,75.22200000000001,"LINESTRING (-2.9003352 51.7034255, -2.9001938 51.7032476, -2.8999564 51.7032796, -2.899595 51.7035187)",2,,Ty Brith Gardens,,
68194167,False,tertiary,20 mph,False,46.319,"LINESTRING (-2.899595 51.7035187, -2.9000837 51.7038047)",,,Four Ash Street,,
68194167,False,tertiary,20 mph,True,75.487,"LINESTRING (-2.899595 51.7035187, -2.8993971 51.7034119, -2.8991052 51.7032414, -2.8990549 51.7032233, -2.8990061 51.7032057, -2.8988366 51.7031859, -2.8986934 51.7031991)",,,Four Ash Street,,
68194895,False,residential,20 mph,True,75.22200000000001,"LINESTRING (-2.899595 51.7035187, -2.8999564 51.7032796, -2.9001938 51.7032476, -2.9003352 51.7034255)",2,,Ty Brith Gardens,,
68194167,False,tertiary,20 mph,False,67.941,"LINESTRING (-2.9010141 51.7035624, -2.9012864 51.7034582, -2.9014607 51.7033719, -2.9015644 51.7033594, -2.901673 51.7033916, -2.9018379 51.7034788)",,,Four Ash Street,,
68194167,False,tertiary,20 mph,True,71.16799999999999,"LINESTRING (-2.9010141 51.7035624, -2.9005381 51.703731, -2.9002574 51.7038106, -2.9001725 51.7038156, -2.9000837 51.7038047)",,,Four Ash Street,,
68194896,False,residential,20 mph,False,32.903,"LINESTRING (-2.9010141 51.7035624, -2.9009331 51.7033868, -2.9010155 51.7032857)",,,Denbury Mews,,
68194896,False,residential,20 mph,False,7.459,"LINESTRING (-2.9010155 51.7032857, -2.9009574 51.7032291)",,,Denbury Mews,,
98608030,False,residential,20 mph,False,10.326,"LINESTRING (-2.9010155 51.7032857, -2.9011653 51.7032833)",,,Denbury Mews,,
68194896,False,residential,20 mph,True,32.903,"LINESTRING (-2.9010155 51.7032857, -2.9009331 51.7033868, -2.9010141 51.7035624)",,,Denbury Mews,,
68195137,False,residential,20 mph,False,20.461,"LINESTRING (-2.8976464 51.7079994, -2.8974469 51.7081357)",2,,Trelawny Close,,
98608048,False,residential,20 mph,False,61.867000000000004,"LINESTRING (-2.8976464 51.7079994, -2.8977175 51.7080582, -2.8981914 51.7082711, -2.8983833 51.7082886)",2,,Castle Oak,,
98608048,False,residential,20 mph,True,79.047,"LINESTRING (-2.8976464 51.7079994, -2.8974184 51.7076848, -2.8973507 51.7076349, -2.8972871 51.7075879, -2.8972354 51.7075498, -2.8971405 51.7075096, -2.8969827 51.7074427)",2,,Castle Oak,,
68195137,False,residential,20 mph,False,36.213,"LINESTRING (-2.8974469 51.7081357, -2.8971462 51.7084028)",2,,Trelawny Close,,
68195137,False,residential,20 mph,True,20.461,"LINESTRING (-2.8974469 51.7081357, -2.8976464 51.7079994)",2,,Trelawny Close,,
68195138,False,residential,20 mph,False,73.63799999999999,"LINESTRING (-2.8974469 51.7081357, -2.8969544 51.7079376, -2.8967678 51.70789, -2.8965824 51.7078601, -2.8964953 51.7078516)",2,,Wallace Close,,
68195137,False,residential,20 mph,False,8.944,"LINESTRING (-2.8971462 51.7084028, -2.8970647 51.7084654)",2,,Trelawny Close,,
68195137,False,residential,20 mph,True,36.213,"LINESTRING (-2.8971462 51.7084028, -2.8974469 51.7081357)",2,,Trelawny Close,,
98608041,False,residential,20 mph,False,31.358999999999998,"LINESTRING (-2.8971462 51.7084028, -2.8974304 51.708542, -2.8974684 51.7085945)",2,,,,
68195137,False,residential,20 mph,True,8.944,"LINESTRING (-2.8970647 51.7084654, -2.8971462 51.7084028)",2,,Trelawny Close,,
68195138,False,residential,20 mph,True,27.79,"LINESTRING (-2.8961145 51.707928, -2.8964127 51.7078552, -2.8964953 51.7078516)",2,,Wallace Close,,
68195139,False,residential,20 mph,False,43.221000000000004,"LINESTRING (-2.8989275 51.7079988, -2.8987356 51.7078132, -2.8986191 51.7077582, -2.8984974 51.7077403)",,,,,
98608048,False,residential,20 mph,False,207.25199999999998,"LINESTRING (-2.8989275 51.7079988, -2.8991473 51.7079623, -2.8997847 51.707954, -2.8999925 51.7079393, -2.9001733 51.7079169, -2.9003103 51.7078777, -2.9004397 51.7078292, -2.9006617 51.7076875, -2.900831 51.7074903, -2.9009109 51.7072234, -2.9009766 51.7070231)",2,,Castle Oak,,
98608048,False,residential,20 mph,True,49.738,"LINESTRING (-2.8989275 51.7079988, -2.8986317 51.7081716, -2.8984824 51.7082588, -2.8983833 51.7082886)",2,,Castle Oak,,
68195140,False,residential,20 mph,False,29.471,"LINESTRING (-2.9007097 51.706816, -2.9009766 51.7070231)",,,Castle Oak,,
68195140,False,residential,20 mph,True,29.471,"LINESTRING (-2.9009766 51.7070231, -2.9007097 51.706816)",,,Castle Oak,,
98608048,False,residential,20 mph,False,89.921,"LINESTRING (-2.9009766 51.7070231, -2.9013036 51.7068173, -2.9013613 51.7068089, -2.902074 51.7067045, -2.902088 51.7066765)",2,,Castle Oak,,
98608048,False,residential,20 mph,True,207.252,"LINESTRING (-2.9009766 51.7070231, -2.9009109 51.7072234, -2.900831 51.7074903, -2.9006617 51.7076875, -2.9004397 51.7078292, -2.9003103 51.7078777, -2.9001733 51.7079169, -2.8999925 51.7079393, -2.8997847 51.707954, -2.8991473 51.7079623, -2.8989275 51.7079988)",2,,Castle Oak,,
68195148,False,residential,20 mph,False,25.931,"LINESTRING (-2.8958599 51.7070142, -2.8961774 51.7071394)",2,,Ladyhill,,
68195148,False,residential,20 mph,True,29.331000000000003,"LINESTRING (-2.8958599 51.7070142, -2.8957528 51.7069722, -2.8956386 51.7069188, -2.8955242 51.7068532)",2,,Ladyhill,,
98608029,False,residential,20 mph,True,48.16,"LINESTRING (-2.8958599 51.7070142, -2.8959177 51.7069609, -2.8961708 51.7067275, -2.8963082 51.7067065)",2,,,,
68195151,False,residential,20 mph,False,19.76,"LINESTRING (-2.8983995 51.7070598, -2.898347 51.7072345)",2,,Ladyhill Close,,
68195142,False,residential,20 mph,True,69.69200000000001,"LINESTRING (-2.8983995 51.7070598, -2.8980757 51.7069361, -2.8980005 51.7068971, -2.8979576 51.7068264, -2.8979658 51.7067616, -2.8980585 51.7066543, -2.8980681 51.7066298, -2.8980844 51.7065882)",2,,Sunny Side,,
68195151,False,residential,20 mph,True,115.85999999999999,"LINESTRING (-2.8983995 51.7070598, -2.898519 51.7068891, -2.8987124 51.7067262, -2.8989506 51.7066191, -2.899198 51.7065545, -2.8994329 51.706538, -2.8996883 51.7065314)",2,,Ladyhill Close,,
68195148,False,residential,20 mph,True,25.931,"LINESTRING (-2.8961774 51.7071394, -2.8958599 51.7070142)",2,,Ladyhill,,
68195143,False,residential,20 mph,False,28.333,"LINESTRING (-2.8961774 51.7071394, -2.8960486 51.7073072, -2.8960008 51.7073695)",2,,Castle Wood,,
68195148,False,residential,20 mph,False,64.934,"LINESTRING (-2.8961774 51.7071394, -2.8964726 51.7072506, -2.8966478 51.7073166, -2.8969827 51.7074427)",2,,Ladyhill,,
68195143,False,residential,20 mph,True,28.333,"LINESTRING (-2.8960008 51.7073695, -2.8960486 51.7073072, -2.8961774 51.7071394)",2,,Castle Wood,,
68195144,False,residential,20 mph,False,29.992,"LINESTRING (-2.8960008 51.7073695, -2.895812 51.707348, -2.8956777 51.7073608, -2.8955875 51.7073546, -2.8955717 51.7073513)",2,,Castle Wood,,
98608038,False,residential,20 mph,False,62.977000000000004,"LINESTRING (-2.8984062 51.7087743, -2.8986297 51.7085345, -2.8983833 51.7082886)",2,,Adams Close,,
98608038,False,residential,20 mph,True,62.977000000000004,"LINESTRING (-2.8983833 51.7082886, -2.8986297 51.7085345, -2.8984062 51.7087743)",2,,Adams Close,,
98608048,False,residential,20 mph,False,49.738,"LINESTRING (-2.8983833 51.7082886, -2.8984824 51.7082588, -2.8986317 51.7081716, -2.8989275 51.7079988)",2,,Castle Oak,,
98608048,False,residential,20 mph,True,61.867000000000004,"LINESTRING (-2.8983833 51.7082886, -2.8981914 51.7082711, -2.8977175 51.7080582, -2.8976464 51.7079994)",2,,Castle Oak,,
424816653,False,tertiary,20 mph,False,17.501,"LINESTRING (-2.8957273 51.7067587, -2.8955242 51.7068532)",2,,Monmouth Road,,
386777337,False,tertiary,20 mph,True,22.810000000000002,"LINESTRING (-2.8957273 51.7067587, -2.8958256 51.7066733, -2.8958716 51.7065772)",,,,,
424816653,False,tertiary,20 mph,True,17.501,"LINESTRING (-2.8955242 51.7068532, -2.8957273 51.7067587)",2,,Monmouth Road,,
68195148,False,residential,20 mph,False,29.331,"LINESTRING (-2.8955242 51.7068532, -2.8956386 51.7069188, -2.8957528 51.7069722, -2.8958599 51.7070142)",2,,Ladyhill,,
68195148,False,residential,20 mph,True,64.934,"LINESTRING (-2.8969827 51.7074427, -2.8966478 51.7073166, -2.8964726 51.7072506, -2.8961774 51.7071394)",2,,Ladyhill,,
68195150,False,residential,20 mph,True,104.287,"LINESTRING (-2.8969827 51.7074427, -2.8971475 51.7072961, -2.8972567 51.7072493, -2.8973176 51.7072424, -2.8973835 51.707235, -2.898347 51.7072345)",2,,Ladyhill,,
98608048,False,residential,20 mph,False,79.047,"LINESTRING (-2.8969827 51.7074427, -2.8971405 51.7075096, -2.8972354 51.7075498, -2.8972871 51.7075879, -2.8973507 51.7076349, -2.8974184 51.7076848, -2.8976464 51.7079994)",2,,Castle Oak,,
98608048,False,residential,20 mph,True,89.92099999999999,"LINESTRING (-2.902088 51.7066765, -2.902074 51.7067045, -2.9013613 51.7068089, -2.9013036 51.7068173, -2.9009766 51.7070231)",2,,Castle Oak,,
68195150,False,residential,20 mph,False,133.249,"LINESTRING (-2.9002808 51.7072331, -2.898347 51.7072345)",2,,Ladyhill,,
68195150,False,residential,20 mph,True,133.249,"LINESTRING (-2.898347 51.7072345, -2.9002808 51.7072331)",2,,Ladyhill,,
68195151,False,residential,20 mph,True,19.76,"LINESTRING (-2.898347 51.7072345, -2.8983995 51.7070598)",2,,Ladyhill Close,,
68195150,False,residential,20 mph,False,104.287,"LINESTRING (-2.898347 51.7072345, -2.8973835 51.707235, -2.8973176 51.7072424, -2.8972567 51.7072493, -2.8971475 51.7072961, -2.8969827 51.7074427)",2,,Ladyhill,,
68195151,False,residential,20 mph,False,115.85999999999999,"LINESTRING (-2.8996883 51.7065314, -2.8994329 51.706538, -2.899198 51.7065545, -2.8989506 51.7066191, -2.8987124 51.7067262, -2.898519 51.7068891, -2.8983995 51.7070598)",2,,Ladyhill Close,,
386777337,False,tertiary,20 mph,False,22.810000000000002,"LINESTRING (-2.8958716 51.7065772, -2.8958256 51.7066733, -2.8957273 51.7067587)",,,,,
