osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,bridge
5155810,True,1,A93,Bridge Square,primary,30 mph,False,72.809,"LINESTRING (-3.038026 57.0476835, -3.0378914 57.0477318, -3.0373132 57.0480144, -3.0371159 57.0481108)",
69724685,True,,,Dee Bank Road,residential,,False,109.705,"LINESTRING (-3.038026 57.0476835, -3.0383093 57.0475489, -3.0393726 57.0470226)",
377045322,False,2,A93,Bridge Street,primary,30 mph,False,25.836,"LINESTRING (-3.038026 57.0476835, -3.0378208 57.047628, -3.0377013 57.04758, -3.0376649 57.0475618)",
377045322,False,2,A93,Bridge Street,primary,30 mph,True,56.009,"LINESTRING (-3.038026 57.0476835, -3.0381206 57.0477057, -3.0381694 57.0477293, -3.0386668 57.0480402)",
"[69724664, 37245186, 37245187]",False,2,B976,"['Ballater Bridge', 'Bridge Road']",secondary,30 mph,False,175.858,"LINESTRING (-3.0351014 57.046582, -3.0357739 57.046826, -3.037116 57.0472993, -3.0373891 57.0474109, -3.037494 57.0474752)",yes
1062387716,True,,,Viewfield Road,residential,,False,92.377,"LINESTRING (-3.0408654 57.0497196, -3.0419921 57.0491587)",
"[5155842, 69715546]",False,,,"['Station Square', 'Monaltrie Road']",residential,,False,143.55,"LINESTRING (-3.0408654 57.0497196, -3.0405902 57.0498556, -3.0403147 57.0499918, -3.0400938 57.0500996, -3.0399257 57.0501817, -3.0398683 57.0502061, -3.0398121 57.0502102, -3.0397651 57.0501923, -3.0396445 57.0501024, -3.0395153 57.0500232, -3.0391689 57.0498119)",
"[324586282, 69715539, 69715540]",False,2,A93,"['Braemar Road', 'Bridge Street']",primary,,True,118.368,"LINESTRING (-3.0408654 57.0497196, -3.0411744 57.0497889, -3.0412553 57.0498074, -3.0417154 57.0498963, -3.0421579 57.0499828, -3.0421982 57.0499905, -3.0423284 57.0500159, -3.0427005 57.050089)",yes
377045322,False,2,A93,Bridge Street,primary,30 mph,False,60.099000000000004,"LINESTRING (-3.0408654 57.0497196, -3.0405334 57.0495199, -3.0402041 57.0493162)",
69715546,False,,,Monaltrie Road,residential,,False,107.817,"LINESTRING (-3.0391689 57.0498119, -3.0380185 57.0490712)",
