osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,junction,tunnel
23037909,A199,High Street,primary,20 mph,False,True,278.56499999999994,"LINESTRING (-2.9494402 55.9432303, -2.949506 55.9432564, -2.9495647 55.9432736, -2.9495808 55.9432776, -2.9496239 55.9432884, -2.9499372 55.9433615, -2.9503371 55.9434526, -2.9503846 55.9434617, -2.9510895 55.9436108, -2.9514051 55.9436843, -2.9515477 55.9437217, -2.9517864 55.9437906, -2.9519135 55.9438298, -2.9520238 55.9438671, -2.9521903 55.9439289, -2.9525547 55.9440747, -2.9531505 55.9443132, -2.9532863 55.9443627, -2.9533745 55.9443927)",,,
26403043,B6371,Ormiston Road,secondary,20 mph,False,False,51.626999999999995,"LINESTRING (-2.9494402 55.9432303, -2.9493639 55.9431851, -2.9493474 55.9431701, -2.9493351 55.9431568, -2.9493238 55.9431426, -2.949304 55.9431207, -2.9492809 55.9430869, -2.9491193 55.942808)",2,,
43741521,A199,High Street,primary,30 mph,False,False,223.162,"LINESTRING (-2.9494402 55.9432303, -2.9494093 55.9432431, -2.9493812 55.9432528, -2.9493436 55.9432641, -2.9492873 55.9432731, -2.9492323 55.9432769, -2.9491948 55.943278, -2.9491525 55.9432765, -2.9490875 55.9432701, -2.9486275 55.9432115, -2.9483535 55.9431757, -2.9477989 55.9431032, -2.9475918 55.9430762, -2.9473574 55.9430455, -2.9459694 55.9428443)",2,,
4755811,A199,Bridge Street,primary,20 mph,False,False,90.699,"LINESTRING (-2.9540845 55.944625, -2.9542755 55.9446628, -2.9543626 55.9446624, -2.9545021 55.9446674, -2.9548837 55.9446377, -2.955123 55.9446238, -2.9553048 55.9446215, -2.9555241 55.9446257)",,,
23037909,A199,High Street,primary,20 mph,False,False,51.303999999999995,"LINESTRING (-2.9540845 55.944625, -2.953985 55.9445811, -2.9535253 55.9444436, -2.9533745 55.9443927)",,,
61133128,B6371,,secondary,20 mph,False,True,84.262,"LINESTRING (-2.9540845 55.944625, -2.9540819 55.9447511, -2.9543534 55.9453642)",,,
61133150,,Sanderson's Wynd,residential,20 mph,False,False,25.778,"LINESTRING (-2.9546001 55.9461465, -2.9545484 55.9461517, -2.9545122 55.9461566, -2.954466 55.946169, -2.9542456 55.9462592)",2,,
263985889,B6371,Church Street,secondary,20 mph,False,False,21.933999999999997,"LINESTRING (-2.9546001 55.9461465, -2.9545873 55.9460995, -2.9545786 55.9460443, -2.9545712 55.9459501)",2,,
263985889,B6371,Church Street,secondary,20 mph,False,True,79.104,"LINESTRING (-2.9546001 55.9461465, -2.9546256 55.9462043, -2.9546598 55.9462719, -2.9547583 55.9464074, -2.954812 55.9464773, -2.9549152 55.9466023, -2.9550988 55.9467985)",2,,
61133139,,Fowler Street,residential,20 mph,False,True,19.855,"LINESTRING (-2.9556307 55.9473495, -2.9555771 55.947375, -2.9555366 55.947411, -2.9555146 55.9474526, -2.9555037 55.9475055)",2,,
