osmid,lanes,name,highway,maxspeed,oneway,reversed,length,ref,geometry,width
78524020,2,Airyhill View,residential,30 mph,False,True,42.621,,"LINESTRING (-2.0092017 57.316056, -2.0093692 57.3163654, -2.0093794 57.3164261)",
78524044,2,Red Inch Circle,residential,30 mph,False,False,60.946000000000005,,"LINESTRING (-2.0092017 57.316056, -2.0083818 57.316163, -2.0083027 57.3161659, -2.0082107 57.3161627)",
78524044,2,Red Inch Circle,residential,30 mph,False,True,42.022999999999996,,"LINESTRING (-2.0092017 57.316056, -2.0090957 57.3158757, -2.0089273 57.3157103)",
1072813369,2,Airyhill View,residential,30 mph,False,True,14.786,,"LINESTRING (-2.0096099 57.3164729, -2.0093794 57.3164261)",
78524025,2,Airyhill View,residential,30 mph,False,False,94.37799999999999,,"LINESTRING (-2.0096099 57.3164729, -2.0098825 57.316611, -2.0099641 57.3166376, -2.0100513 57.3166522, -2.0101453 57.3166447, -2.0101927 57.3166159, -2.0102343 57.3165813, -2.0102345 57.3165395, -2.0101999 57.316498, -2.0101217 57.3164697, -2.0100156 57.3164634, -2.0096099 57.3164729)",
78524025,2,Airyhill View,residential,30 mph,False,True,94.378,,"LINESTRING (-2.0096099 57.3164729, -2.0100156 57.3164634, -2.0101217 57.3164697, -2.0101999 57.316498, -2.0102345 57.3165395, -2.0102343 57.3165813, -2.0101927 57.3166159, -2.0101453 57.3166447, -2.0100513 57.3166522, -2.0099641 57.3166376, -2.0098825 57.316611, -2.0096099 57.3164729)",
78524134,2,Mathers Place,residential,30 mph,False,False,54.958,,"LINESTRING (-2.0082107 57.3161627, -2.007944 57.3166355)",
78524044,2,Red Inch Circle,residential,30 mph,False,False,103.48400000000001,,"LINESTRING (-2.0082107 57.3161627, -2.0080642 57.3161275, -2.0070701 57.3157174, -2.0069821 57.3156502, -2.0069522 57.3156141, -2.0069346 57.3155684)",
78524044,2,Red Inch Circle,residential,30 mph,False,True,60.946,,"LINESTRING (-2.0082107 57.3161627, -2.0083027 57.3161659, -2.0083818 57.316163, -2.0092017 57.316056)",
78524044,2,Red Inch Circle,residential,30 mph,False,False,174.21,,"LINESTRING (-2.0069346 57.3155684, -2.0069414 57.315517, -2.0069614 57.3154728, -2.0073645 57.3151771, -2.007435 57.315152, -2.0075276 57.3151385, -2.0076107 57.315139, -2.0077205 57.3151532, -2.0082873 57.3152546, -2.0083697 57.3152816, -2.0084372 57.3153179, -2.0089273 57.3157103)",
78524044,2,Red Inch Circle,residential,30 mph,False,True,103.484,,"LINESTRING (-2.0069346 57.3155684, -2.0069522 57.3156141, -2.0069821 57.3156502, -2.0070701 57.3157174, -2.0080642 57.3161275, -2.0082107 57.3161627)",
78524178,2,Millend,residential,30 mph,False,False,101.743,,"LINESTRING (-2.0069346 57.3155684, -2.0062422 57.3156027, -2.0061817 57.3155999, -2.0061203 57.3155926, -2.0060583 57.3155717, -2.0060015 57.3155458, -2.0059604 57.3155047, -2.0059374 57.315458, -2.0058961 57.3151607)",
78524044,2,Red Inch Circle,residential,30 mph,False,False,42.022999999999996,,"LINESTRING (-2.0089273 57.3157103, -2.0090957 57.3158757, -2.0092017 57.316056)",
78524044,2,Red Inch Circle,residential,30 mph,False,True,174.20999999999998,,"LINESTRING (-2.0089273 57.3157103, -2.0084372 57.3153179, -2.0083697 57.3152816, -2.0082873 57.3152546, -2.0077205 57.3151532, -2.0076107 57.315139, -2.0075276 57.3151385, -2.007435 57.315152, -2.0073645 57.3151771, -2.0069614 57.3154728, -2.0069414 57.315517, -2.0069346 57.3155684)",
1072813360,2,Haddo Crescent,residential,30 mph,False,False,41.684,,"LINESTRING (-2.0089273 57.3157103, -2.0091695 57.3156211, -2.0092483 57.3156053, -2.009565 57.3155982)",
78524111,2,Haddo Crescent,residential,30 mph,False,False,93.239,,"LINESTRING (-2.009565 57.3155982, -2.0099914 57.3155951, -2.0100831 57.3156138, -2.0101519 57.3156466, -2.0101805 57.3157007, -2.0101507 57.3157441, -2.0100838 57.3157753, -2.00999 57.3157856, -2.0098945 57.3157748, -2.009826 57.3157457, -2.009565 57.3155982)",
78524111,2,Haddo Crescent,residential,30 mph,False,True,93.239,,"LINESTRING (-2.009565 57.3155982, -2.009826 57.3157457, -2.0098945 57.3157748, -2.00999 57.3157856, -2.0100838 57.3157753, -2.0101507 57.3157441, -2.0101805 57.3157007, -2.0101519 57.3156466, -2.0100831 57.3156138, -2.0099914 57.3155951, -2.009565 57.3155982)",
1072813360,2,Haddo Crescent,residential,30 mph,False,True,41.684,,"LINESTRING (-2.009565 57.3155982, -2.0092483 57.3156053, -2.0091695 57.3156211, -2.0089273 57.3157103)",
78524134,2,Mathers Place,residential,30 mph,False,True,54.958,,"LINESTRING (-2.007944 57.3166355, -2.0082107 57.3161627)",
133188947,2,Mathers Place,residential,30 mph,False,False,7.858,,"LINESTRING (-2.007944 57.3166355, -2.0080693 57.3166559)",
133188947,2,Mathers Place,residential,30 mph,False,True,7.864,,"LINESTRING (-2.007944 57.3166355, -2.0078172 57.3166178)",
133188950,2,Millend,residential,30 mph,False,False,8.065,,"LINESTRING (-2.0058961 57.3151607, -2.005762 57.3151648)",
133188950,2,Millend,residential,30 mph,False,True,7.758,,"LINESTRING (-2.0058961 57.3151607, -2.0060248 57.3151546)",
78524178,2,Millend,residential,30 mph,False,True,101.743,,"LINESTRING (-2.0058961 57.3151607, -2.0059374 57.315458, -2.0059604 57.3155047, -2.0060015 57.3155458, -2.0060583 57.3155717, -2.0061203 57.3155926, -2.0061817 57.3155999, -2.0062422 57.3156027, -2.0069346 57.3155684)",
78524678,2,Knockhall Road,residential,30 mph,False,True,194.97199999999998,,"LINESTRING (-2.0039003 57.318698, -2.0040299 57.3186911, -2.0040795 57.3186759, -2.0041111 57.3186547, -2.0044249 57.3181689, -2.0044631 57.3180763, -2.0044835 57.3179816, -2.0045595 57.3173078, -2.0045797 57.3170627)",
1244907161,2,Knockhall Road,unclassified,30 mph,False,False,68.956,,"LINESTRING (-2.0039003 57.318698, -2.0040332 57.3188394, -2.0042382 57.3190575, -2.0044773 57.3192319)",5.5
1244907162,2,Knockhall Road,unclassified,30 mph,False,True,48.556000000000004,,"LINESTRING (-2.0039003 57.318698, -2.0038136 57.3186107, -2.0036852 57.3185325, -2.003543 57.3184591, -2.0033982 57.3184257, -2.0033333 57.3184028)",5
1244907161,2,Knockhall Road,unclassified,30 mph,False,False,24.863,,"LINESTRING (-2.0044773 57.3192319, -2.0046971 57.3194214)",5.5
"[78524985, 1072439755]",2,Knockhall Way,residential,20 mph,False,True,101.51899999999999,,"LINESTRING (-2.0044773 57.3192319, -2.0045092 57.3192199, -2.0045998 57.3191857, -2.004687 57.3191705, -2.0048064 57.3191712, -2.0050116 57.3191937, -2.0051235 57.3192073, -2.0052161 57.3192045, -2.0053097 57.3191936, -2.0053891 57.3191755, -2.0054654 57.3191506, -2.0055638 57.3191033, -2.0056578 57.3190572, -2.0059432 57.3189187)",
1244907161,2,Knockhall Road,unclassified,30 mph,False,True,68.956,,"LINESTRING (-2.0044773 57.3192319, -2.0042382 57.3190575, -2.0040332 57.3188394, -2.0039003 57.318698)",5.5
1244907161,2,Knockhall Road,unclassified,30 mph,False,True,24.863,,"LINESTRING (-2.0046971 57.3194214, -2.0044773 57.3192319)",5.5
1087546954,2,Ythan Road,residential,20 mph,False,False,101.575,,"LINESTRING (-2.0046971 57.3194214, -2.0047635 57.3194105, -2.0048252 57.3194026, -2.0048889 57.3194044, -2.0049747 57.3194098, -2.005422 57.3194522, -2.0055856 57.3194819, -2.0057747 57.3195217, -2.005937 57.3195564, -2.0060751 57.3195927, -2.0063017 57.3196509)",
1244773792,2,School Road,secondary,30 mph,False,True,37.604,B9000,"LINESTRING (-2.0045797 57.3170627, -2.0052052 57.3170459)",
78524678,2,Knockhall Road,residential,30 mph,False,False,194.972,,"LINESTRING (-2.0045797 57.3170627, -2.0045595 57.3173078, -2.0044835 57.3179816, -2.0044631 57.3180763, -2.0044249 57.3181689, -2.0041111 57.3186547, -2.0040795 57.3186759, -2.0040299 57.3186911, -2.0039003 57.318698)",
"[1244773792, 1244773790]",2,School Road,secondary,30 mph,False,False,76.663,B9000,"LINESTRING (-2.0045797 57.3170627, -2.004282 57.3170669, -2.0033039 57.3170892)",
78524709,2,St Clair Way,residential,20 mph,False,True,70.219,,"LINESTRING (-2.0080151 57.317953, -2.0080853 57.3178232, -2.0081262 57.3176841, -2.0081279 57.3176153, -2.0081349 57.3173287)",
78524853,2,St Clair Wynd,residential,20 mph,False,False,121.722,,"LINESTRING (-2.0080151 57.317953, -2.0077444 57.3179296, -2.0076272 57.3179195, -2.0073579 57.3179101, -2.0066553 57.317892, -2.0065638 57.3179033, -2.0064801 57.3179217, -2.0063644 57.3179737, -2.0061177 57.3180891)",
78524853,2,St Clair Wynd,residential,20 mph,False,True,39.873000000000005,,"LINESTRING (-2.0080151 57.317953, -2.0082619 57.318004, -2.0083437 57.3180077, -2.0086603 57.3180221)",
78524853,2,St Clair Wynd,residential,20 mph,False,False,13.055,,"LINESTRING (-2.0088775 57.3180274, -2.0086603 57.3180221)",
78524853,2,St Clair Wynd,residential,20 mph,False,True,13.055,,"LINESTRING (-2.0086603 57.3180221, -2.0088775 57.3180274)",
78524871,2,St Clair Wynd,residential,20 mph,False,False,18.6,,"LINESTRING (-2.0086603 57.3180221, -2.0086397 57.318189)",
78524853,2,St Clair Wynd,residential,20 mph,False,False,39.873000000000005,,"LINESTRING (-2.0086603 57.3180221, -2.0083437 57.3180077, -2.0082619 57.318004, -2.0080151 57.317953)",
78524853,2,St Clair Wynd,residential,20 mph,False,False,119.535,,"LINESTRING (-2.0059432 57.3189187, -2.0061968 57.3190595, -2.0062803 57.3190836, -2.0063767 57.3190999, -2.006713 57.3191169, -2.007204 57.3191476, -2.0078029 57.3191609)",
78524853,2,St Clair Wynd,residential,20 mph,False,True,111.17299999999999,,"LINESTRING (-2.0059432 57.3189187, -2.0057544 57.3188028, -2.0056867 57.3187557, -2.0056352 57.3187172, -2.0056117 57.318689, -2.005595 57.3186426, -2.0056231 57.3184018, -2.0056486 57.3183486, -2.0057035 57.3183028, -2.0058439 57.3182304, -2.0061177 57.3180891)",
"[78524985, 1072439755]",2,Knockhall Way,residential,20 mph,False,False,101.51899999999999,,"LINESTRING (-2.0059432 57.3189187, -2.0056578 57.3190572, -2.0055638 57.3191033, -2.0054654 57.3191506, -2.0053891 57.3191755, -2.0053097 57.3191936, -2.0052161 57.3192045, -2.0051235 57.3192073, -2.0050116 57.3191937, -2.0048064 57.3191712, -2.004687 57.3191705, -2.0045998 57.3191857, -2.0045092 57.3192199, -2.0044773 57.3192319)",
78524928,2,St Clair Wynd,residential,20 mph,False,False,32.794,,"LINESTRING (-2.0078029 57.3191609, -2.0078243 57.3188662)",
78524853,2,St Clair Wynd,residential,20 mph,False,False,46.528999999999996,,"LINESTRING (-2.0078029 57.3191609, -2.0081439 57.3191662, -2.0085777 57.3191637)",
78524853,2,St Clair Wynd,residential,20 mph,False,True,119.535,,"LINESTRING (-2.0078029 57.3191609, -2.007204 57.3191476, -2.006713 57.3191169, -2.0063767 57.3190999, -2.0062803 57.3190836, -2.0061968 57.3190595, -2.0059432 57.3189187)",
78524915,2,St Clair Wynd,residential,20 mph,False,False,33.915,,"LINESTRING (-2.0085777 57.3191637, -2.008576 57.3194687)",
78524915,2,St Clair Wynd,residential,20 mph,False,True,28.802,,"LINESTRING (-2.0085777 57.3191637, -2.0085842 57.3189047)",
78524853,2,St Clair Wynd,residential,20 mph,False,True,46.528999999999996,,"LINESTRING (-2.0085777 57.3191637, -2.0081439 57.3191662, -2.0078029 57.3191609)",
78524871,2,St Clair Wynd,residential,20 mph,False,True,18.6,,"LINESTRING (-2.0086397 57.318189, -2.0086603 57.3180221)",
78524892,2,St Clair Wynd,residential,20 mph,False,False,37.681,,"LINESTRING (-2.0061177 57.3180891, -2.0065327 57.3183433)",
78524853,2,St Clair Wynd,residential,20 mph,False,False,111.17299999999999,,"LINESTRING (-2.0061177 57.3180891, -2.0058439 57.3182304, -2.0057035 57.3183028, -2.0056486 57.3183486, -2.0056231 57.3184018, -2.005595 57.3186426, -2.0056117 57.318689, -2.0056352 57.3187172, -2.0056867 57.3187557, -2.0057544 57.3188028, -2.0059432 57.3189187)",
78524853,2,St Clair Wynd,residential,20 mph,False,True,121.72200000000001,,"LINESTRING (-2.0061177 57.3180891, -2.0063644 57.3179737, -2.0064801 57.3179217, -2.0065638 57.3179033, -2.0066553 57.317892, -2.0073579 57.3179101, -2.0076272 57.3179195, -2.0077444 57.3179296, -2.0080151 57.317953)",
78524892,2,St Clair Wynd,residential,20 mph,False,True,37.681,,"LINESTRING (-2.0065327 57.3183433, -2.0061177 57.3180891)",
133188952,2,St Clair Wynd,residential,20 mph,False,False,12.484,,"LINESTRING (-2.0065327 57.3183433, -2.0063795 57.3184192)",
133188952,2,St Clair Wynd,residential,20 mph,False,True,10.911,,"LINESTRING (-2.0065327 57.3183433, -2.0066665 57.3182769)",
78524915,2,St Clair Wynd,residential,20 mph,False,False,28.802,,"LINESTRING (-2.0085842 57.3189047, -2.0085777 57.3191637)",
78524915,2,St Clair Wynd,residential,20 mph,False,True,33.915,,"LINESTRING (-2.008576 57.3194687, -2.0085777 57.3191637)",
78524928,2,St Clair Wynd,residential,20 mph,False,True,32.794,,"LINESTRING (-2.0078243 57.3188662, -2.0078029 57.3191609)",
133188951,2,St Clair Wynd,residential,20 mph,False,False,12.22,,"LINESTRING (-2.0078243 57.3188662, -2.0080278 57.3188678)",
133188951,2,St Clair Wynd,residential,20 mph,False,True,11.656,,"LINESTRING (-2.0078243 57.3188662, -2.0076308 57.3188577)",
78525141,2,Eider Road,residential,30 mph,False,False,51.847,,"LINESTRING (-2.0026973 57.3213157, -2.0032307 57.3216824)",
78525141,2,Eider Road,residential,30 mph,False,True,42.775,,"LINESTRING (-2.0026973 57.3213157, -2.0023889 57.3212072, -2.0020751 57.3211306)",
78525143,2,Mavis Bank,residential,30 mph,False,True,142.53700000000003,,"LINESTRING (-2.0026973 57.3213157, -2.0029321 57.3211716, -2.0030254 57.3210952, -2.003071 57.3210568, -2.0031063 57.3210079, -2.0033215 57.3206178, -2.0034901 57.320319, -2.0035129 57.3202889, -2.0035456 57.3202585, -2.0035746 57.3202339, -2.0036108 57.3202118, -2.0036951 57.3201817)",
78525141,2,Eider Road,residential,30 mph,False,True,51.847,,"LINESTRING (-2.0032307 57.3216824, -2.0026973 57.3213157)",
78525141,2,Eider Road,residential,30 mph,False,False,102.166,,"LINESTRING (-2.0032307 57.3216824, -2.0032731 57.3217023, -2.0035236 57.3218106, -2.0036414 57.3218453, -2.0041879 57.3219529, -2.004476 57.3220756, -2.0046661 57.3221563)",
78525260,2,Laverock Road,residential,30 mph,False,False,95.17099999999999,,"LINESTRING (-2.0032307 57.3216824, -2.0028409 57.3218972, -2.0027793 57.3219406, -2.0027237 57.3219893, -2.0024406 57.3224054)",
78525141,2,Eider Road,residential,30 mph,False,False,46.572,,"LINESTRING (-2.0046661 57.3221563, -2.0047638 57.3222094, -2.0048477 57.322268, -2.0048758 57.3223358, -2.0048752 57.3223872, -2.0048163 57.3225328)",
78525141,2,Eider Road,residential,30 mph,False,True,102.16600000000001,,"LINESTRING (-2.0046661 57.3221563, -2.004476 57.3220756, -2.0041879 57.3219529, -2.0036414 57.3218453, -2.0035236 57.3218106, -2.0032731 57.3217023, -2.0032307 57.3216824)",
78525143,2,Mavis Bank,residential,30 mph,False,False,228.598,,"LINESTRING (-2.0046661 57.3221563, -2.0049128 57.3220231, -2.004964 57.3219703, -2.0049828 57.3219366, -2.005 57.3218942, -2.0049948 57.3218233, -2.0049806 57.3217494, -2.0047841 57.3211252, -2.0047494 57.3210481, -2.0046739 57.3209434, -2.0046026 57.3208523, -2.004585 57.3208116, -2.0045603 57.3207458, -2.0045588 57.3203779, -2.0045415 57.320336, -2.0045161 57.320294, -2.0044785 57.3202516, -2.0044113 57.3202182)",
78525147,2,Curlew Avenue,residential,30 mph,False,False,33.964,,"LINESTRING (-2.0048163 57.3225328, -2.0053392 57.3226494)",
78525141,2,Eider Road,residential,30 mph,False,False,91.076,,"LINESTRING (-2.0048163 57.3225328, -2.0044088 57.3230058, -2.0042867 57.3231324, -2.0042398 57.3231563, -2.0041893 57.3231752, -2.0041191 57.3231885, -2.0040356 57.3231999)",
78525141,2,Eider Road,residential,30 mph,False,True,46.571999999999996,,"LINESTRING (-2.0048163 57.3225328, -2.0048752 57.3223872, -2.0048758 57.3223358, -2.0048477 57.322268, -2.0047638 57.3222094, -2.0046661 57.3221563)",
78525141,2,Eider Road,residential,30 mph,False,False,56.135,,"LINESTRING (-2.0040356 57.3231999, -2.0031035 57.3231598)",
78525141,2,Eider Road,residential,30 mph,False,True,91.076,,"LINESTRING (-2.0040356 57.3231999, -2.0041191 57.3231885, -2.0041893 57.3231752, -2.0042398 57.3231563, -2.0042867 57.3231324, -2.0044088 57.3230058, -2.0048163 57.3225328)",
78525445,2,Kestrel Road,residential,30 mph,False,False,120.696,,"LINESTRING (-2.0040356 57.3231999, -2.0040567 57.3232606, -2.0042047 57.3233901, -2.0044993 57.3235907, -2.0045799 57.3236207, -2.0047541 57.3236638, -2.005571 57.3237917)",
78525143,2,Mavis Bank,residential,30 mph,False,False,45.716,,"LINESTRING (-2.0044113 57.3202182, -2.0043491 57.3201973, -2.0040706 57.3201444, -2.0039816 57.3201365, -2.003897 57.3201384, -2.0037945 57.3201549, -2.0036951 57.3201817)",
78525143,2,Mavis Bank,residential,30 mph,False,True,228.59799999999998,,"LINESTRING (-2.0044113 57.3202182, -2.0044785 57.3202516, -2.0045161 57.320294, -2.0045415 57.320336, -2.0045588 57.3203779, -2.0045603 57.3207458, -2.004585 57.3208116, -2.0046026 57.3208523, -2.0046739 57.3209434, -2.0047494 57.3210481, -2.0047841 57.3211252, -2.0049806 57.3217494, -2.0049948 57.3218233, -2.005 57.3218942, -2.0049828 57.3219366, -2.004964 57.3219703, -2.0049128 57.3220231, -2.0046661 57.3221563)",
78525145,2,Mavis Bank,residential,30 mph,False,False,35.013,,"LINESTRING (-2.0044113 57.3202182, -2.0045038 57.320142, -2.0045233 57.3201137, -2.0045259 57.320082, -2.0045013 57.3199207)",
78525143,2,Mavis Bank,residential,30 mph,False,False,142.53699999999998,,"LINESTRING (-2.0036951 57.3201817, -2.0036108 57.3202118, -2.0035746 57.3202339, -2.0035456 57.3202585, -2.0035129 57.3202889, -2.0034901 57.320319, -2.0033215 57.3206178, -2.0031063 57.3210079, -2.003071 57.3210568, -2.0030254 57.3210952, -2.0029321 57.3211716, -2.0026973 57.3213157)",
78525143,2,Mavis Bank,residential,30 mph,False,True,45.716,,"LINESTRING (-2.0036951 57.3201817, -2.0037945 57.3201549, -2.003897 57.3201384, -2.0039816 57.3201365, -2.0040706 57.3201444, -2.0043491 57.3201973, -2.0044113 57.3202182)",
78525146,2,Mavis Bank,residential,30 mph,False,False,43.536,,"LINESTRING (-2.0036951 57.3201817, -2.0036006 57.3200858, -2.0035605 57.3200344, -2.0035643 57.3199515, -2.0036075 57.3198092)",
78525145,2,Mavis Bank,residential,30 mph,False,True,7.976,,"LINESTRING (-2.0043884 57.3198829, -2.0045013 57.3199207)",
78525146,2,Mavis Bank,residential,30 mph,False,True,10.362,,"LINESTRING (-2.0034966 57.3197378, -2.0036075 57.3198092)",
78525147,2,Curlew Avenue,residential,30 mph,False,True,18.035,,"LINESTRING (-2.0056157 57.3227128, -2.0053392 57.3226494)",
78525141,2,Eider Road,residential,30 mph,False,True,26.286,,"LINESTRING (-2.0020751 57.3211306, -2.0016607 57.3210543)",
