osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,width
"[18618667, 184055147, 18617598]",2,A635,Victoria Street,primary,30 mph,False,True,84.199,yes,"LINESTRING (-1.787622 53.5702431, -1.787521 53.5701933, -1.7875005 53.5701825, -1.7873713 53.5701278, -1.7868272 53.5698929, -1.7867406 53.5698545, -1.786677 53.5698291, -1.7866166 53.569808, -1.7865902 53.5697992)",
"[23945333, 1118075407]","['2', '3']",A635,Huddersfield Road,primary,30 mph,False,True,124.15500000000002,,"LINESTRING (-1.787622 53.5702431, -1.7876832 53.5702006, -1.7878641 53.5700563, -1.7878864 53.5700388, -1.7879089 53.57002, -1.7879477 53.569987, -1.7880268 53.5699202, -1.7881166 53.5698586, -1.7881993 53.5698075, -1.7882939 53.5697515, -1.7883332 53.5697299, -1.7884684 53.5696617, -1.7886603 53.5695777, -1.7888154 53.5695271, -1.7889669 53.5694874)",
145745914,2,A6024,Huddersfield Road,primary,30 mph,False,False,24.019,,"LINESTRING (-1.787622 53.5702431, -1.7875771 53.5702896, -1.7875377 53.5703382, -1.7875114 53.5703634, -1.7874426 53.5704308)",
29351056,,,Crown Lane,residential,,False,True,35.156,,"LINESTRING (-1.7858032 53.5724493, -1.7853382 53.5722953)",
29351062,,,Town Hall Street,residential,,False,False,42.119,,"LINESTRING (-1.7858032 53.5724493, -1.7862056 53.5725635, -1.7863787 53.5726127)",
335209267,2,A6024,Huddersfield Road,primary,30 mph,False,False,88.234,,"LINESTRING (-1.7858032 53.5724493, -1.7853374 53.5729001, -1.7852818 53.5729662, -1.7852033 53.5730594, -1.7851539 53.5731408)",
335209267,2,A6024,Huddersfield Road,primary,30 mph,False,True,62.281000000000006,,"LINESTRING (-1.7858032 53.5724493, -1.7860187 53.5721834, -1.7862101 53.571944)",
29351090,,,Bridge Lane,unclassified,,False,False,37.934,,"LINESTRING (-1.7851539 53.5731408, -1.7846161 53.5730208)",
335209267,2,A6024,Huddersfield Road,primary,30 mph,False,False,5.254,,"LINESTRING (-1.7851539 53.5731408, -1.7851313 53.5731861)",
335209267,2,A6024,Huddersfield Road,primary,30 mph,False,True,88.23400000000001,,"LINESTRING (-1.7851539 53.5731408, -1.7852033 53.5730594, -1.7852818 53.5729662, -1.7853374 53.5729001, -1.7858032 53.5724493)",
29351065,,,Bridge Lane,unclassified,,False,True,74.64399999999999,,"LINESTRING (-1.7835753 53.5722889, -1.7836131 53.5723122, -1.7836367 53.5723692, -1.7836694 53.5724583, -1.7837164 53.5725461, -1.7837458 53.5726191, -1.7837563 53.5726785, -1.7837707 53.5727601, -1.7837782 53.5728164, -1.7838035 53.5729391)",
29461559,,,Back Lane,residential,,False,False,140.222,,"LINESTRING (-1.7835753 53.5722889, -1.7835513 53.5722591, -1.7835394 53.5722111, -1.7835426 53.5720688, -1.7838948 53.5711136, -1.7838905 53.5710543)",
150737681,,A635,Station Road,primary,30 mph,False,False,225.31699999999998,,"LINESTRING (-1.7835753 53.5722889, -1.7839711 53.5717982, -1.7841358 53.571602, -1.7843141 53.5714255, -1.7844424 53.5712986, -1.7845553 53.571205, -1.7846806 53.5711132, -1.7847864 53.5710583, -1.7849187 53.5710008, -1.7852419 53.5708851, -1.785431 53.5708132, -1.7855338 53.5707662, -1.7856112 53.5707267)",
29288060,,,Little Lane,residential,,False,False,40.214,,"LINESTRING (-1.7927883 53.5686141, -1.7930071 53.5689516)",
29288060,,,Little Lane,residential,,False,True,44.421,,"LINESTRING (-1.7927883 53.5686141, -1.7925214 53.5682474)",
18617601,2,A635,Greenfield Road,primary,30 mph,False,False,179.42100000000002,,"LINESTRING (-1.7927883 53.5686141, -1.7906619 53.5690152, -1.7904416 53.5690527, -1.7903647 53.569055, -1.7902955 53.5690544, -1.7902416 53.5690439, -1.7901954 53.5690274)",
18617601,2,A635,Greenfield Road,primary,30 mph,False,True,179.421,,"LINESTRING (-1.7901954 53.5690274, -1.7902416 53.5690439, -1.7902955 53.5690544, -1.7903647 53.569055, -1.7904416 53.5690527, -1.7906619 53.5690152, -1.7927883 53.5686141)",
19401339,2,A635,Huddersfield Road,primary,30 mph,False,False,72.921,,"LINESTRING (-1.7901954 53.5690274, -1.7900368 53.5690827, -1.7898427 53.5691698, -1.7895264 53.5693411, -1.7894286 53.5693887, -1.7893249 53.5694275)",
19401340,,A6024,Woodhead Road,primary,30 mph,False,True,176.424,,"LINESTRING (-1.7901954 53.5690274, -1.7907781 53.5688349, -1.7919732 53.5684185, -1.7925214 53.5682474)",
1118075407,2,A635,Huddersfield Road,primary,30 mph,False,False,24.56,,"LINESTRING (-1.7893249 53.5694275, -1.7889669 53.5694874)",
19401339,2,A635,Huddersfield Road,primary,30 mph,False,True,72.92099999999999,,"LINESTRING (-1.7893249 53.5694275, -1.7894286 53.5693887, -1.7895264 53.5693411, -1.7898427 53.5691698, -1.7900368 53.5690827, -1.7901954 53.5690274)",
23945370,,,Upperthong Lane,residential,,False,False,251.08299999999997,,"LINESTRING (-1.7893249 53.5694275, -1.7894527 53.5694508, -1.7895481 53.5694503, -1.7897792 53.5694335, -1.7899422 53.5694045, -1.7907532 53.5692855, -1.7915061 53.5691366, -1.7922279 53.5690962, -1.7930071 53.5689516)",
1118075407,2,A635,Huddersfield Road,primary,30 mph,False,True,24.56,,"LINESTRING (-1.7889669 53.5694874, -1.7893249 53.5694275)",
