osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,est_width,lanes,junction,width,access,bridge
"[4776512, 4776511]",Crescent Road,tertiary,False,False,422.68800000000005,"LINESTRING (-0.1325333 50.9571991, -0.1323674 50.957285, -0.1322443 50.9573144, -0.1321851 50.9573198, -0.1320707 50.9573301, -0.1316454 50.9573699, -0.1314707 50.9573898, -0.1313025 50.9574321, -0.130831 50.9576321, -0.1307353 50.9576696, -0.1301681 50.9578906, -0.1297453 50.9580186, -0.1293262 50.958132, -0.1284875 50.9582972, -0.1273777 50.9585239, -0.126991 50.9586012)",,,4,,,,,
"[4784553, 910597068, 4784557]",Crescent Road,tertiary,False,True,94.973,"LINESTRING (-0.1325333 50.9571991, -0.1327973 50.9570642, -0.1330132 50.9569792, -0.1331 50.956936, -0.1333456 50.956807, -0.1334977 50.9567296, -0.1336119 50.9566837)",,,"['7', '4']",,,,,
4784555,Crescent Way,residential,False,True,129.639,"LINESTRING (-0.1325333 50.9571991, -0.1320012 50.9569167, -0.1317976 50.9568116, -0.1316343 50.9567272, -0.1312227 50.956601, -0.1310368 50.9565236)",,,,,,,,
3709359,London Road,secondary,False,True,46.774,"LINESTRING (-0.1388752 50.9542276, -0.1390604 50.9539328, -0.1390748 50.9538296)",B2036,30 mph,,,,,,
18090729,Queen Elizabeth Avenue,secondary,False,False,83.116,"LINESTRING (-0.1388752 50.9542276, -0.138751 50.9542358, -0.1380098 50.9542599, -0.1376912 50.9542753)",B2113,30 mph,,,,,,
516903071,London Road,secondary,True,False,72.133,"LINESTRING (-0.1388752 50.9542276, -0.1390039 50.9542704, -0.1390766 50.9543674, -0.1390976 50.9545385, -0.1391523 50.9547034, -0.1391314 50.9548123)",B2036,30 mph,,2,,,,
"[4784545, 28703340]",Queens Crescent,residential,False,False,103.743,"LINESTRING (-0.1296206 50.9537083, -0.1296604 50.9536633, -0.1299027 50.9535832, -0.1300531 50.9534914, -0.1303263 50.9533245, -0.1305806 50.9531132, -0.1306457 50.9530537)",,,5.5,,,,,
4784545,Queens Crescent,residential,False,True,71.938,"LINESTRING (-0.1296206 50.9537083, -0.1296204 50.9537627, -0.1297033 50.9539079, -0.1297178 50.9539332, -0.129829 50.9541221, -0.1299176 50.9542746, -0.1299435 50.9543192)",,,5.5,,,,,
497321407,Wolstonbury Way,residential,False,True,165.99599999999998,"LINESTRING (-0.1296206 50.9537083, -0.129454 50.9536676, -0.12911 50.9536143, -0.1287627 50.9535552, -0.1286379 50.953554, -0.128571 50.9535705, -0.1285207 50.9535971, -0.1281537 50.9539171, -0.128036 50.9540023, -0.1279367 50.9540746, -0.1278329 50.9541439, -0.1277604 50.9541924)",,,5.5,2,,,,
4776493,Cyprus Road,tertiary,True,False,187.96200000000002,"LINESTRING (-0.1302421 50.9560662, -0.1301202 50.9561212, -0.1295604 50.9562503, -0.1295184 50.9562607, -0.1291396 50.9563462, -0.1288206 50.9564183, -0.1283223 50.9563377, -0.1277058 50.9562379)",,,4,,,,,
4784554,Crescent Way,residential,True,False,75.401,"LINESTRING (-0.1302421 50.9560662, -0.1307703 50.9563691, -0.1308642 50.9564232, -0.1310368 50.9565236)",,,,,,,,
4784562,Norman Road,residential,False,False,300.72300000000007,"LINESTRING (-0.1339461 50.9569407, -0.1342213 50.9568459, -0.1344302 50.9567852, -0.1345804 50.9567621, -0.1348124 50.956741, -0.1368253 50.9565717, -0.1377246 50.9564934, -0.1381421 50.9564543)",,,"5,5",,,,,
4784565,Lower Church Road,tertiary,False,False,53.268,"LINESTRING (-0.1339461 50.9569407, -0.13396 50.9571199, -0.1339458 50.9574194)",,,"5,5",,,,,
4784565,Lower Church Road,tertiary,False,True,33.028000000000006,"LINESTRING (-0.1339461 50.9569407, -0.1339306 50.9568893, -0.1338985 50.9568405, -0.1338526 50.9567872, -0.1337213 50.9566853)",,,"5,5",,,,,
4784560,Lower Church Road,tertiary,False,False,363.58200000000005,"LINESTRING (-0.1339458 50.9574194, -0.1340234 50.9574755, -0.1341292 50.9574984, -0.1350205 50.957423, -0.136354 50.9573054, -0.1372232 50.957227, -0.1374686 50.9572035, -0.1375731 50.9571938, -0.1382424 50.9571202, -0.1390376 50.9570463)",,,"5,5",,,,,
4784565,Lower Church Road,tertiary,False,True,53.268,"LINESTRING (-0.1339458 50.9574194, -0.13396 50.9571199, -0.1339461 50.9569407)",,,"5,5",,,,,
4784568,St Johns Road,residential,False,False,59.42100000000001,"LINESTRING (-0.1339458 50.9574194, -0.1339358 50.9575546, -0.1338973 50.9579529)",,,6,,,,,
4784568,St Johns Road,residential,False,True,59.42100000000001,"LINESTRING (-0.1338973 50.9579529, -0.1339358 50.9575546, -0.1339458 50.9574194)",,,6,,,,,
4784569,St Johns Road,residential,False,False,87.096,"LINESTRING (-0.1338973 50.9579529, -0.1338552 50.9583537, -0.13384 50.9586099, -0.1338764 50.958733)",,,6,,,,,
4784570,Church Close,residential,False,False,165.673,"LINESTRING (-0.1338973 50.9579529, -0.1335519 50.9579681, -0.1334456 50.9579527, -0.1330357 50.9578657, -0.1329672 50.9578635, -0.1326642 50.9579077, -0.1325882 50.9579177, -0.1319729 50.9580122, -0.1318908 50.9580076, -0.1317614 50.9579505, -0.1316184 50.9579304)",,,5,,,5.5,,
4784576,Park Road,residential,False,True,4.095,"LINESTRING (-0.1338764 50.958733, -0.1339348 50.9587313)",,,6,,,,,
4784569,St Johns Road,residential,False,True,87.096,"LINESTRING (-0.1338764 50.958733, -0.13384 50.9586099, -0.1338552 50.9583537, -0.1338973 50.9579529)",,,6,,,,,
4784575,Park Road,residential,False,False,468.91499999999996,"LINESTRING (-0.1338764 50.958733, -0.1337092 50.9587488, -0.133429 50.9587908, -0.1317845 50.9590338, -0.129668 50.9593379, -0.1281323 50.9595668, -0.1278465 50.9596065, -0.1273512 50.9596752)",,,6,,,,,
4784576,Park Road,residential,False,False,25.221,"LINESTRING (-0.1387524 50.959029, -0.1383949 50.9590018)",,,6,,,,,
510494558,London Road,secondary,False,False,4.955,"LINESTRING (-0.1387524 50.959029, -0.1387464 50.9590734)",B2036,30 mph,,,,,,
510494558,London Road,secondary,False,True,166.8,"LINESTRING (-0.1387524 50.959029, -0.1388187 50.9585628, -0.1388769 50.9581535, -0.1389346 50.9577531, -0.138968 50.9575351)",B2036,30 mph,,,,,,
4784578,Mill Road,tertiary,False,True,71.805,"LINESTRING (-0.1273512 50.9596752, -0.1277041 50.9602815)",,,5.5,,,,,
4784575,Park Road,residential,False,True,468.91499999999996,"LINESTRING (-0.1273512 50.9596752, -0.1278465 50.9596065, -0.1281323 50.9595668, -0.129668 50.9593379, -0.1317845 50.9590338, -0.133429 50.9587908, -0.1337092 50.9587488, -0.1338764 50.958733)",,,6,,,,,
4784578,Mill Road,tertiary,False,False,75.266,"LINESTRING (-0.1273512 50.9596752, -0.1271523 50.9593475, -0.127067 50.9591811, -0.1270115 50.959034)",,,5.5,,,,,
4784578,Mill Road,tertiary,False,False,10.01,"LINESTRING (-0.1269984 50.9586911, -0.126991 50.9586012)",,,5.5,,,,,
4784578,Mill Road,tertiary,False,True,38.14,"LINESTRING (-0.1269984 50.9586911, -0.1270115 50.959034)",,,5.5,,,,,
4784578,Mill Road,tertiary,False,False,38.14,"LINESTRING (-0.1270115 50.959034, -0.1269984 50.9586911)",,,5.5,,,,,
4784578,Mill Road,tertiary,False,True,75.266,"LINESTRING (-0.1270115 50.959034, -0.127067 50.9591811, -0.1271523 50.9593475, -0.1273512 50.9596752)",,,5.5,,,,,
4784578,Mill Road,tertiary,False,False,67.619,"LINESTRING (-0.1272787 50.9572975, -0.1274089 50.9569889, -0.1275267 50.9567098)",,,5.5,,,,,
4784578,Mill Road,tertiary,False,True,43.098,"LINESTRING (-0.1272787 50.9572975, -0.1271789 50.9575062, -0.1271027 50.9576689)",,,5.5,,,,,
"[4784905, 908486067]",Middle Way,residential,False,False,92.778,"LINESTRING (-0.1272787 50.9572975, -0.1276374 50.9573607, -0.1277465 50.9573589, -0.1278828 50.9573248, -0.1281683 50.9572489, -0.1285244 50.9571543)",,,,,,5.5,,
4784905,Middle Way,residential,False,True,34.418,"LINESTRING (-0.1289801 50.9570385, -0.1285244 50.9571543)",,,,,,5.5,,
4784905,Middle Way,residential,False,False,34.418,"LINESTRING (-0.1285244 50.9571543, -0.1289801 50.9570385)",,,,,,5.5,,
4784906,Middle Way,residential,False,False,24.301,"LINESTRING (-0.1285244 50.9571543, -0.1286517 50.9573576)",,,,,,5.5,,
"[4784905, 908486067]",Middle Way,residential,False,True,92.77799999999999,"LINESTRING (-0.1285244 50.9571543, -0.1281683 50.9572489, -0.1278828 50.9573248, -0.1277465 50.9573589, -0.1276374 50.9573607, -0.1272787 50.9572975)",,,,,,5.5,,
4784906,Middle Way,residential,False,True,24.301,"LINESTRING (-0.1286517 50.9573576, -0.1285244 50.9571543)",,,,,,5.5,,
4784907,Middle Way,residential,False,False,5.669,"LINESTRING (-0.1286517 50.9573576, -0.1287311 50.9573477)",,,,,,5.5,,
4784907,Middle Way,residential,False,True,27.403,"LINESTRING (-0.1286517 50.9573576, -0.1282903 50.957452)",,,,,,5.5,,
4784907,Middle Way,residential,False,False,27.403,"LINESTRING (-0.1282903 50.957452, -0.1286517 50.9573576)",,,,,,5.5,,
4784907,Middle Way,residential,False,True,5.669,"LINESTRING (-0.1287311 50.9573477, -0.1286517 50.9573576)",,,,,,5.5,,
4784562,Norman Road,residential,False,True,300.72299999999996,"LINESTRING (-0.1381421 50.9564543, -0.1377246 50.9564934, -0.1368253 50.9565717, -0.1348124 50.956741, -0.1345804 50.9567621, -0.1344302 50.9567852, -0.1342213 50.9568459, -0.1339461 50.9569407)",,,"5,5",,,,,
40750640,Wyberlye Road,residential,False,False,107.039,"LINESTRING (-0.1349364 50.9618161, -0.1349758 50.9608538)",,,,,,5,,
476686252,Leylands Road,tertiary,False,False,121.493,"LINESTRING (-0.1349364 50.9618161, -0.1365469 50.9617464, -0.136667 50.9617406)",,30 mph,,,,,,
476686252,Leylands Road,tertiary,False,True,105.151,"LINESTRING (-0.1349364 50.9618161, -0.1346235 50.9618366, -0.134149 50.9618676, -0.1337632 50.9619164, -0.1336554 50.9619352, -0.1336271 50.9619404, -0.1334592 50.9619713)",,30 mph,,,,,,
476686252,Leylands Road,tertiary,False,True,119.652,"LINESTRING (-0.1383702 50.9616563, -0.136667 50.9617406)",,30 mph,,,,,,
510494558,London Road,secondary,False,True,45.568999999999996,"LINESTRING (-0.1383702 50.9616563, -0.138402 50.961562, -0.1384684 50.9612514)",B2036,30 mph,,,,,,
28703454,Station Road,tertiary,False,False,32.696,"LINESTRING (-0.1367977 50.9532907, -0.1366436 50.953291, -0.136331 50.9532951)",,,,,,,,
28703454,Station Road,tertiary,False,True,72.18799999999999,"LINESTRING (-0.1367977 50.9532907, -0.1370457 50.9532962, -0.1373166 50.953297, -0.1377713 50.953282, -0.1378271 50.9532779)",,,,,,,,
28703454,Station Road,tertiary,False,True,28.116,"LINESTRING (-0.1378271 50.9532779, -0.1382248 50.9532437)",,,,,,,,
28703454,Station Road,tertiary,False,False,72.188,"LINESTRING (-0.1378271 50.9532779, -0.1377713 50.953282, -0.1373166 50.953297, -0.1370457 50.9532962, -0.1367977 50.9532907)",,,,,,,,
3709359,London Road,secondary,False,False,72.968,"LINESTRING (-0.139068 50.9531734, -0.1390685 50.9533027, -0.1390748 50.9538296)",B2036,30 mph,,,,,,
28703454,Station Road,tertiary,False,False,49.955,"LINESTRING (-0.139068 50.9531734, -0.1387858 50.9531901, -0.138361 50.9532309)",,,,,,,,
28703506,Meeds Road,residential,False,False,175.92899999999997,"LINESTRING (-0.1348416 50.9530496, -0.1347925 50.9530572, -0.1342458 50.9531418, -0.1340387 50.9531841, -0.1330122 50.9533362, -0.132951 50.9533648, -0.1329326 50.9533985, -0.1330497 50.9537002)",,,,,,,,
28703454,Station Road,tertiary,False,False,28.116,"LINESTRING (-0.1382248 50.9532437, -0.1378271 50.9532779)",,,,,,,,
28703454,Station Road,tertiary,False,True,9.646,"LINESTRING (-0.1382248 50.9532437, -0.138361 50.9532309)",,,,,,,,
56312614,Gravett Court,residential,False,True,83.93799999999999,"LINESTRING (-0.1382248 50.9532437, -0.1382255 50.9534102, -0.1382268 50.9534524, -0.1382288 50.9535128, -0.1382288 50.9536572, -0.1382288 50.9537708, -0.1382867 50.9538081, -0.1385654 50.9538096)",,,,,,,,
28703454,Station Road,tertiary,False,False,235.417,"LINESTRING (-0.136331 50.9532951, -0.1360136 50.9533049, -0.1358138 50.9533054, -0.1354232 50.9533271, -0.1347085 50.9534696, -0.1342421 50.9535544, -0.1341035 50.9535781, -0.1338718 50.9536137, -0.133746 50.9536331, -0.1330497 50.9537002)",,,,,,,,
28703454,Station Road,tertiary,False,True,32.696,"LINESTRING (-0.136331 50.9532951, -0.1366436 50.953291, -0.1367977 50.9532907)",,,,,,,,
32705417,Gloucester Road,residential,False,False,89.93,"LINESTRING (-0.1399686 50.9579102, -0.1398467 50.9578876, -0.1397677 50.9578443, -0.1396781 50.9577749, -0.1396332 50.95766, -0.1394795 50.9575723, -0.138968 50.9575351)",,,,,,,,
510494558,London Road,secondary,False,True,54.57,"LINESTRING (-0.138968 50.9575351, -0.1390376 50.9570463)",B2036,30 mph,,,,,,
32705417,Gloucester Road,residential,False,True,89.93,"LINESTRING (-0.138968 50.9575351, -0.1394795 50.9575723, -0.1396332 50.95766, -0.1396781 50.9577749, -0.1397677 50.9578443, -0.1398467 50.9578876, -0.1399686 50.9579102)",,,,,,,,
510494558,London Road,secondary,False,False,166.8,"LINESTRING (-0.138968 50.9575351, -0.1389346 50.9577531, -0.1388769 50.9581535, -0.1388187 50.9585628, -0.1387524 50.959029)",B2036,30 mph,,,,,,
510494558,London Road,secondary,False,True,4.955,"LINESTRING (-0.1387464 50.9590734, -0.1387524 50.959029)",B2036,30 mph,,,,,,
510494558,London Road,secondary,False,False,100.81700000000001,"LINESTRING (-0.1387464 50.9590734, -0.1387065 50.9593549, -0.1386171 50.9599764)",B2036,30 mph,,,,,,
32683161,Cromwell Road,residential,False,True,54.377,"LINESTRING (-0.1386171 50.9599764, -0.1393924 50.9600023)",,,,,,,,
510494558,London Road,secondary,False,False,142.324,"LINESTRING (-0.1386171 50.9599764, -0.1384548 50.9610745, -0.1384684 50.9612514)",B2036,30 mph,,,,,,
510494558,London Road,secondary,False,True,100.81700000000001,"LINESTRING (-0.1386171 50.9599764, -0.1387065 50.9593549, -0.1387464 50.9590734)",B2036,30 mph,,,,,,
32683161,Cromwell Road,residential,False,False,54.377,"LINESTRING (-0.1393924 50.9600023, -0.1386171 50.9599764)",,,,,,,,
724444444,Cromwell Mews,residential,False,True,56.763999999999996,"LINESTRING (-0.1393924 50.9600023, -0.1393684 50.9604586, -0.139365 50.9605125)",,,,,,,,
724444444,Cromwell Mews,residential,False,False,56.763999999999996,"LINESTRING (-0.139365 50.9605125, -0.1393684 50.9604586, -0.1393924 50.9600023)",,,,,,,,
4784576,Park Road,residential,False,True,25.221,"LINESTRING (-0.1383949 50.9590018, -0.1387524 50.959029)",,,6,,,,,
4784576,Park Road,residential,False,False,94.474,"LINESTRING (-0.1383949 50.9590018, -0.1372938 50.9589304, -0.1370526 50.9589184)",,,6,,,,,
32683173,Park Close,residential,False,False,139.378,"LINESTRING (-0.1383949 50.9590018, -0.1384513 50.9591782, -0.1383302 50.960249)",,,,,,5.5,,
32683173,Park Close,residential,False,True,57.971,"LINESTRING (-0.1382626 50.9607686, -0.1383302 50.960249)",,,,,,5.5,,
32683175,Park Close,residential,False,False,39.595,"LINESTRING (-0.1382626 50.9607686, -0.137699 50.9607406)",,,,,,5.5,,
32683173,Park Close,residential,False,False,55.259,"LINESTRING (-0.1382626 50.9607686, -0.1382246 50.9609742, -0.1381527 50.9610181, -0.138065 50.9610361, -0.1377975 50.9610257)",,,,,,5.5,,
32683173,Park Close,residential,False,True,55.259,"LINESTRING (-0.1377975 50.9610257, -0.138065 50.9610361, -0.1381527 50.9610181, -0.1382246 50.9609742, -0.1382626 50.9607686)",,,,,,5.5,,
32683175,Park Close,residential,False,True,39.595,"LINESTRING (-0.137699 50.9607406, -0.1382626 50.9607686)",,,,,,5.5,,
18090729,Queen Elizabeth Avenue,secondary,False,False,112.729,"LINESTRING (-0.1350738 50.9543424, -0.1343854 50.9543477, -0.1339328 50.9543573, -0.133813 50.9543576, -0.1336047 50.9543795, -0.1334695 50.9543937)",B2113,30 mph,,,,,,
18090729,Queen Elizabeth Avenue,secondary,False,True,183.49099999999999,"LINESTRING (-0.1350738 50.9543424, -0.1355383 50.9543295, -0.1376912 50.9542753)",B2113,30 mph,,,,,,
35068756,The Brow,residential,False,True,183.102,"LINESTRING (-0.1350738 50.9543424, -0.1350777 50.9544179, -0.1350849 50.9545186, -0.1351076 50.9548609, -0.1351162 50.9549898, -0.1351235 50.955054, -0.1351397 50.9552138, -0.1351436 50.9552589, -0.1351648 50.9556804, -0.1351609 50.9557622, -0.1351174 50.9558439, -0.1350757 50.9558917, -0.1349775 50.9559497)",,,,,,,,
35068757,School Close,residential,False,False,31.43,"LINESTRING (-0.1377127 50.9545576, -0.1377043 50.9544747, -0.1376947 50.9543652, -0.1376912 50.9542753)",,,,,,,,
35068757,School Close,residential,False,True,116.23700000000001,"LINESTRING (-0.1377127 50.9545576, -0.1376783 50.9548075, -0.1376622 50.9549142, -0.1376451 50.9550507, -0.1376463 50.9552266, -0.1376483 50.9555362, -0.1376487 50.9556011)",,,,,,,,
53050634,Albion Court,residential,False,False,25.409,"LINESTRING (-0.1377127 50.9545576, -0.1379229 50.9545454, -0.1380699 50.9545689)",,,,,,,,
40750640,Wyberlye Road,residential,False,True,107.039,"LINESTRING (-0.1349758 50.9608538, -0.1349364 50.9618161)",,,,,,5,,
40750642,Wyberlye Road,residential,False,False,44.867,"LINESTRING (-0.1349758 50.9608538, -0.1356164 50.9608506)",,,,,,5,,
40750642,Wyberlye Road,residential,False,True,81.685,"LINESTRING (-0.1349758 50.9608538, -0.1338097 50.9608393)",,,,,,5,,
40750642,Wyberlye Road,residential,False,False,81.685,"LINESTRING (-0.1338097 50.9608393, -0.1349758 50.9608538)",,,,,,5,,
40750642,Wyberlye Road,residential,False,True,44.867,"LINESTRING (-0.1356164 50.9608506, -0.1349758 50.9608538)",,,,,,5,,
4784578,Mill Road,tertiary,False,False,53.952,"LINESTRING (-0.1275267 50.9567098, -0.1277058 50.9562379)",,,5.5,,,,,
43131710,Foundry Court,residential,False,False,21.392,"LINESTRING (-0.1275267 50.9567098, -0.1278231 50.9567562)",,,,,,4,,
4784578,Mill Road,tertiary,False,True,67.619,"LINESTRING (-0.1275267 50.9567098, -0.1274089 50.9569889, -0.1272787 50.9572975)",,,5.5,,,,,
43131710,Foundry Court,residential,False,True,21.392,"LINESTRING (-0.1278231 50.9567562, -0.1275267 50.9567098)",,,,,,4,,
4784570,Church Close,residential,False,True,165.673,"LINESTRING (-0.1316184 50.9579304, -0.1317614 50.9579505, -0.1318908 50.9580076, -0.1319729 50.9580122, -0.1325882 50.9579177, -0.1326642 50.9579077, -0.1329672 50.9578635, -0.1330357 50.9578657, -0.1334456 50.9579527, -0.1335519 50.9579681, -0.1338973 50.9579529)",,,5,,,5.5,,
32683173,Park Close,residential,False,False,57.971,"LINESTRING (-0.1383302 50.960249, -0.1382626 50.9607686)",,,,,,5.5,,
32683173,Park Close,residential,False,True,139.378,"LINESTRING (-0.1383302 50.960249, -0.1384513 50.9591782, -0.1383949 50.9590018)",,,,,,5.5,,
43131713,Park Close,residential,False,False,36.078,"LINESTRING (-0.1383302 50.960249, -0.1379869 50.9602425, -0.1378247 50.9602779)",,,,,,5.5,,
43131713,Park Close,residential,False,True,36.078,"LINESTRING (-0.1378247 50.9602779, -0.1379869 50.9602425, -0.1383302 50.960249)",,,,,,5.5,,
4784576,Park Road,residential,False,False,219.379,"LINESTRING (-0.1370526 50.9589184, -0.1363166 50.9588771, -0.1355112 50.9588239, -0.1340829 50.9587349, -0.1339348 50.9587313)",,,6,,,,,
4784576,Park Road,residential,False,True,94.474,"LINESTRING (-0.1370526 50.9589184, -0.1372938 50.9589304, -0.1383949 50.9590018)",,,6,,,,,
43131714,St Johns Avenue,residential,False,False,315.137,"LINESTRING (-0.1370526 50.9589184, -0.136654 50.9616628, -0.136667 50.9617406)",,,,,,5.5,,
476686252,Leylands Road,tertiary,False,False,119.652,"LINESTRING (-0.136667 50.9617406, -0.1383702 50.9616563)",,30 mph,,,,,,
43131714,St Johns Avenue,residential,False,True,315.137,"LINESTRING (-0.136667 50.9617406, -0.136654 50.9616628, -0.1370526 50.9589184)",,,,,,5.5,,
476686252,Leylands Road,tertiary,False,True,121.493,"LINESTRING (-0.136667 50.9617406, -0.1365469 50.9617464, -0.1349364 50.9618161)",,30 mph,,,,,,
43131716,Upper St Johns Road,residential,False,True,308.85999999999996,"LINESTRING (-0.135578 50.960466, -0.1340441 50.9604437, -0.1339602 50.9604429, -0.133907 50.9604345, -0.1338631 50.9604127, -0.1338351 50.9603859, -0.1338258 50.9603507, -0.13385 50.9600092, -0.1338553 50.9599479, -0.1338963 50.9594025, -0.1339348 50.9587313)",,,,,,5,,
4784578,Mill Road,tertiary,False,False,18.395,"LINESTRING (-0.1277883 50.9604382, -0.1277041 50.9602815)",,,5.5,,,,,
4784578,Mill Road,tertiary,False,True,28.935,"LINESTRING (-0.1277883 50.9604382, -0.127934 50.9606817)",,,5.5,,,,,
43131723,Midfields Walk,residential,False,False,40.619,"LINESTRING (-0.1277883 50.9604382, -0.1276881 50.9604636, -0.1274916 50.9605425, -0.127262 50.9605841)",,,,,,5,,
43131723,Midfields Walk,residential,False,True,40.619,"LINESTRING (-0.127262 50.9605841, -0.1274916 50.9605425, -0.1276881 50.9604636, -0.1277883 50.9604382)",,,,,,5,,
4784578,Mill Road,tertiary,False,False,71.805,"LINESTRING (-0.1277041 50.9602815, -0.1273512 50.9596752)",,,5.5,,,,,
4784578,Mill Road,tertiary,False,True,18.395,"LINESTRING (-0.1277041 50.9602815, -0.1277883 50.9604382)",,,5.5,,,,,
43131724,Mill Close,residential,False,False,9.815,"LINESTRING (-0.1277041 50.9602815, -0.1278335 50.9602476)",,,,,,3,,
43131724,Mill Close,residential,False,False,11.638,"LINESTRING (-0.1278335 50.9602476, -0.1278888 50.9603463)",,,,,,3,,
