osmid,ref,name,highway,maxspeed,oneway,reversed,length,bridge,lanes,geometry,width,tunnel
"[61557592, 1113440444]",A85,Dundee Road,primary,30 mph,False,False,88.614,,"['2', '3']","LINESTRING (-3.4210504 56.3942211, -3.4213623 56.3945172, -3.4214109 56.3945609, -3.4216112 56.3947409, -3.4216499 56.3947764, -3.4217287 56.3948448, -3.4217833 56.3949067)",,
340574070,,New Row,unclassified,30 mph,False,False,96.348,,,"LINESTRING (-3.4361521 56.396236, -3.4361679 56.3959128, -3.4361702 56.3958619, -3.4361714 56.3958337, -3.4361744 56.395767, -3.4361893 56.3954296, -3.4361919 56.3953698)",,
24505874,,South Methven Street,residential,30 mph,False,False,31.799,,2,"LINESTRING (-3.4344638 56.3963928, -3.4344651 56.3965273, -3.4344667 56.3965678, -3.4344736 56.3966787)",,
24505874,,South Methven Street,residential,30 mph,False,True,119.81099999999999,,2,"LINESTRING (-3.4344638 56.3963928, -3.4344525 56.3959413, -3.4344254 56.3956574, -3.4344229 56.3954883, -3.4344196 56.3954463, -3.4344064 56.395316)",,
24871651,,St Paul's Square,unclassified,30 mph,True,False,72.753,,,"LINESTRING (-3.4344638 56.3963928, -3.434744 56.3963859, -3.4350271 56.39639, -3.4350638 56.3964329, -3.4350129 56.3967264)",,
622366353,,Kinnoull Street,residential,30 mph,False,False,57.101,,2,"LINESTRING (-3.4326608 56.3983892, -3.4326687 56.3989027)",,
"[622366353, 340638855]",,Kinnoull Street,residential,30 mph,False,True,92.15899999999999,,2,"LINESTRING (-3.4326608 56.3983892, -3.4326383 56.3981404, -3.4326171 56.3980334, -3.4326084 56.3979587, -3.4326048 56.3977732, -3.4326043 56.3977477, -3.4325937 56.3976574, -3.4325345 56.3975675)",,
24871652,,Foundry Lane,unclassified,30 mph,True,False,58.688,,,"LINESTRING (-3.4336108 56.3983427, -3.4326608 56.3983892)",,
24871653,,North William Street,unclassified,30 mph,True,False,60.956,,,"LINESTRING (-3.4337502 56.3994173, -3.4336938 56.39887)",,
300112407,A989,Atholl Street,primary,30 mph,False,False,64.88,,4,"LINESTRING (-3.4337502 56.3994173, -3.4345651 56.3993752, -3.4346236 56.3993726, -3.4348002 56.3993643)",,
300112407,A989,Atholl Street,primary,30 mph,False,True,63.065000000000005,,4,"LINESTRING (-3.4337502 56.3994173, -3.4329369 56.399449, -3.4328878 56.3994516, -3.4327282 56.3994594)",,
24871653,,North William Street,unclassified,30 mph,True,False,58.98,,,"LINESTRING (-3.4336938 56.39887, -3.4336903 56.3987648, -3.4336324 56.3983825, -3.4336108 56.3983427)",,
24871654,,Union Lane,unclassified,30 mph,True,False,63.274,,,"LINESTRING (-3.4336938 56.39887, -3.4333646 56.3988853, -3.4327957 56.3989085, -3.4326687 56.3989027)",,
622366353,,Kinnoull Street,residential,30 mph,False,False,15.99,,2,"LINESTRING (-3.4326687 56.3989027, -3.4326823 56.3990463)",,
622366353,,Kinnoull Street,residential,30 mph,False,True,57.101,,2,"LINESTRING (-3.4326687 56.3989027, -3.4326608 56.3983892)",,
24898610,,Canal Crescent,unclassified,30 mph,False,False,117.09299999999999,,2,"LINESTRING (-3.4341765 56.395079, -3.4339685 56.3948529, -3.4337659 56.3946784, -3.4335941 56.3945921, -3.4333961 56.3944934, -3.4330674 56.3943722, -3.4330183 56.3943534, -3.432977 56.3943291, -3.4329782 56.3942981)",,
300112387,,King Street,residential,30 mph,True,False,84.55799999999999,,3,"LINESTRING (-3.4344266 56.3943407, -3.4344056 56.3946423, -3.4343963 56.3951009)",,
24898610,,Canal Crescent,unclassified,30 mph,False,True,117.093,,2,"LINESTRING (-3.4329782 56.3942981, -3.432977 56.3943291, -3.4330183 56.3943534, -3.4330674 56.3943722, -3.4333961 56.3944934, -3.4335941 56.3945921, -3.4337659 56.3946784, -3.4339685 56.3948529, -3.4341765 56.395079)",,
25003326,,Charterhouse Lane,unclassified,30 mph,True,False,22.189,,2,"LINESTRING (-3.4329782 56.3942981, -3.4331522 56.3942849, -3.433197 56.3942852, -3.4333371 56.3942863)",,
24610819,,James Street,residential,30 mph,False,False,104.048,,2,"LINESTRING (-3.4333371 56.3942863, -3.4333384 56.3942614, -3.4333435 56.3937126, -3.4333462 56.393425, -3.4333469 56.3933506)",,
25003326,,Charterhouse Lane,unclassified,30 mph,True,False,68.10900000000001,,2,"LINESTRING (-3.4333371 56.3942863, -3.4343223 56.394307, -3.4344266 56.3943407)",,
158835639,,George Inn Lane,residential,30 mph,False,False,37.387,,,"LINESTRING (-3.4269735 56.397748, -3.4266874 56.3978336, -3.4264471 56.3979156)",,
24610816,,South William Street,residential,30 mph,False,False,120.961,,,"LINESTRING (-3.4304049 56.3928309, -3.4303354 56.3928291, -3.4285003 56.3927928, -3.4284408 56.3927916)",,
24610816,,South William Street,residential,30 mph,False,True,118.68499999999999,,,"LINESTRING (-3.4304049 56.3928309, -3.4304766 56.3928376, -3.432251 56.3928679, -3.4323314 56.3928695)",,
"[741776936, 24610817, 741776937]",,Nelson Street,residential,30 mph,False,False,90.842,,,"LINESTRING (-3.4304049 56.3928309, -3.4304079 56.3926595, -3.4304107 56.3925268, -3.4304128 56.3924329, -3.4304209 56.392058, -3.4304218 56.392014)",,
24610817,,Nelson Street,residential,30 mph,False,True,53.111999999999995,,,"LINESTRING (-3.4304049 56.3928309, -3.4303946 56.3932697, -3.4303938 56.3933085)",,
"[370801064, 55686769, 370801060]",,Black Watch Gardens,unclassified,30 mph,False,False,101.83000000000001,,2,"LINESTRING (-3.436657 56.3982981, -3.4362896 56.3984751, -3.436175 56.3985306, -3.4360931 56.3986247, -3.4360432 56.3986186, -3.4359933 56.3986193, -3.4356864 56.3986373, -3.435271 56.3986576)",,building_passage
"[858629577, 55686770]",,Drumhar Court,unclassified,30 mph,False,False,91.86299999999999,,,"LINESTRING (-3.4351824 56.3978331, -3.4351949 56.3979379, -3.4352167 56.3980677, -3.4352253 56.3982289, -3.4352309 56.3983173, -3.4352466 56.3984411, -3.435271 56.3986576)",,
24760243,,North Methven Street,residential,30 mph,False,False,15.406,,3,"LINESTRING (-3.4347104 56.3986839, -3.4347255 56.3988222)",,
24760243,,North Methven Street,residential,30 mph,False,True,43.022,,3,"LINESTRING (-3.4347104 56.3986839, -3.4346488 56.3982985)",,
370801060,,Black Watch Gardens,unclassified,30 mph,False,True,34.623000000000005,,2,"LINESTRING (-3.4347104 56.3986839, -3.4348081 56.3986806, -3.435271 56.3986576)",,
370801060,,Black Watch Gardens,unclassified,30 mph,False,False,34.623000000000005,,2,"LINESTRING (-3.435271 56.3986576, -3.4348081 56.3986806, -3.4347104 56.3986839)",,
"[370801064, 55686769, 370801060]",,Black Watch Gardens,unclassified,30 mph,False,True,101.83000000000001,,2,"LINESTRING (-3.435271 56.3986576, -3.4356864 56.3986373, -3.4359933 56.3986193, -3.4360432 56.3986186, -3.4360931 56.3986247, -3.436175 56.3985306, -3.4362896 56.3984751, -3.436657 56.3982981)",,building_passage
"[858629577, 55686770]",,Drumhar Court,unclassified,30 mph,False,True,91.863,,,"LINESTRING (-3.435271 56.3986576, -3.4352466 56.3984411, -3.4352309 56.3983173, -3.4352253 56.3982289, -3.4352167 56.3980677, -3.4351949 56.3979379, -3.4351824 56.3978331)",,
622366353,,Kinnoull Street,residential,30 mph,False,True,15.99,,2,"LINESTRING (-3.4326823 56.3990463, -3.4326687 56.3989027)",,
55686768,,Carpenter Street,unclassified,30 mph,False,False,69.17999999999999,,,"LINESTRING (-3.4326823 56.3990463, -3.432594 56.3990548, -3.4324145 56.3990596, -3.4323739 56.3990592, -3.4323345 56.3990551, -3.4321905 56.3990047, -3.4316966 56.3988125)",,
622366353,,Kinnoull Street,residential,30 mph,False,False,46.211,,2,"LINESTRING (-3.4326823 56.3990463, -3.4326824 56.3993173, -3.4326846 56.399342, -3.4327282 56.3994594)",,
55686768,,Carpenter Street,unclassified,30 mph,False,True,69.17999999999999,,,"LINESTRING (-3.4316966 56.3988125, -3.4321905 56.3990047, -3.4323345 56.3990551, -3.4323739 56.3990592, -3.4324145 56.3990596, -3.432594 56.3990548, -3.4326823 56.3990463)",,
55686775,,Blackfriars Street,unclassified,30 mph,False,False,94.45499999999998,,,"LINESTRING (-3.4316966 56.3988125, -3.4316675 56.3988336, -3.4316393 56.3988488, -3.4316064 56.3988626, -3.4306144 56.3991562, -3.4304744 56.3992117, -3.4304595 56.3992245, -3.4304225 56.3992648)",,
"[125400442, 125400444, 125400437]",,"['Charlotte Place', 'Blackfriars Wynd', 'North Port']",unclassified,30 mph,False,False,239.717,,2,"LINESTRING (-3.4316966 56.3988125, -3.4316463 56.3987921, -3.4315255 56.3987204, -3.4312011 56.3984972, -3.4310805 56.3984098, -3.4310445 56.3983918, -3.4310005 56.3983779, -3.4307034 56.3982892, -3.4303051 56.3981703, -3.4302398 56.3981501, -3.4301639 56.3981447, -3.430088 56.3981566, -3.4299791 56.3981955, -3.4296617 56.3983147, -3.4294786 56.3983857, -3.4293158 56.3984581, -3.4291984 56.3985419, -3.4291282 56.3985979, -3.4290828 56.3986362, -3.429041 56.3987034, -3.4290035 56.3987766, -3.4289673 56.3988472, -3.4289347 56.3988867)",,
"[125400442, 125400444, 125400437]",,"['Charlotte Place', 'Blackfriars Wynd', 'North Port']",unclassified,30 mph,False,True,239.71699999999998,,2,"LINESTRING (-3.4289347 56.3988867, -3.4289673 56.3988472, -3.4290035 56.3987766, -3.429041 56.3987034, -3.4290828 56.3986362, -3.4291282 56.3985979, -3.4291984 56.3985419, -3.4293158 56.3984581, -3.4294786 56.3983857, -3.4296617 56.3983147, -3.4299791 56.3981955, -3.430088 56.3981566, -3.4301639 56.3981447, -3.4302398 56.3981501, -3.4303051 56.3981703, -3.4307034 56.3982892, -3.4310005 56.3983779, -3.4310445 56.3983918, -3.4310805 56.3984098, -3.4312011 56.3984972, -3.4315255 56.3987204, -3.4316463 56.3987921, -3.4316966 56.3988125)",,
"[24933115, 1112730462]",A989,Charlotte Street,primary,30 mph,False,False,100.752,,"['2', '4']","LINESTRING (-3.4289347 56.3988867, -3.4292065 56.3989536, -3.4293026 56.3989772, -3.4293736 56.3989947, -3.4302631 56.3992256, -3.4303772 56.3992546, -3.4304225 56.3992648)",,
"[24714208, 1112730462]",A989,Charlotte Street,primary,30 mph,False,True,93.211,,"['4', '3']","LINESTRING (-3.4289347 56.3988867, -3.4287495 56.3988411, -3.4278591 56.3986221, -3.4277569 56.3985999, -3.4275378 56.3985653)",,
24814393,,East Bridge Street,tertiary,30 mph,False,True,6.967,,3,"LINESTRING (-3.4222286 56.3995931, -3.4223362 56.3995736)",,
125400773,,Lochie Brae,tertiary,30 mph,False,False,7.698,,,"LINESTRING (-3.4222286 56.3995931, -3.422109 56.3996134)",,
125400773,,Lochie Brae,tertiary,30 mph,False,True,7.698,,,"LINESTRING (-3.422109 56.3996134, -3.4222286 56.3995931)",,
125400812,,,residential,30 mph,False,True,108.624,,,"LINESTRING (-3.422109 56.3996134, -3.422056 56.3995572, -3.4218957 56.3993281, -3.4218546 56.3992267, -3.4218855 56.3989214, -3.4218984 56.3987403, -3.42176 56.3987337)",,
58987050,,Bowerswell Road,residential,30 mph,False,False,90.66399999999999,,,"LINESTRING (-3.4218859 56.397865, -3.4218125 56.3978828, -3.4217752 56.3978902, -3.4217261 56.3978884, -3.4216602 56.3978834, -3.421451 56.3978373, -3.4212602 56.3977952, -3.4207962 56.3976371, -3.4205807 56.3975543)",,
857227751,A85,Dundee Road,primary,30 mph,False,True,48.091,,2,"LINESTRING (-3.4218859 56.397865, -3.4218488 56.3978124, -3.421813 56.3977529, -3.4217453 56.397587, -3.4217393 56.3974438)",,
"[862156628, 1203288717]",A85,Gowrie Street,primary,30 mph,False,False,132.323,,"['2', '3']","LINESTRING (-3.4218859 56.397865, -3.4219948 56.3979862, -3.4220029 56.3979952, -3.4222716 56.3983188, -3.4226315 56.3987899, -3.4227595 56.3989521)",,
58987058,,Commercial Street,residential,30 mph,False,False,229.97200000000004,,2,"LINESTRING (-3.4217393 56.3974438, -3.4218209 56.3974418, -3.421952 56.397442, -3.4220845 56.3974558, -3.4223049 56.3975158, -3.4224011 56.397569, -3.4225023 56.397643, -3.4226057 56.3977909, -3.4226686 56.3979162, -3.4226808 56.3980601, -3.4227253 56.3983071, -3.4227591 56.3985302, -3.4227784 56.3986613, -3.42313 56.3991041, -3.4231214 56.3991557)",,
857227751,A85,Dundee Road,primary,30 mph,False,False,48.090999999999994,,2,"LINESTRING (-3.4217393 56.3974438, -3.4217453 56.397587, -3.421813 56.3977529, -3.4218488 56.3978124, -3.4218859 56.397865)",,
"[857227752, 1113440442, 857227751]",A85,Dundee Road,primary,30 mph,False,True,255.809,,"['2', '3']","LINESTRING (-3.4217393 56.3974438, -3.4217501 56.3972665, -3.4220241 56.3959672, -3.4220917 56.3956504, -3.4220991 56.3955851, -3.4221 56.3955292, -3.4220835 56.3954147, -3.4219621 56.3951637)",,
58987050,,Bowerswell Road,residential,30 mph,False,True,90.66400000000002,,,"LINESTRING (-3.4205807 56.3975543, -3.4207962 56.3976371, -3.4212602 56.3977952, -3.421451 56.3978373, -3.4216602 56.3978834, -3.4217261 56.3978884, -3.4217752 56.3978902, -3.4218125 56.3978828, -3.4218859 56.397865)",,
"[341998824, 24814731, 24814732, 1113440445]",A93,"['South Street', ""Queen's Bridge""]",primary,30 mph,False,True,205.173,yes,3,"LINESTRING (-3.4223543 56.3949052, -3.4226719 56.394912, -3.423017 56.3949241, -3.4232468 56.3949299, -3.4241799 56.3949565, -3.4255086 56.3949945, -3.4256839 56.3949966)",,
857227750,A93,South Street,primary,30 mph,True,False,34.096999999999994,,1,"LINESTRING (-3.4223543 56.3949052, -3.4222373 56.3949453, -3.4221785 56.3949581, -3.4220969 56.3949922, -3.4220364 56.3950229, -3.4219143 56.3950875)",,
863632637,A93,South Street,primary,30 mph,False,False,35.362,,2,"LINESTRING (-3.4223543 56.3949052, -3.4222117 56.3948908, -3.4221505 56.3948914, -3.4220598 56.3948932, -3.4219332 56.3948974, -3.4217833 56.3949067)",,
701370394,A989,Atholl Street,primary,30 mph,False,True,14.475,,,"LINESTRING (-3.4367219 56.399296, -3.4364878 56.3992833)",,
701369066,A85,Barrack Street,primary,30 mph,True,False,37.369,,1,"LINESTRING (-3.4367219 56.399296, -3.4367637 56.399392, -3.4367689 56.3994421, -3.4368028 56.3996283)",,
701370394,A989,Atholl Street,primary,30 mph,False,False,14.475,,,"LINESTRING (-3.4364878 56.3992833, -3.4367219 56.399296)",,
"[55343656, 115784256, 701369067]",A989,Atholl Street,primary,30 mph,False,"[False, True]",104.287,,4,"LINESTRING (-3.4364878 56.3992833, -3.4362861 56.3992866, -3.4362229 56.3992915, -3.4361121 56.3993012, -3.4360427 56.3993065, -3.4351004 56.3993507, -3.4350321 56.3993544, -3.4349688 56.3993572, -3.4348002 56.3993643)",,
125400771,,Gladstone Terrace,residential,30 mph,False,False,10.419,,,"LINESTRING (-3.4225421 56.3998569, -3.4224806 56.3997696)",,
24814393,,East Bridge Street,tertiary,30 mph,False,False,6.967,,3,"LINESTRING (-3.4223362 56.3995736, -3.4222286 56.3995931)",,
125400771,,Gladstone Terrace,residential,30 mph,False,True,23.536,,,"LINESTRING (-3.4223362 56.3995736, -3.4224806 56.3997696)",,
24814393,,East Bridge Street,tertiary,30 mph,False,True,52.705,,3,"LINESTRING (-3.4223362 56.3995736, -3.4228527 56.3994801, -3.4229274 56.3994644, -3.4231489 56.3994241)",,
125400812,,,residential,30 mph,False,False,108.62400000000001,,,"LINESTRING (-3.42176 56.3987337, -3.4218984 56.3987403, -3.4218855 56.3989214, -3.4218546 56.3992267, -3.4218957 56.3993281, -3.422056 56.3995572, -3.422109 56.3996134)",,
339993870,,Watergate,unclassified,30 mph,False,False,17.468,,2,"LINESTRING (-3.4267903 56.3952205, -3.4267848 56.3951409, -3.4267833 56.3951032, -3.4267471 56.3950689)",,
"[137718044, 58987068]",,Riverside,residential,30 mph,False,"[False, True]",256.027,,,"LINESTRING (-3.4226602 56.3972845, -3.4228843 56.3960784, -3.422894 56.3960223, -3.4229131 56.3959845, -3.4228756 56.3958867, -3.4228616 56.3958677, -3.4228449 56.3958539, -3.422808 56.3958171, -3.4223082 56.3953541, -3.4222211 56.3952763, -3.4221326 56.3952206, -3.4219621 56.3951637)",,
24933116,A989,Tay Street,primary,30 mph,False,False,112.115,,2,"LINESTRING (-3.4264471 56.3979156, -3.4261133 56.3975371, -3.4258843 56.3971148, -3.4258139 56.3969739)",,
"[24933116, 4432821]",A989,Tay Street,primary,30 mph,False,True,99.369,,2,"LINESTRING (-3.4264471 56.3979156, -3.4267953 56.39819, -3.4269582 56.3982932, -3.4272104 56.3984274, -3.4273037 56.3984664, -3.4273342 56.3984793, -3.4275378 56.3985653)",,
158835639,,George Inn Lane,residential,30 mph,False,True,37.387,,,"LINESTRING (-3.4264471 56.3979156, -3.4266874 56.3978336, -3.4269735 56.397748)",,
857227752,A85,Dundee Road,primary,30 mph,False,True,8.969,,3,"LINESTRING (-3.4219621 56.3951637, -3.4219143 56.3950875)",,
"[58987068, 137718044]",,Riverside,residential,30 mph,False,"[False, True]",256.027,,,"LINESTRING (-3.4219621 56.3951637, -3.4221326 56.3952206, -3.4222211 56.3952763, -3.4223082 56.3953541, -3.422808 56.3958171, -3.4228449 56.3958539, -3.4228616 56.3958677, -3.4228756 56.3958867, -3.4229131 56.3959845, -3.422894 56.3960223, -3.4228843 56.3960784, -3.4226602 56.3972845)",,
"[857227752, 1113440442, 857227751]",A85,Dundee Road,primary,30 mph,False,False,255.80899999999997,,"['2', '3']","LINESTRING (-3.4219621 56.3951637, -3.4220835 56.3954147, -3.4221 56.3955292, -3.4220991 56.3955851, -3.4220917 56.3956504, -3.4220241 56.3959672, -3.4217501 56.3972665, -3.4217393 56.3974438)",,
857227752,A85,Dundee Road,primary,30 mph,False,False,8.969,,3,"LINESTRING (-3.4219143 56.3950875, -3.4219621 56.3951637)",,
863632636,A85,Dundee Road,primary,30 mph,False,False,21.661,,3,"LINESTRING (-3.4219143 56.3950875, -3.4218786 56.3950389, -3.4218594 56.3950117, -3.4218433 56.3949895, -3.4217833 56.3949067)",,
"[24933115, 1112730463]",A989,Charlotte Street,primary,30 mph,False,False,84.26,,"['2', '3']","LINESTRING (-3.4304225 56.3992648, -3.4306034 56.3993055, -3.4310866 56.399424, -3.4313701 56.3994918, -3.4314558 56.3995032, -3.4315237 56.399507, -3.4317037 56.3995019)",,
"[24933115, 1112730462]",A989,Charlotte Street,primary,30 mph,False,True,100.75200000000001,,"['2', '4']","LINESTRING (-3.4304225 56.3992648, -3.4303772 56.3992546, -3.4302631 56.3992256, -3.4293736 56.3989947, -3.4293026 56.3989772, -3.4292065 56.3989536, -3.4289347 56.3988867)",,
55686775,,Blackfriars Street,unclassified,30 mph,False,True,94.455,,,"LINESTRING (-3.4304225 56.3992648, -3.4304595 56.3992245, -3.4304744 56.3992117, -3.4306144 56.3991562, -3.4316064 56.3988626, -3.4316393 56.3988488, -3.4316675 56.3988336, -3.4316966 56.3988125)",,
273129897,,Back Wynd,residential,30 mph,False,False,22.529,,1,"LINESTRING (-3.4227595 56.3989521, -3.422709 56.3989651, -3.4226587 56.3989848, -3.4226207 56.3990181, -3.4225653 56.3990846, -3.4225429 56.3991064)",,
1203288717,A85,Gowrie Street,primary,30 mph,False,False,57.696,,3,"LINESTRING (-3.4227595 56.3989521, -3.4230341 56.3992838, -3.4230472 56.3992996, -3.4231489 56.3994241)",,
"[862156628, 1203288717]",A85,Gowrie Street,primary,30 mph,False,True,132.32299999999998,,"['2', '3']","LINESTRING (-3.4227595 56.3989521, -3.4226315 56.3987899, -3.4222716 56.3983188, -3.4220029 56.3979952, -3.4219948 56.3979862, -3.4218859 56.397865)",,
273129897,,Back Wynd,residential,30 mph,False,True,22.528999999999996,,1,"LINESTRING (-3.4225429 56.3991064, -3.4225653 56.3990846, -3.4226207 56.3990181, -3.4226587 56.3989848, -3.422709 56.3989651, -3.4227595 56.3989521)",,
273129898,,Back Wynd,residential,30 mph,True,False,58.562,,1,"LINESTRING (-3.4225429 56.3991064, -3.4222922 56.3993823, -3.422245 56.3994657, -3.4222115 56.3995469, -3.4222286 56.3995931)",,
24760242,,King Street,residential,30 mph,False,True,94.102,,2,"LINESTRING (-3.4344173 56.3942118, -3.434426 56.393687, -3.434403 56.3933658)",,
300112386,,King Street,residential,30 mph,True,False,14.347,,,"LINESTRING (-3.4344173 56.3942118, -3.434418 56.3942512, -3.4344266 56.3943407)",,
337211306,,Hospital Street,residential,30 mph,True,False,115.181,,,"LINESTRING (-3.4343963 56.3951009, -3.4345084 56.3951737, -3.4346102 56.3951866, -3.4360067 56.3948866, -3.4360559 56.3948817, -3.4361022 56.3948822)",,
1078444829,,King Street,residential,30 mph,True,False,23.942,,3,"LINESTRING (-3.4343963 56.3951009, -3.4343939 56.3951928, -3.4343967 56.3952362, -3.4344064 56.395316)",,
863632636,A85,Dundee Road,primary,30 mph,False,True,21.661,,3,"LINESTRING (-3.4217833 56.3949067, -3.4218433 56.3949895, -3.4218594 56.3950117, -3.4218786 56.3950389, -3.4219143 56.3950875)",,
863632637,A93,South Street,primary,30 mph,False,True,35.361999999999995,,2,"LINESTRING (-3.4217833 56.3949067, -3.4219332 56.3948974, -3.4220598 56.3948932, -3.4221505 56.3948914, -3.4222117 56.3948908, -3.4223543 56.3949052)",,
"[61557592, 1113440444]",A85,Dundee Road,primary,30 mph,False,True,88.614,,"['2', '3']","LINESTRING (-3.4217833 56.3949067, -3.4217287 56.3948448, -3.4216499 56.3947764, -3.4216112 56.3947409, -3.4214109 56.3945609, -3.4213623 56.3945172, -3.4210504 56.3942211)",,
454634612,,Gladstone Terrace,residential,30 mph,False,True,7.798,,,"LINESTRING (-3.4223561 56.3997827, -3.4224806 56.3997696)",,
125400771,,Gladstone Terrace,residential,30 mph,False,False,23.536,,,"LINESTRING (-3.4224806 56.3997696, -3.4223362 56.3995736)",,
125400771,,Gladstone Terrace,residential,30 mph,False,True,10.419,,,"LINESTRING (-3.4224806 56.3997696, -3.4225421 56.3998569)",,
454634612,,Gladstone Terrace,residential,30 mph,False,False,7.798,,,"LINESTRING (-3.4224806 56.3997696, -3.4223561 56.3997827)",,
58987058,,Commercial Street,residential,30 mph,False,True,229.97200000000004,,2,"LINESTRING (-3.4231214 56.3991557, -3.42313 56.3991041, -3.4227784 56.3986613, -3.4227591 56.3985302, -3.4227253 56.3983071, -3.4226808 56.3980601, -3.4226686 56.3979162, -3.4226057 56.3977909, -3.4225023 56.397643, -3.4224011 56.397569, -3.4223049 56.3975158, -3.4220845 56.3974558, -3.421952 56.397442, -3.4218209 56.3974418, -3.4217393 56.3974438)",,
"[24421324, 22973718]",,"['High Street', 'George Street']",unclassified,30 mph,True,False,167.04999999999995,,2,"LINESTRING (-3.4269724 56.3968201, -3.4270442 56.3968104, -3.4270872 56.396872, -3.4272217 56.3971154, -3.4274097 56.3974072, -3.4276737 56.3977456, -3.4278242 56.3979429, -3.427865 56.397996, -3.4279145 56.3980873, -3.4279403 56.3981815)",,
24421326,,Watergate,unclassified,30 mph,True,False,179.223,,,"LINESTRING (-3.4269724 56.3968201, -3.4269156 56.3966606, -3.4268458 56.3964337, -3.4268336 56.3963323, -3.4268112 56.396009, -3.4268048 56.3958456, -3.4267973 56.3955998, -3.4267966 56.3955681, -3.426818 56.395241, -3.4267903 56.3952205)",,
