osmid,lanes,highway,maxspeed,junction,oneway,reversed,length,geometry,name,bridge
4318472,2,primary,40,roundabout,True,False,51.19299999999999,"LINESTRING (-3.8259883 40.3528172, -3.8260543 40.3528751, -3.8261419 40.352913, -3.826241 40.3529265, -3.8263404 40.3529141, -3.8264286 40.3528771, -3.8264957 40.3528199)",,
511895756,2,primary,40,roundabout,True,False,18.073999999999998,"LINESTRING (-3.8264957 40.3528199, -3.8265259 40.3527708, -3.82654 40.3527177, -3.8265373 40.3526636)",,
"[1111534849, 1111534843, 199860919]",1,primary_link,,,True,False,206.69899999999998,"LINESTRING (-3.8264957 40.3528199, -3.826587 40.3527401, -3.8266806 40.3526806, -3.8268762 40.3526361, -3.8269224 40.3526256, -3.8271657 40.3525665, -3.8278582 40.3523983, -3.8280137 40.3523606, -3.8280671 40.3523466, -3.8284395 40.352257, -3.8285601 40.3522601, -3.8287115 40.3522855, -3.8287683 40.3522946)",Avenida de Móstoles,
32055885,2,primary,40,,True,False,180.234,"LINESTRING (-3.8265373 40.3526636, -3.8268583 40.352586, -3.8269018 40.3525754, -3.827838 40.3523542, -3.8279876 40.3523183, -3.828048 40.3523042, -3.8285199 40.3521882, -3.8285663 40.3521775)",Avenida de Móstoles,
511895755,2,primary,40,roundabout,True,False,9.348,"LINESTRING (-3.8265373 40.3526636, -3.8265235 40.3526229, -3.8265002 40.3525848)",,
511895754,2,primary,40,roundabout,True,False,30.584,"LINESTRING (-3.8265002 40.3525848, -3.8264434 40.3525314, -3.8263682 40.3524934, -3.8262815 40.3524743, -3.8261913 40.3524759)",,
511895752,2,primary,40,roundabout,True,False,12.651,"LINESTRING (-3.8259703 40.3526081, -3.8259491 40.3526627, -3.8259463 40.3527195)",,
511895751,2,primary,40,roundabout,True,False,11.506,"LINESTRING (-3.8259463 40.3527195, -3.82596 40.3527702, -3.8259883 40.3528172)",,
4318473,2,primary,40,,True,False,36.854,"LINESTRING (-3.8257175 40.3523522, -3.8258695 40.352452, -3.8258935 40.3524677, -3.8259359 40.3525121, -3.8259703 40.3526081)",Avenida de Leganés,
28698637,,residential,,,True,False,156.23200000000003,"LINESTRING (-3.8257175 40.3523522, -3.8257735 40.3524231, -3.825793 40.3524956, -3.8257762 40.3525472, -3.8257399 40.3525864, -3.8256449 40.3526409, -3.8252552 40.3527328, -3.824796 40.3528479, -3.8246857 40.3528442, -3.8246063 40.3527877, -3.8245355 40.3526529, -3.8244688 40.3526122)",Calle Tordesillas,
28698630,,residential,,,False,False,88.475,"LINESTRING (-3.8251067 40.3519823, -3.8244688 40.3526122)",Calle Mariana Pineda,
164455719,2,primary,40,,True,False,66.112,"LINESTRING (-3.8251067 40.3519823, -3.8257175 40.3523522)",Avenida de Leganés,
164455719,2,primary,40,,True,False,65.206,"LINESTRING (-3.8245068 40.3516151, -3.8249173 40.3518684, -3.8250149 40.3519286, -3.8251067 40.3519823)",Avenida de Leganés,
511895760,,primary,,roundabout,True,False,23.317,"LINESTRING (-3.823871 40.3513401, -3.8239683 40.351267, -3.8240045 40.3511651)",,
"[1111540720, 164455719]",2,primary,40,,True,False,64.14,"LINESTRING (-3.823871 40.3513401, -3.8239785 40.3513323, -3.8240281 40.3513499, -3.8240684 40.3513642, -3.8241235 40.3513837, -3.8243989 40.3515487, -3.8245068 40.3516151)",Avenida de Leganés,
28698611,,residential,,,False,False,48.87,"LINESTRING (-3.8277223 40.3503281, -3.8277344 40.3507675)",Calle Santa María la Blanca,
"[32057577, 126508051]",1,residential,,,True,False,197.663,"LINESTRING (-3.8277223 40.3503281, -3.8281837 40.3501558, -3.8281899 40.3502168, -3.8281965 40.3507777, -3.828208 40.3511428, -3.8281593 40.3515398)","['Avenida Los Carabancheles', 'Calle Iglesia']",
126508051,,residential,,,True,False,43.578,"LINESTRING (-3.8272629 40.3505042, -3.8277223 40.3503281)",Avenida Los Carabancheles,
4318946,,residential,,,True,False,57.15700000000001,"LINESTRING (-3.8272629 40.3505042, -3.827115 40.3503145, -3.8269824 40.3502002, -3.8269071 40.3501333, -3.8268538 40.3500998)",Calle Polvoranca,
28698610,,residential,,,False,False,57.75,"LINESTRING (-3.8272629 40.3505042, -3.8272617 40.3506188, -3.8271154 40.3510079)",Calle Polvoranca,
126508051,,residential,,,True,False,44.72,"LINESTRING (-3.8267865 40.3506772, -3.8272629 40.3505042)",Avenida Los Carabancheles,
126508051,,residential,,,True,False,74.40299999999999,"LINESTRING (-3.8259989 40.3509729, -3.8265447 40.3507703, -3.8267865 40.3506772)",Avenida Los Carabancheles,
4319053,,residential,,,True,False,61.793,"LINESTRING (-3.8254057 40.3511948, -3.8250792 40.3506979)",Calle San José,
126508051,,residential,,,True,False,40.366,"LINESTRING (-3.8254057 40.3511948, -3.825835 40.3510375)",Avenida Los Carabancheles,
8385607,,residential,,,False,True,12.468,"LINESTRING (-3.8281007 40.351709, -3.8280012 40.3516264)",Calle Retablo,
32057577,1,residential,,,True,False,62.778,"LINESTRING (-3.8281007 40.351709, -3.8279607 40.3521485, -3.8279574 40.3521589, -3.8279298 40.3522583)",Calle Iglesia,
"[4319336, 1111534847]",2,primary,40,,True,False,126.468,"LINESTRING (-3.8279298 40.3522583, -3.8269022 40.3524924, -3.826871 40.3524998, -3.826656 40.3525503, -3.8265002 40.3525848)",Avenida de Móstoles,
4318481,,residential,,,False,False,88.938,"LINESTRING (-3.8258834 40.3522073, -3.8268677 40.3519297)",Calle Retablo,
4318481,,residential,,,False,True,27.234,"LINESTRING (-3.8258834 40.3522073, -3.8257584 40.3522022, -3.8257369 40.3522013, -3.8256628 40.3521983, -3.8255701 40.3521688)",Calle Retablo,
28698370,,residential,,,False,True,19.197000000000003,"LINESTRING (-3.8258834 40.3522073, -3.8258682 40.3522515, -3.8258695 40.3522652, -3.8258707 40.3522772, -3.8258735 40.3523054, -3.8259109 40.3523725)",Calle Retablo,
4318481,,residential,,,False,False,40.059,"LINESTRING (-3.8275513 40.351737, -3.8280012 40.3516264)",Calle Retablo,
4318481,,residential,,,False,True,18.843,"LINESTRING (-3.8275513 40.351737, -3.8273427 40.3517957)",Calle Retablo,
28698616,,residential,,,False,True,21.729,"LINESTRING (-3.8275513 40.351737, -3.8274418 40.3515603)",Calle Polvoranca,
4318481,,residential,,,False,False,16.499,"LINESTRING (-3.8280012 40.3516264, -3.8281593 40.3515398)",Calle Retablo,
4318481,,residential,,,False,True,40.059,"LINESTRING (-3.8280012 40.3516264, -3.8275513 40.351737)",Calle Retablo,
8385607,,residential,,,False,False,12.468,"LINESTRING (-3.8280012 40.3516264, -3.8281007 40.351709)",Calle Retablo,
511895759,,primary,,roundabout,True,False,43.656000000000006,"LINESTRING (-3.8240045 40.3511651, -3.8239616 40.3510634, -3.8238357 40.3508706, -3.8237701 40.350821)",,
4683262,,residential,,,False,False,94.242,"LINESTRING (-3.8237701 40.350821, -3.8237871 40.3507473, -3.8238917 40.3506655, -3.824482 40.3504424, -3.8245863 40.3503923, -3.8246561 40.3503597)",Avenida Cantarranas,
511895758,,primary,,roundabout,True,False,24.173000000000002,"LINESTRING (-3.8237701 40.350821, -3.8236734 40.3507946, -3.8235882 40.3507922, -3.8234976 40.3508192)",,
4318498,,primary,,roundabout,True,False,16.939,"LINESTRING (-3.8234087 40.350933, -3.8234115 40.3509964, -3.8234461 40.3510813)",,
4318498,,primary,,roundabout,True,False,13.953,"LINESTRING (-3.8234461 40.3510813, -3.8234869 40.3511455, -3.823521 40.351193)",,
511895762,,primary,,roundabout,True,False,17.085,"LINESTRING (-3.823521 40.351193, -3.8236375 40.3513184)",,
511895616,,residential,,roundabout,True,False,7.718999999999999,"LINESTRING (-3.8248661 40.350359, -3.8248765 40.3503373, -3.8248793 40.3503142, -3.8248743 40.3502914)",,
4319054,,residential,,roundabout,True,False,17.837,"LINESTRING (-3.8248743 40.3502914, -3.8248552 40.3502628, -3.8248242 40.3502411, -3.8247852 40.350229, -3.8247431 40.3502281, -3.8247033 40.3502385)",,
4319104,,residential,,,False,False,53.096999999999994,"LINESTRING (-3.8248743 40.3502914, -3.8253642 40.3501177, -3.825445 40.3500947)",Avenida Cantarranas,
4319054,,residential,,roundabout,True,False,15.511,"LINESTRING (-3.8247033 40.3502385, -3.8246744 40.3502556, -3.8246538 40.3502787, -3.8246434 40.3503054, -3.8246442 40.3503333, -3.8246561 40.3503597)",,
28214506,,residential,,,False,False,114.393,"LINESTRING (-3.8247033 40.3502385, -3.8245534 40.3499051, -3.8244653 40.3497091, -3.8243882 40.3495307, -3.8242727 40.3492635)",Calle San José,
4683262,,residential,,,False,True,94.242,"LINESTRING (-3.8246561 40.3503597, -3.8245863 40.3503923, -3.824482 40.3504424, -3.8238917 40.3506655, -3.8237871 40.3507473, -3.8237701 40.350821)",Avenida Cantarranas,
511895616,,residential,,roundabout,True,False,21.684,"LINESTRING (-3.8246561 40.3503597, -3.8246893 40.3503894, -3.8247358 40.3504057, -3.824787 40.3504055, -3.8248333 40.3503889, -3.8248661 40.350359)",,
8385663,,tertiary,,,True,False,18.476,"LINESTRING (-3.8232985 40.3507919, -3.8233744 40.3508644, -3.8234087 40.350933)",Avenida de Leganés,
94694865,,residential,,,False,False,60.126,"LINESTRING (-3.8250792 40.3506979, -3.8244296 40.3509154)",Calle Buitrago,
4319053,,residential,,,True,False,41.788,"LINESTRING (-3.8250792 40.3506979, -3.8248954 40.3504055, -3.8248661 40.350359)",Calle San José,
94694865,,residential,,,False,True,60.126,"LINESTRING (-3.8244296 40.3509154, -3.8250792 40.3506979)",Calle Buitrago,
4319040,,residential,,,True,False,56.747,"LINESTRING (-3.8256798 40.3504722, -3.8250792 40.3506979)",Calle Buitrago,
4319052,,residential,,,True,False,61.895,"LINESTRING (-3.8256798 40.3504722, -3.8259989 40.3509729)",Calle Canaleja,
4319040,,residential,,,True,False,95.518,"LINESTRING (-3.8266895 40.3500904, -3.826367 40.3502138, -3.8256798 40.3504722)",Calle Buitrago,
4319041,,residential,,,True,False,65.797,"LINESTRING (-3.8266895 40.3500904, -3.8267587 40.350437, -3.8267865 40.3506772)",Calle Madrid,
4319052,,residential,,,True,False,46.453,"LINESTRING (-3.825445 40.3500947, -3.8254866 40.3501615, -3.8256798 40.3504722)",Calle Canaleja,
"[4319104, 22790645]",,residential,,,False,False,120.423,"LINESTRING (-3.825445 40.3500947, -3.8256949 40.3499471, -3.825901 40.349746, -3.8259622 40.3495204, -3.8259749 40.3493372, -3.8259376 40.3491665)","['Avenida Cantarranas', 'Calle de Polvoranca']",
4319104,,residential,,,False,True,53.096999999999994,"LINESTRING (-3.825445 40.3500947, -3.8253642 40.3501177, -3.8248743 40.3502914)",Avenida Cantarranas,
4318946,,residential,,,True,False,12.066,"LINESTRING (-3.8268538 40.3500998, -3.8267121 40.3500892)",Calle Polvoranca,
28698597,,residential,,,False,True,57.848,"LINESTRING (-3.8268538 40.3500998, -3.8273346 40.3497305)",Calle Madrid,
511895750,2,primary,,roundabout,True,False,12.866,"LINESTRING (-3.8285306 40.3520679, -3.8285293 40.3521065, -3.8285415 40.3521439, -3.8285663 40.3521775)",,
"[4319336, 1111534845]",2,primary,40,,True,False,55.576,"LINESTRING (-3.8285306 40.3520679, -3.828406 40.352136, -3.8283855 40.352141, -3.8280192 40.3522344, -3.8279298 40.3522583)",Avenida de Móstoles,
511895749,2,primary,,roundabout,True,False,11.829999999999998,"LINESTRING (-3.8285663 40.3521775, -3.8285986 40.352203, -3.8286382 40.3522217, -3.8286825 40.3522325)",,
511895747,2,primary,,roundabout,True,False,6.428,"LINESTRING (-3.8288757 40.3521703, -3.8288931 40.3521444, -3.8289035 40.3521168)",,
28906386,3,primary,,,True,False,37.573,"LINESTRING (-3.8289035 40.3521168, -3.8292476 40.3519037)",Avenida de Móstoles,
511895746,2,primary,,roundabout,True,False,17.922,"LINESTRING (-3.8289035 40.3521168, -3.8289057 40.3520765, -3.8288932 40.3520374, -3.828867 40.3520024, -3.8288291 40.3519743)",,
4319337,2,primary,,roundabout,True,False,32.635999999999996,"LINESTRING (-3.8288291 40.3519743, -3.8287804 40.3519548, -3.8287264 40.3519467, -3.8286717 40.3519509, -3.8286208 40.3519668, -3.8285781 40.3519932, -3.8285471 40.3520279, -3.8285306 40.3520679)",,
27912497,2,residential,,,False,False,12.527,"LINESTRING (-3.8298088 40.3468282, -3.8297466 40.3469304)",Calle Cisneros,
27912497,2,residential,,,False,True,29.749,"LINESTRING (-3.8298088 40.3468282, -3.830011 40.3466095)",Calle Cisneros,
