osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,junction,maxspeed,bridge,tunnel
98048525,Camino de Los Pinos,residential,False,True,14.932,"LINESTRING (-4.1509041 37.1626623, -4.1509101 37.1627965)",,,,,,
98048525,Camino de Los Pinos,residential,False,False,132.494,"LINESTRING (-4.1509041 37.1626623, -4.1515629 37.1627629, -4.1519518 37.1627619, -4.1523808 37.1627022)",,,,,,
98048525,Camino de Los Pinos,residential,False,False,14.932,"LINESTRING (-4.1509101 37.1627965, -4.1509041 37.1626623)",,,,,,
46128512,Avenida de Andalucía,tertiary,False,False,279.097,"LINESTRING (-4.1509101 37.1627965, -4.150485 37.1627342, -4.1501738 37.1626969, -4.1497662 37.1626594, -4.1496267 37.162649, -4.1489776 37.162551, -4.1484503 37.1624766, -4.1479928 37.1624119, -4.1478199 37.1623464)",2,,,,,
98048458,Avenida de Andalucía,tertiary,False,True,241.03199999999998,"LINESTRING (-4.1509101 37.1627965, -4.1516608 37.1628988, -4.1520239 37.1629573, -4.1522075 37.1630156, -4.1523362 37.1630515, -4.1524873 37.1631345, -4.1526196 37.1632396, -4.1527451 37.1633752, -4.15307 37.1638442)",,,,,,
46128512,Avenida de Andalucía,tertiary,False,True,279.09700000000004,"LINESTRING (-4.1478199 37.1623464, -4.1479928 37.1624119, -4.1484503 37.1624766, -4.1489776 37.162551, -4.1496267 37.162649, -4.1497662 37.1626594, -4.1501738 37.1626969, -4.150485 37.1627342, -4.1509101 37.1627965)",2,,,,,
98942781,Cuesta San Roque,residential,True,False,61.928,"LINESTRING (-4.1478199 37.1623464, -4.1479872 37.1624793, -4.1480676 37.1625248, -4.1482075 37.1625597, -4.1484173 37.1626052)",,,,,,
98048569,Avenida Rafael Pérez del Álamo,tertiary,False,False,6.978,"LINESTRING (-4.1456694 37.166044, -4.1456727 37.1661067)",2,A-4154,,,,
98048569,Avenida Rafael Pérez del Álamo,tertiary,False,True,9.605,"LINESTRING (-4.1456694 37.166044, -4.1456648 37.1659577)",2,A-4154,,,,
99623512,Calle Córdoba,residential,False,False,50.228,"LINESTRING (-4.1456694 37.166044, -4.1451131 37.1661307)",,,,,,
98048586,Avenida Rafael Pérez del Álamo,tertiary,False,False,121.62100000000001,"LINESTRING (-4.1474549 37.1684894, -4.1480408 37.1687185, -4.1485763 37.1689249, -4.1486956 37.1689549)",,,,,,
98048586,Avenida Rafael Pérez del Álamo,tertiary,False,True,67.917,"LINESTRING (-4.1474549 37.1684894, -4.1471602 37.1683791, -4.1468456 37.1682483, -4.1467742 37.16821)",,,,,,
721134868,,residential,True,False,179.319,"LINESTRING (-4.1474549 37.1684894, -4.1474148 37.1685636, -4.1474646 37.168915, -4.1474876 37.1690776, -4.1477984 37.1693132, -4.1479171 37.1693778, -4.1480678 37.1694363, -4.1482331 37.1694814, -4.1484575 37.1692843, -4.1484738 37.16927)",,,,,,
98048440,,tertiary,True,False,2.659,"LINESTRING (-4.1517397 37.1706896, -4.1517516 37.1706823, -4.1517616 37.1706734)",1,,roundabout,,,
98048440,,tertiary,True,False,12.933,"LINESTRING (-4.1516783 37.1705783, -4.1516562 37.1705865, -4.1516385 37.1705997, -4.1516267 37.1706167, -4.1516222 37.1706357, -4.1516254 37.1706549, -4.151636 37.1706724)",1,,roundabout,,,
"[98048498, 98048534, 100108814]",Paseo de Narváez,tertiary,False,True,192.89399999999995,"LINESTRING (-4.1516783 37.1705783, -4.1516487 37.1705049, -4.1516308 37.1704527, -4.1516165 37.1703873, -4.1515841 37.1701864, -4.1515565 37.1699966, -4.1515336 37.1696757, -4.1515541 37.1690927, -4.1515513 37.1690724, -4.151537 37.1690141, -4.1515101 37.1689743, -4.1514635 37.1689312, -4.1514038 37.1688999)",2,,,30,yes,
98048417,,tertiary,True,False,19.419999999999998,"LINESTRING (-4.1454434 37.1649987, -4.1454274 37.1649662, -4.1453929 37.1649446, -4.1453495 37.1649398, -4.145309 37.1649531, -4.1452826 37.164981)",2,A-4154,roundabout,,,
98095646,Calle Granada,residential,True,False,111.88600000000001,"LINESTRING (-4.1454434 37.1649987, -4.1456048 37.1650078, -4.1457948 37.1650937, -4.1459352 37.1651734, -4.1461489 37.165295, -4.1462865 37.1653641, -4.1463666 37.1653968, -4.1464611 37.1654162, -4.1465575 37.1654262)",,,,,,
721134865,Avenida Rafael Pérez del Álamo,tertiary,False,True,14.967,"LINESTRING (-4.151051 37.168939, -4.1508851 37.1689643)",,,,,,
721134862,Avenida Rafael Pérez del Álamo,residential,False,False,41.073,"LINESTRING (-4.151051 37.168939, -4.1510259 37.1688731, -4.1509826 37.1688572, -4.150768 37.1689129, -4.150726 37.1689885)",,,,,,
721134865,Avenida Rafael Pérez del Álamo,tertiary,False,False,25.883000000000003,"LINESTRING (-4.151051 37.168939, -4.1511766 37.1689214, -4.1513387 37.1688987)",,,,,,
98048440,,tertiary,True,False,3.954,"LINESTRING (-4.1517653 37.170606, -4.1517513 37.1705922, -4.1517328 37.1705822)",1,,roundabout,,,
98048522,,tertiary,True,False,31.289,"LINESTRING (-4.1459191 37.167634, -4.1458801 37.1676595, -4.1458539 37.1676938, -4.1458435 37.1677332, -4.14585 37.167773, -4.1458728 37.1678089, -4.1459093 37.1678367, -4.1459552 37.1678533)",2,A-4154,roundabout,,,
98048522,,tertiary,True,False,17.843,"LINESTRING (-4.1461161 37.1678059, -4.1461375 37.1677696, -4.1461426 37.1677297, -4.1461307 37.1676907, -4.1461034 37.167657)",2,A-4154,roundabout,,,
98048586,Avenida Rafael Pérez del Álamo,tertiary,False,False,73.93299999999999,"LINESTRING (-4.1461161 37.1678059, -4.1461607 37.1678259, -4.1462444 37.1678634, -4.1464399 37.1680158, -4.1466619 37.1681451, -4.1467742 37.16821)",,,,,,
98341871,Calle Aliatar,residential,True,False,26.938,"LINESTRING (-4.1497486 37.1690271, -4.1497707 37.1688557, -4.1497827 37.1687864)",,,,,,
721134865,Avenida Rafael Pérez del Álamo,tertiary,False,False,87.247,"LINESTRING (-4.1497486 37.1690271, -4.1500608 37.1690463, -4.150379 37.1690413, -4.150726 37.1689885)",,,,,,
721134865,Avenida Rafael Pérez del Álamo,tertiary,False,True,36.757999999999996,"LINESTRING (-4.1497486 37.1690271, -4.1495558 37.169016, -4.1493343 37.1690128)",,,,,,
98048569,Avenida Rafael Pérez del Álamo,tertiary,False,True,9.699,"LINESTRING (-4.146005 37.1673944, -4.14599 37.167308)",2,A-4154,,,,
648212437,Avenida Rafael Pérez del Álamo,tertiary,True,False,27.77,"LINESTRING (-4.146005 37.1673944, -4.1459817 37.1674524, -4.1459462 37.1675797, -4.1459191 37.167634)",1,A-4154,,,,
100108814,Paseo de Narváez,tertiary,False,True,5.77,"LINESTRING (-4.1514038 37.1688999, -4.1513387 37.1688987)",2,,,30,,
721134860,Plaza del Puente,residential,False,True,12.697,"LINESTRING (-4.1514038 37.1688999, -4.1515468 37.1688925)",,,,,,
