osmid,oneway,ref,name,highway,reversed,length,geometry,junction,access
"[244540633, 62167998]",True,,"['Calle San Juan', 'Callejon del Indiano']",residential,False,102.435,"LINESTRING (-3.6174673 39.0683125, -3.6173447 39.0684482, -3.6172862 39.0684671, -3.6171302 39.0687964, -3.6167992 39.0690419)",,
62168003,False,,Calle Barreros,residential,False,65.425,"LINESTRING (-3.6167992 39.0690419, -3.6162451 39.0686405)",,
244540633,True,,Calle San Juan,residential,False,50.858,"LINESTRING (-3.6167992 39.0690419, -3.6163717 39.0693566)",,
62168003,False,,Calle Barreros,residential,True,143.16199999999998,"LINESTRING (-3.6167992 39.0690419, -3.6179226 39.0699268, -3.6179645 39.0699579)",,
"[62168011, 62168006]",True,,"['Calle Pósito', 'Calle Luchana']",residential,False,194.739,"LINESTRING (-3.6163717 39.0693566, -3.6166691 39.0695469, -3.6173277 39.0698873, -3.6176793 39.0700883, -3.617287 39.0704834)",,
244540633,True,,Calle San Juan,residential,False,65.541,"LINESTRING (-3.6163717 39.0693566, -3.6160503 39.0696002, -3.6158471 39.069782)",,
62168012,False,,Calle Subida al castillo,residential,True,98.742,"LINESTRING (-3.6158471 39.069782, -3.6168152 39.0702549)",,
244540633,True,,Calle San Juan,residential,False,16.679,"LINESTRING (-3.6158471 39.069782, -3.6157445 39.0699091)",,
244540633,True,,Calle San Juan,residential,False,46.139,"LINESTRING (-3.6155262 39.0702423, -3.6152761 39.070609)",,
62168013,True,,Calle Santa Catalina,residential,False,147.62,"LINESTRING (-3.6155262 39.0702423, -3.6161064 39.0705603, -3.6163892 39.07067, -3.6168152 39.0702549)",,
61954546,True,,Calle Ciudad Real,residential,False,83.782,"LINESTRING (-3.6164867 39.0683762, -3.6166255 39.0681831, -3.6170471 39.0677633)",,
62167999,False,,Travesía del Indiano,residential,True,99.142,"LINESTRING (-3.6164867 39.0683762, -3.6171546 39.0680015, -3.6173694 39.0678128)",,
62168000,False,,Travesía Pelayo,residential,False,54.292,"LINESTRING (-3.6185622 39.0688794, -3.6180422 39.0686048)",,
62168007,True,,Calle Pelayo,residential,False,7.977,"LINESTRING (-3.6185622 39.0688794, -3.6185285 39.0689462)",,
62168000,False,,Travesía Pelayo,residential,False,59.327,"LINESTRING (-3.6180422 39.0686048, -3.6174673 39.0683125)",,
62168000,False,,Travesía Pelayo,residential,True,54.292,"LINESTRING (-3.6180422 39.0686048, -3.6185622 39.0688794)",,
62168001,False,,Calle Peligros,residential,True,38.312,"LINESTRING (-3.6180422 39.0686048, -3.6182759 39.0683119)",,
62168001,False,,Calle Peligros,residential,False,38.312,"LINESTRING (-3.6182759 39.0683119, -3.6180422 39.0686048)",,
62168002,False,,Calle Covadonga,residential,False,95.694,"LINESTRING (-3.6183651 39.0692194, -3.6183355 39.0692059, -3.6179866 39.0690517, -3.6179014 39.0691592, -3.6174764 39.0689402)",,
62168007,True,,Calle Pelayo,residential,False,89.104,"LINESTRING (-3.6183651 39.0692194, -3.61833 39.0692815, -3.6179645 39.0699579)",,
62168002,False,,Calle Covadonga,residential,True,95.69399999999999,"LINESTRING (-3.6174764 39.0689402, -3.6179014 39.0691592, -3.6179866 39.0690517, -3.6183355 39.0692059, -3.6183651 39.0692194)",,
61954546,True,,Calle Ciudad Real,residential,False,9.055,"LINESTRING (-3.6162451 39.0686405, -3.6163128 39.0685783)",,
62168003,False,,Calle Barreros,residential,True,65.425,"LINESTRING (-3.6162451 39.0686405, -3.6167992 39.0690419)",,
62168006,True,,Calle Pósito,residential,False,70.287,"LINESTRING (-3.6157181 39.0689797, -3.6163717 39.0693566)",,
61954546,True,,Calle Ciudad Real,residential,False,59.56999999999999,"LINESTRING (-3.6157181 39.0689797, -3.6160946 39.0687787, -3.6162451 39.0686405)",,
62168007,True,,Calle Pelayo,residential,False,130.116,"LINESTRING (-3.6191778 39.0678113, -3.6185622 39.0688794)",,
62168019,False,,Calle Magdalena,tertiary,False,33.626,"LINESTRING (-3.6191778 39.0678113, -3.6187883 39.0678107)",,
552354006,False,,Calle Magdalena,tertiary,True,4.83,"LINESTRING (-3.6191778 39.0678113, -3.6192331 39.0678179)",,
245679193,True,,Plaza de la Paz,residential,False,20.207,"LINESTRING (-3.6164273 39.0715242, -3.616577 39.0716639)",,
62168012,False,,Calle Subida al castillo,residential,False,48.005,"LINESTRING (-3.617287 39.0704834, -3.6168152 39.0702549)",,
62168012,False,,Calle Subida al castillo,residential,True,54.68,"LINESTRING (-3.617287 39.0704834, -3.6178402 39.0707229)",,
62168011,True,,Calle Luchana,residential,False,138.08100000000002,"LINESTRING (-3.617287 39.0704834, -3.6170483 39.0706943, -3.616739 39.0710588, -3.6164273 39.0715242)",,
62168012,False,,Calle Subida al castillo,residential,False,54.68,"LINESTRING (-3.6178402 39.0707229, -3.617287 39.0704834)",,
63563686,False,,Calle Castillejos,residential,False,90.595,"LINESTRING (-3.6178402 39.0707229, -3.6177957 39.0710387, -3.6176299 39.0715188)",,
"[62168008, 63563686]",False,,"['Calle Castillejos', 'Plaza de Tetuán']",residential,"[False, True]",60.025,"LINESTRING (-3.6178402 39.0707229, -3.6178976 39.0702733, -3.6179086 39.0701857)",,
62168012,False,,Calle Subida al castillo,residential,False,98.742,"LINESTRING (-3.6168152 39.0702549, -3.6158471 39.069782)",,
62168012,False,,Calle Subida al castillo,residential,True,48.005,"LINESTRING (-3.6168152 39.0702549, -3.617287 39.0704834)",,
62168014,True,,Calle Arcipreste Julio Mata,residential,False,64.664,"LINESTRING (-3.6185976 39.0696398, -3.619056 39.0694588, -3.619271 39.0693856)",,
63954896,True,,Calle Guadiana,residential,False,78.315,"LINESTRING (-3.6185976 39.0696398, -3.6186332 39.0694959, -3.618638 39.0693933, -3.6185285 39.0689462)",,
244576652,False,,Calle La Lavandera,residential,True,170.205,"LINESTRING (-3.6197914 39.0679092, -3.619271 39.0693856)",,
552354006,False,,Calle Magdalena,tertiary,False,49.257,"LINESTRING (-3.6197914 39.0679092, -3.6192331 39.0678179)",,
63563690,False,,Calle Molemocho,residential,False,5.574,"LINESTRING (-3.6195188 39.0713832, -3.6195765 39.0714057)",,
63563690,False,,Calle Molemocho,residential,True,47.897000000000006,"LINESTRING (-3.6195188 39.0713832, -3.6194009 39.0713204, -3.6190706 39.0711294)",,
63563689,True,,Calle Pez,residential,False,57.018,"LINESTRING (-3.6185891 39.0714804, -3.6190706 39.0711294)",,
63563688,True,,Calle Cruz de Ana María,residential,False,81.28,"LINESTRING (-3.6185891 39.0714804, -3.6192475 39.0713831, -3.6195188 39.0713832)",,
63563690,False,,Calle Molemocho,residential,False,47.897000000000006,"LINESTRING (-3.6190706 39.0711294, -3.6194009 39.0713204, -3.6195188 39.0713832)",,
63563691,True,,Calle Molemocho,residential,False,145.417,"LINESTRING (-3.6190706 39.0711294, -3.6182787 39.0704361, -3.6179086 39.0701857)",,
63563690,False,,Calle Molemocho,residential,False,13.584,"LINESTRING (-3.6195765 39.0714057, -3.619717 39.0714607)",,
63563690,False,,Calle Molemocho,residential,True,5.574,"LINESTRING (-3.6195765 39.0714057, -3.6195188 39.0713832)",,
63563692,False,,Calle Río Cigüela,residential,False,37.618,"LINESTRING (-3.6195765 39.0714057, -3.6193819 39.0717084)",,
63563690,False,,Calle Molemocho,residential,True,16.487,"LINESTRING (-3.6198875 39.0715275, -3.619717 39.0714607)",,
63563693,False,,Calle Cañada de Mendoza,residential,False,88.29,"LINESTRING (-3.6198875 39.0715275, -3.6194422 39.0722423)",,
63563692,False,,Calle Río Cigüela,residential,False,52.58,"LINESTRING (-3.6193819 39.0717084, -3.6191205 39.0721355)",,
63563692,False,,Calle Río Cigüela,residential,True,37.618,"LINESTRING (-3.6193819 39.0717084, -3.6195765 39.0714057)",,
63563695,False,,Calle Isla del Pan,residential,False,177.084,"LINESTRING (-3.6193819 39.0717084, -3.6181245 39.0719272, -3.6181738 39.0725181)",,
63563692,False,,Calle Río Cigüela,residential,False,92.135,"LINESTRING (-3.6191205 39.0721355, -3.6181738 39.0725181)",,
63563692,False,,Calle Río Cigüela,residential,True,52.58,"LINESTRING (-3.6191205 39.0721355, -3.6193819 39.0717084)",,
63563694,False,,Calle Río Cigüela,residential,False,30.204,"LINESTRING (-3.6191205 39.0721355, -3.6194422 39.0722423)",,
63563692,False,,Calle Río Cigüela,residential,True,92.135,"LINESTRING (-3.6181738 39.0725181, -3.6191205 39.0721355)",,
63563695,False,,Calle Isla del Pan,residential,False,75.419,"LINESTRING (-3.6181738 39.0725181, -3.6181996 39.0727916, -3.6185198 39.0731101)",,
63563695,False,,Calle Isla del Pan,residential,True,177.084,"LINESTRING (-3.6181738 39.0725181, -3.6181245 39.0719272, -3.6193819 39.0717084)",,
63563693,False,,Calle Cañada de Mendoza,residential,False,28.695,"LINESTRING (-3.6194422 39.0722423, -3.6192961 39.0724741)",,
63563693,False,,Calle Cañada de Mendoza,residential,True,88.29,"LINESTRING (-3.6194422 39.0722423, -3.6198875 39.0715275)",,
63563694,False,,Calle Río Cigüela,residential,True,30.204,"LINESTRING (-3.6194422 39.0722423, -3.6191205 39.0721355)",,
63563693,False,,Calle Cañada de Mendoza,residential,True,28.695,"LINESTRING (-3.6192961 39.0724741, -3.6194422 39.0722423)",,
63563716,True,,Calle Cañada de Mendoza,residential,False,54.571,"LINESTRING (-3.6192961 39.0724741, -3.6188556 39.0728261)",,
63563702,True,,Calle Margarita,residential,False,98.995,"LINESTRING (-3.6188556 39.0728261, -3.619806 39.0733243)",,
63563716,True,,Calle Cañada de Mendoza,residential,False,42.867,"LINESTRING (-3.6188556 39.0728261, -3.6185198 39.0731101)",,
63563698,False,,Calle Lirio,residential,False,150.529,"LINESTRING (-3.6185198 39.0731101, -3.6192371 39.074344)",,
63563695,False,,Calle Isla del Pan,residential,True,75.419,"LINESTRING (-3.6185198 39.0731101, -3.6181996 39.0727916, -3.6181738 39.0725181)",,
63563716,True,,Calle Cañada de Mendoza,residential,False,71.172,"LINESTRING (-3.6185198 39.0731101, -3.6183463 39.0732357, -3.6177874 39.0730958)",,
63563698,False,,Calle Lirio,residential,False,76.439,"LINESTRING (-3.6192371 39.074344, -3.6195766 39.0749789)",,
63563698,False,,Calle Lirio,residential,True,150.529,"LINESTRING (-3.6192371 39.074344, -3.6185198 39.0731101)",,
63563713,False,,Calle Violeta,residential,False,63.514,"LINESTRING (-3.6192371 39.074344, -3.6185679 39.0745814)",,
63563698,False,,Calle Lirio,residential,True,76.439,"LINESTRING (-3.6195766 39.0749789, -3.6192371 39.074344)",,
63563711,False,,Calle Amapola,residential,False,16.789,"LINESTRING (-3.6195766 39.0749789, -3.6197351 39.0750664)",,
63563712,False,,Calle Tulipán,residential,False,66.568,"LINESTRING (-3.6195766 39.0749789, -3.6188093 39.0750386)",,
63563711,False,,Calle Amapola,residential,True,16.789,"LINESTRING (-3.6197351 39.0750664, -3.6195766 39.0749789)",,
63954923,True,,,residential,False,35.727000000000004,"LINESTRING (-3.619772 39.0760269, -3.6196638 39.0759823, -3.6195445 39.0759806, -3.6194627 39.0760012, -3.6194009 39.0760477)",roundabout,
63954923,True,,,residential,False,6.636,"LINESTRING (-3.6198316 39.0760646, -3.619772 39.0760269)",roundabout,
63563712,False,,Calle Tulipán,residential,True,66.568,"LINESTRING (-3.6188093 39.0750386, -3.6195766 39.0749789)",,
63563717,False,,Calle Escoplillo,residential,False,98.152,"LINESTRING (-3.6188093 39.0750386, -3.61926 39.075849)",,
63563717,False,,Calle Escoplillo,residential,True,54.943,"LINESTRING (-3.6188093 39.0750386, -3.6185679 39.0745814)",,
63954918,False,,Calle Navaseca,residential,True,81.539,"LINESTRING (-3.6188093 39.0750386, -3.6178878 39.0748775)",,
63563713,False,,Calle Violeta,residential,True,63.514,"LINESTRING (-3.6185679 39.0745814, -3.6192371 39.074344)",,
63563717,False,,Calle Escoplillo,residential,False,54.943,"LINESTRING (-3.6185679 39.0745814, -3.6188093 39.0750386)",,
63563717,False,,Calle Escoplillo,residential,True,145.827,"LINESTRING (-3.6185679 39.0745814, -3.6181095 39.0737616, -3.6178363 39.0734017)",,
63563714,True,,Calle Escoplillo,residential,False,109.03,"LINESTRING (-3.6178363 39.0734017, -3.6172811 39.0726704, -3.6172102 39.0725508)",,
63563717,False,,Calle Escoplillo,residential,False,145.827,"LINESTRING (-3.6178363 39.0734017, -3.6181095 39.0737616, -3.6185679 39.0745814)",,
63563715,True,,Calle Molino de Poveda,residential,False,34.276,"LINESTRING (-3.6177874 39.0730958, -3.6178363 39.0734017)",,
63954895,True,,Calle Pez,residential,False,12.47,"LINESTRING (-3.6191422 39.071032, -3.6190706 39.0711294)",,
63954896,True,,Calle Guadiana,residential,False,59.467,"LINESTRING (-3.6191422 39.071032, -3.6188435 39.0705501)",,
63563690,False,,Calle Molemocho,residential,False,16.487,"LINESTRING (-3.619717 39.0714607, -3.6198875 39.0715275)",,
63563690,False,,Calle Molemocho,residential,True,13.584,"LINESTRING (-3.619717 39.0714607, -3.6195765 39.0714057)",,
63954903,False,,,residential,False,14.338,"LINESTRING (-3.6160854 39.0720611, -3.6160606 39.0719336)",,
63954898,False,,Calle Sacristía de la Paz,residential,False,69.98499999999999,"LINESTRING (-3.6160854 39.0720611, -3.6159536 39.0720813, -3.6157997 39.0721512, -3.6154958 39.0722636, -3.6153406 39.0722981)",,
63954898,False,,Calle Sacristía de la Paz,residential,True,66.462,"LINESTRING (-3.6160854 39.0720611, -3.6163632 39.0720459, -3.6166228 39.0720054, -3.6168302 39.0719345)",,
63954899,True,,Calle Peñoncillo,residential,False,60.191,"LINESTRING (-3.6158158 39.0728092, -3.6159552 39.0729783, -3.616243 39.0732353)",,
63954900,True,,Calle María Oliva,residential,False,125.19200000000001,"LINESTRING (-3.6158158 39.0728092, -3.6163884 39.0723948, -3.6169369 39.0720996)",,
63954901,False,,Calle Pozo de Ánimas,residential,False,112.98,"LINESTRING (-3.616243 39.0732353, -3.6172102 39.0725508)",,
63954899,True,,Calle Peñoncillo,residential,False,131.32,"LINESTRING (-3.616243 39.0732353, -3.6167141 39.0735719, -3.617417 39.0739842)",,
63954899,True,,Calle Peñoncillo,residential,False,71.841,"LINESTRING (-3.617417 39.0739842, -3.618109 39.0743431)",,
63954913,True,,Travesía Peñoncillo,residential,False,28.58,"LINESTRING (-3.617417 39.0739842, -3.6172406 39.0742017)",,
63954899,True,,Calle Peñoncillo,residential,False,47.659,"LINESTRING (-3.618109 39.0743431, -3.6185679 39.0745814)",,
295926706,False,,Calle Padre López,residential,True,15.885,"LINESTRING (-3.618109 39.0743431, -3.6179289 39.0743138)",,
63563714,True,,Calle Escoplillo,residential,False,20.54,"LINESTRING (-3.6169369 39.0720996, -3.6168302 39.0719345)",,
63563714,True,,Calle Escoplillo,residential,False,55.442,"LINESTRING (-3.6172102 39.0725508, -3.6169369 39.0720996)",,
63954901,False,,Calle Pozo de Ánimas,residential,True,112.98,"LINESTRING (-3.6172102 39.0725508, -3.616243 39.0732353)",,
63954903,False,,,residential,True,14.338,"LINESTRING (-3.6160606 39.0719336, -3.6160854 39.0720611)",,
245679419,True,,,residential,False,80.52799999999999,"LINESTRING (-3.6160606 39.0719336, -3.6158563 39.0716977, -3.6162936 39.0714179)",,
