osmid,oneway,name,highway,reversed,length,geometry,lanes,ref,maxspeed,junction
154205956,True,Calle del Bidasoa,residential,False,67.84899999999999,"LINESTRING (-4.0140727 40.5623955, -4.013953 40.5624214, -4.0133773 40.5625345, -4.0132958 40.5625502)",,,,
154205980,False,Calle del Bidasoa,residential,True,12.547,"LINESTRING (-4.0140727 40.5623955, -4.0141381 40.5623759, -4.01417 40.5623587, -4.0142019 40.5623415)",2,,,
258582012,True,Calle Cañada de Merinas,tertiary,False,40.025,"LINESTRING (-4.0140727 40.5623955, -4.0142814 40.5625703, -4.014318 40.5626162, -4.014366 40.5626763)",1,,,
154205980,False,Calle del Bidasoa,residential,False,12.547,"LINESTRING (-4.0142019 40.5623415, -4.01417 40.5623587, -4.0141381 40.5623759, -4.0140727 40.5623955)",2,,,
154250146,True,Calle Cañada de Merinas,tertiary,False,81.08200000000001,"LINESTRING (-4.0142019 40.5623415, -4.0141857 40.5623263, -4.0139888 40.5621228, -4.0139515 40.5620439, -4.0139085 40.561956, -4.0138601 40.561776, -4.0138383 40.5616817)",1,,,
26782182,False,Calle del Esla,residential,True,14.821,"LINESTRING (-4.0138383 40.5616817, -4.0136653 40.5617039)",,,,
154250146,True,Calle Cañada de Merinas,tertiary,False,103.827,"LINESTRING (-4.0138383 40.5616817, -4.0138281 40.5615994, -4.0137029 40.5608698, -4.0136623 40.5607587)",1,,,
26782182,False,Calle del Esla,residential,False,14.821,"LINESTRING (-4.0136653 40.5617039, -4.0138383 40.5616817)",,,,
26782182,False,Calle del Esla,residential,True,53.945,"LINESTRING (-4.0136653 40.5617039, -4.0135692 40.5617255, -4.0131199 40.5618119, -4.0130473 40.5618259)",,,,
258582012,True,Calle Cañada de Merinas,tertiary,False,85.17500000000001,"LINESTRING (-4.0136653 40.5617039, -4.0137517 40.5619706, -4.0138607 40.5621518, -4.0140727 40.5623955)",1,,,
26216282,False,Carretera de Galapagar,primary,False,17.017,"LINESTRING (-4.0149212 40.5623483, -4.0150922 40.5622674)",,M-510,40,
178871463,True,Carretera de Collado Villalba a Aldea del Fresno,primary,False,36.235,"LINESTRING (-4.0149212 40.5623483, -4.0146473 40.5625249, -4.0145942 40.5625592)",1,M-510,40,
527017922,False,Carretera de Galapagar,primary,True,16.825000000000003,"LINESTRING (-4.0163175 40.5614846, -4.0162538 40.5615393, -4.016196 40.5616041)",,M-510,40,
527017923,False,Carretera de Galapagar,primary,False,33.341,"LINESTRING (-4.0163175 40.5614846, -4.0164063 40.5614408, -4.0165514 40.56138, -4.0165993 40.5613512, -4.0166341 40.5613122)",,M-510,40,
27816538,False,Calle de la Campana,residential,False,83.774,"LINESTRING (-4.0177738 40.5607236, -4.0177609 40.5606938, -4.0176876 40.5604678, -4.0176224 40.5601784, -4.0175861 40.5599847)",,,,
154191278,True,Calle Revuelta,residential,False,20.964,"LINESTRING (-4.0177738 40.5607236, -4.017816 40.5608439, -4.0178231 40.5609077)",,,,
258623198,False,Carretera de Valdemorillo,primary,False,83.52199999999999,"LINESTRING (-4.0177738 40.5607236, -4.0179237 40.5606815, -4.0181941 40.560611, -4.0184153 40.5605649, -4.0184684 40.5605529, -4.0185662 40.5605334, -4.0187184 40.5605038)",,M-510,40,
258623198,False,Carretera de Valdemorillo,primary,True,110.58399999999999,"LINESTRING (-4.0177738 40.5607236, -4.0176778 40.5607472, -4.0175682 40.5607537, -4.017304 40.5607548, -4.0171737 40.5607558, -4.0171008 40.5607719, -4.0170541 40.5608017, -4.0170046 40.5608521, -4.016839 40.56106, -4.016754 40.5611667)",,M-510,40,
258623198,False,Carretera de Valdemorillo,primary,False,73.973,"LINESTRING (-4.0197706 40.5602882, -4.0199481 40.5602227, -4.0205395 40.5599703)",,M-510,40,
258623198,False,Carretera de Valdemorillo,primary,True,92.133,"LINESTRING (-4.0197706 40.5602882, -4.0196007 40.5603349, -4.0194346 40.5603702, -4.0187184 40.5605038)",,M-510,40,
27690817,False,Calle de la Ladera,residential,False,258.3,"LINESTRING (-4.0223921 40.5585296, -4.0193631 40.558213)",,,,
