osmid,oneway,highway,reversed,length,geometry,ref,name,lanes,maxspeed,junction
174343591,True,tertiary,False,21.382,"LINESTRING (-1.5287807 41.8332852, -1.5288534 41.833299, -1.5289485 41.8333093, -1.5290329 41.8333249)",,,,,
460794689,False,trunk,False,15.02,"LINESTRING (-1.5287807 41.8332852, -1.5288841 41.8332363, -1.5289217 41.8332026)",N-122,Carretera Gallur-Ágreda,,,
460794689,False,trunk,False,6.598,"LINESTRING (-1.5289217 41.8332026, -1.5289419 41.8331452)",N-122,Carretera Gallur-Ágreda,,,
174343582,True,tertiary,False,17.053,"LINESTRING (-1.5289217 41.8332026, -1.5289497 41.8332649, -1.5289819 41.8332989, -1.5290329 41.8333249)",,,,,
460794689,False,trunk,True,15.02,"LINESTRING (-1.5289217 41.8332026, -1.5288841 41.8332363, -1.5287807 41.8332852)",N-122,Carretera Gallur-Ágreda,,,
460794689,False,trunk,False,36.791,"LINESTRING (-1.5289419 41.8331452, -1.5289722 41.8328151)",N-122,Carretera Gallur-Ágreda,,,
460794689,False,trunk,True,6.598,"LINESTRING (-1.5289419 41.8331452, -1.5289217 41.8332026)",N-122,Carretera Gallur-Ágreda,,,
460583949,False,residential,True,107.876,"LINESTRING (-1.5332296 41.8314973, -1.5332117 41.8314448, -1.533275 41.8309068, -1.5332311 41.8305323)",,Calle Cruz de Salas,,,
460590934,False,trunk,False,144.647,"LINESTRING (-1.5332296 41.8314973, -1.5344668 41.8312794, -1.5349286 41.831198)",N-122,Carretera Gallur-Ágreda,2,,
460590935,False,residential,False,147.983,"LINESTRING (-1.5332296 41.8314973, -1.5332795 41.8316504, -1.5335825 41.8324197, -1.5336748 41.8326275, -1.5337315 41.8327742)",,Calle de Ramón Y Cajal,,,
830290825,False,trunk,True,39.559,"LINESTRING (-1.5332296 41.8314973, -1.5331105 41.8315192, -1.532766 41.8315824)",N-122,Calle Espiolla,2,50,
241778561,False,residential,True,60.338,"LINESTRING (-1.5357371 41.8324336, -1.5352014 41.832066)",,Calle Moncayo,,,
460583938,False,tertiary,False,25.443,"LINESTRING (-1.5357371 41.8324336, -1.5358472 41.8326472)",CV-606,Calle Moncayo,,,
46615765,False,tertiary,True,69.589,"LINESTRING (-1.5357371 41.8324336, -1.5356673 41.8323243, -1.5356425 41.8321864, -1.5357371 41.8318768, -1.5357475 41.8318293)",CV-606,Calle Polvorín,,,
174343589,False,residential,True,17.86,"LINESTRING (-1.5373339 41.833467, -1.5375086 41.8333729)",,Calle Abadía,,,
460583936,False,tertiary,False,40.205,"LINESTRING (-1.5373339 41.833467, -1.5376689 41.8337286)",CV-606,Calle Algecería,,,
460583937,False,tertiary,True,77.256,"LINESTRING (-1.5373339 41.833467, -1.5366141 41.8338078, -1.536549 41.833842)",CV-606,Plaza de San Francisco,,,
174343586,False,tertiary,True,21.108,"LINESTRING (-1.5303596 41.8338477, -1.5305782 41.8339452)",,Avenida Cervantes,,,
501376422,False,tertiary,False,3.622,"LINESTRING (-1.5303596 41.8338477, -1.5303213 41.833832)",,Avenida Cervantes,,,
501376423,False,secondary,False,57.513,"LINESTRING (-1.5303596 41.8338477, -1.5298822 41.8342232)",CP-002,,,,
174343583,False,residential,False,48.18,"LINESTRING (-1.5293458 41.8346452, -1.5288532 41.8344149)",,Calle Florida,,,
501376423,False,secondary,False,3.777,"LINESTRING (-1.5293458 41.8346452, -1.5293145 41.8346699)",CP-002,,,,
501376423,False,secondary,True,64.628,"LINESTRING (-1.5293458 41.8346452, -1.5298822 41.8342232)",CP-002,,,,
174343582,True,tertiary,False,26.526,"LINESTRING (-1.5290329 41.8333249, -1.5293245 41.8334234)",,,,,
174343584,True,tertiary,False,25.161,"LINESTRING (-1.5291725 41.8333302, -1.5289217 41.8332026)",,,,,
174343581,True,tertiary,False,28.134,"LINESTRING (-1.5291725 41.8333302, -1.5290441 41.8332392, -1.5289419 41.8331452)",,,,,
174343586,False,tertiary,False,137.451,"LINESTRING (-1.5320356 41.8345334, -1.5318612 41.8344783, -1.5311679 41.8342082, -1.5305782 41.8339452)",,Avenida Cervantes,,,
"[460782940, 651066935]",False,residential,False,126.995,"LINESTRING (-1.5320356 41.8345334, -1.5319936 41.8346226, -1.5318488 41.8347193, -1.5316281 41.8348549, -1.5316266 41.8348994, -1.531643 41.8352317, -1.5317049 41.8353234, -1.5318314 41.8355109)",,"['Calle de Francisco de Goya', 'Plaza de Santa María']",,,
651066935,False,residential,True,4.3740000000000006,"LINESTRING (-1.5320356 41.8345334, -1.5320428 41.8345181, -1.5320735 41.8345215)",,Calle de Francisco de Goya,,,
174343594,False,residential,True,21.404,"LINESTRING (-1.5279332 41.8346219, -1.5277866 41.8347804)",,Calle Florida,,,
241778544,False,residential,False,5.173,"LINESTRING (-1.5277427 41.8353573, -1.5277957 41.8353819)",,,,,
501174903,False,residential,True,55.795,"LINESTRING (-1.5277427 41.8353573, -1.5283235 41.8351033)",,Calle Barbalanca Cenicero,,,
174343583,False,residential,True,48.18,"LINESTRING (-1.5288532 41.8344149, -1.5293458 41.8346452)",,Calle Florida,,,
174343593,False,residential,False,84.798,"LINESTRING (-1.5288532 41.8344149, -1.5281209 41.8349477)",,Calle Florida,,,
"[241778519, 174343583]",False,residential,"[False, True]",93.37,"LINESTRING (-1.5288532 41.8344149, -1.5285474 41.8342702, -1.5285652 41.834249, -1.528964 41.8337924)",,Calle Florida,,,
174343592,False,residential,False,24.106,"LINESTRING (-1.5283235 41.8351033, -1.5281209 41.8349477)",,Calle Florida,,,
501174903,False,residential,False,55.795,"LINESTRING (-1.5283235 41.8351033, -1.5277427 41.8353573)",,Calle Barbalanca Cenicero,,,
501174903,False,residential,True,95.201,"LINESTRING (-1.5283235 41.8351033, -1.5293145 41.8346699)",,Calle Barbalanca Cenicero,,,
174343588,False,residential,False,154.211,"LINESTRING (-1.5374121 41.8307988, -1.5375542 41.8308927, -1.537632 41.8309367, -1.5379968 41.8310486, -1.5381068 41.8310386, -1.5381416 41.8310026, -1.5381658 41.8309567, -1.5381577 41.8309007, -1.5381229 41.8308687, -1.5378278 41.8307068, -1.5377562 41.8306941, -1.5374121 41.8307988)",,,,,
174343588,False,residential,True,154.21099999999998,"LINESTRING (-1.5374121 41.8307988, -1.5377562 41.8306941, -1.5378278 41.8307068, -1.5381229 41.8308687, -1.5381577 41.8309007, -1.5381658 41.8309567, -1.5381416 41.8310026, -1.5381068 41.8310386, -1.5379968 41.8310486, -1.537632 41.8309367, -1.5375542 41.8308927, -1.5374121 41.8307988)",,,,,
174343588,False,residential,True,34.562,"LINESTRING (-1.5374121 41.8307988, -1.5373289 41.8307808, -1.537219 41.8307608, -1.5371653 41.8307288, -1.537084 41.8306361)",,,,,
174343581,True,tertiary,False,16.309,"LINESTRING (-1.5293245 41.8334234, -1.5291725 41.8333302)",,,,,
501376422,False,tertiary,True,94.258,"LINESTRING (-1.5293245 41.8334234, -1.5303213 41.833832)",,Avenida Cervantes,,,
174343594,False,residential,False,21.404,"LINESTRING (-1.5277866 41.8347804, -1.5279332 41.8346219)",,Calle Florida,,,
174343592,False,residential,True,33.474000000000004,"LINESTRING (-1.5277866 41.8347804, -1.5280243 41.8348857, -1.5281209 41.8349477)",,Calle Florida,,,
174343588,False,residential,False,34.562,"LINESTRING (-1.537084 41.8306361, -1.5371653 41.8307288, -1.537219 41.8307608, -1.5373289 41.8307808, -1.5374121 41.8307988)",,,,,
460590934,False,trunk,True,111.075,"LINESTRING (-1.537084 41.8306361, -1.5363121 41.8308564, -1.53583 41.8309893)",N-122,Carretera Gallur-Ágreda,2,,
495741317,False,residential,True,43.087,"LINESTRING (-1.536549 41.833842, -1.5361066 41.8340457)",,,,,
241778578,False,residential,False,58.935,"LINESTRING (-1.536549 41.833842, -1.536572 41.833863, -1.5367049 41.8339844, -1.5369466 41.8341533, -1.5370509 41.8342152)",,Calle María Domínguez Remón,,,
460583937,False,tertiary,False,77.256,"LINESTRING (-1.536549 41.833842, -1.5366141 41.8338078, -1.5373339 41.833467)",CV-606,Plaza de San Francisco,,,
"[460583937, 460583938]",False,tertiary,True,16.091,"LINESTRING (-1.536549 41.833842, -1.5364842 41.8338176, -1.5364555 41.8338152, -1.536375 41.8337809)",CV-606,"['Plaza de San Francisco', 'Calle Moncayo']",,,
174343587,False,residential,False,18.174,"LINESTRING (-1.5375086 41.8333729, -1.5374495 41.8332155)",,Calle Camacho,,,
174343589,False,residential,False,17.86,"LINESTRING (-1.5375086 41.8333729, -1.5373339 41.833467)",,Calle Abadía,,,
174343589,False,residential,True,54.711,"LINESTRING (-1.5375086 41.8333729, -1.5378922 41.833253, -1.5381311 41.8332147)",,Calle Abadía,,,
460583930,False,residential,False,45.294,"LINESTRING (-1.5394713 41.8351516, -1.5394026 41.8351835, -1.5392219 41.835329, -1.5390557 41.8352465)",,Calle Algecería,,,
460583936,False,tertiary,False,69.14699999999999,"LINESTRING (-1.5394713 41.8351516, -1.5395113 41.8352468, -1.5396058 41.8355609, -1.5396905 41.8357509)",CV-606,Calle Algecería,,,
460583936,False,tertiary,True,217.816,"LINESTRING (-1.5394713 41.8351516, -1.5394093 41.8350742, -1.5376689 41.8337286)",CV-606,Calle Algecería,,,
501174903,False,residential,False,95.201,"LINESTRING (-1.5293145 41.8346699, -1.5283235 41.8351033)",,Calle Barbalanca Cenicero,,,
501376423,False,secondary,True,3.777,"LINESTRING (-1.5293145 41.8346699, -1.5293458 41.8346452)",CP-002,,,,
174343585,False,secondary,False,157.87,"LINESTRING (-1.5293145 41.8346699, -1.5287459 41.8350815, -1.5286386 41.8351935, -1.5285983 41.8352974, -1.5284964 41.8356831, -1.5284575 41.8358711)",CP-002,,,,
174343590,False,residential,True,86.99600000000001,"LINESTRING (-1.5293145 41.8346699, -1.5299095 41.8352217, -1.5299531 41.8352888)",,Calle Barbalanca Cenicero,,,
"[460583937, 460583938]",False,tertiary,False,16.091,"LINESTRING (-1.536375 41.8337809, -1.5364555 41.8338152, -1.5364842 41.8338176, -1.536549 41.833842)",CV-606,"['Plaza de San Francisco', 'Calle Moncayo']",,,
460583938,False,tertiary,True,133.842,"LINESTRING (-1.536375 41.8337809, -1.5363078 41.8336973, -1.5362012 41.8335134, -1.536036 41.833123, -1.5358964 41.8327428, -1.5358472 41.8326472)",CV-606,Calle Moncayo,,,
460583939,False,residential,False,36.607,"LINESTRING (-1.536375 41.8337809, -1.5360495 41.8338175, -1.5359381 41.83383)",,,,,
174343592,False,residential,True,24.106,"LINESTRING (-1.5281209 41.8349477, -1.5283235 41.8351033)",,Calle Florida,,,
174343593,False,residential,True,84.798,"LINESTRING (-1.5281209 41.8349477, -1.5288532 41.8344149)",,Calle Florida,,,
174343592,False,residential,False,33.474000000000004,"LINESTRING (-1.5281209 41.8349477, -1.5280243 41.8348857, -1.5277866 41.8347804)",,Calle Florida,,,
830290828,True,trunk,False,7.047,"LINESTRING (-1.5289933 41.8325757, -1.5290782 41.8325718)",,,,,
135997003,False,secondary,False,116.414,"LINESTRING (-1.5289933 41.8325757, -1.528943 41.8325616, -1.5285608 41.8324276, -1.5283408 41.8323436, -1.5281155 41.8322157, -1.5279814 41.8320479, -1.5279333 41.8319528)",A-1303,Calle Capuchinos,,,
830290826,True,trunk,False,26.854,"LINESTRING (-1.5289933 41.8325757, -1.528963 41.8327109, -1.5289722 41.8328151)",N-122,Carretera Gallur-Ágreda,,,
174343587,False,residential,True,18.174,"LINESTRING (-1.5374495 41.8332155, -1.5375086 41.8333729)",,Calle Camacho,,,
460583934,False,residential,False,43.281,"LINESTRING (-1.5374495 41.8332155, -1.5378436 41.83296)",,,,,
174343587,False,residential,False,212.79600000000002,"LINESTRING (-1.5374495 41.8332155, -1.5373558 41.8330891, -1.5372511 41.8329832, -1.537117 41.8328892, -1.5369635 41.8327765, -1.5367884 41.832679, -1.5364319 41.8325234, -1.536166 41.8323159, -1.5359741 41.8320974, -1.5358981 41.8319575, -1.5357475 41.8318293)",,Calle Camacho,,,
460794699,False,residential,True,36.453,"LINESTRING (-1.5313221 41.8389236, -1.531404 41.8386015)",,Calle Tudela,,,
"[891198033, 176958995]",False,residential,"[False, True]",526.5829999999999,"LINESTRING (-1.5382147 41.8378749, -1.5380174 41.8380281, -1.5376529 41.8381751, -1.5373569 41.838514, -1.5371486 41.8386222, -1.5365594 41.8387999, -1.5363511 41.838804, -1.5358304 41.8385406, -1.5354495 41.8385406, -1.5348618 41.8388213, -1.534641 41.8388877, -1.5344218 41.8388569, -1.5343112 41.8387667, -1.5342658 41.8386983, -1.5341932 41.8385822, -1.534149 41.8385216, -1.5340623 41.8384544, -1.5340269 41.8384188, -1.5339897 41.8384109, -1.5339755 41.8384254, -1.533972 41.8384596, -1.5339632 41.8385322, -1.5339561 41.8386469, -1.533972 41.8387391, -1.5340127 41.8387932, -1.5340623 41.8388486, -1.5340835 41.8388947, -1.5340764 41.8389382, -1.5340233 41.8389514, -1.5339791 41.8389422, -1.5339508 41.8389105, -1.5338977 41.8388657, -1.5338534 41.8388525, -1.5337855 41.8388536)",,"['Calle Eras Altas', 'Calle San Bartolomé']",,,
241778559,False,residential,True,205.14000000000001,"LINESTRING (-1.5382147 41.8378749, -1.5379279 41.8378598, -1.5376146 41.8377731, -1.5375161 41.8377064, -1.5372745 41.8374908, -1.5369254 41.8372373, -1.5363854 41.8367416)",,Calle Poniente,,,
241778549,False,residential,True,29.842,"LINESTRING (-1.5299901 41.8305022, -1.5302825 41.8306589)",,,,,
241778581,False,residential,False,67.544,"LINESTRING (-1.5299901 41.8305022, -1.5295214 41.8309992)",,Calle Hermanos Catarecha,,,
241778549,False,residential,False,144.08499999999998,"LINESTRING (-1.5299901 41.8305022, -1.5292785 41.8301109, -1.5292352 41.8301065, -1.5292114 41.8301287, -1.5287653 41.8305989)",,,,,
460583949,False,residential,False,107.876,"LINESTRING (-1.5332311 41.8305323, -1.533275 41.8309068, -1.5332117 41.8314448, -1.5332296 41.8314973)",,Calle Cruz de Salas,,,
460590936,False,residential,False,117.983,"LINESTRING (-1.5332311 41.8305323, -1.532675 41.8305714, -1.5326842 41.8312162)",,Calle María Rafols,,,
241778547,False,residential,True,76.849,"LINESTRING (-1.5287653 41.8305989, -1.5295214 41.8309992)",,,,,
241778547,False,residential,False,66.739,"LINESTRING (-1.5287653 41.8305989, -1.5285177 41.8308568, -1.5283342 41.8311047)",,,,,
241778549,False,residential,True,144.08499999999998,"LINESTRING (-1.5287653 41.8305989, -1.5292114 41.8301287, -1.5292352 41.8301065, -1.5292785 41.8301109, -1.5299901 41.8305022)",,,,,
241778549,False,residential,False,29.842,"LINESTRING (-1.5302825 41.8306589, -1.5299901 41.8305022)",,,,,
241778547,False,residential,False,76.849,"LINESTRING (-1.5295214 41.8309992, -1.5287653 41.8305989)",,,,,
241778581,False,residential,True,67.544,"LINESTRING (-1.5295214 41.8309992, -1.5299901 41.8305022)",,Calle Hermanos Catarecha,,,
