osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,access,ref,junction
106926425,False,2,Rúa Martínez de Avellanosa,tertiary,30,True,67.46199999999999,"LINESTRING (-8.077796 42.4344379, -8.0777882 42.4342178, -8.0777745 42.4338314)",,,
180468103,False,,Rúa Xoán de León,residential,,False,108.6,"LINESTRING (-8.0740054 42.4299567, -8.0740281 42.4298785, -8.0734827 42.4295705, -8.0731118 42.429293)",,,
194849241,False,2,Rúa José Benito Valeiras González,residential,30,True,41.364,"LINESTRING (-8.0740054 42.4299567, -8.0739042 42.4302411, -8.0738774 42.4303165)",,,
1204922590,True,,Rúa de Alberto Vilanova,residential,30,False,119.28099999999999,"LINESTRING (-8.0740054 42.4299567, -8.0735409 42.4298818, -8.073086 42.4297949, -8.0730193 42.4297763, -8.0728587 42.4297012, -8.0727741 42.4296607, -8.072655 42.4295987)",,,
180468222,False,2,Rúa de Conde Vallellano,tertiary,30,True,5.63,"LINESTRING (-8.0738774 42.4303165, -8.0738114 42.4303027)",yes,,
180468222,False,2,Rúa de Conde Vallellano,tertiary,30,False,76.28200000000001,"LINESTRING (-8.0738774 42.4303165, -8.0739762 42.4303375, -8.074155 42.4303755, -8.0747038 42.430494, -8.0747699 42.430508)",yes,,
194849241,False,2,Rúa José Benito Valeiras González,residential,30,False,41.364,"LINESTRING (-8.0738774 42.4303165, -8.0739042 42.4302411, -8.0740054 42.4299567)",,,
1241455180,True,,Rúa de Galicia,tertiary,,False,44.892,"LINESTRING (-8.0838421 42.4260136, -8.0833425 42.4261779)",,OU-0461,
180167601,True,,Estrada da Circunvalación,tertiary,,False,74.49000000000001,"LINESTRING (-8.0838421 42.4260136, -8.0838298 42.4260349, -8.0838234 42.4260645, -8.0838269 42.4260918, -8.0838575 42.4262731, -8.0838713 42.4263608, -8.0838781 42.4264824, -8.0838783 42.4265833, -8.0838788 42.4266675, -8.0838774 42.426679)",,,
180167600,True,,Rúa Virtude,residential,,False,116.277,"LINESTRING (-8.0796339 42.4279197, -8.0794974 42.4279738, -8.0791174 42.4281244, -8.0789856 42.4281766, -8.0783985 42.4283949, -8.0783775 42.4284027)",,,
180468204,True,,Rúa Juan Corral Pajariño,residential,,False,76.126,"LINESTRING (-8.0796339 42.4279197, -8.0797013 42.4278656, -8.0802622 42.4274161)",,,
984763725,False,,Travesía de Ribadavia,secondary,,False,41.81,"LINESTRING (-8.0796339 42.4279197, -8.079682 42.4280379, -8.0796936 42.42808, -8.0797057 42.4281174, -8.0797284 42.4281485, -8.0797537 42.4281679, -8.0798184 42.4281978, -8.0798831 42.4282198)",,OU-208,
984763725,False,,Travesía de Ribadavia,secondary,,True,13.159,"LINESTRING (-8.0796339 42.4279197, -8.0795969 42.4278169, -8.0795934 42.4278052)",,OU-208,
1208471874,False,,Rúa Cesáreo Tizón,residential,,True,16.15,"LINESTRING (-8.0787445 42.428804, -8.0785929 42.4288966)",,,
"[106926393, 1167380466]",True,,"['Rúa Cesáreo Tizón', 'Rúa Ribeiro']",residential,,False,126.314,"LINESTRING (-8.0787445 42.428804, -8.0792267 42.428541, -8.0792456 42.4285307, -8.0793622 42.4283328, -8.0794859 42.4281088, -8.0795187 42.4280669, -8.0796339 42.4279197)",,,
106926390,False,2,Avenida Julio Rodríguez Soto,tertiary,,True,23.039,"LINESTRING (-8.0800622 42.4296947, -8.0799763 42.4297959, -8.0799132 42.4298703)",,,
379530057,False,2,Avenida Julio Rodríguez Soto,tertiary,30,False,82.174,"LINESTRING (-8.0800622 42.4296947, -8.0801873 42.4295498, -8.0805574 42.4291212, -8.0806003 42.4290715)",,OU-208,
379530088,False,2,Rúa Astureses,tertiary,50,True,165.546,"LINESTRING (-8.0800622 42.4296947, -8.0801823 42.4297441, -8.0805225 42.429878, -8.081712 42.4303479, -8.0818397 42.4303984)",,OU-538,
379530057,False,2,Avenida Julio Rodríguez Soto,tertiary,30,True,44.734,"LINESTRING (-8.0808925 42.4287319, -8.0806003 42.4290715)",,OU-208,
379530056,False,2,Avenida Julio Rodríguez Soto,tertiary,30,False,245.556,"LINESTRING (-8.0808925 42.4287319, -8.0809793 42.4286268, -8.0816299 42.4278478, -8.0824131 42.426955, -8.0824915 42.4268656)",,,
39363679,False,,Rúa 25 de Xullo,trunk,,False,185.21200000000002,"LINESTRING (-8.0731101 42.4328356, -8.0733569 42.4329426, -8.0749074 42.4336146, -8.0750561 42.4336791)",,N-541,
106926399,True,1,Rúa de Evaristo Vaamonde,residential,30,False,89.554,"LINESTRING (-8.0731101 42.4328356, -8.0731945 42.432741, -8.0737103 42.432163)",yes,,
180566582,False,2,Avenida do Balneario,tertiary,,True,5.749,"LINESTRING (-8.080008 42.4338611, -8.079983 42.4339094)",,,
180566582,False,2,Avenida do Balneario,tertiary,,False,77.337,"LINESTRING (-8.080008 42.4338611, -8.0800606 42.4337417, -8.0800876 42.4336805, -8.0802277 42.4331856)",,,
