osmid,name,highway,junction,oneway,reversed,length,geometry,ref,maxspeed,lanes,bridge,access,tunnel
4444328,Plaza de Las Tres Culturas,secondary,roundabout,True,False,18.955,"LINESTRING (-1.6031466 42.0625489, -1.6031775 42.0625655, -1.6032039 42.0625721, -1.6032421 42.0625727, -1.6032742 42.0625651, -1.6033049 42.0625483, -1.6033311 42.0625136)",,,,,,
515657423,,secondary,,False,True,78.072,"LINESTRING (-1.6031466 42.0625489, -1.6030637 42.0626231, -1.6030383 42.0626448, -1.6029767 42.0626704, -1.6027189 42.062774, -1.6023534 42.0629174)",NA-8703,,,,,
515657422,Avenida de Zaragoza,secondary,,False,False,100.861,"LINESTRING (-1.6016868 42.0604623, -1.6010378 42.0596938)",,,,,,
515661455,Avenida de Zaragoza,secondary,,False,True,6.696,"LINESTRING (-1.6016868 42.0604623, -1.601733 42.0605118)",,,,,,
515657426,Calle Diaz Bravo,tertiary,,False,False,35.569,"LINESTRING (-1.6109903 42.0622999, -1.611047 42.0619828)",,,,,,
23414537,Calle Gayarre,residential,,True,False,59.840999999999994,"LINESTRING (-1.6109903 42.0622999, -1.6107168 42.0622954, -1.610272 42.0622387)",,,,,,
515657426,Calle Diaz Bravo,tertiary,,False,True,68.518,"LINESTRING (-1.6109903 42.0622999, -1.6110507 42.0624665, -1.6111045 42.0626079, -1.6111634 42.0627114, -1.6112323 42.0627907, -1.6113297 42.0628443)",,,,,,
23331744,,tertiary,roundabout,True,False,13.318999999999999,"LINESTRING (-1.6101439 42.0601742, -1.6101738 42.0601541, -1.6101943 42.0601284, -1.6102036 42.0600992, -1.6102009 42.0600693)",,,,,,
515657426,Calle Diaz Bravo,tertiary,,False,True,158.473,"LINESTRING (-1.6101439 42.0601742, -1.6103437 42.0603899, -1.6105645 42.0605603, -1.6108432 42.0608303, -1.6110388 42.0610991, -1.6111012 42.061211, -1.6111636 42.0613643)",,,,,,
23331766,Calle Diaz Bravo,tertiary,,False,False,89.679,"LINESTRING (-1.6099385 42.0600696, -1.6088684 42.0599309)",,,,,,
822287063,,tertiary,roundabout,True,False,26.191,"LINESTRING (-1.6099385 42.0600696, -1.6099363 42.0601032, -1.6099494 42.0601354, -1.6099761 42.0601626, -1.6100135 42.0601816, -1.6100572 42.0601904, -1.6101024 42.0601878, -1.6101439 42.0601742)",,,,,,
23414515,Avenida de Argentina,residential,,False,True,60.722,"LINESTRING (-1.6100978 42.0599934, -1.6104537 42.0595155)",,,,,,
822287062,,tertiary,roundabout,True,False,6.131,"LINESTRING (-1.6100978 42.0599934, -1.6100607 42.0599915, -1.6100244 42.0599971)",,,,,,
23331766,Calle Diaz Bravo,tertiary,,False,True,100.494,"LINESTRING (-1.6076146 42.0595764, -1.6077559 42.0596893, -1.607979 42.0597763, -1.6084956 42.0598738, -1.6087142 42.0599123)",,,,,,
23331835,Calle Juan Antonio Fernández,tertiary,,False,False,58.219,"LINESTRING (-1.6073808 42.0595135, -1.6066906 42.0596209)",,40,,,,
822287061,,tertiary,roundabout,True,False,17.772,"LINESTRING (-1.6073808 42.0595135, -1.607398 42.0595513, -1.6074331 42.0595816, -1.6074811 42.0595998, -1.6075347 42.0596032)",,,,,,
23778407,Calle Doña María Ugarte,residential,,False,False,60.589,"LINESTRING (-1.6075347 42.0596032, -1.6072934 42.0601178)",,,,,,
822287061,,tertiary,roundabout,True,False,7.333,"LINESTRING (-1.6075347 42.0596032, -1.6075776 42.0595946, -1.6076146 42.0595764)",,,,,,
515651372,Calle Juan Antonio Fernández,residential,,True,False,14.359,"LINESTRING (-1.6037983 42.0598216, -1.6036445 42.0597613)",,,,,,
917799621,Calle Capuchinos,residential,,True,False,80.431,"LINESTRING (-1.6037983 42.0598216, -1.603711 42.0598544, -1.6028942 42.0600903)",,,,,,
23331861,Calle Capuchinos,residential,,True,False,107.92,"LINESTRING (-1.6028942 42.0600903, -1.6016868 42.0604623)",,,,,,
26616380,Calle Pablo Sarasate,residential,,True,False,227.414,"LINESTRING (-1.6028942 42.0600903, -1.6036297 42.0609342, -1.6037092 42.0609642, -1.604954 42.0606573)",,,,,,
917799622,Calle Pablo Sarasate,residential,,False,True,72.086,"LINESTRING (-1.6028942 42.0600903, -1.602643 42.0596442, -1.602561 42.0594911)",,,,,,
515657424,,secondary,,False,False,58.547,"LINESTRING (-1.6017538 42.0631986, -1.6023534 42.0629174)",NA-8703,,,,,
"[822902105, 164948564, 164948565]",Paseo Pamplona,secondary,,False,True,302.456,"LINESTRING (-1.6017538 42.0631986, -1.6015495 42.0633015, -1.6015195 42.0633724, -1.6015166 42.0634373, -1.6016119 42.063543, -1.6027647 42.0646325, -1.6033118 42.0651495, -1.6034344 42.065268, -1.6034701 42.0653001, -1.6034948 42.0653315)",NA-8703,,,,,
320631916,Paseo Pamplona,residential,,False,True,89.656,"LINESTRING (-1.6017538 42.0631986, -1.6017174 42.063141, -1.6016409 42.063148, -1.6015908 42.0631412, -1.6015732 42.0630968, -1.6015848 42.0630612, -1.6022611 42.0628027)",,,,,,
"[4444322, 23709043, 209999253, 4444327]",Carretera de Pamplona,secondary,,False,False,346.89599999999996,"LINESTRING (-1.5998812 42.0670623, -1.6002391 42.0669021, -1.6003997 42.0668395, -1.6016157 42.066294, -1.6030315 42.0656588, -1.6034289 42.0654376, -1.6034487 42.0654196)",NA-8703,,2,yes,,
23414738,Calle Alberto Pelairea,residential,,True,False,108.363,"LINESTRING (-1.6090605 42.0622102, -1.6085159 42.0613235)",,,,,,
23414738,Calle Alberto Pelairea,residential,,True,False,117.43299999999999,"LINESTRING (-1.6085159 42.0613235, -1.6084402 42.061175, -1.6084247 42.0611446, -1.6084161 42.0611131, -1.6083907 42.0610206, -1.6082454 42.0607118, -1.6078585 42.0604176)",,,,,,
"[23414762, 23414749]","['Calle Carmen Baja', 'Calle Zurradores']",residential,,True,False,184.635,"LINESTRING (-1.6085159 42.0613235, -1.6082755 42.0613882, -1.6077635 42.0617118, -1.6076887 42.0617404, -1.6075923 42.0617969, -1.6075639 42.0618463, -1.6079431 42.062428, -1.608008 42.0625355)",,,,,,
"[43762210, 43762211]",Calle Gayarre,residential,,False,False,22.077,"LINESTRING (-1.6077674 42.0626206, -1.6079781 42.0625524, -1.608008 42.0625355)",,,,,no,
43762213,Calle Gayarre,residential,,True,False,94.116,"LINESTRING (-1.608008 42.0625355, -1.6090605 42.0622102)",,,,,,
43762207,Calle Carmen Alta,residential,,False,True,97.97500000000001,"LINESTRING (-1.608008 42.0625355, -1.6083745 42.0632421, -1.6085301 42.063287)",,,,,,
"[43762210, 43762211]",Calle Gayarre,residential,,False,True,22.077,"LINESTRING (-1.608008 42.0625355, -1.6079781 42.0625524, -1.6077674 42.0626206)",,,,,no,
23414790,Calle de la Misericordia,residential,,True,False,90.263,"LINESTRING (-1.6078585 42.0604176, -1.6087142 42.0599123)",,,,,,
23331766,Calle Diaz Bravo,tertiary,,False,True,7.737,"LINESTRING (-1.6087142 42.0599123, -1.6088067 42.0599235)",,,,,,
23331766,Calle Diaz Bravo,tertiary,,False,False,100.494,"LINESTRING (-1.6087142 42.0599123, -1.6084956 42.0598738, -1.607979 42.0597763, -1.6077559 42.0596893, -1.6076146 42.0595764)",,,,,,
25949298,Calle Boulevard de Mont de Marsan,residential,,True,False,198.88299999999998,"LINESTRING (-1.6087142 42.0599123, -1.6088421 42.0600839, -1.6093438 42.0605957, -1.6093646 42.0606099, -1.6093929 42.0606225, -1.6094346 42.0606312, -1.6094709 42.0606211, -1.6095028 42.0605929, -1.6095026 42.0605762, -1.6094949 42.0605603, -1.6094797 42.0605445, -1.608969 42.0600327, -1.6088684 42.0599309)",,,,,,
"[23779545, 500788606]",Calle Muro,residential,,False,False,155.774,"LINESTRING (-1.6033311 42.0625136, -1.6034093 42.0625336, -1.6035399 42.0625113, -1.603593 42.0624998, -1.6036874 42.0624785, -1.6037558 42.0624586, -1.6038241 42.0624351, -1.6044718 42.0622044, -1.6050722 42.0620212)",,40,,,,
822902119,Plaza de Las Tres Culturas,secondary,roundabout,True,False,14.761,"LINESTRING (-1.6033311 42.0625136, -1.6033346 42.0624854, -1.6033248 42.0624581, -1.603315 42.0624455, -1.6032882 42.0624256, -1.6032467 42.0624125)",,,,,,
23778616,Avenida de Zaragoza,secondary,,False,False,44.694,"LINESTRING (-1.6032467 42.0624125, -1.6031938 42.0621503, -1.6030899 42.0620373)",,,2,,,
596625804,Plaza de Las Tres Culturas,secondary,roundabout,True,False,13.963999999999999,"LINESTRING (-1.6032467 42.0624125, -1.6032087 42.0624119, -1.6031721 42.0624212, -1.6031426 42.0624389, -1.6031182 42.0624751)",,,,,,
29872760,Paseo Pamplona,residential,,True,False,79.582,"LINESTRING (-1.6031182 42.0624751, -1.6022611 42.0628027)",,,,,,
638500350,Plaza de Las Tres Culturas,secondary,roundabout,True,False,8.847999999999999,"LINESTRING (-1.6031182 42.0624751, -1.6031167 42.0625033, -1.6031284 42.0625303, -1.6031466 42.0625489)",,,,,,
81637290,Pasaje de la Milagrosa,residential,,False,True,81.69999999999999,"LINESTRING (-1.6060302 42.0607904, -1.6055768 42.0608724, -1.6050752 42.0609823)",,,,,,
376108215,,residential,,False,True,11.287,"LINESTRING (-1.6059029 42.0603051, -1.6059348 42.0604038)",,,,,,
23331835,Calle Juan Antonio Fernández,tertiary,,False,True,23.844,"LINESTRING (-1.6064069 42.0596611, -1.6066906 42.0596209)",,40,,,,
23778394,,residential,,True,False,22.638,"LINESTRING (-1.6064069 42.0596611, -1.6064678 42.0598596)",,,,,,
23331835,Calle Juan Antonio Fernández,tertiary,,False,False,117.04899999999999,"LINESTRING (-1.6064069 42.0596611, -1.60593 42.05973, -1.6052382 42.0598237, -1.6050164 42.0598652)",,40,,,,
23778394,,residential,,True,False,11.194,"LINESTRING (-1.6064678 42.0598596, -1.6065872 42.0599073)",,,,,,
23778395,Plaza de la Constitución,residential,,True,False,75.762,"LINESTRING (-1.6064678 42.0598596, -1.6062599 42.0602369, -1.6059267 42.0603007, -1.6059029 42.0603051)",,,,,,
23778394,,residential,,True,False,12.158,"LINESTRING (-1.6065872 42.0599073, -1.6066985 42.0598357)",,,,,,
23778394,,residential,,True,False,23.894,"LINESTRING (-1.6066985 42.0598357, -1.6066906 42.0596209)",,,,,,
23778401,Calle Trinquete,residential,,False,False,58.275,"LINESTRING (-1.6066985 42.0598357, -1.6072934 42.0601178)",,,,,,
23331835,Calle Juan Antonio Fernández,tertiary,,False,False,23.844,"LINESTRING (-1.6066906 42.0596209, -1.6064069 42.0596611)",,40,,,,
23331835,Calle Juan Antonio Fernández,tertiary,,False,True,58.219,"LINESTRING (-1.6066906 42.0596209, -1.6073808 42.0595135)",,40,,,,
376108215,,residential,,False,False,11.287,"LINESTRING (-1.6059348 42.0604038, -1.6059029 42.0603051)",,,,,,
23778396,Plaza de la Constitución,residential,,True,False,84.90100000000001,"LINESTRING (-1.6059348 42.0604038, -1.6063388 42.0603201, -1.6065872 42.0599073)",,,,,,
23778401,Calle Trinquete,residential,,False,True,58.275,"LINESTRING (-1.6072934 42.0601178, -1.6066985 42.0598357)",,,,,,
23778407,Calle Doña María Ugarte,residential,,False,False,64.098,"LINESTRING (-1.6072934 42.0601178, -1.6070343 42.0606612)",,,,,,
23778407,Calle Doña María Ugarte,residential,,False,True,60.589,"LINESTRING (-1.6072934 42.0601178, -1.6075347 42.0596032)",,,,,,
117747135,Calle Trinquete,residential,,True,False,57.339,"LINESTRING (-1.6072934 42.0601178, -1.6078585 42.0604176)",,,,,,
40597135,Calle Don Miguel Eza,residential,,True,False,59.465,"LINESTRING (-1.6053195 42.0614639, -1.6052344 42.0614277, -1.6051761 42.0613196, -1.6050752 42.0609823)",,,,,,
"[23778407, 353712791]",Calle Doña María Ugarte,residential,,False,True,124.33200000000001,"LINESTRING (-1.6059357 42.0613842, -1.6061029 42.0613523, -1.6062737 42.0612839, -1.6066395 42.0610407, -1.6068046 42.0609149, -1.6070343 42.0606612)",,,,,,building_passage
23778407,Calle Doña María Ugarte,residential,,False,True,64.098,"LINESTRING (-1.6070343 42.0606612, -1.6072934 42.0601178)",,,,,,
23414790,Calle de la Misericordia,residential,,True,False,86.16,"LINESTRING (-1.6070343 42.0606612, -1.6072021 42.0607764, -1.6078585 42.0604176)",,,,,,
"[353712791, 23778407]",Calle Doña María Ugarte,residential,,False,False,124.332,"LINESTRING (-1.6070343 42.0606612, -1.6068046 42.0609149, -1.6066395 42.0610407, -1.6062737 42.0612839, -1.6061029 42.0613523, -1.6059357 42.0613842)",,,,,,building_passage
"[23779545, 500788606]",Calle Muro,residential,,False,True,155.774,"LINESTRING (-1.6050722 42.0620212, -1.6044718 42.0622044, -1.6038241 42.0624351, -1.6037558 42.0624586, -1.6036874 42.0624785, -1.603593 42.0624998, -1.6035399 42.0625113, -1.6034093 42.0625336, -1.6033311 42.0625136)",,40,,,,
"[23778616, 297259680]",Avenida de Zaragoza,secondary,,False,False,203.313,"LINESTRING (-1.6030899 42.0620373, -1.6025237 42.0614079, -1.6024252 42.0612999, -1.6022295 42.0610632, -1.6019787 42.0607724, -1.6018385 42.0606237, -1.601733 42.0605118)",,,2,,,
23778616,Avenida de Zaragoza,secondary,,False,True,44.694,"LINESTRING (-1.6030899 42.0620373, -1.6031938 42.0621503, -1.6032467 42.0624125)",,,2,,,
297259672,Camino San Marcial,residential,,False,False,22.754,"LINESTRING (-1.6008155 42.0615066, -1.6005704 42.061413)",,40,,,,
23779929,Camino San Marcial,residential,,True,False,201.05599999999998,"LINESTRING (-1.6008155 42.0615066, -1.601031 42.0615763, -1.6018274 42.0618059, -1.6028265 42.062094, -1.6030899 42.0620373)",,40,,,,
297259672,Camino San Marcial,residential,,False,True,22.754,"LINESTRING (-1.6005704 42.061413, -1.6008155 42.0615066)",,40,,,,
297259668,Calle Frauca,residential,,True,False,50.635000000000005,"LINESTRING (-1.6005704 42.061413, -1.6004969 42.0613755, -1.6000648 42.0611552)",,40,,,,
23779940,Paseo de Invierno,residential,,True,False,48.006,"LINESTRING (-1.601733 42.0605118, -1.6013236 42.0608184)",,40,,,,
515661455,Avenida de Zaragoza,secondary,,False,False,6.696,"LINESTRING (-1.601733 42.0605118, -1.6016868 42.0604623)",,,,,,
