osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,geometry,bridge,name,junction
933630898,True,2,A-7,motorway,100,False,883.63,"LINESTRING (-5.3906851 36.2074118, -5.3895816 36.207566, -5.3892432 36.207609, -5.3889373 36.2076381, -5.3885928 36.2076436, -5.3884077 36.2076382, -5.3882293 36.2076202, -5.3879786 36.2075862, -5.3878324 36.2075549, -5.3877086 36.2075232, -5.3874676 36.2074477, -5.3872558 36.2073678, -5.3869043 36.2072248, -5.3865395 36.207056, -5.386211 36.2069175, -5.3860393 36.2068482, -5.3858804 36.206796, -5.3856296 36.2067141, -5.3854372 36.2066621, -5.3852598 36.2066214, -5.3851193 36.2065983, -5.384965 36.2065768, -5.384713 36.2065572, -5.3845099 36.2065502, -5.3842378 36.2065555, -5.3838955 36.206596, -5.3837366 36.2066242, -5.3835478 36.2066629, -5.3831945 36.2067628, -5.3830071 36.2068331, -5.3828457 36.2069007, -5.3825191 36.2070729, -5.3822585 36.2072376, -5.38202 36.2074272, -5.3818028 36.2076328, -5.381662 36.2077983)",,Autovía del Mediterráneo,
"[177844973, 933630901, 664700727]",True,"['1', '2']",,motorway_link,,False,380.85499999999996,"LINESTRING (-5.3862664 36.2073307, -5.3869574 36.2075892, -5.3871874 36.207686, -5.3875582 36.2078155, -5.38767 36.2078442, -5.3877103 36.2078546, -5.3878716 36.2078867, -5.3881418 36.2079134, -5.3883004 36.2079163, -5.3884878 36.2079056, -5.388692 36.2078838, -5.3889103 36.2078552, -5.3896504 36.2077436, -5.3900599 36.2076858, -5.3903215 36.2076064)",,,
22467462,True,,,residential,,False,14.478000000000002,"LINESTRING (-5.3860276 36.2078747, -5.3860075 36.2078972, -5.3859935 36.2079256, -5.3859865 36.2079611, -5.3859906 36.2079969)",,,roundabout
177381574,True,,,residential,,False,166.709,"LINESTRING (-5.3860276 36.2078747, -5.3859974 36.2078798, -5.3859689 36.2078789, -5.3859234 36.207872, -5.3858854 36.2078597, -5.3858688 36.2078518, -5.3858477 36.2078346, -5.3858311 36.2078097, -5.3857857 36.2076965, -5.385687 36.2074248, -5.3856722 36.2073859, -5.3856428 36.2073451, -5.3856094 36.2073211, -5.385571 36.2073029, -5.3855164 36.2072819, -5.3854641 36.2072716, -5.3852554 36.2072344, -5.3850296 36.2071914, -5.3847932 36.207128, -5.3846718 36.2071253)",,Calle Constitución,
1167374744,True,,,residential,,False,24.989000000000004,"LINESTRING (-5.3863185 36.2080441, -5.3863409 36.208003, -5.3863466 36.2079583, -5.3863351 36.2079143, -5.3863075 36.2078752, -5.3862665 36.2078448)",,,roundabout
22467486,True,,,motorway_link,,False,62.00699999999999,"LINESTRING (-5.3862665 36.2078448, -5.3862377 36.2078159, -5.3862137 36.2077905, -5.3860977 36.2076818, -5.3860589 36.2076454, -5.3859199 36.2075094, -5.3858824 36.2074607, -5.3858459 36.2074044)",,,
1167374745,True,,,residential,,False,18.096,"LINESTRING (-5.3862665 36.2078448, -5.3862204 36.2078289, -5.3861676 36.2078205, -5.3861191 36.2078256, -5.3860742 36.2078411)",,,roundabout
933630902,True,2,,motorway_link,,False,39.912,"LINESTRING (-5.3858556 36.207193, -5.3862664 36.2073307)",,,
22467486,True,,,motorway_link,,False,10.532,"LINESTRING (-5.3858556 36.207193, -5.3858751 36.20716, -5.3859347 36.2071273)",,,
22467482,True,,,motorway_link,,False,42.403999999999996,"LINESTRING (-5.3858459 36.2074044, -5.3858667 36.2073739, -5.3858857 36.2073538, -5.3859311 36.2073256, -5.3859718 36.2073128, -5.386046 36.2073114, -5.3861749 36.2073321, -5.3862664 36.2073307)",,,
22467486,True,,,motorway_link,,False,24.083,"LINESTRING (-5.3858459 36.2074044, -5.3858328 36.2073558, -5.3858228 36.2072898, -5.3858338 36.2072573, -5.3858556 36.207193)",,,
177848718,False,2,N-340a,secondary,50,False,31.475,"LINESTRING (-5.381623 36.2127881, -5.38168 36.2125088)",,,
"[889545721, 177848718]",False,2,N-340a,secondary,50,True,66.53399999999999,"LINESTRING (-5.381623 36.2127881, -5.3815568 36.2129658, -5.3815403 36.2129912, -5.381464 36.213109, -5.3814232 36.2131611, -5.3813562 36.2132293, -5.381274 36.2133075)",,,
"[889545720, 22468261]",True,1,,secondary_link,,False,62.894000000000005,"LINESTRING (-5.381623 36.2127881, -5.3817192 36.2126372, -5.3817485 36.2125889, -5.3817802 36.2125504, -5.3818119 36.2125169, -5.3818435 36.2124864, -5.3818714 36.2124668, -5.3818916 36.2124544, -5.3819161 36.2124475, -5.3819542 36.2124386, -5.3819947 36.2124317, -5.3820902 36.2124249)",,,
1215334764,True,2,N-340a,secondary,50,False,10.021,"LINESTRING (-5.3817086 36.2123935, -5.3817338 36.2123057)",,,
335361281,True,1,,secondary,,False,34.741,"LINESTRING (-5.3817086 36.2123935, -5.3817399 36.2124004, -5.3817762 36.2124093, -5.3818544 36.2124113, -5.3818947 36.2124104, -5.3819692 36.2124056, -5.3820207 36.2124117, -5.3820402 36.212414, -5.3820902 36.2124249)",,,
31361244,True,1,N-340a,motorway_link,60,False,568.489,"LINESTRING (-5.3817663 36.2120342, -5.3817729 36.2118689, -5.3817652 36.2118042, -5.3816673 36.2113779, -5.3816204 36.2111669, -5.3815932 36.2109629, -5.3815497 36.2105785, -5.3814379 36.2095892, -5.3814273 36.2093479, -5.381443 36.2090953, -5.3814715 36.2089107, -5.3815199 36.2087191, -5.3815748 36.2085472, -5.3816611 36.2083688, -5.3817612 36.2082139, -5.3818799 36.2080731, -5.3820455 36.2079228, -5.3822329 36.207786, -5.3825333 36.2076225, -5.3829135 36.2074297)",,,
22478984,True,,,busway,,False,63.744,"LINESTRING (-5.3860277 36.2063676, -5.3859671 36.2062616, -5.3859372 36.20622, -5.3859159 36.2061903, -5.3858349 36.2061189, -5.3856954 36.2060445, -5.3855847 36.2060214, -5.3855238 36.2060114)",,Parada de Bus,
889545730,True,2,CA-34,motorway_link,80,False,36.332,"LINESTRING (-5.3860277 36.2063676, -5.3857884 36.2062022, -5.3857214 36.2061539)",,,
1211216118,True,2,CA-34,motorway_link,60,False,35.622,"LINESTRING (-5.3843767 36.2056928, -5.3843679 36.2057621, -5.3843349 36.2059621, -5.3843269 36.2060106)",,,
177389828,True,,,residential,,False,104.51100000000001,"LINESTRING (-5.3910321 36.2095612, -5.3910292 36.2095127, -5.3910124 36.2094391, -5.3909931 36.2094114, -5.3909707 36.2094007, -5.3909432 36.2094021, -5.3909132 36.2094082, -5.3900871 36.2096711)",,Calle de la Ermita,
1241427130,False,,,residential,,True,109.16399999999999,"LINESTRING (-5.3910321 36.2095612, -5.3914376 36.2096447, -5.3916472 36.2096878, -5.3918153 36.2096788, -5.3918395 36.2096776, -5.3919852 36.2096698, -5.3922283 36.209664)",,Calle Ermita,
1240190458,True,,,residential,,False,66.489,"LINESTRING (-5.3835064 36.2119166, -5.3834669 36.2113195)",,Calle Vallecillo Luján,
1240190459,True,,,residential,,False,62.262,"LINESTRING (-5.3835064 36.2119166, -5.3829009 36.2121902)",,Calle Coronel Moscoso,
177381560,True,,,residential,,False,67.148,"LINESTRING (-5.3840232 36.2116886, -5.3842468 36.2122649)",,Calle La Cruz,
177381568,True,,,residential,,False,52.938,"LINESTRING (-5.3840232 36.2116886, -5.3838754 36.2117394, -5.3835064 36.2119166)",,Calle Coronel Moscoso,
177381573,True,,,residential,,False,41.811,"LINESTRING (-5.3844673 36.2115746, -5.3840232 36.2116886)",,Calle General Lacy,
177632033,True,,,residential,,False,73.522,"LINESTRING (-5.3844673 36.2115746, -5.3843751 36.2109176)",,Calle Colón,
177632995,True,,,residential,,False,41.689,"LINESTRING (-5.3856549 36.2106617, -5.3860906 36.210792)",,Calle Reina,
177629141,True,,,residential,,False,126.629,"LINESTRING (-5.3856549 36.2106617, -5.38559 36.2108239, -5.3854734 36.2109782, -5.3852829 36.2111582, -5.3850191 36.2113374, -5.3848994 36.2114103, -5.3847298 36.2114758)",,Calle General Lacy,
177381567,False,,,residential,,False,21.317,"LINESTRING (-5.387025 36.2101869, -5.387143 36.2100205)",,Calle Terrero Monesterio,
177629141,True,,,residential,,False,152.026,"LINESTRING (-5.387025 36.2101869, -5.3869534 36.2101569, -5.3867405 36.2101008, -5.3866303 36.2100956, -5.3864928 36.2101062, -5.386354 36.21013, -5.3861577 36.210182, -5.3860033 36.2102577, -5.3857846 36.2104754, -5.3856549 36.2106617)",,Calle General Lacy,
692491968,True,,,residential,,False,7.928,"LINESTRING (-5.3871782 36.2099551, -5.387143 36.2100205)",,Plaza de Andalucía,
31109566,False,,,residential,,False,478.4309999999999,"LINESTRING (-5.3866984 36.208464, -5.3869029 36.2085411, -5.3869576 36.208565, -5.3870422 36.2086019, -5.387167 36.2086641, -5.3873626 36.2087465, -5.387478 36.2087812, -5.3875941 36.2087911, -5.3877584 36.2087765, -5.3879155 36.2087118, -5.3881103 36.2085926, -5.3883742 36.2084094, -5.3886205 36.208244, -5.3886977 36.2082002, -5.3888062 36.2081625, -5.3889051 36.2081512, -5.3894321 36.2080909, -5.3900002 36.2080193, -5.3900968 36.2080163, -5.3901921 36.2080255, -5.390314 36.2080576, -5.3908035 36.2081863, -5.3912303 36.2083199, -5.3914937 36.2083962, -5.3915691 36.2084407)",,Avenida Carlos Cano,
1215768865,True,,,residential,,False,22.391,"LINESTRING (-5.3866984 36.208464, -5.3866374 36.2084382, -5.3865772 36.2084269, -5.3865259 36.2084248, -5.3864798 36.2084217, -5.3864597 36.2084161)",,Avenida Carlos Cano,
31109566,False,,,residential,,False,70.46,"LINESTRING (-5.3915691 36.2084407, -5.3921225 36.2088903)",,Avenida Carlos Cano,
327494432,False,,,residential,,False,48.086,"LINESTRING (-5.3915691 36.2084407, -5.3919642 36.2081485)",,Calle Luis Ojeda Martín,
31109566,False,,,residential,,True,478.4309999999999,"LINESTRING (-5.3915691 36.2084407, -5.3914937 36.2083962, -5.3912303 36.2083199, -5.3908035 36.2081863, -5.390314 36.2080576, -5.3901921 36.2080255, -5.3900968 36.2080163, -5.3900002 36.2080193, -5.3894321 36.2080909, -5.3889051 36.2081512, -5.3888062 36.2081625, -5.3886977 36.2082002, -5.3886205 36.208244, -5.3883742 36.2084094, -5.3881103 36.2085926, -5.3879155 36.2087118, -5.3877584 36.2087765, -5.3875941 36.2087911, -5.387478 36.2087812, -5.3873626 36.2087465, -5.387167 36.2086641, -5.3870422 36.2086019, -5.3869576 36.208565, -5.3869029 36.2085411, -5.3866984 36.208464)",,Avenida Carlos Cano,
31109566,False,,,residential,,True,70.46,"LINESTRING (-5.3921225 36.2088903, -5.3915691 36.2084407)",,Avenida Carlos Cano,
682759025,False,,,residential,,False,86.905,"LINESTRING (-5.3921225 36.2088903, -5.3921621 36.2089757, -5.3922283 36.209664)",,Avenida Pavia 19,
682759025,False,,,residential,,True,86.905,"LINESTRING (-5.3922283 36.209664, -5.3921621 36.2089757, -5.3921225 36.2088903)",,Avenida Pavia 19,
1241427130,False,,,residential,,False,109.16399999999999,"LINESTRING (-5.3922283 36.209664, -5.3919852 36.2096698, -5.3918395 36.2096776, -5.3918153 36.2096788, -5.3916472 36.2096878, -5.3914376 36.2096447, -5.3910321 36.2095612)",,Calle Ermita,
1241427131,False,,,residential,,False,182.683,"LINESTRING (-5.3922283 36.209664, -5.3923183 36.2107082, -5.3923318 36.2109309, -5.3923327 36.2109912, -5.3923202 36.2111021, -5.392294 36.2111724, -5.3922482 36.2112951)",,Avenida Pavia 19,
945986503,True,1,N-340a,secondary,60,False,30.33,"LINESTRING (-5.3817338 36.2123057, -5.3817663 36.2120342)",,,
1156991591,True,,,secondary_link,,False,8.382,"LINESTRING (-5.3817338 36.2123057, -5.3817127 36.2123078, -5.3817038 36.2123105, -5.381701 36.2123113, -5.3816937 36.2123162, -5.3816882 36.2123236, -5.3816858 36.2123404, -5.381684 36.2123553)",,,
1215334781,False,,,secondary,,False,63.172,"LINESTRING (-5.3853276 36.2145211, -5.3847344 36.2143708, -5.3846525 36.2143636)",,Calle Cayo Antonio Prieto Lazo de la Vega,
177381566,False,,,residential,,False,14.19,"LINESTRING (-5.3846525 36.2143636, -5.384597 36.2142441)",,Calle La Cruz,
692491959,False,,,secondary,,True,110.186,"LINESTRING (-5.3846525 36.2143636, -5.3845614 36.2143914, -5.3843589 36.2144341, -5.3841832 36.2144693, -5.3834475 36.214537)",,Calle Cayo Antonio Prieto Lazo de la Vega,
1215334781,False,,,secondary,,True,63.172,"LINESTRING (-5.3846525 36.2143636, -5.3847344 36.2143708, -5.3853276 36.2145211)",,Calle Cayo Antonio Prieto Lazo de la Vega,
96832416,True,,,residential,,False,94.078,"LINESTRING (-5.3843236 36.2081441, -5.3844953 36.2082435, -5.3845301 36.2082579, -5.3845748 36.2082575, -5.384597 36.2082424, -5.3846198 36.2082269, -5.3846274 36.2081518, -5.3846406 36.2080203, -5.3846895 36.2079813, -5.3847696 36.2079641, -5.3849193 36.2079645, -5.3850504 36.2079947)",,Calle Cuesta de los Cañones,
177633580,True,,,residential,,False,47.077,"LINESTRING (-5.3855048 36.2080383, -5.3858186 36.2079548, -5.3858526 36.2079482, -5.3858884 36.2079473, -5.385923 36.2079525, -5.3859541 36.2079658, -5.3859906 36.2079969)",,Callejón del Reposo,
1160417300,False,,,living_street,,True,9.469,"LINESTRING (-5.3844087 36.2097356, -5.3844803 36.2097279, -5.3845133 36.2097243)",,Plaza de la Iglesia,
692491961,True,,,residential,,False,36.535,"LINESTRING (-5.3843836 36.2127046, -5.3844658 36.2130264)",,Calle La Cruz,
177387592,False,,,residential,,True,41.061,"LINESTRING (-5.3874669 36.2101155, -5.3874757 36.2104847)",,Calle Mercedes Huertas,
1243709172,True,,,residential,,False,41.93,"LINESTRING (-5.3874669 36.2101155, -5.3874986 36.2100823, -5.3874998 36.2100415, -5.387482 36.2100003, -5.3874193 36.2099798, -5.3873456 36.2099744, -5.3871782 36.2099551)",,Plaza de Andalucía,
177381574,True,,,residential,,False,39.405,"LINESTRING (-5.3824797 36.208833, -5.3824889 36.2091873)",,Calle Constitución,
96832511,True,,,residential,,False,82.448,"LINESTRING (-5.3824797 36.208833, -5.3827974 36.2089019, -5.3831333 36.2089795, -5.3833639 36.2090348)",,Calle Coronel Cadalso (Sol),
177381567,False,,,residential,,True,21.317,"LINESTRING (-5.387143 36.2100205, -5.387025 36.2101869)",,Calle Terrero Monesterio,
96832431,True,,,residential,,False,189.84199999999998,"LINESTRING (-5.387143 36.2100205, -5.3870689 36.2099909, -5.3867957 36.2099268, -5.3866093 36.209889, -5.3864202 36.2098733, -5.3856368 36.2098267, -5.3855606 36.2098282, -5.3853255 36.2098298, -5.3851948 36.2098341, -5.3851635 36.2098367, -5.3850567 36.2098454)",,Calle San Felipe,
177388123,True,,,residential,,False,30.982,"LINESTRING (-5.387143 36.2100205, -5.387312 36.2100794, -5.3874669 36.2101155)",,Plaza de Andalucía,
177387583,True,,,residential,,False,5.024,"LINESTRING (-5.3891817 36.2105751, -5.3891959 36.2105804, -5.3892325 36.2105941)",,Avenida de Gibraltar,
177387584,True,,,residential,,False,27.14,"LINESTRING (-5.3851771 36.2093575, -5.385471 36.2094153)",,Calle Francisco Tubino,
177381558,True,,,residential,,False,323.229,"LINESTRING (-5.3844658 36.2130264, -5.384611 36.2129889, -5.384727 36.2129366, -5.3850362 36.2126742, -5.3851337 36.2125992, -5.3855918 36.2124461, -5.3857483 36.2123864, -5.3859025 36.2123128, -5.3860939 36.2121858, -5.3863639 36.2119427, -5.3864364 36.2118464, -5.3869537 36.2110688)",,,
177381564,False,,,residential,,False,24.162,"LINESTRING (-5.3844658 36.2130264, -5.3844839 36.2131236, -5.3844821 36.2132426)",,Calle La Cruz,
177632036,True,,,residential,,False,49.943,"LINESTRING (-5.3840765 36.2091551, -5.3840983 36.2087063)",,Carteya,
96832511,True,,,residential,,False,20.444,"LINESTRING (-5.3840765 36.2091551, -5.3842613 36.209186, -5.3843002 36.2091895)",,Calle Coronel Cadalso (Sol),
96832494,False,,,residential,,False,32.591,"LINESTRING (-5.3867877 36.2108081, -5.3869537 36.2110688)",,Calle Herradura,
177385109,True,,,residential,,False,72.867,"LINESTRING (-5.3867877 36.2108081, -5.3868686 36.2107592, -5.3873485 36.2105854, -5.3873982 36.2105632, -5.387432 36.210541, -5.3874678 36.2105094, -5.3874757 36.2104847)",,Calle Nueva,
177385110,True,,,residential,,False,154.466,"LINESTRING (-5.3867877 36.2108081, -5.3867261 36.2108469, -5.3865851 36.2109963, -5.3862889 36.2113154, -5.3861563 36.2114633, -5.3858049 36.2118528, -5.385751 36.2119143)",,Calle Nueva,
177628646,False,,,residential,,True,11.541,"LINESTRING (-5.3839461 36.2135589, -5.3838314 36.2136059)",,Calle Almirante Barceló,
177381562,True,,,residential,,False,50.208,"LINESTRING (-5.3839461 36.2135589, -5.3843655 36.2133893, -5.3844267 36.2133355)",,Calle Almirante Barceló,
177632996,True,,,residential,,False,65.069,"LINESTRING (-5.3849398 36.2105641, -5.3856549 36.2106617)",,Calle Los Reyes,
692491964,False,,,residential,,True,31.558,"LINESTRING (-5.3849398 36.2105641, -5.3845894 36.2105393)",,Calle Navarra,
96832509,True,,,residential,,False,51.19,"LINESTRING (-5.3849398 36.2105641, -5.3849993 36.2103417, -5.3850435 36.2101116)",,Calle Almoraima,
177629145,False,,,residential,,True,16.58,"LINESTRING (-5.3847298 36.2114758, -5.3845604 36.2115354)",,Calle General Lacy,
96832509,True,,,residential,,False,103.113,"LINESTRING (-5.3847298 36.2114758, -5.3848066 36.2111375, -5.3849398 36.2105641)",,Calle Almoraima,
177385101,False,,,residential,,False,150.30700000000002,"LINESTRING (-5.3882546 36.2131434, -5.3884828 36.2132293, -5.3888275 36.2133991, -5.3890244 36.213516, -5.3895451 36.2139794)",,Calle Poeta Antonio Machado,
177385101,False,,,residential,,True,67.13300000000001,"LINESTRING (-5.3882546 36.2131434, -5.3877493 36.212967, -5.3876491 36.2129416, -5.3875577 36.2129292)",,Calle Poeta Antonio Machado,
177385111,False,,,residential,,False,56.048,"LINESTRING (-5.3882546 36.2131434, -5.3882956 36.213113, -5.3883404 36.2130929, -5.388699 36.2129923, -5.3888334 36.2129666)",,,
85479087,True,,,residential,,False,10.579,"LINESTRING (-5.3874757 36.2104847, -5.3875936 36.2104835)",,Avenida del Ejército,
177387592,False,,,residential,,False,41.061,"LINESTRING (-5.3874757 36.2104847, -5.3874669 36.2101155)",,Calle Mercedes Huertas,
692491967,True,,,residential,,False,13.1,"LINESTRING (-5.3846229 36.2098671, -5.3844776 36.2098787)",,Plaza de la Iglesia,
1160417299,False,,,living_street,,False,17.141000000000002,"LINESTRING (-5.3846229 36.2098671, -5.3846217 36.2098598, -5.3846167 36.20983, -5.3846104 36.2097918, -5.3846092 36.2097741, -5.3846092 36.2097612, -5.3846116 36.2097415, -5.3846127 36.2097258, -5.3846098 36.209714)",,Plaza de la Iglesia,
96832501,False,,,residential,,True,29.244,"LINESTRING (-5.3895451 36.2139794, -5.3897791 36.2137963)",,Calle Poeta Emilio Prado,
96832501,False,,,residential,,False,291.308,"LINESTRING (-5.3895451 36.2139794, -5.389254 36.2141759, -5.3890525 36.2143253, -5.388905 36.2144346, -5.3887443 36.2144727, -5.3886075 36.2144779, -5.3885107 36.214453, -5.3883192 36.2143575, -5.38827 36.2143329, -5.3882224 36.2143167, -5.3881677 36.2143102, -5.3880681 36.2143195, -5.3874633 36.2143762, -5.3874059 36.2143795, -5.387363 36.2143751, -5.3873238 36.2143387, -5.3872846 36.2140686, -5.3872597 36.2138471, -5.3872689 36.2137984, -5.3872758 36.2137551)",,Calle Poeta Emilio Prado,
177385101,False,,,residential,,True,150.30700000000002,"LINESTRING (-5.3895451 36.2139794, -5.3890244 36.213516, -5.3888275 36.2133991, -5.3884828 36.2132293, -5.3882546 36.2131434)",,Calle Poeta Antonio Machado,
38703032,True,,,residential,,False,104.34700000000001,"LINESTRING (-5.3846718 36.2071253, -5.3846513 36.2072332, -5.3849941 36.2078197, -5.3850504 36.2079947)",,Calle Pescadores,
177381574,True,,,residential,,False,128.604,"LINESTRING (-5.3846718 36.2071253, -5.3845568 36.2071334, -5.3841711 36.2072637, -5.3837131 36.2074403, -5.3834965 36.2075377, -5.3833855 36.207612)",,Calle Constitución,
96832494,False,,,residential,,False,56.798,"LINESTRING (-5.3869537 36.2110688, -5.3872232 36.211531)",,Calle Herradura,
96832494,False,,,residential,,True,32.591,"LINESTRING (-5.3869537 36.2110688, -5.3867877 36.2108081)",,Calle Herradura,
177381570,True,,,residential,,False,72.067,"LINESTRING (-5.3826297 36.2100101, -5.38261 36.2101229, -5.3825136 36.2106514)",,Calle Herrería,
96832518,False,,,residential,,False,24.89,"LINESTRING (-5.3852505 36.2131787, -5.3855271 36.2131613)",,Calle Poeta Antonio Machado,
96832518,False,,,residential,,True,67.875,"LINESTRING (-5.3852505 36.2131787, -5.3851502 36.2131936, -5.3850563 36.2132141, -5.3849932 36.2132436, -5.3849544 36.2132617, -5.3848553 36.2133069, -5.3847438 36.2133147, -5.3845976 36.2133102, -5.3845331 36.2132942)",,Calle Poeta Antonio Machado,
327496577,False,,,residential,,False,31.911,"LINESTRING (-5.3845894 36.2105393, -5.3846173 36.2102532)",,Calle Fco. Villalta,
692491964,False,,,residential,,False,31.558,"LINESTRING (-5.3845894 36.2105393, -5.3849398 36.2105641)",,Calle Navarra,
177632017,False,,,residential,,True,110.893,"LINESTRING (-5.3845894 36.2105393, -5.3845775 36.2108401, -5.3845924 36.2110694, -5.3845604 36.2115354)",,Calle Tesoro,
692491964,False,,,residential,,True,22.927,"LINESTRING (-5.3845894 36.2105393, -5.384362 36.210533, -5.3843372 36.2105435)",,Calle Navarra,
177381574,True,,,residential,,False,128.643,"LINESTRING (-5.3833855 36.207612, -5.3832957 36.2077013, -5.3830895 36.207924, -5.3828826 36.2081355, -5.3828606 36.2081668, -5.3827023 36.2083981, -5.3825831 36.2085669)",,Calle Constitución,
177633582,True,,,residential,,False,103.197,"LINESTRING (-5.3833855 36.207612, -5.3842274 36.2080606, -5.3843236 36.2081441)",,Calle San Antonio,
1240187121,False,,,residential,,False,60.989,"LINESTRING (-5.3873169 36.2120866, -5.3874119 36.2126297)",,Calle Herradura,
177385097,False,,,residential,,False,268.026,"LINESTRING (-5.3873169 36.2120866, -5.3880506 36.2119734, -5.3881725 36.2119546, -5.3882101 36.2119511, -5.3882588 36.2119546, -5.3883009 36.2119618, -5.3883562 36.2119743, -5.389738 36.2124783, -5.3898604 36.212523, -5.3901141 36.2126155)",,Calle Ejido,
177385097,False,,,residential,,True,131.30499999999998,"LINESTRING (-5.3873169 36.2120866, -5.3866178 36.2121682, -5.3865942 36.2121761, -5.3865817 36.2121893, -5.3865281 36.2122346, -5.3864487 36.2123161, -5.3864249 36.2123534, -5.3864173 36.2123952, -5.3864671 36.2127159)",,Calle Ejido,
"[1240187120, 1240187121]",False,,,residential,,True,62.349999999999994,"LINESTRING (-5.3873169 36.2120866, -5.3872376 36.2116167, -5.387227 36.2115536, -5.3872256 36.2115453, -5.3872232 36.211531)",,Calle Herradura,
177381570,True,,,residential,,False,18.858,"LINESTRING (-5.3826636 36.2095529, -5.3826642 36.2096993, -5.3826616 36.2097224)",,Calle Herrería,
"[177637612, 1160417295]",False,,,residential,,"[False, True]",88.295,"LINESTRING (-5.3826636 36.2095529, -5.382719 36.2095585, -5.3827615 36.2095649, -5.3829898 36.2096014, -5.383249 36.2096399, -5.3832685 36.2096406, -5.3832871 36.209637, -5.3833021 36.2096299, -5.3833133 36.2096127, -5.3833781 36.2093692)",,"['Calle Consuelo', 'Calle Academia']",
177626539,False,,,secondary,,False,46.146,"LINESTRING (-5.3834475 36.214537, -5.3832195 36.214165)",,Avenida Carlos Pacheco Perujo,
692491959,False,,,secondary,,False,110.186,"LINESTRING (-5.3834475 36.214537, -5.3841832 36.2144693, -5.3843589 36.2144341, -5.3845614 36.2143914, -5.3846525 36.2143636)",,Calle Cayo Antonio Prieto Lazo de la Vega,
