osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,ref,tunnel,access,junction
"[109329956, 187942124, 110058623]",True,"[""Carrer de l'Alcalde Armengou"", 'Passeig de Pere III', ""Carrer d'Àngel Guimerà""]",residential,30,False,282.669,"LINESTRING (1.825151 41.7300861, 1.8249551 41.7299117, 1.8246841 41.7296707, 1.8240226 41.7289734, 1.8237248 41.7286835, 1.8236992 41.7286669, 1.8236575 41.7286466, 1.8236185 41.7286364, 1.8235608 41.7286371, 1.8235286 41.7286647, 1.8234902 41.7287075, 1.82311 41.7291854)",2,,,,
"[291885793, 185991263]",True,Plaça Espanya,residential,,False,19.426000000000002,"LINESTRING (1.825151 41.7300861, 1.8252257 41.7300283, 1.8253168 41.7299628)",2,,,,
41267895,True,Passeig de Pere III,residential,30,False,149.89100000000002,"LINESTRING (1.8253168 41.7299628, 1.8252661 41.7299217, 1.8248547 41.7295892, 1.824202 41.7289054)",,,,,
185991264,True,Plaça Espanya,residential,30,False,69.622,"LINESTRING (1.8253168 41.7299628, 1.8254285 41.7300175, 1.8255287 41.7300697, 1.8257047 41.7301636, 1.8258543 41.7302342, 1.8260238 41.730298)",,,,,
34930424,True,Passeig de Pere III,residential,,False,22.502000000000002,"LINESTRING (1.8260238 41.730298, 1.8262184 41.7303621, 1.8262738 41.730376)",,,,,
340253868,True,Plaça Espanya,residential,30,False,29.506999999999998,"LINESTRING (1.8260238 41.730298, 1.8260789 41.7303559, 1.8260789 41.730405, 1.8260789 41.7304463, 1.8260344 41.7305448)",,,,,
34930424,True,Passeig de Pere III,residential,,False,98.864,"LINESTRING (1.8267184 41.7304878, 1.8272485 41.7305235, 1.8279075 41.7305328)",,,,,
181845327,False,Carrer Circumval·lació,residential,,False,41.197,"LINESTRING (1.8267184 41.7304878, 1.8267745 41.7304141, 1.8267369 41.7303691, 1.8264881 41.730303, 1.8264881 41.7302674)",,,,,
156629139,False,Muralla del Carme,residential,,True,35.371,"LINESTRING (1.8254728 41.7253064, 1.8258965 41.7252719)",,,,,
"[356357924, 41187190]",False,Muralla del Carme,secondary,,False,114.95,"LINESTRING (1.8254728 41.7253064, 1.8248153 41.7253315, 1.8245351 41.7253422, 1.8243401 41.7253496, 1.824295 41.7253534, 1.8242127 41.7253576, 1.8240899 41.7253635)",2,,,,
"[356358051, 440613789]",False,Carretera de Vic,secondary,50,True,88.011,"LINESTRING (1.8254728 41.7253064, 1.8257357 41.7255745, 1.8258879 41.7257128, 1.8260286 41.7258382, 1.8261274 41.7259287)",,,,,
41326179,True,Carrer de Mossèn Jacint Verdaguer,residential,,False,68.901,"LINESTRING (1.8318224 41.7291968, 1.8313883 41.7286686)",,,,,
535357352,True,Carrer de Mossèn Jacint Verdaguer,residential,,False,120.754,"LINESTRING (1.8318224 41.7291968, 1.8325639 41.7301312)",,,,,
174549988,True,Carretera del Pont de Vilomara,tertiary,,False,68.553,"LINESTRING (1.8318224 41.7291968, 1.8318922 41.7291665, 1.8320649 41.7290918, 1.832537 41.7288875)",2,BV-1225,,,
41267931,True,Carrer de la Indústria,residential,,False,98.822,"LINESTRING (1.8345829 41.7311603, 1.8345068 41.7313703, 1.834518 41.7319209, 1.8345205 41.7320414)",,,,,
186316694,False,Carretera de Vic,secondary,50,False,99.91,"LINESTRING (1.8345829 41.7311603, 1.8343913 41.7310635, 1.8337621 41.7307428, 1.8335889 41.7306533)",4,,,,
156627020,False,Via de Sant Ignasi,tertiary,,True,20.021,"LINESTRING (1.8302324 41.7250195, 1.830022 41.7249314)",,,,,
685021101,False,Via de Sant Ignasi,tertiary,,True,13.11,"LINESTRING (1.8302324 41.7250195, 1.8303712 41.7250758)",,,,,
"[184711338, 41188148]",True,"['Carrer de Viladordis', 'Carrer de Vidal i Barraquer']",residential,,False,68.702,"LINESTRING (1.8302324 41.7250195, 1.8302576 41.7247441, 1.8302773 41.7245094, 1.8303172 41.7244895, 1.8304121 41.72449)",,,,,
177926527,False,Avinguda de Francesc Macià,residential,,False,28.653999999999996,"LINESTRING (1.833933 41.7250053, 1.8339447 41.7248934, 1.8339599 41.7247484)",,,,,
441132834,False,Carrer de Viladordis,residential,,True,45.303,"LINESTRING (1.833933 41.7250053, 1.8341124 41.725027, 1.834265 41.7250405, 1.8344747 41.7250539)",,,,,
"[825392961, 593344631]",False,Carrer de Viladordis,residential,,True,300.499,"LINESTRING (1.833933 41.7250053, 1.8337559 41.724956, 1.8337229 41.7249468, 1.8330387 41.724747, 1.8327147 41.7246524, 1.8314917 41.7245389, 1.8304121 41.72449)",,,,,
187942127,False,Carrer d'Àngel Guimerà,residential,,True,11.441,"LINESTRING (1.8228761 41.7294445, 1.8227994 41.72953)",,,,,
440600073,False,Carrer d'Àngel Guimerà,residential,,False,34.739,"LINESTRING (1.8228761 41.7294445, 1.82311 41.7291854)",,,,,
440600073,False,Carrer d'Àngel Guimerà,residential,,True,34.739,"LINESTRING (1.82311 41.7291854, 1.8228761 41.7294445)",,,,,
186121973,True,Carrer Major,residential,,False,56.218,"LINESTRING (1.8230928 41.7320232, 1.8231996 41.7320839, 1.8236318 41.7323295)",,,,,
440574616,True,Carrer Font i Quer,residential,,False,94.992,"LINESTRING (1.8230928 41.7320232, 1.8234438 41.7318454, 1.8234839 41.7315476, 1.8238019 41.7315702)",,,,,
41267918,True,Carrer Sant Joan Baptista de la Salle,residential,,False,76.944,"LINESTRING (1.8247833 41.726841, 1.8254698 41.7263759)",,,,,
41425985,True,Carrer d'Àngel Guimerà,residential,,False,175.853,"LINESTRING (1.8247833 41.726841, 1.8247309 41.7267516, 1.8242764 41.7260818, 1.8242085 41.7259216, 1.8241554 41.7256591, 1.8241142 41.7254666, 1.8240899 41.7253635)",,,,,
41267918,True,Carrer Sant Joan Baptista de la Salle,residential,,False,73.855,"LINESTRING (1.8254698 41.7263759, 1.8256131 41.726281, 1.8257414 41.7261966, 1.8260298 41.7260034, 1.8261274 41.7259287)",,,,,
177636499,True,Carrer Circumval·lació,residential,,False,34.265,"LINESTRING (1.8247581 41.7273269, 1.8249365 41.7276048)",1,,,,
181845320,True,Carrer del Bon Succés,residential,,False,31.414,"LINESTRING (1.8261024 41.7269743, 1.8258742 41.7267489)",1,,,,
421147526,True,Carrer de l'Era del Firmat,living_street,20,False,75.276,"LINESTRING (1.8261024 41.7269743, 1.8254048 41.727407)",,,,,
181899040,False,Carrer del Bon Succés,residential,,True,57.375,"LINESTRING (1.8261024 41.7269743, 1.826232 41.7271055, 1.8261364 41.7274512)",,,,,
421147525,True,Carrer de l'Era del Firmat,residential,,False,44.655,"LINESTRING (1.8254048 41.727407, 1.8249365 41.7276048)",1,,,,
41267927,False,Carrer de l'Era del Firmat,residential,,False,74.13199999999999,"LINESTRING (1.8254048 41.727407, 1.825402 41.7277132, 1.8253872 41.7279056, 1.8253586 41.728072)",,,,,
356362481,False,Carrer del Sol,residential,,True,141.811,"LINESTRING (1.8259594 41.7275487, 1.8261267 41.727542, 1.8263376 41.7275291, 1.8274545 41.7274058, 1.8275564 41.727396, 1.8276421 41.7273607)",,,,,
41267927,False,Carrer de l'Era del Firmat,residential,,True,74.132,"LINESTRING (1.8253586 41.728072, 1.8253872 41.7279056, 1.825402 41.7277132, 1.8254048 41.727407)",,,,,
41267926,True,Carrer Lladó,residential,,False,27.39,"LINESTRING (1.8269974 41.7267717, 1.8273268 41.7267872)",,,,,
181845324,True,Carrer de l'Era del Firmat,residential,,False,77.815,"LINESTRING (1.8269974 41.7267717, 1.826188 41.726939, 1.8261024 41.7269743)",1,,,,
356362483,False,Carretera de Vic,secondary,50,False,39.066,"LINESTRING (1.8269974 41.7267717, 1.8268231 41.7265845, 1.8267208 41.7264876)",2,,,,
"[356362484, 845106206]",False,Carretera de Vic,secondary,50,True,84.569,"LINESTRING (1.8269974 41.7267717, 1.8275619 41.7272859, 1.8276421 41.7273607)",2,,,,
252924310,True,Carrer de Canyelles,residential,,False,34.607,"LINESTRING (1.824202 41.7289054, 1.8245917 41.7287946)",,,,,
"[187942129, 208914043, 41267895]",True,"[""Carrer d'Àngel Guimerà"", 'Passeig de Pere III']",residential,30,False,203.11,"LINESTRING (1.824202 41.7289054, 1.823853 41.7285342, 1.8237966 41.7284554, 1.8237985 41.7283646, 1.8246596 41.7273595)",,,,,
184720248,True,Passatge de Ribera,residential,30,False,95.912,"LINESTRING (1.8281084 41.729718, 1.8289162 41.7291011)",,,,,
41267921,True,Pujada del Castell,residential,,False,226.56099999999998,"LINESTRING (1.8281084 41.729718, 1.8281845 41.7292369, 1.8281748 41.7288561, 1.8281079 41.7287378, 1.8277716 41.7281579, 1.8276753 41.7277523)",,,,,
"[229311944, 186122306]",True,Passeig de Pere III,residential,30,False,96.33200000000001,"LINESTRING (1.8273441 41.7307124, 1.8270742 41.7306981, 1.8265648 41.7306256, 1.8262122 41.7305378)",,,,,
"[229311937, 185801501]",False,Carrer del Primer de Maig,residential,,True,93.301,"LINESTRING (1.8273441 41.7307124, 1.8273506 41.7308058, 1.8273471 41.7310535, 1.827352 41.7314161, 1.8273514 41.7314668, 1.8273508 41.7315176, 1.8273497 41.7315513)",,,,,
41267920,True,Pujada del Castell,residential,,False,57.036,"LINESTRING (1.8280152 41.7302262, 1.8281084 41.729718)",,,,,
340253872,True,Plaça de l'Onze de Setembre,residential,,False,55.515,"LINESTRING (1.8279075 41.7305328, 1.8279458 41.7304695, 1.8279996 41.7304252, 1.8280651 41.7303951, 1.8281375 41.7303796, 1.8282128 41.7303792, 1.8283139 41.7304041, 1.8283791 41.7304419, 1.8284252 41.73049)",,,,,
223566913,False,Carrer Font del Gat,residential,,True,5.226,"LINESTRING (1.8287812 41.7315078, 1.8287853 41.7315547)",,,,,
"[221909105, 41267907]",True,Carrer de Camps i Fabrés,residential,,False,95.27,"LINESTRING (1.8287812 41.7315078, 1.8287931 41.7312803, 1.8284127 41.7307901, 1.8283706 41.7307359)",,,yes,,
41267929,True,Carrer de la Sèquia,residential,30,False,176.998,"LINESTRING (1.8294298 41.7286867, 1.8291671 41.7293657, 1.829072 41.7296519, 1.8289991 41.7297758, 1.8290619 41.7298414, 1.8292885 41.73012, 1.8293221 41.7301613)",,,,,
356362488,False,Carrer de la Sèquia,residential,,True,14.687000000000001,"LINESTRING (1.8294298 41.7286867, 1.8294568 41.7286499, 1.8295147 41.7285708)",,,,,
41267929,True,Carrer de la Sèquia,residential,30,False,20.755000000000003,"LINESTRING (1.8293221 41.7301613, 1.8293956 41.7302515, 1.829452 41.7303208)",,,,,
"[41267938, 904768414]",True,Passeig de Pere III,residential,,False,145.017,"LINESTRING (1.8293221 41.7301613, 1.8306756 41.7296056, 1.8308528 41.7295321)",,,,,
"[440570870, 41267871]",True,Carrer de la Sèquia,residential,,False,128.083,"LINESTRING (1.829452 41.7303208, 1.8295074 41.7303876, 1.8295628 41.7304544, 1.8299678 41.7311315, 1.8299899 41.7312885, 1.8300074 41.731383)",,,,,
186321517,True,Passeig de Pere III,residential,,False,94.37899999999999,"LINESTRING (1.829452 41.7303208, 1.8291887 41.7304227, 1.8288066 41.7305456, 1.828424 41.7306831)",,,,,
41267861,False,Carretera de Santpedor,tertiary,,False,99.241,"LINESTRING (1.8314343 41.7306586, 1.831323 41.7297903, 1.8313214 41.7297701)",2,,,,
177926531,False,Carrer de Sant Antoni Maria Claret,residential,,False,146.638,"LINESTRING (1.8314343 41.7306586, 1.8327632 41.73107, 1.8329509 41.7311292, 1.8330692 41.7311584)",2,,,,
"[185997465, 220965100, 441853637, 309543358]",False,Carretera de Santpedor,tertiary,50,False,178.37199999999999,"LINESTRING (1.8314343 41.7306586, 1.8314896 41.7310656, 1.8315128 41.7312159, 1.8315233 41.731284, 1.8315518 41.7314757, 1.8315647 41.7316456, 1.8315777 41.7317597, 1.8316243 41.7321019, 1.8316477 41.7322546)",,,,,
41267933,True,Carrer del Pare Clotet,residential,,False,70.812,"LINESTRING (1.8330692 41.7311584, 1.8334598 41.7307789, 1.8335889 41.7306533)",2,,,,
177926531,False,Carrer de Sant Antoni Maria Claret,residential,,True,146.638,"LINESTRING (1.8330692 41.7311584, 1.8329509 41.7311292, 1.8327632 41.73107, 1.8314343 41.7306586)",2,,,,
186316694,False,Carretera de Vic,secondary,50,True,99.91000000000001,"LINESTRING (1.8335889 41.7306533, 1.8337621 41.7307428, 1.8343913 41.7310635, 1.8345829 41.7311603)",4,,,,
333227336,False,Carretera de Vic,secondary,50,False,44.522,"LINESTRING (1.8335889 41.7306533, 1.8333018 41.7305059, 1.8331463 41.730427)",4,,,,
440574614,True,Carrer del Doctor Esteve,residential,,False,26.405,"LINESTRING (1.8242683 41.7326912, 1.8242108 41.7327457, 1.8240715 41.7328778)",,,,,
440574615,True,Carrer Major,residential,,False,79.386,"LINESTRING (1.8242683 41.7326912, 1.8243218 41.7327214, 1.8250318 41.7331214)",,,,,
177535420,True,Carrer de Carrasco i Formiguera,residential,,False,79.581,"LINESTRING (1.8263238 41.7316061, 1.8271525 41.7315758, 1.8272438 41.7315776, 1.8272818 41.7315777)",,,,,
41267891,True,Carrer del Doctor Esteve,residential,,False,113.59299999999999,"LINESTRING (1.8251216 41.7318924, 1.8250739 41.7319371, 1.8243075 41.7326545, 1.8242683 41.7326912)",,,,,
177538301,True,Carrer de Sarret i Arbós,residential,,False,118.708,"LINESTRING (1.8251216 41.7318924, 1.825065 41.7318628, 1.8246468 41.731644, 1.8238271 41.731572, 1.8238019 41.7315702)",,,,,
186121980,False,Carrer de Sant Josep,residential,,False,65.365,"LINESTRING (1.8260062 41.7329666, 1.8265223 41.7325225)",,,,,
186121980,False,Carrer de Sant Josep,residential,,True,49.045,"LINESTRING (1.8260062 41.7329666, 1.8256453 41.7333159)",,,,,
41267912,True,Carrer de València,residential,,False,122.852,"LINESTRING (1.8250318 41.7331214, 1.8258408 41.7321961)",,,,,
440574615,True,Carrer Major,residential,,False,50.085,"LINESTRING (1.8250318 41.7331214, 1.8253711 41.7333306, 1.825457 41.7333627, 1.8255211 41.7333782)",,,,,
41267906,True,Plaça Mossèn Planas,residential,,False,24.534,"LINESTRING (1.8284758 41.7329268, 1.8282085 41.7328325)",,,,,
223566914,True,Carrer Rosselló,residential,,False,13.082,"LINESTRING (1.8285581 41.7320733, 1.8287143 41.7320892)",,,,,
41267908,True,Carrer de la Font del Gat,residential,,False,60.875,"LINESTRING (1.8285581 41.7320733, 1.8285782 41.731971, 1.8287853 41.7315547)",,,,,
177538301,True,Carrer de Sarret i Arbós,residential,,False,67.196,"LINESTRING (1.8265223 41.7325225, 1.8258408 41.7321961)",,,,,
186121980,False,Carrer de Sant Josep,residential,,True,65.365,"LINESTRING (1.8265223 41.7325225, 1.8260062 41.7329666)",,,,,
186121980,False,Carrer de Sant Josep,residential,,False,108.28999999999999,"LINESTRING (1.8265223 41.7325225, 1.827177 41.7318986, 1.8272507 41.7318335, 1.8272988 41.731787, 1.8273149 41.7317515)",,,,,
177535415,False,Carrer de Súria,residential,,True,102.038,"LINESTRING (1.8282085 41.7328325, 1.8276372 41.7320199)",,,,,
177539312,True,Plaça Mossèn Planas,residential,,False,30.049,"LINESTRING (1.8282085 41.7328325, 1.8284877 41.7326604)",,,,,
41267883,False,Carrer de la Creu Guixera,residential,,False,157.353,"LINESTRING (1.8316477 41.7322546, 1.8325594 41.7326049, 1.833321 41.73292)",,,,,
309543358,False,Carretera de Santpedor,tertiary,50,False,23.79,"LINESTRING (1.8316477 41.7322546, 1.8316697 41.732364, 1.8316918 41.732466)",,,,,
"[185997465, 220965100, 441853637, 309543358]",False,Carretera de Santpedor,tertiary,50,True,178.372,"LINESTRING (1.8316477 41.7322546, 1.8316243 41.7321019, 1.8315777 41.7317597, 1.8315647 41.7316456, 1.8315518 41.7314757, 1.8315233 41.731284, 1.8315128 41.7312159, 1.8314896 41.7310656, 1.8314343 41.7306586)",,,,,
177539310,False,Carrer de Pau Clarís,residential,,False,29.253,"LINESTRING (1.8296012 41.7326683, 1.8299471 41.7327191)",,,,,
177539310,False,Carrer de Pau Clarís,residential,,True,69.387,"LINESTRING (1.8296012 41.7326683, 1.8287901 41.7325166)",,,,,
41267873,True,Carrer Rosselló,residential,,False,23.664,"LINESTRING (1.8302522 41.7320558, 1.8299899 41.7321393)",,,,,
309547976,True,Carrer de la Sèquia,residential,,False,56.013999999999996,"LINESTRING (1.8302522 41.7320558, 1.8303295 41.7322351, 1.8305068 41.7325214)",,,,,
41267873,True,Carrer Rosselló,residential,,False,99.648,"LINESTRING (1.8299899 41.7321393, 1.8297238 41.7321735, 1.8293109 41.732153, 1.8287992 41.7320978)",,,,,
"[305947288, 294091775]",True,"['Carrer Sant Ramon', 'Passatge dels Dipòsits Vells']","['residential', 'living_street']",,False,100.912,"LINESTRING (1.8299899 41.7321393, 1.8300042 41.7322281, 1.8300789 41.7324139, 1.8301432 41.7325811, 1.8301951 41.7326942, 1.8302437 41.7327207, 1.8302615 41.732722, 1.8304614 41.7325475, 1.8305068 41.7325214)",,,,,
223385060,True,Carrer de la Llibertat,residential,,False,19.284,"LINESTRING (1.833321 41.73292, 1.8333251 41.7330934)",,,,,
41267883,False,Carrer de la Creu Guixera,residential,,True,157.353,"LINESTRING (1.833321 41.73292, 1.8325594 41.7326049, 1.8316477 41.7322546)",,,,,
41267930,True,Carrer de Sant Antoni Maria Claret,residential,,False,155.895,"LINESTRING (1.8345205 41.7320414, 1.8344476 41.7320201, 1.8343132 41.7319153, 1.8337003 41.731516, 1.8332012 41.7312332, 1.8330692 41.7311584)",,,,,
156533979,True,Carrer del Joc de la Pilota,living_street,,False,42.126,"LINESTRING (1.8270532 41.7249425, 1.8275608 41.7249423)",,,,,
440607633,False,Carrer del Carme,living_street,,False,26.154,"LINESTRING (1.8270532 41.7249425, 1.8269329 41.7251599)",,,,,
156540345,False,Carrer del Carme,living_street,,True,28.365,"LINESTRING (1.8270532 41.7249425, 1.8271316 41.7247947, 1.8271495 41.7246995)",,,,,
41326140,False,Carrer de la Canal,living_street,,False,6.818,"LINESTRING (1.8253382 41.7248621, 1.8252593 41.724845)",,,,designated,
258082708,False,Plaça del Mercat,living_street,,True,75.801,"LINESTRING (1.8253382 41.7248621, 1.8258328 41.7249823, 1.8258387 41.7250091, 1.8258965 41.7252719)",,,,,
258091449,False,Carrer de la Canal,living_street,,False,8.207,"LINESTRING (1.8253382 41.7248621, 1.8253572 41.7248155, 1.8253645 41.724791)",,,,,
156629139,False,Muralla del Carme,residential,,False,35.371,"LINESTRING (1.8258965 41.7252719, 1.8254728 41.7253064)",,,,,
156629139,False,Muralla del Carme,residential,,True,48.396,"LINESTRING (1.8258965 41.7252719, 1.8259626 41.725267, 1.8264768 41.7252289)",,,,,
258082708,False,Plaça del Mercat,living_street,,False,75.801,"LINESTRING (1.8258965 41.7252719, 1.8258387 41.7250091, 1.8258328 41.7249823, 1.8253382 41.7248621)",,,,,
156533953,True,Carrer de la Dama,living_street,,False,66.177,"LINESTRING (1.8275608 41.7249423, 1.8279026 41.72548)",,,,,
156533979,True,Carrer del Joc de la Pilota,living_street,,False,47.408,"LINESTRING (1.8275608 41.7249423, 1.8280768 41.7248619, 1.82812 41.7248552)",,,,,
156540345,False,Carrer del Carme,living_street,,False,28.365,"LINESTRING (1.8271495 41.7246995, 1.8271316 41.7247947, 1.8270532 41.7249425)",,,,,
156629146,True,Carrer de Puigterrà de Dalt,living_street,,False,28.627,"LINESTRING (1.8273972 41.7256426, 1.8274697 41.7258943)",,,,,
41326171,False,Plaça Lladó,residential,,False,29.777,"LINESTRING (1.8277474 41.7269222, 1.8281049 41.7269451)",,,,,
441149912,True,Carrer de Puigterrà de Dalt,residential,,False,49.738,"LINESTRING (1.8277474 41.7269222, 1.8277412 41.7270442, 1.8276757 41.7272298, 1.8276421 41.7273607)",,,,,
184711705,False,Plaça de Cots,residential,,True,46.299,"LINESTRING (1.8297684 41.7267555, 1.8294073 41.7264381)",,,,,
181899043,True,Plaça de Cots,residential,,False,51.914,"LINESTRING (1.8297684 41.7267555, 1.8291775 41.7268322, 1.8291521 41.7268355)",,,,,
845106205,True,Carrer de Puigterrà de Dalt,residential,,False,52.325,"LINESTRING (1.827617 41.7263628, 1.827734 41.7268252)",,,,,
41326172,True,Carrer de Sant Salvador,residential,,False,144.746,"LINESTRING (1.8292963 41.7260131, 1.8278266 41.7263062, 1.827617 41.7263628)",,,,,
"[421156269, 41326175]",True,"[""Carrer de l'Hospital"", ""Plaça de l'Hospital""]","['residential', 'living_street']",,False,77.83200000000001,"LINESTRING (1.8292963 41.7260131, 1.8292367 41.7257827, 1.8291615 41.7255432, 1.829055 41.7254239, 1.8289737 41.7253782)",,,,,
41326173,True,Carrer de Llussà,living_street,,False,66.31400000000001,"LINESTRING (1.8285645 41.725173, 1.8284858 41.7252638, 1.8283886 41.7253201, 1.8279026 41.72548)",,,,,
"[305099121, 387810737]",True,"['Carrer de Sant Andreu', 'Plaça dels Drets']",living_street,,False,41.339,"LINESTRING (1.8285645 41.725173, 1.8282573 41.724997, 1.8281921 41.7249301)",,,,,
41326185,True,Plaça de l'Hospital,living_street,,False,5.691,"LINESTRING (1.8289737 41.7253782, 1.8290231 41.7253427)",,,,,
"[305099121, 421156270]",True,"['Carrer de Sant Andreu', ""Plaça de l'Hospital""]",living_street,,False,40.936,"LINESTRING (1.8289737 41.7253782, 1.8289007 41.7253472, 1.8285645 41.725173)",,,,,
41326175,True,Carrer de l'Hospital,residential,,False,48.147,"LINESTRING (1.8294073 41.7264381, 1.8292963 41.7260131)",,,,,
184711705,False,Plaça de Cots,residential,,False,46.299,"LINESTRING (1.8294073 41.7264381, 1.8297684 41.7267555)",,,,,
41326176,True,Plaça de Cots,residential,,False,49.002,"LINESTRING (1.8291521 41.7268355, 1.8294073 41.7264381)",,,,,
305099122,True,Carrer de la Mare de Déu de l'Alba,residential,,False,87.876,"LINESTRING (1.8291521 41.7268355, 1.828704 41.7268936, 1.8284026 41.7269327, 1.8281049 41.7269451)",,,,,
41326177,False,Carrer de les Flors de Maig,residential,,False,64.789,"LINESTRING (1.8274697 41.7258943, 1.8269365 41.7263199)",,,,,
385164395,True,Carrer de Puigterrà de Dalt,residential,,False,53.528,"LINESTRING (1.8274697 41.7258943, 1.8275999 41.7262886, 1.827617 41.7263628)",,,,,
41326177,False,Carrer de les Flors de Maig,residential,,True,25.849,"LINESTRING (1.8267208 41.7264876, 1.8269365 41.7263199)",,,,,
"[356362483, 356358054]",False,Carretera de Vic,secondary,50,False,30.174,"LINESTRING (1.8267208 41.7264876, 1.8265687 41.7263436, 1.8264957 41.7262745)",2,,,,
356362483,False,Carretera de Vic,secondary,50,True,39.066,"LINESTRING (1.8267208 41.7264876, 1.8268231 41.7265845, 1.8269974 41.7267717)",2,,,,
41326177,False,Carrer de les Flors de Maig,residential,,False,25.849,"LINESTRING (1.8269365 41.7263199, 1.8267208 41.7264876)",,,,,
41326177,False,Carrer de les Flors de Maig,residential,,True,64.789,"LINESTRING (1.8269365 41.7263199, 1.8274697 41.7258943)",,,,,
41267926,True,Carrer Lladó,residential,,False,34.056,"LINESTRING (1.8273268 41.7267872, 1.827734 41.7268252)",,,,,
41326178,True,Carrer del Xiprer,residential,,False,62.94,"LINESTRING (1.8273268 41.7267872, 1.8272877 41.7266295, 1.8269365 41.7263199)",,,,,
845106204,True,Carrer de Puigterrà de Dalt,residential,,False,10.843,"LINESTRING (1.827734 41.7268252, 1.8277474 41.7269222)",,,,,
177926519,False,Plaça de Sant Jordi,residential,,False,35.324,"LINESTRING (1.8305634 41.7276952, 1.8301389 41.7277186)",,,,,
186132803,True,Carrer de Mossèn Jacint Verdaguer,residential,,False,31.383,"LINESTRING (1.8305634 41.7276952, 1.8303566 41.7274589)",,,,,
"[356362484, 356362485]",False,Carretera de Vic,secondary,50,False,64.21100000000001,"LINESTRING (1.8281221 41.7278136, 1.827749 41.7274609, 1.8277063 41.7274205, 1.8276421 41.7273607)",2,,,,
356362485,False,Carretera de Vic,secondary,50,True,96.07,"LINESTRING (1.8281221 41.7278136, 1.8282296 41.7279051, 1.8290536 41.7283208)",2,,,,
512020339,True,Carrer de Bilbao,residential,,False,74.122,"LINESTRING (1.8281221 41.7278136, 1.8288254 41.7276093, 1.8289601 41.7275853)",,,,,
184719471,False,Carrer de Bilbao,residential,,False,13.487,"LINESTRING (1.8303566 41.7274589, 1.8302028 41.7274981)",,,,,
181899036,True,Carrer de Mossèn Jacint Verdaguer,residential,,False,63.138999999999996,"LINESTRING (1.8303566 41.7274589, 1.830186 41.7272314, 1.8299605 41.7269745)",,,,,
"[186132800, 184719467]",False,Carrer de Joan XXIII,residential,,True,90.563,"LINESTRING (1.8303566 41.7274589, 1.8305268 41.7274235, 1.830672 41.7273933, 1.8314105 41.7272476)",,,,,
"[565861298, 845106203]",False,Avinguda Bertrand i Serra,tertiary,,True,122.06200000000001,"LINESTRING (1.8325215 41.7276377, 1.8325734 41.7277172, 1.8326642 41.7278453, 1.8327511 41.7279511, 1.8328726 41.7280477, 1.8330531 41.7281789, 1.8333387 41.7283986, 1.8334474 41.7284782)",3,,,,
"[845106195, 876603006]",False,"['Noves Via Sant Ignasi i Avinguda Bertrand i Serra', 'Avinguda Bertrand i Serra']",tertiary,,False,61.230999999999995,"LINESTRING (1.8325215 41.7276377, 1.8323894 41.7274487, 1.832253 41.7272945, 1.8321094 41.7271857)","['2', '3']",,,,
