osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,junction,bridge
104311859,False,2,TV-3454,Carretera d'Amposta a Deltebre i Riumar,primary,True,7.677,"LINESTRING (0.7208963 40.7246149, 0.7208079 40.7246316)",,
104311859,False,2,TV-3454,Carretera d'Amposta a Deltebre i Riumar,primary,False,41.161,"LINESTRING (0.7208963 40.7246149, 0.7209863 40.7246024, 0.7213041 40.7245365, 0.7213692 40.7245231)",,
104311859,False,2,TV-3454,Carretera d'Amposta a Deltebre i Riumar,primary,True,242.847,"LINESTRING (0.7241502 40.7239506, 0.7213692 40.7245231)",,
109585247,True,,TV-3454,,primary,False,25.655,"LINESTRING (0.7241502 40.7239506, 0.7244041 40.7238233)",,
104849537,True,,TV-3454,,primary,False,34.859,"LINESTRING (0.7251497 40.7238004, 0.7247822 40.7239443)",,
195014768,True,,T-340,,tertiary,False,20.02,"LINESTRING (0.7250926 40.7227637, 0.7251193 40.7225848)",,
816296742,False,,T-340,Carrer del Doctor Martí Buera,tertiary,True,67.75,"LINESTRING (0.7250926 40.7227637, 0.7248371 40.7233414)",,
195026728,False,,,Carrer de Sant Lluís,residential,True,62.087,"LINESTRING (0.7199577 40.7166595, 0.7206618 40.7164953)",,
904249111,False,2,TV-3404,Carrer de Girona,secondary,True,234.64000000000001,"LINESTRING (0.7199577 40.7166595, 0.7204069 40.7170924, 0.7206388 40.7174046, 0.7208156 40.7177123, 0.7209823 40.7181701, 0.7210481 40.718446, 0.7210443 40.7185562)",,
104445423,True,,T-340,,tertiary_link,False,6.158,"LINESTRING (0.7251998 40.7224983, 0.7252268 40.7225039, 0.7252497 40.7225162, 0.7252594 40.7225268)",roundabout,
104445423,True,,T-340,,tertiary_link,False,6.218,"LINESTRING (0.7251193 40.7225848, 0.7251137 40.722572, 0.7251126 40.7225508, 0.7251212 40.7225306)",roundabout,
195014764,True,,,,residential,False,16.8,"LINESTRING (0.7251212 40.7225306, 0.7251354 40.7223799)",,
104445423,True,,T-340,,tertiary_link,False,7.936,"LINESTRING (0.7251212 40.7225306, 0.7251404 40.7225125, 0.7251645 40.7225018, 0.7251998 40.7224983)",roundabout,
195014768,True,,T-340,,tertiary,False,19.668,"LINESTRING (0.7252212 40.7226161, 0.7250926 40.7227637)",,
104445423,True,,T-340,,tertiary_link,False,10.134,"LINESTRING (0.7252212 40.7226161, 0.7251811 40.7226196, 0.7251545 40.722613, 0.7251353 40.7226022, 0.7251193 40.7225848)",roundabout,
104311859,False,2,TV-3454,Carretera d'Amposta a Deltebre i Riumar,primary,False,2.658,"LINESTRING (0.7207773 40.7246374, 0.7208079 40.7246316)",,
194817933,True,1,,,primary_link,False,25.661,"LINESTRING (0.7207773 40.7246374, 0.720677 40.7244195)",,
104311859,False,2,TV-3454,Carretera d'Amposta a Deltebre i Riumar,primary,True,45.032,"LINESTRING (0.7207773 40.7246374, 0.7205558 40.7246839, 0.7203154 40.7247365, 0.7202621 40.7247444)",,
194817952,True,1,,,primary_link,False,22.631,"LINESTRING (0.7207374 40.7242423, 0.7208911 40.7244092)",,
194817912,False,,TV-3404,Carrer de Girona,secondary,False,53.940000000000005,"LINESTRING (0.7207374 40.7242423, 0.7206995 40.7239965, 0.7206893 40.7239206, 0.7206677 40.7237601)",,
194817912,False,,TV-3404,Carrer de Girona,secondary,False,162.358,"LINESTRING (0.7206677 40.7237601, 0.7208208 40.7230395, 0.7209965 40.7223215)",,
194817912,False,,TV-3404,Carrer de Girona,secondary,True,53.94,"LINESTRING (0.7206677 40.7237601, 0.7206893 40.7239206, 0.7206995 40.7239965, 0.7207374 40.7242423)",,
109585295,True,,TV-3454,,primary,False,23.922,"LINESTRING (0.7244323 40.7239746, 0.7241502 40.7239506)",,
104849536,True,,TV-3454,,primary,False,17.694,"LINESTRING (0.7244323 40.7239746, 0.7244151 40.7239546, 0.7244003 40.7239288, 0.7243903 40.7238714, 0.7244041 40.7238233)",roundabout,
24311230,True,,T-340,,primary_link,False,20.17,"LINESTRING (0.7246508 40.7240298, 0.7244771 40.7241546)",,
104849536,True,,TV-3454,,primary,False,18.277,"LINESTRING (0.7246508 40.7240298, 0.7245721 40.7240346, 0.7245108 40.7240218, 0.7244497 40.7239897)",roundabout,
104849536,True,,TV-3454,,primary,False,15.043,"LINESTRING (0.7247822 40.7239443, 0.7247667 40.7239655, 0.7247467 40.7239851, 0.7247273 40.7239992, 0.7246848 40.72402, 0.7246508 40.7240298)",roundabout,
54153664,True,,TV-3454,,primary,False,33.097,"LINESTRING (0.7247575 40.7237847, 0.7251497 40.7238004)",,
104849536,True,,TV-3454,,primary,False,18.666,"LINESTRING (0.7247575 40.7237847, 0.7247941 40.7238416, 0.7248003 40.723887, 0.7247822 40.7239443)",roundabout,
104849536,True,,TV-3454,,primary,False,2.416,"LINESTRING (0.7247384 40.7237685, 0.7247436 40.7237725, 0.7247575 40.7237847)",roundabout,
25416999,True,,T-340,,primary_link,False,29.248,"LINESTRING (0.7245456 40.7237291, 0.7247577 40.7235209)",,
104849536,True,,TV-3454,,primary,False,17.474,"LINESTRING (0.7245456 40.7237291, 0.724637 40.7237277, 0.7246846 40.72374, 0.7247384 40.7237685)",roundabout,
104849536,True,,TV-3454,,primary,False,16.415999999999997,"LINESTRING (0.7244041 40.7238233, 0.7244315 40.7237862, 0.7244755 40.7237537, 0.7245456 40.7237291)",roundabout,
25416999,True,,T-340,,primary_link,False,27.58,"LINESTRING (0.7247577 40.7235209, 0.7247384 40.7237685)",,
106164078,False,,T-340,Carrer del Doctor Martí Buera,tertiary,False,21.051,"LINESTRING (0.7247577 40.7235209, 0.7248371 40.7233414)",,
104849536,True,,TV-3454,,primary,False,2.229,"LINESTRING (0.7244497 40.7239897, 0.7244323 40.7239746)",roundabout,
"[426177976, 426177974, 109585311]",False,,T-340,,secondary,True,25.629,"LINESTRING (0.7243131 40.7243487, 0.7243617 40.7242912, 0.7244593 40.7241757, 0.7244771 40.7241546)",,yes
655707231,False,,,,unclassified,False,293.894,"LINESTRING (0.7243131 40.7243487, 0.7218889 40.7246873, 0.7208833 40.7248277)",,
109585279,True,,T-340,,primary_link,False,18.481,"LINESTRING (0.7244771 40.7241546, 0.7244497 40.7239897)",,
"[426177976, 426177974, 109585311]",False,,T-340,,secondary,False,25.629,"LINESTRING (0.7244771 40.7241546, 0.7244593 40.7241757, 0.7243617 40.7242912, 0.7243131 40.7243487)",,yes
194817935,True,1,,,primary_link,False,22.877,"LINESTRING (0.7208911 40.7244092, 0.7208963 40.7246149)",,
194817952,True,1,,,primary_link,False,42.676,"LINESTRING (0.7208911 40.7244092, 0.7211228 40.7244933, 0.7213692 40.7245231)",,
194817952,True,1,,,primary_link,False,20.351,"LINESTRING (0.720677 40.7244195, 0.7207374 40.7242423)",,
104311859,False,2,TV-3454,Carretera d'Amposta a Deltebre i Riumar,primary,False,242.847,"LINESTRING (0.7213692 40.7245231, 0.7241502 40.7239506)",,
