osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,ref,junction,bridge,tunnel,width,access
61945445,True,Carrer de Sant Joan Baptista de La Salle,residential,30,False,98.50200000000001,"LINESTRING (2.8176408 41.9780934, 2.8178675 41.9780477, 2.8182958 41.9779613, 2.8185729 41.9779054, 2.8186832 41.9778831, 2.8187903 41.97786)",1,,,,,,
412970479,False,Carrer de Barcelona,secondary,40,False,106.453,"LINESTRING (2.8176408 41.9780934, 2.8177045 41.9782517, 2.8179332 41.9788191, 2.8180103 41.9790105)",4,N-IIa,,,,,
"[69748042, 412972485]",False,Carrer de Barcelona,secondary,40,True,175.046,"LINESTRING (2.8176408 41.9780934, 2.8176097 41.9780174, 2.8173703 41.9774261, 2.8173605 41.9774018, 2.8171378 41.976851, 2.8170785 41.9767047, 2.8170384 41.9766169, 2.8170253 41.9765872)",4,N-IIa,,,,,
61947053,True,Carrer de la Creu,residential,50,False,85.769,"LINESTRING (2.8225021 41.9754499, 2.8225583 41.9754394, 2.8230666 41.9753349, 2.8233025 41.9752673, 2.8233915 41.9752418, 2.8234211 41.975229, 2.8234814 41.9752029)",2,,,,,,
"[61948360, 61948102]",True,Carrer de Ferran Soldevila,residential,50,False,115.409,"LINESTRING (2.8172789 41.9796577, 2.8172984 41.9797222, 2.817304 41.9797731, 2.8174219 41.9804413, 2.8174443 41.9805811, 2.8174648 41.980686)",,,,,,,
464804936,False,Carrer del Migdia,residential,30,False,103.33500000000001,"LINESTRING (2.8211847 41.9773786, 2.8212225 41.9774426, 2.82125 41.9774931, 2.8213537 41.9776752, 2.8214879 41.9779096, 2.821623 41.9781433, 2.8216732 41.978234)",2,,,,,,
528131195,True,Carrer de Sant Joan Baptista de La Salle,residential,30,False,86.025,"LINESTRING (2.8211847 41.9773786, 2.8212616 41.9773644, 2.8220678 41.9771999, 2.8221882 41.9771738)",1,,,,,,
528131196,False,Carrer del Migdia,residential,30,True,66.095,"LINESTRING (2.8211847 41.9773786, 2.821124 41.977258, 2.821116 41.9772445, 2.8209018 41.976882, 2.8208795 41.9768296)",2,,,,,,
198249499,True,Carrer d'Emili Grahit,secondary,50,False,11.886,"LINESTRING (2.8166237 41.9755865, 2.8167668 41.9755969)",2,,,,,,
412972486,False,Carrer de Barcelona,secondary,40,False,8.571,"LINESTRING (2.8166237 41.9755865, 2.8166574 41.9756594)",4,N-IIa,,,,,
61946904,False,Carrer de Fontanilles,residential,30,False,18.811,"LINESTRING (2.8214679 41.9819807, 2.8215254 41.9819861, 2.8215792 41.981995, 2.821669 41.9820478)",,,,,,,
"[61947505, 61946069]",True,Carrer de Fontanilles,residential,30,False,87.482,"LINESTRING (2.8214679 41.9819807, 2.8215301 41.981949, 2.8216838 41.9818858, 2.8216839 41.98185, 2.8216868 41.9813949, 2.8216879 41.9812857)",,,,,,,
"[67817610, 61946900]",True,Plaça del Marquès de Camps,residential,50,False,75.612,"LINESTRING (2.8198534 41.9826737, 2.8196664 41.9825989, 2.8194208 41.9825054, 2.8190448 41.9823558)",2,,,,,,
"[166571450, 166571451]",False,Gran Via de Jaume I,residential,50,True,36.474000000000004,"LINESTRING (2.8198534 41.9826737, 2.819862 41.9826317, 2.8198649 41.982623, 2.8198741 41.9825854, 2.8198867 41.9825356, 2.8199145 41.9824059, 2.8199239 41.98235)",4,,,,,,
584778721,False,Gran Via de Jaume I,residential,50,False,55.919999999999995,"LINESTRING (2.8198534 41.9826737, 2.8198411 41.9827244, 2.8198358 41.9827589, 2.8198313 41.98279, 2.8197928 41.9830556, 2.8197867 41.9830921, 2.8197751 41.9831731)",4,,,,,,
72876101,False,Carrer de Barcelona,secondary,40,False,28.844,"LINESTRING (2.8185886 41.9804425, 2.8186414 41.9805785, 2.8186899 41.9806907)",4,N-IIa,,,,,
412970477,False,Carrer de Barcelona,secondary,40,True,43.382000000000005,"LINESTRING (2.8185886 41.9804425, 2.8185709 41.9803908, 2.8184697 41.9801455, 2.8184381 41.9800688)",4,N-IIa,,,,,
61947164,False,Carrer Nou del Teatre,living_street,20,True,45.662,"LINESTRING (2.8252406 41.9824846, 2.8252958 41.9824734, 2.8253299 41.9824724, 2.8254286 41.9824917, 2.825607 41.9825243, 2.8257797 41.9825467)",,,,,,,
61947780,False,Carrer de l'Auriga,living_street,20,True,34.307,"LINESTRING (2.8252406 41.9824846, 2.8252116 41.9824409, 2.8251734 41.9823874, 2.8250831 41.9822481, 2.8250535 41.9822093)",,,,,,,
"[61945010, 61947231]",False,"['Plaça de Sant Josep', 'Carrer de Sant Josep']",living_street,20,False,11.261000000000001,"LINESTRING (2.8257268 41.9835751, 2.8257422 41.9836368, 2.8257471 41.9836469, 2.8257547 41.9836741)",,,,,,,
61945010,False,Carrer de Sant Josep,living_street,20,True,75.21000000000001,"LINESTRING (2.8257268 41.9835751, 2.8257167 41.9835392, 2.825726 41.9834019, 2.8257608 41.9833095, 2.8258067 41.9832257, 2.8258532 41.9831409, 2.8258701 41.9830399, 2.8258924 41.9829643, 2.8259218 41.9829249)",,,,,,,
61945733,False,Carrer de Joaquim Pla i Cargol,living_street,20,False,50.925,"LINESTRING (2.8257268 41.9835751, 2.8256348 41.9835943, 2.8254136 41.9836521, 2.8252273 41.9837087, 2.8251507 41.9837358)",,,,,,,
61947095,False,Carrer d'Ultònia,residential,30,False,79.694,"LINESTRING (2.8223041 41.9787414, 2.8222713 41.978735, 2.8220648 41.9786441, 2.8218879 41.9785405, 2.8217479 41.9783497, 2.8217112 41.9782936, 2.8216732 41.978234)",2,,,,,,
528131197,True,Carrer d'Ultònia,residential,30,False,26.790000000000003,"LINESTRING (2.8223041 41.9787414, 2.8224815 41.9787631, 2.8225479 41.9787668, 2.8226254 41.9787712)",1,,,,,,
61946061,True,Carrer de la Sèquia,residential,50,False,101.07200000000002,"LINESTRING (2.8185946 41.9829361, 2.8186809 41.9829539, 2.8195882 41.9831357, 2.8196394 41.983146, 2.8197751 41.9831731)",,,,,,,
61948430,False,Ronda de Ferran Puig,secondary,40,True,76.767,"LINESTRING (2.8185946 41.9829361, 2.818638 41.9828677, 2.818696 41.9826974, 2.8188112 41.9823388, 2.818839 41.9822715)",2,N-IIa,,,,,
412970463,False,Ronda de Ferran Puig,secondary,40,False,43.730000000000004,"LINESTRING (2.8185946 41.9829361, 2.8185723 41.9829712, 2.8183959 41.9832319, 2.8183587 41.9832881)",2,N-IIa,,,,,
61943272,False,Carrer de l'Albereda,living_street,20,False,121.198,"LINESTRING (2.8238278 41.9815127, 2.8238468 41.9815915, 2.8239081 41.9817544, 2.8239293 41.9818108, 2.8240274 41.9821232, 2.8240702 41.9822436, 2.8241494 41.9823974, 2.8242322 41.9825582)",,,,,,,
61943504,True,Carrer del Mestre Francesc Civil,residential,50,False,42.254000000000005,"LINESTRING (2.8147445 41.9814689, 2.814801 41.9813843, 2.8149733 41.981158, 2.8149924 41.9811368)",1,,,,,,
66313198,True,Carrer de Bernat Boades,residential,30,False,59.089,"LINESTRING (2.8147445 41.9814689, 2.814836 41.9815055, 2.8149768 41.9815633, 2.8152928 41.9816931, 2.8153701 41.981726)",1,,,,,,
61945733,False,Carrer de Joaquim Pla i Cargol,living_street,20,True,50.925,"LINESTRING (2.8251507 41.9837358, 2.8252273 41.9837087, 2.8254136 41.9836521, 2.8256348 41.9835943, 2.8257268 41.9835751)",,,,,,,
61948197,False,Pujada de les Pedreres,residential,50,False,55.18,"LINESTRING (2.8241483 41.9806106, 2.8241785 41.9806129, 2.8242443 41.9806215, 2.8242866 41.9806243, 2.8243358 41.9806251, 2.8243949 41.9806263, 2.8247415 41.9806371, 2.8248141 41.9806398)",,,,,,,
111814742,False,Carrer del Carme,residential,50,False,50.975,"LINESTRING (2.8241483 41.9806106, 2.8241306 41.9806363, 2.8238928 41.9810278)",2,,,,,,
61945169,False,Carrer de Santa Eugènia,residential,50,False,73.367,"LINESTRING (2.8150506 41.9807138, 2.8149977 41.980692, 2.8149485 41.980672, 2.814339 41.980424, 2.8142738 41.9803947)",2,N-141e,,,,,
61945169,False,Carrer de Santa Eugènia,residential,50,True,55.854,"LINESTRING (2.8150506 41.9807138, 2.8151541 41.9807566, 2.8153334 41.9808258, 2.8153839 41.9808467, 2.815505 41.9808942, 2.8156461 41.9809511)",2,N-141e,,,,,
61947685,True,Plaça de Joaquim Pla i Dalmau,residential,30,False,28.337,"LINESTRING (2.8196188 41.9776944, 2.8195777 41.9775836, 2.8195259 41.9774491)",1,,,,,,
902047512,True,Carrer de Sant Joan Baptista de La Salle,residential,30,False,30.415000000000003,"LINESTRING (2.8196188 41.9776944, 2.8199426 41.9776291, 2.8199739 41.9776228)",1,,,,,,
1086342868,False,Carrer d'Emili Grahit,secondary,50,False,60.75,"LINESTRING (2.8181968 41.975304, 2.8189047 41.9751573)",4,C-250,,,,,
198249500,False,Carrer d'Emili Grahit,secondary,50,True,56.458,"LINESTRING (2.8181968 41.975304, 2.8181188 41.9753202, 2.8175389 41.9754403)",4,C-250,,,,,
61947486,True,Carrer de Tomàs de Lorenzana,residential,30,False,139.185,"LINESTRING (2.8233124 41.9779482, 2.8232511 41.9779596, 2.8227004 41.9780545, 2.8217579 41.9782162, 2.8216732 41.978234)",1,,,,,,
341910281,True,Carrer de la Rutlla,residential,30,False,107.38999999999999,"LINESTRING (2.8233124 41.9779482, 2.8232885 41.9779076, 2.8232314 41.9777431, 2.8231712 41.9775786, 2.8231363 41.9774772, 2.8230857 41.977308, 2.8230319 41.9771315, 2.8230115 41.9770682, 2.8229957 41.9770124)",,,,,,,
61948270,False,Pont de Pedra,living_street,20,True,10.043,"LINESTRING (2.8229413 41.982727, 2.8228199 41.9827232)",,,,,,,
61943964,True,Carrer de Manel Quer,residential,30,False,111.405,"LINESTRING (2.8175389 41.9754403, 2.8175774 41.9755448, 2.8178708 41.9763439, 2.8178939 41.9764068)",1,,,,,,
198249500,False,Carrer d'Emili Grahit,secondary,50,False,56.458,"LINESTRING (2.8175389 41.9754403, 2.8181188 41.9753202, 2.8181968 41.975304)",4,C-250,,,,,
425611808,False,Carrer d'Emili Grahit,secondary,50,True,66.159,"LINESTRING (2.8175389 41.9754403, 2.8168439 41.9755813, 2.8167668 41.9755969)",4,C-250,,,,,
61943257,True,Carrer de Santa Clara,living_street,20,False,91.744,"LINESTRING (2.8230974 41.9835204, 2.8230524 41.9834141, 2.8230313 41.9833531, 2.8229718 41.9832134, 2.8228876 41.9830087, 2.8228418 41.9828387, 2.8228313 41.9827736, 2.8228199 41.9827232)",,,,,,,
61946056,False,Carrer del Perill,living_street,20,True,68.667,"LINESTRING (2.8230974 41.9835204, 2.8230374 41.9835147, 2.8229366 41.9835052, 2.822828 41.9835015, 2.8226923 41.9835084, 2.8226172 41.9835214, 2.822534 41.9835916, 2.822505 41.983669, 2.8224824 41.9837512)",,,,,,,
61948197,False,Pujada de les Pedreres,residential,50,True,47.926,"LINESTRING (2.8258388 41.9805795, 2.8257708 41.9805769, 2.8257165 41.9805756, 2.8256906 41.9805714, 2.8256638 41.9805664, 2.825594 41.9805438, 2.8255282 41.9805205, 2.8254484 41.980493, 2.8253623 41.9804654, 2.825292 41.9804522)",,,,,,,
61945447,True,Plaça de l'Hospital,residential,30,False,28.329,"LINESTRING (2.8201642 41.9814101, 2.8204242 41.9813895, 2.8205051 41.9813839)",,,,,,,
61946083,True,Avinguda Mariano Álvarez de Castro,residential,50,False,42.362,"LINESTRING (2.8201642 41.9814101, 2.819937 41.9814165, 2.8197352 41.9814323, 2.8197285 41.9814331, 2.819654 41.9814419)",2,,,,,,
166571453,False,Gran Via de Jaume I,residential,50,False,106.44899999999998,"LINESTRING (2.8201642 41.9814101, 2.8201295 41.9815009, 2.8201246 41.9815221, 2.8200253 41.9819223, 2.8199577 41.9821876, 2.8199499 41.9822187, 2.8199406 41.9822512, 2.8199239 41.98235)",4,,,,,,
356345944,False,Gran Via de Jaume I,residential,50,True,61.081,"LINESTRING (2.8201642 41.9814101, 2.8202051 41.9813032, 2.8203009 41.9811315, 2.8203187 41.9810996, 2.8203929 41.9809722, 2.820437 41.9809004)",4,,,,,,
61944758,False,Carrer del Riu Güell,residential,30,False,79.422,"LINESTRING (2.8147312 41.9825858, 2.8147696 41.9826188, 2.8147785 41.9826243, 2.8147867 41.9826322, 2.8150711 41.9829041, 2.8151012 41.9829329, 2.81527 41.9830868, 2.8153287 41.9831448)",2,,,,,,
61948388,True,Plaça de Prudenci Bertrana,residential,30,False,100.054,"LINESTRING (2.8147312 41.9825858, 2.8146878 41.9826496, 2.8146638 41.9826822, 2.8146438 41.9827093, 2.8145729 41.9828054, 2.814195 41.9833183, 2.8141551 41.9833771)",1,,,,,,
412972478,False,Ronda de Ferran Puig,secondary,40,True,14.721,"LINESTRING (2.8181767 41.9835573, 2.8182342 41.9834723, 2.8182561 41.9834388)",2,N-IIa,,,,,
1125204941,True,Carrer de la Creu,residential,30,False,55.867,"LINESTRING (2.8178939 41.9764068, 2.8185448 41.9762716)",,,,,,,
61947699,True,Travessia de la Creu,residential,30,False,63.46799999999999,"LINESTRING (2.8219894 41.9766225, 2.82201 41.9766821, 2.822148 41.9770678, 2.8221621 41.9771055, 2.8221882 41.9771738)",1,,,,,,
464804929,True,Carrer de Josep Maluquer i Salvador,residential,30,False,54.342,"LINESTRING (2.8219894 41.9766225, 2.8219016 41.9766394, 2.8213518 41.9767415)",,,,,,,
"[61944937, 61943263]",True,Carrer de Doctor Francesc Coll i Turbau,residential,30,False,85.235,"LINESTRING (2.820437 41.9809004, 2.8203146 41.9808628, 2.8201553 41.9808217, 2.8200873 41.9808101, 2.8200213 41.9807989, 2.8198664 41.9807843, 2.8197243 41.9807805, 2.8195438 41.9807862, 2.819472 41.9807909, 2.8194309 41.9807956)",,,,,,,
356345944,False,Gran Via de Jaume I,residential,50,False,61.081,"LINESTRING (2.820437 41.9809004, 2.8203929 41.9809722, 2.8203187 41.9810996, 2.8203009 41.9811315, 2.8202051 41.9813032, 2.8201642 41.9814101)",4,,,,,,
356345944,False,Gran Via de Jaume I,residential,50,True,48.510999999999996,"LINESTRING (2.820437 41.9809004, 2.8204987 41.9808282, 2.8205675 41.9807747, 2.8206505 41.9807182, 2.820793 41.980644, 2.8208625 41.9806067)",4,,,,,,
61946776,True,Carrer de la Creu,residential,30,False,74.58500000000001,"LINESTRING (2.8216331 41.9756303, 2.8224268 41.9754655, 2.8225021 41.9754499)",,,,,,,
61947699,True,Travessia de la Creu,residential,30,False,114.202,"LINESTRING (2.8216331 41.9756303, 2.8216444 41.9756617, 2.8216636 41.9757152, 2.821974 41.9765675, 2.8219894 41.9766225)",1,,,,,,
61946522,True,Carrer de Bernat Boades,residential,30,False,75.17399999999999,"LINESTRING (2.8161643 41.9820554, 2.816099 41.9820284, 2.815437 41.9817544, 2.8153701 41.981726)",1,,,,,,
61948597,False,Plaça del General Marvà,living_street,20,True,64.558,"LINESTRING (2.8242358 41.9813451, 2.8242369 41.9812479, 2.8242615 41.9811278, 2.8242418 41.981073, 2.8242411 41.9810269, 2.8241263 41.981029, 2.8239911 41.9810315, 2.8239383 41.98103, 2.8238928 41.9810278)",,,,,,,
61943487,True,Carrer de les Heroïnes de Santa Bàrbara,residential,50,False,89.252,"LINESTRING (2.8251702 41.9761175, 2.8251579 41.9761701, 2.8251361 41.9762661, 2.8250052 41.9768604, 2.8249949 41.9769095)",,,,,,,
61947587,True,Carrer del Riu Onyar,residential,50,False,73.738,"LINESTRING (2.8251702 41.9761175, 2.8253594 41.9762156, 2.8254015 41.9762373, 2.8257808 41.9764327, 2.8258207 41.9764494, 2.8259198 41.9764699)",1,,,,,,
61943550,False,Plaça del Marquès de Camps,secondary,,True,73.308,"LINESTRING (2.818839 41.9822715, 2.8188776 41.9821678, 2.8188821 41.9821475, 2.818974 41.9819069, 2.8190397 41.9817351, 2.8190768 41.9816365)",2,N-IIa,,,,,
61948430,False,Ronda de Ferran Puig,secondary,40,False,76.76700000000001,"LINESTRING (2.818839 41.9822715, 2.8188112 41.9823388, 2.818696 41.9826974, 2.818638 41.9828677, 2.8185946 41.9829361)",2,N-IIa,,,,,
775362646,True,Carrer de Santa Eugènia,residential,50,False,91.28,"LINESTRING (2.818839 41.9822715, 2.8187062 41.9822131, 2.8181243 41.9819726, 2.8178751 41.981871)",2,N-141e,,,,,
61944505,True,Carrer de Pere de Palol,residential,50,False,43.403000000000006,"LINESTRING (2.817251 41.981173, 2.8172252 41.9812516, 2.8171754 41.9813516, 2.817123 41.9814346, 2.8170743 41.9815002, 2.8170481 41.9815307)",2,,,,,,
61946904,False,Carrer de Fontanilles,residential,30,True,18.811,"LINESTRING (2.821669 41.9820478, 2.8215792 41.981995, 2.8215254 41.9819861, 2.8214679 41.9819807)",,,,,,,
61948511,True,Carrer de Fontanilles,residential,30,False,46.123000000000005,"LINESTRING (2.821669 41.9820478, 2.8217343 41.9820979, 2.821886 41.9823484, 2.8219291 41.982411)",,,,,,,
61945447,True,Plaça de l'Hospital,residential,30,False,98.39500000000001,"LINESTRING (2.8205051 41.9813839, 2.8205706 41.9813812, 2.8208388 41.9813627, 2.8209262 41.9813567, 2.8216879 41.9812857)",,,,,,,
"[61946306, 61948235]",True,Carrer de Doctor Gaspar Casal,residential,30,False,146.734,"LINESTRING (2.8205051 41.9813839, 2.8205046 41.9814534, 2.8205241 41.9820007, 2.8206343 41.9820007, 2.8208084 41.9820006, 2.820865 41.9820001, 2.8209249 41.9819996, 2.8212831 41.9819971, 2.8213855 41.9819899, 2.8214679 41.9819807)",,,,,,,
864239424,True,Plaça de Catalunya,residential,30,False,91.04299999999999,"LINESTRING (2.8230466 41.9820529, 2.8231128 41.9816695, 2.8231683 41.9813485, 2.8231869 41.9812408)",2,,,,,,
61946632,False,Carrer del Cardenal Margarit,residential,30,True,93.48400000000001,"LINESTRING (2.8213316 41.9766578, 2.8213016 41.9765458, 2.821192 41.9761401, 2.8211092 41.9758335)",,,,,,,
295961278,False,Gran Via de Jaume I,residential,50,True,53.60699999999999,"LINESTRING (2.8197865 41.9836423, 2.8197555 41.9835932, 2.8197196 41.9834998, 2.8197253 41.9833829, 2.8197445 41.9832531, 2.8197751 41.9831731)",4,,,,,,
61943004,True,Carrer de Santa Eugènia,residential,50,False,111.328,"LINESTRING (2.8170481 41.9815307, 2.8168152 41.9814342, 2.8163968 41.9812552, 2.8162888 41.9812114, 2.8162578 41.9811989, 2.8159623 41.9810797, 2.8158718 41.9810432)",2,N-141e,,,,,
61946606,True,Carrer del Canonge Dorca,residential,30,False,38.643,"LINESTRING (2.8170481 41.9815307, 2.8169821 41.981594, 2.8168318 41.981788, 2.8168022 41.9818256)",1,,,,,,
"[528131195, 61946582]",True,Carrer de Sant Joan Baptista de La Salle,residential,30,False,69.126,"LINESTRING (2.8221882 41.9771738, 2.8223187 41.9771455, 2.8228914 41.9770314, 2.8229957 41.9770124)",1,,,,,,
166571455,True,Plaça de Catalunya,residential,30,False,6.876,"LINESTRING (2.8231869 41.9812408, 2.8232081 41.981181)",,,,,,,
"[295965732, 61947695]",True,"[""Plaça d'Poeta Marquina"", 'Carrer de Pere de Palol']",residential,50,False,36.228,"LINESTRING (2.8175293 41.9809233, 2.8173903 41.9810386, 2.8173443 41.9810695, 2.8173351 41.9810772, 2.8173215 41.9810885, 2.817251 41.981173)",1,,,,,,
"[61944113, 61948349]",True,Plaça del Poeta Marquina,residential,50,False,99.42999999999999,"LINESTRING (2.8175293 41.9809233, 2.8175774 41.9809158, 2.8177731 41.9808856, 2.8178054 41.9808784, 2.8180844 41.9808225, 2.8183899 41.9807605, 2.8184817 41.9807419, 2.8185634 41.9807235, 2.8186153 41.9807099, 2.818616 41.9807095, 2.8186899 41.9806907)",3,,,,,,
61947164,False,Carrer Nou del Teatre,living_street,20,False,45.662000000000006,"LINESTRING (2.8257797 41.9825467, 2.825607 41.9825243, 2.8254286 41.9824917, 2.8253299 41.9824724, 2.8252958 41.9824734, 2.8252406 41.9824846)",,,,,,,
61947469,False,Carrer Nou del Teatre,living_street,20,False,12.190000000000001,"LINESTRING (2.8257797 41.9825467, 2.8258973 41.9825506, 2.825927 41.982552)",,,,,,,
61947590,False,Carrer d'en Mora,living_street,20,True,51.290000000000006,"LINESTRING (2.8257797 41.9825467, 2.8257413 41.9827981, 2.8257369 41.9828353, 2.8257676 41.9828572, 2.8258387 41.982912, 2.8258946 41.9829196, 2.8259218 41.9829249)",,,,,,,
"[61947850, 61946326]",True,Carrer de Pierre Vilar,residential,30,False,242.12099999999998,"LINESTRING (2.8169417 41.978845, 2.8168543 41.978616, 2.8168202 41.9785199, 2.8167988 41.9784583, 2.8167722 41.9783761, 2.8165296 41.9777715, 2.8162912 41.9771773, 2.8161821 41.9768994, 2.8161695 41.9768525, 2.8161641 41.9768323, 2.8161657 41.9768025, 2.816211 41.9767614)",,,,,,,
574289995,True,Carrer de la Rutlla,residential,30,False,25.695,"LINESTRING (2.8228211 41.9764673, 2.8227491 41.9762425)",,,,,,,
