osmid,oneway,name,highway,reversed,length,ref,maxspeed,geometry,junction,lanes,access
408961936,True,Calle Santa Úrsula,living_street,False,9.044,,,"LINESTRING (-3.364084 40.4812525, -3.3639778 40.481262)",,,
408961940,True,Calle Trinidad,residential,False,108.825,,,"LINESTRING (-3.3642712 40.4806019, -3.3654345 40.4801837)",,,
23870217,False,Calle Trinidad,living_street,True,88.132,,,"LINESTRING (-3.3642712 40.4806019, -3.3641378 40.4806827, -3.3639153 40.4808398, -3.36389 40.4808857, -3.3639614 40.481184, -3.3639778 40.481262)",,,
691539161,False,Calle de San Julián,residential,True,61.047,,,"LINESTRING (-3.3642712 40.4806019, -3.3642398 40.4805555, -3.363958 40.4801073)",,,
23858696,True,Calle de Santiago,residential,False,296.538,,20,"LINESTRING (-3.367636 40.4829934, -3.3661653 40.4835632, -3.3656442 40.4837518, -3.3645031 40.4841906)",,1,
"[23905116, 192156453]",False,"['Calle de las Damas', 'Calle Damas']",residential,True,221.577,,,"LINESTRING (-3.3690451 40.4791444, -3.3689435 40.4789267, -3.3688951 40.4788385, -3.3688127 40.4787412, -3.3681816 40.4780847, -3.3676857 40.4775723, -3.3676739 40.4774719)",,,
23904431,True,Calle de las Siete Esquinas,residential,False,123.328,,,"LINESTRING (-3.3664968 40.4788688, -3.3666006 40.4777625)",,,
23904430,True,Calle del Cardenal Tenorio,residential,False,115.379,,,"LINESTRING (-3.3664968 40.4788688, -3.3660697 40.4789563, -3.3652408 40.4792631)",,,
158255565,True,Calle del Empecinado,residential,False,100.826,,,"LINESTRING (-3.3674532 40.4786004, -3.3674755 40.4789745, -3.36775 40.4794641)",,,
192156458,True,Calle de la Merced,residential,False,86.222,,,"LINESTRING (-3.3674532 40.4786004, -3.3672655 40.4786531, -3.3672435 40.4786593, -3.3664968 40.4788688)",,,
158350660,False,Calle del Cardenal Tenorio,residential,True,34.917,,,"LINESTRING (-3.3652408 40.4792631, -3.3648943 40.4794338)",,,
191930237,True,Travesía de Portilla,residential,False,38.671,,,"LINESTRING (-3.3652408 40.4792631, -3.3649818 40.4789765)",,,
23904435,True,Calle de Portilla,residential,False,106.022,,,"LINESTRING (-3.3649818 40.4789765, -3.3658243 40.4782705)",,,
23904435,True,Calle de Portilla,residential,False,87.137,,,"LINESTRING (-3.3658243 40.4782705, -3.3664774 40.4778052, -3.3666006 40.4777625)",,,
158350661,True,Calle Licenciado Vidriera,residential,False,37.543,,,"LINESTRING (-3.3658243 40.4782705, -3.3655882 40.478079, -3.3655207 40.4780242)",,,
191930236,True,Calle de las Siete Esquinas,residential,False,33.205,,,"LINESTRING (-3.3666006 40.4777625, -3.3666154 40.4776868, -3.3666042 40.4775888, -3.3665569 40.4775285, -3.366513 40.4774867)",,,
23905091,False,Ronda de la Pescadería,residential,False,103.03699999999999,,,"LINESTRING (-3.366513 40.4774867, -3.3663671 40.4775657, -3.365592 40.4779866, -3.3655207 40.4780242)",,,
23904435,True,Calle de Portilla,residential,False,36.953,,,"LINESTRING (-3.3647142 40.4792392, -3.3649818 40.4789765)",,,
23904435,True,Calle de Portilla,residential,False,116.469,,,"LINESTRING (-3.363958 40.4801073, -3.3640159 40.4800832, -3.3647142 40.4792392)",,,
691539161,False,Calle de San Julián,residential,False,61.047,,,"LINESTRING (-3.363958 40.4801073, -3.3642398 40.4805555, -3.3642712 40.4806019)",,,
691539161,False,Calle de San Julián,residential,True,88.52600000000001,,,"LINESTRING (-3.363958 40.4801073, -3.3639119 40.4800295, -3.3637715 40.4798039, -3.3635947 40.4795142, -3.3635259 40.4793824)",,,
23904618,True,Calle San Diego de Alcalá,residential,False,189.128,,,"LINESTRING (-3.3628478 40.4835521, -3.3619476 40.4840164, -3.3610113 40.4845224)",,,
61238148,False,Plaza de San Diego,living_street,False,83.428,,,"LINESTRING (-3.3628478 40.4835521, -3.3628921 40.4835308, -3.3633378 40.4833164, -3.3633558 40.4833079, -3.3636822 40.4831519)",,,no
23904464,True,Calle Beatas,residential,False,72.574,,,"LINESTRING (-3.3631273 40.4841453, -3.3630776 40.4840855, -3.3628534 40.4838099, -3.3628486 40.4835903, -3.3628478 40.4835521)",,,
61238146,True,Calle Nebrija,residential,False,162.03400000000002,,20,"LINESTRING (-3.3631273 40.4841453, -3.3634845 40.4846376, -3.3636448 40.4845686, -3.3644407 40.4842263, -3.3645031 40.4841906)",,,
23904502,True,Calle de la Cruz de Guadalajara,residential,False,28.512,,,"LINESTRING (-3.3607988 40.4842074, -3.3605838 40.4844049)",,,
23904477,True,Calle Azucena,residential,False,117.662,,,"LINESTRING (-3.3607988 40.4842074, -3.3602847 40.4833826, -3.3602089 40.4833418, -3.3601216 40.4833075)",,,
23904477,True,Calle Azucena,residential,False,101.76199999999999,,,"LINESTRING (-3.3601216 40.4833075, -3.3599639 40.483262, -3.3597906 40.4832034, -3.3592613 40.4830492, -3.3590725 40.4830428, -3.3589848 40.4830548)",,,
77058980,False,Calle de Giner de los Ríos,residential,True,113.916,,,"LINESTRING (-3.3589848 40.4830548, -3.3590054 40.48317, -3.3591665 40.4840699)",,,
691539162,False,Calle de Giner de los Ríos,residential,False,130.242,,,"LINESTRING (-3.3589848 40.4830548, -3.3587906 40.4819596, -3.3587826 40.4818937)",,,
77058958,True,Calle del Padre Francisco,residential,False,52.825,,,"LINESTRING (-3.3591665 40.4840699, -3.359603 40.4837301)",,,
682103587,False,Calle del Padre Francisco,residential,False,8.908,,,"LINESTRING (-3.3591665 40.4840699, -3.3590933 40.4841275)",,,
77058980,False,Calle de Giner de los Ríos,residential,False,113.916,,,"LINESTRING (-3.3591665 40.4840699, -3.3590054 40.48317, -3.3589848 40.4830548)",,,
23904528,True,Calle de la Cruz de Guadalajara,residential,False,75.66499999999999,,,"LINESTRING (-3.3602963 40.4846434, -3.3601913 40.4846802, -3.3600329 40.4848594, -3.3597348 40.4851601)",,,
"[385760032, 77058960]",True,"['Puerta de los Mártires', 'Calle del Teniente Ruiz']",residential,False,98.05199999999999,,50,"LINESTRING (-3.3602963 40.4846434, -3.3607444 40.4848434, -3.3610314 40.4849755, -3.3611099 40.4850296, -3.3612072 40.4850965, -3.3612601 40.4851281)",,,
682103588,False,Ronda Ancha,residential,False,4.576,,,"LINESTRING (-3.3590037 40.4842053, -3.3590443 40.4841781)",,,
23904526,True,Calle Encomienda,residential,False,95.488,,,"LINESTRING (-3.3607224 40.4855763, -3.3597348 40.4851601)",,,
422509560,False,Avenida de Guadalajara,residential,False,6.685,,,"LINESTRING (-3.3607224 40.4855763, -3.3606814 40.4856277)",,,
"[887618064, 77058986]",False,Avenida de Guadalajara,residential,True,64.78200000000001,,40,"LINESTRING (-3.3607224 40.4855763, -3.3609477 40.4854121, -3.3612858 40.4851817)",,,
23904528,True,Calle de la Cruz de Guadalajara,residential,False,60.84,,,"LINESTRING (-3.3597348 40.4851601, -3.3592868 40.4855882)",,,
23904540,True,Calle del Divino Vallés,residential,False,81.235,,,"LINESTRING (-3.3592868 40.4855882, -3.3599599 40.4859983, -3.3600221 40.486056)",,,
77058961,True,Avenida de Guadalajara,residential,False,27.524,,,"LINESTRING (-3.3600221 40.486056, -3.3597706 40.4862131)",,,
77058988,False,Avenida de Guadalajara,residential,False,6.408,,,"LINESTRING (-3.3600221 40.486056, -3.3600674 40.4861022)",,,
23904598,False,Calle de San Pedro y San Pablo,living_street,True,101.653,,,"LINESTRING (-3.3624219 40.4823707, -3.3619375 40.4815948, -3.3619137 40.4815426)",,,
23904477,True,Calle Azucena,residential,False,39.368,,,"LINESTRING (-3.3610113 40.4845224, -3.3607988 40.4842074)",,,
395906342,True,Ronda del Henares,residential,False,81.467,,40,"LINESTRING (-3.3590851 40.4778867, -3.3593875 40.4777167, -3.3595944 40.4775885, -3.3597927 40.4774906, -3.3598631 40.4774559)",,2,
23904785,False,Calle Gran Canal,residential,False,69.9,,,"LINESTRING (-3.3632695 40.4781149, -3.3637397 40.4785068, -3.3638259 40.4785797)",,,
23904785,False,Calle Gran Canal,residential,True,40.157000000000004,,,"LINESTRING (-3.3632695 40.4781149, -3.3632183 40.4780581, -3.3630013 40.4778169)",,,
188988855,False,Calle del Río Eresma,residential,False,59.596000000000004,,,"LINESTRING (-3.3632695 40.4781149, -3.3633455 40.4780795, -3.3638703 40.4778349)",,,
394231486,True,Calle de la Góndola,residential,False,78.042,,,"LINESTRING (-3.3632695 40.4781149, -3.3631706 40.4781332, -3.3625296 40.4784327, -3.3624711 40.47846)",,,
23904785,False,Calle Gran Canal,residential,True,69.9,,,"LINESTRING (-3.3638259 40.4785797, -3.3637397 40.4785068, -3.3632695 40.4781149)",,,
32900443,False,Calle del Río Miño,residential,False,61.104,,,"LINESTRING (-3.3638259 40.4785797, -3.3637094 40.4786367, -3.3634424 40.4787719, -3.3632233 40.4788828)",,,
408961937,False,Calle del Gran Canal,residential,False,67.533,,,"LINESTRING (-3.3638259 40.4785797, -3.3642588 40.478995, -3.3643317 40.4790489)",,,
818895128,True,Calle del Río Cañamares,residential,False,105.997,,,"LINESTRING (-3.3638259 40.4785797, -3.3639614 40.4785489, -3.3643337 40.4783624, -3.3648297 40.4781114, -3.3648828 40.4780764)",,,
23905091,False,Ronda de la Pescadería,residential,True,109.77199999999999,,,"LINESTRING (-3.3643317 40.4790489, -3.3643997 40.4789795, -3.3645517 40.478828, -3.365043 40.4783383, -3.365118 40.4782635)",,,
408961937,False,Calle del Gran Canal,residential,True,67.533,,,"LINESTRING (-3.3643317 40.4790489, -3.3642588 40.478995, -3.3638259 40.4785797)",,,
672481845,False,Ronda de la Pescadería,residential,False,71.891,,,"LINESTRING (-3.3643317 40.4790489, -3.3642339 40.4791349, -3.3641292 40.4791997, -3.3639964 40.4792572, -3.3638452 40.4793062, -3.3637207 40.4793444, -3.3636102 40.479366)",,,
23905091,False,Ronda de la Pescadería,residential,False,109.77199999999999,,,"LINESTRING (-3.365118 40.4782635, -3.365043 40.4783383, -3.3645517 40.478828, -3.3643997 40.4789795, -3.3643317 40.4790489)",,,
23905091,False,Ronda de la Pescadería,residential,True,43.221999999999994,,,"LINESTRING (-3.365118 40.4782635, -3.3653083 40.4781504, -3.3655207 40.4780242)",,,
32402834,False,Calle del Río Tormes,residential,False,28.786,,,"LINESTRING (-3.365118 40.4782635, -3.3650571 40.4782157, -3.3648828 40.4780764)",,,
32402836,True,Calle de Carmen Descalzo,residential,False,46.607,,,"LINESTRING (-3.3635259 40.4793824, -3.3630099 40.4795295)",,,
408961939,False,Ronda de la Pescadería,residential,True,7.36,,,"LINESTRING (-3.3635259 40.4793824, -3.3636102 40.479366)",,,
691539161,False,Calle de San Julián,residential,False,88.52600000000001,,,"LINESTRING (-3.3635259 40.4793824, -3.3635947 40.4795142, -3.3637715 40.4798039, -3.3639119 40.4800295, -3.363958 40.4801073)",,,
32402199,False,Paseo de los Curas,residential,False,31.908,,,"LINESTRING (-3.3676739 40.4774719, -3.3680511 40.477476)",,,
32402199,False,Paseo de los Curas,residential,True,24.856,,,"LINESTRING (-3.3676739 40.4774719, -3.3674732 40.4774329, -3.3673914 40.477411)",,,
"[23905116, 192156453]",False,"['Calle de las Damas', 'Calle Damas']",residential,False,221.57700000000003,,,"LINESTRING (-3.3676739 40.4774719, -3.3676857 40.4775723, -3.3681816 40.4780847, -3.3688127 40.4787412, -3.3688951 40.4788385, -3.3689435 40.4789267, -3.3690451 40.4791444)",,,
32402199,False,Paseo de los Curas,residential,True,31.908,,,"LINESTRING (-3.3680511 40.477476, -3.3676739 40.4774719)",,,
28343725,True,Calle de Vaqueras,residential,False,138.723,,50,"LINESTRING (-3.3680511 40.477476, -3.3680564 40.4775359, -3.3680966 40.4775952, -3.3683073 40.4777477, -3.3685515 40.4778847, -3.3689216 40.4780624, -3.3692947 40.478242)",,,
32402199,False,Paseo de los Curas,residential,False,86.77,,,"LINESTRING (-3.3680511 40.477476, -3.3684806 40.4774798, -3.3689311 40.4774754, -3.3690767 40.4774695)",,,
174188606,False,Calle de Santo Tomás de Aquino,residential,True,2.643,,,"LINESTRING (-3.3611703 40.4790621, -3.3611547 40.4790415)",,,
188988856,True,Calle del Río Tajo,residential,False,128.791,,,"LINESTRING (-3.3611703 40.4790621, -3.361215 40.4790414, -3.3624711 40.47846)",,,
174188606,False,Calle de Santo Tomás de Aquino,residential,False,13.318,,,"LINESTRING (-3.3602723 40.4775246, -3.3603324 40.4776353)",,,
394231484,True,Calle de Santo Tomás de Aquino,residential,False,51.597,,,"LINESTRING (-3.3617725 40.4801256, -3.3615174 40.4797041)",,,
394231482,True,,residential,False,290.743,,40,"LINESTRING (-3.3617725 40.4801256, -3.3604864 40.4808546, -3.3597113 40.481323, -3.3591699 40.4816771, -3.3590559 40.4817241)",,1,
408875679,False,Calle de Santo Tomás de Aquino,residential,True,159.74,,40,"LINESTRING (-3.3617725 40.4801256, -3.3618488 40.480278, -3.362024 40.4806279, -3.362045 40.4806699, -3.3620873 40.4807545, -3.3621336 40.4808361, -3.3622992 40.4811573, -3.3624063 40.4814292, -3.3624231 40.4814733)",,2,
"[1177573824, 32907265]",True,Puerta de Aguadores,residential,False,10.624,,40,"LINESTRING (-3.3590559 40.4817241, -3.359023 40.4816755, -3.3589748 40.4816574)",roundabout,,
753582983,True,,primary,False,9.562999999999999,N-II,50,"LINESTRING (-3.3640525 40.4852869, -3.3640902 40.485286, -3.3641246 40.4852744, -3.3641506 40.4852536)",roundabout,,
421819873,False,,residential,True,16.879,,,"LINESTRING (-3.3663528 40.4799103, -3.3665364 40.4798508)",,,
28355565,False,Travesía de Avellaneda,residential,False,97.779,,,"LINESTRING (-3.3663528 40.4799103, -3.3664487 40.4800971, -3.3665228 40.4802553, -3.3667948 40.4807224)",,,
23881407,False,Calle Diego de Torres,residential,True,9.351,,,"LINESTRING (-3.3681883 40.4839978, -3.3682228 40.4840777)",,,
252184788,True,Calle Diego de Torres,residential,False,20.898,,,"LINESTRING (-3.3681883 40.4839978, -3.3680949 40.4838238)",,,
32403591,False,Calle de la Madre de Dios,residential,False,36.138,,40,"LINESTRING (-3.3692258 40.4837216, -3.3688354 40.4838537)",,,
75117868,True,Calle de la Madre de Dios,residential,False,28.304,,40,"LINESTRING (-3.3692258 40.4837216, -3.3695306 40.4836165)",,,
259646801,True,Calle de la Madre de Dios,residential,False,31.793,,40,"LINESTRING (-3.3687909 40.4837671, -3.3684469 40.4838824)",,,
"[91348410, 339795797]",True,"['Calle de los Dominicos', 'Calle de los Mínimos']",residential,False,166.486,,,"LINESTRING (-3.3687909 40.4837671, -3.3684607 40.4832131, -3.3681156 40.4833414, -3.3684469 40.4838824)",,,
23858696,True,Calle de Santiago,residential,False,86.851,,20,"LINESTRING (-3.3685605 40.482654, -3.3685046 40.4826795, -3.3677678 40.4829426, -3.367636 40.4829934)",,1,
32403593,True,Calle del Cid Campeador,residential,False,131.372,,,"LINESTRING (-3.3685605 40.482654, -3.3689908 40.4833396, -3.3692258 40.4837216)",,,
23904785,False,Calle Gran Canal,residential,False,40.157000000000004,,,"LINESTRING (-3.3630013 40.4778169, -3.3632183 40.4780581, -3.3632695 40.4781149)",,,
23904785,False,Calle Gran Canal,residential,True,37.793,,,"LINESTRING (-3.3630013 40.4778169, -3.3629619 40.4777686, -3.3627655 40.4775282)",,,
395906365,False,Calle Río Nalón,residential,True,14.853,,,"LINESTRING (-3.3630013 40.4778169, -3.3630785 40.4777787, -3.3630959 40.4777701, -3.3631287 40.4777294)",,,
174188606,False,Calle de Santo Tomás de Aquino,residential,True,41.251,,,"LINESTRING (-3.3609712 40.4787496, -3.360767 40.4784127)",,,
174188606,False,Calle de Santo Tomás de Aquino,residential,False,35.977999999999994,,,"LINESTRING (-3.3609712 40.4787496, -3.361117 40.4789815, -3.3611547 40.4790415)",,,
394231484,True,Calle de Santo Tomás de Aquino,residential,False,38.088,,,"LINESTRING (-3.3615174 40.4797041, -3.3613517 40.4793856)",,,
394231483,True,Calle del Río Miño,residential,False,142.931,,,"LINESTRING (-3.3615174 40.4797041, -3.36158 40.4796746, -3.3629532 40.4790262)",,,
23904785,False,Calle Gran Canal,residential,False,37.793,,,"LINESTRING (-3.3627655 40.4775282, -3.3629619 40.4777686, -3.3630013 40.4778169)",,,
188988853,False,Calle de Murano,residential,False,77.22399999999999,,,"LINESTRING (-3.3627655 40.4775282, -3.3626619 40.4775797, -3.3620645 40.4778766, -3.3620012 40.4779081)",,,
174188606,False,Calle de Santo Tomás de Aquino,residential,False,41.251,,,"LINESTRING (-3.360767 40.4784127, -3.3609712 40.4787496)",,,
174188606,False,Calle de Santo Tomás de Aquino,residential,True,47.015,,,"LINESTRING (-3.360767 40.4784127, -3.3605446 40.4780252)",,,
188988851,True,Calle del Río Guadalquivir,residential,False,118.164,,,"LINESTRING (-3.360767 40.4784127, -3.3608438 40.4783773, -3.3619122 40.4778845, -3.3619616 40.4778617)",,,
174188606,False,Calle de Santo Tomás de Aquino,residential,False,47.015,,,"LINESTRING (-3.3605446 40.4780252, -3.360767 40.4784127)",,,
174188606,False,Calle de Santo Tomás de Aquino,residential,True,4.282,,,"LINESTRING (-3.3605446 40.4780252, -3.3605235 40.4779902)",,,
174188606,False,Calle de Santo Tomás de Aquino,residential,False,42.645,,,"LINESTRING (-3.3603324 40.4776353, -3.3605235 40.4779902)",,,
174188606,False,Calle de Santo Tomás de Aquino,residential,True,13.318,,,"LINESTRING (-3.3603324 40.4776353, -3.3602723 40.4775246)",,,
32900443,False,Calle del Río Miño,residential,True,61.104000000000006,,,"LINESTRING (-3.3632233 40.4788828, -3.3634424 40.4787719, -3.3637094 40.4786367, -3.3638259 40.4785797)",,,
32900457,False,Calle del Río Sil,residential,False,62.954,,,"LINESTRING (-3.3632233 40.4788828, -3.3632893 40.4789563, -3.3635743 40.4793101, -3.3636102 40.479366)",,,
408961938,False,Calle Río Miño,residential,False,27.858999999999998,,,"LINESTRING (-3.3632233 40.4788828, -3.3630123 40.4789946, -3.3629532 40.4790262)",,,
408961939,False,Ronda de la Pescadería,residential,False,7.36,,,"LINESTRING (-3.3636102 40.479366, -3.3635259 40.4793824)",,,
32900457,False,Calle del Río Sil,residential,True,62.954,,,"LINESTRING (-3.3636102 40.479366, -3.3635743 40.4793101, -3.3632893 40.4789563, -3.3632233 40.4788828)",,,
672481845,False,Ronda de la Pescadería,residential,True,71.891,,,"LINESTRING (-3.3636102 40.479366, -3.3637207 40.4793444, -3.3638452 40.4793062, -3.3639964 40.4792572, -3.3641292 40.4791997, -3.3642339 40.4791349, -3.3643317 40.4790489)",,,
32402834,False,Calle del Río Tormes,residential,False,8.13,,,"LINESTRING (-3.3648828 40.4780764, -3.3648147 40.4780248)",,,
32402834,False,Calle del Río Tormes,residential,True,28.786,,,"LINESTRING (-3.3648828 40.4780764, -3.3650571 40.4782157, -3.365118 40.4782635)",,,
32900461,False,Calle Río Aliendre,residential,False,62.07,,,"LINESTRING (-3.3638703 40.4778349, -3.3639081 40.4778775, -3.3642431 40.4782552, -3.364281 40.4782975)",,,
188988855,False,Calle del Río Eresma,residential,False,41.37,,,"LINESTRING (-3.3638703 40.4778349, -3.3642063 40.4776448, -3.364258 40.4776085)",,,
188988855,False,Calle del Río Eresma,residential,True,59.596000000000004,,,"LINESTRING (-3.3638703 40.4778349, -3.3633455 40.4780795, -3.3632695 40.4781149)",,,
603468416,False,Paseo de Aguadores,residential,True,52.512,,,"LINESTRING (-3.3599679 40.4774667, -3.3599786 40.4775057, -3.3599692 40.4776069, -3.3599366 40.4777687, -3.359892 40.4779325)",,,
854549652,True,Plaza de Beleña,residential,False,10.018999999999998,,40,"LINESTRING (-3.3599679 40.4774667, -3.360024 40.4774524, -3.3600711 40.477425)",roundabout,2,
28343727,True,Calle de Santo Tomás de Aquino,residential,False,20.386,,,"LINESTRING (-3.3600711 40.477425, -3.3602081 40.4774835, -3.3602723 40.4775246)",,,
174188606,False,Calle de Santo Tomás de Aquino,residential,False,2.643,,,"LINESTRING (-3.3611547 40.4790415, -3.3611703 40.4790621)",,,
