osmid,ref,highway,maxspeed,oneway,reversed,length,geometry,junction,name,lanes
104539860,,living_street,20,True,False,66.972,"LINESTRING (3.1047285 41.8464204, 3.1043637 41.8469579)",,Carrer de Girona,
878380365,,living_street,20,True,False,173.53699999999998,"LINESTRING (3.1047285 41.8464204, 3.1041531 41.8461735, 3.1033899 41.8458459, 3.1029233 41.8456288)",,Passeig Josep Mundet,
207534908,,residential,30,True,False,67.903,"LINESTRING (3.1002022 41.8448981, 3.1006898 41.8445393, 3.1008148 41.8445026)",,Plaça de Catalunya,
1240902189,,residential,,True,False,88.256,"LINESTRING (3.0996576 41.8479191, 3.0992923 41.8486647)",,Plaça de la Germandat Arturo Mundet,
104539862,,residential,30,True,False,120.44999999999999,"LINESTRING (3.0996576 41.8479191, 3.0999996 41.8480141, 3.1010197 41.8482984)",,Carrer de la Gavina,
152184267,,residential,30,False,False,125.02199999999999,"LINESTRING (3.0996576 41.8479191, 3.0996846 41.8478532, 3.1001541 41.847045, 3.1002044 41.8469766, 3.1002595 41.8468889)",,Plaça del Martinet,
417911991,,residential,30,False,False,90.868,"LINESTRING (3.0984089 41.8475652, 3.0979053 41.8482912)",,Avinguda de Puig Sapera,
104539862,,residential,30,True,False,110.66499999999999,"LINESTRING (3.0984089 41.8475652, 3.0990695 41.8477528, 3.0996576 41.8479191)",,Carrer de la Gavina,
417911991,,residential,30,False,True,87.88199999999999,"LINESTRING (3.0984089 41.8475652, 3.0986638 41.8470603, 3.0987329 41.8469269, 3.0987822 41.8468254)",,Avinguda de Puig Sapera,
301909545,,residential,30,True,False,87.368,"LINESTRING (3.1022096 41.846558, 3.1013548 41.8460977)",,Carrer de Artur Mundet,
104539865,,residential,30,True,False,47.81,"LINESTRING (3.1022096 41.846558, 3.1023443 41.8463952, 3.1025076 41.8461898)",,Carrer de Josep Pla,
30589526,C-253,secondary,50,False,False,189.573,"LINESTRING (3.1015974 41.8473147, 3.1036913 41.8480029)",,,2
30589526,C-253,secondary,50,False,True,120.512,"LINESTRING (3.1015974 41.8473147, 3.1002595 41.8468889)",,,2
104539865,,residential,30,True,False,45.333,"LINESTRING (3.1015974 41.8473147, 3.1017078 41.8471792, 3.1018814 41.8469662)",,Carrer de Josep Pla,
104539859,,residential,30,False,True,56.683,"LINESTRING (3.0998065 41.8453048, 3.099481 41.8457532)",,Avinguda Costa Brava,
170775077,,residential,30,True,False,26.85,"LINESTRING (3.0998065 41.8453048, 3.0999629 41.8450933)",,Plaça de Catalunya,
959154553,,living_street,20,True,False,101.244,"LINESTRING (3.1062815 41.8480869, 3.105184 41.8476861)",,Carrer de Artur Mundet,
185807976,,living_street,20,True,False,39.229,"LINESTRING (3.1062815 41.8480869, 3.1063322 41.8479891, 3.1063943 41.8478767, 3.1064582 41.8477596)",,Carrer del Garbí,
104539860,,living_street,20,True,False,65.01599999999999,"LINESTRING (3.1041116 41.8473156, 3.1039619 41.8475536, 3.1037869 41.8478479)",,Carrer de Girona,
301909545,,residential,30,True,False,178.84300000000002,"LINESTRING (3.1041116 41.8473156, 3.1036192 41.8471399, 3.1031558 41.8469698, 3.1029154 41.8468787, 3.1026623 41.8467679, 3.1022096 41.846558)",,Carrer de Artur Mundet,
104539865,,residential,30,True,False,71.253,"LINESTRING (3.1025076 41.8461898, 3.1029233 41.8456288)",,Carrer de Josep Pla,
688005210,,residential,30,True,False,175.90200000000002,"LINESTRING (3.1025076 41.8461898, 3.1029717 41.8463884, 3.1033144 41.8465386, 3.1043637 41.8469579)",,Carrer de Sant Antoni,
104539867,,residential,30,True,False,45.176,"LINESTRING (3.0968137 41.8443929, 3.0972614 41.8446249)",,Carrer de Mestra Numancia,
104539870,,residential,30,True,False,115.34400000000001,"LINESTRING (3.0968137 41.8443929, 3.0970379 41.8442324, 3.097353 41.8440067, 3.0976142 41.8438196, 3.0978175 41.843674)",,Avinguda de la Unión,
104539865,,residential,30,True,False,52.909,"LINESTRING (3.1018814 41.8469662, 3.1020167 41.8467973, 3.1022096 41.846558)",,Carrer de Josep Pla,
104539859,,residential,30,False,False,56.683,"LINESTRING (3.099481 41.8457532, 3.0998065 41.8453048)",,Avinguda Costa Brava,
104539859,,residential,30,False,True,59.138,"LINESTRING (3.099481 41.8457532, 3.0992055 41.8461374, 3.0991431 41.8462217)",,Avinguda Costa Brava,
147326452,,residential,30,True,False,240.272,"LINESTRING (3.099481 41.8457532, 3.100085 41.8460496, 3.1006554 41.846343, 3.1018814 41.8469662)",,Carrer de Mestra Numancia,
147149808,,residential,30,True,False,21.515,"LINESTRING (3.0987524 41.8442498, 3.0985546 41.8441244)",,Carrer de Conrad Vila,
147149800,,residential,30,False,False,74.744,"LINESTRING (3.1016133 41.8458105, 3.1021204 41.8452545)",,Carrer d'Anna Gironella,
688005210,,residential,30,True,False,85.243,"LINESTRING (3.1016133 41.8458105, 3.1025076 41.8461898)",,Carrer de Sant Antoni,
176440164,,residential,30,True,False,38.449,"LINESTRING (3.1016133 41.8458105, 3.1014773 41.8459614, 3.1013548 41.8460977)",,Carrer d'Anna Gironella,
30589526,C-253,secondary,50,False,False,81.144,"LINESTRING (3.1036913 41.8480029, 3.1045869 41.8482986)",,,2
30589526,C-253,secondary,50,False,True,189.573,"LINESTRING (3.1036913 41.8480029, 3.1015974 41.8473147)",,,2
186153703,,residential,30,True,False,18.967,"LINESTRING (3.1036913 41.8480029, 3.1037869 41.8478479)",,Carrer de Girona,
104539866,,residential,30,True,False,102.871,"LINESTRING (3.0980638 41.8450197, 3.0987524 41.8442498)",,Carrer dels Triadors,
104539867,,residential,30,True,False,100.99199999999999,"LINESTRING (3.0980638 41.8450197, 3.0986567 41.8453345, 3.0990621 41.845541)",,Carrer de Mestra Numancia,
170775069,,residential,30,False,True,51.384,"LINESTRING (3.0966531 41.8429126, 3.0967024 41.8429479, 3.0971104 41.8432248)",,Carrer de Conrad Vila,
170775069,,residential,30,False,True,16.984,"LINESTRING (3.0971104 41.8432248, 3.0972648 41.8433253)",,Carrer de Conrad Vila,
170775069,,residential,30,False,False,51.384,"LINESTRING (3.0971104 41.8432248, 3.0967024 41.8429479, 3.0966531 41.8429126)",,Carrer de Conrad Vila,
170775069,,residential,30,False,False,16.984,"LINESTRING (3.0972648 41.8433253, 3.0971104 41.8432248)",,Carrer de Conrad Vila,
170775069,,residential,30,False,True,59.996,"LINESTRING (3.0972648 41.8433253, 3.0975457 41.8435018, 3.0978175 41.843674)",,Carrer de Conrad Vila,
170775071,,residential,30,True,False,75.296,"LINESTRING (3.098177 41.84342, 3.098218 41.8434542, 3.0986964 41.8438106, 3.0987973 41.8438858, 3.0988172 41.8439006)",,Carrer de Vermell,
147149801,,residential,30,True,False,66.455,"LINESTRING (3.0993442 41.84345, 3.0988172 41.8439006)",,Carrer dels Tapers,
104539870,,residential,30,True,False,41.043,"LINESTRING (3.0978175 41.843674, 3.098177 41.84342)",,Avinguda de la Unión,
170775069,,residential,30,False,False,59.996,"LINESTRING (3.0978175 41.843674, 3.0975457 41.8435018, 3.0972648 41.8433253)",,Carrer de Conrad Vila,
147149801,,residential,30,True,False,33.053,"LINESTRING (3.0988172 41.8439006, 3.0985546 41.8441244)",,Carrer dels Tapers,
170775071,,residential,30,True,False,159.62599999999998,"LINESTRING (3.0988172 41.8439006, 3.0993686 41.8443219, 3.1002022 41.8448981)",,Carrer de Vermell,
147149808,,residential,30,True,False,78.971,"LINESTRING (3.0985546 41.8441244, 3.0981566 41.843881, 3.0978175 41.843674)",,Carrer de Conrad Vila,
688004779,,residential,30,True,False,90.986,"LINESTRING (3.1008148 41.8445026, 3.1007546 41.8446558, 3.1002847 41.8452137)",,Plaça de Catalunya,
688005211,,living_street,20,True,False,168.935,"LINESTRING (3.1008148 41.8445026, 3.1003302 41.8441558, 3.0999206 41.8438625, 3.0993442 41.84345)",,Passeig Josep Mundet,
104539870,,residential,30,True,False,24.948,"LINESTRING (3.0965966 41.8445484, 3.0968137 41.8443929)",,Avinguda de la Unión,
104539867,,residential,30,True,False,26.077,"LINESTRING (3.0972614 41.8446249, 3.0975281 41.8447495)",,Carrer de Mestra Numancia,
104539867,,residential,30,True,False,53.589,"LINESTRING (3.0975281 41.8447495, 3.0980638 41.8450197)",,Carrer de Mestra Numancia,
147149796,,residential,30,False,True,113.595,"LINESTRING (3.0975281 41.8447495, 3.0969288 41.8454084, 3.0966704 41.8452906)",,Plaça dels Bullidors,
147149793,,residential,30,False,True,89.889,"LINESTRING (3.099651 41.844862, 3.0990621 41.845541)",,Passatge de la Indústria,
147149808,,residential,30,True,False,100.889,"LINESTRING (3.099651 41.844862, 3.0991885 41.8445349, 3.0987524 41.8442498)",,Carrer de Conrad Vila,
104539864,,residential,30,True,False,29.829,"LINESTRING (3.0999629 41.8450933, 3.1002847 41.8452137)",,Carrer de Sant Antoni,
147149808,,residential,30,True,False,36.455,"LINESTRING (3.0999629 41.8450933, 3.099651 41.844862)",,Carrer de Conrad Vila,
207534908,,residential,30,True,False,29.395,"LINESTRING (3.0999629 41.8450933, 3.1002022 41.8448981)",,Plaça de Catalunya,
207534912,,residential,30,True,False,30.825,"LINESTRING (3.1002847 41.8452137, 3.1000856 41.8454479)",,Plaça de Catalunya,
688005210,,residential,30,True,False,128.513,"LINESTRING (3.1002847 41.8452137, 3.1006872 41.8453939, 3.1016133 41.8458105)",,Carrer de Sant Antoni,
147149800,,residential,30,False,True,74.744,"LINESTRING (3.1021204 41.8452545, 3.1016133 41.8458105)",,Carrer d'Anna Gironella,
878380365,,living_street,20,True,False,136.699,"LINESTRING (3.1021204 41.8452545, 3.1015122 41.8449042, 3.1008148 41.8445026)",,Passeig Josep Mundet,
147149803,,residential,30,True,False,88.747,"LINESTRING (3.0966704 41.8452906, 3.0972614 41.8446249)",,Plaça dels Bullidors,
147149796,,residential,30,False,False,113.595,"LINESTRING (3.0966704 41.8452906, 3.0969288 41.8454084, 3.0975281 41.8447495)",,Plaça dels Bullidors,
301909545,,residential,30,True,False,28.066,"LINESTRING (3.1000856 41.8454479, 3.0998065 41.8453048)",,Carrer de Artur Mundet,
104539867,,residential,30,True,False,41.962,"LINESTRING (3.0990621 41.845541, 3.099481 41.8457532)",,Carrer de Mestra Numancia,
147149793,,residential,30,False,False,89.889,"LINESTRING (3.0990621 41.845541, 3.099651 41.844862)",,Passatge de la Indústria,
878380365,,living_street,20,True,False,90.207,"LINESTRING (3.1056967 41.8467918, 3.1047285 41.8464204)",,Passeig Josep Mundet,
104539860,,living_street,20,True,False,44.923,"LINESTRING (3.1043637 41.8469579, 3.1041116 41.8473156)",,Carrer de Girona,
959154555,,living_street,20,True,False,95.548,"LINESTRING (3.1043637 41.8469579, 3.105362 41.8473884)",,Carrer de Sant Antoni,
147149790,,living_street,20,True,False,100.28,"LINESTRING (3.106802 41.8471583, 3.1064693 41.8470615, 3.1061656 41.8469635, 3.1056967 41.8467918)",,Passeig Josep Mundet,
147149807,,living_street,20,True,False,72.67699999999999,"LINESTRING (3.106802 41.8471583, 3.1066242 41.8474775, 3.1064582 41.8477596)",,Carrer del Garbí,
186153706,,living_street,20,True,False,71.899,"LINESTRING (3.105362 41.8473884, 3.1056967 41.8467918)",,Carrer de la Gambina,1
959154555,,living_street,20,True,False,99.993,"LINESTRING (3.105362 41.8473884, 3.1057552 41.8475434, 3.1061208 41.8476767, 3.1064582 41.8477596)",,Carrer de Sant Antoni,
147149790,,living_street,20,True,False,103.748,"LINESTRING (3.1079665 41.8475017, 3.107503 41.8473707, 3.1070924 41.8472463, 3.1068103 41.8471608, 3.106802 41.8471583)",,Passeig Josep Mundet,
186153706,,living_street,20,True,False,36.238,"LINESTRING (3.105184 41.8476861, 3.105362 41.8473884)",,Carrer de la Gambina,1
959154553,,living_street,20,True,False,97.917,"LINESTRING (3.105184 41.8476861, 3.1041116 41.8473156)",,Carrer de Artur Mundet,
959154551,,living_street,20,True,False,106.118,"LINESTRING (3.1064582 41.8477596, 3.1070693 41.8478931, 3.1076925 41.8480149)",,Carrer de Sant Antoni,
147149794,,residential,30,True,False,83.754,"LINESTRING (3.1037869 41.8478479, 3.1047088 41.8481573)",,Carrer del Progrés,
147149798,,living_street,20,True,False,61.413,"LINESTRING (3.1076925 41.8480149, 3.1079665 41.8475017)",,Carrer de la Palmera,
186153705,,residential,30,True,False,20.473,"LINESTRING (3.1048732 41.8481977, 3.1048265 41.8483785)",,,
186153706,,living_street,20,True,False,62.652,"LINESTRING (3.1048732 41.8481977, 3.1048861 41.8481434, 3.105184 41.8476861)",,Carrer de la Gambina,1
959154552,,residential,20,False,True,7.011,"LINESTRING (3.1062703 41.8482086, 3.106344 41.8481776)",,Carrer de Joan Capri,
147149799,,residential,20,True,False,115.84,"LINESTRING (3.1062703 41.8482086, 3.1052508 41.8481804, 3.1048732 41.8481977)",,Carrer de Lluís Moreno i Pallí,
959154552,,residential,20,False,False,66.52600000000001,"LINESTRING (3.1062703 41.8482086, 3.1062099 41.8487261, 3.1061615 41.8487962)",,Carrer de Joan Capri,
30589526,C-253,secondary,50,False,False,21.744,"LINESTRING (3.1045869 41.8482986, 3.1048265 41.8483785)",,,2
30589526,C-253,secondary,50,False,True,81.144,"LINESTRING (3.1045869 41.8482986, 3.1036913 41.8480029)",,,2
186153707,,residential,30,True,False,18.677,"LINESTRING (3.1045869 41.8482986, 3.1047088 41.8481573)",,Carrer del Progrés,
147149798,,living_street,20,True,False,70.059,"LINESTRING (3.1073531 41.848592, 3.1076925 41.8480149)",,Carrer de la Palmera,
959154553,,living_street,20,True,False,96.232,"LINESTRING (3.1073531 41.848592, 3.1070823 41.8484656, 3.1065287 41.8482072, 3.106344 41.8481776)",,Carrer de Artur Mundet,
30589526,C-253,secondary,50,False,True,89.543,"LINESTRING (3.1061615 41.8487962, 3.1051616 41.8484901)",,,2
536572743,C-253,secondary,50,False,False,13.222,"LINESTRING (3.1061615 41.8487962, 3.1063079 41.8488436)",,,2
959154552,,residential,20,False,True,66.52600000000001,"LINESTRING (3.1061615 41.8487962, 3.1062099 41.8487261, 3.1062703 41.8482086)",,Carrer de Joan Capri,
959154554,,residential,30,True,False,84.917,"LINESTRING (3.1082117 41.8490093, 3.1077435 41.8487817, 3.1073531 41.848592)",,Carrer de Artur Mundet,
417911991,,residential,30,False,False,56.072,"LINESTRING (3.0968085 41.8500025, 3.0966027 41.8504829)",,Avinguda de Puig Sapera,
417911991,,residential,30,False,True,211.13400000000001,"LINESTRING (3.0968085 41.8500025, 3.0970717 41.849493, 3.0972913 41.849162, 3.0973394 41.8490896, 3.0979053 41.8482912)",,Avinguda de Puig Sapera,
417911991,,residential,30,False,True,56.072,"LINESTRING (3.0966027 41.8504829, 3.0968085 41.8500025)",,Avinguda de Puig Sapera,
589678057,,residential,30,False,True,49.627,"LINESTRING (3.1010197 41.8482984, 3.1015837 41.848449)",,Carrer de la Gavina,
722991490,,residential,30,True,False,119.411,"LINESTRING (3.1010197 41.8482984, 3.1010976 41.8481791, 3.1015094 41.8474763, 3.1015974 41.8473147)",,Carrer de Josep Pla,
30589526,C-253,secondary,50,False,False,89.543,"LINESTRING (3.1051616 41.8484901, 3.1061615 41.8487962)",,,2
30589526,C-253,secondary,50,False,True,30.404,"LINESTRING (3.1051616 41.8484901, 3.1048265 41.8483785)",,,2
527621265,,residential,,True,False,5.46,"LINESTRING (3.1051616 41.8484901, 3.1051365 41.8485355)",,Carrer de la Sardana,
536572743,C-253,secondary,50,False,True,13.222,"LINESTRING (3.1063079 41.8488436, 3.1061615 41.8487962)",,,2
185332643,,residential,30,False,False,23.238,"LINESTRING (3.1063079 41.8488436, 3.106342 41.8489021, 3.1063497 41.8489349, 3.1063386 41.8489842, 3.1063037 41.8490404)",,Plaça del Corriol,
536572743,C-253,secondary,50,False,False,45.519,"LINESTRING (3.1063079 41.8488436, 3.1065943 41.8489389, 3.1068097 41.8490105)",,,2
156607501,,residential,30,True,False,20.17,"LINESTRING (3.1068097 41.8490105, 3.1067068 41.8491749)",,Plaça del Corriol,
536572743,C-253,secondary,50,False,False,111.265,"LINESTRING (3.1068097 41.8490105, 3.107707 41.8492964, 3.1079314 41.84938, 3.1080348 41.8494199)",,,2
536572743,C-253,secondary,50,False,True,45.519,"LINESTRING (3.1068097 41.8490105, 3.1065943 41.8489389, 3.1063079 41.8488436)",,,2
301909540,,residential,30,True,False,36.585,"LINESTRING (3.1067068 41.8491749, 3.1063037 41.8490404)",,Avinguda de Catalunya,
156607501,,residential,30,True,False,78.362,"LINESTRING (3.1067068 41.8491749, 3.1063757 41.8497075, 3.106309 41.8498143)",,Plaça del Corriol,
156607509,,residential,30,False,True,91.336,"LINESTRING (3.1047024 41.8493221, 3.1051217 41.8485624)",,Carrer de la Sardana,
156607509,,residential,30,False,False,52.844,"LINESTRING (3.1047024 41.8493221, 3.1045839 41.8495373, 3.1044657 41.8497634)",,Carrer de la Sardana,
156607510,,residential,30,False,True,105.827,"LINESTRING (3.1047024 41.8493221, 3.1053005 41.8495023, 3.1058897 41.8496736)",,Carrer de la Gavina,
185271050,,residential,30,False,False,127.085,"LINESTRING (3.1047024 41.8493221, 3.1038721 41.8490871, 3.1036402 41.8495363)",,Carrer del Futur,
301909540,,residential,30,True,False,89.042,"LINESTRING (3.1076853 41.8495065, 3.1067068 41.8491749)",,Avinguda de Catalunya,
156607499,,residential,30,False,True,77.942,"LINESTRING (3.1076853 41.8495065, 3.1073724 41.8500459, 3.1073086 41.8501488)",,Carrer del Fraret,
760472996,,residential,,False,False,99.007,"LINESTRING (3.1036402 41.8495363, 3.1025246 41.8492166)",,Carrer del Futur,
185271050,,residential,30,False,False,72.889,"LINESTRING (3.1036402 41.8495363, 3.1042895 41.8497149, 3.1044657 41.8497634)",,Carrer del Futur,
185271050,,residential,30,False,True,127.085,"LINESTRING (3.1036402 41.8495363, 3.1038721 41.8490871, 3.1047024 41.8493221)",,Carrer del Futur,
156607502,,residential,30,True,False,78.315,"LINESTRING (3.1058897 41.8496736, 3.1063037 41.8490404)",,Plaça del Corriol,
156607510,,residential,30,False,True,20.284,"LINESTRING (3.1058897 41.8496736, 3.1061136 41.8497475)",,Carrer de la Gavina,
156607510,,residential,30,False,False,105.827,"LINESTRING (3.1058897 41.8496736, 3.1053005 41.8495023, 3.1047024 41.8493221)",,Carrer de la Gavina,
156607510,,residential,30,False,False,20.284,"LINESTRING (3.1061136 41.8497475, 3.1058897 41.8496736)",,Carrer de la Gavina,
156607510,,residential,30,False,True,17.808,"LINESTRING (3.1061136 41.8497475, 3.106309 41.8498143)",,Carrer de la Gavina,
185271052,,residential,30,False,True,70.457,"LINESTRING (3.1061136 41.8497475, 3.1057502 41.8503204)",,Carrer del Mascarell,
156607509,,residential,30,False,False,17.482,"LINESTRING (3.1044657 41.8497634, 3.1043874 41.8499094)",,Carrer de la Sardana,
156607509,,residential,30,False,True,52.844,"LINESTRING (3.1044657 41.8497634, 3.1045839 41.8495373, 3.1047024 41.8493221)",,Carrer de la Sardana,
185271050,,residential,30,False,True,72.889,"LINESTRING (3.1044657 41.8497634, 3.1042895 41.8497149, 3.1036402 41.8495363)",,Carrer del Futur,
156607510,,residential,30,False,False,17.808,"LINESTRING (3.106309 41.8498143, 3.1061136 41.8497475)",,Carrer de la Gavina,
156607510,,residential,30,False,True,90.766,"LINESTRING (3.106309 41.8498143, 3.1073086 41.8501488)",,Carrer de la Gavina,
156607509,,residential,30,False,True,17.482,"LINESTRING (3.1043874 41.8499094, 3.1044657 41.8497634)",,Carrer de la Sardana,
156607513,,residential,30,False,True,121.779,"LINESTRING (3.1043874 41.8499094, 3.1057502 41.8503204)",,Carrer del Xarxet,
"[185271051, 156607509]",,residential,30,False,False,199.00799999999998,"LINESTRING (3.1043874 41.8499094, 3.1042942 41.850069, 3.1040347 41.8505715, 3.105421 41.8508784)",,"['Carrer de la Sardana', 'Carrer del Mascarell']",
156607499,,residential,30,False,True,125.673,"LINESTRING (3.1073086 41.8501488, 3.1066599 41.8511705)",,Carrer del Fraret,
156607510,,residential,30,False,False,90.766,"LINESTRING (3.1073086 41.8501488, 3.106309 41.8498143)",,Carrer de la Gavina,
156607510,,residential,30,False,True,91.234,"LINESTRING (3.1073086 41.8501488, 3.1083044 41.8504995)",,Carrer de la Gavina,
156607499,,residential,30,False,False,77.942,"LINESTRING (3.1073086 41.8501488, 3.1073724 41.8500459, 3.1076853 41.8495065)",,Carrer del Fraret,
156607513,,residential,30,False,False,121.779,"LINESTRING (3.1057502 41.8503204, 3.1043874 41.8499094)",,Carrer del Xarxet,
185271052,,residential,30,False,False,70.457,"LINESTRING (3.1057502 41.8503204, 3.1061136 41.8497475)",,Carrer del Mascarell,
185271052,,residential,30,False,True,67.783,"LINESTRING (3.1057502 41.8503204, 3.1055816 41.8505938, 3.105421 41.8508784)",,Carrer del Mascarell,
156607510,,residential,30,False,False,91.234,"LINESTRING (3.1083044 41.8504995, 3.1073086 41.8501488)",,Carrer de la Gavina,
185332623,,residential,30,False,True,112.174,"LINESTRING (3.1083044 41.8504995, 3.1082178 41.8506311, 3.1081061 41.8508278, 3.10795 41.8510893, 3.1077229 41.8514099)",,Carrer de l'Empordà,
185271051,,residential,30,False,False,107.632,"LINESTRING (3.105421 41.8508784, 3.1066599 41.8511705)",,Carrer del Mascarell,
"[185271051, 156607509]",,residential,30,False,True,199.008,"LINESTRING (3.105421 41.8508784, 3.1040347 41.8505715, 3.1042942 41.850069, 3.1043874 41.8499094)",,"['Carrer de la Sardana', 'Carrer del Mascarell']",
185271052,,residential,30,False,False,67.783,"LINESTRING (3.105421 41.8508784, 3.1055816 41.8505938, 3.1057502 41.8503204)",,Carrer del Mascarell,
156607499,,residential,30,False,False,125.673,"LINESTRING (3.1066599 41.8511705, 3.1073086 41.8501488)",,Carrer del Fraret,
185271051,,residential,30,False,False,91.981,"LINESTRING (3.1066599 41.8511705, 3.1077229 41.8514099)",,Carrer del Mascarell,
185271051,,residential,30,False,True,107.632,"LINESTRING (3.1066599 41.8511705, 3.105421 41.8508784)",,Carrer del Mascarell,
185271051,,residential,30,False,True,91.981,"LINESTRING (3.1077229 41.8514099, 3.1066599 41.8511705)",,Carrer del Mascarell,
185332623,,residential,30,False,False,112.174,"LINESTRING (3.1077229 41.8514099, 3.10795 41.8510893, 3.1081061 41.8508278, 3.1082178 41.8506311, 3.1083044 41.8504995)",,Carrer de l'Empordà,
"[581661308, 590878548]",C-253,secondary,40,True,False,11.443999999999999,"LINESTRING (3.0987765 41.8465901, 3.0987661 41.8465666, 3.0987528 41.8465363, 3.098753 41.84649)",roundabout,,
104539866,,residential,30,True,False,109.55799999999999,"LINESTRING (3.0973218 41.8458353, 3.0975867 41.8455391, 3.0980638 41.8450197)",,Carrer dels Triadors,
170426774,,residential,30,True,False,102.76499999999999,"LINESTRING (3.0973218 41.8458353, 3.0977962 41.8460043, 3.0981964 41.8461473, 3.0983084 41.8462043, 3.0983764 41.8462914)",,Carrer dels Triadors,
30589477,C-253,secondary,50,False,True,80.77,"LINESTRING (3.0983764 41.8462914, 3.0974828 41.8460007)",,,
30589477,C-253,secondary,50,False,False,16.27,"LINESTRING (3.0983764 41.8462914, 3.098518 41.846336, 3.0985573 41.8463484)",,,
30589477,C-253,secondary,50,False,False,80.77,"LINESTRING (3.0974828 41.8460007, 3.0983764 41.8462914)",,,
170583644,,residential,30,False,False,67.045,"LINESTRING (3.0974828 41.8460007, 3.097407 41.8461142, 3.0971967 41.8464283, 3.0971244 41.8465413)",,Carrer del Nord,
170583644,,residential,30,False,False,22.548,"LINESTRING (3.0971244 41.8465413, 3.0970041 41.8467232)",,Carrer del Nord,
170583644,,residential,30,False,True,67.045,"LINESTRING (3.0971244 41.8465413, 3.0971967 41.8464283, 3.097407 41.8461142, 3.0974828 41.8460007)",,Carrer del Nord,
417911990,,residential,30,True,False,32.474,"LINESTRING (3.099153 41.8467345, 3.0990203 41.8467535, 3.0987822 41.8468254)",,Avinguda de Catalunya,
170583644,,residential,30,False,False,18.043,"LINESTRING (3.0970041 41.8467232, 3.0969113 41.84687)",,Carrer del Nord,
170583644,,residential,30,False,True,22.548,"LINESTRING (3.0970041 41.8467232, 3.0971244 41.8465413)",,Carrer del Nord,
170583644,,residential,30,False,False,23.564,"LINESTRING (3.0969113 41.84687, 3.0967941 41.8470631)",,Carrer del Nord,
170583644,,residential,30,False,True,18.043,"LINESTRING (3.0969113 41.84687, 3.0970041 41.8467232)",,Carrer del Nord,
170583644,,residential,30,False,True,23.564,"LINESTRING (3.0967941 41.8470631, 3.0969113 41.84687)",,Carrer del Nord,
301909545,,residential,30,True,False,127.572,"LINESTRING (3.1013548 41.8460977, 3.1010146 41.8459219, 3.1006251 41.8457188, 3.1003351 41.8455727, 3.1000856 41.8454479)",,Carrer de Artur Mundet,
