osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,tunnel,bridge
607829273,2,N-632a,Avenida de Eysines,primary,30,False,True,19.426,"LINESTRING (-5.9724807 43.5599938, -5.9727092 43.5599381)",,,
23614919,1,CT-2,Avenida de Puente Martín,tertiary,,True,False,18.688000000000002,"LINESTRING (-5.9724807 43.5599938, -5.9724688 43.5598671, -5.9724721 43.5598261)",,,
"[396129680, 23614889]",2,N-632a,"['Avenida de Eysines', 'Avenida de La Vegona']",primary,30,False,False,41.129999999999995,"LINESTRING (-5.9724807 43.5599938, -5.9722753 43.5600635, -5.9720327 43.56017)",,,
"[396129680, 23614889]",2,N-632a,"['Avenida de Eysines', 'Avenida de La Vegona']",primary,30,False,True,41.129999999999995,"LINESTRING (-5.9720327 43.56017, -5.9722753 43.5600635, -5.9724807 43.5599938)",,,
"[607829276, 504600007]",2,N-632a,Avenida de Galicia,primary,30,False,True,150.91400000000002,"LINESTRING (-5.9769757 43.5591485, -5.9771667 43.5591131, -5.9773732 43.5590749, -5.9786322 43.5588421, -5.9787904 43.5588129)",,,
"[607828120, 504600011, 23614888]",2,N-632a,Avenida de Eysines,primary,30,False,False,172.152,"LINESTRING (-5.9769757 43.5591485, -5.9767389 43.5591905, -5.9766352 43.5592101, -5.9758916 43.5593507, -5.9757146 43.5593834, -5.9751717 43.5594789, -5.9749045 43.559528)",,,
504600023,4,,Calle Rey Pelayo,residential,,False,False,101.009,"LINESTRING (-5.9769757 43.5591485, -5.9770139 43.5592879, -5.9770913 43.559552, -5.9772137 43.55997, -5.9772271 43.5600162, -5.9772333 43.5600375)",,,
504600024,2,,Calle Rey Pelayo,residential,,False,True,88.719,"LINESTRING (-5.9769757 43.5591485, -5.9769576 43.5590905, -5.9769302 43.558979, -5.9767966 43.5585109, -5.9767707 43.5584201, -5.9767555 43.5583668)",,,
23614890,,N-632a,Avenida de Galicia,primary,50,False,True,81.928,"LINESTRING (-5.9824926 43.5581111, -5.9834789 43.5579322)",,,
23614898,,,Avenida Principal,residential,,False,False,70.423,"LINESTRING (-5.9824926 43.5581111, -5.9824543 43.5580382, -5.9824159 43.5579652, -5.9823241 43.5577906, -5.9822361 43.5577113, -5.9821346 43.5576494, -5.9820115 43.5576251)",,,
23614899,,,Calle Gijón,residential,,False,True,40.804,"LINESTRING (-5.9824926 43.5581111, -5.9825329 43.5581997, -5.9825587 43.5582563, -5.9826512 43.5584596)",,,
607996088,,N-632a,Avenida de Galicia,primary,30,False,False,115.914,"LINESTRING (-5.9824926 43.5581111, -5.982323 43.5581437, -5.9812225 43.5583598, -5.9811039 43.558383)",,,
23614892,,,Avenida Principal,residential,,True,False,37.065,"LINESTRING (-5.9820115 43.5576251, -5.9818045 43.5575601, -5.981576 43.5575223)",,,
23614898,,,Avenida Principal,residential,,False,True,70.423,"LINESTRING (-5.9820115 43.5576251, -5.9821346 43.5576494, -5.9822361 43.5577113, -5.9823241 43.5577906, -5.9824159 43.5579652, -5.9824543 43.5580382, -5.9824926 43.5581111)",,,
23614895,,,,residential,,True,False,27.906,"LINESTRING (-5.981576 43.5575223, -5.9815549 43.5574696, -5.9815101 43.5574252, -5.9814583 43.5573985, -5.9813858 43.5573824, -5.9813305 43.5573825)",roundabout,,
23614895,,,,residential,,True,False,18.497,"LINESTRING (-5.9813305 43.5573825, -5.9812581 43.5573991, -5.981198 43.5574325, -5.9811564 43.5574802)",roundabout,,
207454936,,,,residential,,False,False,48.397999999999996,"LINESTRING (-5.9813305 43.5573825, -5.9812894 43.5571765, -5.9811325 43.5569799)",,,
23614893,,,Avenida Principal,residential,,True,False,65.97699999999999,"LINESTRING (-5.9811564 43.5574802, -5.9809394 43.5576428, -5.9807815 43.5577257, -5.9804897 43.557805)",,,
23614895,,,,residential,,True,False,30.02,"LINESTRING (-5.9811564 43.5574802, -5.9811407 43.557534, -5.9811513 43.5575884, -5.9811683 43.5576166, -5.9812162 43.5576592, -5.9813074 43.5576932)",roundabout,,
414006380,,,Avenida Principal,residential,,True,False,67.053,"LINESTRING (-5.9804897 43.557805, -5.9813074 43.5576932)",,,
23614894,,,Avenida Principal,residential,,False,False,161.125,"LINESTRING (-5.9804897 43.557805, -5.9788171 43.5580655, -5.9785348 43.5581095)",,,
23614894,,,Avenida Principal,residential,,False,False,13.996,"LINESTRING (-5.9785348 43.5581095, -5.978365 43.558136)",,,
23614894,,,Avenida Principal,residential,,False,True,161.125,"LINESTRING (-5.9785348 43.5581095, -5.9788171 43.5580655, -5.9804897 43.557805)",,,
23614901,,,Travesía del Instituto,residential,,False,True,80.881,"LINESTRING (-5.9785348 43.5581095, -5.9785762 43.5582235, -5.9787443 43.5586861, -5.9787904 43.5588129)",,,
609277727,,,Avenida Principal,residential,,False,True,8.784,"LINESTRING (-5.9747108 43.5586535, -5.9748172 43.5586363)",,,
23614922,,,Calle Alfonso I,residential,,False,False,99.29999999999998,"LINESTRING (-5.9747108 43.5586535, -5.9747079 43.558818, -5.9747187 43.5590504, -5.9747256 43.5590951, -5.974829 43.5593935, -5.9748549 43.5594663, -5.9748767 43.5595326)",,,
609277727,,,Avenida Principal,residential,,False,False,99.15,"LINESTRING (-5.9747108 43.5586535, -5.9738978 43.5587622, -5.9736314 43.5588032, -5.9735066 43.5587734)",,,
23614915,,CT-2,Avenida de Puente Martín,tertiary,,False,True,4.076,"LINESTRING (-5.9735066 43.5587734, -5.973532 43.5587417)",,,
609277727,,,Avenida Principal,residential,,False,True,99.15,"LINESTRING (-5.9735066 43.5587734, -5.9736314 43.5588032, -5.9738978 43.5587622, -5.9747108 43.5586535)",,,
609277728,,CT-2,Avenida de Puente Martín,tertiary,,False,False,133.463,"LINESTRING (-5.9735066 43.5587734, -5.9733683 43.5589258, -5.9728694 43.5592439, -5.9724848 43.5597021)",,,
23614895,,,,residential,,True,False,16.698999999999998,"LINESTRING (-5.9813074 43.5576932, -5.9813831 43.5576967, -5.9814559 43.5576812, -5.9815021 43.5576589)",roundabout,,
23614895,,,,residential,,True,False,16.892,"LINESTRING (-5.9815021 43.5576589, -5.9815499 43.5576163, -5.9815746 43.5575643, -5.981576 43.5575223)",roundabout,,
23614896,,,Avenida Principal,residential,,True,False,41.323,"LINESTRING (-5.9815021 43.5576589, -5.9817989 43.5576262, -5.9820115 43.5576251)",,,
23614894,,,Avenida Principal,residential,,False,True,37.019,"LINESTRING (-5.9767555 43.5583668, -5.9769818 43.5583426, -5.977208 43.5583099)",,,
504600024,2,,Calle Rey Pelayo,residential,,False,False,88.71900000000001,"LINESTRING (-5.9767555 43.5583668, -5.9767707 43.5584201, -5.9767966 43.5585109, -5.9769302 43.558979, -5.9769576 43.5590905, -5.9769757 43.5591485)",,,
"[609277726, 609277727]",,,Avenida Principal,residential,,False,False,159.052,"LINESTRING (-5.9767555 43.5583668, -5.9759004 43.5584759, -5.9748172 43.5586363)",,,
23614899,,,Calle Gijón,residential,,False,False,40.804,"LINESTRING (-5.9826512 43.5584596, -5.9825587 43.5582563, -5.9825329 43.5581997, -5.9824926 43.5581111)",,,
