osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,junction,bridge,width,tunnel
36823026,True,1,Calle Gregoria Campillo,residential,30,False,80.668,"LINESTRING (-6.5950339 42.5466344, -6.5947751 42.5471862, -6.5947186 42.5473216)",,,,
305254137,True,1,Calle Real,residential,30,False,100.90700000000001,"LINESTRING (-6.5950339 42.5466344, -6.5948058 42.5466803, -6.5945176 42.5467488, -6.5942338 42.5468788, -6.5940042 42.5469877, -6.5939438 42.547032)",,,,
305254137,True,1,Calle Real,residential,30,False,46.198,"LINESTRING (-6.5955784 42.5467417, -6.5953169 42.5466833, -6.5950339 42.5466344)",,,,
49916926,True,,Pasaje de Matachana,residential,30,False,73.62,"LINESTRING (-6.5958784 42.5461176, -6.5955784 42.5467417)",,,,
"[49916928, 132576780]",True,1,Calle Los Hornos,residential,30,False,78.708,"LINESTRING (-6.5958784 42.5461176, -6.5962907 42.5462308, -6.5963299 42.546242, -6.5965611 42.5463078, -6.5967769 42.5463683)",,,,
36823026,True,1,Calle Gregoria Campillo,residential,30,False,78.055,"LINESTRING (-6.5953969 42.5459854, -6.59534 42.546082, -6.5950339 42.5466344)",,,,
49916925,True,1,Calle Felipe II,residential,30,False,69.071,"LINESTRING (-6.5953969 42.5459854, -6.5952834 42.5459468, -6.5946092 42.5457646)",,,,
49916928,True,1,Calle Los Hornos,residential,30,False,42.096000000000004,"LINESTRING (-6.5953969 42.5459854, -6.5955221 42.5460198, -6.5958784 42.5461176)",,,,
130176090,False,2,Calle General Vives,tertiary,30,False,81.84100000000001,"LINESTRING (-6.5903493 42.5468793, -6.59083 42.5467528, -6.5913118 42.546693)",,,,
"[34390280, 300298987]",True,1,Avenida de la Puebla,tertiary,30,False,141.508,"LINESTRING (-6.5979566 42.547967, -6.5977873 42.5479219, -6.5974641 42.5478561, -6.596417 42.5476427, -6.5962949 42.5476209)",,,,
1097315832,True,2,Plaza Julio Lazúrtegui,tertiary,30,False,27.754000000000005,"LINESTRING (-6.5979566 42.547967, -6.5979534 42.5479985, -6.5979563 42.5480196, -6.5979647 42.5480433, -6.5979781 42.5480656, -6.598018 42.5481034, -6.5980709 42.5481295, -6.5981126 42.5481399, -6.5981404 42.5481429)",roundabout,,,
40320861,True,2,Calle General Gómez Núñez,tertiary,30,False,79.396,"LINESTRING (-6.5981404 42.5481429, -6.5982151 42.5481728, -6.5982397 42.5481935, -6.5982799 42.5482672, -6.5984324 42.5486029, -6.5984524 42.5486468, -6.5985145 42.5487835)",,,,
1097315831,True,2,Plaza Julio Lazúrtegui,tertiary,30,False,23.589,"LINESTRING (-6.5981404 42.5481429, -6.5981802 42.5481422, -6.5982045 42.548139, -6.5982438 42.5481286, -6.5982798 42.5481122, -6.5983071 42.5480935, -6.5983293 42.5480715, -6.5983537 42.5480272)",roundabout,,,
1239768112,True,2,Glorieta del Crucero,secondary,30,False,9.865,"LINESTRING (-6.5891838 42.542904, -6.5892025 42.542912, -6.5892237 42.5429151, -6.5892451 42.5429131, -6.589262 42.5429074, -6.5892761 42.5428986, -6.5892863 42.5428872)",roundabout,,,
1239768110,True,1,Avenida del Castillo,secondary,30,False,13.557,"LINESTRING (-6.5892863 42.5428872, -6.5894411 42.5428441)",,,,
1239768113,True,2,Glorieta del Crucero,secondary,30,False,5.962999999999999,"LINESTRING (-6.5892863 42.5428872, -6.5892918 42.5428744, -6.5892925 42.542861, -6.5892882 42.542848, -6.5892793 42.5428363)",roundabout,,,
36847244,False,,Calle Cruz de Miranda,tertiary,30,False,65.763,"LINESTRING (-6.589203 42.5428198, -6.5892194 42.5427459, -6.5890413 42.5422463)",,,,
1242369948,True,2,Glorieta del Crucero,secondary,30,False,4.909,"LINESTRING (-6.589203 42.5428198, -6.5891855 42.5428269, -6.5891716 42.5428375, -6.5891626 42.5428506)",roundabout,,,
37482247,True,2,Avenida del Castillo,secondary,50,False,58.92,"LINESTRING (-6.5891626 42.5428506, -6.5891124 42.5428746, -6.5889732 42.5429382, -6.5886 42.5431784)",,,,
1239768114,True,2,Glorieta del Crucero,secondary,30,False,6.5489999999999995,"LINESTRING (-6.5891626 42.5428506, -6.5891593 42.5428651, -6.589162 42.5428797, -6.5891704 42.5428931, -6.5891838 42.542904)",roundabout,,,
1239768111,True,1,Avenida del Castillo,secondary,30,False,13.284,"LINESTRING (-6.5894411 42.5428441, -6.5892793 42.5428363)",,,,
37483214,False,2,Avenida del Castillo,secondary,30,False,200.128,"LINESTRING (-6.5894411 42.5428441, -6.5902137 42.5428011, -6.5903334 42.5427974, -6.5917696 42.5427976, -6.5918816 42.5427984)",,,,
"[131301368, 131301369, 1239768117]",False,2,Avenida del Castillo,secondary,30,False,46.635,"LINESTRING (-6.5933239 42.5429889, -6.5934046 42.5429886, -6.5934339 42.5429903, -6.5938926 42.5429754)",,,,
"[131301368, 140035819]",False,2,Avenida del Castillo,secondary,30,True,122.39999999999999,"LINESTRING (-6.5933239 42.5429889, -6.5931261 42.5429862, -6.592999 42.542998, -6.5929096 42.543015, -6.5928115 42.5430189, -6.592623 42.5429799, -6.5919783 42.542815, -6.5918816 42.5427984)",,,,
131301369,False,2,Avenida del Castillo,secondary,30,False,41.357,"LINESTRING (-6.5938926 42.5429754, -6.594086 42.5429968, -6.5942577 42.5430284, -6.5943615 42.5430888)",,,,
"[131301368, 131301369, 1239768117]",False,2,Avenida del Castillo,secondary,30,True,46.635,"LINESTRING (-6.5938926 42.5429754, -6.5934339 42.5429903, -6.5934046 42.5429886, -6.5933239 42.5429889)",,,,
101798071,False,2,Avenida del Castillo,secondary,30,True,45.067,"LINESTRING (-6.5966404 42.5447453, -6.5965244 42.5446639, -6.5962419 42.5444659)",,,,
140035826,True,2,Plaza Luis del Olmo,secondary,30,False,28.545,"LINESTRING (-6.5966404 42.5447453, -6.5965956 42.544787, -6.5965575 42.5448576, -6.5965521 42.54492, -6.5965717 42.5449834)",roundabout,,,
37483219,True,2,Plaza Luis del Olmo,secondary,30,False,13.100999999999999,"LINESTRING (-6.5970298 42.5450818, -6.5970863 42.5450422, -6.5971286 42.5449905)",roundabout,,,
37483229,False,2,Avenida del Castillo,secondary,30,True,128.7,"LINESTRING (-6.5971286 42.5449905, -6.5972721 42.5450339, -6.5975084 42.5451053, -6.5981172 42.5452892, -6.5985821 42.5454297)",,,,
138803723,True,2,Plaza Luis del Olmo,secondary,30,False,30.342999999999996,"LINESTRING (-6.5971286 42.5449905, -6.5971406 42.544966, -6.5971512 42.5449276, -6.597152 42.5448846, -6.5971424 42.5448444, -6.5971097 42.5447882, -6.5970558 42.5447397)",roundabout,,,
40414411,False,,Calle Ortega y Gasset,tertiary,30,False,41.814,"LINESTRING (-6.5970558 42.5447397, -6.5971563 42.5446558, -6.5971816 42.5446347, -6.5973936 42.5444578)",,,,
139012216,True,2,Plaza Luis del Olmo,secondary,30,False,37.419,"LINESTRING (-6.5970558 42.5447397, -6.596977 42.5447011, -6.5968894 42.5446829, -6.5967922 42.5446856, -6.5966998 42.5447117, -6.5966404 42.5447453)",roundabout,,,
37497958,True,1,Avenida Pérez Colino,tertiary,30,False,79.82199999999999,"LINESTRING (-6.5968404 42.5451245, -6.596895 42.5451806, -6.5971001 42.5456651, -6.5971572 42.5458)",,,,
130179237,True,2,Plaza Luis del Olmo,secondary,30,False,16.500999999999998,"LINESTRING (-6.5968404 42.5451245, -6.5969057 42.5451211, -6.5969662 42.5451081, -6.5970298 42.5450818)",roundabout,,,
1097467908,True,2,Plaza Julio Lazúrtegui,tertiary,30,False,18.691999999999997,"LINESTRING (-6.5981035 42.5478497, -6.5980715 42.5478582, -6.5980374 42.5478728, -6.5980014 42.5478974, -6.5979803 42.5479195, -6.5979649 42.5479441, -6.5979566 42.547967)",roundabout,,,
52132174,True,2,Calle Dos de Mayo,residential,,False,11.922,"LINESTRING (-6.5978412 42.5470324, -6.5977336 42.5470536, -6.5977006 42.5470601)",,,,
130179233,True,1,Avenida Pérez Colino,residential,30,False,50.212,"LINESTRING (-6.5978412 42.5470324, -6.5978222 42.5469921, -6.5976957 42.5466663, -6.597668 42.5465993)",,,,
38629818,True,1,Calle General Gómez Núñez,tertiary,30,False,21.503999999999998,"LINESTRING (-6.5985145 42.5487835, -6.5985103 42.5488221, -6.5984749 42.5488797, -6.5983872 42.5489444)",,,,
37525672,True,2,Glorieta de Correos,tertiary,30,False,9.189,"LINESTRING (-6.591614 42.5468087, -6.5916081 42.5468485, -6.5916233 42.5468896)",roundabout,,,
37525672,True,2,Glorieta de Correos,tertiary,30,False,9.599,"LINESTRING (-6.5917902 42.5469494, -6.5918394 42.5469347, -6.5918604 42.546923, -6.591885 42.5469019)",roundabout,,,
37525672,True,2,Glorieta de Correos,tertiary,30,False,18.804,"LINESTRING (-6.591885 42.5469019, -6.5919035 42.5468731, -6.5919099 42.546846, -6.5919047 42.5468108, -6.5918881 42.5467825, -6.5918481 42.5467505)",roundabout,,,
37525675,True,1,Calle General Vives,tertiary,30,False,43.502,"LINESTRING (-6.591885 42.5469019, -6.5920396 42.5468695, -6.5921653 42.5468629, -6.5924095 42.5468582)",,,,
83926167,True,1,Calle General Vives,tertiary,30,False,37.138,"LINESTRING (-6.5917625 42.546729, -6.5913118 42.546693)",,,,
37525672,True,2,Glorieta de Correos,tertiary,30,False,16.117,"LINESTRING (-6.5917625 42.546729, -6.5917067 42.5467359, -6.5916749 42.5467478, -6.591646 42.5467664, -6.5916276 42.5467853, -6.591614 42.5468087)",roundabout,,,
"[36972232, 81531542]",True,2,Avenida de América,tertiary,"['30', '50']",False,72.43700000000001,"LINESTRING (-6.5916233 42.5468896, -6.59159 42.5469351, -6.5915098 42.5469988, -6.5913197 42.5471498, -6.5910823 42.547402)",,,,
37525672,True,2,Glorieta de Correos,tertiary,30,False,16.287000000000003,"LINESTRING (-6.5916233 42.5468896, -6.5916445 42.5469132, -6.5916812 42.5469359, -6.5917299 42.5469497, -6.5917902 42.5469494)",roundabout,,,
