osmid,lanes,ref,name,highway,maxspeed,junction,oneway,reversed,length,geometry
23143435,2,PA-30,Ronda de Pamplona,trunk,40,roundabout,True,False,39.013,"LINESTRING (-1.6449367 42.8359648, -1.6449445 42.8360599, -1.6449768 42.8361381, -1.6450426 42.8362104, -1.6451333 42.8362664)"
254321345,2,PA-30,Ronda de Pamplona,trunk,,,True,False,753.101,"LINESTRING (-1.6449367 42.8359648, -1.6448079 42.8360725, -1.6446765 42.8361512, -1.6443405 42.8362709, -1.6439583 42.8363989, -1.6435534 42.8365139, -1.6431697 42.8365949, -1.6426386 42.8366831, -1.6421204 42.8367277, -1.6413539 42.8367374, -1.6405697 42.8366807, -1.639971 42.8366208, -1.6398186 42.8366013, -1.6382889 42.8364423, -1.6373279 42.8363787, -1.636374 42.836355, -1.6359853 42.8362869)"
23143435,2,PA-30,Ronda de Pamplona,trunk,40,roundabout,True,False,23.039,"LINESTRING (-1.6451333 42.8362664, -1.6452183 42.8362962, -1.6453101 42.8363115, -1.6454043 42.8363115)"
23143435,2,PA-30,Ronda de Pamplona,trunk,40,roundabout,True,False,40.958,"LINESTRING (-1.6457696 42.8360697, -1.6457777 42.8359778, -1.6457486 42.8358882, -1.6456848 42.8358089, -1.6455921 42.8357468)"
23143435,2,PA-30,Ronda de Pamplona,trunk,40,roundabout,True,False,27.848999999999997,"LINESTRING (-1.6455921 42.8357468, -1.6454616 42.8357041, -1.6453192 42.8356957, -1.6452643 42.8357029)"
22986930,1,NA-4244,,tertiary,,roundabout,True,False,7.3,"LINESTRING (-1.6448703 42.8324818, -1.644821 42.832427)"
51865599,,,Calle Hermanos Noáin,residential,30,,True,False,57.743,"LINESTRING (-1.6448703 42.8324818, -1.6455581 42.8323583)"
22986966,,,Calle Ostoki,residential,30,,False,False,74.253,"LINESTRING (-1.6418976 42.8330568, -1.6416901 42.8324066)"
189514585,,,Calle Hermanos Noáin,residential,20,,False,False,41.164,"LINESTRING (-1.6418976 42.8330568, -1.6417987 42.8330754, -1.6414086 42.8331487)"
946010798,,,Calle Hermanos Noáin,residential,30,,False,True,129.69400000000002,"LINESTRING (-1.6418976 42.8330568, -1.6425848 42.8329296, -1.6434397 42.8327713)"
296941482,2,,,tertiary,30,roundabout,True,False,26.445999999999998,"LINESTRING (-1.6411643 42.8308368, -1.6412255 42.830821, -1.641276 42.8307912, -1.64131 42.8307507, -1.6413236 42.8307042, -1.6413152 42.830657)"
296941484,,,Calle Ostoki,residential,30,,False,True,127.548,"LINESTRING (-1.6411643 42.8308368, -1.6411746 42.8309903, -1.6414711 42.8318259, -1.6415485 42.8319428)"
189514595,2,,Avenida Marcelo Celayeta,tertiary,30,,False,True,191.13299999999998,"LINESTRING (-1.6413152 42.830657, -1.6426384 42.8301933, -1.64343 42.8299159)"
815392332,1,,,tertiary,30,roundabout,True,False,20.611000000000004,"LINESTRING (-1.6413152 42.830657, -1.6412867 42.8306156, -1.6412415 42.8305833, -1.6411843 42.8305635, -1.6411215 42.8305586)"
22986961,,,,tertiary,,roundabout,True,False,17.785999999999998,"LINESTRING (-1.6409462 42.8306673, -1.6409418 42.8307072, -1.6409529 42.8307463, -1.6409786 42.8307816, -1.6410168 42.8308101)"
22986984,2,,Avenida Villava,tertiary,50,,True,False,99.516,"LINESTRING (-1.6409462 42.8306673, -1.6408235 42.8307632, -1.640693 42.8308224, -1.6406559 42.8308396, -1.6404957 42.8308967, -1.6403252 42.8309454, -1.6401824 42.8309668, -1.6400611 42.8309713, -1.6398457 42.83097)"
815392345,,,,tertiary,,roundabout,True,False,12.699,"LINESTRING (-1.6410168 42.8308101, -1.641062 42.8308288, -1.6411124 42.8308379, -1.6411643 42.8308368)"
22986962,2,,,tertiary,40,roundabout,True,False,20.606,"LINESTRING (-1.6398457 42.83097, -1.6397904 42.8309476, -1.639728 42.8309402, -1.6396659 42.8309484, -1.6396111 42.8309715)"
23006373,1,,Avenida Villava,tertiary,30,,True,False,36.334,"LINESTRING (-1.6395603 42.8310204, -1.6394118 42.8310028, -1.6391216 42.8310422)"
189515296,2,,,tertiary,40,roundabout,True,False,8.545,"LINESTRING (-1.6395603 42.8310204, -1.6395456 42.8310573, -1.6395456 42.8310957)"
189597619,2,,,tertiary,40,roundabout,True,False,12.858,"LINESTRING (-1.6395456 42.8310957, -1.639573 42.8311499, -1.6396286 42.8311909)"
22986965,,,Calle Divina Pastora,residential,30,,False,False,18.59,"LINESTRING (-1.6397392 42.8314862, -1.6397733 42.8316515)"
189515288,,,Calle Divina Pastora,residential,30,,True,False,31.387,"LINESTRING (-1.6397392 42.8314862, -1.6397738 42.8313083, -1.6397872 42.8312062)"
22986985,,,Avenida Villava,tertiary,50,,True,False,99.93,"LINESTRING (-1.6398929 42.8311418, -1.6399643 42.8310915, -1.6400258 42.8310756, -1.6401692 42.8310598, -1.6403079 42.8310305, -1.6406935 42.8308977, -1.6407491 42.8308739, -1.6410168 42.8308101)"
815392344,2,,,tertiary,40,roundabout,True,False,21.061,"LINESTRING (-1.6398929 42.8311418, -1.6399135 42.831097, -1.639912 42.8310496, -1.6398884 42.8310055, -1.6398457 42.83097)"
23758633,,,calle Berriobide,residential,30,,False,False,81.507,"LINESTRING (-1.6445126 42.8336899, -1.6435211 42.8337828)"
51865598,2,,Carretera Ansoáin,tertiary,30,,False,False,73.577,"LINESTRING (-1.6445126 42.8336899, -1.6445141 42.8338029, -1.6445166 42.8339878, -1.644527 42.8342535, -1.6445436 42.8343507)"
51865598,2,,Carretera Ansoáin,tertiary,30,,False,True,115.9,"LINESTRING (-1.6445126 42.8336899, -1.6446342 42.8328045, -1.6446516 42.8326526)"
23758672,,,Calle Dorrondea,residential,30,,False,False,69.437,"LINESTRING (-1.6446824 42.8349218, -1.644592 42.8349444, -1.6438763 42.8351231)"
51865598,2,,Carretera Ansoáin,tertiary,30,,False,False,53.025999999999996,"LINESTRING (-1.6446824 42.8349218, -1.6447537 42.8351584, -1.6448343 42.8353854)"
51865598,2,,Carretera Ansoáin,tertiary,30,,False,True,64.53,"LINESTRING (-1.6446824 42.8349218, -1.6446019 42.8346372, -1.6445436 42.8343507)"
23012994,2,PA-30,Ronda de Pamplona,trunk,40,roundabout,True,False,14.335,"LINESTRING (-1.6359853 42.8362869, -1.6359447 42.8362297, -1.6358886 42.8361801)"
23012994,2,PA-30,Ronda de Pamplona,trunk,40,roundabout,True,False,38.494,"LINESTRING (-1.6355911 42.8360938, -1.6354746 42.8361078, -1.6353682 42.8361452, -1.6352804 42.8362031, -1.6352184 42.8362767)"
23012994,2,PA-30,Ronda de Pamplona,trunk,40,roundabout,True,False,35.027,"LINESTRING (-1.6352184 42.8362767, -1.6351848 42.8363788, -1.6352005 42.8364831, -1.6352636 42.8365774)"
23006373,1,,Avenida Villava,tertiary,30,,True,False,29.412,"LINESTRING (-1.6373883 42.8312535, -1.6370285 42.831272)"
991432102,,,Avenida Villava,residential,30,,True,False,8.408,"LINESTRING (-1.6373883 42.8312535, -1.6373432 42.8311855)"
23221530,,,Colonia San Miguel,residential,,,False,True,51.849,"LINESTRING (-1.6342719 42.8313042, -1.634254 42.8308381)"
298747818,1,,Avenida Villava,tertiary,,,True,False,35.573,"LINESTRING (-1.6342719 42.8313042, -1.6338357 42.8313081)"
23012994,2,PA-30,Ronda de Pamplona,trunk,40,roundabout,True,False,70.928,"LINESTRING (-1.6352636 42.8365774, -1.635351 42.8366422, -1.6354606 42.8366851, -1.6355827 42.8367022, -1.6357062 42.8366922, -1.6358201 42.8366557, -1.6359141 42.8365962, -1.63598 42.8365189)"
23012994,2,PA-30,Ronda de Pamplona,trunk,40,roundabout,True,False,26.397,"LINESTRING (-1.63598 42.8365189, -1.6360096 42.8364428, -1.6360114 42.8363637, -1.6359853 42.8362869)"
23143408,2,PA-30,Ronda de Pamplona,trunk,,,True,False,759.4849999999999,"LINESTRING (-1.63598 42.8365189, -1.6362638 42.8364572, -1.6366102 42.8364474, -1.6375358 42.8364814, -1.6384547 42.8365536, -1.6398053 42.8366904, -1.6399644 42.8367066, -1.6406956 42.8367828, -1.6414908 42.8368265, -1.6422706 42.8368087, -1.6427084 42.8367677, -1.6432227 42.8366759, -1.6435561 42.8366064, -1.6439318 42.8365025, -1.6444323 42.8363423, -1.644622 42.8362992, -1.6448307 42.836263, -1.6451333 42.8362664)"
23188476,,,Calle Cendea de Galar,residential,,,False,False,122.528,"LINESTRING (-1.6369576 42.8294217, -1.636791 42.8294845, -1.6358007 42.829858, -1.6356214 42.8299256)"
23188481,,,Calle Juan de Tarazona,residential,,,True,False,76.769,"LINESTRING (-1.6369576 42.8294217, -1.6370136 42.8295408, -1.6370369 42.8296179, -1.6370929 42.8298354, -1.6371058 42.8300485, -1.6370997 42.8300991)"
"[23188481, 991432101]",,,Calle Juan de Tarazona,residential,30,,True,False,124.426,"LINESTRING (-1.6370997 42.8300991, -1.637129 42.8304732, -1.6371499 42.8306491, -1.6371704 42.8308007, -1.637187 42.8309605, -1.6371878 42.8310087, -1.6371631 42.8310888, -1.6370727 42.8311945)"
23188742,1,,Calle Juan de Tarazona,residential,30,,True,False,36.342,"LINESTRING (-1.6370997 42.8300991, -1.6371419 42.8301615, -1.6371926 42.8302113, -1.6373012 42.8302414, -1.6373787 42.8302376, -1.6374447 42.8302162)"
23006373,1,,Avenida Villava,tertiary,30,,True,False,143.35500000000002,"LINESTRING (-1.6391216 42.8310422, -1.63906 42.8310516, -1.6374983 42.8312499, -1.6373883 42.8312535)"
"[23188474, 23188475]",,,Calle Juan de Tarazona,residential,30,,True,False,113.96100000000001,"LINESTRING (-1.6373432 42.8311855, -1.6372725 42.8310865, -1.6372587 42.8310043, -1.6372303 42.8308349, -1.6372175 42.8306633, -1.637222 42.8305738, -1.6372594 42.8304555, -1.6373163 42.8303534, -1.6374139 42.8302525, -1.6374447 42.8302162)"
166293393,,,Avenida Villava,residential,30,,True,False,24.062,"LINESTRING (-1.6373432 42.8311855, -1.6372845 42.8311577, -1.6372278 42.831152, -1.6371422 42.8311644, -1.6370727 42.8311945)"
276479272,2,,Calle Juan de Tarazona,residential,30,,True,False,45.114999999999995,"LINESTRING (-1.6374447 42.8302162, -1.6374795 42.8301889, -1.6375572 42.8301486, -1.6376843 42.8301037, -1.6377863 42.8300892, -1.6378922 42.8300798, -1.6379476 42.8300815)"
23188743,1,,Calle Padre Adoáin,residential,50,,True,False,135.085,"LINESTRING (-1.6379476 42.8300815, -1.6380868 42.8301049, -1.6381985 42.830137, -1.6382833 42.8301628, -1.6384183 42.8302329, -1.6385772 42.830355, -1.6387138 42.8304802, -1.6388663 42.8305971, -1.6390735 42.8307256, -1.6391967 42.8308055, -1.6392203 42.8308206)"
276479271,,,Calle Padre Adoáin,residential,30,,True,False,48.109,"LINESTRING (-1.6379476 42.8300815, -1.6380886 42.8300111, -1.6381149 42.8299774, -1.6381268 42.8299308, -1.6380798 42.8298275, -1.6380397 42.829719)"
23188744,,,Calle Cendea de Iza,residential,,,False,False,36.841,"LINESTRING (-1.636406 42.8312781, -1.6362187 42.8309766)"
23188744,,,Calle Cendea de Iza,residential,,,False,True,9.826,"LINESTRING (-1.636406 42.8312781, -1.6364823 42.8313465)"
298747818,1,,Avenida Villava,tertiary,,,True,False,150.784,"LINESTRING (-1.636406 42.8312781, -1.6349633 42.8312923, -1.6345571 42.8312963)"
23188744,,,Calle Cendea de Iza,residential,,,False,False,38.253,"LINESTRING (-1.6357908 42.8302464, -1.6356214 42.8299256)"
23188744,,,Calle Cendea de Iza,residential,,,False,True,88.375,"LINESTRING (-1.6357908 42.8302464, -1.6362187 42.8309766)"
23220286,,,Calle Cendea de Olza,residential,,,False,False,32.582,"LINESTRING (-1.6357908 42.8302464, -1.6354374 42.8303831)"
23188744,,,Calle Cendea de Iza,residential,,,False,True,38.253,"LINESTRING (-1.6356214 42.8299256, -1.6357908 42.8302464)"
23188476,,,Calle Cendea de Galar,residential,,,False,False,165.477,"LINESTRING (-1.6356214 42.8299256, -1.6339589 42.8305526, -1.6337992 42.8305495)"
23188476,,,Calle Cendea de Galar,residential,,,False,True,122.528,"LINESTRING (-1.6356214 42.8299256, -1.6358007 42.829858, -1.636791 42.8294845, -1.6369576 42.8294217)"
23188744,,,Calle Cendea de Iza,residential,,,False,False,41.159,"LINESTRING (-1.6356214 42.8299256, -1.6355923 42.8298867, -1.6352695 42.8296629)"
