osmid,highway,junction,oneway,reversed,length,geometry,ref,name,maxspeed,lanes,width,access
564433524,residential,,False,True,48.809,"LINESTRING (3.1738466 42.2669824, 3.1736911 42.267406)",,Ronda de Miquel Oliva i Prat,,,4,
84829663,residential,,True,False,36.928,"LINESTRING (3.1738466 42.2669824, 3.1738487 42.2671064, 3.1738919 42.2671674, 3.1739692 42.2671956, 3.1740711 42.267198)",,,,,4,
84829665,residential,,False,False,46.908,"LINESTRING (3.1741287 42.2671697, 3.174372 42.2675512)",,Carrer València,,,,
37289888,residential,,True,False,132.662,"LINESTRING (3.1741287 42.2671697, 3.1753371 42.2665587, 3.1754547 42.2664914)",,Carrer Toledo,,,4,
946479962,primary,roundabout,True,False,24.031000000000002,"LINESTRING (3.1720932 42.2649207, 3.1720448 42.2649246, 3.1719966 42.2649184, 3.1719618 42.2649081, 3.171927 42.2648949, 3.1718851 42.2648644, 3.1718622 42.2648241)",,,,,,
"[291814801, 1068069229]",residential,,False,True,89.984,"LINESTRING (3.1720932 42.2649207, 3.17216 42.2650277, 3.1721808 42.265061, 3.1723264 42.2654035, 3.1724464 42.2656855)",,Ronda de Miquel Oliva i Prat,,,4,
177087136,residential,,True,False,24.434,"LINESTRING (3.1756411 42.2664983, 3.1755009 42.266692)",,Carretera de les Arenes,,,,
37289620,residential,roundabout,True,False,11.39,"LINESTRING (3.1756411 42.2664983, 3.1755793 42.2665069, 3.1755038 42.266505)",,,,,,
37289620,residential,roundabout,True,False,9.856,"LINESTRING (3.1755947 42.2662442, 3.1756454 42.2662591, 3.1756947 42.2662907)",,,,,,
37289620,residential,roundabout,True,False,4.314,"LINESTRING (3.1755038 42.266505, 3.1754547 42.2664914)",,,,,,
37289620,residential,roundabout,True,False,17.083,"LINESTRING (3.1754127 42.2664578, 3.1753806 42.2664151, 3.1753787 42.2663672, 3.1753934 42.2663114)",,,,,,
969862746,residential,,False,True,59.995,"LINESTRING (3.1754127 42.2664578, 3.1752789 42.2664834, 3.1746999 42.2663961)",,Carrer de Madrid,,,,
37289657,residential,,False,False,25.934,"LINESTRING (3.1751857 42.2673623, 3.1752915 42.2671426)",,Carretera de les Arenes,,,,
37289620,residential,roundabout,True,False,9.37,"LINESTRING (3.1754815 42.2662533, 3.1755947 42.2662442)",,,,,,
37289683,residential,,True,False,20.977,"LINESTRING (3.1754815 42.2662533, 3.175497 42.266065)",,Carrer de Pep Ventura,,,,
84829637,residential,,True,False,23.471,"LINESTRING (3.173957 42.2656469, 3.1737134 42.2655371)",,Carrer de Lluis Companys,,,,
84911169,residential,,True,False,40.057,"LINESTRING (3.173957 42.2656469, 3.1736823 42.2659443)",,Carrer Tarragona,,,,
291814801,residential,,False,True,45.695,"LINESTRING (3.1733056 42.2663285, 3.1737656 42.2665587)",,Ronda de Miquel Oliva i Prat,,,4,
291814801,residential,,False,False,104.897,"LINESTRING (3.1733056 42.2663285, 3.1726839 42.2660086, 3.1725513 42.2659322, 3.1724464 42.2656855)",,Ronda de Miquel Oliva i Prat,,,4,
80774986,residential,,False,False,19.102,"LINESTRING (3.1761703 42.2640332, 3.1760431 42.2638895)",,Plaça de l'Empordà,,,,
84911169,residential,,True,False,36.536,"LINESTRING (3.1761703 42.2640332, 3.1758002 42.2642147)",,Carrer Tarragona,,,,
84829642,residential,,False,False,27.739,"LINESTRING (3.1744961 42.2651036, 3.1742996 42.2649009)",,Carrer de la Mainada,,,,
84829642,residential,,False,True,110.114,"LINESTRING (3.1744961 42.2651036, 3.1750881 42.2659917)",,Carrer de la Mainada,,,,
84911169,residential,,True,False,75.02199999999999,"LINESTRING (3.1744961 42.2651036, 3.1740329 42.2655521, 3.173957 42.2656469)",,Carrer Tarragona,,,,
118195403,residential,,False,True,63.179,"LINESTRING (3.174867 42.2647503, 3.1751499 42.2652785)",,Carrer de Pep Ventura,,,,
84829629,residential,,True,False,92.943,"LINESTRING (3.174867 42.2647503, 3.1754209 42.2641891, 3.1755565 42.2640902)",,Carrer de l'Escorxador,,,,
84911169,residential,,True,False,49.781,"LINESTRING (3.174867 42.2647503, 3.1747231 42.2648745, 3.1744961 42.2651036)",,Carrer Tarragona,,,,
37289620,residential,roundabout,True,False,5.09,"LINESTRING (3.1754547 42.2664914, 3.1754127 42.2664578)",,,,,,
"[159635433, 80774990]",residential,,True,False,134.174,"LINESTRING (3.1814622 42.2610114, 3.1809035 42.2611565, 3.180783 42.2611899, 3.1801215 42.261652)",,"['Plaça Llevant', 'Avinguda de Montserrat']",,,,
37385587,residential,,False,False,41.730999999999995,"LINESTRING (3.1701522 42.2652389, 3.170119 42.2651624, 3.1699933 42.2648825)",,Carrer Puig Saquera,,,,
"[137547752, 948425331, 810146509]",primary,,False,False,148.081,"LINESTRING (3.1701522 42.2652389, 3.1702281 42.2652204, 3.1710329 42.2650238, 3.1715478 42.2648997, 3.1717281 42.2648563, 3.1718622 42.2648241)",C-260,Avinguda de Rhode,,,,
37385587,residential,,False,True,41.730999999999995,"LINESTRING (3.1699933 42.2648825, 3.170119 42.2651624, 3.1701522 42.2652389)",,Carrer Puig Saquera,,,,
37423413,residential,,False,False,55.325,"LINESTRING (3.1782492 42.267063, 3.1788174 42.267329)",,Carretera del Mas Oliva,,,,
37423413,residential,,False,True,16.537,"LINESTRING (3.1782492 42.267063, 3.1780868 42.2669754)",,Carretera del Mas Oliva,,,,
158479033,residential,,True,False,33.606,"LINESTRING (3.1801215 42.261652, 3.1803853 42.2618827)",,Carrer de Francesc Macià,,,,
136508171,residential,,True,False,152.52100000000002,"LINESTRING (3.1801215 42.261652, 3.1798438 42.2618573, 3.1793928 42.2621791, 3.1791925 42.2623366, 3.1788208 42.2626287)",,Carrer Nou,,,,
37423413,residential,,False,True,58.647,"LINESTRING (3.1794273 42.2676019, 3.1788174 42.267329)",,Carretera del Mas Oliva,,,,
37423359,residential,,True,False,31.991,"LINESTRING (3.1795089 42.2611205, 3.1797663 42.2613361)",,Carrer de Francesc Macià,,,,
32470197,tertiary,,False,True,37.201,"LINESTRING (3.1797533 42.2647299, 3.1800289 42.2644647)",,Gran Via de Pau Casals,,,,
32470197,tertiary,,False,False,126.66,"LINESTRING (3.1797533 42.2647299, 3.1796386 42.2648566, 3.1793562 42.2650596, 3.1792749 42.2651181, 3.1786933 42.2655522)",,Gran Via de Pau Casals,,,,
58685800,residential,,True,False,94.027,"LINESTRING (3.1802228 42.2590721, 3.1802714 42.2591097, 3.1810125 42.2596832)",,Avinguda Jaume I,,,,
58685800,residential,,True,False,40.606,"LINESTRING (3.1810125 42.2596832, 3.1813315 42.2599618)",,Avinguda Jaume I,,,,
132043057,residential,,True,False,164.223,"LINESTRING (3.1810125 42.2596832, 3.1794838 42.2606325)",,Carrer Pescadors,,,,
58685800,residential,,True,False,60.126,"LINESTRING (3.1813315 42.2599618, 3.1815442 42.2604791)",,Avinguda Jaume I,,,,
132037586,residential,,True,False,164.171,"LINESTRING (3.1813315 42.2599618, 3.1804232 42.2605195, 3.1797902 42.2608991)",,Carrer Cap Norfeu,,1,,
75031715,residential,,False,True,89.829,"LINESTRING (3.1736823 42.2659443, 3.1727531 42.2655203)",,Carrer de Madrid,,,,
969862746,residential,,False,False,97.65,"LINESTRING (3.1736823 42.2659443, 3.1746999 42.2663961)",,Carrer de Madrid,,,,
969862747,residential,,True,False,52.784,"LINESTRING (3.1736823 42.2659443, 3.1733966 42.2662385, 3.1733056 42.2663285)",,Carrer Tarragona,,,,
118195403,residential,,False,False,63.179,"LINESTRING (3.1751499 42.2652785, 3.174867 42.2647503)",,Carrer de Pep Ventura,,,,
118195403,residential,,False,True,72.714,"LINESTRING (3.1751499 42.2652785, 3.1754239 42.2659002)",,Carrer de Pep Ventura,,,,
75031717,residential,,True,False,102.39999999999999,"LINESTRING (3.1751499 42.2652785, 3.1756911 42.2650515, 3.1758673 42.2649776, 3.1762325 42.2648244)",,Carrer del Doctor Barranquer,,,,
75031715,residential,,False,False,89.829,"LINESTRING (3.1727531 42.2655203, 3.1736823 42.2659443)",,Carrer de Madrid,,,,
84829670,residential,,False,False,40.391,"LINESTRING (3.1727531 42.2655203, 3.1731291 42.2652868)",,Carrer de Sevilla,,,,
84829670,residential,,False,True,31.215,"LINESTRING (3.1727531 42.2655203, 3.1724464 42.2656855)",,Carrer de Sevilla,,,,
75031715,residential,,False,True,90.423,"LINESTRING (3.1727531 42.2655203, 3.1725251 42.2650346, 3.1724944 42.2649426, 3.1723726 42.2649047, 3.1722376 42.2648679)",,Carrer de Madrid,,,,
84829668,residential,,False,False,33.429,"LINESTRING (3.1746999 42.2663961, 3.1749963 42.2661905)",,Carrer Granada,,,,
84829668,residential,,False,True,56.824,"LINESTRING (3.1746999 42.2663961, 3.1741762 42.2667292)",,Carrer Granada,,,,
969862746,residential,,False,True,97.65,"LINESTRING (3.1746999 42.2663961, 3.1736823 42.2659443)",,Carrer de Madrid,,,,
969862746,residential,,False,False,59.995,"LINESTRING (3.1746999 42.2663961, 3.1752789 42.2664834, 3.1754127 42.2664578)",,Carrer de Madrid,,,,
"[159635434, 37423359]",residential,,True,False,28.082,"LINESTRING (3.1797663 42.2613361, 3.1799196 42.2614675, 3.1799826 42.2615312)",,"['Plaça Llevant', 'Carrer de Francesc Macià']",,,,
180661457,residential,,True,False,178.46,"LINESTRING (3.1797663 42.2613361, 3.1806265 42.2607246, 3.1815442 42.2604791)",,Carrer del Puigrom,,,,
135735044,residential,,False,True,44.529,"LINESTRING (3.1784642 42.2651894, 3.1786933 42.2655522)",,Carrer del Doctor Fleming,,,,
37289655,residential,,True,False,119.695,"LINESTRING (3.1784642 42.2651894, 3.1789902 42.2649923, 3.1790472 42.2649661, 3.1795673 42.2647276, 3.1797533 42.2647299)",,Carrer del Doctor Ferran,,,,
84821807,residential,,True,False,29.446,"LINESTRING (3.1754239 42.2659002, 3.1750881 42.2659917)",,Carrer del Doctor Arruga,,,,
118195403,residential,,False,False,72.714,"LINESTRING (3.1754239 42.2659002, 3.1751499 42.2652785)",,Carrer de Pep Ventura,,,,
118195403,residential,,False,True,19.287,"LINESTRING (3.1754239 42.2659002, 3.175497 42.266065)",,Carrer de Pep Ventura,,,,
84821801,residential,,True,False,66.756,"LINESTRING (3.1774192 42.2636659, 3.1775669 42.2638992, 3.1777635 42.2642095)",,Carrer del Doctor Fleming,,,,
84911169,residential,,True,False,88.11099999999999,"LINESTRING (3.1774192 42.2636659, 3.1764644 42.2639372, 3.1764196 42.2639499)",,Carrer Tarragona,,,,
84911169,residential,,True,False,89.363,"LINESTRING (3.175727 42.2642597, 3.1755553 42.2643533, 3.1750367 42.2646491, 3.174867 42.2647503)",,Carrer Tarragona,,,,
84821801,residential,,True,False,59.429,"LINESTRING (3.1777635 42.2642095, 3.1780927 42.2646852)",,Carrer del Doctor Fleming,,,,
75031717,residential,,True,False,120.133,"LINESTRING (3.1777635 42.2642095, 3.178876 42.2637332, 3.1789961 42.2636394)",,Carrer del Doctor Barranquer,,,,
"[946479957, 1066236998]",residential,,True,False,122.958,"LINESTRING (3.1805498 42.2644359, 3.1812261 42.2652602, 3.1813253 42.2653811)",,Riera Ginjolers,,,,
84821794,residential,,False,False,64.812,"LINESTRING (3.1773358 42.2650363, 3.1769342 42.2645349)",,Carrer de Lluis Millet,,,,
84821807,residential,,True,False,70.099,"LINESTRING (3.1773358 42.2650363, 3.1766057 42.2653611)",,Carrer del Doctor Arruga,,,,
84829745,residential,,False,True,65.463,"LINESTRING (3.1802496 42.2625962, 3.1808206 42.2630061)",,Carrer Joan Maragall,,,,
136508184,residential,,True,False,7.56,"LINESTRING (3.1802496 42.2625962, 3.180317 42.26255)",,Carrer Gravina,,,,
84821797,residential,,True,False,57.701,"LINESTRING (3.1770587 42.2632751, 3.1775943 42.26361)",,Carrer Lleida,,,,
136508178,residential,,True,False,25.803,"LINESTRING (3.1770587 42.2632751, 3.1772727 42.2631055)",,Carrer de Girona,,,,
158479033,residential,,True,False,64.674,"LINESTRING (3.1807688 42.2622403, 3.1809689 42.262409, 3.1812868 42.2626777)",,Carrer de Francesc Macià,,,,
75031717,residential,,True,False,66.109,"LINESTRING (3.1762325 42.2648244, 3.1769342 42.2645349)",,Carrer del Doctor Barranquer,,,,
84821811,residential,,True,False,75.32,"LINESTRING (3.1762325 42.2648244, 3.175727 42.2642597)",,Carrer Marià Benlliure,,,,
137547757,residential,,True,False,52.965,"LINESTRING (3.1812868 42.2626777, 3.1808206 42.2630061)",,Carrer Ramón y Cajal,,,,
135735044,residential,,False,False,44.529,"LINESTRING (3.1786933 42.2655522, 3.1784642 42.2651894)",,Carrer del Doctor Fleming,,,,
135735045,residential,,True,False,70.502,"LINESTRING (3.1786933 42.2655522, 3.1790863 42.2661156)",,Carrer del Doctor Fleming,,,,
32470197,tertiary,,False,False,150.274,"LINESTRING (3.1786933 42.2655522, 3.1784223 42.2657489, 3.1778983 42.2661291, 3.1778298 42.2661788, 3.177399 42.2665055)",,Gran Via de Pau Casals,,,,
32470197,tertiary,,False,True,126.66,"LINESTRING (3.1786933 42.2655522, 3.1792749 42.2651181, 3.1793562 42.2650596, 3.1796386 42.2648566, 3.1797533 42.2647299)",,Gran Via de Pau Casals,,,,
84821794,residential,,False,True,64.812,"LINESTRING (3.1769342 42.2645349, 3.1773358 42.2650363)",,Carrer de Lluis Millet,,,,
75031717,residential,,True,False,77.241,"LINESTRING (3.1769342 42.2645349, 3.1771044 42.2644681, 3.1777635 42.2642095)",,Carrer del Doctor Barranquer,,,,
84821794,residential,,False,False,77.617,"LINESTRING (3.1769342 42.2645349, 3.176904 42.2645006, 3.1766731 42.2642381, 3.1764624 42.2639985, 3.1764196 42.2639499)",,Carrer de Lluis Millet,,,,
84821801,residential,,True,False,63.858,"LINESTRING (3.1780927 42.2646852, 3.1784642 42.2651894)",,Carrer del Doctor Fleming,,,,
84821807,residential,,True,False,73.509,"LINESTRING (3.1780927 42.2646852, 3.1773358 42.2650363)",,Carrer del Doctor Arruga,,,,
136508172,residential,,False,False,47.998,"LINESTRING (3.1795131 42.2631156, 3.1790932 42.262816)",,Carrer Nou Més Alt,,,,
136508172,residential,,False,True,25.448,"LINESTRING (3.1795131 42.2631156, 3.1797508 42.263262)",,Carrer Nou Més Alt,,,,
136508184,residential,,True,False,30.204,"LINESTRING (3.1795131 42.2631156, 3.1797788 42.2629282)",,Carrer Gravina,,,,
84911169,residential,,True,False,15.693,"LINESTRING (3.1775943 42.26361, 3.1774192 42.2636659)",,Carrer Tarragona,,,,
84821807,residential,,True,False,114.239,"LINESTRING (3.1766057 42.2653611, 3.1754239 42.2659002)",,Carrer del Doctor Arruga,,,,
84821811,residential,,True,False,67.117,"LINESTRING (3.1766057 42.2653611, 3.1762325 42.2648244)",,Carrer Marià Benlliure,,,,
84911169,residential,,True,False,22.509,"LINESTRING (3.1764196 42.2639499, 3.1761703 42.2640332)",,Carrer Tarragona,,,,
84821794,residential,,False,True,77.61699999999999,"LINESTRING (3.1764196 42.2639499, 3.1764624 42.2639985, 3.1766731 42.2642381, 3.176904 42.2645006, 3.1769342 42.2645349)",,Carrer de Lluis Millet,,,,
84829660,residential,,False,False,29.305,"LINESTRING (3.1747404 42.26445, 3.1744441 42.2643038)",,Carrer Josep Cervera,,,,
84829662,residential,,False,False,22.578,"LINESTRING (3.1747404 42.26445, 3.1748945 42.264282)",,Carrer Trinitat,,,,
84829662,residential,,False,True,35.77,"LINESTRING (3.1747404 42.26445, 3.174493 42.2647145)",,Carrer Trinitat,,,,
84821797,residential,,True,False,54.554,"LINESTRING (3.1765462 42.2629639, 3.1770587 42.2632751)",,Carrer Lleida,,,,
136514066,residential,,True,False,26.642,"LINESTRING (3.1765462 42.2629639, 3.1767328 42.2627681)",,Carrer Barcelona,,,,
135735045,residential,,True,False,33.445,"LINESTRING (3.1790863 42.2661156, 3.1792273 42.2663977)",,Carrer del Doctor Fleming,,,,
132037600,residential,,True,False,130.392,"LINESTRING (3.1790863 42.2661156, 3.1788856 42.2662187, 3.1782118 42.2665647, 3.1777845 42.2667842)",,Carrer Tirso de Molina,,,,
136514074,residential,,True,False,106.977,"LINESTRING (3.178821 42.2619965, 3.1797663 42.2613361)",,Carrer del Puigrom,,,,
"[84829640, 136508176]",residential,,False,True,83.971,"LINESTRING (3.178821 42.2619965, 3.1789382 42.2621213, 3.1783544 42.2625422)",,"['Carrer Tradició', 'Carrer Sant Isidre']",,,,
84829662,residential,,False,True,22.578,"LINESTRING (3.1748945 42.264282, 3.1747404 42.26445)",,Carrer Trinitat,,,,
84829662,residential,,False,False,46.863,"LINESTRING (3.1748945 42.264282, 3.17494 42.2642167, 3.1750677 42.2640762, 3.175161 42.2639661, 3.1751559 42.2639419, 3.1751676 42.2639193)",,Carrer Trinitat,,,,
136514080,residential,,True,False,58.626999999999995,"LINESTRING (3.1748945 42.264282, 3.1749984 42.2642433, 3.1753942 42.264123, 3.1755565 42.2640902)",,Carrer Girona,,,2.5,
84829665,residential,,False,True,46.908,"LINESTRING (3.174372 42.2675512, 3.1741287 42.2671697)",,Carrer València,,,,
84829678,residential,,False,False,88.255,"LINESTRING (3.174372 42.2675512, 3.1752915 42.2671426)",,Carrer Poeta Marquina,,,,
84829637,residential,,True,False,80.435,"LINESTRING (3.1747595 42.2660599, 3.173957 42.2656469)",,Carrer de Lluis Companys,,,,
564433522,residential,,True,False,38.893,"LINESTRING (3.1736911 42.267406, 3.1740711 42.267198)",,Carrer Toledo,,,4,
564433524,residential,,False,False,48.809,"LINESTRING (3.1736911 42.267406, 3.1738466 42.2669824)",,Ronda de Miquel Oliva i Prat,,,4,
32470271,primary,,False,True,3.104,"LINESTRING (3.1726725 42.2646305, 3.1726367 42.2646393)",C-260,Avinguda de Rhode,40,,,
32470271,primary,,False,False,61.45,"LINESTRING (3.1726725 42.2646305, 3.1727815 42.2646027, 3.1733805 42.2644548)",C-260,Avinguda de Rhode,40,,,
84821807,residential,,True,False,28.083,"LINESTRING (3.1750881 42.2659917, 3.1747595 42.2660599)",,Carrer del Doctor Arruga,,,,
84829642,residential,,False,False,110.114,"LINESTRING (3.1750881 42.2659917, 3.1744961 42.2651036)",,Carrer de la Mainada,,,,
84829675,residential,,True,False,21.487,"LINESTRING (3.175497 42.266065, 3.1755947 42.2662442)",,Carrer de Pep Ventura,,,,
118195403,residential,,False,False,19.287,"LINESTRING (3.175497 42.266065, 3.1754239 42.2659002)",,Carrer de Pep Ventura,,,,
84829632,residential,,False,True,38.743,"LINESTRING (3.1741762 42.2667292, 3.1737656 42.2665587)",,Ronda de Miquel Oliva i Prat,,,,
84829668,residential,,False,False,56.824,"LINESTRING (3.1741762 42.2667292, 3.1746999 42.2663961)",,Carrer Granada,,,,
84829668,residential,,False,True,31.277,"LINESTRING (3.1741762 42.2667292, 3.1738925 42.2669164)",,Carrer Granada,,,,
84829647,residential,,False,True,76.223,"LINESTRING (3.1789012 42.2600996, 3.1789184 42.2601154, 3.1794838 42.2606325)",,Carrer La Llotja,,,,
128117073,primary,,True,False,157.74400000000003,"LINESTRING (3.1789012 42.2600996, 3.1789834 42.2600356, 3.1797203 42.2594622, 3.1801126 42.2591576, 3.1802228 42.2590721)",C-260,Avinguda de Rhode,,2,,
84829662,residential,,False,False,35.77,"LINESTRING (3.174493 42.2647145, 3.1747404 42.26445)",,Carrer Trinitat,,,,
84829662,residential,,False,True,26.132,"LINESTRING (3.174493 42.2647145, 3.1742996 42.2649009)",,Carrer Trinitat,,,,
84829661,residential,,False,True,31.6,"LINESTRING (3.174493 42.2647145, 3.1742592 42.2645973, 3.1741582 42.2646056)",,Carrer Figueres,,,,
84829629,residential,,True,False,35.593,"LINESTRING (3.1756667 42.2640472, 3.1760431 42.2638895)",,Carrer de l'Escorxador,,,,
84829677,residential,,False,True,21.624,"LINESTRING (3.1756667 42.2640472, 3.1758002 42.2642147)",,Carrer Pujada a l'Escorxador,,,,
37289657,residential,,False,False,52.985,"LINESTRING (3.1752915 42.2671426, 3.1755009 42.266692)",,Carretera de les Arenes,,,,
37289657,residential,,False,True,25.934,"LINESTRING (3.1752915 42.2671426, 3.1751857 42.2673623)",,Carretera de les Arenes,,,,
84829678,residential,,False,True,88.255,"LINESTRING (3.1752915 42.2671426, 3.174372 42.2675512)",,Carrer Poeta Marquina,,,,
37423413,residential,,False,False,32.723,"LINESTRING (3.1777845 42.2667842, 3.1780868 42.2669754)",,Carretera del Mas Oliva,,,,
37423413,residential,,False,True,33.625,"LINESTRING (3.1777845 42.2667842, 3.1775662 42.2666685, 3.1774283 42.2666501)",,Carretera del Mas Oliva,,,,
84829641,residential,,False,False,58.63,"LINESTRING (3.1745522 42.2636536, 3.1750688 42.2638762, 3.1751676 42.2639193)",,Carrer del Pou,,,,
132037617,residential,,True,False,60.464,"LINESTRING (3.1745522 42.2636536, 3.174432 42.2637751, 3.1742282 42.2639348, 3.174121 42.2640189, 3.1740689 42.2640621)",,Plaça Catalunya,,,,permissive
101264487,residential,,False,True,93.53099999999999,"LINESTRING (3.1778746 42.2605547, 3.177879 42.2605843, 3.1778984 42.2607147, 3.1781276 42.2606405, 3.1783869 42.2605361, 3.1785096 42.2604808, 3.1784253 42.260362, 3.1784042 42.2603295)",,Plaça de Sant Pere,,,,
128117073,primary,,True,False,50.265,"LINESTRING (3.1778746 42.2605547, 3.1781676 42.2604301, 3.1784042 42.2603295)",C-260,Avinguda de Rhode,,2,,
80774986,residential,,False,True,19.102,"LINESTRING (3.1760431 42.2638895, 3.1761703 42.2640332)",,Plaça de l'Empordà,,,,
84925237,residential,,False,False,48.717,"LINESTRING (3.1760431 42.2638895, 3.1757282 42.2635185)",,Carrer Capità Ariza,,,,
136508178,residential,,True,False,23.73,"LINESTRING (3.1760431 42.2638895, 3.1763052 42.2638005)",,Carrer de Girona,,,,
132037600,residential,,True,False,176.29,"LINESTRING (3.1807473 42.2651143, 3.1790863 42.2661156)",,Carrer Tirso de Molina,,,,
"[948403177, 37423442]",residential,,True,False,83.1,"LINESTRING (3.1807473 42.2651143, 3.1802938 42.2646473, 3.1802817 42.2646259, 3.1802046 42.2644882)",,Riera Ginjolers,,,,
84829670,residential,,False,False,31.215,"LINESTRING (3.1724464 42.2656855, 3.1727531 42.2655203)",,Carrer de Sevilla,,,,
