osmid,oneway,name,highway,reversed,length,ref,geometry,access,junction
87711957,True,Rúa Fonte de Fefiñáns,residential,False,64.114,,"LINESTRING (-8.8136663 42.5175739, -8.8128852 42.5175423)",,
235350639,True,Avenida de Madrid,residential,False,209.379,PO-549,"LINESTRING (-8.8136663 42.5175739, -8.8134022 42.515701)",,
46491002,False,Avenida Vilariño,primary,True,2.498,PO-550,"LINESTRING (-8.8134022 42.515701, -8.813372 42.515704)",,
46491002,False,Avenida Vilariño,primary,False,126.568,PO-550,"LINESTRING (-8.8134022 42.515701, -8.8136908 42.5156638, -8.8144226 42.5155766, -8.8147048 42.5155421, -8.8147508 42.5155358, -8.8149244 42.5155099)",,
362307092,False,Avenida de Galicia,primary,False,55.969,PO-550,"LINESTRING (-8.8158379 42.511403, -8.8157561 42.5111156, -8.8157104 42.5109986, -8.8156726 42.5109152)",,
362307092,False,Avenida de Galicia,primary,True,93.133,PO-550,"LINESTRING (-8.8158379 42.511403, -8.8158492 42.511466, -8.8158601 42.5115489, -8.8159322 42.5121239, -8.8159477 42.5122366)",,
362307166,False,Rúa do Borrón,residential,False,33.861000000000004,,"LINESTRING (-8.8158379 42.511403, -8.8157343 42.5114087, -8.8154285 42.5113749)",,
236052710,False,Rúa Hospital,residential,True,54.893,,"LINESTRING (-8.8156726 42.5109152, -8.8154285 42.5113749)",,
51777095,False,Rúa da Alameda de San Tomé,residential,False,28.375,,"LINESTRING (-8.8156726 42.5109152, -8.8157453 42.5108018, -8.8158239 42.5106857)",,
362307092,False,Avenida de Galicia,primary,True,55.969,PO-550,"LINESTRING (-8.8156726 42.5109152, -8.8157104 42.5109986, -8.8157561 42.5111156, -8.8158379 42.511403)",,
236052710,False,Rúa Hospital,residential,False,54.893,,"LINESTRING (-8.8154285 42.5113749, -8.8156726 42.5109152)",,
804354217,False,Rúa de Santa Margarida,residential,False,45.208,,"LINESTRING (-8.8154285 42.5113749, -8.8149583 42.5111624)",,
236052710,False,Rúa Hospital,residential,True,98.296,,"LINESTRING (-8.8154285 42.5113749, -8.8153546 42.5115556, -8.815202 42.5122417)",,
362307166,False,Rúa do Borrón,residential,True,33.861000000000004,,"LINESTRING (-8.8154285 42.5113749, -8.8157343 42.5114087, -8.8158379 42.511403)",,
51777210,False,,unclassified,False,139.137,,"LINESTRING (-8.809022 42.5114646, -8.8087447 42.5108599, -8.8086947 42.5107062, -8.8084822 42.5102791)",,
173992493,False,Rúa dos Olmos,residential,False,52.19,,"LINESTRING (-8.809022 42.5114646, -8.8089509 42.5115167, -8.8086713 42.5118542)",,
173992493,False,Rúa dos Olmos,residential,True,307.461,,"LINESTRING (-8.809022 42.5114646, -8.8103193 42.5110521, -8.8116004 42.5105563, -8.8122062 42.5104031, -8.8124269 42.5103153)",,
51777095,False,Rúa da Alameda de San Tomé,residential,False,33.992,,"LINESTRING (-8.8158239 42.5106857, -8.8159955 42.5104074)",,
51777095,False,Rúa da Alameda de San Tomé,residential,True,28.375,,"LINESTRING (-8.8158239 42.5106857, -8.8157453 42.5108018, -8.8156726 42.5109152)",,
52099080,False,Rua do Borrón,residential,False,139.266,,"LINESTRING (-8.8158239 42.5106857, -8.8160617 42.5107938, -8.8160874 42.5108442, -8.816281 42.5114504, -8.8163239 42.511564, -8.816399 42.5116431, -8.8164822 42.5117024, -8.816501 42.5117182, -8.8165063 42.5117419, -8.8164956 42.5117657)",,
51777095,False,Rúa da Alameda de San Tomé,residential,False,6.002,,"LINESTRING (-8.8159955 42.5104074, -8.8160268 42.5103586)",,
51777095,False,Rúa da Alameda de San Tomé,residential,True,33.992,,"LINESTRING (-8.8159955 42.5104074, -8.8158239 42.5106857)",,
807823153,False,Paseo Marítimo,residential,False,7.265,,"LINESTRING (-8.8170804 42.5134265, -8.8170139 42.5133833)",,
229909243,False,,unclassified,False,215.82100000000003,,"LINESTRING (-8.8170804 42.5134265, -8.8171573 42.5133672, -8.8177282 42.5128953, -8.8180277 42.5126221, -8.8180735 42.5125163, -8.8182247 42.5120264, -8.8182864 42.5118085, -8.8183009 42.5117707)",,
807823153,False,Paseo Marítimo,residential,True,105.52399999999999,,"LINESTRING (-8.8170804 42.5134265, -8.8171392 42.5134758, -8.8171951 42.51355, -8.8172125 42.5136162, -8.8172 42.51371, -8.8171738 42.5138043, -8.8171291 42.5138826, -8.8170332 42.5139608, -8.8169175 42.5140188, -8.8168636 42.5140324, -8.8167962 42.5140381, -8.8167304 42.5140376, -8.8166181 42.5140318, -8.8165862 42.5140301)",,
1171270641,False,Rúa Rodas,residential,False,15.197,,"LINESTRING (-8.8152823 42.5180422, -8.8154555 42.518091)",,
318391980,False,,residential,True,78.295,,"LINESTRING (-8.8152823 42.5180422, -8.8152478 42.5179844, -8.8151024 42.5177406, -8.8150244 42.5175549, -8.8149521 42.5173827)",,
1171270641,False,Rúa Rodas,residential,True,45.68,,"LINESTRING (-8.8152823 42.5180422, -8.8152068 42.5180549, -8.8149356 42.5180289, -8.8148718 42.518024, -8.8147315 42.5180065)",,
46491002,False,Avenida Vilariño,primary,False,61.493,PO-550,"LINESTRING (-8.8116264 42.5158941, -8.8123695 42.5158178)",,
46491002,False,Avenida Vilariño,primary,True,19.449,PO-550,"LINESTRING (-8.8116264 42.5158941, -8.8113917 42.5159199)",,
87711946,True,Rúa Carballeira,residential,False,83.698,,"LINESTRING (-8.8116264 42.5158941, -8.8116215 42.5158356, -8.8123402 42.5153871)",,
318391969,False,,residential,True,11.684,,"LINESTRING (-8.8147993 42.5167865, -8.8146569 42.5167815)",,
87712049,False,,residential,False,68.185,,"LINESTRING (-8.8147993 42.5167865, -8.8148954 42.5170436, -8.8149556 42.5171734, -8.8149562 42.5173008, -8.8149521 42.5173827)",,
318391969,False,,residential,False,18.729,,"LINESTRING (-8.8147993 42.5167865, -8.8149154 42.5167701, -8.8150191 42.5167424)",,
173992929,True,Avenida da Pastora,residential,False,23.834,,"LINESTRING (-8.8116366 42.5140443, -8.8119217 42.5140021)",,
1171278231,False,Rúa Sabugueiro,residential,True,4.74,,"LINESTRING (-8.8116366 42.5140443, -8.8115995 42.514077)",,
87711946,True,Rúa Carballeira,residential,False,75.663,,"LINESTRING (-8.8123402 42.5153871, -8.8124241 42.5152947, -8.8124708 42.5151833, -8.8124959 42.5151045, -8.8126001 42.514778, -8.8126092 42.5147423)",,
87712086,False,Avenida do Salnés,secondary,False,211.297,,"LINESTRING (-8.8106108 42.5179258, -8.810256 42.5161704, -8.8102268 42.5160468)",,
236209814,False,Rúa Valle Inclán,residential,False,70.75999999999999,,"LINESTRING (-8.8106108 42.5179258, -8.8108125 42.5179338, -8.8114729 42.5179602)",,
236209814,False,Rúa Valle Inclán,residential,True,95.79299999999999,,"LINESTRING (-8.8106108 42.5179258, -8.8096612 42.5179009, -8.809443 42.5179107)",,
87712076,True,,residential,False,56.865,,"LINESTRING (-8.8128716 42.5180536, -8.8128852 42.5175423)",,
"[872272236, 235350639]",True,"['Rúa Valle Inclán', 'Avenida de Madrid']",residential,False,133.389,PO-549,"LINESTRING (-8.8128716 42.5180536, -8.8136265 42.5181198, -8.8137068 42.5181253, -8.8137246 42.5181247, -8.8137367 42.518123, -8.8137464 42.5181196, -8.8137483 42.5181139, -8.8137485 42.5181077, -8.8137503 42.5180775, -8.8136663 42.5175739)",,
318391937,False,Rúa Ribeira de Fefiñáns,tertiary,False,247.459,,"LINESTRING (-8.8150191 42.5167424, -8.8151031 42.5168453, -8.8152664 42.5170377, -8.8153386 42.5171227, -8.8154954 42.5172873, -8.8159927 42.5178014, -8.8161759 42.5179483, -8.816372 42.5181089, -8.8167733 42.5184256, -8.8168608 42.5184976)",,
318391938,True,Rúa Ribeira de Fefiñáns,tertiary,False,131.753,,"LINESTRING (-8.8150191 42.5167424, -8.8150137 42.516697, -8.8150141 42.5166413, -8.8150301 42.5164671, -8.8150395 42.5161535, -8.8150486 42.5158245, -8.8150542 42.5157615, -8.8150759 42.5156885, -8.8151006 42.5156243, -8.8151301 42.5155666)",,
318391969,False,,residential,True,18.729,,"LINESTRING (-8.8150191 42.5167424, -8.8149154 42.5167701, -8.8147993 42.5167865)",,
46491002,False,Avenida Vilariño,primary,True,38.029,PO-550,"LINESTRING (-8.8102268 42.5160468, -8.8097674 42.5160948)",,
46491002,False,Avenida Vilariño,primary,False,52.696,PO-550,"LINESTRING (-8.8102268 42.5160468, -8.8104477 42.516024, -8.8108629 42.5159779)",,
87712086,False,Avenida do Salnés,secondary,True,211.297,,"LINESTRING (-8.8102268 42.5160468, -8.810256 42.5161704, -8.8106108 42.5179258)",,
362307146,False,Rúa do Borrón,residential,False,15.04,,"LINESTRING (-8.815202 42.5122417, -8.8153843 42.5122571)",,
236052710,False,Rúa Hospital,residential,False,98.296,,"LINESTRING (-8.815202 42.5122417, -8.8153546 42.5115556, -8.8154285 42.5113749)",,
236052710,False,Rúa Hospital,residential,True,68.916,,"LINESTRING (-8.815202 42.5122417, -8.8151345 42.5125013, -8.8148938 42.5128093)",,
87712049,False,,residential,True,68.185,,"LINESTRING (-8.8149521 42.5173827, -8.8149562 42.5173008, -8.8149556 42.5171734, -8.8148954 42.5170436, -8.8147993 42.5167865)",,
"[1171270640, 175896052]",False,Rúa Rodas,residential,"[False, True]",86.746,,"LINESTRING (-8.8149521 42.5173827, -8.8148058 42.5175324, -8.8146989 42.5177067, -8.8146823 42.517793, -8.8145904 42.5179944, -8.8147315 42.5180065)",,
318391980,False,,residential,False,78.295,,"LINESTRING (-8.8149521 42.5173827, -8.8150244 42.5175549, -8.8151024 42.5177406, -8.8152478 42.5179844, -8.8152823 42.5180422)",,
87711957,True,Rúa Fonte de Fefiñáns,residential,False,49.925,,"LINESTRING (-8.8128852 42.5175423, -8.8122763 42.5175295)",,
318391937,False,Rúa Ribeira de Fefiñáns,tertiary,True,4.883,,"LINESTRING (-8.816899 42.5185313, -8.8168608 42.5184976)",,
807823132,True,Rúa Ribeira de Fefiñáns,tertiary,False,41.737,,"LINESTRING (-8.816899 42.5185313, -8.8170008 42.5186909, -8.8170659 42.518817, -8.8170921 42.5188781)",,
173992930,False,Avenida da Pastora,residential,False,50.901,,"LINESTRING (-8.8128317 42.5138675, -8.8134336 42.5137548)",,
173992930,False,Avenida da Pastora,residential,True,39.734,,"LINESTRING (-8.8128317 42.5138675, -8.8123564 42.5139378)",,
87712009,False,Rúa da Mariña,residential,True,36.638,,"LINESTRING (-8.8128317 42.5138675, -8.8127516 42.513598, -8.8127633 42.5135451)",,
