osmid,highway,junction,oneway,reversed,length,geometry,lanes,name,maxspeed,width,bridge
24423872,residential,,True,False,90.53300000000002,"LINESTRING (-1.6798278 42.8029116, -1.6795949 42.8029903, -1.6789852 42.803162, -1.6787983 42.8032147)",1,Avenida de Pamplona,50,10,
815392354,residential,roundabout,True,False,12.103,"LINESTRING (-1.6798278 42.8029116, -1.6798393 42.802964, -1.6798802 42.803011)",,,,,
188461999,residential,roundabout,True,False,6.936,"LINESTRING (-1.6770866 42.8036968, -1.6770626 42.8037078, -1.6770449 42.8037241, -1.6770355 42.8037437)",,,30,,
170742365,residential,,False,False,37.842,"LINESTRING (-1.6762793 42.8053495, -1.6758979 42.8055432)",,Calle Pedro Bidagor,30,,
32087208,residential,,True,False,154.272,"LINESTRING (-1.6762793 42.8053495, -1.6765843 42.8051951, -1.6770012 42.8049841, -1.6772943 42.8048357, -1.67783 42.8045555)",,Calle Pedro Bidagor,30,,
170742365,residential,,False,True,37.842,"LINESTRING (-1.6758979 42.8055432, -1.6762793 42.8053495)",,Calle Pedro Bidagor,30,,
268412150,residential,,False,False,125.81799999999998,"LINESTRING (-1.6758979 42.8055432, -1.6759791 42.8056276, -1.6765577 42.8062287, -1.6766873 42.8063634, -1.6767875 42.8064675)",,Calle Pedro Bidagor,30,,
23713898,residential,,True,False,70.857,"LINESTRING (-1.6767875 42.8064675, -1.6761149 42.8068707)",2,Avenida Central,50,,
268412150,residential,,False,True,125.81799999999998,"LINESTRING (-1.6767875 42.8064675, -1.6766873 42.8063634, -1.6765577 42.8062287, -1.6759791 42.8056276, -1.6758979 42.8055432)",,Calle Pedro Bidagor,30,,
846718993,unclassified,roundabout,True,False,20.128,"LINESTRING (-1.6826756 42.809041, -1.682792 42.8090709, -1.6829089 42.8090419)",2,,40,,
815392355,residential,roundabout,True,False,3.222,"LINESTRING (-1.6802082 42.8030121, -1.6802324 42.8029892)",,,,,
863164648,residential,,True,False,8.883,"LINESTRING (-1.6865556 42.8023207, -1.6865457 42.8022803, -1.6865219 42.8022456)",1,Avenida del Valle,40,,
23617698,residential,,True,False,44.916,"LINESTRING (-1.6856748 42.8049104, -1.6855341 42.8045962, -1.6854945 42.804529)",,Avenida de los Deportes,30,,
31858053,residential,,True,False,49.229,"LINESTRING (-1.6856748 42.8049104, -1.6857544 42.8049164, -1.6858454 42.8049007, -1.6862514 42.8047969)",,Plaza de los Castaños,30,,
23617698,residential,,True,False,143.732,"LINESTRING (-1.6862267 42.8061349, -1.6862316 42.8061107, -1.6861371 42.8059147, -1.6861126 42.8058457, -1.6857162 42.8050052, -1.6856748 42.8049104)",,Avenida de los Deportes,30,,
31858061,residential,roundabout,True,False,18.729,"LINESTRING (-1.6862267 42.8061349, -1.6861671 42.8060966, -1.6860937 42.8060885, -1.6860199 42.8061022)",2,,40,,
31858060,residential,,True,False,347.83799999999997,"LINESTRING (-1.685917 42.806179, -1.6858014 42.8061928, -1.6856734 42.8061773, -1.6852198 42.8060369, -1.6850016 42.8059783, -1.6849441 42.805963, -1.6846532 42.8059147, -1.6843679 42.8058815, -1.6840342 42.8058605, -1.6839431 42.8058578, -1.683727 42.8058618, -1.6835575 42.8058752, -1.6834671 42.8058836, -1.6831523 42.805918, -1.682054 42.8060381, -1.6819679 42.8060471, -1.6818974 42.8060465, -1.6818275 42.8060304, -1.6818057 42.8060254, -1.681752 42.8060097)",1,Ronda de Barañáin,50,,
31858061,residential,roundabout,True,False,16.201999999999998,"LINESTRING (-1.685917 42.806179, -1.6859026 42.806255, -1.6859213 42.8063226)",2,,40,,
23713898,residential,,True,False,38.376000000000005,"LINESTRING (-1.6771436 42.806242, -1.6769792 42.8063444, -1.6767875 42.8064675)",2,Avenida Central,50,,
883061218,residential,roundabout,True,False,12.801,"LINESTRING (-1.6771436 42.806242, -1.6771872 42.8062899, -1.677249 42.8063253)",2,,40,,
31858090,residential,,True,False,9.244,"LINESTRING (-1.6850798 42.8036334, -1.6850198 42.8036417, -1.6849771 42.8036638)",1,Avenida Central,40,,
134780150,residential,,True,False,95.227,"LINESTRING (-1.6850798 42.8036334, -1.6850539 42.8035665, -1.6847568 42.8029247, -1.6847018 42.8028234)",,Avenida de los Deportes,30,,
24424096,residential,roundabout,True,False,2.903,"LINESTRING (-1.6815991 42.8059216, -1.681564 42.8059173)",2,,40,,
268049311,residential,,True,False,2.533,"LINESTRING (-1.6855542 42.8048852, -1.6855659 42.8049063)",,Avenida de los Deportes,30,,
24423744,residential,,True,False,342.825,"LINESTRING (-1.6855542 42.8048852, -1.6854495 42.8049108, -1.6847449 42.805101, -1.6846151 42.8051353, -1.6838917 42.805327, -1.6837306 42.805368, -1.6832748 42.8054794, -1.6829901 42.8055489, -1.6828371 42.8055863, -1.6818639 42.805833, -1.6817154 42.8058724, -1.6815991 42.8059216)",2,Avenida del Rascacielos,50,,
854944047,residential,,True,False,7.791,"LINESTRING (-1.6854945 42.804529, -1.6854042 42.8045518)",,Calle de la Cultura,30,,
"[268049312, 134780148, 268049309]","['living_street', 'residential']",,True,False,95.322,"LINESTRING (-1.6854945 42.804529, -1.6854103 42.8043445, -1.6853785 42.8042744, -1.685304 42.8041137, -1.6851939 42.8038935, -1.6851325 42.8037529, -1.6851171 42.8037178)",,Avenida de los Deportes,30,,
31858073,residential,,False,False,161.86200000000002,"LINESTRING (-1.6799377 42.8027575, -1.6799072 42.8027198, -1.6798443 42.8026421, -1.6798185 42.8026166, -1.6797383 42.8025361, -1.6796227 42.8024112, -1.6794808 42.8022923, -1.6793828 42.802246, -1.6792864 42.8022206, -1.6791605 42.8022066, -1.6790367 42.8022113, -1.6788876 42.8022459, -1.6784695 42.8023653, -1.6783518 42.802397)",2,Calle de Remiro de Goñi,30,,
815392353,residential,roundabout,True,False,20.542,"LINESTRING (-1.6799377 42.8027575, -1.6798878 42.8027849, -1.6798502 42.8028214, -1.6798278 42.802864, -1.6798278 42.8029116)",,,,,
24424096,residential,roundabout,True,False,21.119,"LINESTRING (-1.6813338 42.8061687, -1.6813711 42.8062075, -1.6814214 42.8062373, -1.6814809 42.8062561, -1.6815451 42.8062622)",2,,40,,
24424101,residential,,True,False,312.016,"LINESTRING (-1.6813338 42.8061687, -1.6812329 42.8062728, -1.6812311 42.8062747, -1.6810824 42.8063236, -1.680946 42.8063258, -1.6805847 42.8063282, -1.6804969 42.8063259, -1.6791307 42.8062908, -1.6782219 42.8062615, -1.6777428 42.8061853, -1.6776151 42.8061609)",1,Ronda de Barañáin,50,,
24424096,residential,roundabout,True,False,17.588,"LINESTRING (-1.6815451 42.8062622, -1.6816161 42.8062537, -1.6816802 42.8062298, -1.6817315 42.806193)",2,,40,,
24424096,residential,roundabout,True,False,21.493000000000002,"LINESTRING (-1.6817315 42.806193, -1.6817633 42.8061506, -1.6817777 42.8061035, -1.6817739 42.8060553, -1.681752 42.8060097)",2,,40,,
98026788,residential,,True,False,351.819,"LINESTRING (-1.6817315 42.806193, -1.6818798 42.8061543, -1.6819942 42.8061244, -1.6820757 42.8061129, -1.6822265 42.8060902, -1.6836852 42.8059401, -1.6840325 42.8059371, -1.6843631 42.8059568, -1.6846413 42.8059823, -1.6849402 42.8060383, -1.6853128 42.8061369, -1.6856299 42.8062469, -1.6858445 42.8063026, -1.6859213 42.8063226)",1,Ronda de Barañáin,50,,
24424096,residential,roundabout,True,False,16.295,"LINESTRING (-1.681752 42.8060097, -1.6817132 42.80597, -1.6816609 42.8059398, -1.6815991 42.8059216)",2,,40,,
24424096,residential,roundabout,True,False,26.365000000000002,"LINESTRING (-1.6813971 42.8059538, -1.6813432 42.805998, -1.6813129 42.8060529, -1.6813096 42.8061121, -1.6813338 42.8061687)",2,,40,,
883061216,residential,roundabout,True,False,18.332,"LINESTRING (-1.6776151 42.8061609, -1.6776015 42.8061069, -1.6775664 42.8060583, -1.6775131 42.8060197)",2,,40,,
37882425,unclassified,,False,False,97.543,"LINESTRING (-1.6858423 42.8082956, -1.6862735 42.8074774)",2,Calle D,30,,
"[28703699, 37882405]",unclassified,,True,False,169.072,"LINESTRING (-1.6858423 42.8082956, -1.6856721 42.8082889, -1.6854823 42.8083096, -1.6848419 42.8084204, -1.6838183 42.8085994)","['1', '2']","['Calle A', 'Calle D']",50,,
"[28703672, 51751627, 51751628]",residential,,True,False,568.837,"LINESTRING (-1.6826628 42.8088307, -1.6824393 42.8088186, -1.6816669 42.8087497, -1.6808689 42.8086843, -1.6800691 42.808616, -1.6797457 42.8085764, -1.6790752 42.8084108, -1.6787789 42.8083102, -1.6785711 42.8082331, -1.6777198 42.8079308, -1.6761575 42.807376, -1.6760857 42.8073406)",2,"['Calle Miluze', 'Puente de Landaben / Landabengo zubia']",50,,yes
846718992,unclassified,roundabout,True,False,17.036,"LINESTRING (-1.6826628 42.8088307, -1.6826096 42.8088966, -1.682612 42.8089732)",2,,40,,
846718992,unclassified,roundabout,True,False,19.532,"LINESTRING (-1.6828873 42.808811, -1.6827658 42.8087941, -1.6827003 42.8088104, -1.6826628 42.8088307)",2,,40,,
28703705,unclassified,,True,False,167.35000000000002,"LINESTRING (-1.6829739 42.8089738, -1.6831352 42.8088513, -1.6832834 42.8087845, -1.6848846 42.8085067)",1,Calle A,50,,
"[846718992, 846718993]",unclassified,roundabout,True,False,20.609,"LINESTRING (-1.6829739 42.8089738, -1.6829698 42.8088812, -1.6828873 42.808811)",2,,40,,
846718993,unclassified,roundabout,True,False,9.244,"LINESTRING (-1.6829089 42.8090419, -1.6829739 42.8089738)",2,,40,,
98026853,residential,,False,True,150.75699999999998,"LINESTRING (-1.6847018 42.8028234, -1.6848073 42.8027972, -1.6851779 42.8026998, -1.6857187 42.8025644, -1.6863499 42.8024027, -1.6864287 42.8023542)",,Avenida Eulza,30,,
134780150,residential,,True,False,97.81599999999999,"LINESTRING (-1.6847018 42.8028234, -1.6846374 42.8026923, -1.6843857 42.8021804, -1.6843517 42.8020926, -1.6843375 42.802056, -1.6843381 42.8020226, -1.6843386 42.8019892)",,Avenida de los Deportes,30,,
31858073,residential,,False,False,151.37199999999999,"LINESTRING (-1.6783518 42.802397, -1.6782566 42.8024223, -1.6775042 42.8026495, -1.6767376 42.8028708, -1.6766457 42.8029236)",2,Calle de Remiro de Goñi,30,,
31858073,residential,,False,True,161.86200000000002,"LINESTRING (-1.6783518 42.802397, -1.6784695 42.8023653, -1.6788876 42.8022459, -1.6790367 42.8022113, -1.6791605 42.8022066, -1.6792864 42.8022206, -1.6793828 42.802246, -1.6794808 42.8022923, -1.6796227 42.8024112, -1.6797383 42.8025361, -1.6798185 42.8026166, -1.6798443 42.8026421, -1.6799072 42.8027198, -1.6799377 42.8027575)",2,Calle de Remiro de Goñi,30,,
24423872,residential,,True,False,143.908,"LINESTRING (-1.6787983 42.8032147, -1.678613 42.8032695, -1.6777827 42.8035128, -1.6772823 42.8036625, -1.6771643 42.803702)",1,Avenida de Pamplona,50,10,
31858043,residential,,True,False,97.95,"LINESTRING (-1.6787983 42.8032147, -1.6787427 42.8031116, -1.6784152 42.8025109, -1.6783771 42.8024425, -1.6783518 42.802397)",1,Calle de Remiro de Goñi,30,10,
188447706,residential,,False,True,198.34099999999998,"LINESTRING (-1.6831861 42.8041308, -1.6831468 42.8040518, -1.6827677 42.8032373, -1.6824226 42.8024957, -1.6823951 42.8024442)",,Avenida del Ayuntamiento,30,,
863164642,residential,,False,False,7.789,"LINESTRING (-1.6831861 42.8041308, -1.6831948 42.8041508, -1.6832153 42.8041975)",,Avenida del Ayuntamiento,30,,
863164643,residential,,True,False,190.415,"LINESTRING (-1.6831861 42.8041308, -1.6830308 42.8041682, -1.6817433 42.8044975, -1.6812208 42.8046241, -1.6810519 42.8046503, -1.6809693 42.8046623)",2,Avenida Central,50,,
268048529,residential,,True,False,51.931,"LINESTRING (-1.686761 42.8027626, -1.6866038 42.8024103, -1.6865556 42.8023207)",,Avenida del Valle,30,,
31858053,residential,,True,False,59.778,"LINESTRING (-1.6862514 42.8047969, -1.6869447 42.8046229)",,Plaza de los Castaños,30,,
31858054,residential,,True,False,116.04400000000001,"LINESTRING (-1.6862514 42.8047969, -1.6862865 42.8048692, -1.6867287 42.80578)",,Plaza de los Castaños,30,,
304599416,residential,,False,True,31.156999999999996,"LINESTRING (-1.6868048 42.8059381, -1.6867165 42.8059603, -1.6866282 42.8059824, -1.6864434 42.8060287)",,Plaza de los Castaños,30,,
31858054,residential,,True,False,18.644,"LINESTRING (-1.6867287 42.80578, -1.6867672 42.80586, -1.6868048 42.8059381)",,Plaza de los Castaños,30,,
304599416,residential,,False,False,31.156999999999996,"LINESTRING (-1.6864434 42.8060287, -1.6866282 42.8059824, -1.6867165 42.8059603, -1.6868048 42.8059381)",,Plaza de los Castaños,30,,
31858061,residential,roundabout,True,False,26.433,"LINESTRING (-1.6860648 42.8063605, -1.6861438 42.8063445, -1.6862192 42.8062938, -1.6862432 42.8062365, -1.6862423 42.8061939)",2,,40,,
31858061,residential,roundabout,True,False,12.204,"LINESTRING (-1.6860199 42.8061022, -1.6859563 42.8061346, -1.685917 42.806179)",2,,40,,
654290551,residential,,False,True,118.942,"LINESTRING (-1.6753151 42.8033603, -1.6754574 42.8033095, -1.6764929 42.8029676, -1.6766457 42.8029236)",2,Calle de Remiro de Goñi,30,,
23617699,residential,,True,False,155.09199999999998,"LINESTRING (-1.6849771 42.8036638, -1.6848843 42.803694, -1.6837681 42.8039814, -1.6831861 42.8041308)",2,Avenida Central,50,,
863164641,residential,,True,False,9.581,"LINESTRING (-1.6849771 42.8036638, -1.6849915 42.803715, -1.6850169 42.8037433)",1,Avenida de los Deportes,40,,
24424096,residential,roundabout,True,False,14.514,"LINESTRING (-1.681564 42.8059173, -1.6815047 42.8059189, -1.6814479 42.8059314, -1.6813971 42.8059538)",2,,40,,
"[32964810, 170742298, 170742293]","['living_street', 'residential']",,True,False,134.363,"LINESTRING (-1.681564 42.8059173, -1.6815235 42.8058341, -1.6813545 42.8054863, -1.6812798 42.8053181, -1.681208 42.8051675, -1.6810558 42.804858, -1.6810434 42.8048272, -1.6810229 42.8047762)",1,Avenida Plaza Norte,"['20', '30']",,
32908538,residential,,True,False,11.68,"LINESTRING (-1.6864287 42.8023542, -1.6865015 42.8023537, -1.6865556 42.8023207)",1,Avenida Eulza,40,,
98026853,residential,,False,False,150.757,"LINESTRING (-1.6864287 42.8023542, -1.6863499 42.8024027, -1.6857187 42.8025644, -1.6851779 42.8026998, -1.6848073 42.8027972, -1.6847018 42.8028234)",,Avenida Eulza,30,,
31858094,residential,,True,False,105.38099999999999,"LINESTRING (-1.6796399 42.8050313, -1.6796066 42.8049578, -1.6792813 42.8042409, -1.6792523 42.8041769, -1.6792319 42.8041321)",,Calle San Esteban,30,7,
32964818,residential,,True,False,223.772,"LINESTRING (-1.6796399 42.8050313, -1.6785841 42.8052947, -1.6781626 42.8055125, -1.6780417 42.805575, -1.6773827 42.8059156, -1.6772729 42.8059992)",2,Avenida Central,50,,
31896783,residential,,True,False,309.264,"LINESTRING (-1.6775131 42.8060197, -1.6776137 42.8058915, -1.6779495 42.8057092, -1.6780959 42.805636, -1.6782232 42.8055724, -1.6784354 42.8054663, -1.6786277 42.8053702, -1.6795645 42.8051281, -1.6797985 42.805065, -1.6802393 42.8049463, -1.6805941 42.8048564, -1.6807787 42.8048275, -1.6807931 42.8048252, -1.680852 42.8048168)",2,Avenida Central,50,,
883061219,residential,roundabout,True,False,20.512999999999998,"LINESTRING (-1.6775131 42.8060197, -1.6774379 42.8059926, -1.6773546 42.8059855, -1.6772729 42.8059992)",2,,40,,
31896785,residential,,True,False,8.865,"LINESTRING (-1.6850169 42.8037433, -1.6850782 42.8037368, -1.6851171 42.8037178)",1,Avenida Central,40,,
"[268049311, 268049310, 159383783]","['living_street', 'residential']",,True,False,95.37500000000001,"LINESTRING (-1.6850169 42.8037433, -1.6850601 42.8038059, -1.6852129 42.804136, -1.6852887 42.8042977, -1.6853117 42.8043575, -1.6854042 42.8045518)",,Avenida de los Deportes,30,,
134780149,residential,,True,False,10.211,"LINESTRING (-1.6851171 42.8037178, -1.6851139 42.8036722, -1.6850798 42.8036334)",1,Avenida de los Deportes,40,,
31858094,residential,,True,False,24.96,"LINESTRING (-1.6792319 42.8041321, -1.6791404 42.8039179)",,Calle San Esteban,30,7,
24424115,residential,,True,False,125.55099999999999,"LINESTRING (-1.6802839 42.8036352, -1.6803038 42.8036765, -1.6804562 42.803986, -1.6807424 42.8045673, -1.680784 42.8046488, -1.6808084 42.8046967)",1,Avenida Plaza Norte,30,10,
32823059,residential,,True,False,98.474,"LINESTRING (-1.6802839 42.8036352, -1.6802181 42.8036462, -1.6792476 42.8038914, -1.6791404 42.8039179)",,Calle San Esteban,30,6,
31858094,residential,,True,False,18.859,"LINESTRING (-1.6791404 42.8039179, -1.6790997 42.8038371, -1.6790603 42.8037588)",,Calle San Esteban,30,7,
863164646,residential,,True,False,11.027,"LINESTRING (-1.6865219 42.8022456, -1.6864548 42.8022483, -1.6863975 42.8022751)",1,Avenida Eulza,40,,
863164647,residential,,True,False,88.568,"LINESTRING (-1.6865219 42.8022456, -1.6864772 42.8021478, -1.686274 42.8017369, -1.6862679 42.8016841, -1.6862656 42.801615, -1.6862535 42.8015885, -1.6861849 42.801495)",,Avenida del Valle,30,,
"[159490300, 32964813]",residential,,True,False,190.016,"LINESTRING (-1.6810255 42.8047726, -1.6812431 42.8046858, -1.6817725 42.8045555, -1.6830643 42.8042336, -1.6832153 42.8041975)",2,Avenida Central,50,,
857747750,residential,roundabout,True,False,14.235,"LINESTRING (-1.6810255 42.8047726, -1.6810332 42.8047467, -1.6810301 42.8047203, -1.6810165 42.8046958, -1.6809935 42.8046753, -1.6809693 42.8046623)",1,,40,,
32964811,residential,,True,False,193.589,"LINESTRING (-1.6809633 42.8046607, -1.6809019 42.8045333, -1.6804551 42.8036305, -1.6802378 42.8031329, -1.6802321 42.8031199, -1.6802258 42.8030913, -1.6802082 42.8030121)",1,Avenida Plaza Norte,30,10,
857747748,residential,roundabout,True,False,14.466000000000001,"LINESTRING (-1.6809633 42.8046607, -1.6809282 42.8046534, -1.6808917 42.8046541, -1.6808572 42.8046628, -1.6808277 42.8046786, -1.6808084 42.8046967)",1,,40,,
"[170742296, 32964825, 170742291]","['living_street', 'residential']",,True,False,133.646,"LINESTRING (-1.6808572 42.8048193, -1.6808949 42.8049058, -1.6810416 42.8052139, -1.6810693 42.8052708, -1.6811107 42.8053597, -1.6811569 42.8054587, -1.6811864 42.8055351, -1.681355 42.8058701, -1.6813761 42.8059119, -1.6813971 42.8059538)",1,Avenida Plaza Norte,"['20', '30']",,
134780114,residential,roundabout,True,False,16.042,"LINESTRING (-1.6808572 42.8048193, -1.6808957 42.8048284, -1.6809361 42.8048277, -1.6809739 42.8048172, -1.6810049 42.8047982, -1.6810229 42.8047762)",1,,40,,
32964818,residential,,True,False,102.243,"LINESTRING (-1.6808062 42.8047003, -1.680743 42.8047217, -1.680677 42.8047551, -1.6805605 42.8047905, -1.6801538 42.8048981, -1.679771 42.8049994, -1.6796399 42.8050313)",2,Avenida Central,50,,
858544198,residential,roundabout,True,False,14.832999999999998,"LINESTRING (-1.6808062 42.8047003, -1.6807943 42.8047264, -1.6807939 42.804754, -1.6808052 42.8047804, -1.680827 42.8048028, -1.680852 42.8048168)",1,,40,,
37882425,unclassified,,False,True,97.543,"LINESTRING (-1.6862735 42.8074774, -1.6858423 42.8082956)",2,Calle D,30,,
37882426,unclassified,,False,False,12.336,"LINESTRING (-1.6862735 42.8074774, -1.6864095 42.8075259)",2,Ronda Landaben,30,,
37882426,unclassified,,False,True,90.094,"LINESTRING (-1.6862735 42.8074774, -1.6852691 42.8071405)",2,Ronda Landaben,30,,
37882426,unclassified,,False,False,90.094,"LINESTRING (-1.6852691 42.8071405, -1.6862735 42.8074774)",2,Ronda Landaben,30,,
37882426,unclassified,,False,True,12.336,"LINESTRING (-1.6864095 42.8075259, -1.6862735 42.8074774)",2,Ronda Landaben,30,,
801353510,residential,,True,False,39.466,"LINESTRING (-1.6784562 42.8086173, -1.6785357 42.8085007, -1.678569 42.8084745, -1.6786602 42.8084214, -1.6787419 42.8084102, -1.6787982 42.8084009)",,Carretera del cementerio,30,,
803871098,residential,,True,False,12.925,"LINESTRING (-1.6861176 42.801423, -1.6861043 42.8014206, -1.6860755 42.8014226, -1.6860491 42.8014312, -1.6860279 42.8014457, -1.6860142 42.8014644, -1.6860096 42.8014854)",1,Avenida de Pamplona,40,,
98026650,residential,,True,False,121.41000000000001,"LINESTRING (-1.6780006 42.8035304, -1.6780474 42.8036218, -1.6780724 42.8036713, -1.6782733 42.8039646, -1.678989 42.8037728, -1.6790603 42.8037588)",,Plaza de los Olmos,30,,
164639950,residential,,True,False,73.448,"LINESTRING (-1.6780006 42.8035304, -1.6786471 42.8033327, -1.6788344 42.8032815)",1,Avenida de Pamplona,50,10,
863164655,residential,,True,False,56.184999999999995,"LINESTRING (-1.6790603 42.8037588, -1.6789076 42.8034318, -1.6788811 42.8033804, -1.6788344 42.8032815)",,Calle San Esteban,30,7,
31858061,residential,roundabout,True,False,12.695,"LINESTRING (-1.6859213 42.8063226, -1.6859888 42.8063525, -1.6860648 42.8063605)",2,,40,,
32087208,residential,,True,False,125.01700000000001,"LINESTRING (-1.67783 42.8045555, -1.6780265 42.8044461, -1.6781296 42.8043951, -1.6781766 42.8043719, -1.6791339 42.8041544, -1.6792319 42.8041321)",,Calle Pedro Bidagor,30,,
98026885,residential,,True,False,99.854,"LINESTRING (-1.67783 42.8045555, -1.6777567 42.8044789, -1.677726 42.8044469, -1.6774913 42.8042019, -1.6772062 42.8039044, -1.6771832 42.8038804, -1.6771477 42.8038124)",,Calle de la Torre Nueva,30,,
98026792,residential,,True,False,326.58099999999996,"LINESTRING (-1.6775867 42.806251, -1.6777181 42.8062595, -1.6782106 42.8063263, -1.6784755 42.8063343, -1.6791241 42.806354, -1.6805808 42.8063997, -1.6811089 42.8063905, -1.6814341 42.8062949, -1.6815451 42.8062622)",1,Ronda de Barañáin,50,,
883061216,residential,roundabout,True,False,10.370000000000001,"LINESTRING (-1.6775867 42.806251, -1.6776089 42.8062073, -1.6776151 42.8061609)",2,,40,,
28703727,unclassified,roundabout,True,False,9.152,"LINESTRING (-1.682612 42.8089732, -1.6826756 42.809041)",2,,40,,
31858053,residential,,True,False,8.896,"LINESTRING (-1.6855659 42.8049063, -1.6856243 42.8049085, -1.6856748 42.8049104)",,Plaza de los Castaños,30,,
159383784,residential,,True,False,140.13199999999998,"LINESTRING (-1.6855659 42.8049063, -1.6856218 42.805028, -1.6858677 42.8055626, -1.6860281 42.8058644, -1.6860535 42.8059367, -1.6860569 42.805997, -1.6860384 42.8060496, -1.6860199 42.8061022)",,Avenida de los Deportes,30,,
23528555,residential,,True,False,21.060000000000002,"LINESTRING (-1.675866 42.8071924, -1.6759786 42.8070822, -1.676029 42.8070461)",2,Avenida Central,50,,
883061214,residential,roundabout,True,False,23.814,"LINESTRING (-1.675866 42.8071924, -1.6758514 42.80714, -1.6758181 42.8070923, -1.6757686 42.807053, -1.6757065 42.8070248)",2,,40,,
"[815392353, 815392355]",residential,roundabout,True,False,31.476,"LINESTRING (-1.6802555 42.8028475, -1.6802181 42.802798, -1.6801599 42.8027608, -1.6800879 42.8027404, -1.6800107 42.8027393, -1.6799377 42.8027575)",,,,,
188447020,residential,,True,False,186.57500000000002,"LINESTRING (-1.6802324 42.8029892, -1.6805334 42.8029051, -1.6805507 42.8029009, -1.6814002 42.8026907, -1.6823023 42.8024676, -1.6823951 42.8024442)",,Avenida de Pamplona,30,,
815392355,residential,roundabout,True,False,16.36,"LINESTRING (-1.6802324 42.8029892, -1.6802597 42.8029444, -1.6802676 42.8028957, -1.6802555 42.8028475)",,,,,
188461999,residential,roundabout,True,False,6.589,"LINESTRING (-1.6771643 42.803702, -1.6771396 42.8036941, -1.6771128 42.8036923, -1.6770866 42.8036968)",,,30,,
164639947,residential,,True,False,103.406,"LINESTRING (-1.6770355 42.8037437, -1.6769109 42.8037665, -1.675997 42.8040805, -1.675878 42.8041188)",,Avenida de Pamplona,50,,
188461999,residential,roundabout,True,False,8.446,"LINESTRING (-1.6770355 42.8037437, -1.677035 42.8037627, -1.6770424 42.8037808, -1.677057 42.8037965, -1.6770774 42.8038083)",,,30,,
164639950,residential,,True,False,70.4,"LINESTRING (-1.6772012 42.8037679, -1.6773179 42.8037256, -1.6778161 42.80358, -1.6780006 42.8035304)",1,Avenida de Pamplona,50,10,
