osmid,oneway,lanes,name,highway,reversed,length,geometry,ref,maxspeed,bridge,junction,tunnel
24547215,False,2,Calle Subida San Miguel,residential,True,47.936,"LINESTRING (-3.7534726 42.0252452, -3.7533508 42.0256667)",,,,,
24547215,False,2,Calle Subida San Miguel,residential,False,150.233,"LINESTRING (-3.7534726 42.0252452, -3.7535437 42.0249996, -3.7536205 42.0247714, -3.7539039 42.0242548, -3.7540853 42.0239792)",,,,,
145819691,False,,Calle del Cura Merino,residential,True,54.746,"LINESTRING (-3.7534726 42.0252452, -3.7530833 42.0251055, -3.7528759 42.0250309)",,,,,
24547215,False,2,Calle Subida San Miguel,residential,False,28.503,"LINESTRING (-3.754456 42.0230308, -3.754563 42.0227871)",,,,,
145819677,False,,Calle Lope de Vega,residential,False,75.995,"LINESTRING (-3.754456 42.0230308, -3.7553365 42.0232289)",,,,,
24547215,False,2,Calle Subida San Miguel,residential,True,83.60499999999999,"LINESTRING (-3.754456 42.0230308, -3.7543914 42.0232846, -3.7543512 42.0235222, -3.7543178 42.023629, -3.7542308 42.0237582)",,,,,
145819698,False,,Calle Mayor,residential,False,10.8,"LINESTRING (-3.7603596 42.0261278, -3.7602429 42.0261716)",,,,,
146271940,False,2,Paseo de los Mesones,trunk,True,25.948,"LINESTRING (-3.7603596 42.0261278, -3.7604858 42.0263415)",N-1,50,,,
614962453,False,2,Calle el Carmen,trunk,False,106.732,"LINESTRING (-3.7603596 42.0261278, -3.7601805 42.025861, -3.7599613 42.0255338, -3.7599298 42.0254879, -3.7597852 42.025268)",N-1,50,,,
1102711117,False,,Calle de la Estación,tertiary,True,74.507,"LINESTRING (-3.7603596 42.0261278, -3.760604 42.0260406, -3.7607988 42.0259693, -3.7610636 42.0258745, -3.761175 42.0258418)",,,,,
34424517,True,,Calle del Barco,living_street,False,24.708,"LINESTRING (-3.7569423 42.0265644, -3.7569903 42.0264384, -3.7570238 42.0263506)",,,,,
"[187503600, 32197317]",True,,"['Calle de la Audiencia', 'Plaza de Santa Clara']",living_street,False,61.208,"LINESTRING (-3.7569423 42.0265644, -3.7572387 42.0266476, -3.7572795 42.0266543, -3.7573192 42.0266515, -3.7573633 42.0266291, -3.7573969 42.0265946, -3.7574621 42.0264294)",,,,,
32197320,True,,Plaza Mayor,living_street,False,21.555,"LINESTRING (-3.7563025 42.0264038, -3.75638 42.0262187)",,,,,
187503600,True,,Calle de la Audiencia,living_street,False,55.783,"LINESTRING (-3.7563025 42.0264038, -3.7563534 42.0264167, -3.7569423 42.0265644)",,,,,
290608236,True,1,Calle Mayor,living_street,False,53.728,"LINESTRING (-3.7570759 42.0261264, -3.7568672 42.0261215, -3.7565726 42.0261129, -3.7564755 42.0261023, -3.7564271 42.0261062)",,30,,,
677722185,True,,Calle del Barco,living_street,False,71.07600000000001,"LINESTRING (-3.7570759 42.0261264, -3.7570796 42.0259352, -3.7570873 42.0257913, -3.7570929 42.0256657, -3.7571239 42.0254889)",,,,,
32197320,True,,Plaza Mayor,living_street,False,20.911,"LINESTRING (-3.7564271 42.0261062, -3.7561917 42.026037)",,,,,
32197320,True,,Plaza Mayor,living_street,False,148.626,"LINESTRING (-3.7555978 42.0258705, -3.7555579 42.0259239, -3.7553953 42.0263714, -3.7562429 42.0265539, -3.7563025 42.0264038)",,,,,
145819807,False,,Plaza de San Blas,living_street,False,7.020999999999999,"LINESTRING (-3.7555978 42.0258705, -3.7555968 42.0258282, -3.7555933 42.0258195, -3.7555821 42.0258112)",,,,,
34424517,True,,Calle del Barco,living_street,False,25.299,"LINESTRING (-3.7570238 42.0263506, -3.7570759 42.0261264)",,,,,
375004616,True,,Calle Santa Clara,living_street,False,55.164,"LINESTRING (-3.7570238 42.0263506, -3.7564263 42.026228, -3.75638 42.0262187)",,,,,
615359086,False,2,Paseo de los Mesones,trunk,True,10.107,"LINESTRING (-3.7597395 42.0284426, -3.7596976 42.028528)",N-1,50,,,
"[146271938, 146271940, 615359086]",False,2,Paseo de los Mesones,trunk,False,113.26399999999998,"LINESTRING (-3.7597395 42.0284426, -3.760013 42.0280149, -3.760048 42.0279629, -3.7601354 42.0278327, -3.7601707 42.0277805, -3.7601863 42.0277574, -3.7603531 42.027532)",N-1,50,yes,,
24547215,False,2,Calle Subida San Miguel,residential,True,28.503,"LINESTRING (-3.754563 42.0227871, -3.754456 42.0230308)",,,,,
145819774,False,,Calle el Roble,residential,True,12.409,"LINESTRING (-3.754563 42.0227871, -3.7544182 42.0227574)",,,,,
24547215,False,2,Calle Subida San Miguel,residential,False,56.766000000000005,"LINESTRING (-3.754563 42.0227871, -3.7547187 42.0224637, -3.7548042 42.0223092)",,,,,
24547215,False,2,Calle Subida San Miguel,residential,False,47.936,"LINESTRING (-3.7533508 42.0256667, -3.7534726 42.0252452)",,,,,
145819674,False,,Paseo de Vista Alegre,residential,True,22.997,"LINESTRING (-3.7533508 42.0256667, -3.7530724 42.0256652)",,,,,
352669945,True,,Paseo de Vista Alegre,residential,False,134.838,"LINESTRING (-3.7533508 42.0256667, -3.7541334 42.0256862, -3.7545745 42.0257046, -3.7547934 42.0257034, -3.75498 42.0256828)",,,,,
145819774,False,,Calle el Roble,residential,False,67.06,"LINESTRING (-3.7525698 42.0217542, -3.7532199 42.0221154)",,,,,
145819717,False,,Calle la Sabina,residential,True,58.905,"LINESTRING (-3.7532199 42.0221154, -3.7527926 42.0225395)",,,,,
145819774,False,,Calle el Roble,residential,True,67.06,"LINESTRING (-3.7532199 42.0221154, -3.7525698 42.0217542)",,,,,
145819774,False,,Calle el Roble,residential,False,122.566,"LINESTRING (-3.7532199 42.0221154, -3.7532743 42.0221465, -3.7542848 42.0227225, -3.7544182 42.0227574)",,,,,
145819815,False,,Calle Santo Domingo,residential,False,169.048,"LINESTRING (-3.7567716 42.0221746, -3.7568209 42.0224109, -3.7569651 42.022592, -3.7572158 42.0229974, -3.757282 42.0232427, -3.7573423 42.0234942, -3.7573853 42.0236088)",,,,,
"[187503594, 1093542903]",False,2,Avenida de Madrid,trunk,True,226.502,"LINESTRING (-3.7567716 42.0221746, -3.757016 42.0223979, -3.7573958 42.0227575, -3.7580126 42.0233704, -3.7584452 42.0237879)",N-1,50,,,
24547215,False,2,Calle Subida San Miguel,residential,True,56.766000000000005,"LINESTRING (-3.7548042 42.0223092, -3.7547187 42.0224637, -3.754563 42.0227871)",,,,,
145819682,False,,Calle Góngora,residential,False,79.162,"LINESTRING (-3.7548042 42.0223092, -3.7554793 42.0226999, -3.7555701 42.0227353)",,,,,
145819717,False,,Calle la Sabina,residential,False,58.905,"LINESTRING (-3.7527926 42.0225395, -3.7532199 42.0221154)",,,,,
