osmid,oneway,highway,reversed,length,name,geometry,tunnel,maxspeed
240058599,True,tertiary,False,16.592,,"LINESTRING (-7.1495557 37.2817459, -7.1496835 37.2816367)",,
208096806,False,tertiary,True,34.613,Avenida de El Rompido,"LINESTRING (-7.1495557 37.2817459, -7.1494578 37.2816807, -7.1493557 37.2816474, -7.1492098 37.2816102)",,
208097017,False,tertiary,False,18.201999999999998,Avenida de El Rompido,"LINESTRING (-7.1495557 37.2817459, -7.1495883 37.2818165, -7.1496134 37.2819027)",,
50416583,False,residential,True,57.305,Calle Arroyo del Pilar,"LINESTRING (-7.1489882 37.282008, -7.1495971 37.2821837)",,
208096806,False,tertiary,False,34.613,Avenida de El Rompido,"LINESTRING (-7.1492098 37.2816102, -7.1493557 37.2816474, -7.1494578 37.2816807, -7.1495557 37.2817459)",,
50416583,False,residential,False,57.305,Calle Arroyo del Pilar,"LINESTRING (-7.1495971 37.2821837, -7.1489882 37.282008)",,
50173865,False,residential,False,119.251,Calle Almendros,"LINESTRING (-7.1495971 37.2821837, -7.15003 37.2827769, -7.1501977 37.282955, -7.1503413 37.2830726)",,
208097017,False,tertiary,False,115.355,Avenida de El Rompido,"LINESTRING (-7.1495971 37.2821837, -7.1495044 37.282282, -7.1492993 37.2824431, -7.1491576 37.2825683, -7.1490898 37.282644, -7.1489865 37.2828224, -7.1489464 37.2829377, -7.1489278 37.2830444)",,
208097017,False,tertiary,True,32.089999999999996,Avenida de El Rompido,"LINESTRING (-7.1495971 37.2821837, -7.1496295 37.2821364, -7.1496329 37.2820312, -7.1496228 37.2819501, -7.1496134 37.2819027)",,
50416594,False,residential,False,142.464,Calle Tariquejo,"LINESTRING (-7.1490329 37.283646, -7.1491301 37.2835943, -7.1495585 37.283161, -7.1496523 37.2830611, -7.1491901 37.2827046)",,
208097017,False,tertiary,False,97.59200000000001,Avenida de El Rompido,"LINESTRING (-7.1490329 37.283646, -7.1490497 37.2837958, -7.1490321 37.2840499, -7.1490079 37.2842579, -7.1489847 37.28442, -7.1489683 37.2845199)",,
208097017,False,tertiary,True,67.704,Avenida de El Rompido,"LINESTRING (-7.1490329 37.283646, -7.1490055 37.2835222, -7.1489574 37.283335, -7.1489377 37.2832268, -7.1489274 37.2831366, -7.1489278 37.2830444)",,
50416595,True,residential,False,69.051,Calle Encinilla,"LINESTRING (-7.1489683 37.2845199, -7.1490412 37.2844623, -7.1491764 37.2843701, -7.1494674 37.2840469)",,
208097017,False,tertiary,True,97.592,Avenida de El Rompido,"LINESTRING (-7.1489683 37.2845199, -7.1489847 37.28442, -7.1490079 37.2842579, -7.1490321 37.2840499, -7.1490497 37.2837958, -7.1490329 37.283646)",,
991865628,False,tertiary,False,147.313,Calle Dalí,"LINESTRING (-7.1493323 37.2791331, -7.1507946 37.2797666)",,
50193089,True,tertiary,False,41.016,Calle El Greco,"LINESTRING (-7.1493323 37.2791331, -7.1493057 37.2791698, -7.1492409 37.2794922)",,
991865628,False,tertiary,True,147.313,Calle Dalí,"LINESTRING (-7.1507946 37.2797666, -7.1493323 37.2791331)",,
991865628,False,tertiary,False,75.81899999999999,Calle Dalí,"LINESTRING (-7.1507946 37.2797666, -7.1508724 37.2798203, -7.1513491 37.2801863, -7.1514168 37.2802353)",,
50677310,False,tertiary,False,102.822,Calle Tenerias,"LINESTRING (-7.1514168 37.2802353, -7.1514996 37.2800915, -7.1515285 37.2800477, -7.1518749 37.279523, -7.1519524 37.279415)",,
50677310,False,tertiary,True,121.84899999999999,Calle Tenerias,"LINESTRING (-7.1514168 37.2802353, -7.1513147 37.2804329, -7.1512518 37.2805742, -7.1512093 37.2806987, -7.1511885 37.2808067, -7.1511762 37.2809107, -7.1511773 37.2810889, -7.151225 37.2812968)",,
50677311,False,tertiary,False,50.644999999999996,Calle Almendral,"LINESTRING (-7.1514168 37.2802353, -7.1516645 37.280408, -7.1517433 37.2804657, -7.1518425 37.2805397)",,
991865628,False,tertiary,True,75.81899999999999,Calle Dalí,"LINESTRING (-7.1514168 37.2802353, -7.1513491 37.2801863, -7.1508724 37.2798203, -7.1507946 37.2797666)",,
50193089,True,tertiary,False,38.607,Calle El Greco,"LINESTRING (-7.1492409 37.2794922, -7.1491735 37.2797811, -7.1491579 37.279833)",,
50193089,True,tertiary,False,39.089,Calle El Greco,"LINESTRING (-7.1491579 37.279833, -7.1490244 37.2801681)",,
50416591,True,tertiary,False,28.314,Calle de la Plaza,"LINESTRING (-7.1527267 37.2847431, -7.1529328 37.2845483)",,
50236649,True,tertiary,False,46.129000000000005,Calle Gibraleón,"LINESTRING (-7.1518152 37.2846076, -7.1520868 37.2846077, -7.1523282 37.2846588)",,
50236653,True,residential,False,138.752,Calle del Corral Concejo,"LINESTRING (-7.1518152 37.2846076, -7.151743 37.2849165, -7.1515353 37.2853117, -7.1513606 37.2855141, -7.151138 37.2857041)",,
50236649,True,tertiary,False,156.702,Calle Gibraleón,"LINESTRING (-7.1500562 37.2847255, -7.1507738 37.2846283, -7.1514543 37.284593, -7.1518152 37.2846076)",,
50416607,False,residential,True,42.818,Calle Alberto Lista,"LINESTRING (-7.1500562 37.2847255, -7.1500332 37.2844106, -7.1500795 37.2843515)",,
991865637,True,residential,False,52.343,Calle del Corral Concejo,"LINESTRING (-7.151138 37.2857041, -7.1508358 37.2861088)",,
50236669,True,residential,False,31.437,Calle Flor,"LINESTRING (-7.1508035 37.2856087, -7.151138 37.2857041)",no,
50236670,True,tertiary,False,58.559,Calle del Corral Concejo,"LINESTRING (-7.1508035 37.2856087, -7.1508796 37.2856718, -7.1508845 37.2857454, -7.1508616 37.2859335, -7.1508358 37.2861088)",,
50236663,True,tertiary,False,21.302999999999997,Calle del Corral Concejo,"LINESTRING (-7.1508358 37.2861088, -7.1507995 37.2862116, -7.1507696 37.286293)",,
50236664,True,residential,False,95.388,Calle Nuestra Señora del Rosario,"LINESTRING (-7.1501082 37.2853188, -7.1500395 37.2861749)",,
