osmid,name,highway,oneway,reversed,length,lanes,geometry,junction,ref
322220653,Avenida Aviación Española,primary,False,True,68.472,,"LINESTRING (-0.8326745 37.8043894, -0.8319237 37.8042242)",,
392960017,Avenida Párroco Antonio López Martínez,residential,False,True,31.791,,"LINESTRING (-0.8354119 37.8062766, -0.8351694 37.8060644)",,
197791567,Calle Miguel Zapata,residential,False,False,59.96,,"LINESTRING (-0.8354119 37.8062766, -0.8354433 37.8062605, -0.8359846 37.8059833)",,
392960017,Avenida Párroco Antonio López Martínez,residential,False,False,15.471,,"LINESTRING (-0.8354119 37.8062766, -0.8354361 37.8063227, -0.8354738 37.8064068)",,
197699200,,residential,True,False,10.52,,"LINESTRING (-0.8354738 37.8064068, -0.8354539 37.8064084, -0.8354357 37.8064147, -0.8354208 37.8064253, -0.8354108 37.8064389, -0.8354066 37.8064543, -0.8354086 37.80647)",roundabout,
392960017,Avenida Párroco Antonio López Martínez,residential,False,True,15.471,,"LINESTRING (-0.8354738 37.8064068, -0.8354361 37.8063227, -0.8354119 37.8062766)",,
77527026,Avenida Ramón y Cajal,primary,False,False,52.337,2,"LINESTRING (-0.8381641 37.8031832, -0.8383142 37.8031504, -0.8385853 37.8028766)",,RM-F35
77527033,,primary,True,False,18.285,,"LINESTRING (-0.8381641 37.8031832, -0.8381443 37.8031452, -0.8381107 37.8031138, -0.8380666 37.803092, -0.8380161 37.803082)",roundabout,
77527026,Avenida Ramón y Cajal,primary,False,False,26.482,2,"LINESTRING (-0.8399649 37.8016498, -0.8401707 37.8014758)",,RM-F35
77527026,Avenida Ramón y Cajal,primary,False,True,18.819,2,"LINESTRING (-0.8399649 37.8016498, -0.8398175 37.8017726)",,RM-F35
77527029,,primary,False,False,79.984,,"LINESTRING (-0.8380161 37.803082, -0.8380165 37.802774, -0.8380123 37.8023627)",,
77527033,,primary,True,False,24.539,,"LINESTRING (-0.8380161 37.803082, -0.8379604 37.8030854, -0.8379092 37.803103, -0.8378681 37.8031329, -0.8378417 37.8031718, -0.8378329 37.8032154)",roundabout,
39171833,Avenida de La Unión,primary,False,True,18.383,2,"LINESTRING (-0.8380418 37.8033428, -0.8380599 37.8035075)",,
77527033,,primary,True,False,22.910999999999998,,"LINESTRING (-0.8380418 37.8033428, -0.8380898 37.8033266, -0.8381292 37.8032996, -0.8381562 37.8032644, -0.8381682 37.8032243, -0.8381641 37.8031832)",roundabout,
25740725,Avenida de Calderón de la Barca,primary,True,False,47.079,1,"LINESTRING (-0.8370829 37.8052835, -0.8365806 37.805136)",,
77527037,Calle Primero de Mayo,residential,False,False,119.199,,"LINESTRING (-0.8370829 37.8052835, -0.8378075 37.8043772)",,
397724529,Calle San José,residential,False,True,51.131,,"LINESTRING (-0.8370829 37.8052835, -0.8366438 37.8055853)",,
39171833,Avenida de La Unión,primary,False,False,60.693,2,"LINESTRING (-0.8380664 37.8040533, -0.8380599 37.8035075)",,
39171833,Avenida de La Unión,primary,False,True,54.303,2,"LINESTRING (-0.8380664 37.8040533, -0.8380822 37.8045415)",,
77527037,Calle Primero de Mayo,residential,False,True,42.597,,"LINESTRING (-0.8380664 37.8040533, -0.8378075 37.8043772)",,
365128757,,primary,True,False,9.859000000000002,,"LINESTRING (-0.8359928 37.8066845, -0.8359705 37.8066737, -0.8359456 37.8066674, -0.8359195 37.8066657, -0.8358937 37.8066689, -0.8358864 37.8066706)",roundabout,
824595254,Avenida del Pinatar,primary,False,False,21.907,2,"LINESTRING (-0.8359928 37.8066845, -0.8360941 37.8065995, -0.836166 37.8065428)",,
99176304,Calle Maestre,residential,False,True,54.873,,"LINESTRING (-0.8294198 37.8088936, -0.8294756 37.8088587, -0.8295388 37.8088193, -0.829731 37.8086948, -0.8299038 37.8085817)",,
106084931,Calle Monasterio Venta de Baños,residential,True,False,56.834,,"LINESTRING (-0.8317263 37.8074198, -0.8322629 37.8077053)",,
99176304,Calle Maestre,residential,False,False,102.568,,"LINESTRING (-0.8317263 37.8074198, -0.8315179 37.8075482, -0.8309216 37.8079252, -0.8308127 37.8079941)",,
99176304,Calle Maestre,residential,False,True,84.051,,"LINESTRING (-0.8317263 37.8074198, -0.8319885 37.8071417, -0.8322978 37.8068136)",,
127811703,Calle Menéndez Pidal,residential,False,False,30.372,,"LINESTRING (-0.837718 37.8069073, -0.8375038 37.8066929)",,
127811703,Calle Menéndez Pidal,residential,False,True,73.098,,"LINESTRING (-0.837718 37.8069073, -0.837991 37.8072839, -0.8381669 37.8074588)",,
197699211,Calle de los Seguras,residential,False,True,45.941,,"LINESTRING (-0.837718 37.8069073, -0.8374632 37.8070496, -0.8372666 37.8069893)",,
106084922,Calle Párroco Cristóbal Balaguer,residential,False,False,92.57300000000001,,"LINESTRING (-0.8297429 37.8043543, -0.8291835 37.8039607, -0.8289016 37.8038695)",,
"[197699201, 197699205]","['Calle Párroco Cristóbal Balaguer', 'Calle San Pablo']",residential,False,True,81.969,,"LINESTRING (-0.8297429 37.8043543, -0.8299054 37.8044748, -0.8305859 37.8046352)",,
77527183,Avenida de Miguel Ángel Blanco,secondary,False,False,11.585999999999999,,"LINESTRING (-0.8368667 37.8081869, -0.8368692 37.8082109, -0.8368875 37.8082897)",,T-301-2
77527183,Avenida de Miguel Ángel Blanco,secondary,False,True,53.128,,"LINESTRING (-0.8368667 37.8081869, -0.8368371 37.8078973, -0.8368057 37.8077117)",,T-301-2
197699207,Calle Embalse de Tous,residential,False,True,16.775,,"LINESTRING (-0.8368667 37.8081869, -0.8367556 37.8081956, -0.8366835 37.8081695)",,
197699202,Calle Victoria,residential,False,True,52.761,,"LINESTRING (-0.8332366 37.8065117, -0.8335718 37.806118)",,
197699208,Calle Olivar,residential,False,False,18.115,,"LINESTRING (-0.8332366 37.8065117, -0.833403 37.8066079)",,
197699208,Calle Olivar,residential,False,True,48.46,,"LINESTRING (-0.8332366 37.8065117, -0.8328608 37.8062945, -0.8327806 37.80627)",,
195419083,Calle Fernández Caballero,residential,False,False,39.927,,"LINESTRING (-0.8324841 37.8018067, -0.8328114 37.8015576)",,
197699198,Calle Coronel Fernández Tudela,residential,False,True,31.869,2,"LINESTRING (-0.8324841 37.8018067, -0.8327643 37.8019887)",,
25824036,Calle Alcántara,residential,False,False,84.668,,"LINESTRING (-0.8303019 37.8067138, -0.8309069 37.8061211)",,
106084931,Calle Monasterio Venta de Baños,residential,True,False,147.723,,"LINESTRING (-0.8303019 37.8067138, -0.8303836 37.8067543, -0.8317263 37.8074198)",,
198268285,Calle Alcántara,residential,False,False,83.15899999999999,,"LINESTRING (-0.8303019 37.8067138, -0.8302572 37.8067632, -0.8297516 37.8073223)",,
197698901,Calle Narciso Yepes,residential,True,False,26.929,,"LINESTRING (-0.8369367 37.802768, -0.8367315 37.8029479)",,
197698902,Calle Enrique Granados,residential,False,True,49.978,,"LINESTRING (-0.8369367 37.802768, -0.8365072 37.8024733)",,
197698902,Calle Enrique Granados,residential,False,False,97.24499999999999,,"LINESTRING (-0.8369367 37.802768, -0.8376469 37.80323, -0.8378329 37.8032154)",,
197699199,Calle Extramuros,residential,False,True,35.419,,"LINESTRING (-0.8376642 37.8062917, -0.8374477 37.8065604)",,
197699204,Calle Norte,residential,False,False,2.227,,"LINESTRING (-0.8376642 37.8062917, -0.8376404 37.8062848)",,
127811734,Calle Norte,residential,False,True,171.454,,"LINESTRING (-0.8376642 37.8062917, -0.8380338 37.8065447, -0.8391079 37.807329)",,
197698892,Calle Alto del Villar,residential,False,False,74.235,,"LINESTRING (-0.829037 37.8035203, -0.8292846 37.802882)",,
197698892,Calle Alto del Villar,residential,False,True,40.611,,"LINESTRING (-0.829037 37.8035203, -0.8289016 37.8038695)",,
322220653,Avenida Aviación Española,primary,False,False,40.407,,"LINESTRING (-0.829037 37.8035203, -0.8294776 37.8036245)",,
254318838,,residential,False,True,8.741,,"LINESTRING (-0.8323352 37.8077593, -0.8322629 37.8077053)",,
106084920,Calle Quevedo,residential,True,False,118.67200000000001,,"LINESTRING (-0.8323352 37.8077593, -0.8322397 37.8078471, -0.8313099 37.8084518)",,
99176304,Calle Maestre,residential,False,False,51.821,,"LINESTRING (-0.8308127 37.8079941, -0.8306785 37.8080815, -0.8303575 37.8082905)",,
99176304,Calle Maestre,residential,False,True,102.568,,"LINESTRING (-0.8308127 37.8079941, -0.8309216 37.8079252, -0.8315179 37.8075482, -0.8317263 37.8074198)",,
106084935,Calle Monasterio de Sigena,residential,False,False,67.068,,"LINESTRING (-0.8308127 37.8079941, -0.8309726 37.8081413, -0.8313099 37.8084518)",,
106084935,Calle Monasterio de Sigena,residential,False,True,111.083,,"LINESTRING (-0.8308127 37.8079941, -0.8306948 37.8079139, -0.8306712 37.8078978, -0.8304487 37.8077757, -0.8297683 37.8074332)",,
197698902,Calle Enrique Granados,residential,False,False,30.69,,"LINESTRING (-0.8362396 37.8022959, -0.8365072 37.8024733)",,
197698902,Calle Enrique Granados,residential,False,True,71.754,,"LINESTRING (-0.8362396 37.8022959, -0.8356319 37.8018648)",,
198500564,Calle Andrés Segovia,residential,True,False,44.456,,"LINESTRING (-0.8362396 37.8022959, -0.8365942 37.8020107)",,
197699207,Calle Embalse de Tous,residential,False,False,89.977,,"LINESTRING (-0.8360419 37.8081522, -0.83634 37.8078864, -0.8363727 37.8078654, -0.8364283 37.8078703, -0.8365085 37.8079158, -0.8366053 37.8079955, -0.8366218 37.808072, -0.8366506 37.808137, -0.8366835 37.8081695)",,
"[724819855, 197699207]","['Calle Embalse de Tous', 'Calle Embalse de Sichar']",residential,False,True,117.632,,"LINESTRING (-0.8360419 37.8081522, -0.8355537 37.8086185, -0.8360016 37.8089009)",,
253308510,Calle Hermandad Caballeros de Javier,residential,False,True,114.96900000000001,,"LINESTRING (-0.8360419 37.8081522, -0.835635 37.8079136, -0.8351139 37.8076079, -0.8350739 37.8075844, -0.8349959 37.8075312)",,
25824032,Calle Virgen del Carmen,residential,True,False,44.226,,"LINESTRING (-0.8317618 37.8046008, -0.8319237 37.8042242)",,
106084929,Calle Alcalde Antonio Sánchez de Gea,residential,False,False,97.67,,"LINESTRING (-0.8317618 37.8046008, -0.8311933 37.8044627, -0.8306992 37.8043426)",,
197699199,Calle Extramuros,residential,False,False,15.868,,"LINESTRING (-0.8372666 37.8069893, -0.8373394 37.8068587)",,
197699199,Calle Extramuros,residential,False,True,73.66,,"LINESTRING (-0.8372666 37.8069893, -0.8369598 37.8076058)",,
197699211,Calle de los Seguras,residential,False,False,45.941,,"LINESTRING (-0.8372666 37.8069893, -0.8374632 37.8070496, -0.837718 37.8069073)",,
25824032,Calle Virgen del Carmen,residential,True,False,33.442,,"LINESTRING (-0.8316097 37.8048765, -0.8317618 37.8046008)",,
197699201,Calle Párroco Cristóbal Balaguer,residential,False,True,37.645,,"LINESTRING (-0.8316097 37.8048765, -0.8320203 37.8049733)",,
197699201,Calle Párroco Cristóbal Balaguer,residential,False,False,93.863,,"LINESTRING (-0.8316097 37.8048765, -0.8310655 37.8047482, -0.8305859 37.8046352)",,
125017119,Avenida del Pinatar,primary,False,False,98.947,2,"LINESTRING (-0.8349959 37.8075312, -0.8348704 37.8076361, -0.8345929 37.8078681, -0.8344017 37.8079957, -0.8342911 37.8080694, -0.8341806 37.8081431)",,
125017119,Avenida del Pinatar,primary,False,True,108.87500000000001,2,"LINESTRING (-0.8349959 37.8075312, -0.8353058 37.8072723, -0.8357008 37.8069421, -0.8357472 37.8069032, -0.8357766 37.8068787, -0.8358455 37.8068184)",,
197699208,Calle Olivar,residential,False,True,45.091,,"LINESTRING (-0.8349959 37.8075312, -0.834916 37.8074825, -0.8345837 37.8072896)",,
253308510,Calle Hermandad Caballeros de Javier,residential,False,False,114.969,,"LINESTRING (-0.8349959 37.8075312, -0.8350739 37.8075844, -0.8351139 37.8076079, -0.835635 37.8079136, -0.8360419 37.8081522)",,
204117785,,primary,False,True,2.336,,"LINESTRING (-0.8376193 37.8054512, -0.8375931 37.8054548)",,
204117785,,primary,False,False,24.904,,"LINESTRING (-0.8376193 37.8054512, -0.8376905 37.8054427, -0.8378991 37.8054153)",,
322220650,,residential,False,False,28.714,,"LINESTRING (-0.8376193 37.8054512, -0.8376981 37.805463, -0.8378097 37.8054619, -0.837944 37.805473)",,
824595255,,residential,False,False,36.748,1,"LINESTRING (-0.8376193 37.8054512, -0.8377253 37.8054932, -0.8379324 37.8055656, -0.8380052 37.8055719)",,
106084906,Calle Maestre,residential,True,False,73.843,,"LINESTRING (-0.8327806 37.80627, -0.8322978 37.8068136)",,
197699208,Calle Olivar,residential,False,False,48.46,,"LINESTRING (-0.8327806 37.80627, -0.8328608 37.8062945, -0.8332366 37.8065117)",,
197699208,Calle Olivar,residential,False,True,82.261,,"LINESTRING (-0.8327806 37.80627, -0.8324397 37.8061451, -0.8323181 37.8060959, -0.8321408 37.8060153, -0.8319506 37.8059289)",,
197698892,Calle Alto del Villar,residential,False,True,91.039,,"LINESTRING (-0.8295882 37.8020992, -0.8292846 37.802882)",,
198496670,Calle Isaac Peral,residential,False,True,40.485,,"LINESTRING (-0.8295882 37.8020992, -0.8300295 37.802204)",,
77527183,Avenida de Miguel Ángel Blanco,secondary,False,False,53.128,,"LINESTRING (-0.8368057 37.8077117, -0.8368371 37.8078973, -0.8368667 37.8081869)",,T-301-2
77527183,Avenida de Miguel Ángel Blanco,secondary,False,True,66.803,,"LINESTRING (-0.8368057 37.8077117, -0.8367941 37.807643, -0.8367083 37.8074311, -0.8364813 37.8071795)",,T-301-2
197699199,Calle Extramuros,residential,False,False,18.396,,"LINESTRING (-0.8368057 37.8077117, -0.8368829 37.8076349, -0.8369598 37.8076058)",,
127811703,Calle Menéndez Pidal,residential,False,True,30.372,,"LINESTRING (-0.8375038 37.8066929, -0.837718 37.8069073)",,
127811733,Calle Doctor Pardo López,residential,False,True,150.279,,"LINESTRING (-0.8375038 37.8066929, -0.8388619 37.8075146)",,
197699199,Calle Extramuros,residential,False,False,15.536,,"LINESTRING (-0.8375038 37.8066929, -0.8374477 37.8065604)",,
197699199,Calle Extramuros,residential,False,True,23.42,,"LINESTRING (-0.8375038 37.8066929, -0.8373394 37.8068587)",,
198268865,,residential,False,False,40.197,,"LINESTRING (-0.8292082 37.8071325, -0.829592 37.8073293)",,
197698892,Calle Alto del Villar,residential,False,False,40.611,,"LINESTRING (-0.8289016 37.8038695, -0.829037 37.8035203)",,
106084922,Calle Párroco Cristóbal Balaguer,residential,False,True,92.57300000000001,,"LINESTRING (-0.8289016 37.8038695, -0.8291835 37.8039607, -0.8297429 37.8043543)",,
127811744,Calle Extramuros,residential,False,False,9.882,,"LINESTRING (-0.8380052 37.8055719, -0.8379878 37.8054841)",,
127811744,Calle Extramuros,residential,False,True,4.501,,"LINESTRING (-0.8380052 37.8055719, -0.8380422 37.8055999)",,
824595255,,residential,False,True,36.748000000000005,1,"LINESTRING (-0.8380052 37.8055719, -0.8379324 37.8055656, -0.8377253 37.8054932, -0.8376193 37.8054512)",,
106084935,Calle Monasterio de Sigena,residential,False,False,110.34,,"LINESTRING (-0.8313099 37.8084518, -0.8320764 37.8092379)",,
106084935,Calle Monasterio de Sigena,residential,False,True,67.068,,"LINESTRING (-0.8313099 37.8084518, -0.8309726 37.8081413, -0.8308127 37.8079941)",,
127811719,Calle Calvo Sotelo,unclassified,False,True,9.864,,"LINESTRING (-0.8369598 37.8076058, -0.8370162 37.8076825)",,
197699199,Calle Extramuros,residential,False,False,73.66,,"LINESTRING (-0.8369598 37.8076058, -0.8372666 37.8069893)",,
197699199,Calle Extramuros,residential,False,True,18.396,,"LINESTRING (-0.8369598 37.8076058, -0.8368829 37.8076349, -0.8368057 37.8077117)",,
197699204,Calle Norte,residential,False,True,65.919,,"LINESTRING (-0.8370663 37.8059031, -0.8376404 37.8062848)",,
197699210,,residential,False,False,36.957,1,"LINESTRING (-0.8370663 37.8059031, -0.8373472 37.8056557)",,
456547962,,residential,False,True,35.378,1,"LINESTRING (-0.8370663 37.8059031, -0.8367936 37.8061372)",,
106084903,Calle Monasterio Santo Domingo de Silos,residential,True,False,94.545,,"LINESTRING (-0.8298524 37.8064514, -0.8292082 37.8071325)",,
198268271,Calle Monasterio Venta de Baños,residential,True,False,49.1,,"LINESTRING (-0.8298524 37.8064514, -0.8303019 37.8067138)",,
254319146,Calle Jabalina,residential,False,True,65.696,,"LINESTRING (-0.8328531 37.8072093, -0.8322978 37.8068136)",,
254320071,Calle Quevedo,residential,False,False,82.498,,"LINESTRING (-0.8328531 37.8072093, -0.833403 37.8066079)",,
197699206,Calle Quevedo,residential,True,False,76.226,,"LINESTRING (-0.8328531 37.8072093, -0.8328003 37.8072654, -0.8323352 37.8077593)",,
254319146,Calle Jabalina,residential,False,False,26.558,,"LINESTRING (-0.8328531 37.8072093, -0.8329536 37.8072769, -0.8330833 37.8073641)",,
106084910,Calle Alcántara,residential,False,False,86.712,,"LINESTRING (-0.8320203 37.8049733, -0.8326745 37.8043894)",,
106084910,Calle Alcántara,residential,False,True,91.817,,"LINESTRING (-0.8320203 37.8049733, -0.8313953 37.8056351)",,
197699201,Calle Párroco Cristóbal Balaguer,residential,False,False,37.645,,"LINESTRING (-0.8320203 37.8049733, -0.8316097 37.8048765)",,
197699208,Calle Olivar,residential,False,False,41.695,,"LINESTRING (-0.8342002 37.8070687, -0.8345837 37.8072896)",,
197699208,Calle Olivar,residential,False,True,28.413,,"LINESTRING (-0.8342002 37.8070687, -0.8339392 37.8069178)",,
510754679,Calle Mercado,residential,True,False,121.073,,"LINESTRING (-0.8342002 37.8070687, -0.8353518 37.8064706)",,
254318838,,residential,False,False,8.741,,"LINESTRING (-0.8322629 37.8077053, -0.8323352 37.8077593)",,
195419079,Calle José Serrano,residential,False,False,73.223,,"LINESTRING (-0.8365942 37.8020107, -0.8360027 37.8015468)",,
195419082,Calle José Serrano,residential,False,False,67.482,,"LINESTRING (-0.8365942 37.8020107, -0.836886 37.8021829, -0.837289 37.8022038)",,
77527033,,primary,True,False,26.573000000000004,,"LINESTRING (-0.8378329 37.8032154, -0.8378409 37.8032547, -0.8378634 37.8032904, -0.8378982 37.8033192, -0.8379423 37.8033385, -0.8379917 37.8033466, -0.8380418 37.8033428)",roundabout,
197698902,Calle Enrique Granados,residential,False,True,97.24499999999999,,"LINESTRING (-0.8378329 37.8032154, -0.8376469 37.80323, -0.8369367 37.802768)",,
322220653,Avenida Aviación Española,primary,False,False,44.463,,"LINESTRING (-0.8303535 37.80383, -0.8308374 37.8039471)",,
322220653,Avenida Aviación Española,primary,False,True,39.693,,"LINESTRING (-0.8303535 37.80383, -0.8299194 37.8037311)",,
385632404,Calle María Díaz,residential,True,False,50.405,,"LINESTRING (-0.8303535 37.80383, -0.8299663 37.8041645)",,
106084929,Calle Alcalde Antonio Sánchez de Gea,residential,False,True,67.367,,"LINESTRING (-0.8299663 37.8041645, -0.8306992 37.8043426)",,
385632404,Calle María Díaz,residential,True,False,28.821,,"LINESTRING (-0.8299663 37.8041645, -0.8297429 37.8043543)",,
197699207,Calle Embalse de Tous,residential,False,False,16.775,,"LINESTRING (-0.8366835 37.8081695, -0.8367556 37.8081956, -0.8368667 37.8081869)",,
197699207,Calle Embalse de Tous,residential,False,True,89.977,,"LINESTRING (-0.8366835 37.8081695, -0.8366506 37.808137, -0.8366218 37.808072, -0.8366053 37.8079955, -0.8365085 37.8079158, -0.8364283 37.8078703, -0.8363727 37.8078654, -0.83634 37.8078864, -0.8360419 37.8081522)",,
724819854,Travesía Embalse de Sichar,residential,False,False,102.32000000000001,,"LINESTRING (-0.8366835 37.8081695, -0.8366776 37.8082391, -0.8360016 37.8089009)",,
254319146,Calle Jabalina,residential,False,False,65.696,,"LINESTRING (-0.8322978 37.8068136, -0.8328531 37.8072093)",,
99176304,Calle Maestre,residential,False,False,84.051,,"LINESTRING (-0.8322978 37.8068136, -0.8319885 37.8071417, -0.8317263 37.8074198)",,
254319146,Calle Jabalina,residential,False,True,107.45599999999999,,"LINESTRING (-0.8322978 37.8068136, -0.8322286 37.8067606, -0.8318468 37.8065759, -0.8317786 37.8065429, -0.8312677 37.8062957)",,
195419082,Calle José Serrano,residential,False,False,63.404,,"LINESTRING (-0.837289 37.8022038, -0.8380106 37.8021965)",,
195419082,Calle José Serrano,residential,False,True,67.482,,"LINESTRING (-0.837289 37.8022038, -0.836886 37.8021829, -0.8365942 37.8020107)",,
197698901,Calle Narciso Yepes,residential,True,False,75.37800000000001,,"LINESTRING (-0.837289 37.8022038, -0.8373092 37.8023567, -0.8372985 37.8024384, -0.8372548 37.8025215, -0.8369367 37.802768)",,
127811695,Calle Sierra de la Pila,unclassified,False,False,15.119,,"LINESTRING (-0.8380981 37.8104143, -0.8382437 37.8103418)",,
77527183,Avenida de Miguel Ángel Blanco,secondary,False,True,90.873,,"LINESTRING (-0.8380981 37.8104143, -0.8377383 37.8098808, -0.8376152 37.8096916)",,T-301-2
127811695,Calle Sierra de la Pila,unclassified,False,False,49.642,,"LINESTRING (-0.8386921 37.8101185, -0.8391701 37.8098804)",,
127811695,Calle Sierra de la Pila,unclassified,False,True,46.564,,"LINESTRING (-0.8386921 37.8101185, -0.8382437 37.8103418)",,
127811714,Calle Sierra de Altahona,unclassified,False,False,54.122,,"LINESTRING (-0.8386921 37.8101185, -0.8383593 37.8097089)",,
127811695,Calle Sierra de la Pila,unclassified,False,False,53.505,,"LINESTRING (-0.8391701 37.8098804, -0.8396854 37.8096239)",,
127811695,Calle Sierra de la Pila,unclassified,False,True,49.642,,"LINESTRING (-0.8391701 37.8098804, -0.8386921 37.8101185)",,
127811695,Calle Sierra de la Pila,unclassified,False,False,48.725,,"LINESTRING (-0.8396854 37.8096239, -0.8401541 37.8093896)",,
127811695,Calle Sierra de la Pila,unclassified,False,True,53.505,,"LINESTRING (-0.8396854 37.8096239, -0.8391701 37.8098804)",,
127811695,Calle Sierra de la Pila,unclassified,False,True,48.725,,"LINESTRING (-0.8401541 37.8093896, -0.8396854 37.8096239)",,
127811703,Calle Menéndez Pidal,residential,False,False,54.317,,"LINESTRING (-0.8401541 37.8093896, -0.8397681 37.809008)",,
127811700,Calle Pablo Picasso,residential,False,True,12.127,,"LINESTRING (-0.8395824 37.8061525, -0.8396598 37.8062428)",,
"[127811736, 457468026]",Calle San Luis,residential,False,False,75.91499999999999,,"LINESTRING (-0.8395824 37.8061525, -0.8393182 37.8061244, -0.8387282 37.8060497)",,
127811700,Calle Pablo Picasso,residential,False,False,49.987,,"LINESTRING (-0.8400772 37.8065483, -0.8396598 37.8062428)",,
127811717,Calle Alcalde Teodoro Martínez López,unclassified,False,True,65.711,,"LINESTRING (-0.8400772 37.8065483, -0.8395495 37.8069671)",,
127811700,Calle Pablo Picasso,residential,False,False,12.127,,"LINESTRING (-0.8396598 37.8062428, -0.8395824 37.8061525)",,
127811700,Calle Pablo Picasso,residential,False,True,49.987,,"LINESTRING (-0.8396598 37.8062428, -0.8400772 37.8065483)",,
127811735,Calle Miró,residential,False,False,65.199,,"LINESTRING (-0.8396598 37.8062428, -0.8391619 37.8066776)",,
127811702,Calle Sierra Espuña,residential,False,False,50.591,,"LINESTRING (-0.8396339 37.8075438, -0.8391837 37.8072601)",,
127811716,Calle Pintor Murillo,residential,False,False,43.057,,"LINESTRING (-0.8396339 37.8075438, -0.8399719 37.8072634)",,
127811702,Calle Sierra Espuña,residential,False,True,50.591,,"LINESTRING (-0.8391837 37.8072601, -0.8396339 37.8075438)",,
127811717,Calle Alcalde Teodoro Martínez López,unclassified,False,False,45.763,,"LINESTRING (-0.8391837 37.8072601, -0.8395495 37.8069671)",,
127811724,Calle Alcalde Teodoro Martínez López,unclassified,False,True,10.151,,"LINESTRING (-0.8391837 37.8072601, -0.8391079 37.807329)",,
127811703,Calle Menéndez Pidal,residential,False,False,76.797,,"LINESTRING (-0.8397681 37.809008, -0.8392239 37.8084675)",,
127811703,Calle Menéndez Pidal,residential,False,True,54.317,,"LINESTRING (-0.8397681 37.809008, -0.8401541 37.8093896)",,
127811715,Calle Sierra Escalona,unclassified,False,True,146.258,,"LINESTRING (-0.8397681 37.809008, -0.8383593 37.8097089)",,
127811703,Calle Menéndez Pidal,residential,False,False,37.887,,"LINESTRING (-0.8392239 37.8084675, -0.8389409 37.8082104)",,
127811703,Calle Menéndez Pidal,residential,False,True,76.797,,"LINESTRING (-0.8392239 37.8084675, -0.8397681 37.809008)",,
127811752,Calle Los Cayos,residential,False,True,167.636,,"LINESTRING (-0.8392239 37.8084675, -0.8380305 37.8093011, -0.838199 37.8095116)",,
127811703,Calle Menéndez Pidal,residential,False,False,47.243,,"LINESTRING (-0.8385015 37.8077914, -0.8381669 37.8074588)",,
127811703,Calle Menéndez Pidal,residential,False,True,60.505,,"LINESTRING (-0.8385015 37.8077914, -0.8389409 37.8082104)",,
127811724,Calle Alcalde Teodoro Martínez López,unclassified,False,False,44.157,,"LINESTRING (-0.8385015 37.8077914, -0.8388619 37.8075146)",,
127811714,Calle Sierra de Altahona,unclassified,False,False,26.07,,"LINESTRING (-0.8383593 37.8097089, -0.838199 37.8095116)",,
127811714,Calle Sierra de Altahona,unclassified,False,True,54.122,,"LINESTRING (-0.8383593 37.8097089, -0.8386921 37.8101185)",,
127811715,Calle Sierra Escalona,unclassified,False,False,146.258,,"LINESTRING (-0.8383593 37.8097089, -0.8397681 37.809008)",,
127811714,Calle Sierra de Altahona,unclassified,False,True,26.07,,"LINESTRING (-0.838199 37.8095116, -0.8383593 37.8097089)",,
127811723,,unclassified,False,False,37.769,,"LINESTRING (-0.838199 37.8095116, -0.8377985 37.8096351)",,
127811752,Calle Los Cayos,residential,False,False,167.636,,"LINESTRING (-0.838199 37.8095116, -0.8380305 37.8093011, -0.8392239 37.8084675)",,
