osmid,oneway,name,highway,reversed,length,geometry,lanes,maxspeed,ref,junction,tunnel
188764029,True,Calle del Salvador,residential,False,45.912,"LINESTRING (-3.5326895 39.4685705, -3.5321818 39.4684406)",,,,,
356957134,False,Calle del Salvador,residential,False,31.324,"LINESTRING (-3.5326895 39.4685705, -3.5327284 39.4682904)",,,,,
188766512,False,Avenida de la Constitución,tertiary,False,7.028,"LINESTRING (-3.5321818 39.4684406, -3.5321865 39.4683775)",,,,,
188766512,False,Avenida de la Constitución,tertiary,True,27.881,"LINESTRING (-3.5321818 39.4684406, -3.5321765 39.4684966, -3.5321689 39.4686911)",,,,,
85628622,True,Avenida de Castilla La Mancha,residential,False,31.717,"LINESTRING (-3.5334154 39.4682053, -3.5332581 39.4679472)",,,,,
83015212,True,Calle del Teniente Infante,tertiary,False,95.35,"LINESTRING (-3.5334154 39.4682053, -3.5335547 39.4681823, -3.5340885 39.4681187, -3.5345121 39.4680703)",,,,,
83015217,True,Calle de Cervantes,residential,False,90.276,"LINESTRING (-3.5334154 39.4682053, -3.5337856 39.4686913, -3.5339076 39.4689208)",,,,,
85628630,False,Calle del Salvador,residential,False,47.065,"LINESTRING (-3.5339076 39.4689208, -3.5344399 39.4690223)",,,,,
188764029,True,Calle del Salvador,residential,False,18.695,"LINESTRING (-3.5339076 39.4689208, -3.5337013 39.4688669)",,,,,
83015192,True,Calle de Argentina,residential,False,76.178,"LINESTRING (-3.5321819 39.4680533, -3.5313212 39.4678864)",,,,,
199356229,False,Calle de los Arcos,residential,False,38.908,"LINESTRING (-3.5321819 39.4680533, -3.5321841 39.4677034)",,,,,
199356229,False,Calle de los Arcos,residential,True,30.762,"LINESTRING (-3.5321819 39.4680533, -3.5321885 39.4683299)",,,,,
199356229,False,Calle de los Arcos,residential,True,48.728,"LINESTRING (-3.5320779 39.4655951, -3.5321375 39.4660309)",,,,,
199356231,True,Calle de las Cruces,residential,False,36.172,"LINESTRING (-3.5344898 39.4663116, -3.5348773 39.4664394)",1,30,,,
199356226,False,Travesía de las Cruces,residential,False,91.606,"LINESTRING (-3.5344898 39.4663116, -3.5346765 39.465853, -3.534772 39.4655179)",,,,,
199360911,True,Avenida de Juan Carlos I,tertiary,False,15.016,"LINESTRING (-3.538284 39.4676495, -3.5384568 39.4676285)",2,30,,,
188766512,False,Avenida de la Constitución,tertiary,False,37.169,"LINESTRING (-3.5327042 39.4720636, -3.5325889 39.4717414)",,,,,
260750260,False,Calle de las Delicias,residential,True,36.92,"LINESTRING (-3.5327042 39.4720636, -3.5330944 39.4722033)",,,,,
188766512,False,Avenida de la Constitución,tertiary,True,65.825,"LINESTRING (-3.5327042 39.4720636, -3.5328169 39.4724721, -3.5328324 39.472646)",,,,,
260750260,False,Calle de las Delicias,residential,False,90.132,"LINESTRING (-3.5327042 39.4720636, -3.5321215 39.4719542, -3.5317747 39.4718092, -3.5317212 39.4718219)",,,,,
83015212,True,Calle del Teniente Infante,tertiary,False,46.553,"LINESTRING (-3.5321885 39.4683299, -3.5327284 39.4682904)",,,,,
188766512,False,Avenida de la Constitución,tertiary,True,5.296,"LINESTRING (-3.5321885 39.4683299, -3.5321865 39.4683775)",,,,,
199356229,False,Calle de los Arcos,residential,False,30.762,"LINESTRING (-3.5321885 39.4683299, -3.5321819 39.4680533)",,,,,
85628589,True,Calle del Cristo,residential,False,30.902,"LINESTRING (-3.5298404 39.4655372, -3.5298942 39.4653542, -3.529901 39.4652641)",,,,,
85628591,True,Calle de Sevilla,residential,False,205.026,"LINESTRING (-3.5298404 39.4655372, -3.5303023 39.4656627, -3.5310302 39.4658393, -3.5316168 39.465959, -3.5321375 39.4660309)",,,,,
83015212,True,Calle del Teniente Infante,tertiary,False,120.52199999999999,"LINESTRING (-3.5352912 39.467985, -3.5364278 39.4678883, -3.536687 39.4678679)",,,,,
85628623,False,Calle de Ramón y Cajal,residential,False,113.024,"LINESTRING (-3.5352912 39.467985, -3.5353147 39.4683392, -3.5353147 39.468501, -3.5353147 39.4686868, -3.5352264 39.4689935)",,,,,
85628623,False,Calle de Ramón y Cajal,residential,True,148.36100000000002,"LINESTRING (-3.5352912 39.467985, -3.5352882 39.4676577, -3.5354199 39.467016, -3.5355483 39.4666728)",,,,,
192354334,False,Calle de Juan Antonio Jiménez,residential,True,47.442,"LINESTRING (-3.5335107 39.4652291, -3.5332403 39.4656012)",,,,,
199356229,False,Calle de los Arcos,residential,False,28.08,"LINESTRING (-3.5321863 39.4662806, -3.5321375 39.4660309)",,,,,
199356229,False,Calle de los Arcos,residential,True,36.358,"LINESTRING (-3.5321863 39.4662806, -3.5322037 39.4666073)",,,,,
85628604,True,Calle de la Rosa del Salvador,residential,False,223.608,"LINESTRING (-3.5321863 39.4662806, -3.5317255 39.4662698, -3.5310015 39.4661288, -3.5296772 39.465785)",,,,,
85628623,False,Calle de Ramón y Cajal,residential,False,148.36100000000002,"LINESTRING (-3.5355483 39.4666728, -3.5354199 39.467016, -3.5352882 39.4676577, -3.5352912 39.467985)",,,,,
192354319,True,Avenida de la Reina Sofía,residential,False,75.096,"LINESTRING (-3.5355483 39.4666728, -3.5362985 39.4669142, -3.5363553 39.4669335)",1,,,,
260454716,False,Calle de la Plaza,residential,False,97.867,"LINESTRING (-3.5352264 39.4689935, -3.5363665 39.4689886)",,,,,
85628623,False,Calle de Ramón y Cajal,residential,True,113.024,"LINESTRING (-3.5352264 39.4689935, -3.5353147 39.4686868, -3.5353147 39.468501, -3.5353147 39.4683392, -3.5352912 39.467985)",,,,,
85628630,False,Calle del Salvador,residential,True,67.702,"LINESTRING (-3.5352264 39.4689935, -3.5347992 39.4690267, -3.5344399 39.4690223)",,,,,
260454714,True,Calle de Zaragoza,residential,False,109.97200000000001,"LINESTRING (-3.5352264 39.4689935, -3.5351558 39.4692089, -3.5350485 39.4694657, -3.534791 39.4699212)",,,,,
85628600,True,Calle de Jesús y María,residential,False,107.594,"LINESTRING (-3.5374188 39.4677452, -3.5378347 39.468658)",,,,,
199360913,True,Calle del Teniente Infante,tertiary,False,46.656,"LINESTRING (-3.5374188 39.4677452, -3.5379571 39.4676872)",,,,,
85628631,False,Calle de Santo Domingo,residential,False,131.281,"LINESTRING (-3.5363665 39.4689886, -3.5378347 39.468658)",,,,,
260454716,False,Calle de la Plaza,residential,True,97.867,"LINESTRING (-3.5363665 39.4689886, -3.5352264 39.4689935)",,,,,
173869220,False,Calle del Arroyuelo Medio,residential,True,62.058,"LINESTRING (-3.5363665 39.4689886, -3.5360677 39.469416, -3.5360194 39.4694781)",,,,,
260454719,False,Calle de San José,residential,False,121.435,"LINESTRING (-3.5363665 39.4689886, -3.5368154 39.4689594, -3.5371774 39.4690071, -3.5377247 39.4691911)",,,,,
934597918,False,Calle del Arroyuelo Bajo,residential,True,131.974,"LINESTRING (-3.5363665 39.4689886, -3.536514 39.46876, -3.5366546 39.4685281, -3.5367267 39.4683504, -3.5367536 39.4681757, -3.5367179 39.4679392, -3.536687 39.4678679)",2,30,,,
934597917,False,Calle del Arroyuelo Bajo,residential,True,14.472,"LINESTRING (-3.536644 39.4670408, -3.5367173 39.4669236)",2,30,,,
934597918,False,Calle del Arroyuelo Bajo,residential,False,94.848,"LINESTRING (-3.536644 39.4670408, -3.5365494 39.4673573, -3.536546 39.4675336, -3.5365947 39.4676713, -3.536687 39.4678679)",2,30,,,
934597919,True,Avenida de la Reina Sofía,residential,False,58.830999999999996,"LINESTRING (-3.536644 39.4670408, -3.536704 39.4670757, -3.5372733 39.4672453)",1,,,,
85628589,True,Calle del Cristo,residential,False,30.911,"LINESTRING (-3.5296772 39.465785, -3.5298404 39.4655372)",,,,,
260619396,False,Calle del Santo,residential,False,68.039,"LINESTRING (-3.5360827 39.4709834, -3.5356616 39.4715018)",,,,,
260619396,False,Calle del Santo,residential,True,27.26,"LINESTRING (-3.5360827 39.4709834, -3.5362782 39.4707902)",,,,,
260750255,False,Calle de Toledo,residential,False,79.909,"LINESTRING (-3.5360827 39.4709834, -3.5353273 39.4705634)",,,,,
