osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,tunnel,width
350355386,2,,Carrer del Batlle Dionis Mestre,tertiary,,False,True,44.169000000000004,"LINESTRING (1.1654811 41.3745165, 1.1653605 41.3745266, 1.1649954 41.374557, 1.164955 41.3745604)",,,
87442242,2,,Carrer de la Mare de Déu de Montserrat,residential,,False,False,93.031,"LINESTRING (1.1615267 41.3720472, 1.1616314 41.3720643, 1.1622556 41.3721664, 1.1624657 41.3722008, 1.162616 41.3722254)",,,
87442242,2,,Carrer de la Mare de Déu de Montserrat,residential,,False,True,50.169,"LINESTRING (1.1615267 41.3720472, 1.1614422 41.3720324, 1.1609412 41.3719447)",,,
302374435,,,Carrer del General Castellví,residential,,False,True,42.253,"LINESTRING (1.1615267 41.3720472, 1.1615013 41.3721292, 1.1614119 41.3724173)",,,
350353578,2,N-240a,,tertiary,50,False,False,44.281,"LINESTRING (1.1652951 41.3727253, 1.1648603 41.3729536)",,,
350342165,,,Avinguda de Jaume Llencha,residential,,False,True,27.453000000000003,"LINESTRING (1.1652951 41.3727253, 1.16541 41.3728424, 1.1654902 41.3729241)",,,
350353578,2,N-240a,,tertiary,50,False,True,116.42,"LINESTRING (1.1652951 41.3727253, 1.1657834 41.3724595, 1.1664292 41.3721155)",,,
149949271,,,Raval de Santa Anna,residential,,False,True,11.628,"LINESTRING (1.1618038 41.3790315, 1.1617447 41.3791262)",,,
196084547,,,Carrer del Baulard de Santa Anna,residential,,False,True,78.82300000000001,"LINESTRING (1.1618038 41.3790315, 1.1613606 41.3789465, 1.1611202 41.3788984, 1.1608896 41.3788528)",,,
355936851,,,Carrer Major,living_street,,False,True,15.195,"LINESTRING (1.1618038 41.3790315, 1.1618471 41.3789116, 1.1618509 41.3788995)",,,
374918683,,,Carrer del Baulard de Santa Anna,residential,,False,False,71.577,"LINESTRING (1.1618038 41.3790315, 1.1619726 41.3790586, 1.1620029 41.37906, 1.1621429 41.3790667, 1.1624658 41.3790705, 1.1626455 41.3791205)",,,
87442251,,,Carrer de Rojalons,residential,,False,True,51.903,"LINESTRING (1.1611152 41.3734646, 1.1607568 41.3738461)",,,
302374435,,,Carrer del General Castellví,residential,,False,False,80.639,"LINESTRING (1.1611152 41.3734646, 1.1613075 41.3727539)",,,
374918677,,,Avinguda de Manel Ribé,residential,,False,False,92.72500000000001,"LINESTRING (1.1611152 41.3734646, 1.1612206 41.3734875, 1.1620485 41.3736508, 1.1621892 41.3736786)",,,
374918677,,,Avinguda de Manel Ribé,residential,,False,True,92.756,"LINESTRING (1.1611152 41.3734646, 1.1609238 41.3734325, 1.1600327 41.373275)",,,
210938133,,,Carrer de la Mare Verduna,residential,,False,False,18.809,"LINESTRING (1.1623433 41.3730992, 1.1623947 41.3729345)",,,
210938133,,,Carrer de la Mare Verduna,residential,,False,True,65.697,"LINESTRING (1.1623433 41.3730992, 1.1621892 41.3736786)",,,
342306422,,,Passatge Mestre Mallafré,residential,,False,True,68.951,"LINESTRING (1.1623433 41.3730992, 1.1631514 41.3732287)",,,
87442242,2,,Carrer de la Mare de Déu de Montserrat,residential,,False,False,13.792,"LINESTRING (1.163503 41.3723756, 1.1636642 41.372403)",,,
87442242,2,,Carrer de la Mare de Déu de Montserrat,residential,,False,True,75.875,"LINESTRING (1.163503 41.3723756, 1.1633746 41.3723538, 1.1630325 41.3722959, 1.1626941 41.3722386, 1.162616 41.3722254)",,,
88569317,1,,Carrer del General Prim,residential,,True,False,47.509,"LINESTRING (1.163503 41.3723756, 1.1635734 41.3721145, 1.1636668 41.3719697)",,,
87442258,,,Carrer de Josep Maria Tossas,residential,,False,False,81.044,"LINESTRING (1.1586438 41.3747492, 1.1578048 41.374382)",,,
87442258,,,Carrer de Josep Maria Tossas,residential,,False,True,93.632,"LINESTRING (1.1586438 41.3747492, 1.1595737 41.3752205)",,,
275960713,,,Carrer de Senan,residential,,False,False,76.04,"LINESTRING (1.1586438 41.3747492, 1.1591993 41.3742071)",,,
88569349,,,Carrer de Senan,residential,,False,False,113.351,"LINESTRING (1.1586438 41.3747492, 1.1584828 41.374931, 1.1580465 41.3754236, 1.1578919 41.3755982)",,,
87442244,,,Carrer de Sarral,residential,,False,False,48.711,"LINESTRING (1.1580421 41.3729255, 1.1581748 41.3724989)",,,
210938124,,,Carrer de Pompeu Fabra,residential,,True,False,58.494,"LINESTRING (1.1580421 41.3729255, 1.1576489 41.373361)",,,
233523799,,,Avinguda de Manel Ribé,residential,,False,True,90.49,"LINESTRING (1.1580421 41.3729255, 1.1578931 41.3728993, 1.1569863 41.3727397)",,,
374918677,,,Avinguda de Manel Ribé,residential,,False,False,82.215,"LINESTRING (1.1580421 41.3729255, 1.1581801 41.372951, 1.1588317 41.3730712, 1.1589989 41.373102)",,,
210938117,,,Avinguda del Doctor Folch,residential,,False,True,42.553000000000004,"LINESTRING (1.1563428 41.3759492, 1.1564849 41.3760242, 1.1566432 41.3761078, 1.1567599 41.3761694)",,,
210938122,,,Carrer de Josep Maria Poblet,residential,,True,False,212.72,"LINESTRING (1.1563428 41.3759492, 1.1564228 41.3758634, 1.1577283 41.374464, 1.1578048 41.374382)",,,
87442255,,,Carrer de la Muralla de Sant Jordi,residential,,False,True,73.035,"LINESTRING (1.1608515 41.37509, 1.1603118 41.3756071)",,,
"[210938133, 87442255]",,,"['Carrer de la Muralla de Sant Jordi', 'Carrer de la Mare Verduna']",residential,,False,False,69.531,"LINESTRING (1.1608515 41.37509, 1.1611481 41.3747909, 1.161173 41.3747643, 1.1613415 41.3745843)",,,
210938138,,,Carrer del Reboll,residential,,False,False,82.26899999999999,"LINESTRING (1.1608515 41.37509, 1.1606082 41.3750211, 1.1604204 41.3749446, 1.1603924 41.3749297, 1.1600031 41.3747217)",,,
30123030,,,carrer de la Muralla de Sant Francesc,residential,,True,False,52.446,"LINESTRING (1.1640595 41.375136, 1.1639977 41.3750583, 1.1638765 41.3749559, 1.1637659 41.3748825, 1.1637433 41.374809, 1.1638095 41.3747791)",,,
89472241,,,carrer de Pere Berenguer de Vilafranca,living_street,,True,False,27.878,"LINESTRING (1.16208 41.3765621, 1.1617794 41.3765141, 1.1617532 41.3765099)",,,
"[374918680, 686277349]",,,Carrer Major,living_street,,True,False,52.957,"LINESTRING (1.16208 41.3765621, 1.1620876 41.3767046, 1.1620841 41.3768133, 1.1621061 41.3770376)",,,
275960713,,,Carrer de Senan,residential,,False,True,88.473,"LINESTRING (1.1600327 41.373275, 1.159465 41.373947)",,,
87442246,,,Carrer dels Vinyols,residential,,False,False,102.682,"LINESTRING (1.1600327 41.373275, 1.1600581 41.3731839, 1.1603075 41.3723749)",,,
374918677,,,Avinguda de Manel Ribé,residential,,False,False,92.756,"LINESTRING (1.1600327 41.373275, 1.1609238 41.3734325, 1.1611152 41.3734646)",,,
374918677,,,Avinguda de Manel Ribé,residential,,False,True,88.383,"LINESTRING (1.1600327 41.373275, 1.1599065 41.3732543, 1.1595836 41.3732001, 1.159141 41.3731258, 1.1589989 41.373102)",,,
87442251,,,Carrer de Rojalons,residential,,False,False,66.03,"LINESTRING (1.1595737 41.3752205, 1.1600031 41.3747217)",,,
87442258,,,Carrer de Josep Maria Tossas,residential,,False,False,93.632,"LINESTRING (1.1595737 41.3752205, 1.1586438 41.3747492)",,,
87442258,,,Carrer de Josep Maria Tossas,residential,,False,True,19.232,"LINESTRING (1.1595737 41.3752205, 1.1597627 41.3753195)",,,
87442255,,,Carrer de la Muralla de Sant Jordi,residential,,False,False,73.035,"LINESTRING (1.1603118 41.3756071, 1.1608515 41.37509)",,,
87442255,,,Carrer de la Muralla de Sant Jordi,residential,,False,True,63.248000000000005,"LINESTRING (1.1603118 41.3756071, 1.1599139 41.3759881, 1.1598444 41.3760549)",,,
87442258,,,Carrer de Josep Maria Tossas,residential,,False,False,55.874,"LINESTRING (1.1603118 41.3756071, 1.1602357 41.3755673, 1.1599096 41.3753964, 1.1597627 41.3753195)",,,
87442242,2,,Carrer de la Mare de Déu de Montserrat,residential,,False,False,75.875,"LINESTRING (1.162616 41.3722254, 1.1626941 41.3722386, 1.1630325 41.3722959, 1.1633746 41.3723538, 1.163503 41.3723756)",,,
87442242,2,,Carrer de la Mare de Déu de Montserrat,residential,,False,True,93.031,"LINESTRING (1.162616 41.3722254, 1.1624657 41.3722008, 1.1622556 41.3721664, 1.1616314 41.3720643, 1.1615267 41.3720472)",,,
210938133,,,Carrer de la Mare Verduna,residential,,False,True,25.981,"LINESTRING (1.162616 41.3722254, 1.162588 41.3723152, 1.162545 41.3724529)",,,
350343980,,,Rambla del Gegants,residential,,False,True,102.663,"LINESTRING (1.1589989 41.373102, 1.1592663 41.3722008)",,,
374918677,,,Avinguda de Manel Ribé,residential,,False,False,88.383,"LINESTRING (1.1589989 41.373102, 1.159141 41.3731258, 1.1595836 41.3732001, 1.1599065 41.3732543, 1.1600327 41.373275)",,,
374918677,,,Avinguda de Manel Ribé,residential,,False,True,82.21499999999999,"LINESTRING (1.1589989 41.373102, 1.1588317 41.3730712, 1.1581801 41.372951, 1.1580421 41.3729255)",,,
87442225,,,Carrer de l'Espluga de Francolí,residential,,False,True,109.25500000000001,"LINESTRING (1.1578919 41.3755982, 1.1581732 41.3757463, 1.1585944 41.375968, 1.1586486 41.3759965, 1.1587579 41.3760541, 1.1589638 41.3761625)",,,
"[88569349, 210938198]",,,Carrer de Senan,residential,30,False,"[False, True]",106.27600000000001,"LINESTRING (1.1578919 41.3755982, 1.1577451 41.3757554, 1.1575644 41.375949, 1.1571611 41.376381)",,,
88569349,,,Carrer de Senan,residential,,False,True,113.351,"LINESTRING (1.1578919 41.3755982, 1.1580465 41.3754236, 1.1584828 41.374931, 1.1586438 41.3747492)",,,
210938248,,,Carrer Monestir de Poblet,residential,,False,True,23.451,"LINESTRING (1.1569863 41.3727397, 1.1568822 41.3729356)",,,
233523799,,,Avinguda de Manel Ribé,residential,,False,False,90.49,"LINESTRING (1.1569863 41.3727397, 1.1578931 41.3728993, 1.1580421 41.3729255)",,,
350343978,,,Carrer Monestir de Poblet,residential,,False,False,49.162,"LINESTRING (1.1569863 41.3727397, 1.15703 41.3726008, 1.1571216 41.3723094)",,,
210938133,,,Carrer de la Mare Verduna,residential,,False,False,65.697,"LINESTRING (1.1621892 41.3736786, 1.1623433 41.3730992)",,,
210938133,,,Carrer de la Mare Verduna,residential,,False,True,123.068,"LINESTRING (1.1621892 41.3736786, 1.1613415 41.3745843)",,,
374918677,,,Avinguda de Manel Ribé,residential,,False,False,74.155,"LINESTRING (1.1621892 41.3736786, 1.1622771 41.3736936, 1.1628357 41.3737889, 1.1630558 41.3738264)",,,
374918677,,,Avinguda de Manel Ribé,residential,,False,True,92.72500000000001,"LINESTRING (1.1621892 41.3736786, 1.1620485 41.3736508, 1.1612206 41.3734875, 1.1611152 41.3734646)",,,
87442246,,,Carrer dels Vinyols,residential,,False,False,16.775,"LINESTRING (1.1603075 41.3723749, 1.1603503 41.3722275)",,,
87442233,,,Carrer de Solivella,residential,,False,True,89.013,"LINESTRING (1.1603075 41.3723749, 1.1593763 41.3722191, 1.1592663 41.3722008)",,,
87442246,,,Carrer dels Vinyols,residential,,False,True,102.682,"LINESTRING (1.1603075 41.3723749, 1.1600581 41.3731839, 1.1600327 41.373275)",,,
201924749,,,Carrer de la Muralla d'Alfons III,living_street,,False,True,28.573,"LINESTRING (1.1618509 41.3788995, 1.1621887 41.3789417)",,,
355936851,,,Carrer Major,living_street,,False,True,13.978,"LINESTRING (1.1618509 41.3788995, 1.1618968 41.3787786)",,,
355936851,,,Carrer Major,living_street,,False,False,15.195,"LINESTRING (1.1618509 41.3788995, 1.1618471 41.3789116, 1.1618038 41.3790315)",,,
87442255,,,Carrer de la Muralla de Sant Jordi,residential,,False,False,105.838,"LINESTRING (1.158742 41.3772084, 1.1593533 41.3765718, 1.1594836 41.3764362)",,,
210938117,,,Avinguda del Doctor Folch,residential,,False,False,133.829,"LINESTRING (1.158742 41.3772084, 1.1585879 41.377128, 1.1580691 41.3768573, 1.1580268 41.3768352, 1.1578478 41.3767418, 1.1575176 41.3765696, 1.1574255 41.3765209)",,,
210938117,,,Avinguda del Doctor Folch,residential,,False,True,39.956,"LINESTRING (1.158742 41.3772084, 1.1588093 41.3772435, 1.158818 41.3772685, 1.1589099 41.3775316)",,,
210938127,,,Carrer de Sant Josep,living_street,,True,False,34.652,"LINESTRING (1.1621061 41.3770376, 1.1625214 41.3770371)",,,
374918680,,,Carrer Major,living_street,,True,False,196.153,"LINESTRING (1.1621061 41.3770376, 1.162162 41.3773571, 1.1621447 41.3776798, 1.1621282 41.3778788, 1.1620837 41.3781656, 1.1620465 41.3783862, 1.1619813 41.3785798, 1.1618968 41.3787786)",,,
87442225,,,Carrer de l'Espluga de Francolí,residential,,False,False,52.984,"LINESTRING (1.1594836 41.3764362, 1.1589638 41.3761625)",,,
87442255,,,Carrer de la Muralla de Sant Jordi,residential,,False,False,32.001000000000005,"LINESTRING (1.1594836 41.3764362, 1.1595928 41.3763151, 1.1597109 41.3762047)",,,
87442255,,,Carrer de la Muralla de Sant Jordi,residential,,False,True,105.838,"LINESTRING (1.1594836 41.3764362, 1.1593533 41.3765718, 1.158742 41.3772084)",,,
238211948,,,carrer de la Muralla d'Alfons I,living_street,,True,False,66.245,"LINESTRING (1.1627741 41.3749087, 1.1619814 41.3749416)",,,
88569360,,,carrer de la Muralla de Jaume II,living_street,,True,False,103.545,"LINESTRING (1.1627741 41.3749087, 1.1633458 41.3750289, 1.1637479 41.3751146, 1.1638896 41.3752498)",,,
326281219,,,Carrer Major,living_street,,True,False,93.06700000000001,"LINESTRING (1.1627741 41.3749087, 1.162653 41.3752881, 1.1624584 41.3757104)",,,
326281219,,,Carrer Major,living_street,,True,False,12.638,"LINESTRING (1.1624107 41.3758521, 1.1623669 41.3759609)",,,
"[88569336, 88569332]",,,"['carrer de la Fusteria', 'plaça de Sant Miquel']",living_street,,True,False,69.148,"LINESTRING (1.1624107 41.3758521, 1.1625823 41.3758927, 1.1626688 41.3759244, 1.162694 41.3758975, 1.1628514 41.375728, 1.1630386 41.3756234)",,,
199029097,2,TV-7042,Carrer del General Prim,tertiary,,False,False,48.364000000000004,"LINESTRING (1.1636668 41.3719697, 1.1636424 41.3722834, 1.1636642 41.372403)",,,
352454047,,,carrer de la Fusteria,living_street,,True,False,19.003,"LINESTRING (1.1638896 41.3752498, 1.1640595 41.375136)",,,
88569360,,,carrer de la Muralla de Jaume II,living_street,,True,False,69.714,"LINESTRING (1.1638896 41.3752498, 1.1639412 41.3754492, 1.1639715 41.3755935, 1.163997 41.375729, 1.1640096 41.3758696)",,,
88569332,,,carrer de la Fusteria,living_street,,True,False,82.901,"LINESTRING (1.1630386 41.3756234, 1.1631235 41.3755531, 1.1635582 41.3753979, 1.1638896 41.3752498)",,,
88569354,,,Carrer de Carles Monfar,living_street,,True,False,85.52000000000001,"LINESTRING (1.1640096 41.3758696, 1.1636402 41.3757764, 1.1634789 41.3757357, 1.1632991 41.3756903, 1.1632268 41.3756721, 1.1630386 41.3756234)",,,
88569360,,,carrer de la Muralla de Jaume II,living_street,,True,False,31.72,"LINESTRING (1.1640096 41.3758696, 1.1639945 41.3760462, 1.1639781 41.3761538)",,,
87442242,2,,Carrer de la Mare de Déu de Montserrat,residential,,False,True,13.792,"LINESTRING (1.1636642 41.372403, 1.163503 41.3723756)",,,
199029097,2,TV-7042,Carrer del General Prim,tertiary,,False,False,50.05200000000001,"LINESTRING (1.1636642 41.372403, 1.1636754 41.3724645, 1.1637706 41.3726404, 1.1638361 41.372732, 1.1639052 41.3728107)",,,
199029097,2,TV-7042,Carrer del General Prim,tertiary,,False,True,48.364000000000004,"LINESTRING (1.1636642 41.372403, 1.1636424 41.3722834, 1.1636668 41.3719697)",,,
89472228,2,N-240a,,tertiary,30,True,False,2.476,"LINESTRING (1.1642685 41.3733831, 1.164245 41.3733695)",roundabout,,
40289561,,,Carrer del Pintor Potau,residential,,True,False,39.541,"LINESTRING (1.165492 41.3732797, 1.1654911 41.3731058, 1.1654902 41.3729241)",,,
89472251,,,Carrer del Pintor Potau,residential,,True,False,25.881,"LINESTRING (1.165492 41.3732797, 1.1655512 41.3732439, 1.1656023 41.3732311, 1.1656704 41.373226, 1.1657822 41.3732279)",,,
350353578,2,N-240a,,tertiary,50,False,True,58.747,"LINESTRING (1.1664292 41.3721155, 1.1670033 41.3718097)",,,
89472235,,,Carrer de la Mulassa,residential,,False,False,50.463,"LINESTRING (1.1664292 41.3721155, 1.166539 41.3722335, 1.1666768 41.3723814, 1.1667756 41.3724875)",,,
350353578,2,N-240a,,tertiary,50,False,False,116.42,"LINESTRING (1.1664292 41.3721155, 1.1657834 41.3724595, 1.1652951 41.3727253)",,,
89472249,,,Carrer de l'Alguer,residential,,False,True,114.876,"LINESTRING (1.1660089 41.3734672, 1.1661363 41.3733983, 1.1663834 41.3732646, 1.1669669 41.3729491, 1.1671258 41.3728632)",,,
350342165,,,Avinguda de Jaume Llencha,residential,,False,False,32.648,"LINESTRING (1.1660089 41.3734672, 1.1659024 41.3733548, 1.1657822 41.3732279)",,,
350342165,,,Avinguda de Jaume Llencha,residential,,False,True,54.217,"LINESTRING (1.1660089 41.3734672, 1.1660329 41.3734925, 1.1662834 41.3738173, 1.1663016 41.3738974)",,,
87442234,1,,Carrer de Miquel Alfonso,residential,,True,False,165.654,"LINESTRING (1.1630558 41.3738264, 1.1630685 41.3737414, 1.1632209 41.3732401, 1.1634459 41.3725507, 1.1634698 41.3724774, 1.163503 41.3723756)",,,
233523805,,,Carrer de Miquel Alfonso,residential,,True,False,98.78200000000001,"LINESTRING (1.1630558 41.3738264, 1.1630275 41.3739202, 1.1629561 41.3741414, 1.1628283 41.3745375, 1.1628146 41.3745779, 1.1627969 41.3746925)",,,
374918677,,,Avinguda de Manel Ribé,residential,,False,True,74.155,"LINESTRING (1.1630558 41.3738264, 1.1628357 41.3737889, 1.1622771 41.3736936, 1.1621892 41.3736786)",,,
"[89472217, 374918678]",,,"['Carrer de Francesc Macià', 'Avinguda de Manel Ribé']",residential,,False,False,92.31,"LINESTRING (1.1630558 41.3738264, 1.1631241 41.3738397, 1.1632039 41.3738372, 1.1632534 41.3738227, 1.1633024 41.3737963, 1.1635051 41.3736871, 1.1636603 41.3736082, 1.1639906 41.3734318)",,,
374918686,,,Plaça Major,living_street,,True,False,6.053,"LINESTRING (1.1613344 41.3764596, 1.1612701 41.3764848)",,,
210938195,,,Carrer Guimros,living_street,,False,False,66.079,"LINESTRING (1.1613344 41.3764596, 1.1612992 41.3764242, 1.161157 41.3762811, 1.1608595 41.3760711, 1.1607963 41.3760265)",,,
89472222,1,N-240a,Carrer de la Muralla de Santa Tecla,tertiary,30,True,False,25.079,"LINESTRING (1.1643272 41.3736043, 1.1642685 41.3733831)",,,
199029098,2,N-240a,Carrer de la Muralla de Santa Tecla,tertiary,30,False,False,109.329,"LINESTRING (1.1643272 41.3736043, 1.164331 41.3737768, 1.164333 41.37387, 1.1643492 41.3743722, 1.164353 41.3744885, 1.1643959 41.3745819)",,,
89472231,,,Carrer del Casal,residential,,True,False,21.659,"LINESTRING (1.1654676 41.3759597, 1.1652081 41.3759549)",,,
40289561,,,Carrer del Pintor Potau,residential,,True,False,160.48100000000002,"LINESTRING (1.1654676 41.3759597, 1.1654753 41.3751294, 1.1654764 41.3750157, 1.1654773 41.3749246, 1.1654804 41.3745913, 1.1654811 41.3745165)",,,
350019845,2,N-240a,Carrer de la Muralla de Santa Tecla,tertiary,30,False,True,10.95,"LINESTRING (1.1643556 41.3759546, 1.1643477 41.3758563)",,,
350019845,2,N-240a,Carrer de la Muralla de Santa Tecla,tertiary,30,False,False,80.991,"LINESTRING (1.1643556 41.3759546, 1.1643535 41.3761521, 1.1643531 41.3761893, 1.1643249 41.376296, 1.1641696 41.3765605, 1.1641181 41.3766482)",,,
350353578,2,N-240a,,tertiary,50,False,True,44.281,"LINESTRING (1.1648603 41.3729536, 1.1652951 41.3727253)",,,
344097493,2,N-240a,,tertiary,30,False,False,23.454,"LINESTRING (1.1648603 41.3729536, 1.1647682 41.3730019, 1.1646353 41.3730799)",,,
89472249,,,Carrer de l'Alguer,residential,,False,False,60.879,"LINESTRING (1.1677177 41.3725431, 1.1671258 41.3728632)",,,
89472215,,,Carrer de Barberà de la Conca,residential,,False,True,50.332,"LINESTRING (1.1677177 41.3725431, 1.1676585 41.3724824, 1.1674121 41.3722294, 1.1673617 41.3721777)",,,
89472232,,,Carrer de Francesc Macià,residential,,True,False,24.898,"LINESTRING (1.1639906 41.3734318, 1.1641851 41.373262)",,,
"[89472217, 374918678]",,,"['Carrer de Francesc Macià', 'Avinguda de Manel Ribé']",residential,,False,True,92.31,"LINESTRING (1.1639906 41.3734318, 1.1636603 41.3736082, 1.1635051 41.3736871, 1.1633024 41.3737963, 1.1632534 41.3738227, 1.1632039 41.3738372, 1.1631241 41.3738397, 1.1630558 41.3738264)",,,
87442255,,,Carrer de la Muralla de Sant Jordi,residential,,False,False,20.038,"LINESTRING (1.1597109 41.3762047, 1.1598444 41.3760549)",,,
347533126,,,Carrer Xolladors,living_street,,False,True,38.602,"LINESTRING (1.1597109 41.3762047, 1.160081 41.376413)",,,
87442255,,,Carrer de la Muralla de Sant Jordi,residential,,False,True,32.001000000000005,"LINESTRING (1.1597109 41.3762047, 1.1595928 41.3763151, 1.1594836 41.3764362)",,,
89472229,,,Carrer Blancafort,residential,,False,True,95.039,"LINESTRING (1.1672099 41.3743415, 1.1671635 41.3740316, 1.1671091 41.3736685, 1.1670818 41.3735622, 1.1670532 41.3734964)",,,
350355386,2,,Carrer del Batlle Dionis Mestre,tertiary,,False,True,69.126,"LINESTRING (1.1672099 41.3743415, 1.1667643 41.3743909, 1.1666155 41.3744055, 1.1663895 41.3744277)",,,
89472235,,,Carrer de la Mulassa,residential,,False,True,50.982,"LINESTRING (1.1671258 41.3728632, 1.1667756 41.3724875)",,,
89472249,,,Carrer de l'Alguer,residential,,False,True,60.879,"LINESTRING (1.1671258 41.3728632, 1.1677177 41.3725431)",,,
89472249,,,Carrer de l'Alguer,residential,,False,False,114.876,"LINESTRING (1.1671258 41.3728632, 1.1669669 41.3729491, 1.1663834 41.3732646, 1.1661363 41.3733983, 1.1660089 41.3734672)",,,
233521021,,,,living_street,,False,True,15.15,"LINESTRING (1.1597765 41.3770095, 1.159893 41.377114)",,,
"[89472220, 89472254]",,,"['Carrer de Sant Marçal', 'Plaça de Sant Marçal']",living_street,,True,False,66.812,"LINESTRING (1.1597765 41.3770095, 1.1597345 41.3770321, 1.1596625 41.3770708, 1.1595869 41.3771077, 1.1595687 41.3771165, 1.1595101 41.3771446, 1.1594044 41.3771906, 1.159312 41.3772284, 1.1592185 41.3772676, 1.1591792 41.3772856, 1.1591313 41.3772954, 1.1590876 41.377279)",,,
89472233,1,N-240a,Carrer de la Muralla de Santa Tecla,tertiary,30,True,False,30.132,"LINESTRING (1.1644209 41.3733426, 1.1643272 41.3736043)",,,
89472228,2,N-240a,,tertiary,30,True,False,13.885,"LINESTRING (1.1644209 41.3733426, 1.1643767 41.3733678, 1.1643314 41.3733792, 1.1642685 41.3733831)",roundabout,,
89472254,,,Carrer de Sant Marçal,living_street,,True,False,64.54400000000001,"LINESTRING (1.1603777 41.3766519, 1.160335 41.3766621, 1.1603238 41.3766689, 1.1602984 41.3766844, 1.1602747 41.3766988, 1.160175 41.3767465, 1.1601018 41.3767817, 1.160007 41.3768393, 1.159955 41.3768711, 1.159949 41.3768748, 1.1598945 41.3769174, 1.1598531 41.3769534, 1.1597765 41.3770095)",,,
210941931,,,Carrer Regina,living_street,,False,True,22.875,"LINESTRING (1.1603777 41.3766519, 1.1604608 41.3767745, 1.1605492 41.3767588)",,,
233521029,,,Plaça de Sant Marçal,living_street,,False,False,21.298000000000002,"LINESTRING (1.1590876 41.377279, 1.1590868 41.3773971, 1.1590997 41.3774699)",,,
"[89472230, 374918687]",,,"['Carrer de la Font del Vall', 'Plaça de Sant Marçal']",living_street,,True,False,130.877,"LINESTRING (1.1590876 41.377279, 1.1590637 41.3772414, 1.1590627 41.3772325, 1.1590755 41.3772098, 1.1591163 41.3771742, 1.1591834 41.377134, 1.1593417 41.3770287, 1.159409 41.3769904, 1.1594716 41.3769547, 1.1595593 41.3768699, 1.1597225 41.3767267, 1.1598101 41.376643, 1.159833 41.3766234, 1.1599122 41.3765556, 1.1599854 41.3764889, 1.160081 41.376413)",,,
89472224,1,N-240a,,tertiary,30,True,False,25.601,"LINESTRING (1.1646353 41.3730799, 1.164511 41.3732018, 1.1644528 41.3732649)",,,
