osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,junction,bridge
1169725361,False,C-13,Plaça de la Creu,primary,50,False,57.742000000000004,"LINESTRING (0.8961427 42.1672119, 0.8961305 42.1670949, 0.896107 42.1668466, 0.8960948 42.1668006, 0.8960833 42.1667577, 0.8960656 42.1666967)",,
1169725986,False,C-13,Plaça de la Creu,primary,50,True,69.75999999999999,"LINESTRING (0.8961427 42.1672119, 0.8961399 42.1672685, 0.8961308 42.1673123, 0.8961083 42.1673779, 0.8960758 42.167433, 0.896048 42.1674708, 0.8960145 42.1675107, 0.8959677 42.1675576, 0.8958687 42.1676443, 0.8957546 42.1677516)",,
76732852,False,C-13,Passeig del Vall,primary,50,False,61.35499999999999,"LINESTRING (0.8959813 42.1665546, 0.8959263 42.1665055, 0.895825 42.1664237, 0.8957079 42.1663342, 0.8955895 42.1662436, 0.8955464 42.1662117, 0.8954755 42.1661501)",,
76732872,True,,Passeig del Vall,residential,,False,115.25799999999998,"LINESTRING (0.8959813 42.1665546, 0.8957897 42.1665765, 0.8956572 42.1665893, 0.8955872 42.1665944, 0.8955417 42.1665958, 0.8955093 42.1665924, 0.8954814 42.1665841, 0.8954526 42.1665717, 0.8954331 42.1665579, 0.8954127 42.1665345, 0.8953829 42.1664843, 0.8952882 42.1663246, 0.8952232 42.1662207, 0.8952083 42.1661924, 0.8952018 42.1661656, 0.8952083 42.1661422, 0.8952278 42.1661209, 0.8952799 42.1660858, 0.8953105 42.1660699, 0.8953426 42.1660506, 0.8953707 42.166033)",,
1169725359,False,C-13,Plaça de la Creu,primary,50,True,17.352,"LINESTRING (0.8959813 42.1665546, 0.8960141 42.1665951, 0.8960433 42.1666416, 0.8960656 42.1666967)",,
1169725358,False,C-13,Avinguda d'Espanya,primary,50,True,86.853,"LINESTRING (0.894675 42.1639459, 0.8949293 42.1647039)",,
1169725352,True,C-13,Plaça dels Països Catalans,primary,50,False,17.561,"LINESTRING (0.894675 42.1639459, 0.8946397 42.1639487, 0.8946048 42.1639441, 0.8945728 42.1639326, 0.8945464 42.163915, 0.8945275 42.1638927, 0.8945177 42.1638674)",roundabout,
25624059,False,,Carrer de Tarragona,residential,,False,66.022,"LINESTRING (0.8945177 42.1638674, 0.8937992 42.1641299)",,
1169725350,True,C-13,Plaça dels Països Catalans,primary,50,False,15.47,"LINESTRING (0.8945177 42.1638674, 0.8945179 42.1638396, 0.8945291 42.163813, 0.8945502 42.16379, 0.8945794 42.1637725, 0.8946142 42.1637621)",roundabout,
1169725351,True,C-13,Plaça dels Països Catalans,primary,50,False,16.92,"LINESTRING (0.8946142 42.1637621, 0.8946483 42.1637595, 0.894682 42.1637638, 0.894713 42.1637745, 0.8947391 42.1637909, 0.8947583 42.1638119, 0.8947693 42.1638359)",roundabout,
1241136067,False,C-13,Avinguda del Bisbe Iglesias,primary,50,False,58.821,"LINESTRING (0.8946142 42.1637621, 0.8946058 42.1636061, 0.8945542 42.1632352)",,
1242253313,False,C-74,Avinguda de l'Alcalde Altisent,primary,,True,38.579,"LINESTRING (0.8947693 42.1638359, 0.8952245 42.1637551)",,
781371272,True,C-13,Plaça dels Països Catalans,primary,50,False,15.944,"LINESTRING (0.8947693 42.1638359, 0.8947715 42.1638598, 0.8947655 42.1638832, 0.8947518 42.1639048, 0.8947312 42.1639232, 0.8947051 42.1639372, 0.894675 42.1639459)",roundabout,
