osmid,oneway,ref,highway,reversed,length,lanes,maxspeed,junction,geometry,name,width,access
1137663165,True,,residential,False,107.553,,30,,"LINESTRING (2.3065041 41.4785209, 2.3064881 41.4785581, 2.3065082 41.4785959, 2.306684 41.4787521, 2.3067377 41.4788565, 2.3067377 41.4789691, 2.3067055 41.4790816, 2.3066197 41.4791781, 2.3064158 41.4793469)",Carrer Sant Jordi,,
32765445,True,,tertiary,False,58.215,,30,,"LINESTRING (2.3078263 41.4788474, 2.3084871 41.4790177)",Carrer Navarra,,
115531816,True,,residential,False,83.065,,,,"LINESTRING (2.3078263 41.4788474, 2.3080954 41.4781281)",Carrer de Miquel Biada,,
32765445,True,,tertiary,False,67.215,,30,,"LINESTRING (2.3084871 41.4790177, 2.3087844 41.4790982, 2.3089485 41.479145, 2.309172 41.4792087, 2.309243 41.479229)",Carrer Navarra,,
1125216348,False,,residential,False,91.074,,,,"LINESTRING (2.3084871 41.4790177, 2.3085035 41.4789905, 2.3090043 41.4782962)",Estapé i Maristany,,
1137663164,True,,tertiary,False,82.952,,30,,"LINESTRING (2.3092875 41.4792405, 2.3101143 41.4794653, 2.3102235 41.479495)",Carrer de Navarra,,
"[38193483, 1156259972]",False,,residential,True,120.776,,30,,"LINESTRING (2.3092875 41.4792405, 2.3093235 41.4787523, 2.3093416 41.4785064, 2.3093245 41.4784485, 2.309279 41.4783952, 2.3090043 41.4782962)",Passatge Torrent Umbert,,
177362009,False,,residential,False,38.911,,30,,"LINESTRING (2.3161054 41.4810718, 2.3161391 41.4810118, 2.3162533 41.4807981, 2.3162802 41.4807473)",Passeig de Romà Fabra,,
177362009,False,,residential,True,39.434,,30,,"LINESTRING (2.3161054 41.4810718, 2.3160708 41.4811378, 2.3159376 41.4814034)",Passeig de Romà Fabra,,
10597042,True,BP-5002,tertiary,False,27.89,2,50,,"LINESTRING (2.3078468 41.476628, 2.3077262 41.4767038, 2.3075788 41.4767777)",Carrer d'Amadeu I,,
560199388,True,N-II,primary,False,9.693,2,40,roundabout,"LINESTRING (2.3078468 41.476628, 2.307806 41.4766185, 2.3077697 41.4766015, 2.3077432 41.4765897)",,,
38166582,True,N-II,primary,False,17.187,2,40,roundabout,"LINESTRING (2.3080227 41.4765656, 2.3079748 41.4766059, 2.3079087 41.4766275, 2.3078778 41.4766299, 2.3078468 41.476628)",,,
584532221,True,N-II,primary,False,13.678,2,40,roundabout,"LINESTRING (2.3077432 41.4765897, 2.3077213 41.4765534, 2.3077104 41.476526, 2.307708 41.4764974, 2.3077064 41.4764715)",,,
497616562,True,N-II,primary,False,33.758,2,50,,"LINESTRING (2.3080267 41.4764477, 2.3083763 41.4766012)",Carrer Mossèn Jacint Verdaguer,,
560199387,True,N-II,primary,False,13.585,2,40,roundabout,"LINESTRING (2.3080267 41.4764477, 2.3080427 41.4764867, 2.3080413 41.4765274, 2.3080227 41.4765656)",,,
177361999,False,,residential,True,35.727999999999994,,30,,"LINESTRING (2.3102235 41.479495, 2.3102227 41.4793965, 2.3102209 41.4791737)",Carrer de Pompeu Fabra,,
177362000,False,,residential,False,48.262,,30,,"LINESTRING (2.3102235 41.479495, 2.3103579 41.4798757, 2.3103716 41.4799146)",Carrer de Pompeu Fabra,,
558361795,True,,tertiary,False,86.67399999999999,,30,,"LINESTRING (2.3102235 41.479495, 2.3103017 41.4795143, 2.3103101 41.4795164, 2.3112115 41.4797393)",Carrer de Navarra,,
115532802,True,,residential,False,38.782,,,,"LINESTRING (2.3112115 41.4797393, 2.311324 41.4794923, 2.3113426 41.4794515, 2.3113618 41.4794092)",Carrer 1er de Maig,,
177362012,True,,tertiary,False,136.847,1,30,,"LINESTRING (2.3112115 41.4797393, 2.3126659 41.4801412, 2.3127527 41.4801652)",Carrer de Navarra,,
38227548,False,,residential,True,40.283,,20,,"LINESTRING (2.3127527 41.4801652, 2.3127325 41.4802302, 2.3126414 41.4804895, 2.3126321 41.480516)",Avinguda de Joan XXIII,,
177361987,False,,residential,False,39.86,,,,"LINESTRING (2.3127527 41.4801652, 2.3127633 41.4801143, 2.3127653 41.4801047, 2.3128264 41.479811)",Avinguda de Joan XXIII,,
177363951,True,,tertiary,False,142.68599999999998,1,20,,"LINESTRING (2.3127527 41.4801652, 2.312813 41.4801816, 2.313834 41.4804698, 2.3143012 41.4806017, 2.3143553 41.480618)",Carrer Navarra,,
177363951,True,,tertiary,False,154.278,1,20,,"LINESTRING (2.3143553 41.480618, 2.3160415 41.4810547, 2.3161054 41.4810718)",Carrer Navarra,,
664186819,True,,residential,False,40.211000000000006,,,,"LINESTRING (2.3143553 41.480618, 2.3143875 41.4805545, 2.3144879 41.4803484, 2.3144958 41.4803322, 2.3145219 41.4802786)",Passeig de Cristòfol Colom,,
170571243,False,,residential,True,50.397,,30,,"LINESTRING (2.3102321 41.4787651, 2.3104611 41.4783456)",Carrer del Torrent Umbert,,
170571244,True,,residential,False,96.713,,30,,"LINESTRING (2.3102321 41.4787651, 2.3100872 41.4788978, 2.3100114 41.4789672, 2.3099265 41.4790144, 2.3092875 41.4792405)",Carrer del Torrent Umbert,,
38235039,False,,residential,False,38.956999999999994,,,,"LINESTRING (2.3108575 41.4826776, 2.3110565 41.4827456, 2.3111388 41.4827737, 2.3111707 41.4827846, 2.3112866 41.4828164)",Carrer de la Mare de Déu del Pilar,,
115530618,False,,residential,True,89.74900000000001,,,,"LINESTRING (2.3108575 41.4826776, 2.3104702 41.4833491, 2.3104301 41.4834185)",carrer d'Alella,,
665135409,False,,residential,True,77.598,,,,"LINESTRING (2.3108575 41.4826776, 2.3101207 41.4824025, 2.3100238 41.4823663)",Carrer de la Mare de Déu del Pilar,,
38180197,False,,residential,False,22.361,,,,"LINESTRING (2.3097708 41.4822991, 2.3100238 41.4823663)",Carrer de la Mare de Déu del Pilar,,
38180198,True,,residential,False,28.124,,,roundabout,"LINESTRING (2.3097708 41.4822991, 2.3097341 41.4823413, 2.3096804 41.4823715, 2.3096161 41.4823862, 2.3095488 41.4823834, 2.3095081 41.4823725, 2.3094876 41.4823613)",Plaça de la Mare de Déu del Pilar,,
38180197,False,,residential,True,22.361,,,,"LINESTRING (2.3100238 41.4823663, 2.3097708 41.4822991)",Carrer de la Mare de Déu del Pilar,,
665135410,True,,residential,False,99.131,,,,"LINESTRING (2.3100238 41.4823663, 2.3095421 41.4831815)",Carrer del Capità Antoni Pagès Millet,,
665135409,False,,residential,False,77.598,,,,"LINESTRING (2.3100238 41.4823663, 2.3101207 41.4824025, 2.3108575 41.4826776)",Carrer de la Mare de Déu del Pilar,,
38180191,True,,residential,False,45.471000000000004,,30,,"LINESTRING (2.3102209 41.4791737, 2.3102213 41.478901, 2.3102213 41.4788646, 2.3102321 41.4787651)",Carrer de Pompeu Fabra,,
177361999,False,,residential,False,35.727999999999994,,30,,"LINESTRING (2.3102209 41.4791737, 2.3102227 41.4793965, 2.3102235 41.479495)",Carrer de Pompeu Fabra,,
175892493,True,,residential,False,155.474,1,,,"LINESTRING (2.3162802 41.4807473, 2.3162088 41.4807267, 2.3145817 41.4802945, 2.3145219 41.4802786)",,,
175892495,True,,living_street,False,41.581,,10,,"LINESTRING (2.3162802 41.4807473, 2.3163367 41.4806392, 2.3164622 41.4803991)",Passeig de Romà Fabra,,
177362009,False,,residential,True,38.911,,30,,"LINESTRING (2.3162802 41.4807473, 2.3162533 41.4807981, 2.3161391 41.4810118, 2.3161054 41.4810718)",Passeig de Romà Fabra,,
175892493,True,,residential,False,67.38,1,,,"LINESTRING (2.3145219 41.4802786, 2.3137632 41.4800686)",,,
38703034,False,,residential,False,38.166,,,,"LINESTRING (2.3145219 41.4802786, 2.3145528 41.4802168, 2.314668 41.4799866, 2.314673 41.4799767, 2.3146827 41.4799572)",Passeig de Cristòfol Colom,,
177361987,False,,residential,False,72.294,,,,"LINESTRING (2.3128264 41.479811, 2.3129333 41.4791658)",Avinguda de Joan XXIII,,
175892493,True,,residential,False,129.934,1,,,"LINESTRING (2.3128264 41.479811, 2.3117722 41.4795218, 2.3114097 41.4794223, 2.3113618 41.4794092)",,,
177361987,False,,residential,True,39.86,,,,"LINESTRING (2.3128264 41.479811, 2.3127653 41.4801047, 2.3127633 41.4801143, 2.3127527 41.4801652)",Avinguda de Joan XXIII,,
177363950,True,,residential,False,19.442,,,,"LINESTRING (2.3104541 41.4791805, 2.3104142 41.4791793, 2.3102209 41.4791737)",Carrer Sant Miquel,,
177361986,False,,residential,False,40.174,,30,,"LINESTRING (2.3106662 41.4838551, 2.3108477 41.4836352, 2.3108903 41.4835837, 2.3109234 41.4835496)",Avinguda de Joan XXIII,,yes
177361987,False,,residential,True,3.719,,,,"LINESTRING (2.3130049 41.478817, 2.3129919 41.478849)",Avinguda de Joan XXIII,,
"[115531826, 115530602]",True,,residential,False,88.31099999999999,,30,,"LINESTRING (2.3103716 41.4799146, 2.3102001 41.4798978, 2.3096703 41.479846, 2.3095299 41.4800885)","['carrer de Flos i Calcat', 'Carrer de Ventura Gassol']",,
177362000,False,,residential,False,49.311,,30,,"LINESTRING (2.3103716 41.4799146, 2.3104264 41.4800501, 2.3105433 41.480339)",Carrer de Pompeu Fabra,,
177362000,False,,residential,True,48.262,,30,,"LINESTRING (2.3103716 41.4799146, 2.3103579 41.4798757, 2.3102235 41.479495)",Carrer de Pompeu Fabra,,
43133225,True,,residential,False,78.37599999999999,,30,,"LINESTRING (2.3168204 41.481647, 2.3160345 41.4814274, 2.3160115 41.4814214, 2.3159376 41.4814034)",Carrer Flos i Calcat,,
1125218755,False,,living_street,True,34.123,,,,"LINESTRING (2.3168204 41.481647, 2.3168452 41.4816111, 2.3170085 41.4813744)",Carrer d'en Roger de Flor,,
43133225,True,,residential,False,154.42499999999998,,30,,"LINESTRING (2.3159376 41.4814034, 2.3158664 41.4813835, 2.3142385 41.4809612, 2.3141862 41.4809484)",Carrer Flos i Calcat,,
177362009,False,,residential,False,39.434,,30,,"LINESTRING (2.3159376 41.4814034, 2.3160708 41.4811378, 2.3161054 41.4810718)",Passeig de Romà Fabra,,
177362009,False,,residential,True,42.233000000000004,,30,,"LINESTRING (2.3159376 41.4814034, 2.3157725 41.4817156, 2.3157515 41.4817567)",Passeig de Romà Fabra,,
43133225,True,,residential,False,138.104,,30,,"LINESTRING (2.3141862 41.4809484, 2.3141121 41.4809277, 2.3126938 41.4805332, 2.3126321 41.480516)",Carrer Flos i Calcat,,
664186819,True,,residential,False,39.348,,,,"LINESTRING (2.3141862 41.4809484, 2.3143195 41.4806901, 2.3143269 41.4806757, 2.3143553 41.480618)",Passeig de Cristòfol Colom,,
170571243,False,,residential,False,50.397,,30,,"LINESTRING (2.3104611 41.4783456, 2.3102321 41.4787651)",Carrer del Torrent Umbert,,
38482469,True,,residential,False,98.693,,30,,"LINESTRING (2.3104611 41.4783456, 2.3105147 41.4783543, 2.3116191 41.4785329)",Carrer de Lluís Millet,,
170571245,False,,residential,True,37.875,,20,,"LINESTRING (2.3104611 41.4783456, 2.3105995 41.4782068, 2.3106693 41.4781336, 2.3107392 41.4780766)",Carrer del Torrent Umbert,,
38227548,False,,residential,False,40.283,,20,,"LINESTRING (2.3126321 41.480516, 2.3126414 41.4804895, 2.3127325 41.4802302, 2.3127527 41.4801652)",Avinguda de Joan XXIII,,
38227548,False,,residential,True,41.591,,20,,"LINESTRING (2.3126321 41.480516, 2.3126113 41.4805641, 2.3125551 41.4806943, 2.3124969 41.4808292, 2.3124785 41.4808719)",Avinguda de Joan XXIII,,
43133225,True,,residential,False,199.839,,30,,"LINESTRING (2.3126321 41.480516, 2.3125901 41.480503, 2.3104435 41.4799337, 2.3103716 41.4799146)",Carrer Flos i Calcat,,
676578617,False,,residential,False,44.713,,,,"LINESTRING (2.3062419 41.4810822, 2.3067285 41.4812519)",Carrer de la Mare de Déu del Pilar,,
115530598,True,,residential,False,69.838,,,,"LINESTRING (2.3062419 41.4810822, 2.3065191 41.4805507, 2.306547 41.4804972)",Carrer Germanes Escardó Valls,,
115530599,True,,residential,False,70.077,,,,"LINESTRING (2.3067285 41.4812519, 2.3070387 41.4806661)",Carrer Pau Estapé i Maristany,,
676578617,False,,residential,True,44.713,,,,"LINESTRING (2.3067285 41.4812519, 2.3062419 41.4810822)",Carrer de la Mare de Déu del Pilar,,
676578617,False,,residential,False,79.321,,,,"LINESTRING (2.3067285 41.4812519, 2.3071614 41.4813975, 2.3075972 41.481544)",Carrer de la Mare de Déu del Pilar,,
676578617,False,,residential,False,74.864,,,,"LINESTRING (2.3078638 41.481638, 2.308678 41.481923)",Carrer de la Mare de Déu del Pilar,,
115532820,True,,residential,False,173.193,,,,"LINESTRING (2.3078638 41.481638, 2.3076726 41.4820155, 2.3075104 41.4823755, 2.3068556 41.482974)",Carrer de la Ciutat de Lleó,,
676578617,False,,residential,True,24.547,,,,"LINESTRING (2.3078638 41.481638, 2.3076782 41.4815735, 2.3075972 41.481544)",Carrer de la Mare de Déu del Pilar,,
115530609,True,,residential,False,66.099,,,,"LINESTRING (2.3091424 41.4820815, 2.3094177 41.481621, 2.3094668 41.481539)",carrer del Capità Salvador Maristany,,
676578617,False,,residential,False,25.659,,,,"LINESTRING (2.3091424 41.4820815, 2.309369 41.4821471, 2.3094297 41.4821647)",Carrer de la Mare de Déu del Pilar,,
676578617,False,,residential,True,42.512,,,,"LINESTRING (2.3091424 41.4820815, 2.3090924 41.4820644, 2.308678 41.481923)",Carrer de la Mare de Déu del Pilar,,
38227548,False,,residential,False,41.591,,20,,"LINESTRING (2.3124785 41.4808719, 2.3124969 41.4808292, 2.3125551 41.4806943, 2.3126113 41.4805641, 2.3126321 41.480516)",Avinguda de Joan XXIII,,
38227548,False,,residential,True,39.607,,20,,"LINESTRING (2.3124785 41.4808719, 2.3124586 41.4809114, 2.3123363 41.4812117)",Avinguda de Joan XXIII,,
43133672,True,,residential,False,136.593,,20,,"LINESTRING (2.3124785 41.4808719, 2.3125447 41.4808888, 2.3139444 41.4812624, 2.3139678 41.4812687, 2.3140234 41.4812835)",Carrer Francesc Macià,,
115530603,False,,residential,True,88.898,,,,"LINESTRING (2.3105433 41.480339, 2.3095299 41.4800885)",carrer de Francesc Macià,,
43133672,True,,residential,False,171.757,,20,,"LINESTRING (2.3105433 41.480339, 2.3105939 41.4803529, 2.3111012 41.4804926, 2.3118829 41.4807079, 2.3120518 41.4807544, 2.3124056 41.4808518, 2.3124237 41.4808568, 2.3124785 41.4808719)",Carrer Francesc Macià,,
177362000,False,,residential,False,15.681,,30,,"LINESTRING (2.3105433 41.480339, 2.310568 41.4804094, 2.3105911 41.4804754)",Carrer de Pompeu Fabra,,
177362000,False,,residential,True,49.311,,30,,"LINESTRING (2.3105433 41.480339, 2.3104264 41.4800501, 2.3103716 41.4799146)",Carrer de Pompeu Fabra,,
38227546,True,,residential,False,16.143,,30,roundabout,"LINESTRING (2.3113984 41.4829305, 2.3113696 41.4829137, 2.3113541 41.4829047, 2.3113238 41.4828789, 2.311301 41.482849, 2.3112866 41.4828164)",Plaça de l'Onze de Setembre,,
177361986,False,,residential,True,34.87,,30,,"LINESTRING (2.3113984 41.4829305, 2.3113776 41.4829603, 2.3113641 41.4829793, 2.3113405 41.4830132, 2.3111963 41.4832051)",Avinguda de Joan XXIII,,yes
38179825,False,,residential,False,44.907,,30,,"LINESTRING (2.3110304 41.4816503, 2.3111325 41.481937, 2.3111694 41.4820405)",Carrer del Pintor Marià Fortuny,,
38179825,False,,residential,True,49.451,,30,,"LINESTRING (2.3110304 41.4816503, 2.3109031 41.4813266, 2.3108932 41.4813013, 2.3108627 41.4812237)",Carrer del Pintor Marià Fortuny,,
38179825,False,,residential,True,69.106,,30,,"LINESTRING (2.3113695 41.4826436, 2.3113311 41.4825302, 2.3111998 41.4821423, 2.3111831 41.4820861, 2.3111694 41.4820405)",Carrer del Pintor Marià Fortuny,,
38227546,True,,residential,False,22.471000000000004,,30,roundabout,"LINESTRING (2.3113695 41.4826436, 2.3114282 41.4826188, 2.311494 41.4826078, 2.3115613 41.4826117, 2.3115927 41.4826209, 2.3116241 41.4826301)",Plaça de l'Onze de Setembre,,
38702886,True,,residential,False,122.607,,,,"LINESTRING (2.311637 41.4829208, 2.3116863 41.4829518, 2.3120256 41.4830704, 2.3129006 41.4833023, 2.3129521 41.4833159, 2.3129995 41.4833285)",Carrer de Sant Crispí,,
1127933365,True,,residential,False,20.89,,30,roundabout,"LINESTRING (2.311637 41.4829208, 2.3116055 41.4829353, 2.3115522 41.4829479, 2.3114964 41.4829505, 2.3114415 41.4829429, 2.3113984 41.4829305)",Plaça de l'Onze de Setembre,,
38227548,False,,residential,False,48.783,,20,,"LINESTRING (2.3116241 41.4826301, 2.3116777 41.482558, 2.3117324 41.4824596, 2.3117734 41.4823859, 2.3118559 41.4822278)",Avinguda de Joan XXIII,,
1127933365,True,,residential,False,38.748,,30,roundabout,"LINESTRING (2.3116241 41.4826301, 2.3116611 41.4826467, 2.3117121 41.4826976, 2.3117342 41.4827423, 2.3117391 41.4827899, 2.3117263 41.4828366, 2.3116969 41.4828788, 2.3116531 41.4829134, 2.311637 41.4829208)",Plaça de l'Onze de Setembre,,
38227546,True,,residential,False,21.46,,30,roundabout,"LINESTRING (2.3112866 41.4828164, 2.3112812 41.4827823, 2.3112908 41.4827299, 2.3113212 41.4826822, 2.3113695 41.4826436)",Plaça de l'Onze de Setembre,,
38235039,False,,residential,True,38.956999999999994,,,,"LINESTRING (2.3112866 41.4828164, 2.3111707 41.4827846, 2.3111388 41.4827737, 2.3110565 41.4827456, 2.3108575 41.4826776)",Carrer de la Mare de Déu del Pilar,,
38227548,False,,residential,False,40.351,,20,,"LINESTRING (2.3118559 41.4822278, 2.3120234 41.4818873)",Avinguda de Joan XXIII,,
38227548,False,,residential,True,48.783,,20,,"LINESTRING (2.3118559 41.4822278, 2.3117734 41.4823859, 2.3117324 41.4824596, 2.3116777 41.482558, 2.3116241 41.4826301)",Avinguda de Joan XXIII,,
115531809,True,,residential,False,60.862,,30,,"LINESTRING (2.3118559 41.4822278, 2.3117963 41.4822122, 2.3113044 41.4820775, 2.3111694 41.4820405)",Carrer de Silveri Fàbregas,,
38227548,False,,residential,True,40.351,,20,,"LINESTRING (2.3120234 41.4818873, 2.3118559 41.4822278)",Avinguda de Joan XXIII,,
38227548,False,,residential,False,38.652,,20,,"LINESTRING (2.3120234 41.4818873, 2.3121659 41.4815932, 2.3121826 41.4815608)",Avinguda de Joan XXIII,,
115531810,True,,residential,False,86.81700000000001,,,,"LINESTRING (2.3120234 41.4818873, 2.3119661 41.4818736, 2.3111484 41.4816785, 2.3111146 41.4816704, 2.3110304 41.4816503)",Carrer de J. Pujades i Truc,,
38227548,False,,residential,False,40.876,,20,,"LINESTRING (2.3121826 41.4815608, 2.312205 41.4815099, 2.3123363 41.4812117)",Avinguda de Joan XXIII,,
38227548,False,,residential,True,38.652,,20,,"LINESTRING (2.3121826 41.4815608, 2.3121659 41.4815932, 2.3120234 41.4818873)",Avinguda de Joan XXIII,,
38227548,False,,residential,False,39.607,,20,,"LINESTRING (2.3123363 41.4812117, 2.3124586 41.4809114, 2.3124785 41.4808719)",Avinguda de Joan XXIII,,
38227548,False,,residential,True,40.876,,20,,"LINESTRING (2.3123363 41.4812117, 2.312205 41.4815099, 2.3121826 41.4815608)",Avinguda de Joan XXIII,,
115531811,True,,residential,False,134.883,,,,"LINESTRING (2.3123363 41.4812117, 2.3123889 41.4812257, 2.3137833 41.4816062, 2.3137997 41.4816107, 2.3138578 41.4816266)",Carrer d'Itàlia,,
177361987,False,,residential,False,3.719,,,,"LINESTRING (2.3129919 41.478849, 2.3130049 41.478817)",Avinguda de Joan XXIII,,
177361987,False,,residential,True,35.563,,,,"LINESTRING (2.3129919 41.478849, 2.3129333 41.4791658)",Avinguda de Joan XXIII,,
38482469,True,,residential,False,247.402,,30,,"LINESTRING (2.3129919 41.478849, 2.3143329 41.4791551, 2.315699 41.4794729, 2.3157333 41.4794808, 2.3158303 41.4795034)",Carrer de Lluís Millet,,
38428819,True,,residential,False,19.843,,,,"LINESTRING (2.315189 41.4829181, 2.3152123 41.4827405)",Passeig de Romà Fabra,,
864121147,False,,residential,False,19.799,,30,,"LINESTRING (2.3167791 41.479801, 2.3169277 41.4798449, 2.3170002 41.4798663)",Carrer de Lluís Millet,,
864121148,True,,residential,False,85.70899999999999,1,30,,"LINESTRING (2.3167791 41.479801, 2.316717 41.4797811, 2.3159577 41.4795374, 2.3158303 41.4795034)",Carrer de Lluís Millet,,
38482474,True,,residential,False,156.174,1,,,"LINESTRING (2.3164622 41.4803991, 2.3146827 41.4799572)",Carrer de Frederic Bosc,,
38482465,True,,residential,False,71.601,1,30,,"LINESTRING (2.3164622 41.4803991, 2.3164893 41.480353, 2.3166319 41.4801105, 2.3167498 41.4798626, 2.316758 41.4798453, 2.3167791 41.479801)",Passeig de Romà Fabra,,
38482469,True,,residential,False,119.64399999999999,,30,,"LINESTRING (2.3116191 41.4785329, 2.3116432 41.4785384, 2.3129464 41.4788385, 2.3129919 41.478849)",Carrer de Lluís Millet,,
864121147,False,,residential,False,34.087,,30,,"LINESTRING (2.3170002 41.4798663, 2.3172305 41.4799767, 2.3172599 41.480076)",Carrer de Lluís Millet,,
864121147,False,,residential,True,19.799,,30,,"LINESTRING (2.3170002 41.4798663, 2.3169277 41.4798449, 2.3167791 41.479801)",Carrer de Lluís Millet,,
38482474,True,,residential,False,70.281,1,,,"LINESTRING (2.3146827 41.4799572, 2.3145441 41.4799204, 2.3138874 41.4797463)",Carrer de Frederic Bosc,,
38703034,False,,residential,True,38.166,,,,"LINESTRING (2.3146827 41.4799572, 2.314673 41.4799767, 2.314668 41.4799866, 2.3145528 41.4802168, 2.3145219 41.4802786)",Passeig de Cristòfol Colom,,
177361986,False,,residential,False,34.87,,30,,"LINESTRING (2.3111963 41.4832051, 2.3113405 41.4830132, 2.3113641 41.4829793, 2.3113776 41.4829603, 2.3113984 41.4829305)",Avinguda de Joan XXIII,,yes
177361986,False,,residential,True,44.55499999999999,,30,,"LINESTRING (2.3111963 41.4832051, 2.3109815 41.4834832, 2.3109234 41.4835496)",Avinguda de Joan XXIII,,yes
38702886,True,,residential,False,82.269,,,,"LINESTRING (2.3129995 41.4833285, 2.3130661 41.483345, 2.3138504 41.4835399, 2.3139369 41.4835614)",Carrer de Sant Crispí,,
676070843,True,,residential,False,42.681,,,,"LINESTRING (2.3129995 41.4833285, 2.3131676 41.4829993, 2.3131803 41.4829694)",Passeig de Cristòfol Colom,,
1137663169,False,,residential,True,42.424,,30,,"LINESTRING (2.3139369 41.4835614, 2.3142507 41.4832609)",Passeig de Pau Casals,,
177362007,False,,residential,False,41.248,,30,,"LINESTRING (2.3139369 41.4835614, 2.3138688 41.4836324, 2.3138164 41.483687, 2.3137118 41.4837987, 2.3136507 41.4838641)",Passeig de Pau Casals,,
1137663168,True,,residential,False,55.365,,30,,"LINESTRING (2.3139369 41.4835614, 2.3140326 41.4835867, 2.3144782 41.4837048, 2.3145007 41.4837114, 2.3145624 41.4837296)",Carrer de Sant Crispí,,
43580985,True,,residential,False,42.745000000000005,1,30,,"LINESTRING (2.3145624 41.4837296, 2.314495 41.4837904, 2.3142765 41.4839874, 2.3142345 41.4840253)",Torrent Vallmora,,
173532219,True,,residential,False,68.724,,,,"LINESTRING (2.3145624 41.4837296, 2.3146666 41.4837459, 2.3147235 41.4837588, 2.3153303 41.4839516)",Carrer Montevideo,,
38702887,True,,residential,False,51.831,,,,"LINESTRING (2.3142345 41.4840253, 2.314183 41.4840107, 2.3137574 41.4838934, 2.3137144 41.4838807, 2.3136507 41.4838641)",Carrer de Sant Marc,,
177362007,False,,residential,False,41.005,,30,,"LINESTRING (2.3136507 41.4838641, 2.3133665 41.4841652)",Passeig de Pau Casals,,
38702887,True,,residential,False,71.13300000000001,,,,"LINESTRING (2.3136507 41.4838641, 2.3135274 41.4838319, 2.3129697 41.4836896, 2.3129146 41.4836756, 2.3128425 41.4836576)",Carrer de Sant Marc,,
177362007,False,,residential,True,41.248000000000005,,30,,"LINESTRING (2.3136507 41.4838641, 2.3137118 41.4837987, 2.3138164 41.483687, 2.3138688 41.4836324, 2.3139369 41.4835614)",Passeig de Pau Casals,,
