osmid,oneway,highway,reversed,length,geometry,lanes,ref,name,maxspeed,junction,bridge
1068894971,False,residential,True,14.633,"LINESTRING (-2.8131778 43.2183275, -2.8133401 43.2182698)",,,,,,
158845622,False,residential,True,47.705,"LINESTRING (-2.8131778 43.2183275, -2.8132038 43.2183569, -2.8132581 43.2184183, -2.8134603 43.2185592, -2.8135673 43.2186466)",,,,,,
1068894971,False,residential,False,124.64799999999998,"LINESTRING (-2.8131778 43.2183275, -2.8130286 43.2183809, -2.8129311 43.2184344, -2.8128454 43.2184891, -2.8128221 43.2185117, -2.8127783 43.2185541, -2.8127203 43.2186226, -2.8126829 43.2187032, -2.8126563 43.2187858, -2.8126496 43.21883, -2.8126462 43.2188522, -2.8126533 43.2189169, -2.8126577 43.2189566, -2.8126825 43.2190381, -2.8127465 43.2191483, -2.8128384 43.2192496)",,,,,,
158845596,False,residential,False,89.356,"LINESTRING (-2.8135673 43.2186466, -2.8129297 43.219174, -2.8128814 43.219214, -2.8128384 43.2192496)",,,Gorosibai Auzoa,,,
158845622,False,residential,False,47.705000000000005,"LINESTRING (-2.8135673 43.2186466, -2.8134603 43.2185592, -2.8132581 43.2184183, -2.8132038 43.2183569, -2.8131778 43.2183275)",,,,,,
"[158845589, 158845622]",False,residential,"[False, True]",142.1,"LINESTRING (-2.8135673 43.2186466, -2.8136379 43.218691, -2.8137259 43.2187465, -2.8139439 43.2189085, -2.8138894 43.2189476, -2.8137831 43.2190241, -2.8134494 43.2192708, -2.8131663 43.2193831, -2.8129659 43.2194265)",,,Gorosibai Auzoa,,,
"[158845576, 900933293]",True,trunk,False,82.6,"LINESTRING (-2.8144391 43.2188311, -2.8142618 43.2185357, -2.8141808 43.218334, -2.8141435 43.2181881, -2.814128 43.2181273)",2,N-240,Tarragona-Bilbao,40,,
1068894971,False,residential,False,6.721,"LINESTRING (-2.8128384 43.2192496, -2.8128734 43.2193044)",,,,,,
158845596,False,residential,True,89.356,"LINESTRING (-2.8128384 43.2192496, -2.8128814 43.219214, -2.8129297 43.219174, -2.8135673 43.2186466)",,,Gorosibai Auzoa,,,
1068894971,False,residential,True,124.648,"LINESTRING (-2.8128384 43.2192496, -2.8127465 43.2191483, -2.8126825 43.2190381, -2.8126577 43.2189566, -2.8126533 43.2189169, -2.8126462 43.2188522, -2.8126496 43.21883, -2.8126563 43.2187858, -2.8126829 43.2187032, -2.8127203 43.2186226, -2.8127783 43.2185541, -2.8128221 43.2185117, -2.8128454 43.2184891, -2.8129311 43.2184344, -2.8130286 43.2183809, -2.8131778 43.2183275)",,,,,,
1068894971,False,residential,True,15.509,"LINESTRING (-2.8129659 43.2194265, -2.8128734 43.2193044)",,,,,,
"[158845589, 158845622]",False,residential,"[False, True]",142.1,"LINESTRING (-2.8129659 43.2194265, -2.8131663 43.2193831, -2.8134494 43.2192708, -2.8137831 43.2190241, -2.8138894 43.2189476, -2.8139439 43.2189085, -2.8137259 43.2187465, -2.8136379 43.218691, -2.8135673 43.2186466)",,,Gorosibai Auzoa,,,
218373504,False,residential,False,106.086,"LINESTRING (-2.8181283 43.2168201, -2.819397 43.2170554)",,,,,,
218373504,False,residential,True,106.086,"LINESTRING (-2.819397 43.2170554, -2.8181283 43.2168201)",,,,,,
543315145,False,residential,True,18.767,"LINESTRING (-2.819397 43.2170554, -2.8192771 43.216911)",,,,,,
"[543315145, 1119705979]",False,residential,False,42.995,"LINESTRING (-2.819397 43.2170554, -2.8196005 43.2173471, -2.8196058 43.2174064)",,,,,,
"[218462588, 218462599]",False,residential,False,143.276,"LINESTRING (-2.8187406 43.2196901, -2.8187784 43.2197736, -2.8190727 43.2199837, -2.8191506 43.2199117, -2.8193526 43.2197348, -2.8193933 43.2196992, -2.8195129 43.2196008, -2.8196906 43.219543, -2.8199433 43.2195201, -2.8200436 43.2195265)",,,"['Torreondo Kalea', 'Ander Deuna kalea']",,,
218462588,False,residential,True,59.17700000000001,"LINESTRING (-2.8187406 43.2196901, -2.8187425 43.2195969, -2.8187461 43.2194192, -2.8187246 43.2192909, -2.8186782 43.2191633)",,,Ander Deuna kalea,,,
1271378479,False,residential,True,55.268,"LINESTRING (-2.8187406 43.2196901, -2.8182061 43.2197646, -2.8182615 43.2198566)",,,Unkinako plaza,,,
543315145,False,residential,False,18.767,"LINESTRING (-2.8192771 43.216911, -2.819397 43.2170554)",,,,,,
218462595,False,residential,True,165.504,"LINESTRING (-2.8222571 43.2194375, -2.8222618 43.2195659, -2.822366 43.220725, -2.8223901 43.220775, -2.8224422 43.2208046, -2.8225755 43.2208)",,,Meatzeta Kalea,,,
449508774,False,residential,False,180.378,"LINESTRING (-2.8222571 43.2194375, -2.8221248 43.2194249, -2.8212677 43.2194213, -2.8211046 43.219419, -2.8210053 43.2194247, -2.8201227 43.2195094, -2.8200436 43.2195265)",,,,,,
218462595,False,residential,False,165.504,"LINESTRING (-2.8225755 43.2208, -2.8224422 43.2208046, -2.8223901 43.220775, -2.822366 43.220725, -2.8222618 43.2195659, -2.8222571 43.2194375)",,,Meatzeta Kalea,,,
316096479,False,residential,False,20.512,"LINESTRING (-2.8201683 43.2209011, -2.8202787 43.2208873, -2.8204178 43.2208699)",,,,,,
316096479,False,residential,True,38.533,"LINESTRING (-2.8208845 43.2208034, -2.8205702 43.2208482, -2.8204178 43.2208699)",,,,,,
129109289,False,residential,False,152.431,"LINESTRING (-2.8204178 43.2208699, -2.8203887 43.2207767, -2.8202325 43.2202292, -2.8200702 43.2196255, -2.8200436 43.2195265)",,,Laminarrieta Kalea,,,
316096479,False,residential,False,38.533,"LINESTRING (-2.8204178 43.2208699, -2.8205702 43.2208482, -2.8208845 43.2208034)",,,,,,
316096479,False,residential,True,20.512,"LINESTRING (-2.8204178 43.2208699, -2.8202787 43.2208873, -2.8201683 43.2209011)",,,,,,
561278697,False,residential,True,108.402,"LINESTRING (-2.8225091 43.2188443, -2.8213576 43.2183481)",,,,,,
561278697,False,residential,False,108.402,"LINESTRING (-2.8213576 43.2183481, -2.8225091 43.2188443)",,,,,,
561278697,False,residential,True,50.895,"LINESTRING (-2.8213576 43.2183481, -2.820817 43.2181151)",,,,,,
425501146,False,residential,False,37.167,"LINESTRING (-2.8213576 43.2183481, -2.8215512 43.2180968, -2.8215762 43.2180545)",,,,,,
425501146,False,residential,True,37.167,"LINESTRING (-2.8215762 43.2180545, -2.8215512 43.2180968, -2.8213576 43.2183481)",,,,,,
"[561278696, 694994649]",True,residential,False,51.34900000000001,"LINESTRING (-2.8215762 43.2180545, -2.8216148 43.217993, -2.8216021 43.2179398, -2.8214844 43.2178766, -2.8214569 43.2178894, -2.821436 43.2179265, -2.8214483 43.2179659, -2.8215196 43.2180058, -2.8215762 43.2180545)",,,,,,
449509328,False,residential,True,42.705999999999996,"LINESTRING (-2.8195479 43.2190862, -2.8197113 43.2191007, -2.8198107 43.2191522, -2.8199079 43.2192053, -2.8200068 43.2192535)",,,,,,
218462594,False,residential,False,145.754,"LINESTRING (-2.8200068 43.2192535, -2.8200951 43.2188391, -2.8201192 43.2187104, -2.8201802 43.2183851, -2.8202308 43.218289, -2.8202878 43.2182405, -2.8204261 43.2181638, -2.82059 43.2180912)",,,Laminarrieta Kalea,,,
218462594,False,residential,True,31.333,"LINESTRING (-2.8200068 43.2192535, -2.8199829 43.2193392, -2.8199993 43.219448, -2.8200436 43.2195265)",,,Laminarrieta Kalea,,,
449509328,False,residential,False,42.705999999999996,"LINESTRING (-2.8200068 43.2192535, -2.8199079 43.2192053, -2.8198107 43.2191522, -2.8197113 43.2191007, -2.8195479 43.2190862)",,,,,,
28601166,True,trunk,False,8.379,"LINESTRING (-2.8138212 43.2181922, -2.813853 43.2182021, -2.8139213 43.2182083)",,N-240,Tarragona-Bilbao,40,roundabout,
1219375416,False,residential,False,5.191,"LINESTRING (-2.8167754 43.2176978, -2.8167466 43.2177395)",,,Oletxe kalea,,,
45061480,False,residential,True,17.372999999999998,"LINESTRING (-2.8167754 43.2176978, -2.81681 43.2176745, -2.8168523 43.2176461, -2.816935 43.2176357, -2.8169607 43.2176338)",,,Oletxe kalea,,,
1219375413,True,residential,False,26.77,"LINESTRING (-2.8167754 43.2176978, -2.8168079 43.2175589, -2.8168022 43.2175083, -2.8167985 43.2174593)",,,,,,
1219375417,False,residential,True,9.531,"LINESTRING (-2.8167985 43.2174593, -2.8167314 43.2173889)",,,Astui kalea,,,
1219375418,False,residential,False,23.511,"LINESTRING (-2.8167985 43.2174593, -2.8169457 43.2176074, -2.8169607 43.2176338)",,,Astui kalea,,,
1068894971,False,residential,False,15.509,"LINESTRING (-2.8128734 43.2193044, -2.8129659 43.2194265)",,,,,,
1068894971,False,residential,True,6.721,"LINESTRING (-2.8128734 43.2193044, -2.8128384 43.2192496)",,,,,,
1219375419,True,residential,False,8.924,"LINESTRING (-2.8128734 43.2193044, -2.8128443 43.2193818)",,,,,,
1219375419,True,residential,False,12.114,"LINESTRING (-2.8128443 43.2193818, -2.8127857 43.219414, -2.8127167 43.2194374)",,,,,,
1219375420,True,residential,False,8.476,"LINESTRING (-2.8128443 43.2193818, -2.8128644 43.2194107, -2.8128873 43.2194311, -2.8129039 43.2194437)",,,,,,
1219375422,True,residential,False,15.317,"LINESTRING (-2.8127167 43.2194374, -2.8127815 43.2194482, -2.8129039 43.2194437)",,,Gorosibai Auzoa,,,
1219375422,True,residential,False,5.4559999999999995,"LINESTRING (-2.8129039 43.2194437, -2.8129391 43.2194384, -2.8129659 43.2194265)",,,Gorosibai Auzoa,,,
1271378479,False,residential,False,55.268,"LINESTRING (-2.8182615 43.2198566, -2.8182061 43.2197646, -2.8187406 43.2196901)",,,Unkinako plaza,,,
