osmid,lanes,ref,highway,oneway,reversed,length,geometry,junction,name
35570603,,,residential,True,False,79.95199999999998,"LINESTRING (-5.5353595 39.8913153, -5.5349556 39.891427, -5.53457 39.8915467, -5.5344855 39.8915743)",,Calle Pedro Valdivia
35679142,,,residential,False,False,63.272,"LINESTRING (-5.5352999 39.891046, -5.5345584 39.8910359)",,Travesía Toledo
182183748,,,residential,False,True,18.024,"LINESTRING (-5.5352999 39.891046, -5.5353353 39.8912058)",,
35679145,,,residential,False,False,70.213,"LINESTRING (-5.5352999 39.891046, -5.5351082 39.8909076, -5.5348804 39.8906122, -5.534835 39.8905333)",,Calle Conde Miranda
35679145,,,residential,False,True,70.06,"LINESTRING (-5.5352999 39.891046, -5.5355677 39.8910638, -5.5360016 39.8911221, -5.5361125 39.8911334)",,Calle Conde Miranda
35679145,,,residential,False,True,26.303,"LINESTRING (-5.5346889 39.890325, -5.534835 39.8905333)",,Calle Conde Miranda
355287745,2,,tertiary,False,False,29.232,"LINESTRING (-5.5346889 39.890325, -5.5350306 39.8903057)",,
355287745,2,,tertiary,False,True,29.943,"LINESTRING (-5.5346889 39.890325, -5.5344435 39.8903401, -5.534339 39.8903459)",,
35679142,,,residential,False,True,63.272,"LINESTRING (-5.5345584 39.8910359, -5.5352999 39.891046)",,Travesía Toledo
35679143,,,residential,False,False,52.877,"LINESTRING (-5.5345584 39.8910359, -5.5344048 39.8905752)",,Calle Toledo
35679143,,,residential,False,True,60.19,"LINESTRING (-5.5345584 39.8910359, -5.5344855 39.8915743)",,Calle Toledo
35679143,,,residential,False,False,60.19,"LINESTRING (-5.5344855 39.8915743, -5.5345584 39.8910359)",,Calle Toledo
185983190,,,residential,False,True,96.688,"LINESTRING (-5.5344855 39.8915743, -5.534551 39.8917263, -5.5348109 39.8923296, -5.5348412 39.8923999)",,Calle Toledo
35679143,,,residential,False,True,26.108,"LINESTRING (-5.534339 39.8903459, -5.5343594 39.8904136, -5.5344048 39.8905752)",,Calle Toledo
355287745,2,,tertiary,False,False,29.943,"LINESTRING (-5.534339 39.8903459, -5.5344435 39.8903401, -5.5346889 39.890325)",,
185459953,,,residential,False,True,2.089,"LINESTRING (-5.5356999 39.8897704, -5.5356815 39.889758)",,Calle Puerto Escudo
35817503,,,residential,False,True,80.335,"LINESTRING (-5.5356999 39.8897704, -5.5357918 39.8897072, -5.5362104 39.8891678)",,Calle Jose Armella
185459953,,,residential,False,False,45.33200000000001,"LINESTRING (-5.5356999 39.8897704, -5.5357991 39.8898532, -5.5359708 39.8900141, -5.5360323 39.8900875)",,Calle Puerto Escudo
185459953,,,residential,False,False,12.066,"LINESTRING (-5.5346804 39.889042, -5.5347831 39.8891166)",,Calle Puerto Escudo
185832929,,,residential,True,False,53.768,"LINESTRING (-5.5346804 39.889042, -5.5350219 39.8886356)",,Calle Puerto Despeñaperros
35817501,,,residential,False,False,64.124,"LINESTRING (-5.5362104 39.8891678, -5.5355616 39.8888767)",,Calle Puerto Madero
35817501,,,residential,False,True,28.422,"LINESTRING (-5.5362104 39.8891678, -5.5364989 39.8892956)",,Calle Puerto Madero
35817503,,,residential,False,True,12.832,"LINESTRING (-5.5362104 39.8891678, -5.5362841 39.8890672)",,Calle Jose Armella
35817503,,,residential,False,False,80.335,"LINESTRING (-5.5362104 39.8891678, -5.5357918 39.8897072, -5.5356999 39.8897704)",,Calle Jose Armella
182495322,,,residential,False,False,41.846,"LINESTRING (-5.5364404 39.8888021, -5.5360178 39.8886111)",,Calle Puerto Manzábal
182495322,,,residential,False,True,31.743,"LINESTRING (-5.5364404 39.8888021, -5.5367618 39.8889459)",,Calle Puerto Manzábal
35817503,,,residential,False,False,32.884,"LINESTRING (-5.5364404 39.8888021, -5.5364405 39.8888475, -5.5362841 39.8890672)",,Calle Jose Armella
35817503,,,residential,False,True,43.316,"LINESTRING (-5.5364404 39.8888021, -5.5364771 39.8885953, -5.5365012 39.8884154)",,Calle Jose Armella
35817503,,,residential,False,False,12.832,"LINESTRING (-5.5362841 39.8890672, -5.5362104 39.8891678)",,Calle Jose Armella
35817504,,,residential,False,False,55.573,"LINESTRING (-5.5362841 39.8890672, -5.5360178 39.8886111)",,Calle Puerto de Somosierra
35817503,,,residential,False,True,32.884,"LINESTRING (-5.5362841 39.8890672, -5.5364405 39.8888475, -5.5364404 39.8888021)",,Calle Jose Armella
35817501,,,residential,False,True,53.288000000000004,"LINESTRING (-5.5350219 39.8886356, -5.5353899 39.8888035, -5.5355616 39.8888767)",,Calle Puerto Madero
35817504,,,residential,False,False,17.301,"LINESTRING (-5.5360178 39.8886111, -5.5359477 39.8884651)",,Calle Puerto de Somosierra
35817504,,,residential,False,True,55.573,"LINESTRING (-5.5360178 39.8886111, -5.5362841 39.8890672)",,Calle Puerto de Somosierra
182495322,,,residential,False,False,19.586,"LINESTRING (-5.5360178 39.8886111, -5.5358214 39.8885199)",,Calle Puerto Manzábal
182495322,,,residential,False,True,41.846,"LINESTRING (-5.5360178 39.8886111, -5.5364404 39.8888021)",,Calle Puerto Manzábal
185459953,,,residential,False,False,30.517,"LINESTRING (-5.5347831 39.8891166, -5.5350449 39.8893036)",,Calle Puerto Escudo
185459953,,,residential,False,True,12.066,"LINESTRING (-5.5347831 39.8891166, -5.5346804 39.889042)",,Calle Puerto Escudo
35817504,,,residential,False,False,5.872,"LINESTRING (-5.5359477 39.8884651, -5.5359214 39.8884163)",,Calle Puerto de Somosierra
35817504,,,residential,False,True,17.301,"LINESTRING (-5.5359477 39.8884651, -5.5360178 39.8886111)",,Calle Puerto de Somosierra
35817509,,,residential,False,False,47.547,"LINESTRING (-5.5359477 39.8884651, -5.5365012 39.8884154)",,Calle la Encina
35817509,,,residential,False,False,48.655,"LINESTRING (-5.5365012 39.8884154, -5.5370198 39.8885974)",,Calle la Encina
35817509,,,residential,False,True,47.547,"LINESTRING (-5.5365012 39.8884154, -5.5359477 39.8884651)",,Calle la Encina
35817503,,,residential,False,False,43.316,"LINESTRING (-5.5365012 39.8884154, -5.5364771 39.8885953, -5.5364404 39.8888021)",,Calle Jose Armella
35817509,,,residential,False,False,41.125,"LINESTRING (-5.5370198 39.8885974, -5.5374804 39.8887064)",,Calle la Encina
35817509,,,residential,False,True,48.655,"LINESTRING (-5.5370198 39.8885974, -5.5365012 39.8884154)",,Calle la Encina
53026232,,,residential,False,True,44.567,"LINESTRING (-5.5370198 39.8885974, -5.5367618 39.8889459)",,Travesía Minas
35817506,,,residential,True,False,20.531,"LINESTRING (-5.5372133 39.8891471, -5.537188 39.8891904, -5.5371104 39.889314)",,Calle Minas
53026246,,,residential,False,True,27.767,"LINESTRING (-5.5372133 39.8891471, -5.5373178 39.8891512, -5.5375386 39.8891537)",,Avenida del Magisterio
182495322,,,residential,False,False,44.69,"LINESTRING (-5.5372133 39.8891471, -5.5371368 39.8891264, -5.5367618 39.8889459)",,Calle Puerto Manzábal
617456757,,,tertiary,True,False,64.164,"LINESTRING (-5.5363978 39.8902392, -5.5370436 39.890357, -5.5371295 39.8903726)",,Calle Antonio Concha
35817510,,,residential,False,False,24.675,"LINESTRING (-5.5382543 39.8906179, -5.5382061 39.8903991)",,Calle Pérez Lozano
35817510,,,residential,False,True,30.465,"LINESTRING (-5.5378761 39.8891507, -5.5378789 39.8891909, -5.5379301 39.8894213)",,Calle Pérez Lozano
53026246,,,residential,False,False,28.798000000000002,"LINESTRING (-5.5378761 39.8891507, -5.5376081 39.8891522, -5.5375386 39.8891537)",,Avenida del Magisterio
182495321,,,residential,True,False,69.545,"LINESTRING (-5.5378761 39.8891507, -5.5379226 39.8891502, -5.538518 39.8891397, -5.5386343 39.8891376, -5.5386881 39.8891238)",,Avenida del Magisterio
185459944,,,residential,True,False,6.202999999999999,"LINESTRING (-5.5387999 39.8890597, -5.5387799 39.8890365, -5.5387477 39.8890234)",roundabout,
355287710,,,residential,False,False,25.626,"LINESTRING (-5.5387999 39.8890597, -5.5388574 39.8890405, -5.5390563 39.8890297, -5.5390945 39.8890281)",,Avenida del Magisterio
355287710,,,residential,False,False,22.558,"LINESTRING (-5.5394166 39.8890086, -5.5396805 39.8889962)",,Avenida del Magisterio
355287710,,,residential,False,True,27.567,"LINESTRING (-5.5394166 39.8890086, -5.5390945 39.8890281)",,Avenida del Magisterio
35959302,,,residential,False,False,111.45700000000001,"LINESTRING (-5.5394166 39.8890086, -5.5394823 39.8898353, -5.5395225 39.8899765, -5.5395425 39.8900018)",,Calle Alberto Montero
35959282,,,residential,False,False,17.218,"LINESTRING (-5.540754 39.8889552, -5.5408054 39.8888872, -5.5408634 39.8888253)",,
182495316,,,residential,False,False,84.846,"LINESTRING (-5.540754 39.8889552, -5.5406869 39.889055, -5.5405522 39.889278, -5.5404476 39.8895409, -5.5404092 39.8896676)",,Calle Joaquín Alcalde
185277521,,,residential,False,True,40.172999999999995,"LINESTRING (-5.540754 39.8889552, -5.5409016 39.8889589, -5.5409519 39.8889751, -5.5409737 39.8890002, -5.5410052 39.8890364, -5.5410376 39.8891235, -5.5410513 39.889164)",,Calle Sensa
355287710,,,residential,False,True,91.713,"LINESTRING (-5.540754 39.8889552, -5.5406371 39.8889559, -5.5397665 39.8889923, -5.5396805 39.8889962)",,Avenida del Magisterio
182495316,,,residential,False,False,42.745,"LINESTRING (-5.5404092 39.8896676, -5.5401101 39.889976)",,Calle Joaquín Alcalde
35959299,,,residential,False,True,71.139,"LINESTRING (-5.5404092 39.8896676, -5.5404726 39.8897489, -5.5407103 39.8902625)",,Calle Manuel Calvo
182495316,,,residential,False,True,84.846,"LINESTRING (-5.5404092 39.8896676, -5.5404476 39.8895409, -5.5405522 39.889278, -5.5406869 39.889055, -5.540754 39.8889552)",,Calle Joaquín Alcalde
184798997,,,residential,False,False,29.131999999999998,"LINESTRING (-5.5404092 39.8896676, -5.540516 39.8896476, -5.5407466 39.8896318)",,Calle José Bueno Rocha
182495316,,,residential,False,False,20.794,"LINESTRING (-5.5399276 39.890327, -5.5399255 39.890514)",,Calle Joaquín Alcalde
35817511,,,residential,False,False,20.94,"LINESTRING (-5.5399276 39.890327, -5.5398681 39.8903267, -5.5396888 39.8903645)",,Calle Mateo Samaniego
182495316,,,residential,False,True,42.331,"LINESTRING (-5.5399276 39.890327, -5.5400336 39.8900672, -5.5401101 39.889976)",,Calle Joaquín Alcalde
35817510,,,residential,False,True,24.675,"LINESTRING (-5.5382061 39.8903991, -5.5382543 39.8906179)",,Calle Pérez Lozano
35817511,,,residential,False,True,58.237,"LINESTRING (-5.5382061 39.8903991, -5.5388886 39.8903904)",,Calle Mateo Samaniego
35817510,,,residential,False,False,111.247,"LINESTRING (-5.5382061 39.8903991, -5.538058 39.889871, -5.5379301 39.8894213)",,Calle Pérez Lozano
35817511,,,residential,False,False,58.237,"LINESTRING (-5.5388886 39.8903904, -5.5382061 39.8903991)",,Calle Mateo Samaniego
35817512,,,residential,False,False,35.599,"LINESTRING (-5.5388886 39.8903904, -5.5388079 39.8900763)",,Calle del Mercado
35817511,,,residential,False,True,68.45400000000001,"LINESTRING (-5.5388886 39.8903904, -5.5393374 39.8903937, -5.5395079 39.8903822, -5.5396888 39.8903645)",,Calle Mateo Samaniego
35817512,,,residential,False,True,19.259999999999998,"LINESTRING (-5.5388886 39.8903904, -5.5389181 39.8904913, -5.5388987 39.8905595)",,Calle del Mercado
35817512,,,residential,False,True,35.599,"LINESTRING (-5.5388079 39.8900763, -5.5388886 39.8903904)",,Calle del Mercado
35959302,,,residential,False,True,35.361,"LINESTRING (-5.5388079 39.8900763, -5.5392223 39.8900709)",,Calle Alberto Montero
35817512,,,residential,False,False,74.972,"LINESTRING (-5.5388079 39.8900763, -5.5387528 39.8897382, -5.5387328 39.8894424, -5.5387323 39.8894051)",,Calle del Mercado
185459944,,,residential,True,False,3.45,"LINESTRING (-5.5386881 39.8891238, -5.5387262 39.8891342)",roundabout,
35959281,,,tertiary,True,False,16.968,"LINESTRING (-5.5408382 39.8886906, -5.5408182 39.888717, -5.5408107 39.888747, -5.5408163 39.8887772, -5.5408346 39.8888043, -5.5408634 39.8888253)",roundabout,
35959281,,,tertiary,True,False,12.209,"LINESTRING (-5.5408634 39.8888253, -5.5409075 39.8888393, -5.5409552 39.888839, -5.5409989 39.8888244)",roundabout,
35959282,,,residential,False,True,17.218,"LINESTRING (-5.5408634 39.8888253, -5.5408054 39.8888872, -5.540754 39.8889552)",,
35959281,,,tertiary,True,False,13.837,"LINESTRING (-5.5409989 39.8888244, -5.541035 39.8887935, -5.5410497 39.8887536, -5.54104 39.8887128)",roundabout,
35959283,,,tertiary,True,False,165.48000000000002,"LINESTRING (-5.5409989 39.8888244, -5.5411268 39.8888352, -5.5411733 39.8888397, -5.5413426 39.8888902, -5.5420796 39.889147, -5.5422869 39.8892138, -5.5424325 39.8892607, -5.5425347 39.8893058, -5.5425809 39.889328, -5.542626 39.8893769, -5.542658 39.8894178, -5.5426905 39.8894718)",,Calle Cancho Gordo
689547794,,,tertiary,True,False,11.681000000000001,"LINESTRING (-5.5426905 39.8894718, -5.5426859 39.8894978, -5.5426959 39.8895229, -5.5427188 39.8895425, -5.5427502 39.8895529)",roundabout,
35959281,,,tertiary,True,False,7.509,"LINESTRING (-5.54104 39.8887128, -5.5410154 39.8886848, -5.5409793 39.8886655)",roundabout,
184798995,,,residential,False,False,58.133,"LINESTRING (-5.5410935 39.8895881, -5.5413077 39.8900844)",,Calle Pilar Galán
184798997,,,residential,False,False,10.139,"LINESTRING (-5.5410935 39.8895881, -5.5412076 39.8895626)",,Calle José Bueno Rocha
184798997,,,residential,False,True,30.076,"LINESTRING (-5.5410935 39.8895881, -5.5409249 39.8896195, -5.5407466 39.8896318)",,Calle José Bueno Rocha
184798995,,,residential,False,True,22.597,"LINESTRING (-5.5413874 39.8902782, -5.5413077 39.8900844)",,Calle Pilar Galán
185277525,,,residential,False,True,8.05,"LINESTRING (-5.5413874 39.8902782, -5.5414595 39.8902315)",,Calle Torres Quevedo
185277525,,,residential,False,False,59.672,"LINESTRING (-5.5413874 39.8902782, -5.5412597 39.890346, -5.5411063 39.8904115, -5.540953 39.8904802, -5.5409121 39.8905331, -5.5408636 39.8906096)",,Calle Torres Quevedo
185277516,,,residential,False,True,16.31,"LINESTRING (-5.5408067 39.890866, -5.540838 39.8907213)",,Calle León Moyano
35959292,,,residential,False,False,44.181,"LINESTRING (-5.5408067 39.890866, -5.540544 39.8908561, -5.5402898 39.8908424)",,Calle San Pedro
185277516,,,residential,False,False,34.086,"LINESTRING (-5.5408067 39.890866, -5.5407836 39.89112, -5.5407956 39.8911711)",,Calle León Moyano
35959288,,,residential,False,False,14.636,"LINESTRING (-5.5408636 39.8906096, -5.5407205 39.890537)",,Calle Victorio Casado
"[185277516, 185277525]",,,residential,False,False,12.868,"LINESTRING (-5.5408636 39.8906096, -5.5408508 39.8906253, -5.5408406 39.8906507, -5.540838 39.8907213)",,"['Calle Torres Quevedo', 'Calle León Moyano']"
185277525,,,residential,False,True,59.672000000000004,"LINESTRING (-5.5408636 39.8906096, -5.5409121 39.8905331, -5.540953 39.8904802, -5.5411063 39.8904115, -5.5412597 39.890346, -5.5413874 39.8902782)",,Calle Torres Quevedo
1042184015,,,residential,False,False,13.414,"LINESTRING (-5.5408636 39.8906096, -5.5408893 39.8906278, -5.54094 39.8906323, -5.5410092 39.8906194)",,Calle Victorio Casado
182495316,,,residential,False,False,16.295,"LINESTRING (-5.5399255 39.890514, -5.5399493 39.8906594)",,Calle Joaquín Alcalde
182495316,,,residential,False,True,20.794,"LINESTRING (-5.5399255 39.890514, -5.5399276 39.890327)",,Calle Joaquín Alcalde
35959288,,,residential,False,True,31.031000000000002,"LINESTRING (-5.5399255 39.890514, -5.5399631 39.8905123, -5.540189 39.8905017, -5.5402886 39.8904978)",,Calle Victorio Casado
35959289,,,residential,False,False,25.943,"LINESTRING (-5.5402886 39.8904978, -5.5402912 39.8907311)",,Calle Ramón González Cid
35959288,,,residential,False,False,31.031000000000002,"LINESTRING (-5.5402886 39.8904978, -5.540189 39.8905017, -5.5399631 39.8905123, -5.5399255 39.890514)",,Calle Victorio Casado
35959288,,,residential,False,True,38.953,"LINESTRING (-5.5402886 39.8904978, -5.5406106 39.8904802, -5.5406796 39.8905076, -5.5407205 39.890537)",,Calle Victorio Casado
35959289,,,residential,False,False,17.951,"LINESTRING (-5.5402898 39.8908424, -5.540281 39.8910037)",,Calle Ramón González Cid
35959289,,,residential,False,True,12.377,"LINESTRING (-5.5402898 39.8908424, -5.5402912 39.8907311)",,Calle Ramón González Cid
35959292,,,residential,False,True,44.181,"LINESTRING (-5.5402898 39.8908424, -5.540544 39.8908561, -5.5408067 39.890866)",,Calle San Pedro
35959289,,,residential,False,True,17.951,"LINESTRING (-5.540281 39.8910037, -5.5402898 39.8908424)",,Calle Ramón González Cid
35959290,,,residential,False,True,24.418,"LINESTRING (-5.540281 39.8910037, -5.5399948 39.8910029)",,Calle Gerona
35959290,,,residential,False,False,31.039,"LINESTRING (-5.540281 39.8910037, -5.5404192 39.8910141, -5.540455 39.8911845)",,Calle Gerona
35959290,,,residential,False,False,24.418,"LINESTRING (-5.5399948 39.8910029, -5.540281 39.8910037)",,Calle Gerona
182495316,,,residential,False,False,19.469,"LINESTRING (-5.5399948 39.8910029, -5.5399877 39.8911779)",,Calle Joaquín Alcalde
182495316,,,residential,False,True,23.686999999999998,"LINESTRING (-5.5399948 39.8910029, -5.5399901 39.8909469, -5.5399708 39.8907907)",,Calle Joaquín Alcalde
35959290,,,residential,False,True,31.039,"LINESTRING (-5.540455 39.8911845, -5.5404192 39.8910141, -5.540281 39.8910037)",,Calle Gerona
35959293,,,residential,False,False,46.664,"LINESTRING (-5.540838 39.8907213, -5.5402912 39.8907311)",,Travesía León Moyano
185277516,,,residential,False,False,16.31,"LINESTRING (-5.540838 39.8907213, -5.5408067 39.890866)",,Calle León Moyano
"[185277516, 185277525]",,,residential,False,True,12.868000000000002,"LINESTRING (-5.540838 39.8907213, -5.5408406 39.8906507, -5.5408508 39.8906253, -5.5408636 39.8906096)",,"['Calle Torres Quevedo', 'Calle León Moyano']"
35959289,,,residential,False,False,12.377,"LINESTRING (-5.5402912 39.8907311, -5.5402898 39.8908424)",,Calle Ramón González Cid
35959289,,,residential,False,True,25.943,"LINESTRING (-5.5402912 39.8907311, -5.5402886 39.8904978)",,Calle Ramón González Cid
35959293,,,residential,False,True,46.664,"LINESTRING (-5.5402912 39.8907311, -5.540838 39.8907213)",,Travesía León Moyano
35959295,,,residential,False,True,30.988,"LINESTRING (-5.5410092 39.8906194, -5.5411681 39.89087)",,Calle Victorio Casado
35959294,,,residential,False,False,55.517,"LINESTRING (-5.5410092 39.8906194, -5.5411779 39.890588, -5.5413465 39.8905841, -5.5415893 39.8905958, -5.5416532 39.8906056)",,Calle Joaquín Costa
1042184015,,,residential,False,True,13.414,"LINESTRING (-5.5410092 39.8906194, -5.54094 39.8906323, -5.5408893 39.8906278, -5.5408636 39.8906096)",,Calle Victorio Casado
35959294,,,residential,False,False,29.872,"LINESTRING (-5.5416532 39.8906056, -5.5419215 39.8907782)",,Calle Joaquín Costa
35959294,,,residential,False,True,55.517,"LINESTRING (-5.5416532 39.8906056, -5.5415893 39.8905958, -5.5413465 39.8905841, -5.5411779 39.890588, -5.5410092 39.8906194)",,Calle Joaquín Costa
185277513,,,residential,False,True,45.126,"LINESTRING (-5.5416532 39.8906056, -5.5416199 39.8905449, -5.5415825 39.8904652, -5.5414936 39.8902585, -5.5414595 39.8902315)",,Calle Daoiz Velarde
35959294,,,residential,False,True,29.872,"LINESTRING (-5.5419215 39.8907782, -5.5416532 39.8906056)",,Calle Joaquín Costa
184799007,,,residential,False,True,4.161,"LINESTRING (-5.5419215 39.8907782, -5.54197 39.8907743)",,Calle Jacinto Benavente
376168690,,,residential,False,False,55.361000000000004,"LINESTRING (-5.5419215 39.8907782, -5.5415995 39.8907978, -5.5414027 39.8908154, -5.5412826 39.8908488)",,Calle Pavía
35959295,,,residential,False,False,30.988,"LINESTRING (-5.5411681 39.89087, -5.5410092 39.8906194)",,Calle Victorio Casado
376168690,,,residential,False,True,10.049,"LINESTRING (-5.5411681 39.89087, -5.5412826 39.8908488)",,Calle Pavía
376168693,,,residential,False,False,34.379,"LINESTRING (-5.5411681 39.89087, -5.5410854 39.8911726)",,Calle Victorio Casado
376168693,,,residential,False,True,34.379,"LINESTRING (-5.5410854 39.8911726, -5.5411681 39.89087)",,Calle Victorio Casado
376168690,,,residential,False,False,10.049,"LINESTRING (-5.5412826 39.8908488, -5.5411681 39.89087)",,Calle Pavía
35959296,,,residential,False,False,49.333,"LINESTRING (-5.5412826 39.8908488, -5.5413235 39.8908743, -5.5414308 39.8908939, -5.5415561 39.8909703, -5.5416225 39.8909938, -5.5418033 39.8910102)",,Calle Alfolí
376168690,,,residential,False,True,55.361,"LINESTRING (-5.5412826 39.8908488, -5.5414027 39.8908154, -5.5415995 39.8907978, -5.5419215 39.8907782)",,Calle Pavía
35959296,,,residential,False,False,12.479,"LINESTRING (-5.542131 39.8908782, -5.5421438 39.8907664)",,Calle Alfolí
35959296,,,residential,False,True,33.995000000000005,"LINESTRING (-5.542131 39.8908782, -5.5420365 39.8909703, -5.5419547 39.8910037, -5.5418601 39.8910154, -5.5418033 39.8910102)",,Calle Alfolí
184798972,,,residential,False,True,44.382000000000005,"LINESTRING (-5.542131 39.8908782, -5.5421683 39.890901, -5.5421859 39.8910422, -5.5421981 39.8912627)",,Calle Río Miño
35959296,,,residential,False,True,12.479,"LINESTRING (-5.5421438 39.8907664, -5.542131 39.8908782)",,Calle Alfolí
