osmid,oneway,lanes,name,highway,reversed,length,ref,geometry,maxspeed,tunnel,junction,access
108871612,True,1,Calle Magdalena,residential,False,8.0,,"LINESTRING (-3.4676271 37.9966435, -3.4676303 37.9965716)",,,,
108305446,False,1,Avenida de Andalucía,tertiary,False,155.51799999999997,A-6101,"LINESTRING (-3.4676271 37.9966435, -3.4676768 37.9966649, -3.4684376 37.9969924, -3.4691847 37.9973139)",,,,
108305446,False,1,Avenida de Andalucía,tertiary,True,134.233,A-6101,"LINESTRING (-3.4676271 37.9966435, -3.4670391 37.9964048, -3.4662779 37.9960721)",,,,
108783202,False,1,Calle Madre Mónica,residential,True,63.376999999999995,,"LINESTRING (-3.4676271 37.9966435, -3.4676052 37.9967048, -3.4675791 37.9967571, -3.467303 37.9971511)",,,,
108305446,False,1,Avenida de Andalucía,tertiary,False,14.756,A-6101,"LINESTRING (-3.4702711 37.9977776, -3.4704119 37.9978504)",,,,
108305446,False,1,Avenida de Andalucía,tertiary,True,13.85,A-6101,"LINESTRING (-3.4702711 37.9977776, -3.4701321 37.9977183)",,,,
108862592,True,,Calle Tejedores,residential,False,94.146,,"LINESTRING (-3.4702711 37.9977776, -3.4703124 37.9977564, -3.4703352 37.9977184, -3.4703164 37.9976539, -3.4702905 37.9975988, -3.4702534 37.997525, -3.470193 37.997452, -3.4701206 37.9973971, -3.4699919 37.9973263, -3.4696888 37.9971973)",,,,
"[104178649, 105446442]",True,1,"['Calle Patrocinio de Biedma', 'Calle Cózar']","['living_street', 'residential']",False,244.06600000000003,,"LINESTRING (-3.4663813 37.9922005, -3.4663681 37.9922964, -3.4664062 37.9927107, -3.4666338 37.9929095, -3.466695 37.9929516, -3.4670421 37.9931685, -3.4672744 37.9933151, -3.4676444 37.9935265, -3.4676638 37.9935535, -3.467665 37.9935681, -3.4676544 37.9935911, -3.4675986 37.9936839, -3.4675666 37.9937745, -3.4675108 37.9939081)",,,,
"[108880105, 108882978]",False,2,Calle Obispo Narváez,residential,"[False, True]",14.902000000000001,,"LINESTRING (-3.4663813 37.9922005, -3.4663324 37.9921789, -3.4662382 37.9921283)",,,,
108882978,False,2,Calle Obispo Narváez,residential,True,129.036,,"LINESTRING (-3.4663813 37.9922005, -3.467228 37.9926566, -3.4675911 37.9928619)",,,,
99434743,True,1,Calle Julio Burell,residential,False,99.508,,"LINESTRING (-3.4658441 37.9929675, -3.4660943 37.99242, -3.4662382 37.9921283)",20,,,
99434743,True,1,Calle Julio Burell,residential,False,17.352,,"LINESTRING (-3.4653827 37.9935599, -3.4654905 37.993429)",20,,,
"[99434736, 105446447, 105446455]",True,1,"['Calle Enrique Moreno', 'Calle Godoyes', 'Calle San Pablo']","['living_street', 'residential']",False,272.477,,"LINESTRING (-3.4653827 37.9935599, -3.4654109 37.9935746, -3.4655184 37.9936449, -3.4657407 37.9938032, -3.4660041 37.9940205, -3.466125 37.9941446, -3.4661734 37.9941928, -3.4666836 37.9940158, -3.4664308 37.9938089, -3.4662177 37.9936509, -3.4659787 37.9934801, -3.4659381 37.9934577, -3.4658265 37.9934087, -3.4656311 37.993328, -3.465592 37.9933132)",,,,
108305428,False,2,Avenida Alcalde Eusebio Ortega Molina,tertiary,True,24.447,,"LINESTRING (-3.4701182 37.991926, -3.4701747 37.9919266, -3.4702763 37.9919274, -3.4703971 37.9919302)",,,,
110279120,False,2,Paseo Portales Carbonería,residential,False,70.464,,"LINESTRING (-3.4701182 37.991926, -3.4700622 37.9919227, -3.4699996 37.9919172, -3.469931 37.9919107, -3.4698564 37.9919159, -3.4698109 37.9919261, -3.4696715 37.9919746, -3.4694361 37.9920903, -3.4693901 37.9921252)",,,,
1124392369,False,1,Plaza de la Constitución,living_street,True,56.626000000000005,,"LINESTRING (-3.4701182 37.991926, -3.4701402 37.9919966, -3.4701566 37.9920397, -3.4701761 37.9920941, -3.4701938 37.9922056, -3.4701988 37.9922577, -3.4701956 37.992313, -3.4701919 37.9923779, -3.4701703 37.992425)",,,,
105446446,True,1,Calle Aguayo,living_street,False,146.646,,"LINESTRING (-3.4670395 37.9938621, -3.4668987 37.9936763, -3.4667698 37.9935506, -3.4665321 37.993362, -3.4663798 37.9932532, -3.4662508 37.9931654, -3.466139 37.9930935, -3.4660503 37.9930466, -3.4659875 37.9930215, -3.4658441 37.9929675)",,,,
"[105446440, 106617591]",True,,"['Calle del General Cuadros', 'Calle San Pablo']",residential,False,43.076,,"LINESTRING (-3.4670395 37.9938621, -3.4669543 37.993899, -3.4669817 37.9939349, -3.4671559 37.9941661)",,,,
99434743,True,1,Calle Julio Burell,residential,False,30.944,,"LINESTRING (-3.465592 37.9933132, -3.4656692 37.9932312, -3.4657787 37.9930776)",20,,,
108882976,True,,Calle San Francisco,residential,False,64.576,,"LINESTRING (-3.4687178 37.9935758, -3.4689257 37.993696, -3.4691375 37.9938206, -3.4693269 37.9939004)",,,,
108882976,True,,Calle San Francisco,residential,False,25.923000000000002,,"LINESTRING (-3.4703339 37.9942732, -3.4703625 37.9942844, -3.4705652 37.9943296, -3.4706183 37.9943325)",,,,
108882979,False,1,Plaza de España,residential,True,8.996,,"LINESTRING (-3.4685113 37.9930636, -3.4684311 37.9931141)",,,,
"[108305444, 538969149]",True,1,Plaza de la Constitución,living_street,False,136.469,,"LINESTRING (-3.4685113 37.9930636, -3.468544 37.9930884, -3.4685894 37.9931255, -3.4686295 37.9931587, -3.4686492 37.993173, -3.4693274 37.9927947, -3.4697766 37.992572)",,,,
608671124,False,2,Paseo Portales Alhondiga,residential,True,129.758,,"LINESTRING (-3.4685113 37.9930636, -3.4685717 37.9930119, -3.4689804 37.9925656, -3.4692127 37.9923091, -3.4693131 37.9921984, -3.4693901 37.9921252)",,,,
109596737,True,,Calle Puerta de Córdoba,living_street,False,62.006,,"LINESTRING (-3.4701703 37.992425, -3.4703202 37.9924215, -3.470493 37.9924045, -3.4705872 37.9924013, -3.47086 37.9923257)",,,,
1124392369,False,1,Plaza de la Constitución,living_street,False,56.626000000000005,,"LINESTRING (-3.4701703 37.992425, -3.4701919 37.9923779, -3.4701956 37.992313, -3.4701988 37.9922577, -3.4701938 37.9922056, -3.4701761 37.9920941, -3.4701566 37.9920397, -3.4701402 37.9919966, -3.4701182 37.991926)",,,,
1124392369,False,1,Plaza de la Constitución,living_street,True,38.262,,"LINESTRING (-3.4701703 37.992425, -3.4700717 37.992473, -3.4697766 37.992572)",,,,
"[608671118, 101366639]",True,1,Calle Arco de las Escuelas,living_street,False,13.189,,"LINESTRING (-3.4693901 37.9921252, -3.4693554 37.9920668, -3.4693515 37.9920622, -3.4693086 37.9920273)",,building_passage,,
110279120,False,2,Paseo Portales Carbonería,residential,True,70.46400000000001,,"LINESTRING (-3.4693901 37.9921252, -3.4694361 37.9920903, -3.4696715 37.9919746, -3.4698109 37.9919261, -3.4698564 37.9919159, -3.469931 37.9919107, -3.4699996 37.9919172, -3.4700622 37.9919227, -3.4701182 37.991926)",,,,
608671124,False,2,Paseo Portales Alhondiga,residential,False,129.758,,"LINESTRING (-3.4693901 37.9921252, -3.4693131 37.9921984, -3.4692127 37.9923091, -3.4689804 37.9925656, -3.4685717 37.9930119, -3.4685113 37.9930636)",,,,
99791001,True,,Calle de Gaspar Becerra,living_street,False,196.67299999999997,,"LINESTRING (-3.4697766 37.992572, -3.4697968 37.9926172, -3.4699334 37.993207, -3.4699669 37.993344, -3.4700714 37.9936418, -3.4702309 37.9940748, -3.4702681 37.9942179, -3.4703339 37.9942732)",,,,
1124392369,False,1,Plaza de la Constitución,living_street,False,38.262,,"LINESTRING (-3.4697766 37.992572, -3.4700717 37.992473, -3.4701703 37.992425)",,,,
108783902,False,1,Calle Compañía,living_street,False,105.77600000000001,,"LINESTRING (-3.4675911 37.9928619, -3.4676108 37.9928296, -3.4676169 37.9928189, -3.4677046 37.9926701, -3.4678271 37.9924653, -3.4680609 37.9919863)",,,,
108882978,False,2,Calle Obispo Narváez,residential,False,129.036,,"LINESTRING (-3.4675911 37.9928619, -3.467228 37.9926566, -3.4663813 37.9922005)",,,,
108882978,False,2,Calle Obispo Narváez,residential,True,44.391999999999996,,"LINESTRING (-3.4675911 37.9928619, -3.4676534 37.9928945, -3.4677387 37.9929392, -3.4680091 37.9930874)",,,,
