osmid,name,highway,oneway,reversed,length,geometry,ref,bridge,maxspeed,width,tunnel,lanes,junction
28639467,Calle de la Cárcel,residential,True,False,43.97500000000001,"LINESTRING (-6.6342998 42.0532732, -6.634209 42.0531936, -6.6339843 42.0530198, -6.6339482 42.0529773)",,,,,,,
298017328,Calle de la Cárcel,residential,False,False,37.738,"LINESTRING (-6.6342998 42.0532732, -6.6345517 42.0531472, -6.6347031 42.0531291)",,,,,,,
39119506,Camino del Pinar,residential,False,False,125.91099999999999,"LINESTRING (-6.6311337 42.054207, -6.6310151 42.0537705, -6.6308227 42.0534028, -6.6306111 42.053156)",,,,,,,
39119506,Camino del Pinar,residential,False,True,22.918,"LINESTRING (-6.6311337 42.054207, -6.631111 42.0542985, -6.6311308 42.0544106)",,,,,,,
39537751,Calle Arrabal,secondary,False,False,40.247,"LINESTRING (-6.6335021 42.0522629, -6.6335312 42.0519016)",ZA-925,,,,,2,
39537751,Calle Arrabal,secondary,False,True,20.604,"LINESTRING (-6.6335021 42.0522629, -6.6334815 42.052384, -6.6334623 42.0524456)",ZA-925,,,,,2,
39537774,Calle Matadero,residential,False,False,60.97,"LINESTRING (-6.6335021 42.0522629, -6.6339265 42.0523603, -6.6342151 42.0524028)",,,,,,,
233288450,Calle Muralla Redonda,residential,False,True,10.712,"LINESTRING (-6.6342151 42.0524028, -6.6343415 42.0524245)",,,,,,,
39537774,Calle Matadero,residential,False,True,60.97,"LINESTRING (-6.6342151 42.0524028, -6.6339265 42.0523603, -6.6335021 42.0522629)",,,,,,,
"[233288448, 233288453]","['Calle La muralla', 'Calle Arrabal']",residential,False,False,109.482,"LINESTRING (-6.6342151 42.0524028, -6.6342017 42.0522972, -6.6341681 42.0520737, -6.6341336 42.0519022, -6.6341121 42.0518617, -6.6340348 42.0518378, -6.6335451 42.0517481)",,,,,,,
39625186,Plaza de la Fuente Vieja,secondary,True,False,9.464,"LINESTRING (-6.6352154 42.051267, -6.635248 42.0512788, -6.6352853 42.0512817, -6.6353247 42.0512737)",ZA-925,,,,,,roundabout
39537744,,secondary,True,False,29.335,"LINESTRING (-6.6353247 42.0512737, -6.6354755 42.0512893, -6.6355421 42.0513104, -6.6356576 42.0513557)",ZA-925,,,,,,
39625186,Plaza de la Fuente Vieja,secondary,True,False,14.771,"LINESTRING (-6.6353247 42.0512737, -6.6353622 42.0512509, -6.635376 42.0512331, -6.635384 42.0512073, -6.6353824 42.0511884, -6.635367 42.0511597)",ZA-925,,,,,,roundabout
39625186,Plaza de la Fuente Vieja,secondary,True,False,4.174,"LINESTRING (-6.635367 42.0511597, -6.6353495 42.0511444, -6.6353305 42.0511341)",ZA-925,,,,,,roundabout
39625186,Plaza de la Fuente Vieja,secondary,True,False,9.102,"LINESTRING (-6.6353305 42.0511341, -6.6352933 42.0511245, -6.6352544 42.0511256, -6.6352246 42.0511341)",ZA-925,,,,,,roundabout
39669959,,tertiary,True,False,24.541,"LINESTRING (-6.6353305 42.0511341, -6.6353153 42.0510963, -6.635295 42.0510453, -6.6352326 42.0509259)",ZA-921,,,,,,
39625186,Plaza de la Fuente Vieja,secondary,True,False,5.88,"LINESTRING (-6.6352246 42.0511341, -6.6351992 42.0511492, -6.6351786 42.0511735)",ZA-925,,,,,,roundabout
39625186,Plaza de la Fuente Vieja,secondary,True,False,11.608999999999998,"LINESTRING (-6.6351786 42.0511735, -6.6351714 42.0511964, -6.6351758 42.0512261, -6.635195 42.0512527, -6.6352154 42.051267)",ZA-925,,,,,,roundabout
88364920,Calle de Braganza,secondary,True,False,22.466,"LINESTRING (-6.6351786 42.0511735, -6.6350512 42.0512154, -6.6349268 42.0512498)",ZA-925,,,,,,
298017328,Calle de la Cárcel,residential,False,False,6.287,"LINESTRING (-6.6342303 42.0532963, -6.6342998 42.0532732)",,,,,,,
39626994,Calle Moscabirote,residential,False,False,47.719,"LINESTRING (-6.6342303 42.0532963, -6.6344099 42.0534489, -6.6345066 42.0536637)",,,,,,,
39627209,Calle de la Cárcel,residential,False,True,48.449999999999996,"LINESTRING (-6.6342303 42.0532963, -6.6341394 42.0533076, -6.6339765 42.0533036, -6.6339137 42.0533237, -6.6337817 42.0533476, -6.6336621 42.0533802)",,,,,,,
39627247,Calle de San Blas,residential,False,True,62.117999999999995,"LINESTRING (-6.6347031 42.0531291, -6.6344736 42.0530029, -6.6343599 42.0529922, -6.6340783 42.05288, -6.6340504 42.0528675)",,,,,,,
233288450,Calle Muralla Redonda,residential,False,False,99.362,"LINESTRING (-6.6347031 42.0531291, -6.6348259 42.0529763, -6.6348551 42.0529152, -6.6348547 42.0528576, -6.6348246 42.0528078, -6.6346844 42.0526551, -6.6346173 42.0526084, -6.6343614 42.0524769, -6.6343415 42.0524245)",,,,,,,
298017328,Calle de la Cárcel,residential,False,True,37.738,"LINESTRING (-6.6347031 42.0531291, -6.6345517 42.0531472, -6.6342998 42.0532732)",,,,,,,
485118699,Paseo de San Román,residential,False,False,44.149,"LINESTRING (-6.6347031 42.0531291, -6.6346634 42.0532367, -6.6346701 42.0534489, -6.6346901 42.0535206)",,,,,,,
28639408,Calle de Costanilla,residential,False,False,9.633,"LINESTRING (-6.6336958 42.052854, -6.6336816 42.0528054, -6.6336727 42.0527691)",,,,,,,
28639408,Calle de Costanilla,residential,False,True,58.593,"LINESTRING (-6.6336958 42.052854, -6.6336697 42.0531307, -6.6336666 42.0532114, -6.6336621 42.0533802)",,,,,,,
28639408,Calle de Costanilla,residential,False,False,39.947,"LINESTRING (-6.6336727 42.0527691, -6.6334623 42.0524456)",,,,,,,
28639408,Calle de Costanilla,residential,False,True,9.633,"LINESTRING (-6.6336727 42.0527691, -6.6336816 42.0528054, -6.6336958 42.052854)",,,,,,,
39627247,Calle de San Blas,residential,False,False,34.602,"LINESTRING (-6.6336727 42.0527691, -6.6337472 42.0527589, -6.6338448 42.0527688, -6.6340504 42.0528675)",,,,,,,
39885362,,tertiary,False,False,23.068,"LINESTRING (-6.6385472 42.0560349, -6.6388244 42.0560609)",SC-ZA-1,,,,,,
"[39885362, 42431589, 42431590]",Carretera de Villacastín a Vigo,tertiary,False,True,119.8,"LINESTRING (-6.6385472 42.0560349, -6.638377 42.0560184, -6.6371706 42.0558982, -6.6371087 42.0558938)",SC-ZA-1,yes,,,,,
992202179,,unclassified,True,False,18.568,"LINESTRING (-6.6385472 42.0560349, -6.6385349 42.0560928, -6.6385484 42.0562007)",,,,,,,
128774412,Avenida de Braganza,secondary,False,True,41.065,"LINESTRING (-6.6349268 42.0512498, -6.6344507 42.0513566)",ZA-925,,,,,,
88364941,Calle de Braganza,secondary,True,False,24.014,"LINESTRING (-6.6349268 42.0512498, -6.6350612 42.0512476, -6.635145 42.0512576, -6.6352154 42.051267)",ZA-925,,,,,,
24207832,Calle de la Florida,living_street,False,False,33.471,"LINESTRING (-6.6345671 42.0551333, -6.6347264 42.0548565)",,,,,,,
"[24207832, 1077455806]","['Calle Revuelta Peporro', 'Calle de la Florida']","['living_street', 'residential']",False,True,51.248999999999995,"LINESTRING (-6.6345671 42.0551333, -6.6345191 42.0552148, -6.634475 42.0553485, -6.6345259 42.0553967, -6.6346542 42.0554657, -6.6347278 42.0554749)",,,,,,,
"[298017302, 298017303]",Calle de San Bernardo,living_street,False,False,78.187,"LINESTRING (-6.6345671 42.0551333, -6.6344686 42.0550883, -6.6344951 42.0548577, -6.6344588 42.0547944, -6.6344665 42.0547514, -6.6345155 42.0546118, -6.6345 42.0544829)",,,,,,,
24207832,Calle de la Florida,living_street,False,True,33.471,"LINESTRING (-6.6347264 42.0548565, -6.6345671 42.0551333)",,,,,,,
"[24207832, 783749579, 783749580]",Calle de la Florida,living_street,False,False,135.40300000000002,"LINESTRING (-6.6347264 42.0548565, -6.634734 42.0547038, -6.6347514 42.0546316, -6.6347309 42.0545476, -6.6346852 42.0544393, -6.6346778 42.054409, -6.6346477 42.0543293, -6.6346204 42.0542856, -6.634616 42.054217, -6.6344975 42.0540676, -6.6343144 42.0539117, -6.6341874 42.053866, -6.6340863 42.0538478)",,,,,yes,,
39885098,Calle de la Florida,living_street,False,False,194.24299999999997,"LINESTRING (-6.6347264 42.0548565, -6.6348626 42.0548252, -6.6349732 42.0547462, -6.6349816 42.0545294, -6.6349556 42.0543977, -6.6349539 42.0543438, -6.6349081 42.0542712, -6.6348021 42.0541732, -6.6346304 42.0540172, -6.6343021 42.0537988, -6.634149 42.0537285, -6.6340647 42.0537231, -6.6339312 42.0536883, -6.6338147 42.0536792)",,,,,,,
24207825,Paseo de San Román,residential,False,True,363.59600000000006,"LINESTRING (-6.6356132 42.0544067, -6.6356618 42.0544351, -6.635683 42.0544675, -6.6356782 42.0545105, -6.6356546 42.0545623, -6.6355822 42.0546918, -6.6354475 42.0549406, -6.6352764 42.0552705, -6.6352532 42.0553563, -6.6352533 42.0554389, -6.6352983 42.0555729, -6.6353167 42.0556278, -6.6353515 42.0557792, -6.6353623 42.0558787, -6.6353671 42.0560423, -6.6353783 42.056283, -6.6353757 42.0564065, -6.6353595 42.0564658, -6.6353245 42.0565181, -6.6352727 42.0565821, -6.6350684 42.0568021, -6.6348312 42.0570756, -6.6346215 42.0572959, -6.6345281 42.0574013)",,,,,,,
39885137,Paseo de San Román,residential,False,True,128.359,"LINESTRING (-6.6356132 42.0544067, -6.6355532 42.0543658, -6.6354853 42.054339, -6.635409 42.0542915, -6.635314 42.0542277, -6.6352121 42.0541302, -6.6351173 42.0540159, -6.6350297 42.0539151, -6.6349626 42.0538354, -6.6348795 42.0537498, -6.6347775 42.0536661, -6.6347117 42.0536266, -6.6345677 42.0536687)",,,,,,,
1077455806,Calle Revuelta Peporro,residential,False,False,74.221,"LINESTRING (-6.6356132 42.0544067, -6.6355634 42.0544528, -6.6354937 42.0545208, -6.6353928 42.0546256, -6.6351274 42.0549669)",,,,,,,
39626994,Calle Moscabirote,residential,False,True,5.075,"LINESTRING (-6.6345677 42.0536687, -6.6345066 42.0536637)",,,,,,,
39626994,Calle Moscabirote,residential,False,False,162.071,"LINESTRING (-6.6345677 42.0536687, -6.6349646 42.0540748, -6.6350654 42.0541832, -6.635156 42.0543287, -6.6352025 42.054424, -6.635223 42.0545215, -6.6351411 42.0548091, -6.6350931 42.0549184, -6.6351274 42.0549669)",,,,,,,
39885137,Paseo de San Román,residential,False,False,128.35900000000004,"LINESTRING (-6.6345677 42.0536687, -6.6347117 42.0536266, -6.6347775 42.0536661, -6.6348795 42.0537498, -6.6349626 42.0538354, -6.6350297 42.0539151, -6.6351173 42.0540159, -6.6352121 42.0541302, -6.635314 42.0542277, -6.635409 42.0542915, -6.6354853 42.054339, -6.6355532 42.0543658, -6.6356132 42.0544067)",,,,,,,
39885352,,unclassified,False,True,180.83100000000002,"LINESTRING (-6.6394076 42.0571644, -6.6390658 42.0570242, -6.6383168 42.0566612, -6.6381649 42.0565996, -6.6381291 42.0565318, -6.6381351 42.0564748, -6.6382019 42.0564074, -6.6385484 42.0562007)",,,,,,,
46035343,Calle Santa Ana,residential,False,True,19.445999999999998,"LINESTRING (-6.6394076 42.0571644, -6.639438 42.0570901, -6.6394704 42.0569959)",,,,,,,
128766540,,tertiary,True,False,23.308,"LINESTRING (-6.6352326 42.0509259, -6.6352434 42.0510485, -6.6352338 42.0510967, -6.6352246 42.0511341)",ZA-921,,,,,,
128766541,,tertiary,False,False,42.087,"LINESTRING (-6.6352326 42.0509259, -6.6352255 42.0509072, -6.6350943 42.0505616)",ZA-921,,,,,2,
24834021,Avenida del Lago de Sanabria,tertiary,False,False,77.856,"LINESTRING (-6.6301362 42.0553991, -6.6301991 42.0553875, -6.6303027 42.0553683, -6.6304612 42.0553639, -6.6306251 42.0553861, -6.6308196 42.0554193, -6.6309643 42.0554337, -6.6310632 42.0554199)",SC-ZA-10,,,,,,
24834021,Avenida del Lago de Sanabria,tertiary,False,True,92.221,"LINESTRING (-6.6301362 42.0553991, -6.630003 42.0554582, -6.629865 42.0555436, -6.6297194 42.0556453, -6.6293325 42.0559684)",SC-ZA-10,,,,,,
243104773,Calle del Barrio de Triana,residential,False,False,113.207,"LINESTRING (-6.6301362 42.0553991, -6.629851 42.0552738, -6.6294132 42.0551272, -6.6288948 42.0549709)",,,,,,,
39885362,,tertiary,False,False,43.298,"LINESTRING (-6.6388244 42.0560609, -6.6393451 42.0561073)",SC-ZA-1,,,,,,
39885362,,tertiary,False,True,23.068,"LINESTRING (-6.6388244 42.0560609, -6.6385472 42.0560349)",SC-ZA-1,,,,,,
39885352,,unclassified,False,False,180.831,"LINESTRING (-6.6385484 42.0562007, -6.6382019 42.0564074, -6.6381351 42.0564748, -6.6381291 42.0565318, -6.6381649 42.0565996, -6.6383168 42.0566612, -6.6390658 42.0570242, -6.6394076 42.0571644)",,,,,,,
42431598,,unclassified,True,False,31.121,"LINESTRING (-6.6385484 42.0562007, -6.6386587 42.0561912, -6.6387672 42.056164, -6.6388011 42.0561213, -6.6388244 42.0560609)",,,,,,,
88364913,,secondary,False,True,44.614999999999995,"LINESTRING (-6.6397522 42.0521166, -6.639631 42.0522225, -6.6394494 42.0523264, -6.639335 42.0523618)",ZA-925,,,,,,
196360708,,unclassified,False,True,51.098,"LINESTRING (-6.6397522 42.0521166, -6.6399132 42.0522939, -6.6400978 42.0524978)",,,,,,,
46035024,,unclassified,False,False,64.935,"LINESTRING (-6.639335 42.0523618, -6.639573 42.0523953, -6.6399252 42.0524491, -6.6400978 42.0524978)",,,,,,,
88364913,,secondary,False,False,44.614999999999995,"LINESTRING (-6.639335 42.0523618, -6.6394494 42.0523264, -6.639631 42.0522225, -6.6397522 42.0521166)",ZA-925,,,,,,
88364913,,secondary,False,True,170.994,"LINESTRING (-6.639335 42.0523618, -6.6392188 42.0523809, -6.6390242 42.0523972, -6.6387733 42.0523748, -6.6382665 42.0522574, -6.6379949 42.0521453, -6.6374663 42.0518496)",ZA-925,,,,,,
46035024,,unclassified,False,True,64.935,"LINESTRING (-6.6400978 42.0524978, -6.6399252 42.0524491, -6.639573 42.0523953, -6.639335 42.0523618)",,,,,,,
196360708,,unclassified,False,False,51.098,"LINESTRING (-6.6400978 42.0524978, -6.6399132 42.0522939, -6.6397522 42.0521166)",,,,,,,
196360708,,unclassified,False,True,253.334,"LINESTRING (-6.6400978 42.0524978, -6.6401401 42.0525446, -6.640158 42.0528132, -6.640133 42.0529772, -6.6401639 42.0532011, -6.6403251 42.0535294, -6.6404922 42.0536965, -6.6404638 42.0538467, -6.6403907 42.0538756, -6.6400815 42.0539013, -6.6397538 42.0538902, -6.6394913 42.0538874, -6.6393283 42.0539071)",,,,,,,
46035023,,unclassified,False,True,28.619,"LINESTRING (-6.6387738 42.0540228, -6.6384332 42.0540706)",,,,,,,
196360708,,unclassified,False,False,4.372,"LINESTRING (-6.6387738 42.0540228, -6.6388244 42.0540112)",,,,,,,
298017330,,residential,False,False,38.063,"LINESTRING (-6.6387738 42.0540228, -6.6388495 42.0540668, -6.6391903 42.0541636)",,,20,,,,
46035023,,unclassified,False,False,15.777999999999999,"LINESTRING (-6.6375119 42.0539256, -6.6375979 42.0538809, -6.637684 42.0538825)",,,,,,,
233288456,Calle Barrio Veracruz,unclassified,False,False,31.701999999999998,"LINESTRING (-6.6375119 42.0539256, -6.6374979 42.0539886, -6.6375559 42.0541804, -6.6375519 42.0542049)",,,,,,,
"[298017304, 298017305, 233288451]","['Pontón Arroyo Candanedo', 'Camino del Pontón']",unclassified,False,True,332.9599999999999,"LINESTRING (-6.6375119 42.0539256, -6.6374012 42.0538685, -6.6373294 42.0537523, -6.6372445 42.0536928, -6.6371359 42.0536411, -6.6366367 42.0535041, -6.6365662 42.0534515, -6.6365217 42.0533501, -6.6363734 42.0532497, -6.6363227 42.0530658, -6.6363012 42.0530146, -6.6362745 42.0529391, -6.6362288 42.0529014, -6.6359411 42.0528995, -6.6357787 42.0528701, -6.6356478 42.0527696, -6.6355511 42.0527077, -6.6354339 42.0527009, -6.6353161 42.0527275, -6.6352112 42.0527292, -6.634716 42.0524567, -6.6344625 42.052383)",,yes,,,,,
46035023,,unclassified,False,False,28.619,"LINESTRING (-6.6384332 42.0540706, -6.6387738 42.0540228)",,,,,,,
46035023,,unclassified,False,True,51.383,"LINESTRING (-6.6384332 42.0540706, -6.6378501 42.0539091)",,,,,,,
298017345,,residential,False,False,67.11,"LINESTRING (-6.6384332 42.0540706, -6.6384596 42.0541723, -6.6385537 42.0542086, -6.6388256 42.0542468, -6.6390947 42.0543282)",,,,,,,
233288456,Calle Barrio Veracruz,unclassified,False,True,151.90300000000002,"LINESTRING (-6.6372094 42.0555408, -6.6373592 42.0552085, -6.6373774 42.0549871, -6.6373852 42.054892, -6.6374002 42.054799, -6.6374577 42.0545843, -6.6375379 42.0542918, -6.6375519 42.0542049)",,,,,,,
749288435,Calle Barrio Veracruz,unclassified,True,False,45.683,"LINESTRING (-6.6372094 42.0555408, -6.6370554 42.0557098, -6.6369774 42.055819, -6.6369596 42.0558586, -6.6369619 42.0559)",,,,,,,
39537751,Calle Arrabal,secondary,False,True,28.312,"LINESTRING (-6.6337443 42.0515285, -6.6336918 42.0515549, -6.6336488 42.0515855, -6.633614 42.0516204, -6.6335838 42.051661, -6.6335568 42.0517026, -6.6335455 42.0517286)",ZA-925,,,,,2,
128774412,Avenida de Braganza,secondary,False,False,61.433,"LINESTRING (-6.6337443 42.0515285, -6.6338288 42.0514998, -6.6344507 42.0513566)",ZA-925,,,,,,
46035022,,unclassified,False,True,11.005,"LINESTRING (-6.6344625 42.052383, -6.6343415 42.0524245)",,,,,,,
