osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,junction,tunnel
25322735,Calle Etxebarrikoena,residential,30,False,False,91.946,"LINESTRING (-2.9884801 43.3264914, -2.9884488 43.326553, -2.9883739 43.3266301, -2.9882547 43.3267555, -2.988171 43.3268436, -2.9879174 43.327099, -2.9878441 43.3271742)",,,
40179988,Avenida Iparragirre,primary,30,True,False,91.14999999999999,"LINESTRING (-2.9884801 43.3264914, -2.988672 43.3265819, -2.9888881 43.3266837, -2.9893354 43.3269118, -2.989414 43.3269499)",1,,
79288655,,residential,30,True,False,35.314,"LINESTRING (-2.9884801 43.3264914, -2.9885688 43.3264382, -2.9886281 43.3263831, -2.9886484 43.3263365, -2.9886191 43.3262234)",2,,
131020596,Mendibil Auzoa,unclassified,30,False,False,221.179,"LINESTRING (-2.9799893 43.3250167, -2.9803194 43.3251561, -2.9806055 43.3252996, -2.9807181 43.3253303, -2.9807534 43.3253319, -2.9808718 43.3253355, -2.9809951 43.3252817, -2.9810691 43.325192, -2.9810839 43.3251094, -2.9810198 43.3250341, -2.9809359 43.3249516, -2.9808373 43.3248906, -2.9807879 43.3248511, -2.9807673 43.3248192, -2.9807485 43.3247901, -2.9807583 43.3246896, -2.9808175 43.3246035, -2.9810012 43.3245412, -2.981273 43.3246284)",,,
109366347,Barrio Mendibile Auzoa,residential,30,False,False,85.373,"LINESTRING (-2.981273 43.3246284, -2.9815071 43.3243696, -2.9815685 43.3243026, -2.9817534 43.324101, -2.9818564 43.3239886)",,,
131020596,Mendibil Auzoa,unclassified,30,False,True,221.179,"LINESTRING (-2.981273 43.3246284, -2.9810012 43.3245412, -2.9808175 43.3246035, -2.9807583 43.3246896, -2.9807485 43.3247901, -2.9807673 43.3248192, -2.9807879 43.3248511, -2.9808373 43.3248906, -2.9809359 43.3249516, -2.9810198 43.3250341, -2.9810839 43.3251094, -2.9810691 43.325192, -2.9809951 43.3252817, -2.9808718 43.3253355, -2.9807534 43.3253319, -2.9807181 43.3253303, -2.9806055 43.3252996, -2.9803194 43.3251561, -2.9799893 43.3250167)",,,
657979556,,residential,30,True,False,118.508,"LINESTRING (-2.981273 43.3246284, -2.9820475 43.3250124, -2.982485 43.3252271)",,,
109366347,Barrio Mendibile Auzoa,residential,30,False,True,36.111999999999995,"LINESTRING (-2.9823717 43.3234281, -2.9823507 43.3234508, -2.9823061 43.3234992, -2.9821761 43.3236399, -2.9821228 43.3236977)",,,
"[1233848168, 388821346]",,primary,30,True,False,310.991,"LINESTRING (-2.9823717 43.3234281, -2.9827508 43.3236161, -2.9831299 43.323804, -2.9833079 43.3238939, -2.9835006 43.3239857, -2.9837397 43.3240948, -2.9839579 43.3242049, -2.9840206 43.3242252, -2.9844359 43.3244046, -2.9849442 43.3246614, -2.9853833 43.3249176, -2.9855392 43.3250073)",1,,
40178055,Calle Independentzia,residential,30,True,False,9.850999999999999,"LINESTRING (-2.9877618 43.3232617, -2.9877659 43.3233176, -2.9877667 43.3233502)",,,
844666269,Calle Independentzia,residential,30,False,False,58.09,"LINESTRING (-2.9877618 43.3232617, -2.9881258 43.3232244, -2.9883813 43.3231953, -2.9884721 43.323185)",2,,
40178058,Calle Aldapa,residential,30,True,False,78.786,"LINESTRING (-2.9884721 43.323185, -2.9886021 43.3238872)",,,
844666269,Calle Independentzia,residential,30,False,False,69.607,"LINESTRING (-2.9884721 43.323185, -2.9886714 43.3231685, -2.9889398 43.3231462, -2.9891932 43.3231252, -2.9893277 43.3231197)",2,,
844666269,Calle Independentzia,residential,30,False,True,58.09,"LINESTRING (-2.9884721 43.323185, -2.9883813 43.3231953, -2.9881258 43.3232244, -2.9877618 43.3232617)",2,,
79433065,Doctor Luis Bilbao Libano kalea / Calle Doctor Luis Bilbao Líbano,residential,30,False,True,45.069,"LINESTRING (-2.9860072 43.324559, -2.9860027 43.3241537)",2,,
79433065,Doctor Luis Bilbao Libano kalea / Calle Doctor Luis Bilbao Líbano,residential,30,False,False,30.726,"LINESTRING (-2.9860072 43.324559, -2.9858894 43.3246902, -2.9858715 43.3247089, -2.9857957 43.3247885)",2,,
108878870,Grupo Iturribide kalea,residential,30,False,True,77.87100000000001,"LINESTRING (-2.9844057 43.3254479, -2.9842781 43.3252511, -2.9841785 43.3250702, -2.9840916 43.3249752, -2.9839444 43.3248384)",,,
129412502,Grupo Iturribide kalea,residential,30,True,False,75.429,"LINESTRING (-2.9844057 43.3254479, -2.9843866 43.32549, -2.9843995 43.3256385, -2.9844068 43.3256637, -2.9844193 43.3257067, -2.984537 43.3261133)",,,
79428439,Grupo Iturribide kalea,residential,30,False,True,21.36,"LINESTRING (-2.9852354 43.3261362, -2.9852601 43.3261785, -2.9854239 43.3262631)",,,
548328676,Grupo Iturribide kalea,residential,30,True,False,20.096,"LINESTRING (-2.9852354 43.3261362, -2.985228 43.3260699, -2.9852375 43.3259559)",,,
117982284,Calle Errotabide kalea,residential,30,False,True,29.024,"LINESTRING (-2.9854239 43.3262631, -2.9852243 43.32648)",2,,
79428439,Grupo Iturribide kalea,residential,30,False,False,21.36,"LINESTRING (-2.9854239 43.3262631, -2.9852601 43.3261785, -2.9852354 43.3261362)",,,
117982284,Calle Errotabide kalea,residential,30,False,False,119.952,"LINESTRING (-2.9854239 43.3262631, -2.9855321 43.3261507, -2.9857457 43.3259288, -2.9857507 43.3259237, -2.9859311 43.3257382, -2.9861405 43.325523, -2.9862753 43.3253799)",2,,
79433065,Doctor Luis Bilbao Libano kalea / Calle Doctor Luis Bilbao Líbano,residential,30,False,True,30.726,"LINESTRING (-2.9857957 43.3247885, -2.9858715 43.3247089, -2.9858894 43.3246902, -2.9860072 43.324559)",2,,
83639989,Avenida Iparragirre,primary,30,True,False,257.771,"LINESTRING (-2.9857957 43.3247885, -2.9855397 43.324658, -2.9843815 43.3240675, -2.9838895 43.3238167, -2.9836841 43.3237106, -2.9831972 43.3234469)",1,,
291064851,Luis Bilbao Libano kalea,residential,,False,False,31.948999999999998,"LINESTRING (-2.9857957 43.3247885, -2.9857571 43.3248323, -2.9856187 43.3249755, -2.9855723 43.3250254)",,,
40178038,,primary,30,True,False,33.412000000000006,"LINESTRING (-2.9902435 43.3273655, -2.9902959 43.3273645, -2.9903461 43.3273536, -2.9903906 43.3273334, -2.9904263 43.3273055, -2.9904507 43.3272718, -2.9904622 43.3272346, -2.9904598 43.3271965, -2.9904589 43.3271629)",,roundabout,
40178039,Calle Dendariena,residential,,False,False,3.194,"LINESTRING (-2.989507 43.3279923, -2.9894841 43.3280157)",,,
