osmid,ref,name,highway,oneway,reversed,length,geometry,bridge,junction,lanes,tunnel
13890606,,,residential,False,True,41.003,"LINESTRING (-2.4176548 43.2129117, -2.4176177 43.2129325, -2.4175598 43.2129696, -2.4174742 43.2130113, -2.4174233 43.2130599, -2.4174927 43.2130969, -2.417546 43.2131363, -2.4175779 43.2131433)",,,,
13891239,,,residential,True,False,2.274,"LINESTRING (-2.4146623 43.2144822, -2.4146545 43.2144737, -2.4146444 43.2144666)",,roundabout,,
461358359,,Trenbide kalea,residential,True,False,114.75,"LINESTRING (-2.4146623 43.2144822, -2.4147616 43.2144204, -2.4150686 43.2142134, -2.4156233 43.2138394, -2.415706 43.2137849)",,,,
13891239,,,residential,True,False,3.629,"LINESTRING (-2.4145536 43.2145369, -2.414571 43.2145472, -2.4145921 43.2145526)",,roundabout,,
"[13891419, 23766499]",,,residential,False,False,86.643,"LINESTRING (-2.4145536 43.2145369, -2.4144595 43.2145867, -2.4140646 43.2147798, -2.413983 43.2148143, -2.4139153 43.2148237, -2.4138552 43.2148168, -2.4138098 43.2147887, -2.4137734 43.2147564, -2.4137134 43.2146672)",yes,,,
13891239,,,residential,True,False,11.968,"LINESTRING (-2.4145921 43.2145526, -2.4146132 43.2145528, -2.4146333 43.2145482, -2.4146505 43.2145392, -2.4146629 43.2145267, -2.4146693 43.2145121, -2.4146691 43.2144967, -2.4146623 43.2144822)",,roundabout,,
23766500,,San Roke kalea,residential,False,False,18.71,"LINESTRING (-2.4137134 43.2146672, -2.413855 43.2145343)",,,,
"[13891419, 23766499]",,,residential,False,True,86.643,"LINESTRING (-2.4137134 43.2146672, -2.4137734 43.2147564, -2.4138098 43.2147887, -2.4138552 43.2148168, -2.4139153 43.2148237, -2.413983 43.2148143, -2.4140646 43.2147798, -2.4144595 43.2145867, -2.4145536 43.2145369)",yes,,,
23755984,,San Roke kalea,residential,False,False,160.40200000000002,"LINESTRING (-2.4141683 43.2141579, -2.4141966 43.2141647, -2.4142342 43.2141736, -2.4142836 43.2141517, -2.414333 43.2141133, -2.4143851 43.2140749, -2.4144345 43.2140282, -2.4144537 43.2139981, -2.4144537 43.2139706, -2.4144729 43.2139295, -2.414503 43.2138856, -2.4145505 43.2138565, -2.4146203 43.2138138, -2.414693 43.2137694, -2.4148299 43.2136856, -2.4148969 43.2136446, -2.4149663 43.2136022, -2.4150514 43.2135501, -2.4151149 43.2135113, -2.415179 43.2134721, -2.4152396 43.213435, -2.4153034 43.213396, -2.4153857 43.2133456, -2.4154838 43.213293, -2.4155785 43.2132174)",,,,
23766500,,San Roke kalea,residential,False,False,36.992000000000004,"LINESTRING (-2.4141683 43.2141579, -2.4142691 43.2139367, -2.414269 43.2138371)",,,,
23766500,,San Roke kalea,residential,False,True,49.052,"LINESTRING (-2.4141683 43.2141579, -2.4141296 43.21421, -2.4140853 43.2142734, -2.413989 43.2143991, -2.413855 43.2145343)",,,,
23766500,,San Roke kalea,residential,False,True,36.992000000000004,"LINESTRING (-2.414269 43.2138371, -2.4142691 43.2139367, -2.4141683 43.2141579)",,,,
26767027,,San Roke kalea,residential,False,True,12.571,"LINESTRING (-2.414269 43.2138371, -2.4143702 43.2137855, -2.4143951 43.2137713)",,,,
27923687,,Arregitorre kalea,residential,False,False,86.29899999999999,"LINESTRING (-2.414269 43.2138371, -2.4142443 43.2138201, -2.4142112 43.2138089, -2.4134826 43.213799, -2.4133995 43.2137951, -2.4133663 43.2137937, -2.4132175 43.2137859)",,,,
13891421,,Bernardo Ezenarro kalea,residential,True,False,167.435,"LINESTRING (-2.4129403 43.2154566, -2.4136914 43.2150634, -2.4143289 43.2147071, -2.4145921 43.2145526)",,,,
13891930,,,residential,True,False,13.254000000000001,"LINESTRING (-2.4129403 43.2154566, -2.4129027 43.2154481, -2.4128718 43.2154544, -2.4128477 43.2154646, -2.412828 43.2154848, -2.4128214 43.2155063)",,roundabout,,
13891930,,,residential,True,False,15.536999999999999,"LINESTRING (-2.4128214 43.2155063, -2.4128263 43.2155277, -2.4128374 43.2155402, -2.412853 43.2155519, -2.4128799 43.2155642, -2.4129125 43.215561, -2.4129399 43.2155556, -2.4129605 43.2155439)",,roundabout,,
13892175,,Bernardo Ezenarro kalea,residential,False,False,137.58599999999998,"LINESTRING (-2.4128214 43.2155063, -2.4126797 43.215528, -2.4112933 43.2157465, -2.4111617 43.215767)",,,,
13891930,,,residential,True,False,10.555,"LINESTRING (-2.4129605 43.2155439, -2.4129672 43.2155318, -2.4129726 43.215513, -2.4129672 43.2154888, -2.4129538 43.2154673, -2.4129403 43.2154566)",,roundabout,,
13892136,,Pedro Migel Urruzuno kalea,residential,False,False,74.247,"LINESTRING (-2.4129605 43.2155439, -2.4130551 43.2155282, -2.4138328 43.2153406)",,,,
13891933,GI-3322,,tertiary,False,True,26.783,"LINESTRING (-2.4130849 43.2123016, -2.4130395 43.2124086, -2.4129872 43.2125317)",,,,
"[429375312, 446563674, 542842317]",GI-3322,Erretsundi kalea,tertiary,False,False,74.488,"LINESTRING (-2.4130849 43.2123016, -2.4131774 43.2121546, -2.4132371 43.2120591, -2.4134844 43.211809, -2.4135606 43.211732)",,,,
446563790,,,residential,False,False,24.967,"LINESTRING (-2.4130849 43.2123016, -2.4129028 43.212143, -2.4128872 43.2121294)",,,,
"[542842316, 27923686]",,Erretsundi kalea,residential,False,True,215.663,"LINESTRING (-2.4135606 43.211732, -2.4137125 43.2118087, -2.4139114 43.2118925, -2.41428 43.2120433, -2.4144316 43.2121569, -2.4144174 43.2122375, -2.4142658 43.2123085, -2.4129872 43.2125317)",,,,
"[429375312, 446563674, 542842317]",GI-3322,Erretsundi kalea,tertiary,False,True,74.48800000000001,"LINESTRING (-2.4135606 43.211732, -2.4134844 43.211809, -2.4132371 43.2120591, -2.4131774 43.2121546, -2.4130849 43.2123016)",,,,
13892136,,Pedro Migel Urruzuno kalea,residential,False,True,61.012,"LINESTRING (-2.4145465 43.2151659, -2.4138328 43.2153406)",,,,
462872467,,Pedro Migel Urruzuno kalea,residential,True,False,13.172,"LINESTRING (-2.4145465 43.2151659, -2.4147072 43.2151481)",,,,
13892175,,Bernardo Ezenarro kalea,residential,False,True,137.586,"LINESTRING (-2.4111617 43.215767, -2.4112933 43.2157465, -2.4126797 43.215528, -2.4128214 43.2155063)",,,,
13892438,GI-3321,,tertiary,True,False,22.276,"LINESTRING (-2.4111617 43.215767, -2.4111412 43.2157298, -2.4111048 43.2156998, -2.4110566 43.2156805, -2.4110024 43.2156741, -2.4109483 43.2156814)",,roundabout,,
13892438,GI-3321,,tertiary,True,False,22.789,"LINESTRING (-2.4109483 43.2156814, -2.4109169 43.2156928, -2.4108896 43.215709, -2.4108677 43.2157291, -2.4108524 43.2157521, -2.4108442 43.2157771, -2.4108437 43.2158027, -2.4108508 43.2158278, -2.4108652 43.2158511)",,roundabout,,
14193800,GI-3321,Ermuaranbide kalea,tertiary,False,False,68.829,"LINESTRING (-2.4109483 43.2156814, -2.4109057 43.2155682, -2.4108657 43.2154671, -2.4107255 43.2150841)",,,,
13892438,GI-3321,,tertiary,True,False,17.551,"LINESTRING (-2.4108652 43.2158511, -2.410892 43.2158759, -2.4109269 43.2158947, -2.4109673 43.2159059, -2.4110104 43.2159089, -2.4110531 43.2159035)",,roundabout,,
50991051,GI-3321,,trunk_link,True,False,13.228000000000002,"LINESTRING (-2.4117636 43.2169426, -2.4116849 43.216925, -2.411604 43.2169241)",,roundabout,,
461590572,GI-3321,,tertiary,True,False,16.104,"LINESTRING (-2.411604 43.2169241, -2.4114136 43.2168826)",,,,
50991051,GI-3321,,trunk_link,True,False,17.633,"LINESTRING (-2.411604 43.2169241, -2.411539 43.2169362, -2.4115016 43.2169501, -2.4114721 43.2169684, -2.4114346 43.2170113)",,roundabout,,
50991051,GI-3321,,trunk_link,True,False,16.758,"LINESTRING (-2.4114346 43.2170113, -2.411424 43.2170655, -2.4114362 43.2171202, -2.4114504 43.2171594)",,roundabout,,
50991042,GI-3321,,trunk_link,True,False,74.95700000000001,"LINESTRING (-2.4114504 43.2171594, -2.4114294 43.2172243, -2.4114085 43.2172569, -2.4113611 43.2172948, -2.4111855 43.2174154, -2.4109476 43.2175835, -2.4108692 43.217669)",,,2,
50991051,GI-3321,,trunk_link,True,False,18.73,"LINESTRING (-2.4114504 43.2171594, -2.4114771 43.2171978, -2.4114966 43.2172183, -2.4115436 43.2172527, -2.4116022 43.2172822)",,roundabout,,
50991051,GI-3321,,trunk_link,True,False,20.048000000000002,"LINESTRING (-2.4116022 43.2172822, -2.4116801 43.2172976, -2.4117606 43.217294, -2.4118412 43.2172721)",,roundabout,,
50991051,GI-3321,,trunk_link,True,False,25.407,"LINESTRING (-2.4118412 43.2172721, -2.4118783 43.217246, -2.4119157 43.2172082, -2.4119376 43.2171546, -2.4119394 43.2171082, -2.4119212 43.2170684)",,roundabout,,
50991051,GI-3321,,trunk_link,True,False,19.278,"LINESTRING (-2.4119212 43.2170684, -2.4118676 43.2170042, -2.4118229 43.216971, -2.4117636 43.2169426)",,roundabout,,
50991057,GI-3321,,trunk_link,True,False,55.528999999999996,"LINESTRING (-2.4119212 43.2170684, -2.4119555 43.2169923, -2.411995 43.2169522, -2.4120597 43.2169052, -2.4122402 43.2167911, -2.412357 43.2166939)",,,,
14195028,,Urazandi kalea,residential,False,True,12.54,"LINESTRING (-2.4141218 43.2164281, -2.4140445 43.2163304)",,,,
"[14195028, 1185564902]",,Urazandi kalea,residential,False,False,100.792,"LINESTRING (-2.4141218 43.2164281, -2.4141305 43.2164829, -2.4140974 43.2165354, -2.4140325 43.2165678, -2.413933 43.2165589, -2.4137565 43.2165261, -2.413628 43.216517, -2.4133733 43.2165416, -2.413234 43.216618, -2.4131732 43.2166597, -2.4131594 43.2166692, -2.4131121 43.2167016)",,,,
27716166,,Urazandi kalea,residential,False,False,74.051,"LINESTRING (-2.4141218 43.2164281, -2.4142276 43.2163921, -2.414282 43.2163807, -2.4143512 43.216383, -2.4144215 43.2163796, -2.4145032 43.2163819, -2.4145605 43.2163793, -2.4145769 43.2163785, -2.414696 43.2163694, -2.4148412 43.2163512, -2.4149365 43.2163422, -2.4149813 43.2163418, -2.4149948 43.216367)",,,,
14195035,,Morkaiko kalea,residential,True,False,46.426,"LINESTRING (-2.4131121 43.2167016, -2.4130547 43.2166617, -2.4127748 43.2166599, -2.4126504 43.2167865)",,,,
1185564902,,Urazandi kalea,residential,False,False,155.82799999999997,"LINESTRING (-2.4131121 43.2167016, -2.4126693 43.2172462, -2.4126601 43.2173376, -2.4127105 43.2173865, -2.4127485 43.2174234, -2.4128284 43.2174383, -2.4129136 43.217412, -2.413321 43.2170847)",,,,
"[14195028, 1185564902]",,Urazandi kalea,residential,False,True,100.792,"LINESTRING (-2.4131121 43.2167016, -2.4131594 43.2166692, -2.4131732 43.2166597, -2.413234 43.216618, -2.4133733 43.2165416, -2.413628 43.216517, -2.4137565 43.2165261, -2.413933 43.2165589, -2.4140325 43.2165678, -2.4140974 43.2165354, -2.4141305 43.2164829, -2.4141218 43.2164281)",,,,
542842332,,Urazandi kalea,residential,True,False,257.888,"LINESTRING (-2.413321 43.2170847, -2.4133992 43.2170462, -2.4137462 43.2168756, -2.4138157 43.2168728, -2.4144541 43.2168473, -2.4147125 43.2168854, -2.4149067 43.2170087, -2.4149719 43.2170635, -2.4149687 43.2171681, -2.4149161 43.2172492, -2.4144876 43.2173737, -2.4143986 43.2174249, -2.4140697 43.217614, -2.4140134 43.2176549)",,,,
1185564902,,Urazandi kalea,residential,False,True,155.82799999999997,"LINESTRING (-2.413321 43.2170847, -2.4129136 43.217412, -2.4128284 43.2174383, -2.4127485 43.2174234, -2.4127105 43.2173865, -2.4126601 43.2173376, -2.4126693 43.2172462, -2.4131121 43.2167016)",,,,
"[14195033, 461456078]",,Kalamua kalea,residential,True,False,318.67999999999995,"LINESTRING (-2.4135251 43.2176975, -2.4134802 43.217724, -2.4134392 43.2177492, -2.4133626 43.217811, -2.4132823 43.2178662, -2.412463 43.2184296, -2.4123299 43.2184444, -2.4122215 43.2183926, -2.4121949 43.21832, -2.4122425 43.2182449, -2.4129591 43.2177292, -2.4131464 43.2175888, -2.4133102 43.2171159, -2.413321 43.2170847)",,,,
542842321,,Kalamua kalea,residential,False,False,12.942,"LINESTRING (-2.4135251 43.2176975, -2.4135995 43.2177164, -2.4136235 43.2177466, -2.4136401 43.2177674)",,,,
542842321,,Kalamua kalea,residential,False,True,12.942,"LINESTRING (-2.4136401 43.2177674, -2.4136235 43.2177466, -2.4135995 43.2177164, -2.4135251 43.2176975)",,,,
"[14195035, 542842324]",,Morkaiko kalea,residential,True,False,133.71900000000002,"LINESTRING (-2.4126504 43.2167865, -2.4120725 43.2174955, -2.4119864 43.2175339, -2.4119392 43.2175288, -2.411922 43.2174948, -2.4118766 43.2173116, -2.4118412 43.2172721)",,,,
14195037,,,residential,False,False,43.407,"LINESTRING (-2.4126504 43.2167865, -2.4126227 43.2167611, -2.4125885 43.216745, -2.4125521 43.216745, -2.41252 43.2167516, -2.4124909 43.2167618, -2.4124669 43.2167756, -2.4124377 43.2167866, -2.4124115 43.2168019, -2.4123824 43.2168215, -2.4123686 43.2168434, -2.4123591 43.2168689, -2.4123576 43.2168885, -2.412362 43.2169045, -2.4123737 43.2169147, -2.4123889 43.2169227, -2.4124057 43.21693, -2.4124254 43.2169373, -2.4124385 43.2169417)",,,,
14195037,,,residential,False,True,43.407000000000004,"LINESTRING (-2.4124385 43.2169417, -2.4124254 43.2169373, -2.4124057 43.21693, -2.4123889 43.2169227, -2.4123737 43.2169147, -2.412362 43.2169045, -2.4123576 43.2168885, -2.4123591 43.2168689, -2.4123686 43.2168434, -2.4123824 43.2168215, -2.4124115 43.2168019, -2.4124377 43.2167866, -2.4124669 43.2167756, -2.4124909 43.2167618, -2.41252 43.2167516, -2.4125521 43.216745, -2.4125885 43.216745, -2.4126227 43.2167611, -2.4126504 43.2167865)",,,,
14195028,,Urazandi kalea,residential,False,False,12.54,"LINESTRING (-2.4140445 43.2163304, -2.4141218 43.2164281)",,,,
422395441,N-634,,trunk,False,True,274.45900000000006,"LINESTRING (-2.4140445 43.2163304, -2.4144395 43.2162773, -2.4154161 43.2161484, -2.4157045 43.2160826, -2.4162376 43.215934, -2.4165134 43.2158558, -2.4167545 43.2157731, -2.4168932 43.2157014, -2.4169867 43.2156397, -2.4170528 43.2155881, -2.4171802 43.2155125)",,,,
461590573,N-634,,trunk,False,False,144.01999999999998,"LINESTRING (-2.4140445 43.2163304, -2.4134187 43.2164188, -2.4131806 43.2164474, -2.412947 43.2164875, -2.4127587 43.2165336, -2.4124787 43.2166292, -2.412357 43.2166939)",,,,
14272608,,Basarte kalea,residential,False,False,76.421,"LINESTRING (-2.4110494 43.2118374, -2.4111861 43.2114929, -2.4112109 43.2113644, -2.4112318 43.2111661)",,,,
14280896,,Basarte kalea,residential,False,False,282.537,"LINESTRING (-2.4110494 43.2118374, -2.4112243 43.2119875, -2.4115306 43.2122503, -2.4119801 43.2126461, -2.4120651 43.2126849, -2.4121553 43.2126942, -2.4122193 43.2126839, -2.412278 43.212656, -2.4123226 43.2125871, -2.4123223 43.2125254, -2.4122541 43.2124518, -2.411833 43.2120647, -2.4114471 43.2117257, -2.4113719 43.2116596)",,,,
14272608,,Basarte kalea,residential,False,False,36.208999999999996,"LINESTRING (-2.4112318 43.2111661, -2.4112051 43.2110007, -2.4111802 43.2109259, -2.4111663 43.2108844, -2.4111506 43.2108467)",,,,
14272608,,Basarte kalea,residential,False,True,76.42099999999999,"LINESTRING (-2.4112318 43.2111661, -2.4112109 43.2113644, -2.4111861 43.2114929, -2.4110494 43.2118374)",,,,
14280903,,Basarte kalea,residential,False,False,174.17600000000002,"LINESTRING (-2.4112318 43.2111661, -2.4113761 43.2112204, -2.4115211 43.2113428, -2.411915 43.2116892, -2.4121378 43.2118873, -2.4126244 43.2123466)",,,,
446563837,,Basarte kalea,residential,False,True,34.393,"LINESTRING (-2.4110275 43.2105507, -2.4111506 43.2108467)",,,,
446563837,,Basarte kalea,residential,False,False,52.318,"LINESTRING (-2.4110275 43.2105507, -2.4109807 43.2105004, -2.4109305 43.2103959, -2.4109359 43.2103379, -2.4109641 43.210299, -2.4110764 43.2102486, -2.4112124 43.2102305)",,,,
"[542795337, 27923682]",,,unclassified,False,False,33.482,"LINESTRING (-2.4112124 43.2102305, -2.4111059 43.2100186, -2.4110522 43.2099541)",,,,
317810361,,Basarte kalea,residential,True,False,257.39500000000004,"LINESTRING (-2.4112124 43.2102305, -2.4113569 43.2103712, -2.4114309 43.2104433, -2.4117682 43.2107725, -2.4118914 43.210868, -2.4120063 43.2109582, -2.4122214 43.2111382, -2.412245 43.211158, -2.4125411 43.2113158, -2.412877 43.2114574, -2.4134086 43.2116709, -2.4135606 43.211732)",,,,
446563837,,Basarte kalea,residential,False,True,52.318000000000005,"LINESTRING (-2.4112124 43.2102305, -2.4110764 43.2102486, -2.4109641 43.210299, -2.4109359 43.2103379, -2.4109305 43.2103959, -2.4109807 43.2105004, -2.4110275 43.2105507)",,,,
14280903,,Basarte kalea,residential,False,True,174.176,"LINESTRING (-2.4126244 43.2123466, -2.4121378 43.2118873, -2.411915 43.2116892, -2.4115211 43.2113428, -2.4113761 43.2112204, -2.4112318 43.2111661)",,,,
14281225,,Basarte kalea,residential,True,False,34.821,"LINESTRING (-2.41133 43.210773, -2.4112648 43.2107215, -2.4110275 43.2105507)",,,,
446563814,,Basarte kalea,residential,True,False,18.446,"LINESTRING (-2.41133 43.210773, -2.4112852 43.2107626, -2.4112343 43.2107792, -2.4111506 43.2108467)",,,,
14280896,,Basarte kalea,residential,False,True,282.53700000000003,"LINESTRING (-2.4113719 43.2116596, -2.4114471 43.2117257, -2.411833 43.2120647, -2.4122541 43.2124518, -2.4123223 43.2125254, -2.4123226 43.2125871, -2.412278 43.212656, -2.4122193 43.2126839, -2.4121553 43.2126942, -2.4120651 43.2126849, -2.4119801 43.2126461, -2.4115306 43.2122503, -2.4112243 43.2119875, -2.4110494 43.2118374)",,,,
"[410664962, 14287660]",,Sigmako zubia,trunk_link,False,True,77.42000000000002,"LINESTRING (-2.4187029 43.2127147, -2.4180702 43.2125982, -2.4180184 43.2125944, -2.4179241 43.2125876, -2.4178458 43.2125653, -2.4177777 43.2125486)",yes,,,
429379687,,,trunk_link,True,False,21.39,"LINESTRING (-2.4187029 43.2127147, -2.4187289 43.2127768, -2.4187794 43.2128988)",,,,
23755984,,San Roke kalea,residential,False,True,160.40200000000002,"LINESTRING (-2.4155785 43.2132174, -2.4154838 43.213293, -2.4153857 43.2133456, -2.4153034 43.213396, -2.4152396 43.213435, -2.415179 43.2134721, -2.4151149 43.2135113, -2.4150514 43.2135501, -2.4149663 43.2136022, -2.4148969 43.2136446, -2.4148299 43.2136856, -2.414693 43.2137694, -2.4146203 43.2138138, -2.4145505 43.2138565, -2.414503 43.2138856, -2.4144729 43.2139295, -2.4144537 43.2139706, -2.4144537 43.2139981, -2.4144345 43.2140282, -2.4143851 43.2140749, -2.414333 43.2141133, -2.4142836 43.2141517, -2.4142342 43.2141736, -2.4141966 43.2141647, -2.4141683 43.2141579)",,,,
26767027,,San Roke kalea,residential,False,False,114.011,"LINESTRING (-2.4155785 43.2132174, -2.4144562 43.2137491, -2.4143951 43.2137713)",,,,
542842327,,San Roke kalea,residential,False,False,56.05,"LINESTRING (-2.4155785 43.2132174, -2.4156826 43.213164, -2.4157756 43.2131071, -2.415876 43.2130457, -2.4159516 43.2129994, -2.4160284 43.2129665, -2.4160723 43.2129391, -2.4161381 43.2129336)",,,,
"[410664963, 410664964, 410664965]",,San Roke kalea,residential,False,False,133.18800000000002,"LINESTRING (-2.4161381 43.2129336, -2.4162367 43.2129068, -2.4162902 43.2128817, -2.4167438 43.2125079, -2.4168388 43.2124274, -2.416891 43.2124023, -2.4169326 43.2123876, -2.417043 43.2123893, -2.4171133 43.2124033, -2.4174007 43.2124674, -2.4174261 43.2124715, -2.4174511 43.2124755)",,,,yes
542842327,,San Roke kalea,residential,False,False,11.02,"LINESTRING (-2.4161381 43.2129336, -2.4161738 43.2129446, -2.4162397 43.2129967)",,,,
542842327,,San Roke kalea,residential,False,True,56.05,"LINESTRING (-2.4161381 43.2129336, -2.4160723 43.2129391, -2.4160284 43.2129665, -2.4159516 43.2129994, -2.415876 43.2130457, -2.4157756 43.2131071, -2.4156826 43.213164, -2.4155785 43.2132174)",,,,
1052822780,,Antzarsoro kalea,residential,False,True,24.812,"LINESTRING (-2.4161381 43.2129336, -2.4161124 43.2129115, -2.4160649 43.2128274, -2.4160445 43.2127913, -2.4160379 43.2127273)",,,,
542842327,,San Roke kalea,residential,False,True,11.02,"LINESTRING (-2.4162397 43.2129967, -2.4161738 43.2129446, -2.4161381 43.2129336)",,,,
"[542842328, 26762509, 13867317, 26762511]",,"['Santa Ana kalea', 'Goikoerrotako zubia']",residential,False,False,298.81,"LINESTRING (-2.4176453 43.212427, -2.4177035 43.2123358, -2.4177098 43.2122658, -2.4177129 43.2122007, -2.4176976 43.2121181, -2.4176727 43.2119842, -2.4176465 43.2118434, -2.4176242 43.2117234, -2.4176092 43.211638, -2.4175907 43.2115434, -2.4175714 43.2114395, -2.4175579 43.2113475, -2.4175536 43.2108093, -2.4175515 43.2105404, -2.4175672 43.2104989, -2.4176002 43.2104681, -2.4176809 43.2104567, -2.4181273 43.2104063, -2.4183984 43.2103829, -2.4184794 43.2103786, -2.4185537 43.2103779)",yes,,,
23756135,,,residential,True,False,17.624000000000002,"LINESTRING (-2.4176453 43.212427, -2.4175913 43.2124222, -2.4175378 43.2124292, -2.4174896 43.2124476, -2.4174511 43.2124755)",,roundabout,,
13891939,,Trenbide kalea,residential,False,False,68.91,"LINESTRING (-2.4175276 43.2126762, -2.4174107 43.2127431, -2.4168589 43.213059)",,,,
23756135,,,residential,True,False,18.953,"LINESTRING (-2.4175276 43.2126762, -2.4175845 43.2126859, -2.4176427 43.2126819, -2.4176961 43.2126645, -2.4177392 43.2126357)",,roundabout,,
13867321,,Antonio Arrillaga kalea,residential,True,False,61.16,"LINESTRING (-2.4177392 43.2126357, -2.417799 43.2127389, -2.4177923 43.2127675, -2.4177772 43.2128324, -2.4175779 43.2131433)",,,,
23756135,,,residential,True,False,6.626,"LINESTRING (-2.4177392 43.2126357, -2.4177606 43.2126104, -2.4177737 43.2125821)",,roundabout,,
23756135,,,residential,True,False,3.739,"LINESTRING (-2.4177737 43.2125821, -2.4177777 43.2125486)",,roundabout,,
"[410664962, 14287660]",,Sigmako zubia,trunk_link,False,False,77.42,"LINESTRING (-2.4177777 43.2125486, -2.4178458 43.2125653, -2.4179241 43.2125876, -2.4180184 43.2125944, -2.4180702 43.2125982, -2.4187029 43.2127147)",yes,,,
23756135,,,residential,True,False,18.380000000000003,"LINESTRING (-2.4177777 43.2125486, -2.4177665 43.2125081, -2.4177386 43.2124721, -2.4176969 43.2124441, -2.4176453 43.212427)",,roundabout,,
14368643,N-634,,trunk,False,False,248.87800000000001,"LINESTRING (-2.4201807 43.2102892, -2.420029 43.2104886, -2.4197341 43.2110046, -2.4194397 43.2115082, -2.4192034 43.2119317, -2.419088 43.2121282, -2.4190111 43.2122835, -2.419001 43.2123041, -2.4189796 43.2123473)",,,,
14368643,N-634,,trunk,False,True,59.458999999999996,"LINESTRING (-2.4201807 43.2102892, -2.4203199 43.2101622, -2.4205091 43.2100276, -2.420682 43.2098998)",,,,
