osmid,name,highway,oneway,reversed,length,ref,geometry,maxspeed,lanes,bridge
86134519,Calle Guicios,residential,False,True,61.199,,"LINESTRING (-16.7815182 28.2104247, -16.7809462 28.2106457)",,,
167570542,Avenida Isora,primary,False,False,107.78,TF-82,"LINESTRING (-16.7815182 28.2104247, -16.7815789 28.2105639, -16.7816928 28.2113779)",,,
167570544,Avenida Isora,primary,False,True,90.721,TF-82,"LINESTRING (-16.7815182 28.2104247, -16.7814026 28.2102779, -16.7810065 28.2098344, -16.7809554 28.2097772)",,,
224695901,Avenida Isora,primary,False,False,67.686,TF-82,"LINESTRING (-16.7818997 28.2124201, -16.7820949 28.2126379, -16.7823154 28.2129061)",,,
224695901,Avenida Isora,primary,False,True,28.371000000000002,TF-82,"LINESTRING (-16.7818997 28.2124201, -16.7818423 28.212298, -16.7818075 28.2121789)",,,
25683445,Calle Guarpia,residential,False,False,50.355,,"LINESTRING (-16.777436 28.2090042, -16.7769666 28.2088199)",,,
906667717,Calle el Tagoro,residential,False,True,16.69,,"LINESTRING (-16.777436 28.2090042, -16.7775654 28.2089066)",,,
368581773,Calle las Britas,residential,False,False,82.076,,"LINESTRING (-16.777436 28.2090042, -16.7773031 28.2091396, -16.7771661 28.2092399, -16.7770553 28.2092865, -16.7767404 28.2093835)",,,
319571196,,primary,False,False,21.705,TF-82,"LINESTRING (-16.7752537 28.2081723, -16.7754744 28.2081557)",,,
25683445,Calle Guarpia,residential,False,True,23.785,,"LINESTRING (-16.7752537 28.2081723, -16.7754324 28.2082485, -16.7754732 28.2082635)",,,
25683474,Calle Cementerio,residential,False,False,182.319,,"LINESTRING (-16.7752537 28.2081723, -16.7746754 28.2079731, -16.7743586 28.20778, -16.774297 28.2077311, -16.7742556 28.2076434, -16.7741837 28.2074932, -16.7741065 28.2073319, -16.7740499 28.2070901)",,,
25683445,Calle Guarpia,residential,False,False,93.022,,"LINESTRING (-16.7763498 28.2085846, -16.7754732 28.2082635)",,,
25683445,Calle Guarpia,residential,False,True,65.86,,"LINESTRING (-16.7763498 28.2085846, -16.7769666 28.2088199)",,,
25683471,Calle Cantos Canarios,residential,False,False,25.749,,"LINESTRING (-16.7763498 28.2085846, -16.7761919 28.2087697)",,,
25683471,Calle Cantos Canarios,residential,False,True,40.331,,"LINESTRING (-16.7763498 28.2085846, -16.7763988 28.2085134, -16.7764616 28.2082395)",,,
184918756,Calle Folías,residential,True,False,176.899,,"LINESTRING (-16.7745177 28.2084344, -16.774618 28.208381, -16.7750531 28.2083206, -16.7753375 28.2084307, -16.7761919 28.2087697)",,,
25683467,Calle Cantos Canarios,residential,True,False,31.171,,"LINESTRING (-16.7761919 28.2087697, -16.776002 28.2089946)",,,
25683471,Calle Cantos Canarios,residential,False,True,25.749,,"LINESTRING (-16.7761919 28.2087697, -16.7763498 28.2085846)",,,
25683467,Calle Cantos Canarios,residential,True,False,31.245,,"LINESTRING (-16.776002 28.2089946, -16.7758083 28.2092178)",,,
25683468,Calle Isa,residential,True,False,158.222,,"LINESTRING (-16.776002 28.2089946, -16.7752077 28.2086948, -16.7745177 28.2084344)",,,
25683467,Calle Cantos Canarios,residential,True,False,31.144,,"LINESTRING (-16.7758083 28.2092178, -16.7756175 28.2094418)",,,
25683469,Calle Malagueña,residential,True,False,151.118,,"LINESTRING (-16.7758083 28.2092178, -16.7751004 28.20895, -16.7743912 28.2086816)",,,
184918756,Calle Folías,residential,True,False,30.153,,"LINESTRING (-16.7743912 28.2086816, -16.7745177 28.2084344)",,,
"[184918768, 25683467, 184918756]","['Calle Folías', 'Calle Seguidillas', 'Calle Cantos Canarios']",residential,True,False,167.178,,"LINESTRING (-16.7756175 28.2094418, -16.7754567 28.209646, -16.7749348 28.2094521, -16.7744715 28.20928, -16.7743935 28.2089749)",,,
25683470,Calle Tajaraste,residential,True,False,130.691,,"LINESTRING (-16.7756175 28.2094418, -16.7750216 28.2092145, -16.7743935 28.2089749)",,,
184918756,Calle Folías,residential,True,False,33.636,,"LINESTRING (-16.7743935 28.2089749, -16.7743507 28.208805, -16.7743912 28.2086816)",,,
224695897,Avenida Isora,primary,False,False,61.424,TF-82,"LINESTRING (-16.7779524 28.207962, -16.7785764 28.2079094)",,,
224695897,Avenida Isora,primary,False,True,136.79,TF-82,"LINESTRING (-16.7779524 28.207962, -16.7765622 28.2080737)",,,
25683445,Calle Guarpia,residential,False,False,65.86,,"LINESTRING (-16.7769666 28.2088199, -16.7763498 28.2085846)",,,
25683445,Calle Guarpia,residential,False,True,50.355,,"LINESTRING (-16.7769666 28.2088199, -16.777436 28.2090042)",,,
25683472,Calle Sorondongo,residential,True,False,23.257,,"LINESTRING (-16.7769666 28.2088199, -16.7771351 28.2086726)",,,
368581771,Calle el Tagoro,residential,True,False,55.755,,"LINESTRING (-16.777986 28.2085689, -16.7775654 28.2089066)",,,
906667717,Calle el Tagoro,residential,False,False,16.69,,"LINESTRING (-16.7775654 28.2089066, -16.777436 28.2090042)",,,
25687265,Calle la Vera,residential,True,False,102.861,,"LINESTRING (-16.7775654 28.2089066, -16.7778749 28.2091909, -16.7779897 28.2093487, -16.7781295 28.2095831, -16.7781755 28.2096507)",,,
"[25687278, 94765303]","['Calle Manuel Gorillo', 'Calle los Chorros']",residential,False,True,140.877,,"LINESTRING (-16.7767404 28.2093835, -16.7767638 28.2096405, -16.7767409 28.2099314, -16.776766 28.2099683, -16.7768791 28.210135, -16.7769042 28.2101719, -16.777384 28.2102833)",,,
152411982,Calle las Britas,residential,False,False,161.28799999999998,,"LINESTRING (-16.7767404 28.2093835, -16.7766228 28.2094335, -16.7765 28.2095265, -16.7764026 28.2096553, -16.7762879 28.209629, -16.7762361 28.2096525, -16.7760743 28.2098117, -16.7759659 28.2098616, -16.77587 28.2098768, -16.7756926 28.2099759, -16.7756266 28.2100299, -16.7754236 28.2101406)",,,
368581773,Calle las Britas,residential,False,True,82.076,,"LINESTRING (-16.7767404 28.2093835, -16.7770553 28.2092865, -16.7771661 28.2092399, -16.7773031 28.2091396, -16.777436 28.2090042)",,,
25683509,Calle del Ayuntamiento,residential,False,False,49.443,,"LINESTRING (-16.7789662 28.2089067, -16.7787253 28.2092974)",,,
25683486,Calle de Abajo,residential,True,False,23.011,,"LINESTRING (-16.7789662 28.2089067, -16.7789665 28.2088765, -16.7789727 28.2087682, -16.7789684 28.2087)",,,
25683509,Calle del Ayuntamiento,residential,False,True,49.443,,"LINESTRING (-16.7787253 28.2092974, -16.7789662 28.2089067)",,,
25683511,Calle Canónigo Sebastián Afonso,residential,True,False,109.294,,"LINESTRING (-16.7787253 28.2092974, -16.7785974 28.2091363, -16.7784806 28.2089992, -16.778298 28.208803, -16.7782255 28.2087486, -16.7780976 28.2086526, -16.7780549 28.2086206, -16.777986 28.2085689)",,,
224695897,Avenida Isora,primary,False,False,13.811,TF-82,"LINESTRING (-16.7797277 28.2083735, -16.7798116 28.2084733)",,,
224695897,Avenida Isora,primary,False,True,135.56300000000002,TF-82,"LINESTRING (-16.7797277 28.2083735, -16.7794345 28.2080464, -16.7793378 28.2079742, -16.7792568 28.2079323, -16.7791177 28.2078905, -16.7788781 28.2078839, -16.7785764 28.2079094)",,,
"[94765286, 368581774, 368581775]",Calle los Topos,residential,False,True,292.463,,"LINESTRING (-16.7797277 28.2083735, -16.7800447 28.2081402, -16.7801501 28.2080633, -16.7803774 28.207903, -16.7804532 28.207904, -16.7805363 28.2079491, -16.7807589 28.2081181, -16.7808283 28.2081214, -16.7809023 28.208096, -16.7813466 28.2077106, -16.7814409 28.207693, -16.7816003 28.2077177, -16.7817287 28.207716, -16.7822257 28.207589)",,,
25683512,Calle los Topos,residential,True,False,88.804,,"LINESTRING (-16.7789684 28.2087, -16.7796282 28.2084456, -16.7798116 28.2084733)",,,
368581771,Calle el Tagoro,residential,True,False,141.079,,"LINESTRING (-16.7789684 28.2087, -16.7789004 28.2084221, -16.7787703 28.2083601, -16.778445 28.2082474, -16.7783378 28.2082444, -16.7781279 28.2084018, -16.777986 28.2085689)",,,
167570544,Avenida Isora,primary,False,False,102.93,TF-82,"LINESTRING (-16.7803167 28.2090423, -16.7809554 28.2097772)",,,
28416183,Calle Monseñor Arnulfo Romero,residential,False,False,88.572,,"LINESTRING (-16.7803167 28.2090423, -16.7809487 28.208612, -16.7810311 28.2085543)",,,
167570544,Avenida Isora,primary,False,True,41.747,TF-82,"LINESTRING (-16.7803167 28.2090423, -16.7801984 28.2089101, -16.7800542 28.2087466)",,,
25687279,,residential,False,False,10.319,,"LINESTRING (-16.7773925 28.2103758, -16.777384 28.2102833)",,,
"[94765208, 120277006]","['Calle Almacigo', 'Calle el Almácigo']",residential,False,True,40.793,,"LINESTRING (-16.7773925 28.2103758, -16.7775119 28.2103786, -16.7775494 28.2103997, -16.7777965 28.2104449)",,,
368891040,Calle el Almácigo,residential,False,True,74.267,,"LINESTRING (-16.7773925 28.2103758, -16.7773505 28.2104529, -16.7773201 28.2105674, -16.777276 28.2107368, -16.7773055 28.2108283, -16.7773208 28.210896, -16.7773419 28.2109118, -16.7774118 28.2109231, -16.7774523 28.2109407)",,,
86134716,Calle Martín Placeres,residential,True,False,55.173,,"LINESTRING (-16.7799472 28.2116019, -16.7794415 28.2118201)",,,
368581770,Calle del Campo,residential,False,True,30.528,,"LINESTRING (-16.7799472 28.2116019, -16.7798035 28.2113583)",30,,
28416193,Calle del Campo,residential,True,False,46.405,,"LINESTRING (-16.7795825 28.2109892, -16.7798035 28.2113583)",30,,
28578707,Calle Villanueva,residential,True,False,64.845,,"LINESTRING (-16.7795825 28.2109892, -16.7791823 28.2111743, -16.7789743 28.2111985)",,,
25687267,Calle de Abajo,residential,True,False,61.245000000000005,,"LINESTRING (-16.7806033 28.2113872, -16.7804474 28.2109702, -16.7803812 28.2108749)",,,
25687267,Calle de Abajo,residential,True,False,21.925,,"LINESTRING (-16.7803812 28.2108749, -16.7802269 28.2107321)",,,
25687281,Calle Guicios,residential,True,False,60.947,,"LINESTRING (-16.7803812 28.2108749, -16.7809462 28.2106457)",,,
25687267,Calle de Abajo,residential,True,False,11.641,,"LINESTRING (-16.7794295 28.2099779, -16.7793518 28.2098987)",,,
25687275,Calle el Mentidero,residential,True,False,55.067,,"LINESTRING (-16.7794295 28.2099779, -16.7791401 28.21007, -16.7788991 28.2101415)",,,
25687267,Calle de Abajo,residential,True,False,114.622,,"LINESTRING (-16.7802269 28.2107321, -16.7794295 28.2099779)",,,
25687268,Calle Sor Larai,residential,True,False,69.313,,"LINESTRING (-16.7802269 28.2107321, -16.7795825 28.2109892)",,,
25687271,Calle el Norte,residential,False,True,96.992,,"LINESTRING (-16.7786868 28.2112264, -16.7788811 28.2120817)",,,
28416173,Calle el Mentidero,residential,False,False,41.927,,"LINESTRING (-16.7786868 28.2112264, -16.7787394 28.2108522)",,,
28578707,Calle Villanueva,residential,True,False,71.163,,"LINESTRING (-16.7786868 28.2112264, -16.778612 28.2112473, -16.7783186 28.2113368, -16.7780887 28.2115543)",,,
28578707,Calle Villanueva,residential,True,False,74.485,,"LINESTRING (-16.7780887 28.2115543, -16.7780162 28.2115875, -16.7775658 28.2117939, -16.7774275 28.2118822)",,,
"[184918754, 25687287]","['Calle Dulces de Guía', 'Calle la Cerca']",residential,False,True,115.04,,"LINESTRING (-16.7780887 28.2115543, -16.7781912 28.211777, -16.7780294 28.2118789, -16.7783241 28.2124408)",,,
25687273,Calle Pizarro,residential,True,False,98.822,,"LINESTRING (-16.7771073 28.2121593, -16.7774669 28.2126803, -16.7775123 28.2127141, -16.7775981 28.2128405, -16.7776265 28.2129157)",,,
28416175,Calle Villanueva,residential,False,False,56.75,,"LINESTRING (-16.7771073 28.2121593, -16.7769087 28.2122806, -16.7766147 28.2124267)",,,
86134523,Calle la Entrada,residential,True,False,85.541,,"LINESTRING (-16.7812009 28.2115289, -16.7812314 28.2116368, -16.7812687 28.2117685, -16.7815587 28.2121139, -16.7816322 28.2121802)",,,
368581772,Calle la Entrada,residential,True,False,60.64,,"LINESTRING (-16.7812009 28.2115289, -16.7809905 28.2114789, -16.7806033 28.2113872)",,,
368581770,Calle del Campo,residential,False,False,30.528,,"LINESTRING (-16.7798035 28.2113583, -16.7799472 28.2116019)",30,,
25687269,Calle del Pintor Martín González,residential,True,False,79.77000000000001,,"LINESTRING (-16.7798035 28.2113583, -16.7798982 28.2113236, -16.780246 28.2113273, -16.7806033 28.2113872)",,,
25687271,Calle el Norte,residential,False,False,96.992,,"LINESTRING (-16.7788811 28.2120817, -16.7786868 28.2112264)",,,
25687271,Calle el Norte,residential,False,True,112.861,,"LINESTRING (-16.7788811 28.2120817, -16.7791091 28.2130766)",,,
86134717,Calle Martín Placeres,residential,False,True,67.625,,"LINESTRING (-16.7788811 28.2120817, -16.7786755 28.2122142, -16.7783241 28.2124408)",,,
25687270,Calle Martín Placeres,residential,False,False,43.103,,"LINESTRING (-16.7776265 28.2129157, -16.7779739 28.2126779)",,,
25687270,Calle Martín Placeres,residential,False,True,32.539,,"LINESTRING (-16.7776265 28.2129157, -16.7773415 28.2130659)",,,
25687273,Calle Pizarro,residential,True,False,66.765,,"LINESTRING (-16.7776265 28.2129157, -16.7779456 28.2133783, -16.7779728 28.2134323)",,,
25687271,Calle el Norte,residential,False,False,112.861,,"LINESTRING (-16.7791091 28.2130766, -16.7788811 28.2120817)",,,
86135342,Calle Agrupación Musical Isorana,tertiary,False,False,75.898,,"LINESTRING (-16.7791091 28.2130766, -16.7783782 28.2133026)",30,2,
86135342,Calle Agrupación Musical Isorana,tertiary,False,True,72.72,,"LINESTRING (-16.7791091 28.2130766, -16.7797879 28.2128122)",30,2,
86135342,Calle Agrupación Musical Isorana,tertiary,False,False,77.316,,"LINESTRING (-16.780496 28.2125054, -16.7797879 28.2128122)",30,2,
"[224695885, 224695886]",Calle del Campo,residential,False,False,118.044,,"LINESTRING (-16.780496 28.2125054, -16.7806436 28.2127554, -16.7810614 28.2134428)",30,,
633827051,Calle del Campo,residential,True,False,113.95400000000001,,"LINESTRING (-16.780496 28.2125054, -16.7802398 28.2120917, -16.7799472 28.2116019)",30,,
57872135,Calle Bagaña,tertiary,True,False,83.763,,"LINESTRING (-16.776622 28.2132742, -16.7765868 28.2131666, -16.7762194 28.212613)",,,
86135342,Calle Agrupación Musical Isorana,tertiary,False,True,79.303,,"LINESTRING (-16.776622 28.2132742, -16.776805 28.2133217, -16.7772639 28.2134328, -16.7774 28.2134705)",30,2,
86135342,Calle Agrupación Musical Isorana,tertiary,False,False,57.791,,"LINESTRING (-16.7779728 28.2134323, -16.7777372 28.213501, -16.777628 28.2135084, -16.7775479 28.2134979, -16.7774 28.2134705)",30,2,
86135342,Calle Agrupación Musical Isorana,tertiary,False,True,42.261,,"LINESTRING (-16.7779728 28.2134323, -16.7783385 28.2133145, -16.7783782 28.2133026)",30,2,
86135342,Calle Agrupación Musical Isorana,tertiary,False,True,75.898,,"LINESTRING (-16.7783782 28.2133026, -16.7791091 28.2130766)",30,2,
25687274,Calle el Culantrillo,residential,True,False,79.999,,"LINESTRING (-16.7783782 28.2133026, -16.7783508 28.2132488, -16.7779739 28.2126779)",,,
86135342,Calle Agrupación Musical Isorana,tertiary,False,False,42.261,,"LINESTRING (-16.7783782 28.2133026, -16.7783385 28.2133145, -16.7779728 28.2134323)",30,2,
25687270,Calle Martín Placeres,residential,False,False,43.273,,"LINESTRING (-16.7779739 28.2126779, -16.7783241 28.2124408)",,,
25687270,Calle Martín Placeres,residential,False,True,43.103,,"LINESTRING (-16.7779739 28.2126779, -16.7776265 28.2129157)",,,
25687274,Calle el Culantrillo,residential,True,False,103.659,,"LINESTRING (-16.7779739 28.2126779, -16.7775921 28.2120683, -16.7774275 28.2118822)",,,
25687266,Calle de Arriba,residential,True,False,62.947,,"LINESTRING (-16.7788991 28.2101415, -16.7792713 28.2106029)",,,
28416173,Calle el Mentidero,residential,False,True,41.927,,"LINESTRING (-16.7787394 28.2108522, -16.7786868 28.2112264)",,,
28416174,Calle el Mentidero,residential,True,False,97.529,,"LINESTRING (-16.7787394 28.2108522, -16.778725 28.2108032, -16.778614 28.2105568, -16.7787255 28.2104696, -16.7786547 28.2103891, -16.7788991 28.2101415)",,,
94765208,Calle el Almácigo,residential,False,False,51.596999999999994,,"LINESTRING (-16.7787394 28.2108522, -16.7785002 28.2108823, -16.7783578 28.2106648)",,,
368891040,Calle el Almácigo,residential,False,False,74.26700000000001,,"LINESTRING (-16.7774523 28.2109407, -16.7774118 28.2109231, -16.7773419 28.2109118, -16.7773208 28.210896, -16.7773055 28.2108283, -16.777276 28.2107368, -16.7773201 28.2105674, -16.7773505 28.2104529, -16.7773925 28.2103758)",,,
152411982,Calle las Britas,residential,False,True,161.28799999999998,,"LINESTRING (-16.7754236 28.2101406, -16.7756266 28.2100299, -16.7756926 28.2099759, -16.77587 28.2098768, -16.7759659 28.2098616, -16.7760743 28.2098117, -16.7762361 28.2096525, -16.7762879 28.209629, -16.7764026 28.2096553, -16.7765 28.2095265, -16.7766228 28.2094335, -16.7767404 28.2093835)",,,
25687279,,residential,False,True,10.319,,"LINESTRING (-16.777384 28.2102833, -16.7773925 28.2103758)",,,
"[25687278, 94765303]","['Calle Manuel Gorillo', 'Calle los Chorros']",residential,False,False,140.877,,"LINESTRING (-16.777384 28.2102833, -16.7769042 28.2101719, -16.7768791 28.210135, -16.776766 28.2099683, -16.7767409 28.2099314, -16.7767638 28.2096405, -16.7767404 28.2093835)",,,
"[152412037, 152412038]",Calle los Chorros,residential,False,False,109.181,,"LINESTRING (-16.777384 28.2102833, -16.7774774 28.2101525, -16.7776446 28.209888, -16.7781755 28.2096507)",,,
"[152412037, 152412038]",Calle los Chorros,residential,False,True,109.181,,"LINESTRING (-16.7781755 28.2096507, -16.7776446 28.209888, -16.7774774 28.2101525, -16.777384 28.2102833)",,,
"[368581769, 25687266, 28416195]",Calle de Arriba,residential,True,False,90.886,,"LINESTRING (-16.7781755 28.2096507, -16.7782842 28.2097843, -16.7783482 28.2098202, -16.7784663 28.2098618, -16.7787127 28.2100015, -16.7788991 28.2101415)",,,yes
86134519,Calle Guicios,residential,False,False,61.199,,"LINESTRING (-16.7809462 28.2106457, -16.7815182 28.2104247)",,,
25687272,Calle República Argentina,residential,True,False,92.119,,"LINESTRING (-16.7809462 28.2106457, -16.7809889 28.2108395, -16.7811748 28.2113781, -16.7811907 28.2114447)",,,
94765237,Calle las Veredas,residential,False,True,83.116,,"LINESTRING (-16.7816928 28.2113779, -16.7825404 28.2113489)",,,
167570542,Avenida Isora,primary,False,False,51.254,TF-82,"LINESTRING (-16.7816928 28.2113779, -16.7817547 28.2118356)",,,
28416181,Calle Virgen de la Luz,residential,True,False,49.781,,"LINESTRING (-16.7816928 28.2113779, -16.7815901 28.2113858, -16.7811907 28.2114447)",,,
167570542,Avenida Isora,primary,False,True,107.78,TF-82,"LINESTRING (-16.7816928 28.2113779, -16.7815789 28.2105639, -16.7815182 28.2104247)",,,
25687272,Calle República Argentina,residential,True,False,9.416,,"LINESTRING (-16.7811907 28.2114447, -16.7812009 28.2115289)",,,
224695904,Avenida Isora,primary,False,False,47.752,TF-82,"LINESTRING (-16.7827323 28.2133211, -16.7830545 28.2136433)",,,
224695904,Avenida Isora,primary,False,True,61.629000000000005,TF-82,"LINESTRING (-16.7827323 28.2133211, -16.7826093 28.2131986, -16.7823154 28.2129061)",,,
25687284,Calle Pérez Galdós,residential,False,False,35.198,,"LINESTRING (-16.7823154 28.2129061, -16.7821888 28.2129585, -16.7819913 28.2130426)",,2,
224695901,Avenida Isora,primary,False,True,67.686,TF-82,"LINESTRING (-16.7823154 28.2129061, -16.7820949 28.2126379, -16.7818997 28.2124201)",,,
224695904,Avenida Isora,primary,False,False,61.629000000000005,TF-82,"LINESTRING (-16.7823154 28.2129061, -16.7826093 28.2131986, -16.7827323 28.2133211)",,,
25687284,Calle Pérez Galdós,residential,False,True,47.492,,"LINESTRING (-16.7810614 28.2134428, -16.781496 28.2132537)",,2,
"[224695885, 224695886]",Calle del Campo,residential,False,True,118.044,,"LINESTRING (-16.7810614 28.2134428, -16.7806436 28.2127554, -16.780496 28.2125054)",30,,
86135342,Calle Agrupación Musical Isorana,tertiary,False,False,72.72,,"LINESTRING (-16.7797879 28.2128122, -16.7791091 28.2130766)",30,2,
86135342,Calle Agrupación Musical Isorana,tertiary,False,True,77.316,,"LINESTRING (-16.7797879 28.2128122, -16.780496 28.2125054)",30,2,
25687286,Calle la Cuartilla,residential,True,False,116.82900000000001,,"LINESTRING (-16.7797879 28.2128122, -16.7795461 28.2122628, -16.7795111 28.2122676, -16.7793196 28.2118719)",,,
25687287,Calle la Cerca,residential,False,False,41.794,,"LINESTRING (-16.7785123 28.2127781, -16.7783241 28.2124408)",,,
25687270,Calle Martín Placeres,residential,False,True,43.273,,"LINESTRING (-16.7783241 28.2124408, -16.7779739 28.2126779)",,,
25687287,Calle la Cerca,residential,False,True,41.794,,"LINESTRING (-16.7783241 28.2124408, -16.7785123 28.2127781)",,,
"[184918754, 25687287]","['Calle Dulces de Guía', 'Calle la Cerca']",residential,False,False,115.03999999999999,,"LINESTRING (-16.7783241 28.2124408, -16.7780294 28.2118789, -16.7781912 28.211777, -16.7780887 28.2115543)",,,
86134717,Calle Martín Placeres,residential,False,False,67.625,,"LINESTRING (-16.7783241 28.2124408, -16.7786755 28.2122142, -16.7788811 28.2120817)",,,
28578702,Calle la Era,residential,True,False,229.079,,"LINESTRING (-16.7741165 28.2143108, -16.7742239 28.2142919, -16.7760687 28.2133831, -16.7761698 28.2134312)",30,,
"[93292796, 224695917]",Calle Villanueva,tertiary,False,"[False, True]",161.316,,"LINESTRING (-16.7741165 28.2143108, -16.7741357 28.2142481, -16.7741289 28.2141844, -16.7740952 28.2141365, -16.7739439 28.213966, -16.7738735 28.2138645, -16.7738545 28.2138069, -16.7738646 28.2137739, -16.7738968 28.2137407, -16.774683 28.2133564)",,2,
28416182,Calle Magallanes,residential,False,True,64.099,,"LINESTRING (-16.7834698 28.2116467, -16.7828207 28.2117183)",,,
28416182,Calle Magallanes,residential,False,False,105.264,,"LINESTRING (-16.7817547 28.2118356, -16.7828207 28.2117183)",,,
167570542,Avenida Isora,primary,False,False,16.352,TF-82,"LINESTRING (-16.7817547 28.2118356, -16.7817747 28.2119816)",,,
167570542,Avenida Isora,primary,False,True,51.254,TF-82,"LINESTRING (-16.7817547 28.2118356, -16.7816928 28.2113779)",,,
28416194,Calle La Berlina,residential,False,True,63.31600000000001,,"LINESTRING (-16.776869 28.2082113, -16.7768363 28.2082774, -16.7768458 28.2082951, -16.7769268 28.2083537, -16.7770587 28.2084806, -16.7770513 28.2085391, -16.7770872 28.2086208, -16.7771351 28.2086726)",,,
25683472,Calle Sorondongo,residential,True,False,113.56099999999999,,"LINESTRING (-16.7771351 28.2086726, -16.7778914 28.2080791, -16.7779524 28.207962)",,,
28416194,Calle La Berlina,residential,False,False,63.316,,"LINESTRING (-16.7771351 28.2086726, -16.7770872 28.2086208, -16.7770513 28.2085391, -16.7770587 28.2084806, -16.7769268 28.2083537, -16.7768458 28.2082951, -16.7768363 28.2082774, -16.776869 28.2082113)",,,
28416183,Calle Monseñor Arnulfo Romero,residential,False,True,88.572,,"LINESTRING (-16.7810311 28.2085543, -16.7809487 28.208612, -16.7803167 28.2090423)",,,
28416175,Calle Villanueva,residential,False,False,43.925,,"LINESTRING (-16.7766147 28.2124267, -16.7762194 28.212613)",,,
28416176,Calle Vinagrera,residential,False,False,69.305,,"LINESTRING (-16.7766147 28.2124267, -16.7768879 28.2130016)",,,
28416175,Calle Villanueva,residential,False,True,56.75,,"LINESTRING (-16.7766147 28.2124267, -16.7769087 28.2122806, -16.7771073 28.2121593)",,,
28416176,Calle Vinagrera,residential,False,True,69.305,,"LINESTRING (-16.7768879 28.2130016, -16.7766147 28.2124267)",,,
25687266,Calle de Arriba,residential,True,False,52.678,,"LINESTRING (-16.7792713 28.2106029, -16.7795825 28.2109892)",,,
25687276,Calle Chajajo,residential,True,False,59.036,,"LINESTRING (-16.7792713 28.2106029, -16.7790389 28.210715, -16.7787394 28.2108522)",,,
28578707,Calle Villanueva,residential,True,False,43.975,,"LINESTRING (-16.7774275 28.2118822, -16.7771073 28.2121593)",,,
28416175,Calle Villanueva,residential,False,True,43.925,,"LINESTRING (-16.7762194 28.212613, -16.7766147 28.2124267)",,,
93292788,Calle Villanueva,tertiary,False,False,47.792,,"LINESTRING (-16.7762194 28.212613, -16.7757893 28.2128157)",,,
93292788,Calle Villanueva,tertiary,False,True,47.792,,"LINESTRING (-16.7757893 28.2128157, -16.7762194 28.212613)",,,
93292796,Calle Villanueva,tertiary,False,False,123.957,,"LINESTRING (-16.7757893 28.2128157, -16.774683 28.2133564)",,2,
