osmid,oneway,ref,highway,reversed,length,geometry,lanes,name,maxspeed,bridge,access,junction
240854799,True,N-332a,secondary,False,37.184,"LINESTRING (-0.1254567 38.5421, -0.1250735 38.5419517)",2,Avinguda d'Alfonso Puchades,30,,,
240854801,True,,secondary,False,36.316,"LINESTRING (-0.1254567 38.5421, -0.1254356 38.5420277, -0.1253948 38.5419688, -0.1253292 38.5419225, -0.1252639 38.5418903, -0.1251926 38.5418857)",,Avinguda d'Alfonso Puchades,,,,
83197835,True,,residential,False,41.478,"LINESTRING (-0.1251926 38.5418857, -0.1251465 38.5417724, -0.1249884 38.5415504)",,Carrer Fluixà,,,,
240854801,True,,secondary,False,12.89,"LINESTRING (-0.1251926 38.5418857, -0.1251311 38.5419075, -0.1250735 38.5419517)",,Avinguda d'Alfonso Puchades,,,,
83193206,True,,secondary,False,9.841999999999999,"LINESTRING (-0.1250735 38.5419517, -0.1250668 38.5419703, -0.1250614 38.5419895, -0.1250634 38.542039)",,Avinguda d'Alfonso Puchades,,,,
240854800,True,N-332a,secondary,False,112.812,"LINESTRING (-0.1250735 38.5419517, -0.1249222 38.5418942, -0.1239099 38.5415034)",2,Avinguda d'Alfonso Puchades,30,,,
359821518,True,,secondary,False,32.127,"LINESTRING (-0.1326579 38.5428501, -0.1323967 38.5429506, -0.1323328 38.542986)",,,,,,
663766608,True,,residential,False,47.56099999999999,"LINESTRING (-0.1326579 38.5428501, -0.1324559 38.5428808, -0.1323833 38.542871, -0.132331 38.5428471, -0.1322794 38.5428091, -0.1322042 38.5427205)",,,,,,
663766609,True,N-332a,secondary,False,30.967,"LINESTRING (-0.1326579 38.5428501, -0.1325089 38.5430275, -0.1324606 38.5430819)",2,Avinguda del Rei Jaume I,,,,
"[83193217, 1201537343]",True,N-332a,secondary,False,286.11400000000003,"LINESTRING (-0.1298725 38.54379, -0.1291916 38.5435213, -0.1291126 38.5434901, -0.1286338 38.5433012, -0.1285754 38.5432789, -0.1275108 38.5428729, -0.1269142 38.5426653)",2,Avinguda d'Alfonso Puchades,30,,,
"[1201537344, 21233693]",True,,residential,False,271.06,"LINESTRING (-0.1298725 38.54379, -0.130077 38.5434334, -0.1300027 38.542804, -0.1294428 38.5420606, -0.1291251 38.5415677)",,Carrer Primavera,30,,,
83382713,True,,residential,False,44.382000000000005,"LINESTRING (-0.132757 38.5446788, -0.1331632 38.5446097, -0.133256 38.5445952)",,Carrer d'Alcalá,20,,,
663768208,True,CV-7671,secondary,False,138.251,"LINESTRING (-0.132757 38.5446788, -0.13274 38.5446219, -0.1324802 38.5436735, -0.1324998 38.5435868, -0.1325519 38.5434666)",2,Avinguda de Beniardà,30,,,
359821517,True,CV-7671,secondary,False,13.112,"LINESTRING (-0.1325519 38.5434666, -0.1326091 38.5433575)",,,,,,
666261804,True,N-332a,secondary,False,6.824999999999999,"LINESTRING (-0.1348132 38.5405311, -0.1347784 38.5405123, -0.1347471 38.5404981)",,Avinguda Ricardo Bayona,,,,
83193240,True,CV-7671,residential,False,71.235,"LINESTRING (-0.1322042 38.5427205, -0.1321762 38.5426014, -0.1320376 38.5420933)",,Carrer de Tomàs Ortuño,,,,
550595162,True,,residential,False,9.09,"LINESTRING (-0.1320376 38.5420933, -0.1319729 38.5421575)",,,,,,
377898836,True,,residential,False,64.18,"LINESTRING (-0.1320376 38.5420933, -0.1319555 38.5418491, -0.1318499 38.5415351)",,Carrer de Tomàs Ortuño,,,,
378641434,True,N-332a,secondary,False,141.49,"LINESTRING (-0.1269142 38.5426653, -0.1256841 38.5421896, -0.1254567 38.5421)",2,Avinguda d'Alfonso Puchades,30,,,
82210981,True,,residential,False,163.916,"LINESTRING (-0.1253175 38.5415806, -0.1258461 38.5416803, -0.1261734 38.5417085, -0.126659 38.5418721, -0.1270904 38.5420419)",,Carrer Hivern - Calle Invierno,,,,
83197835,True,,residential,False,116.828,"LINESTRING (-0.1249884 38.5415504, -0.1242095 38.5406944)",,Carrer Fluixà,,,,
82210981,True,,residential,False,29.694,"LINESTRING (-0.1249884 38.5415504, -0.125057 38.5415305, -0.1253175 38.5415806)",,Carrer Hivern - Calle Invierno,,,,
83201895,True,,residential,False,172.652,"LINESTRING (-0.1249085 38.5441842, -0.1239314 38.5428326)",,Carrer Finlandia,,,,
190399393,True,,residential,False,129.964,"LINESTRING (-0.1249085 38.5441842, -0.1235568 38.5446826)",,Carrer de Grecia,,,,
83198562,False,,residential,True,31.616,"LINESTRING (-0.1264616 38.544979, -0.1263162 38.5447184)",,Avinguda d'Andalusia,20,,,
80873946,True,,residential,False,33.471,"LINESTRING (-0.1337723 38.538621, -0.1338537 38.5383268)",,Plaza de España,,,,
83250016,True,,residential,False,109.19900000000001,"LINESTRING (-0.1337723 38.538621, -0.1334374 38.5385628, -0.1325467 38.5384079)",,Carrer de l'Almadrava,,,,
83250075,False,,residential,True,40.213,"LINESTRING (-0.1329234 38.5430187, -0.1330497 38.5430818, -0.1332996 38.5430429, -0.1333554 38.5430314)",,Carrer de Montera,,,,
114097515,True,,residential,False,41.795,"LINESTRING (-0.1330445 38.5438564, -0.1331392 38.5442249)",,Passeig de la Castellana,20,,,
83365275,True,,residential,False,114.10199999999999,"LINESTRING (-0.1330445 38.5438564, -0.1330979 38.543844, -0.1342619 38.5436552, -0.134328 38.5436445)",,Carrer de Salamanca,,,,
114097515,True,,residential,False,42.41,"LINESTRING (-0.1331392 38.5442249, -0.133256 38.5445952)",,Passeig de la Castellana,20,,,
114097515,True,,residential,False,44.885,"LINESTRING (-0.133256 38.5445952, -0.1333567 38.5449911)",,Passeig de la Castellana,20,,,
83382713,True,,residential,False,113.799,"LINESTRING (-0.133256 38.5445952, -0.133612 38.5445344, -0.1340063 38.5444664, -0.1344549 38.5443913, -0.1345347 38.544378)",,Carrer d'Alcalá,20,,,
83377570,True,,residential,False,115.1,"LINESTRING (-0.1346487 38.5447667, -0.1333567 38.5449911)",,Carrer Serrano,20,,,
83250077,True,,residential,False,44.344,"LINESTRING (-0.1346487 38.5447667, -0.13463 38.5447029, -0.1345528 38.5444396, -0.1345347 38.544378)",,Passeig de las Acacias,,,,
83250077,True,,residential,False,43.515,"LINESTRING (-0.1345347 38.544378, -0.1345189 38.5443225, -0.1344425 38.5440541, -0.134426 38.543996)",,Passeig de las Acacias,,,,
83250077,True,,residential,False,40.004000000000005,"LINESTRING (-0.134426 38.543996, -0.1344077 38.5439302, -0.1343452 38.5437061, -0.134328 38.5436445)",,Passeig de las Acacias,,,,
83365277,True,,residential,False,114.77000000000001,"LINESTRING (-0.134426 38.543996, -0.1343584 38.544008, -0.1332058 38.5442131, -0.1331392 38.5442249)",,,,,,
83250077,True,,residential,False,43.732,"LINESTRING (-0.134328 38.5436445, -0.1342426 38.5433336, -0.1342286 38.5432591)",,Passeig de las Acacias,,,,
83250077,True,,residential,False,40.947,"LINESTRING (-0.1342286 38.5432591, -0.134144 38.5429609, -0.1341266 38.5428996)",,Passeig de las Acacias,,,,
"[83365273, 114097515]",True,,residential,False,157.825,"LINESTRING (-0.1342286 38.5432591, -0.134127 38.5432771, -0.1329444 38.5434716, -0.1330445 38.5438564)",,"['Carrer de Velázquez', 'Passeig de la Castellana']",20,,,
368659719,False,,residential,False,21.183,"LINESTRING (-0.133922 38.5372872, -0.1339665 38.5370999)",,Carrer de Redes,,,,
59077596,True,,residential,False,82.985,"LINESTRING (-0.1305972 38.5407733, -0.1305129 38.540483, -0.1303727 38.540048)",,Avenida de Ruzafa - Avinguda de Russafa,,,,
"[80442097, 470934084]",True,,"['living_street', 'residential']",False,192.63400000000001,"LINESTRING (-0.1305972 38.5407733, -0.1309756 38.5406949, -0.1314447 38.5405771, -0.1327498 38.5403738)",,"['Calle del pino', 'Carrer de Júpiter']",,,,
377897941,False,,residential,True,57.321,"LINESTRING (-0.1324381 38.5425399, -0.1328159 38.5421175)",,Carrer Mare de Déu de la Mercé,,,,
377897941,False,,residential,False,57.321,"LINESTRING (-0.1328159 38.5421175, -0.1324381 38.5425399)",,Carrer Mare de Déu de la Mercé,,,,
"[377897940, 377895565]",True,,residential,False,63.546,"LINESTRING (-0.1328159 38.5421175, -0.1330828 38.5418191, -0.1328742 38.5416912)",,Carrer Mare de Déu de la Mercé,,,,
83280328,True,,residential,False,35.002,"LINESTRING (-0.1331506 38.5422923, -0.1328159 38.5421175)",,Calle Plutón,,,,
396866974,True,N-332a,secondary,False,75.387,"LINESTRING (-0.1331506 38.5422923, -0.1326579 38.5428501)",2,Avinguda del Rei Jaume I,,,,
377902198,True,,residential,False,47.101,"LINESTRING (-0.1332785 38.5412772, -0.1334263 38.5411234, -0.1335748 38.5409682, -0.1336034 38.5409383)",,Carrer Mercuri,,,,
83280331,True,,residential,False,30.225,"LINESTRING (-0.1336034 38.5409383, -0.1333165 38.5407849)",,Calle de la Gaviota,,,,
"[83280329, 377902198]",True,,residential,False,102.527,"LINESTRING (-0.1336034 38.5409383, -0.1337603 38.5407853, -0.1338789 38.540807, -0.1338903 38.540794, -0.1342958 38.5403524, -0.1343539 38.5402976)",,"['Carrer Mercuri', 'Calle Rocas']",,,,
83280333,True,,residential,False,56.983000000000004,"LINESTRING (-0.1318499 38.5415351, -0.1319431 38.5415207, -0.1320911 38.5414958, -0.1324123 38.5416936)",,Carrer Saturn,,,,
377898836,True,,residential,False,67.503,"LINESTRING (-0.1318499 38.5415351, -0.1316801 38.5410441, -0.1316752 38.5410105, -0.1316963 38.5409797, -0.1317236 38.5409591)",,Carrer de Tomàs Ortuño,,,,
377899195,True,,residential,False,55.112,"LINESTRING (-0.1324123 38.5416936, -0.1321162 38.5420095, -0.1320376 38.5420933)",,Calle Urano,,,,
83193179,True,,residential,False,50.568,"LINESTRING (-0.1343043 38.5419505, -0.1339931 38.5423027, -0.1339737 38.5423246)",,Carrer d'Atocha,,,,
80638987,False,,residential,True,72.401,"LINESTRING (-0.1326495 38.5446964, -0.1319156 38.5448274, -0.1318379 38.5448414)",,Carrer Orxeta,,,,
586933312,True,,residential,False,9.552,"LINESTRING (-0.1326495 38.5446964, -0.132697 38.5446886, -0.132757 38.5446788)",,Carrer d'Alcalá,,,,
999863705,True,CV-7671,secondary,False,15.992,"LINESTRING (-0.1320714 38.5432577, -0.132163 38.5433824)",,,,,,
377903404,True,,secondary,False,35.819,"LINESTRING (-0.1320714 38.5432577, -0.1319942 38.5434034, -0.1319286 38.5435596)",,,,,,
93214173,True,,living_street,False,116.365,"LINESTRING (-0.1313244 38.5397387, -0.1326602 38.5396798)",,Carrer de Sant Antoni,,,,
83124667,True,,residential,False,44.921,"LINESTRING (-0.1326602 38.5396798, -0.1326297 38.5393299, -0.1326228 38.5392769)",,Avenida de los Almendros,,,,
83193217,True,N-332a,secondary,False,60.012,"LINESTRING (-0.1305028 38.5440019, -0.1304415 38.5439967, -0.1303881 38.5439845, -0.1300703 38.5438727, -0.1298725 38.54379)",2,Avinguda d'Alfonso Puchades,30,,,
"[938435594, 80725108]",False,,"['residential', 'living_street']",False,160.137,"LINESTRING (-0.1269 38.538591, -0.1268037 38.5384703, -0.1266704 38.5382562, -0.1264928 38.5380301, -0.1263883 38.537883, -0.1263013 38.5377114, -0.126249 38.5375698, -0.1262608 38.5374853, -0.1263007 38.5373691, -0.1263088 38.5373284, -0.1263127 38.5373135, -0.1263242 38.5372824)",,Carrer Arc de Sant Martí - Calle Arcoiris,,,,
190920280,True,,residential,False,95.687,"LINESTRING (-0.1269 38.538591, -0.126199 38.5391635, -0.1261396 38.5392129)",,Vía Emilio Ortuño,,,,
80873952,True,,residential,False,59.238,"LINESTRING (-0.1345162 38.5384504, -0.1344784 38.5384431, -0.1338537 38.5383268)",,Calle Puig Campana,,,,
80873956,True,,residential,False,80.977,"LINESTRING (-0.1345162 38.5384504, -0.1346014 38.5388086, -0.1347991 38.539138)",,Calle Sacerdote y Entomólogo Tomás García Sempere,,,,
525116827,False,,living_street,False,12.989,"LINESTRING (-0.1320821 38.5363415, -0.132109 38.5364564)",,Carrer de Sant Vicent,,,,
114091348,True,,living_street,False,14.391,"LINESTRING (-0.1320821 38.5363415, -0.1321962 38.5362863, -0.1321915 38.5362621)",,Carrer del Condestable Zaragoza,,,,
114097516,True,,residential,False,35.623000000000005,"LINESTRING (-0.1284131 38.5379621, -0.1284022 38.5380304, -0.1283241 38.5382744)",,Plaza Doctor Fleming,,,,
199389189,True,,residential,False,53.332,"LINESTRING (-0.1332192 38.5367069, -0.1331957 38.5367469, -0.1331647 38.5368144, -0.1332046 38.5368364, -0.1333557 38.5369199, -0.1333602 38.536925, -0.1334865 38.5370692)",,Costera del Campo,,,,
83193206,True,,secondary,False,4.2,"LINESTRING (-0.1253151 38.5422587, -0.1253632 38.5422621)",,Avinguda d'Alfonso Puchades,,,,
"[938435585, 114097516, 938435590, 938435591]",True,,"['living_street', 'residential']",False,210.483,"LINESTRING (-0.1263242 38.5372824, -0.126855 38.5373329, -0.1271922 38.5373676, -0.1275711 38.5374203, -0.1277588 38.5374692, -0.1280462 38.5375633, -0.1281497 38.5376207, -0.1282579 38.5377101, -0.1282733 38.5377143, -0.128316 38.5377643, -0.1283802 38.5378573, -0.1283974 38.5378953, -0.1284131 38.5379621)","['1', '2']","['Plaza Doctor Fleming', 'Calle del Puente', 'Calle Puente']",10,,,
"[938435594, 80725108]",False,,"['living_street', 'residential']",True,160.137,"LINESTRING (-0.1263242 38.5372824, -0.1263127 38.5373135, -0.1263088 38.5373284, -0.1263007 38.5373691, -0.1262608 38.5374853, -0.126249 38.5375698, -0.1263013 38.5377114, -0.1263883 38.537883, -0.1264928 38.5380301, -0.1266704 38.5382562, -0.1268037 38.5384703, -0.1269 38.538591)",,Carrer Arc de Sant Martí - Calle Arcoiris,,,,
"[35774856, 938435581, 380942959]",True,,residential,False,189.73800000000003,"LINESTRING (-0.1248187 38.5381524, -0.1247874 38.5382139, -0.1243781 38.5387831, -0.1240763 38.53901, -0.1239965 38.53907, -0.1238157 38.539206, -0.1237825 38.539231, -0.1237504 38.5392489, -0.1237151 38.5392627, -0.1236885 38.5392699, -0.123661 38.5392747, -0.1234275 38.5392476, -0.1233637 38.5392402)",,"['Calle del Esperanto', 'Calle de Lepanto']",20,,,
372090703,True,,residential,False,37.742000000000004,"LINESTRING (-0.1347168 38.5404837, -0.1346617 38.5404556, -0.1343539 38.5402976)",,Avenida de Los Limones,,,,
"[666261800, 396866974, 486043791]",True,N-332a,"['residential', 'secondary']",False,209.642,"LINESTRING (-0.1347168 38.5404837, -0.1342714 38.5409904, -0.1340962 38.5411916, -0.1340734 38.5412178, -0.134038 38.5412613, -0.1339342 38.5413822, -0.1337404 38.5416297, -0.1335757 38.5418147, -0.1334874 38.541917, -0.1333622 38.5420423)",2,Avinguda del Rei Jaume I,30,,,
59077596,True,,residential,False,50.774,"LINESTRING (-0.1303727 38.540048, -0.1302199 38.5396073)",,Avenida de Ruzafa - Avinguda de Russafa,,,,
377897939,True,,residential,False,31.574,"LINESTRING (-0.1328742 38.5416912, -0.1325885 38.541516)",,Plaza del Infante,,,,
377902198,True,,residential,False,57.940999999999995,"LINESTRING (-0.1328742 38.5416912, -0.1330479 38.5415153, -0.1332237 38.5413399, -0.1332785 38.5412772)",,Carrer Mercuri,,,,
"[83353193, 83193217, 83193213]",True,N-332a,secondary,False,137.013,"LINESTRING (-0.1319286 38.5435596, -0.1318316 38.5436389, -0.1315712 38.5437875, -0.1314004 38.5438659, -0.1313268 38.5438768, -0.1307818 38.5439657, -0.1305483 38.5439996, -0.1305028 38.5440019)",2,Avinguda d'Alfonso Puchades,30,yes,,
378641225,False,,residential,False,15.25,"LINESTRING (-0.1319286 38.5435596, -0.1318483 38.5435465, -0.1317662 38.5435118)",,,,,,
666261802,True,N-332a,secondary,False,3.084,"LINESTRING (-0.1347471 38.5404981, -0.1347168 38.5404837)",,Avinguda Ricardo Bayona,,,,
666261803,True,,residential,False,9.525,"LINESTRING (-0.1347471 38.5404981, -0.1347409 38.5405398, -0.1347785 38.5405721)",,,30,,,
665962158,True,N-332a,residential,False,83.619,"LINESTRING (-0.1342359 38.5411929, -0.1347785 38.5405721)",2,Avinguda del Rei Jaume I,,,,
378638192,True,,residential,False,90.819,"LINESTRING (-0.1342359 38.5411929, -0.134267 38.5411049, -0.134667 38.5406437, -0.1347119 38.540563, -0.1347215 38.5405207, -0.1347168 38.5404837)",1,,,,,
396866974,True,N-332a,secondary,False,33.343,"LINESTRING (-0.1333622 38.5420423, -0.1332004 38.5422372, -0.1331506 38.5422923)",2,Avinguda del Rei Jaume I,,,,
378641226,True,,residential,False,13.87,"LINESTRING (-0.1317662 38.5435118, -0.1317066 38.5433961)",,Calle de Santa Cristina,,,,
378641225,False,,residential,True,15.25,"LINESTRING (-0.1317662 38.5435118, -0.1318483 38.5435465, -0.1319286 38.5435596)",,,,,,
208406888,True,,residential,False,14.818999999999999,"LINESTRING (-0.1251477 38.5422834, -0.1252197 38.5422714, -0.1253151 38.5422587)",,Carrer Islàndia - Calle Islandia,,,,
378641491,True,,residential,False,26.128999999999998,"LINESTRING (-0.1251477 38.5422834, -0.1252439 38.5423047, -0.1252948 38.5423273, -0.125345 38.542363, -0.1253804 38.5424139)",,,,,,
83198562,False,,residential,True,16.946,"LINESTRING (-0.1253804 38.5424139, -0.1253632 38.5422621)",,Avinguda d'Andalusia,20,,,
83198562,False,,residential,False,133.881,"LINESTRING (-0.1253804 38.5424139, -0.1253915 38.5425223, -0.1254558 38.5431559, -0.1256679 38.5435846)",,Avinguda d'Andalusia,20,,,
938380512,True,,living_street,False,124.727,"LINESTRING (-0.1233574 38.5370937, -0.123565 38.5371017, -0.1240606 38.5371197, -0.1247892 38.5371556)",1,Avenida del Mediterráneo,10,,,
938435578,True,,living_street,False,114.62100000000001,"LINESTRING (-0.1233574 38.5370937, -0.123364 38.5372164, -0.1233649 38.5381244)",,Avenida del Doctor Orts Llorca,,,,
83250077,True,,residential,False,13.401,"LINESTRING (-0.1334997 38.5420705, -0.1334475 38.5420413, -0.133396 38.542031, -0.1333622 38.5420423)",,Passeig de las Acacias,,,,
96259029,True,N-332a,secondary,False,96.182,"LINESTRING (-0.1334997 38.5420705, -0.1335801 38.5419732, -0.1337628 38.5417669, -0.1341107 38.5413496)",2,Avinguda del Rei Jaume I,,,,
359821518,True,,secondary,False,18.109,"LINESTRING (-0.1323328 38.542986, -0.1321877 38.5431028)",,,,,,
83193240,True,CV-7671,residential,False,32.009,"LINESTRING (-0.1323328 38.542986, -0.1322725 38.5429214, -0.1322042 38.5427205)",,Carrer de Tomàs Ortuño,,,,
938435580,True,,living_street,False,13.911000000000001,"LINESTRING (-0.1258531 38.5372223, -0.1258492 38.5372429, -0.125852 38.5372636, -0.1258614 38.5372831, -0.1258768 38.5373002, -0.1258972 38.5373136, -0.1259212 38.5373227)",2,,10,,no,roundabout
21233722,True,,residential,False,99.586,"LINESTRING (-0.1336839 38.538935, -0.1347991 38.539138)",,Calle de los Tulipanes,,,,
80873946,True,,residential,False,35.752,"LINESTRING (-0.1336839 38.538935, -0.1337723 38.538621)",,Plaza de España,,,,
83124667,True,,residential,False,35.608,"LINESTRING (-0.1325467 38.5384079, -0.1325108 38.5380889)",,Avenida de los Almendros,,,,
83124608,True,,residential,False,98.675,"LINESTRING (-0.1325781 38.5387366, -0.1336839 38.538935)",,Carrer de la Garita,,,,
83124667,True,,residential,False,36.652,"LINESTRING (-0.1325781 38.5387366, -0.1325467 38.5384079)",,Avenida de los Almendros,,,,
21233691,True,,residential,False,164.711,"LINESTRING (-0.1261396 38.5392129, -0.1260517 38.5391577, -0.1248187 38.5381524)",,Carrer de Finestrat,,,,
21233694,True,,residential,False,211.588,"LINESTRING (-0.1261396 38.5392129, -0.1261985 38.5392499, -0.1271105 38.5399788, -0.1272109 38.540046, -0.1273343 38.5400922, -0.1274006 38.5401046, -0.1274811 38.5401068, -0.1279743 38.5399728, -0.1280782 38.539937)",,Carrer Estiu - Calle Verano,,,,
679193335,False,,residential,False,55.742999999999995,"LINESTRING (-0.1261396 38.5392129, -0.1260608 38.539271, -0.1256773 38.5395601)",,Vía Emilio Ortuño,,,,
80638968,True,,secondary,False,44.116,"LINESTRING (-0.131979 38.5437442, -0.1322017 38.5437155, -0.1322849 38.5437244, -0.132351 38.5437452, -0.1324165 38.5438297)",,,,,,
359821516,True,,secondary,False,34.721,"LINESTRING (-0.131979 38.5437442, -0.1321308 38.5436745, -0.132263 38.5436143, -0.1323252 38.5435888)",,,,,,
"[80442090, 83124667]",True,,residential,False,124.91,"LINESTRING (-0.1317236 38.5409591, -0.1317884 38.5409565, -0.132793 38.5409168, -0.1327651 38.5406318)",,"['Calle de Marte/Carrer de Mart', 'Avenida de los Almendros']",,,,
83193156,False,,residential,True,14.536999999999999,"LINESTRING (-0.134249 38.5414229, -0.1341697 38.5413785, -0.1341107 38.5413496)",,Calle de Arnedo,,,,
665896751,True,,residential,False,37.495,"LINESTRING (-0.134249 38.5414229, -0.1345354 38.5415833, -0.1345998 38.5416189)",,Calle de Arnedo,,,,
87049839,True,,residential,False,40.903,"LINESTRING (-0.1289593 38.5370508, -0.1286211 38.5373064)",,Vía Emilio Ortuño,20,,,
"[938435592, 82210982]",True,,residential,False,112.11500000000001,"LINESTRING (-0.1289593 38.5370508, -0.1288655 38.5372299, -0.12863 38.5375714, -0.1285923 38.537626, -0.1285428 38.5376979, -0.1284131 38.5379621)",,"['Carrer de les Ferreries', 'Plaza Doctor Fleming']",20,,,
938380512,True,,living_street,False,92.971,"LINESTRING (-0.1247892 38.5371556, -0.1257575 38.5372031, -0.1258531 38.5372223)",1,Avenida del Mediterráneo,10,,,
938435580,True,,living_street,False,22.745,"LINESTRING (-0.1260524 38.5372152, -0.1260331 38.5371902, -0.1260038 38.5371721, -0.1259682 38.5371631, -0.1259309 38.5371644, -0.1258965 38.5371759, -0.1258695 38.537196, -0.1258531 38.5372223)",2,,10,,no,roundabout
380942650,True,,living_street,False,135.673,"LINESTRING (-0.1259212 38.5373227, -0.1257431 38.53748, -0.1249612 38.5379237, -0.1248187 38.5381524)",,Calle del Esperanto,10,,,
938435580,True,,living_street,False,16.664,"LINESTRING (-0.1259212 38.5373227, -0.1259527 38.5373268, -0.1259843 38.5373234, -0.1260132 38.5373127, -0.1260366 38.5372957, -0.1260524 38.537274, -0.1260592 38.5372496)",2,,10,,no,roundabout
938435582,True,,living_street,False,23.336,"LINESTRING (-0.1260592 38.5372496, -0.1263242 38.5372824)",,Calle Puente,,,,
938435580,True,,living_street,False,3.889,"LINESTRING (-0.1260592 38.5372496, -0.1260563 38.5372247, -0.1260524 38.5372152)",2,,10,,no,roundabout
