osmid,name,highway,oneway,reversed,length,geometry,lanes,junction,ref
380980800,Ronda de los Muñoces,tertiary,False,True,28.652,"LINESTRING (-4.8530466 38.3776742, -4.8529817 38.3774216)",2,,CO-421a
352113392,Avenida de la Madre Carmen Sellés,residential,False,True,128.83100000000002,"LINESTRING (-4.8530466 38.3776742, -4.8528902 38.3776918, -4.8515936 38.3778855)",,,
379586711,Avenida de Villanueva de Córdoba,tertiary,False,True,7.633,"LINESTRING (-4.851738 38.3805773, -4.8516709 38.3806214)",2,,A-423a
352132065,Ronda de los Muñoces,tertiary,False,True,193.32299999999998,"LINESTRING (-4.851738 38.3805773, -4.8520942 38.3800492, -4.8527138 38.3790165)",2,,CO-421a
352132070,Calle Doctor Antonio Cabrera,tertiary,False,False,166.501,"LINESTRING (-4.851738 38.3805773, -4.8519506 38.3805287, -4.8536179 38.3803186)",,,A-423a
153957831,Calle Doctor Marañón,residential,False,True,9.134,"LINESTRING (-4.8460756 38.3776291, -4.8459831 38.3776677)",,,
352113467,Calle Virgen de Lourdes,residential,False,False,36.818,"LINESTRING (-4.8460756 38.3776291, -4.8459331 38.3773174)",,,
352113469,Plaza del Mercado,residential,False,False,7.674,"LINESTRING (-4.8460756 38.3776291, -4.8461603 38.3776103)",,,
74506697,Avenida de El Guijo,tertiary,False,False,24.354,"LINESTRING (-4.8454858 38.3813415, -4.8455865 38.3815458)",,,
153957797,Avenida de Villanueva de Córdoba,tertiary,False,True,8.421,"LINESTRING (-4.8454858 38.3813415, -4.8453892 38.3813403)",,,A-423a
153957827,,tertiary,True,False,11.046,"LINESTRING (-4.845506 38.3822592, -4.8455145 38.3822831, -4.8455317 38.382304, -4.8455561 38.3823199, -4.8455854 38.3823292)",1,roundabout,
153957827,,tertiary,True,False,5.679,"LINESTRING (-4.8456904 38.3821977, -4.845666 38.3821807, -4.8456362 38.3821705)",1,roundabout,
352113395,Calle Cervantes,residential,False,True,177.383,"LINESTRING (-4.8539684 38.3802725, -4.8527138 38.3790165)",,,
352132070,Calle Doctor Antonio Cabrera,tertiary,False,True,30.979,"LINESTRING (-4.8539684 38.3802725, -4.8536179 38.3803186)",,,A-423a
250242702,Calle Bautista,residential,False,False,61.8,"LINESTRING (-4.8466097 38.3771514, -4.8459331 38.3773174)",,,
250242702,Calle Bautista,residential,False,True,26.811,"LINESTRING (-4.8466097 38.3771514, -4.8468504 38.3770013)",,,
352113477,Calle Cristo,residential,False,False,68.466,"LINESTRING (-4.8466097 38.3771514, -4.8463726 38.3765644)",,,
352113477,Calle Cristo,residential,False,True,40.481,"LINESTRING (-4.8466097 38.3771514, -4.8468711 38.3774523)",,,
153967967,Calle Concepción,residential,False,False,81.769,"LINESTRING (-4.849019 38.3764343, -4.8494996 38.3767416, -4.8496832 38.376945)",,,
352113440,Calle León Herrero,residential,False,True,80.936,"LINESTRING (-4.849019 38.3764343, -4.8488975 38.3760611, -4.8488308 38.3757224)",,,
352113442,Calle León Herrero,residential,False,False,111.70599999999999,"LINESTRING (-4.849019 38.3764343, -4.8489398 38.3766207, -4.8487055 38.3769365, -4.8486872 38.3770847, -4.8486869 38.3772619, -4.8487037 38.3772856, -4.8487945 38.37734)",,,
352132051,Calle Virgen de la Cabeza,residential,False,True,64.34,"LINESTRING (-4.8435805 38.3747425, -4.8442742 38.3745449)",,,
352113465,Calle Virgen de Luna,residential,False,True,75.161,"LINESTRING (-4.8435805 38.3747425, -4.8441471 38.3751314, -4.8442441 38.3751706)",,,
153957805,,residential,False,False,16.232,"LINESTRING (-4.8473419 38.3782547, -4.8473634 38.3781097)",,,
153957826,,residential,True,False,52.789,"LINESTRING (-4.8473419 38.3782547, -4.8474802 38.3787169)",,,
352113368,Calle Real,tertiary,False,True,24.763,"LINESTRING (-4.8473419 38.3782547, -4.8475408 38.3780957)",2,,A-435a
352113475,Calle Ricardo Delgado Vizcaíno,residential,False,False,115.533,"LINESTRING (-4.8473419 38.3782547, -4.8471745 38.378196, -4.8469136 38.378315, -4.8466979 38.3783271, -4.8463405 38.3779262)",,,
"[352113483, 352113493]",Plaza de los Padres Salesianos,tertiary,False,"[False, True]",275.029,"LINESTRING (-4.8473419 38.3782547, -4.8469784 38.3784616, -4.8463561 38.378798, -4.8453476 38.3790756, -4.8447911 38.3794093, -4.8447437 38.3794708, -4.844729 38.3795395)",,,A-435a
153957862,Avenida Madre Carmen Sellés,residential,False,False,7.887,"LINESTRING (-4.851505 38.3778999, -4.8515936 38.3778855)",,,
153957857,Calle Mediodía,residential,False,True,138.597,"LINESTRING (-4.851505 38.3778999, -4.8513923 38.3776622, -4.8519376 38.3767661)",,,
153957862,Avenida Madre Carmen Sellés,residential,False,True,120.575,"LINESTRING (-4.851505 38.3778999, -4.8509242 38.3779945, -4.8501507 38.3781205)",,,
352132050,Calle Santa Rita,residential,False,True,50.148,"LINESTRING (-4.8442441 38.3751706, -4.844345 38.3747266)",,,
250242698,Calle Sol,residential,False,True,68.17099999999999,"LINESTRING (-4.8442441 38.3751706, -4.8444154 38.3751377, -4.8444867 38.3751386, -4.8446736 38.3751408, -4.845021 38.375145)",,,
352113464,Calle Ramón y Cajal,residential,False,False,14.506,"LINESTRING (-4.8442441 38.3751706, -4.8442724 38.3752275, -4.8442548 38.3752955)",,,
352113465,Calle Virgen de Luna,residential,False,False,75.161,"LINESTRING (-4.8442441 38.3751706, -4.8441471 38.3751314, -4.8435805 38.3747425)",,,
352113470,Calle Fernández Franco,residential,False,True,71.997,"LINESTRING (-4.8442441 38.3751706, -4.8444514 38.3752794, -4.8445807 38.3753472, -4.8449305 38.3755307)",,,
352113441,Calle Tinte,residential,False,True,161.735,"LINESTRING (-4.8474615 38.3766662, -4.8476631 38.3765829, -4.8478542 38.3764688, -4.8484697 38.3758795, -4.8486033 38.3758004, -4.8488308 38.3757224)",,,
352113462,Calle Feria,residential,False,False,61.955,"LINESTRING (-4.8474615 38.3766662, -4.8475012 38.3769573, -4.8475918 38.377212)",,,
352113462,Calle Feria,residential,False,True,89.50999999999999,"LINESTRING (-4.8474615 38.3766662, -4.8473004 38.376355, -4.8470082 38.3759456)",,,
153957862,Avenida Madre Carmen Sellés,residential,False,True,7.887,"LINESTRING (-4.8515936 38.3778855, -4.851505 38.3778999)",,,
352113395,Calle Cervantes,residential,False,False,67.281,"LINESTRING (-4.8515936 38.3778855, -4.8520896 38.3783491)",,,
352113392,Avenida de la Madre Carmen Sellés,residential,False,False,128.83100000000002,"LINESTRING (-4.8515936 38.3778855, -4.8528902 38.3776918, -4.8530466 38.3776742)",,,
352113366,Calle Jesús,residential,False,False,36.393,"LINESTRING (-4.8496731 38.3784902, -4.8493902 38.3782495)",,,
352113369,Plaza de la Iglesia,residential,False,False,38.747,"LINESTRING (-4.8496731 38.3784902, -4.8499127 38.3781967)",,,
352113369,Plaza de la Iglesia,residential,False,True,14.065,"LINESTRING (-4.8496731 38.3784902, -4.8497845 38.3785817)",,,
352113486,Calle San Juan Bosco,residential,False,True,123.00800000000001,"LINESTRING (-4.8475625 38.3791003, -4.8471619 38.3790794, -4.8466994 38.3791429, -4.8461818 38.3792639)",,,
352113495,Calle San Isidro,residential,False,False,159.156,"LINESTRING (-4.8475625 38.3791003, -4.8478204 38.380035, -4.8479644 38.3804964)",,,
352113497,Calle Hermanas Moreno Pozuelo,residential,False,False,82.673,"LINESTRING (-4.8475625 38.3791003, -4.8481155 38.3791122, -4.8482766 38.3791176, -4.84843 38.3791932, -4.8484747 38.3792152)",,,
153957814,Calle Hilandos,residential,False,False,43.607,"LINESTRING (-4.8449305 38.3755307, -4.845021 38.375145)",,,
352113470,Calle Fernández Franco,residential,False,False,71.997,"LINESTRING (-4.8449305 38.3755307, -4.8445807 38.3753472, -4.8444514 38.3752794, -4.8442441 38.3751706)",,,
352113470,Calle Fernández Franco,residential,False,True,119.455,"LINESTRING (-4.8449305 38.3755307, -4.8457767 38.376073, -4.8459678 38.3762306)",,,
153957799,Calle Benedicto XV,residential,False,False,55.493,"LINESTRING (-4.8507013 38.3792774, -4.8502808 38.3789027)",,,
153957799,Calle Benedicto XV,residential,False,True,171.69,"LINESTRING (-4.8507013 38.3792774, -4.8516709 38.3806214)",,,
153968021,Calle Santa Catalina,residential,False,False,149.821,"LINESTRING (-4.8507013 38.3792774, -4.851988 38.3783841)",,,
352113464,Calle Ramón y Cajal,residential,False,True,58.404,"LINESTRING (-4.843492 38.3783777, -4.8436171 38.3778617)",,,
352132009,Calle Encrucijada,residential,False,False,53.325,"LINESTRING (-4.843492 38.3783777, -4.842891 38.3782882)",,,
153968003,Calle Encrucijada,residential,False,True,113.96699999999998,"LINESTRING (-4.843492 38.3783777, -4.8440408 38.3784567, -4.8447523 38.3786413)",,,
352132008,Calle Pedrajas,residential,False,False,89.856,"LINESTRING (-4.843492 38.3783777, -4.8435063 38.3786597, -4.843492 38.3788701, -4.8434449 38.3791831)",,,
250242688,Calle Juan Ramón Jiménez,residential,False,False,30.249,"LINESTRING (-4.8517351 38.3749398, -4.8514014 38.3748652)",,,
153957802,Calle Muñoz de Sepúlveda,tertiary,False,False,91.158,"LINESTRING (-4.8517351 38.3749398, -4.851533 38.3752203, -4.8513419 38.3754227, -4.851191 38.3756382)",,,A-435a
153957802,Calle Muñoz de Sepúlveda,tertiary,False,True,135.26600000000002,"LINESTRING (-4.8517351 38.3749398, -4.8519518 38.3747741, -4.8523624 38.3745079, -4.8529234 38.3741589)",,,A-435a
352113368,Calle Real,tertiary,False,False,28.194,"LINESTRING (-4.848332 38.3776067, -4.848044 38.3777221)",2,,A-435a
153957823,Calle Ayuntamiento,tertiary,False,True,44.824,"LINESTRING (-4.848332 38.3776067, -4.848482 38.3775361, -4.8487791 38.3774077)",,,A-435a
352113367,Calle Jesús,residential,False,False,71.79599999999999,"LINESTRING (-4.848332 38.3776067, -4.8485144 38.3776999, -4.8488333 38.3777886, -4.8490904 38.3778466)",,,
352113447,Calle Cronista Sepúlveda,residential,False,True,70.221,"LINESTRING (-4.848332 38.3776067, -4.8481404 38.377402, -4.8480481 38.3773586, -4.8477874 38.3772886, -4.8476967 38.3772585)",,,
153957827,,tertiary,True,False,18.677,"LINESTRING (-4.8456304 38.3823299, -4.8456604 38.3823212, -4.8456857 38.3823058, -4.8457038 38.3822852, -4.8457128 38.3822631, -4.8457134 38.3822399, -4.8457058 38.3822175, -4.8456904 38.3821977)",1,roundabout,
352132050,Calle Santa Rita,residential,False,False,50.148,"LINESTRING (-4.844345 38.3747266, -4.8442441 38.3751706)",,,
352132050,Calle Santa Rita,residential,False,True,21.126,"LINESTRING (-4.844345 38.3747266, -4.8442742 38.3745449)",,,
250242695,Calle Nuestra Señora de la Soledad,residential,False,True,82.723,"LINESTRING (-4.844345 38.3747266, -4.8447269 38.3746305, -4.8448362 38.3745797, -4.8449464 38.3745285, -4.845193 38.3744049)",,,
153957822,Calle Romo,residential,False,True,12.621,"LINESTRING (-4.8488308 38.3757224, -4.8488051 38.3756107)",,,
352113396,Calle Ancha,residential,False,True,113.074,"LINESTRING (-4.8488308 38.3757224, -4.8490548 38.3756911, -4.8491993 38.3756709, -4.8499932 38.3755599, -4.85008 38.3754991)",,,
352113440,Calle León Herrero,residential,False,False,80.936,"LINESTRING (-4.8488308 38.3757224, -4.8488975 38.3760611, -4.849019 38.3764343)",,,
352113441,Calle Tinte,residential,False,False,161.735,"LINESTRING (-4.8488308 38.3757224, -4.8486033 38.3758004, -4.8484697 38.3758795, -4.8478542 38.3764688, -4.8476631 38.3765829, -4.8474615 38.3766662)",,,
352113469,Plaza del Mercado,residential,False,True,22.207,"LINESTRING (-4.8470319 38.3776072, -4.8468711 38.3774523)",,,
352113472,Plaza del Mercado,residential,False,False,35.998,"LINESTRING (-4.8470319 38.3776072, -4.8472805 38.3773487)",,,
"[153957867, 352113469]",Plaza del Mercado,residential,False,False,92.504,"LINESTRING (-4.8470319 38.3776072, -4.8471601 38.3777329, -4.846765 38.3778241, -4.8463405 38.3779262)",,,
250242685,Calle José Fernández Escribano,residential,False,True,73.501,"LINESTRING (-4.8470082 38.3759456, -4.8462702 38.3762653)",,,
352113462,Calle Feria,residential,False,False,89.50999999999999,"LINESTRING (-4.8470082 38.3759456, -4.8473004 38.376355, -4.8474615 38.3766662)",,,
352113462,Calle Feria,residential,False,True,124.24199999999999,"LINESTRING (-4.8470082 38.3759456, -4.846888 38.3757479, -4.8468174 38.3754842, -4.8466498 38.3748692)",,,
153957867,Plaza del Mercado,residential,False,False,40.873999999999995,"LINESTRING (-4.8463405 38.3779262, -4.846282 38.3779165, -4.8461603 38.3776103)",,,
"[153957867, 352113469]",Plaza del Mercado,residential,False,True,92.504,"LINESTRING (-4.8463405 38.3779262, -4.846765 38.3778241, -4.8471601 38.3777329, -4.8470319 38.3776072)",,,
352113475,Calle Ricardo Delgado Vizcaíno,residential,False,True,115.533,"LINESTRING (-4.8463405 38.3779262, -4.8466979 38.3783271, -4.8469136 38.378315, -4.8471745 38.378196, -4.8473419 38.3782547)",,,
352113464,Calle Ramón y Cajal,residential,False,False,58.404,"LINESTRING (-4.8436171 38.3778617, -4.843492 38.3783777)",,,
352113464,Calle Ramón y Cajal,residential,False,True,5.434,"LINESTRING (-4.8436171 38.3778617, -4.8436312 38.3778141)",,,
153957831,Calle Doctor Marañón,residential,False,False,131.298,"LINESTRING (-4.8436171 38.3778617, -4.8447356 38.3780008, -4.8450975 38.3779276)",,,
352113470,Calle Fernández Franco,residential,False,False,29.684,"LINESTRING (-4.8463726 38.3765644, -4.846138 38.3763709)",,,
352113477,Calle Cristo,residential,False,True,68.466,"LINESTRING (-4.8463726 38.3765644, -4.8466097 38.3771514)",,,
352113470,Calle Fernández Franco,residential,False,True,64.486,"LINESTRING (-4.8463726 38.3765644, -4.8468067 38.3769225, -4.8468504 38.3770013)",,,
352113368,Calle Real,tertiary,False,False,32.687,"LINESTRING (-4.848044 38.3777221, -4.8477569 38.3779112)",2,,A-435a
352113368,Calle Real,tertiary,False,True,28.194,"LINESTRING (-4.848044 38.3777221, -4.848332 38.3776067)",2,,A-435a
352113368,Calle Real,tertiary,False,False,27.852,"LINESTRING (-4.8477569 38.3779112, -4.8475408 38.3780957)",2,,A-435a
352113368,Calle Real,tertiary,False,True,32.687,"LINESTRING (-4.8477569 38.3779112, -4.848044 38.3777221)",2,,A-435a
153957818,Calle Guillermo Vizcaíno,residential,False,False,75.08500000000001,"LINESTRING (-4.8477569 38.3779112, -4.8474925 38.3775905, -4.8472805 38.3773487)",,,
352132050,Calle Santa Rita,residential,False,False,21.126,"LINESTRING (-4.8442742 38.3745449, -4.844345 38.3747266)",,,
352132051,Calle Virgen de la Cabeza,residential,False,False,64.34,"LINESTRING (-4.8442742 38.3745449, -4.8435805 38.3747425)",,,
352132053,Calle Nuestra Señora de la Soledad,residential,False,True,82.11699999999999,"LINESTRING (-4.8442742 38.3745449, -4.8447721 38.3744285, -4.8447897 38.3744244, -4.845193 38.3744049)",,,
352113371,Plaza de la Iglesia,residential,False,False,9.185,"LINESTRING (-4.8501507 38.3781205, -4.8501502 38.3782031)",,,
153957862,Avenida Madre Carmen Sellés,residential,False,False,120.575,"LINESTRING (-4.8501507 38.3781205, -4.8509242 38.3779945, -4.851505 38.3778999)",,,
"[352113380, 352113375]","['Calle Padre Tarín', 'Plaza del Pósito']",residential,False,"[False, True]",79.603,"LINESTRING (-4.8501507 38.3781205, -4.850137 38.3780495, -4.8501326 38.3777552, -4.8501135 38.3776947, -4.8499943 38.3775153, -4.8499279 38.3774479)",,,
1212451552,Plaza de los Padres Salesianos,residential,False,True,8.571,"LINESTRING (-4.8448193 38.37957, -4.844729 38.3795395)",,,A-435a
153957846,Calle Santa Marta,residential,False,False,204.25399999999996,"LINESTRING (-4.8448193 38.37957, -4.8449052 38.3798839, -4.8451853 38.3809694, -4.8452246 38.3810533, -4.8453874 38.381292, -4.8453892 38.3813403)",,,
352113486,Calle San Juan Bosco,residential,False,False,123.616,"LINESTRING (-4.8448193 38.37957, -4.8453863 38.3794235, -4.8461818 38.3792639)",,,
153957822,Calle Romo,residential,False,False,41.426,"LINESTRING (-4.8465929 38.3741701, -4.8470622 38.3742287)",,,
352113409,Calle Obispo Osio,residential,False,False,8.264,"LINESTRING (-4.8465929 38.3741701, -4.8464981 38.3741698)",,,
352113409,Calle Obispo Osio,residential,False,True,37.286,"LINESTRING (-4.8465929 38.3741701, -4.8470132 38.3741079)",,,
153957803,Calle Góngora,residential,False,False,50.238,"LINESTRING (-4.8514842 38.3764872, -4.8519376 38.3767661)",,,
352113387,Calle San Ignacio de Loyola,residential,False,False,19.056,"LINESTRING (-4.8514842 38.3764872, -4.851531 38.3763198)",,,
352113389,Calle Séneca,residential,False,True,37.777,"LINESTRING (-4.8514842 38.3764872, -4.8510634 38.3765684)",,,
153957811,Calle Demetrio Bautista,residential,False,True,14.159,"LINESTRING (-4.849238 38.379649, -4.8490847 38.3796911)",,,
352131994,Calle Mayor,residential,True,False,81.15700000000001,"LINESTRING (-4.849238 38.379649, -4.849049 38.3790924, -4.8489525 38.3789584)",1,,
352113366,Calle Jesús,residential,False,False,31.909,"LINESTRING (-4.8490904 38.3778466, -4.849087 38.3776542, -4.8490675 38.3775609)",,,
352113366,Calle Jesús,residential,False,True,35.056,"LINESTRING (-4.8490904 38.3778466, -4.8491349 38.3779738, -4.8492723 38.3781222)",,,
352113367,Calle Jesús,residential,False,True,71.79599999999999,"LINESTRING (-4.8490904 38.3778466, -4.8488333 38.3777886, -4.8485144 38.3776999, -4.848332 38.3776067)",,,
352113469,Plaza del Mercado,residential,False,False,22.207,"LINESTRING (-4.8468711 38.3774523, -4.8470319 38.3776072)",,,
352113469,Plaza del Mercado,residential,False,True,64.403,"LINESTRING (-4.8468711 38.3774523, -4.8461603 38.3776103)",,,
352113477,Calle Cristo,residential,False,False,40.481,"LINESTRING (-4.8468711 38.3774523, -4.8466097 38.3771514)",,,
352113495,Calle San Isidro,residential,False,False,5.939,"LINESTRING (-4.8479644 38.3804964, -4.8479788 38.3805486)",,,
153957811,Calle Demetrio Bautista,residential,False,False,53.582,"LINESTRING (-4.8479644 38.3804964, -4.8480055 38.3804911, -4.8484254 38.3801854)",,,
352113495,Calle San Isidro,residential,False,True,159.156,"LINESTRING (-4.8479644 38.3804964, -4.8478204 38.380035, -4.8475625 38.3791003)",,,
74506697,Avenida de El Guijo,tertiary,False,False,52.039,"LINESTRING (-4.8456762 38.3817217, -4.8457335 38.3818333, -4.8457324 38.3819048, -4.8456362 38.3821705)",,,
74506697,Avenida de El Guijo,tertiary,False,True,21.384,"LINESTRING (-4.8456762 38.3817217, -4.8456373 38.381684, -4.8455865 38.3815458)",,,
153957868,Avenida de Villanueva de Córdoba,tertiary,True,False,211.08,"LINESTRING (-4.8456762 38.3817217, -4.8459264 38.3816772, -4.8465198 38.3815821, -4.8479849 38.3813512, -4.8480478 38.3813385)",,,
352113409,Calle Obispo Osio,residential,False,True,8.264,"LINESTRING (-4.8464981 38.3741698, -4.8465929 38.3741701)",,,
352113460,Calle San Sebastián,residential,False,False,116.735,"LINESTRING (-4.8464981 38.3741698, -4.845193 38.3744049)",,,
352113462,Calle Feria,residential,False,False,78.886,"LINESTRING (-4.8464981 38.3741698, -4.8466498 38.3748692)",,,
352113395,Calle Cervantes,residential,False,False,177.383,"LINESTRING (-4.8527138 38.3790165, -4.8539684 38.3802725)",,,
352113395,Calle Cervantes,residential,False,True,92.034,"LINESTRING (-4.8527138 38.3790165, -4.8523713 38.3786389, -4.8520896 38.3783491)",,,
352132065,Ronda de los Muñoces,tertiary,False,False,193.32299999999998,"LINESTRING (-4.8527138 38.3790165, -4.8520942 38.3800492, -4.851738 38.3805773)",2,,CO-421a
352132065,Ronda de los Muñoces,tertiary,False,True,52.168,"LINESTRING (-4.8527138 38.3790165, -4.8529153 38.3786892, -4.852963 38.3785903)",2,,CO-421a
379586711,Avenida de Villanueva de Córdoba,tertiary,False,False,7.013,"LINESTRING (-4.8515601 38.3806622, -4.8516356 38.3806404)",2,,A-423a
379586711,Avenida de Villanueva de Córdoba,tertiary,False,True,1.502,"LINESTRING (-4.8515601 38.3806622, -4.8515446 38.3806681)",2,,A-423a
153957806,Calle Doctor Rodríguez Blanco,residential,True,False,190.25900000000001,"LINESTRING (-4.8515601 38.3806622, -4.8511087 38.3803204, -4.8499824 38.379597, -4.8499084 38.3795454)",,,
379586711,Avenida de Villanueva de Córdoba,tertiary,False,False,3.732,"LINESTRING (-4.8516356 38.3806404, -4.8516709 38.3806214)",2,,A-423a
379586711,Avenida de Villanueva de Córdoba,tertiary,False,True,7.013,"LINESTRING (-4.8516356 38.3806404, -4.8515601 38.3806622)",2,,A-423a
352139515,Calle San Gregorio,tertiary,False,True,128.972,"LINESTRING (-4.8516356 38.3806404, -4.8518707 38.3809091, -4.8525088 38.3815765)",,,A-3177
153957814,Calle Hilandos,residential,False,True,83.65,"LINESTRING (-4.845193 38.3744049, -4.845021 38.375145)",,,
352113460,Calle San Sebastián,residential,False,True,116.735,"LINESTRING (-4.845193 38.3744049, -4.8464981 38.3741698)",,,
250242695,Calle Nuestra Señora de la Soledad,residential,False,False,82.723,"LINESTRING (-4.845193 38.3744049, -4.8449464 38.3745285, -4.8448362 38.3745797, -4.8447269 38.3746305, -4.844345 38.3747266)",,,
352132053,Calle Nuestra Señora de la Soledad,residential,False,False,82.11699999999999,"LINESTRING (-4.845193 38.3744049, -4.8447897 38.3744244, -4.8447721 38.3744285, -4.8442742 38.3745449)",,,
153957812,Plaza de la Constitución,tertiary,False,True,7.667,"LINESTRING (-4.8487791 38.3774077, -4.8487855 38.3773655, -4.8487945 38.37734)",,,A-435a
153957823,Calle Ayuntamiento,tertiary,False,False,44.824,"LINESTRING (-4.8487791 38.3774077, -4.848482 38.3775361, -4.848332 38.3776067)",,,A-435a
380980796,Plaza de la Constitución,residential,False,False,30.445,"LINESTRING (-4.8487791 38.3774077, -4.8490168 38.3775426, -4.8490675 38.3775609)",,,
352113490,Calle Obispo Pozuelo,tertiary,False,False,77.629,"LINESTRING (-4.84353 38.3802411, -4.8428888 38.3807256)",,,A-435a
352113490,Calle Obispo Pozuelo,tertiary,False,True,59.267,"LINESTRING (-4.84353 38.3802411, -4.8438873 38.3800562, -4.8440745 38.3799242)",,,A-435a
352132008,Calle Pedrajas,residential,False,True,120.56,"LINESTRING (-4.84353 38.3802411, -4.8434202 38.3800014, -4.8433524 38.3798033, -4.8433863 38.3795715, -4.8434449 38.3791831)",,,
352113366,Calle Jesús,residential,False,True,31.909,"LINESTRING (-4.8490675 38.3775609, -4.849087 38.3776542, -4.8490904 38.3778466)",,,
"[352113377, 352113380]","['Calle Úrsula Muñoz', 'Plaza del Pósito']",residential,False,True,74.134,"LINESTRING (-4.8490675 38.3775609, -4.8491261 38.377571, -4.8491992 38.3775659, -4.8494192 38.3775364, -4.8496202 38.3774385, -4.8498519 38.3773509)",,,
380980796,Plaza de la Constitución,residential,False,False,24.509999999999998,"LINESTRING (-4.8490675 38.3775609, -4.8490765 38.3774786, -4.8490865 38.377341)",,,
380980796,Plaza de la Constitución,residential,False,True,30.445,"LINESTRING (-4.8490675 38.3775609, -4.8490168 38.3775426, -4.8487791 38.3774077)",,,
153957805,,residential,False,True,16.232,"LINESTRING (-4.8473634 38.3781097, -4.8473419 38.3782547)",,,
153957816,Calle 28 de Febrero,tertiary,False,False,16.216,"LINESTRING (-4.8532588 38.3741398, -4.8531389 38.3740283)",,,A-435a
380980800,Ronda de los Muñoces,tertiary,False,False,31.938,"LINESTRING (-4.8532588 38.3741398, -4.8531657 38.3744176)",2,,CO-421a
380980811,Ronda de los Muñoces,tertiary,False,True,59.04,"LINESTRING (-4.8532588 38.3741398, -4.8532762 38.3740938, -4.8534372 38.3736276)",2,,A-435a
153957827,,tertiary,True,False,3.947,"LINESTRING (-4.8455854 38.3823292, -4.8456079 38.3823315, -4.8456304 38.3823299)",1,roundabout,
153957811,Calle Demetrio Bautista,residential,False,False,14.159,"LINESTRING (-4.8490847 38.3796911, -4.849238 38.379649)",,,
153957811,Calle Demetrio Bautista,residential,False,True,79.522,"LINESTRING (-4.8490847 38.3796911, -4.8484254 38.3801854)",,,
352113497,Calle Hermanas Moreno Pozuelo,residential,False,True,75.017,"LINESTRING (-4.8490847 38.3796911, -4.8484747 38.3792152)",,,
