osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,junction
134981369,Avenida de Cartagena,secondary,False,True,22.753,"LINESTRING (-1.4224113 37.8472436, -1.4223316 37.8470489)",,,
511282875,,secondary,True,False,22.981,"LINESTRING (-1.4224113 37.8472436, -1.4224317 37.8473195, -1.422433 37.8474015, -1.4224255 37.8474482)",,,
29253283,Avenida de Cartagena,residential,False,True,2.598,"LINESTRING (-1.4227419 37.8477828, -1.4227572 37.8478028)",,,
45087620,Avenida de Cartagena,residential,True,False,17.018,"LINESTRING (-1.4227419 37.8477828, -1.4227196 37.8476812, -1.4227088 37.847632)",,,
510738050,Calle Méndez Núñez,residential,True,False,8.391,"LINESTRING (-1.4270697 37.847043, -1.427157 37.8470737)",,,
510738051,Calle Méndez Núñez,residential,True,False,18.852,"LINESTRING (-1.4270697 37.847043, -1.4272844 37.8470421)",,,
427985682,Calle Rambla de Don Diego,residential,False,False,10.098,"LINESTRING (-1.4272924 37.8472312, -1.4272866 37.8471405)",,,
427985682,Calle Rambla de Don Diego,residential,False,True,5.146,"LINESTRING (-1.4272924 37.8472312, -1.4272958 37.8472774)",,,
127723705,Calle Santa Gema Galgani,residential,False,False,40.925,"LINESTRING (-1.4249671 37.8476111, -1.4248273 37.8479622)",,,
127723705,Calle Santa Gema Galgani,residential,False,True,19.397,"LINESTRING (-1.4249671 37.8476111, -1.4250346 37.847445)",,,
127723694,Calle Cura Valera,residential,True,False,35.182,"LINESTRING (-1.425358 37.8476806, -1.4249671 37.8476111)",,,
127723694,Calle Cura Valera,residential,True,False,14.821,"LINESTRING (-1.4255227 37.8477098, -1.425358 37.8476806)",,,
127723666,Avenida de Juan Carlos I,residential,False,True,38.503,"LINESTRING (-1.4259817 37.8477914, -1.4258876 37.8481296)",,,
127723694,Calle Cura Valera,residential,True,False,41.311,"LINESTRING (-1.4259817 37.8477914, -1.4255227 37.8477098)",,,
127723685,Calle Jacinto Benavente,residential,False,True,7.327,"LINESTRING (-1.4262834 37.8481937, -1.4263646 37.8482089)",,,
948405198,Calle Jacinto Benavente,residential,True,False,35.476,"LINESTRING (-1.4262834 37.8481937, -1.4258876 37.8481296)",,,
127723705,Calle Santa Gema Galgani,residential,False,False,20.833,"LINESTRING (-1.4248273 37.8479622, -1.4247429 37.8481373)",,,
127723705,Calle Santa Gema Galgani,residential,False,True,40.925,"LINESTRING (-1.4248273 37.8479622, -1.4249671 37.8476111)",,,
127723716,Calle Doctor Fleming,residential,True,False,114.264,"LINESTRING (-1.4248273 37.8479622, -1.4243297 37.8473512, -1.4241234 37.8470979)",,,
127723666,Avenida de Juan Carlos I,residential,False,False,38.503,"LINESTRING (-1.4258876 37.8481296, -1.4259817 37.8477914)",,,
127723666,Avenida de Juan Carlos I,residential,False,True,67.93,"LINESTRING (-1.4258876 37.8481296, -1.4257217 37.8487263)",,,
127723685,Calle Jacinto Benavente,residential,False,False,30.752,"LINESTRING (-1.4267053 37.848273, -1.4263646 37.8482089)",,,
948405199,Calle Lope de Vega,residential,False,False,67.86,"LINESTRING (-1.4267053 37.848273, -1.4265385 37.8488689)",,,
127723685,Calle Jacinto Benavente,residential,False,True,58.966,"LINESTRING (-1.4267053 37.848273, -1.4269452 37.8483138, -1.4270122 37.8483252, -1.4273618 37.8483847)",,,
127723691,Calle Lope de Vega,residential,True,False,128.513,"LINESTRING (-1.4267053 37.848273, -1.4271258 37.8473739, -1.4272037 37.8472813, -1.4272924 37.8472312)",,,
127723705,Calle Santa Gema Galgani,residential,False,True,20.833,"LINESTRING (-1.4247429 37.8481373, -1.4248273 37.8479622)",,,
"[938472858, 938472859]",Calle Santa Gema Galgani,residential,False,False,65.10300000000001,"LINESTRING (-1.4247429 37.8481373, -1.4246224 37.8484656, -1.4245534 37.8486281, -1.4245599 37.8487002)",,,
938472860,Calle Tomás Edison,residential,True,False,52.475,"LINESTRING (-1.4247429 37.8481373, -1.4245679 37.8482608, -1.4242953 37.84845)",,,
"[938472856, 127723688]",Calle Doctor Sabín,residential,True,False,36.245999999999995,"LINESTRING (-1.4242953 37.84845, -1.4244931 37.8486358, -1.4245599 37.8487002)",,,
127723666,Avenida de Juan Carlos I,residential,False,False,67.93,"LINESTRING (-1.4257217 37.8487263, -1.4258876 37.8481296)",,,
127723666,Avenida de Juan Carlos I,residential,False,True,38.395,"LINESTRING (-1.4257217 37.8487263, -1.4256305 37.849064)",,,
127723676,Calle Pintor Ribera,residential,False,False,42.091,"LINESTRING (-1.4257217 37.8487263, -1.4261886 37.8488121)",,,
127723676,Calle Pintor Ribera,residential,False,True,44.475,"LINESTRING (-1.4257217 37.8487263, -1.4252268 37.8486411)",,,
127723681,Calle Santa Gema Galgani,residential,False,True,116.094,"LINESTRING (-1.4245599 37.8487002, -1.424493 37.8487838, -1.4237338 37.8493185, -1.4235998 37.849413)",,,
"[127723688, 938472861]",Calle Doctor Sabín,residential,True,False,42.212999999999994,"LINESTRING (-1.4245599 37.8487002, -1.4246035 37.8487333, -1.4246339 37.8487612, -1.4248777 37.8489848)",,,
"[938472858, 938472859]",Calle Santa Gema Galgani,residential,False,True,65.10300000000001,"LINESTRING (-1.4245599 37.8487002, -1.4245534 37.8486281, -1.4246224 37.8484656, -1.4247429 37.8481373)",,,
127723717,Calle Pinos,residential,False,True,7.52,"LINESTRING (-1.4248777 37.8489848, -1.4248199 37.8490347)",,,
127723717,Calle Pinos,residential,False,False,49.539,"LINESTRING (-1.4248777 37.8489848, -1.4250979 37.8488029, -1.4251459 37.8487576, -1.4251971 37.8487012, -1.4252186 37.8486726, -1.4252268 37.8486411)",,,
29253283,Avenida de Cartagena,residential,False,True,42.348,"LINESTRING (-1.4234469 37.8490518, -1.4235998 37.849413)",,,
29253283,Avenida de Cartagena,residential,False,False,62.312999999999995,"LINESTRING (-1.4234469 37.8490518, -1.4232801 37.8486544, -1.4232198 37.8485209)",,,
127723680,Calle Tomás Edison,residential,True,False,100.167,"LINESTRING (-1.4234469 37.8490518, -1.4239337 37.8486931, -1.4240309 37.848624, -1.4242953 37.84845)",,,
127723717,Calle Pinos,residential,False,False,7.52,"LINESTRING (-1.4248199 37.8490347, -1.4248777 37.8489848)",,,
